id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2704215021,779,7,2,72,56,cftj6g399tknheudaxsdpfdgb,1,18.9,49.0,2024-07-28T13:38:02.955Z,2024-07-28T13:38:04Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5122304473,233,601,5122304465,285,,5122304463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215039,781,1,2,72,57,cftj6g399tknheudaxsdpfdgb,1,20.3,48.2,2024-07-28T13:38:04.294Z,2024-07-28T13:38:09Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5122304531,141,49.1,5122304533,212,11.7,5122304527,56,Back,5122304535,213,0.05,5122304529,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215035,602,83,2,73,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.2,57.3,2024-07-28T13:38:07.466Z,2024-07-28T13:38:21Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122304811,399,5m27f84vvraap8bmfujt1qiok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215081,782,1,2,73,2,cftj6g399tknheudaxsdpfdgb,1,29.8,44.5,2024-07-28T13:38:08.936Z,2024-07-28T13:38:17Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122304709,56,Back,5122304711,140,33.5,5122304713,141,75.9,5122304715,212,21.7,5122304707,155,,5122304717,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215045,603,43,2,73,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T13:38:09.146Z,2024-07-28T13:38:11Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5122304635,144,74,5122304561,56,Center,5122304563,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215097,783,1,2,73,11,cftj6g399tknheudaxsdpfdgb,1,51.5,89.1,2024-07-28T13:38:17.800Z,2024-07-28T13:38:20Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5122304781,140,36.7,5122304783,141,76.4,5122304779,56,Back,5122304785,212,17.8,5122304787,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215105,784,1,2,73,14,cftj6g399tknheudaxsdpfdgb,1,39.8,71.1,2024-07-28T13:38:20.631Z,2024-07-28T13:38:22Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122304833,212,18.5,5122304831,141,59.4,5122304825,56,Center,5122304835,213,5.84,5122304829,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215117,785,1,2,73,15,cftj6g399tknheudaxsdpfdgb,1,55.7,59.4,2024-07-28T13:38:22.167Z,2024-07-28T13:38:25Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122304875,140,42.8,5122304881,213,2.87,5122304877,141,64.9,5122304873,56,Back,5122304879,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215127,786,1,2,73,18,cftj6g399tknheudaxsdpfdgb,1,53.0,72.1,2024-07-28T13:38:25.287Z,2024-07-28T13:38:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122304957,212,12.6,5122304955,141,89.9,5122304959,213,1.30,5122304951,56,Left,5122304953,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215141,787,1,2,73,21,cftj6g399tknheudaxsdpfdgb,0,56.2,89.9,2024-07-28T13:38:27.416Z,2024-07-28T13:38:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122305007,141,86.8,5122305005,140,73.0,5122305009,212,17.8,5122305011,213,6.16,5122305003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215181,605,1,2,73,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.1,2.3,2024-07-28T13:38:33.162Z,2024-07-28T13:38:36Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122305209,212,24.0,5122305203,56,Back,5122305211,213,0.15,5122305207,141,7.7,5122305201,155,,5122305205,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215201,606,1,2,73,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.4,14.4,2024-07-28T13:38:35.898Z,2024-07-28T13:38:38Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5122305317,140,40.6,5122305315,56,Back,5122305323,213,3.70,5122305321,212,4.7,5122305319,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215207,607,1,2,73,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.7,12.8,2024-07-28T13:38:38.810Z,2024-07-28T13:38:40Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122305365,1,,5122305359,141,25.3,5122305353,155,,5122305357,140,85.4,5122305361,212,47.7,5122305355,56,Center,5122305363,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215229,789,1,2,73,35,cftj6g399tknheudaxsdpfdgb,1,11.4,74.2,2024-07-28T13:38:41.943Z,2024-07-28T13:38:44Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5122305463,140,25.0,5122305469,213,0.10,5122305467,212,14.4,5122305461,56,Back,5122305459,123,,5122305465,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215245,790,1,2,73,38,cftj6g399tknheudaxsdpfdgb,1,27.9,74.7,2024-07-28T13:38:44.648Z,2024-07-28T13:38:47Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122305551,56,Back,5122305553,140,41.3,5122305559,213,0.55,5122305555,141,87.4,5122305557,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215261,791,1,2,73,41,cftj6g399tknheudaxsdpfdgb,0,41.3,87.4,2024-07-28T13:38:47.687Z,2024-07-28T13:38:51Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122305639,140,75.0,5122305643,212,39.1,5122305641,141,63.1,5122305635,155,,5122305637,56,Center,5122305645,213,5.85,5122305647,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215279,609,1,2,73,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.6,51.6,2024-07-28T13:38:53.914Z,2024-07-28T13:38:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122305745,56,Back,5122305747,140,18.4,5122305749,141,36.0,5122305751,212,11.5,5122305753,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215295,610,1,2,73,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.2,30.1,2024-07-28T13:38:55.657Z,2024-07-28T13:38:58Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122305817,213,5.21,5122305815,212,19.3,5122305811,140,28.0,5122305813,141,5.2,5122305809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215315,611,1,2,73,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.7,5.0,2024-07-28T13:38:58.793Z,2024-07-28T13:39:01Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122305925,212,12.9,5122305927,213,0.19,5122305921,140,40.8,5122305923,141,8.6,5122305919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215325,612,1,2,73,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.7,11.3,2024-07-28T13:39:01.801Z,2024-07-28T13:39:03Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122305963,56,Back,5122305969,212,6.2,5122305971,213,2.80,5122305967,141,14.4,5122305979,156,,5122305965,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215343,613,3,2,73,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,37.2,18.6,2024-07-28T13:39:03.142Z,2024-07-28T13:39:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122306035,286,,5122306045,233,792,5122306033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215335,792,7,2,73,56,cftj6g399tknheudaxsdpfdgb,1,62.8,81.4,2024-07-28T13:39:03.143Z,2024-07-28T13:39:06Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122306037,233,613,5122306011,56,Left,5122306013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215351,614,83,2,74,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.8,36.4,2024-07-28T13:39:07.162Z,2024-07-28T13:39:14Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5122306295,399,9wgpudcet9m8doz9ezbjxzkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215377,794,1,2,74,0,cftj6g399tknheudaxsdpfdgb,1,65.0,61.1,2024-07-28T13:39:07.255Z,2024-07-28T13:39:11Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122306181,141,13.1,5122306183,212,32.9,5122306177,56,Right,5122306179,140,69.1,5122306185,213,4.84,5122306187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215401,795,1,2,74,5,cftj6g399tknheudaxsdpfdgb,1,78.1,12.6,2024-07-28T13:39:11.816Z,2024-07-28T13:39:15Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122306325,213,2.08,5122306317,56,Center,5122306323,212,14.7,5122306321,141,31.5,5122306319,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215403,796,1,2,74,8,cftj6g399tknheudaxsdpfdgb,0,70.3,33.3,2024-07-28T13:39:15.318Z,2024-07-28T13:39:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122306341,213,2.93,5122306371,286,,5122306367,233,615,5122306335,140,68.5,5122306339,212,1.9,5122306365,236,,5122306333,56,Center,5122306337,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215411,615,74,2,74,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.2,65.1,2024-07-28T13:39:15.319Z,2024-07-28T14:08:21Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122306385,233,796,5122306361,56,Back,5122306363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215417,616,3,2,74,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.6,70.3,2024-07-28T13:39:17.158Z,2024-07-28T13:39:18Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122306393,56,Back,5122306395,285,,5122306419,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215419,797,7,2,74,10,cftj6g399tknheudaxsdpfdgb,0,67.4,29.7,2024-07-28T13:39:17.159Z,2024-07-28T13:39:18Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122306397,56,Center,5122306405,233,616,5122306399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215427,617,61,2,74,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,69.1,2024-07-28T13:39:17.514Z,2024-07-28T13:39:21Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122306417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215449,798,1,2,74,12,cftj6g399tknheudaxsdpfdgb,1,75.6,28.8,2024-07-28T13:39:18.615Z,2024-07-28T13:39:23Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122306499,141,17.1,5122306501,212,11.6,5122306503,213,5.53,5122306495,56,Right,5122306497,140,83.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215453,799,1,2,74,16,cftj6g399tknheudaxsdpfdgb,1,78.7,36.1,2024-07-28T13:39:23.015Z,2024-07-28T13:39:24Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122306515,141,32.1,5122306517,212,6.1,5122306519,213,3.60,5122306513,140,73.5,5122306511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215467,800,1,2,74,17,cftj6g399tknheudaxsdpfdgb,1,73.5,32.1,2024-07-28T13:39:23.927Z,2024-07-28T13:39:26Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5122306571,213,5.56,5122306567,141,21.2,5122306569,212,11.2,5122306563,56,Center,5122306565,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215469,801,1,2,74,20,cftj6g399tknheudaxsdpfdgb,0,83.2,22.8,2024-07-28T13:39:26.471Z,2024-07-28T13:39:26Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122306587,2,,5122306595,141,39.2,5122306597,212,12.0,5122306591,56,Center,5122306593,140,87.4,5122306589,155,,5122306599,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215491,618,12,2,74,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.6,55.1,2024-07-28T13:39:28.713Z,2024-07-28T13:39:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122306695,212,22.9,5122306697,213,6.20,5122306703,15,,5122306687,56,Back,5122306689,140,34.3,5122306693,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215499,802,3,2,74,23,cftj6g399tknheudaxsdpfdgb,0,70.2,47.1,2024-07-28T13:39:29.447Z,2024-07-28T13:39:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122306723,56,Center,5122306797,233,619,5122306725,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215509,619,7,2,74,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.8,52.9,2024-07-28T13:39:29.448Z,2024-07-28T13:39:31Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122306767,56,Back,5122306771,233,802,5122306769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215549,621,1,2,74,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.1,28.3,2024-07-28T13:39:35.433Z,2024-07-28T13:40:40Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,1.0,5122307017,1,,5122308411,4,,5122308321,154,,5122308319,210,16,5122307013,212,33.2,5122307007,56,Center,5122307015,213,0.19,5122308323,23,,5122307009,140,85.1,5122307011,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,
2704215553,622,16,2,74,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.5,38.5,2024-07-28T13:39:38.417Z,2024-07-28T13:40:43Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5122307039,56,Center,5122308365,55,621,5122308377,328,,5122307941,375,74:30.985,5122307037,17,,5122307931,23,,5122308363,154,,5122307933,20,,5122308381,230,93.6,5122308357,81,,5122308383,231,44.9,5122308369,102,5122308359,29,,47.3,5122308373,214,5122307937,374,2024-07-28 14:39:37.390,5122308371,103,20.9,,,,,,,
2704215917,803,1,2,75,55,cftj6g399tknheudaxsdpfdgb,1,49.9,50.0,2024-07-28T13:41:02.215Z,2024-07-28T14:09:36Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5122308897,279,G,5122308893,212,5.3,5122308895,213,3.35,5122308887,56,Back,5122308891,141,48.4,5122308889,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215925,804,1,2,75,57,cftj6g399tknheudaxsdpfdgb,1,43.7,46.3,2024-07-28T13:41:03.976Z,2024-07-28T13:41:06Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122308955,212,15.5,5122308957,213,4.01,5122308953,141,28.9,5122308951,140,34.1,5122308949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215945,805,1,2,75,59,cftj6g399tknheudaxsdpfdgb,1,34.1,28.9,2024-07-28T13:41:06.231Z,2024-07-28T13:41:11Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122309079,213,0.28,5122309071,141,33.1,5122309067,140,43.4,5122309075,212,10.2,5122309063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215969,806,1,2,76,5,cftj6g399tknheudaxsdpfdgb,1,52.5,59.6,2024-07-28T13:41:11.735Z,2024-07-28T13:41:17Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122309175,141,59.3,5122309171,56,Center,5122309177,212,11.1,5122309179,213,6.26,5122309173,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215963,623,83,2,76,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,40.9,38.5,2024-07-28T13:41:14.553Z,2024-07-28T13:41:24Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122309271,399,9wgpudcet9m8doz9ezbjxzkrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215977,807,1,2,76,10,cftj6g399tknheudaxsdpfdgb,1,51.5,46.1,2024-07-28T13:41:17.111Z,2024-07-28T13:41:19Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122309197,56,Right,5122309201,141,14.3,5122309203,212,22.1,5122309195,155,,5122309205,213,4.92,5122309199,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704215993,808,1,2,76,13,cftj6g399tknheudaxsdpfdgb,1,56.8,11.9,2024-07-28T13:41:19.415Z,2024-07-28T13:41:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122309279,140,67.0,5122309285,213,5.79,5122309277,56,Right,5122309283,212,12.1,5122309281,141,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216009,809,1,2,76,18,cftj6g399tknheudaxsdpfdgb,1,57.7,7.6,2024-07-28T13:41:24.600Z,2024-07-28T13:41:28Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122309345,213,2.37,5122309337,56,Back,5122309339,140,41.0,5122309343,212,24.5,5122309341,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216029,810,1,2,76,21,cftj6g399tknheudaxsdpfdgb,1,38.8,35.8,2024-07-28T13:41:27.959Z,2024-07-28T13:41:31Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122309423,56,Back,5122309429,212,21.4,5122309427,141,65.4,5122309425,140,45.7,5122309431,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216043,811,1,2,76,25,cftj6g399tknheudaxsdpfdgb,1,55.4,67.9,2024-07-28T13:41:31.655Z,2024-07-28T13:41:35Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122309497,140,64.2,5122309495,56,Left,5122309503,213,1.04,5122309501,212,18.3,5122309499,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216047,624,83,2,76,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.8,17.6,2024-07-28T13:41:35.137Z,2024-07-28T14:09:28Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122354693,399,4n3t1p3zn5yzjv4w0clo3xvjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216045,812,1,2,76,29,cftj6g399tknheudaxsdpfdgb,0,63.1,84.2,2024-07-28T13:41:35.640Z,2024-07-28T13:41:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122309507,56,Center,5122309515,213,3.84,5122309509,140,52.0,5122309511,141,69.9,5122309513,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216075,626,4,2,76,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.3,27.9,2024-07-28T13:41:39.878Z,2024-07-28T13:41:41Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5122309675,56,Center,5122309671,13,,5122309693,233,813,5122309677,152,,5122309673,295,,5122309679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216073,813,4,2,76,33,cftj6g399tknheudaxsdpfdgb,0,42.7,72.1,2024-07-28T13:41:39.879Z,2024-07-28T14:09:31Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122309721,233,626,5122309665,285,,5122309659,56,Back,5122354797,295,,5122310259,55,814,5122309657,13,,5122309661,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216173,814,17,2,76,51,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T13:41:57.783Z,2024-07-28T13:42:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122310245,393,,5122310247,13,243,5122310243,31,,5122310249,55,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216213,627,1,2,77,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.0,27.6,2024-07-28T13:42:10.169Z,2024-07-28T13:42:10Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122310331,152,,5122310341,213,0.80,5122310335,140,59.3,5122310333,56,Center,5122310339,212,5.0,5122310329,5,,5122310337,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216221,628,1,2,77,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.3,32.8,2024-07-28T13:42:10.841Z,2024-07-28T13:42:11Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5122310377,140,52.1,5122310375,56,Center,5122310383,213,3.31,5122310381,212,7.7,5122310379,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216229,629,1,2,77,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.1,30.9,2024-07-28T13:42:11.769Z,2024-07-28T13:42:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122310413,212,16.9,5122310411,141,50.6,5122310409,140,61.9,5122310415,213,0.92,5122310407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216235,630,1,2,77,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.0,51.3,2024-07-28T13:42:14.041Z,2024-07-28T13:42:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122310447,56,Back,5122310455,213,3.01,5122310453,212,15.2,5122310451,141,54.3,5122310449,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216247,631,1,2,77,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.1,49.0,2024-07-28T13:42:15.658Z,2024-07-28T13:42:18Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122310515,155,,5122310517,56,Right,5122310527,1,,5122310525,213,5.50,5122310519,140,77.5,5122310521,141,4.0,5122310523,212,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216287,632,1,2,77,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.6,4.0,2024-07-28T13:42:18.329Z,2024-07-28T13:42:23Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122310719,56,Right,5122310723,141,11.9,5122310721,140,74.0,5122310727,213,2.18,5122310725,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216303,633,1,2,77,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.5,5.3,2024-07-28T13:42:23.465Z,2024-07-28T13:42:27Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5122310781,212,12.7,5122310783,213,3.10,5122310775,56,Right,5122310777,140,54.4,5122310779,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216329,634,1,2,77,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.4,15.3,2024-07-28T13:42:27.210Z,2024-07-28T13:42:49Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122310873,140,46.2,5122310879,213,2.11,5122310877,212,14.6,5122310871,56,Back,5122310875,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216341,635,1,2,77,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.1,34.5,2024-07-28T13:42:29.145Z,2024-07-28T13:42:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122310951,56,Back,5122310953,140,37.0,5122310959,213,2.27,5122310957,212,14.9,5122310955,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216365,636,1,2,77,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.3,48.2,2024-07-28T13:42:31.195Z,2024-07-28T13:42:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122311037,155,,5122311045,212,30.9,5122311047,213,4.95,5122311041,140,45.3,5122311043,141,4.1,5122311039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216383,637,1,2,77,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.6,4.6,2024-07-28T13:42:35.577Z,2024-07-28T13:42:38Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122311107,140,33.3,5122311115,213,2.61,5122311111,141,12.2,5122311105,56,Back,5122311113,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704216397,638,1,2,77,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.6,28.6,2024-07-28T13:42:38.665Z,2024-07-28T13:42:42Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122311185,140,30.6,5122311187,141,46.0,5122311183,56,Back,5122311191,213,1.83,5122311189,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
