id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818953083,661,1,2,67,46,59as3grjvj19voay31j3yfgni,1,89.8,11.0,2025-05-25T16:26:24.574Z,2025-05-25T16:26:27Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750429575,213,2.60,5750429571,141,17.3,5750429567,56,Right,5750429573,212,8.3,5750429569,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953231,662,1,2,67,48,59as3grjvj19voay31j3yfgni,1,83.7,16.5,2025-05-25T16:26:27.230Z,2025-05-25T16:26:34Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5750430333,140,82.1,5750430337,212,7.4,5750430331,56,Right,5750430341,213,4.48,5750430335,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953241,663,3,2,67,54,59as3grjvj19voay31j3yfgni,0,87.2,8.9,2025-05-25T16:26:32.637Z,2025-05-25T20:34:45Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750430375,56,Right,5750430377,286,,5751543667,465,,5750437341,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954257,603,7,2,67,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.8,91.1,2025-05-25T16:26:32.638Z,2025-05-25T20:34:50Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750435989,285,,5751543953,178,,5750435987,56,Back,5751543951,385,,5750436247,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954039,671,61,2,67,54,59as3grjvj19voay31j3yfgni,1,89.6,7.1,2025-05-25T16:26:33.039Z,2025-05-25T20:34:58Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750434687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953265,592,12,2,67,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.5,90.8,2025-05-25T16:26:33.638Z,2025-05-25T21:33:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750437295,213,0.23,5750430485,56,Back,5750437291,212,3.6,5751711193,233,664,5750437287,141,92.0,5750437281,140,15.8,5751544877,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953253,664,74,2,67,55,59as3grjvj19voay31j3yfgni,1,86.9,9.1,2025-05-25T16:26:33.639Z,2025-05-25T21:33:10Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5751544863,397,,5751711217,233,592,5750430433,56,Right,5751544865,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953569,593,5,2,67,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.5,91.2,2025-05-25T16:26:36.137Z,2025-05-25T17:03:37Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750432343,233,665,5750432335,56,Back,5750432337,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953309,665,5,2,67,57,59as3grjvj19voay31j3yfgni,0,101.5,8.8,2025-05-25T16:26:36.137Z,2025-05-25T17:03:37Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750430689,56,Right,5750432373,233,593,5750430691,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953623,594,1,2,68,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.2,56.9,2025-05-25T16:26:53.936Z,2025-05-25T16:26:56Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750432633,141,89.7,5750432643,237,,5750432639,213,1.34,5750432629,140,9.3,5750432637,212,22.9,5750432625,124,,5750432627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953675,595,1,2,68,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.7,90.3,2025-05-25T16:26:56.384Z,2025-05-25T16:26:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750432929,213,6.25,5750432919,155,,5750432921,56,Back,5750432927,212,40.2,5750432925,141,88.3,5750432931,1,,5750432923,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953673,666,1,2,68,19,59as3grjvj19voay31j3yfgni,0,57.1,14.1,2025-05-25T16:26:57.981Z,2025-05-25T16:26:58Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750432905,3,,5750432911,140,68.3,5750432917,213,0.03,5750432915,212,11.8,5750432909,56,Right,5750432913,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953771,596,1,2,68,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.7,83.8,2025-05-25T16:27:01.072Z,2025-05-25T16:27:03Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750433469,212,9.2,5750433465,140,46.5,5750433467,141,93.9,5750433463,56,Back,5750433471,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953779,597,50,2,68,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.8,93.5,2025-05-25T16:27:03.308Z,2025-05-25T17:04:30Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5750433631,233,667,5750433495,56,Back,5750433497,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953801,667,7,2,68,25,59as3grjvj19voay31j3yfgni,1,55.2,6.5,2025-05-25T16:27:03.309Z,2025-05-25T20:35:41Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750433579,56,Right,5751546275,178,,5751546273,383,,5750433623,233,597,5750433581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953831,669,1,2,68,26,59as3grjvj19voay31j3yfgni,0,64.9,6.7,2025-05-25T16:27:05.090Z,2025-05-25T16:27:06Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750433685,141,25.0,5750433681,56,Center,5750433687,212,12.5,5750433683,140,65.4,5750433689,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818953847,598,8,2,68,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.6,68.4,2025-05-25T16:27:06.720Z,2025-05-25T20:35:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750433753,56,Back,5751546601,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954027,600,1,2,68,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.6,67.9,2025-05-25T16:27:07.296Z,2025-05-25T16:27:27Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,1.0,,5750434599,213,0.40,5750434591,140,81.6,5750434597,212,42.2,5750435327,210,13,5750434601,1,,5750434593,141,92.3,5750434587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954031,601,13,2,68,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.8,76.3,2025-05-25T16:27:15.121Z,2025-05-25T20:36:40Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5750435339,29,,5750434939,20,,5750435345,102,36.1,5750435341,55,600,5750435335,23,,5750434617,64,,5750435359,230,99.3,5750435361,231,52.7,5750435337,81,,5750435347,103,63.9,5750435351,215,,5750434621,56,Center,5751549751,120,,,,,,,,,,,,,,,,,,,,,,
2818954071,602,5,2,68,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.1,38.9,2025-05-25T16:27:15.231Z,2025-05-25T17:03:38Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750434863,56,Center,5750434907,233,670,5750434865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954033,670,5,2,68,36,59as3grjvj19voay31j3yfgni,1,-1.1,61.1,2025-05-25T16:27:15.231Z,2025-05-25T17:03:37Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750434889,233,602,5750434659,56,Back,5750434663,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954195,672,1,2,68,50,59as3grjvj19voay31j3yfgni,1,3.4,48.8,2025-05-25T16:27:29.247Z,2025-05-25T16:27:31Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750435647,140,10.8,5750435651,212,19.4,5750435657,237,,5750435645,56,Back,5750435649,141,75.0,5750435643,124,,5750435653,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954203,673,1,2,68,52,59as3grjvj19voay31j3yfgni,1,10.0,75.0,2025-05-25T16:27:30.810Z,2025-05-25T16:27:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750435677,140,25.4,5750435681,212,21.0,5750435675,56,Back,5750435679,141,94.7,5750435683,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954221,674,1,2,68,53,59as3grjvj19voay31j3yfgni,1,25.5,94.7,2025-05-25T16:27:31.716Z,2025-05-25T16:27:33Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5750435777,213,3.88,5750435771,141,72.7,5750435769,140,9.9,5750435775,212,22.2,5750435767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954265,675,1,2,68,54,59as3grjvj19voay31j3yfgni,1,10.4,72.1,2025-05-25T16:27:33.248Z,2025-05-25T16:27:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750436017,213,4.20,5750436011,141,52.7,5750436007,56,Back,5750436013,212,15.2,5750436009,140,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954311,676,1,2,68,57,59as3grjvj19voay31j3yfgni,0,7.5,50.7,2025-05-25T16:27:36.045Z,2025-05-25T16:27:39Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750436269,157,,5750436277,212,49.8,5750436271,56,Center,5750436281,1,,5750436275,141,68.1,5750436279,213,0.24,5750436273,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954347,604,1,2,69,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,26.5,2025-05-25T16:27:40.497Z,2025-05-25T16:27:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5750436471,3,,5750436495,212,9.3,5750436491,140,42.5,5750436497,213,4.18,5750436473,56,Back,5750436493,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954375,605,1,2,69,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.8,15.8,2025-05-25T16:27:42.881Z,2025-05-25T16:27:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750436623,56,Center,5750436639,213,0.28,5750436627,141,28.8,5750436621,157,,5750436641,1,,5750436625,140,71.6,5750436631,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954431,677,1,2,69,5,59as3grjvj19voay31j3yfgni,1,24.5,76.3,2025-05-25T16:27:43.623Z,2025-05-25T16:27:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750436925,56,Back,5750436931,212,18.0,5750436927,140,35.3,5750436929,141,96.9,5750436933,213,0.89,5750436923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954485,678,1,2,69,8,59as3grjvj19voay31j3yfgni,1,32.0,97.4,2025-05-25T16:27:46.888Z,2025-05-25T16:27:50Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5750437213,140,39.8,5750437215,141,95.3,5750437217,212,8.3,5750437211,56,Back,5750437209,155,,5750437219,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954527,679,1,2,69,11,59as3grjvj19voay31j3yfgni,0,39.3,94.7,2025-05-25T16:27:50.122Z,2025-05-25T16:28:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750437429,157,,5750437433,140,87.8,5750437439,213,6.11,5750437435,141,81.5,5750437441,1,,5750437431,56,Left,5750437437,212,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954555,606,59,2,69,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.9,16.8,2025-05-25T16:27:53.218Z,2025-05-25T16:27:54Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750437543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954625,607,12,2,69,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.7,15.8,2025-05-25T16:27:54.290Z,2025-05-25T16:27:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750437999,212,59.8,5750437993,56,Right,5750437997,141,2.2,5750438001,213,6.13,5750437995,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954629,608,43,2,69,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T16:27:59.069Z,2025-05-25T20:37:26Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5751552607,144,61,5750438025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954675,680,12,2,69,22,59as3grjvj19voay31j3yfgni,1,23.2,93.9,2025-05-25T16:28:01.138Z,2025-05-25T16:28:03Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750438227,56,Back,5750438235,141,100.0,5750438231,140,25.9,5750438399,15,,5750438239,212,6.0,5750438315,167,,5750438243,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954859,609,5,2,69,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.9,-1.8,2025-05-25T16:28:01.421Z,2025-05-25T17:03:38Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5750439293,347,,5750439323,233,681,5750439291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954685,681,5,2,69,23,59as3grjvj19voay31j3yfgni,0,25.1,101.8,2025-05-25T16:28:01.421Z,2025-05-25T17:03:38Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750438285,56,Back,5750438287,347,,5750439365,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954881,610,1,2,69,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.1,0.0,2025-05-25T16:28:13.794Z,2025-05-25T16:28:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750439453,212,6.9,5750439445,107,,5750439455,213,2.04,5750439447,56,Right,5750439451,141,7.1,5750439449,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954897,611,1,2,69,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.1,7.1,2025-05-25T16:28:15.283Z,2025-05-25T16:28:16Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750439579,141,3.7,5750439583,213,5.69,5750439577,140,76.4,5750439581,212,4.2,5750439575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954923,612,1,2,69,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.4,3.7,2025-05-25T16:28:16.098Z,2025-05-25T16:28:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750439739,213,2.75,5750439731,140,61.1,5750439737,212,17.4,5750439735,141,13.5,5750439727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954933,613,1,2,69,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.8,12.6,2025-05-25T16:28:17.842Z,2025-05-25T16:28:18Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750439801,213,1.10,5750439793,56,Right,5750439799,212,5.5,5750439795,140,61.2,5750439797,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954957,614,1,2,69,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.2,19.8,2025-05-25T16:28:18.690Z,2025-05-25T16:28:20Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750439951,140,67.3,5750439957,212,7.0,5750439949,56,Right,5750439953,141,15.6,5750439959,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818954991,615,1,2,69,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.3,15.6,2025-05-25T16:28:20.354Z,2025-05-25T16:28:22Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5750440145,212,10.7,5750440147,213,5.91,5750440141,140,76.8,5750440139,56,Right,5750440143,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955053,616,1,2,69,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.3,14.4,2025-05-25T16:28:23.299Z,2025-05-25T16:28:36Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,1.0,,5750441473,154,,5750440471,212,23.8,5750440469,141,48.2,5750440465,56,Center,5750441471,210,15,5750440473,213,1.30,5750440467,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955059,617,15,2,69,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.3,48.2,2025-05-25T16:28:25.730Z,2025-05-25T16:28:38Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750440501,56,Center,5750441543,103,19,5750441079,20,,5750440497,22,,5750441083,82,,5750441549,230,97.8,5750441539,102,51.1,5750441521,78,,5750441593,233,682,5750441531,55,616,5750441525,29,,5750441545,146,84.7,5750440499,18,,5750441527,154,,5750441551,231,49.5,5750441547,147,48.7,,,,,,,,,,,,
2818955065,682,10,2,69,47,59as3grjvj19voay31j3yfgni,1,15.3,51.3,2025-05-25T16:28:25.830Z,2025-05-25T16:28:38Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750440535,94,,5750440537,56,Back,5750441635,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819152155,822,61,2,69,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.5,49.2,2025-05-25T16:28:26.809Z,2025-05-25T20:38:33Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5751556963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955177,683,12,2,69,49,59as3grjvj19voay31j3yfgni,1,14.3,56.1,2025-05-25T16:28:27.858Z,2025-05-25T16:28:33Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750441207,140,32.5,5750441211,212,19.6,5750441205,56,Back,5750441209,141,62.6,5750441213,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955117,618,1,2,69,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.1,37.6,2025-05-25T16:28:29.443Z,2025-05-25T20:38:40Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750440855,56,Left,5750440867,212,43.8,5750440859,140,65.9,5751557647,196,,5750440863,141,100.0,5750440871,213,1.60,5750440877,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955127,619,5,2,69,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.5,101.7,2025-05-25T16:28:30.148Z,2025-05-25T17:03:39Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5750441709,233,684,5750440917,347,,5750440915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955259,684,5,2,69,51,59as3grjvj19voay31j3yfgni,1,29.5,-1.7,2025-05-25T16:28:30.148Z,2025-05-25T17:03:38Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750441687,233,619,5750441659,56,Back,5750441661,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955277,685,1,2,70,0,59as3grjvj19voay31j3yfgni,0,29.8,0.0,2025-05-25T16:28:38.640Z,2025-05-25T16:28:40Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750441785,141,8.3,5750441791,1,,5750441787,212,42.3,5750441781,56,Right,5750441779,107,,5750441789,213,0.17,5750441783,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955287,620,12,2,70,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.8,86.3,2025-05-25T16:28:40.210Z,2025-05-25T16:28:41Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750441823,213,1.78,5750441815,56,Back,5750441821,212,10.5,5750441817,140,19.7,5750441819,141,100.0,5750441885,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955295,621,5,2,70,2,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.0,101.6,2025-05-25T16:28:40.549Z,2025-05-25T17:03:39Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750442521,233,686,5750441867,56,Back,5750441869,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955389,686,5,2,70,2,59as3grjvj19voay31j3yfgni,1,76.0,-1.6,2025-05-25T16:28:40.549Z,2025-05-25T17:03:39Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750442467,56,Right,5750442511,233,621,5750442469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955471,687,1,2,70,9,59as3grjvj19voay31j3yfgni,1,69.0,0.0,2025-05-25T16:28:48.187Z,2025-05-25T16:28:52Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750442901,107,,5750442907,141,10.6,5750442911,213,2.18,5750442905,140,63.3,5750442909,212,10.5,5750442903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955537,688,1,2,70,14,59as3grjvj19voay31j3yfgni,1,68.1,20.0,2025-05-25T16:28:52.562Z,2025-05-25T16:28:56Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750443279,56,Center,5750443283,141,53.6,5750443285,212,26.7,5750443281,140,55.0,5750443287,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955577,689,1,2,70,17,59as3grjvj19voay31j3yfgni,1,53.1,56.3,2025-05-25T16:28:55.859Z,2025-05-25T16:28:58Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750443501,141,89.0,5750443505,213,1.15,5750443499,140,62.6,5750443497,56,Left,5750443503,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955719,690,1,2,70,20,59as3grjvj19voay31j3yfgni,1,62.3,89.3,2025-05-25T16:28:58.524Z,2025-05-25T16:29:07Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5750444393,140,68.7,5750444399,213,0.50,5750444397,212,7.7,5750444391,56,Left,5750444395,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955745,691,1,2,70,28,59as3grjvj19voay31j3yfgni,1,70.7,63.7,2025-05-25T16:29:07.131Z,2025-05-25T16:29:08Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5750444529,212,11.6,5750444523,56,Center,5750444527,141,47.0,5750444531,213,4.50,5750444525,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955833,692,1,2,70,30,59as3grjvj19voay31j3yfgni,1,68.2,45.2,2025-05-25T16:29:08.635Z,2025-05-25T16:29:15Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750444995,141,11.0,5750444991,140,86.9,5750444987,56,Right,5750445003,212,30.4,5750445009,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819152853,910,3,2,70,35,59as3grjvj19voay31j3yfgni,0,89.1,12.5,2025-05-25T16:29:13.769Z,2025-05-25T20:39:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5751560493,467,606hufq6dapf3qxcgilbc8tt5,5751560489,286,,5751560491,465,,5751560487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955837,693,4,2,70,36,59as3grjvj19voay31j3yfgni,1,86.7,12.0,2025-05-25T16:29:15.244Z,2025-05-25T16:55:54Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750445157,56,Right,5750445155,13,,5750445159,152,,5750446061,233,622,5750446255,294,,5750445163,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818955947,622,4,2,70,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.3,88.0,2025-05-25T16:29:15.245Z,2025-05-25T16:55:54Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5750445755,56,Back,5750446155,233,693,5750445767,285,,5750445761,152,,5750445749,294,,5750445743,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
