id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2720191689,614,43,2,73,10,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T17:31:20.942Z,2024-09-14T17:31:27Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210311287,56,Back,5210311291,141,36.1,5210311285,3,0,5210311295,213,5.88,5210311293,212,3.3,5210311663,144,1,5210311289,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720191733,642,2,2,73,12,b3r6d8ydtmtjckam6pku9y400,1,69.8,59.3,2024-09-14T17:31:23.035Z,2024-09-14T20:24:47Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5210311537,56,Center,5210311507,140,76.4,5211145561,3,,5210311509,141,65.2,5210311535,7,6tckvu2rw7ns18dq7dim0sout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720191873,616,1,2,73,19,59as3grjvj19voay31j3yfgni,1,27.2,28.5,2024-09-14T17:31:29.996Z,2024-09-14T18:08:13Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210312259,56,Back,5210312261,140,23.7,5210312265,212,4.5,5210312255,5,,5210312263,141,32.4,5210312267,213,2.52,5210312257,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720191893,617,1,2,73,21,59as3grjvj19voay31j3yfgni,1,23.7,32.4,2024-09-14T17:31:31.587Z,2024-09-14T18:08:23Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210312397,213,0.23,5210312391,140,26.2,5210312389,56,Back,5210312393,141,33.3,5210312395,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720191929,618,1,2,73,23,59as3grjvj19voay31j3yfgni,1,29.7,34.3,2024-09-14T17:31:33.627Z,2024-09-14T18:08:25Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210312607,56,Back,5210312611,141,59.7,5210312615,213,1.31,5210312609,140,34.1,5210312613,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720191977,619,1,2,73,28,59as3grjvj19voay31j3yfgni,1,31.7,58.7,2024-09-14T17:31:38.779Z,2024-09-14T17:31:42Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210312917,212,11.6,5210312913,140,33.5,5210312915,141,41.8,5210312911,56,Back,5210312919,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192027,620,1,2,73,31,59as3grjvj19voay31j3yfgni,1,34.0,39.1,2024-09-14T17:31:42.059Z,2024-09-14T17:31:44Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210313197,56,Back,5210313207,212,16.4,5210313205,141,15.9,5210313201,140,38.3,5210313209,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192125,621,1,2,73,34,59as3grjvj19voay31j3yfgni,1,39.9,15.6,2024-09-14T17:31:44.588Z,2024-09-14T17:31:50Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210313751,141,31.0,5210313743,56,Center,5210313749,140,52.8,5210313755,213,0.66,5210313753,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192137,622,4,2,73,39,59as3grjvj19voay31j3yfgni,1,44.1,14.2,2024-09-14T17:31:50.332Z,2024-09-14T17:31:55Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210314061,233,643,5210314001,295,,5210314009,286,,5210314007,152,,5210314003,56,Back,5210313999,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192157,643,4,2,73,39,b3r6d8ydtmtjckam6pku9y400,0,55.9,85.8,2024-09-14T17:31:50.333Z,2024-09-14T17:31:54Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210314045,285,,5210314037,13,,5210314229,295,,5210314093,233,622,5210314041,152,,5210314039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192325,623,1,2,73,50,59as3grjvj19voay31j3yfgni,1,42.3,14.9,2024-09-14T17:32:00.588Z,2024-09-14T20:25:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210314885,56,Back,5210314891,141,43.3,5210314883,152,,5210314887,140,37.5,5210314881,5,,5210314895,213,1.83,5210314893,212,20.0,5211149659,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192401,624,1,2,73,51,59as3grjvj19voay31j3yfgni,1,41.5,40.7,2024-09-14T17:32:02.253Z,2024-09-14T17:32:06Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210315301,140,43.3,5210315307,213,4.83,5210315305,212,16.4,5210315299,56,Back,5210315303,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192441,625,1,2,73,56,59as3grjvj19voay31j3yfgni,1,45.3,30.6,2024-09-14T17:32:06.701Z,2024-09-14T17:32:09Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210315489,212,19.2,5210315481,140,36.7,5210315491,213,2.06,5210315485,141,55.5,5210315479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192523,626,1,2,73,58,59as3grjvj19voay31j3yfgni,1,37.1,55.2,2024-09-14T17:32:08.940Z,2024-09-14T17:32:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210315935,56,Back,5210315941,212,17.3,5210315937,140,38.4,5210315939,141,80.6,5210315943,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192639,627,1,2,74,3,59as3grjvj19voay31j3yfgni,1,38.4,80.6,2024-09-14T17:32:13.548Z,2024-09-14T17:32:19Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210316547,212,36.9,5210316545,141,48.1,5210316543,140,10.2,5210316551,1,,5210316541,56,Back,5210316549,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192701,628,1,2,74,8,59as3grjvj19voay31j3yfgni,0,11.4,40.7,2024-09-14T17:32:18.957Z,2024-09-14T17:32:23Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5210316859,213,6.13,5210316855,141,22.5,5210316853,140,88.1,5210316851,56,Center,5210316861,1,,5210316849,157,,5210316857,212,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192727,644,59,2,74,13,b3r6d8ydtmtjckam6pku9y400,1,13.9,79.4,2024-09-14T17:32:24.020Z,2024-09-14T17:32:25Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5210316967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192781,645,12,2,74,14,b3r6d8ydtmtjckam6pku9y400,1,13.9,79.4,2024-09-14T17:32:25.252Z,2024-09-14T17:32:29Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5210317285,212,31.3,5210317283,141,70.2,5210317281,140,43.1,5210317287,213,6.08,5210317279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192809,629,61,2,74,18,59as3grjvj19voay31j3yfgni,0,55.5,30.7,2024-09-14T17:32:28.949Z,2024-09-14T18:06:01Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210317447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192789,646,4,2,74,19,b3r6d8ydtmtjckam6pku9y400,1,44.3,69.8,2024-09-14T17:32:29.587Z,2024-09-14T17:38:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210317737,233,630,5210317443,286,,5210317439,56,Back,5210317437,295,,5210317441,152,,5210317435,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192819,630,4,2,74,19,59as3grjvj19voay31j3yfgni,0,55.7,30.2,2024-09-14T17:32:29.588Z,2024-09-14T17:38:46Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210317697,13,,5210317701,295,,5210317707,152,,5210317711,285,,5210319333,55,631,5210317765,233,646,5210317705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720192987,631,17,2,74,33,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T17:32:44.094Z,2024-09-14T20:44:08Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210319317,55,630,5210318707,392,,5210318709,13,243,5210318705,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193497,647,1,2,75,5,b3r6d8ydtmtjckam6pku9y400,1,48.7,66.1,2024-09-14T17:33:15.965Z,2024-09-14T20:26:41Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210321267,212,13.5,5210321257,5,,5210321263,140,39.0,5210321265,141,53.0,5211154283,189,,5210321261,56,Back,5210321259,152,,5210321269,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193517,648,1,2,75,6,b3r6d8ydtmtjckam6pku9y400,1,39.0,53.0,2024-09-14T17:33:16.621Z,2024-09-14T17:33:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5210321373,140,42.0,5210321375,141,24.3,5210321379,213,4.87,5210321377,212,19.8,5210321371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193535,649,1,2,75,7,b3r6d8ydtmtjckam6pku9y400,1,42.0,24.3,2024-09-14T17:33:17.669Z,2024-09-14T17:33:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5210321501,140,47.9,5210321499,56,Back,5210321507,213,5.10,5210321505,212,16.2,5210321503,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193627,650,1,2,75,9,b3r6d8ydtmtjckam6pku9y400,1,44.4,8.2,2024-09-14T17:33:19.557Z,2024-09-14T17:33:25Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5210321965,140,32.0,5210321971,213,2.59,5210321969,212,15.3,5210321963,56,Back,5210321967,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193639,651,1,2,75,15,b3r6d8ydtmtjckam6pku9y400,1,32.2,20.1,2024-09-14T17:33:25.814Z,2024-09-14T17:33:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5210322057,213,5.53,5210322049,56,Back,5210322051,140,44.4,5210322053,141,2.6,5210322055,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193683,652,1,2,75,16,b3r6d8ydtmtjckam6pku9y400,1,44.4,2.6,2024-09-14T17:33:26.622Z,2024-09-14T17:33:29Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210322287,140,62.3,5210322293,212,19.0,5210322291,141,6.7,5210322297,213,0.15,5210322283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193689,653,61,2,75,18,b3r6d8ydtmtjckam6pku9y400,0,63.4,15.9,2024-09-14T17:33:29.150Z,2024-09-14T20:28:13Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210322311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193731,634,50,2,75,21,59as3grjvj19voay31j3yfgni,1,35.5,65.7,2024-09-14T17:33:31.984Z,2024-09-14T18:00:09Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210322519,56,Back,5210323583,233,654,5210322521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193925,654,7,2,75,21,b3r6d8ydtmtjckam6pku9y400,1,64.5,34.3,2024-09-14T17:33:31.985Z,2024-09-14T20:28:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210323553,233,634,5210323577,285,,5210323525,56,Center,5211155895,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720344633,847,1,2,75,24,b3r6d8ydtmtjckam6pku9y400,1,82.5,22.9,2024-09-14T17:33:34.775Z,2024-09-14T20:28:49Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5211161653,140,95.3,5211161655,141,24.6,5211161657,212,13.5,5211161651,56,Center,5211161661,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193963,655,1,2,75,27,b3r6d8ydtmtjckam6pku9y400,1,97.2,28.8,2024-09-14T17:33:38.270Z,2024-09-14T20:28:51Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210323745,140,96.1,5210323743,56,Center,5210323747,141,68.2,5210323749,212,26.8,5210323753,213,1.61,5210323741,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193995,656,1,2,75,28,b3r6d8ydtmtjckam6pku9y400,0,96.0,67.7,2024-09-14T17:33:38.366Z,2024-09-14T20:29:05Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5210323911,3,,5210323919,140,94.2,5210323925,212,6.9,5210323921,141,57.9,5210323929,213,4.44,5210323915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720193949,635,12,2,75,29,59as3grjvj19voay31j3yfgni,1,7.0,46.0,2024-09-14T17:33:39.824Z,2024-09-14T20:29:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210323701,15,,5210323665,212,5.2,5210323659,56,Back,5210323663,141,43.4,5210323661,140,11.7,5210323667,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194013,657,1,2,75,33,b3r6d8ydtmtjckam6pku9y400,1,87.2,66.4,2024-09-14T17:33:43.454Z,2024-09-14T20:28:00Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5210324007,212,13.8,5210324001,56,Center,5210324003,140,74.5,5210324009,213,3.42,5210324005,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194039,658,1,2,75,36,b3r6d8ydtmtjckam6pku9y400,1,73.9,60.9,2024-09-14T17:33:47.310Z,2024-09-14T20:27:54Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210324137,141,41.6,5210324133,56,Center,5210324141,213,4.56,5210324139,212,13.3,5210324135,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194085,659,1,2,75,37,b3r6d8ydtmtjckam6pku9y400,1,72.0,41.6,2024-09-14T17:33:47.702Z,2024-09-14T20:27:51Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210324375,213,5.64,5210324373,212,20.4,5210324367,56,Center,5210324371,141,23.6,5210324369,140,87.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194113,660,1,2,75,39,b3r6d8ydtmtjckam6pku9y400,1,85.4,31.2,2024-09-14T17:33:49.671Z,2024-09-14T17:58:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210324527,56,Center,5210324533,212,10.5,5210324535,213,3.16,5210324531,141,30.9,5210324529,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194117,661,1,2,75,40,b3r6d8ydtmtjckam6pku9y400,0,77.9,26.8,2024-09-14T17:33:51.174Z,2024-09-14T20:29:28Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210324549,213,0.73,5210324541,56,Center,5211164337,224,,5211164339,20,,5210324545,141,41.1,5210324543,140,88.2,5211164045,2,,5210324547,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194199,636,12,2,75,42,59as3grjvj19voay31j3yfgni,1,12.4,54.8,2024-09-14T17:33:52.384Z,2024-09-14T17:33:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210324983,141,33.9,5210324985,212,17.9,5210324987,213,5.37,5210324979,56,Back,5210324981,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194207,637,4,2,75,45,59as3grjvj19voay31j3yfgni,1,24.8,36.7,2024-09-14T17:33:55.567Z,2024-09-14T17:38:46Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210354487,233,662,5210325259,285,,5210325251,13,,5210325255,56,Back,5210325253,294,,5210325257,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194377,662,4,2,75,45,b3r6d8ydtmtjckam6pku9y400,0,75.2,63.3,2024-09-14T17:33:55.568Z,2024-09-14T17:59:00Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5210325975,152,,5210354495,233,637,5210325973,56,Center,5210325979,286,,5210460921,294,,5210325971,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194765,638,1,2,76,15,59as3grjvj19voay31j3yfgni,1,26.7,33.7,2024-09-14T17:34:25.984Z,2024-09-14T20:29:58Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210328059,212,17.4,5210328061,213,1.42,5210328051,152,,5210328055,140,29.2,5210328053,56,Back,5211166135,189,,5210328057,141,59.0,5210328049,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194805,639,1,2,76,17,59as3grjvj19voay31j3yfgni,1,29.4,60.8,2024-09-14T17:34:27.793Z,2024-09-14T17:34:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210328249,141,86.8,5210328245,56,Back,5210328255,213,1.36,5210328247,140,33.0,5210328253,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194891,640,1,2,76,19,59as3grjvj19voay31j3yfgni,1,33.0,86.8,2024-09-14T17:34:29.680Z,2024-09-14T17:34:35Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5210328711,56,Back,5210328719,213,4.51,5210328717,212,16.3,5210328713,140,29.9,5210328715,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194915,641,1,2,76,25,59as3grjvj19voay31j3yfgni,1,31.7,65.8,2024-09-14T17:34:35.424Z,2024-09-14T17:34:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210328839,140,37.1,5210328841,141,93.2,5210328843,212,19.5,5210328845,213,1.28,5210328837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194927,642,1,2,76,26,59as3grjvj19voay31j3yfgni,0,38.3,93.5,2024-09-14T17:34:36.624Z,2024-09-14T17:34:37Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5210328921,141,92.4,5210328917,56,Back,5210328925,213,6.14,5210328919,140,43.1,5210328923,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720345543,848,8,2,76,26,b3r6d8ydtmtjckam6pku9y400,1,58.4,7.8,2024-09-14T17:34:36.625Z,2024-09-14T20:30:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5211166565,56,Right,5211166753,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720194987,664,1,2,76,29,b3r6d8ydtmtjckam6pku9y400,1,65.6,12.3,2024-09-14T17:34:40.047Z,2024-09-14T18:03:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210329305,56,Center,5210329309,141,31.6,5210329313,212,13.3,5210329315,213,1.40,5210329307,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195033,665,1,2,76,30,b3r6d8ydtmtjckam6pku9y400,1,68.0,36.9,2024-09-14T17:34:41.080Z,2024-09-14T17:34:44Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5210329535,56,Center,5210329541,212,22.2,5210329537,140,70.2,5210329539,141,69.4,5210329543,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195039,666,61,2,76,31,b3r6d8ydtmtjckam6pku9y400,0,71.2,73.0,2024-09-14T17:34:41.832Z,2024-09-14T18:05:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5210329595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195055,643,1,2,76,32,59as3grjvj19voay31j3yfgni,1,29.3,34.0,2024-09-14T17:34:42.664Z,2024-09-14T20:30:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5210329671,212,3.7,5210329669,141,38.5,5210329665,56,Back,5210329673,213,0.99,5210329667,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195061,644,61,2,76,33,59as3grjvj19voay31j3yfgni,1,31.1,36.6,2024-09-14T17:34:44.058Z,2024-09-14T20:30:26Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210329693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195225,646,1,2,76,37,59as3grjvj19voay31j3yfgni,1,27.9,52.1,2024-09-14T17:34:47.394Z,2024-09-14T17:34:55Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210330615,140,87.1,5210330629,213,0.43,5210330607,155,,5210330611,56,Left,5210330625,212,68.4,5210330635,1,,5210330619,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195235,647,61,2,76,44,59as3grjvj19voay31j3yfgni,0,92.9,86.2,2024-09-14T17:34:54.849Z,2024-09-14T17:34:55Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5210330671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195337,668,1,2,76,47,b3r6d8ydtmtjckam6pku9y400,1,8.0,19.5,2024-09-14T17:34:58.240Z,2024-09-14T17:35:00Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5210331167,141,4.9,5210331173,213,5.78,5210331161,56,Back,5210331163,140,25.0,5210331171,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195425,669,1,2,76,50,b3r6d8ydtmtjckam6pku9y400,1,28.9,3.4,2024-09-14T17:35:00.600Z,2024-09-14T17:35:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5210331621,56,Back,5210331627,212,15.6,5210331625,141,4.6,5210331629,213,0.05,5210331623,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195455,670,50,2,76,55,b3r6d8ydtmtjckam6pku9y400,1,41.4,3.1,2024-09-14T17:35:05.634Z,2024-09-14T18:00:09Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5210331781,56,Back,5210331783,286,,5210331971,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195489,648,7,2,76,55,59as3grjvj19voay31j3yfgni,1,58.6,96.9,2024-09-14T17:35:05.635Z,2024-09-14T20:30:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210331929,167,,5210331943,233,670,5210331931,56,Left,5211169035,385,,5210331933,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195527,649,5,2,76,57,59as3grjvj19voay31j3yfgni,0,59.3,101.4,2024-09-14T17:35:08.209Z,2024-09-14T17:38:43Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5210332123,347,,5210332119,56,Left,5210332241,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195511,671,5,2,76,57,b3r6d8ydtmtjckam6pku9y400,1,40.7,-1.4,2024-09-14T17:35:08.209Z,2024-09-14T17:38:43Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5210332187,233,649,5210332043,347,,5210332041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195841,672,1,2,77,13,b3r6d8ydtmtjckam6pku9y400,1,41.0,0.0,2024-09-14T17:35:23.441Z,2024-09-14T20:31:12Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5210333817,107,,5210333831,213,1.37,5211170431,189,,5210333829,212,6.9,5210333827,141,8.0,5210333823,140,42.3,5210333819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720195881,673,1,2,77,15,b3r6d8ydtmtjckam6pku9y400,0,42.7,10.7,2024-09-14T17:35:25.737Z,2024-09-14T17:35:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5210334015,213,5.45,5210334009,140,49.7,5210334013,212,10.9,5210334011,141,0.0,5210334007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
