id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2802184817,647,1,2,69,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.7,61.8,2025-04-17T15:34:59.515Z,2025-04-17T15:35:01Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657885099,140,56.1,5657885103,212,1.7,5657885117,233,630,5657885115,236,,5657885101,141,59.4,5657885097,56,Center,5657885105,213,4.96,5657885121,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184821,630,74,2,69,17,5rz9enoyknpg8ji78za5b82p0,1,46.9,28.8,2025-04-17T15:34:59.516Z,2025-04-17T16:00:11Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657885113,285,,5657885123,233,647,5657885111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184853,632,61,2,69,19,5rz9enoyknpg8ji78za5b82p0,1,49.4,28.3,2025-04-17T15:35:01.654Z,2025-04-17T17:37:33Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657885315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184825,631,3,2,69,19,5rz9enoyknpg8ji78za5b82p0,0,57.8,34.6,2025-04-17T15:35:02.188Z,2025-04-17T17:37:22Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5658048763,464,,5657885131,286,,5657885129,56,Center,5657886921,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184823,648,7,2,69,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.2,65.4,2025-04-17T15:35:02.189Z,2025-04-17T17:37:27Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657886913,285,,5657886917,233,631,5658048883,178,,5657885127,56,Back,5658048881,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184829,649,1,2,69,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.6,69.3,2025-04-17T15:35:04.060Z,2025-04-17T15:35:05Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657885141,56,Back,5657885149,213,3.53,5657885145,141,57.1,5657885143,140,14.2,5657885147,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184835,650,1,2,69,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.7,57.8,2025-04-17T15:35:05.756Z,2025-04-17T15:35:08Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5657885181,56,Back,5657885187,212,16.2,5657885183,140,20.9,5657885189,213,1.08,5657885185,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184841,651,1,2,69,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.8,83.0,2025-04-17T15:35:07.964Z,2025-04-17T15:35:13Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657885243,212,11.0,5657885245,213,4.94,5657885237,56,Back,5657885239,140,23.2,5657885241,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184859,652,1,2,69,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.3,69.5,2025-04-17T15:35:13.547Z,2025-04-17T15:35:19Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657885351,213,0.69,5657885347,141,78.4,5657885345,140,26.3,5657885349,212,9.5,5657885343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184863,653,4,2,69,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,79.8,2025-04-17T15:35:18.509Z,2025-04-17T15:59:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657885383,265,,5657885377,13,,5657885387,233,633,5657885385,285,,5657885381,152,,5657885379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184857,633,4,2,69,36,5rz9enoyknpg8ji78za5b82p0,0,68.6,20.2,2025-04-17T15:35:18.510Z,2025-04-17T15:59:51Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657885361,152,,5657885395,286,,5657885357,13,,5657885397,233,653,5657885359,56,Right,5657885363,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184879,654,1,2,69,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.0,79.6,2025-04-17T15:35:26.012Z,2025-04-17T17:37:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657885489,5,,5657885491,152,,5657885495,140,26.4,5657885497,141,63.0,5657885501,213,4.39,5658049503,189,,5657885499,212,11.9,5657885493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184883,655,1,2,69,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.7,60.9,2025-04-17T15:35:28.476Z,2025-04-17T15:35:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657885521,141,77.5,5657885523,212,11.4,5657885525,213,1.45,5657885517,56,Back,5657885519,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184895,656,1,2,69,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.1,77.5,2025-04-17T15:35:30.028Z,2025-04-17T15:35:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657885601,141,55.8,5657885599,140,26.2,5657885597,56,Back,5657885605,213,4.51,5657885603,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184903,657,1,2,69,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.8,53.7,2025-04-17T15:35:34.940Z,2025-04-17T15:35:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657885639,140,31.6,5657885637,56,Back,5657885643,212,18.0,5657885645,213,4.76,5657885641,141,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184911,658,1,2,69,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,33.9,25.6,2025-04-17T15:35:37.804Z,2025-04-17T15:35:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657885695,213,0.00,5657885693,212,30.2,5657885689,140,62.7,5657885687,56,Center,5657885691,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184913,634,61,2,69,59,5rz9enoyknpg8ji78za5b82p0,1,37.6,78.2,2025-04-17T15:35:42.123Z,2025-04-17T15:35:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657885707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184927,636,1,2,70,1,5rz9enoyknpg8ji78za5b82p0,1,39.0,81.4,2025-04-17T15:35:43.326Z,2025-04-17T15:35:47Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5657885793,212,19.4,5657885795,213,6.23,5657885787,56,Left,5657885789,140,57.5,5657885791,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184919,659,83,2,70,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.7,21.5,2025-04-17T15:35:44.171Z,2025-04-17T16:05:11Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657885817,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184929,637,1,2,70,5,5rz9enoyknpg8ji78za5b82p0,1,60.7,75.7,2025-04-17T15:35:47.711Z,2025-04-17T15:35:49Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657885803,141,69.9,5657885799,56,Center,5657885801,140,55.5,5657885807,213,3.77,5657885805,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184931,660,83,2,70,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.7,23.8,2025-04-17T15:35:48.140Z,2025-04-17T15:35:50Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657885857,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184935,638,1,2,70,6,5rz9enoyknpg8ji78za5b82p0,1,55.3,69.7,2025-04-17T15:35:48.991Z,2025-04-17T15:35:49Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657885839,56,Center,5657885845,212,3.2,5657885847,213,4.24,5657885841,140,53.9,5657885843,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184939,639,1,2,70,7,5rz9enoyknpg8ji78za5b82p0,1,53.9,65.5,2025-04-17T15:35:49.711Z,2025-04-17T15:35:51Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657885877,56,Left,5657885879,140,50.8,5657885881,141,84.4,5657885885,213,1.82,5657885883,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184945,640,1,2,70,9,5rz9enoyknpg8ji78za5b82p0,1,50.8,84.4,2025-04-17T15:35:51.807Z,2025-04-17T15:35:55Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657885923,212,21.7,5657885925,213,4.01,5657885917,56,Back,5657885919,140,37.5,5657885921,141,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184957,641,1,2,70,12,5rz9enoyknpg8ji78za5b82p0,1,37.5,60.0,2025-04-17T15:35:54.990Z,2025-04-17T15:35:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657885971,56,Back,5657885977,212,22.0,5657885979,213,3.38,5657885975,141,52.5,5657885973,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184971,642,1,2,70,14,5rz9enoyknpg8ji78za5b82p0,1,17.1,52.5,2025-04-17T15:35:57.087Z,2025-04-17T15:36:03Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657886061,140,28.1,5657886067,213,1.10,5657886065,212,25.4,5657886059,56,Back,5657886063,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184979,643,1,2,70,21,5rz9enoyknpg8ji78za5b82p0,1,24.9,94.5,2025-04-17T15:36:03.279Z,2025-04-17T15:36:07Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657886143,141,60.5,5657886145,212,29.8,5657886147,213,4.03,5657886139,56,Back,5657886141,140,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184981,644,1,2,70,24,5rz9enoyknpg8ji78za5b82p0,1,6.7,49.7,2025-04-17T15:36:07.103Z,2025-04-17T15:36:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657886159,56,Back,5657886163,141,50.7,5657886161,140,20.2,5657886167,213,0.05,5657886165,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184991,645,1,2,70,28,5rz9enoyknpg8ji78za5b82p0,1,22.9,54.0,2025-04-17T15:36:10.799Z,2025-04-17T15:36:14Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657886243,213,1.65,5657886235,56,Back,5657886237,140,21.3,5657886239,141,85.0,5657886241,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184995,646,1,2,70,32,5rz9enoyknpg8ji78za5b82p0,1,25.3,91.7,2025-04-17T15:36:14.814Z,2025-04-17T15:36:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657886269,140,30.5,5657886273,212,11.2,5657886275,213,5.22,5657886267,56,Back,5657886271,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185001,661,83,2,70,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.9,24.8,2025-04-17T15:36:16.588Z,2025-04-17T16:03:03Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657918723,399,6jgd09iosfe5mn3tputmjx2ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802184997,647,1,2,70,35,5rz9enoyknpg8ji78za5b82p0,0,31.8,82.4,2025-04-17T15:36:17.374Z,2025-04-17T15:36:18Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657886299,213,1.03,5657886295,141,85.0,5657886293,140,32.8,5657886297,212,2.1,5657886291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185007,663,1,2,70,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.6,33.0,2025-04-17T15:36:21.052Z,2025-04-17T15:36:23Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5657886343,212,16.0,5657886345,213,0.94,5657886339,140,77.6,5657886337,56,Center,5657886341,141,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185021,664,1,2,70,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.1,42.0,2025-04-17T15:36:23.691Z,2025-04-17T15:36:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657886423,212,16.2,5657886425,213,5.34,5657886419,140,91.1,5657886417,56,Center,5657886421,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185031,665,1,2,70,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.5,20.4,2025-04-17T15:36:30.076Z,2025-04-17T15:36:32Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657886501,141,11.2,5657886499,140,72.7,5657886497,56,Right,5657886505,213,3.48,5657886503,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185039,666,1,2,70,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.2,11.5,2025-04-17T15:36:32.267Z,2025-04-17T15:36:34Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657886567,141,35.4,5657886565,140,60.1,5657886571,213,2.19,5657886569,212,20.0,5657886563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185047,667,1,2,70,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.0,35.4,2025-04-17T15:36:34.315Z,2025-04-17T15:36:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657886615,212,21.5,5657886617,213,1.59,5657886611,140,59.7,5657886613,141,67.0,5657886609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185051,668,50,2,70,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.3,71.8,2025-04-17T15:36:38.077Z,2025-04-17T16:02:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5657886629,56,Center,5657886631,286,,5657886669,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185057,648,7,2,70,55,5rz9enoyknpg8ji78za5b82p0,1,34.7,28.2,2025-04-17T15:36:38.078Z,2025-04-17T17:39:28Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657886665,233,668,5657886661,56,Back,5658051883,383,,5657886663,285,,5658051885,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185063,650,1,2,70,58,5rz9enoyknpg8ji78za5b82p0,1,33.6,19.8,2025-04-17T15:36:40.255Z,2025-04-17T15:36:42Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5657886681,56,Back,5657886689,213,1.12,5657886683,140,40.2,5657886685,141,40.7,5657886687,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185067,651,1,2,71,0,5rz9enoyknpg8ji78za5b82p0,1,40.2,40.7,2025-04-17T15:36:42.590Z,2025-04-17T15:36:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657886709,140,34.5,5657886707,56,Back,5657886711,141,37.3,5657886713,212,6.4,5657886715,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185079,652,1,2,71,2,5rz9enoyknpg8ji78za5b82p0,1,33.7,36.4,2025-04-17T15:36:44.495Z,2025-04-17T15:36:48Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657886781,212,8.4,5657886779,141,31.6,5657886783,213,3.54,5657886777,140,26.3,5657886775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185081,653,1,2,71,6,5rz9enoyknpg8ji78za5b82p0,1,26.3,31.6,2025-04-17T15:36:48.351Z,2025-04-17T15:36:49Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657886791,141,11.6,5657886787,56,Back,5657886789,140,35.7,5657886793,212,16.8,5657886795,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185101,654,1,2,71,6,5rz9enoyknpg8ji78za5b82p0,1,35.7,11.6,2025-04-17T15:36:49.071Z,2025-04-17T15:36:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657886881,141,29.7,5657886879,140,36.8,5657886877,56,Back,5657886883,212,12.4,5657886885,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185103,655,1,2,71,12,5rz9enoyknpg8ji78za5b82p0,1,36.8,29.7,2025-04-17T15:36:54.862Z,2025-04-17T15:36:55Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657886903,212,11.0,5657886905,213,0.10,5657886897,56,Back,5657886899,140,47.2,5657886901,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185109,656,1,2,71,13,5rz9enoyknpg8ji78za5b82p0,1,47.2,31.3,2025-04-17T15:36:55.566Z,2025-04-17T15:36:59Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657886939,212,7.9,5657886935,140,40.0,5657886933,56,Back,5657886937,141,27.7,5657886941,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185111,657,1,2,71,17,5rz9enoyknpg8ji78za5b82p0,1,46.3,29.4,2025-04-17T15:36:59.567Z,2025-04-17T15:37:04Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5657886963,212,15.3,5657886959,140,45.4,5657886965,213,1.63,5657886957,56,Back,5657886961,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185119,658,1,2,71,22,5rz9enoyknpg8ji78za5b82p0,1,45.4,51.8,2025-04-17T15:37:04.607Z,2025-04-17T15:37:06Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657887015,213,0.75,5657887013,212,12.8,5657887011,141,64.6,5657887009,140,54.3,5657887007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185125,659,1,2,71,23,5rz9enoyknpg8ji78za5b82p0,1,54.3,64.6,2025-04-17T15:37:06.031Z,2025-04-17T15:37:08Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5657887041,141,88.9,5657887043,212,16.6,5657887045,213,1.63,5657887037,56,Left,5657887039,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185127,660,1,2,71,26,5rz9enoyknpg8ji78za5b82p0,0,53.3,88.9,2025-04-17T15:37:08.799Z,2025-04-17T15:37:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657887055,56,Center,5657887057,140,69.4,5657887061,212,18.7,5657887059,141,77.3,5657887053,155,,5657887063,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185129,669,61,2,71,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.3,26.7,2025-04-17T15:37:11.356Z,2025-04-17T17:39:56Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657887073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185133,671,1,2,71,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.8,41.4,2025-04-17T15:37:13.547Z,2025-04-17T15:37:14Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5657887091,213,1.69,5657887083,56,Back,5657887089,212,6.0,5657887085,140,33.1,5657887087,141,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185137,672,1,2,71,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.1,50.2,2025-04-17T15:37:14.411Z,2025-04-17T15:37:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657887111,140,44.1,5657887117,213,5.98,5657887115,212,12.1,5657887109,56,Back,5657887113,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185139,673,1,2,71,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,44.9,2025-04-17T15:37:15.436Z,2025-04-17T15:37:16Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657887127,141,44.5,5657887125,140,41.6,5657887139,156,,5657887131,213,3.24,5657887129,212,2.6,5657887123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185145,674,1,2,71,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.6,43.3,2025-04-17T15:37:16.796Z,2025-04-17T15:37:22Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5657887187,213,3.96,5657887185,212,34.6,5657887179,56,Back,5657887181,140,17.1,5657887189,1,,5657887183,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185149,675,1,2,71,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.1,6.0,2025-04-17T15:37:22.555Z,2025-04-17T15:37:24Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657887205,56,Back,5657887207,140,8.7,5657887211,212,14.4,5657887213,213,2.06,5657887209,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185155,676,1,2,71,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.7,24.7,2025-04-17T15:37:23.981Z,2025-04-17T17:40:30Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5657887257,141,33.6,5657887255,140,53.7,5657887261,213,0.13,5657887251,157,,5657887263,1,,5657887259,212,47.6,5657887253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185157,677,44,2,71,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.4,32.0,2025-04-17T15:37:25.052Z,2025-04-17T17:41:11Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5657887273,286,,5657887313,233,661,5657887271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185159,661,44,2,71,42,5rz9enoyknpg8ji78za5b82p0,0,46.6,68.0,2025-04-17T15:37:25.053Z,2025-04-17T18:17:38Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657887279,56,Back,5657887281,285,,5657887309,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802213479,874,1,2,71,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,51.0,26.8,2025-04-17T15:37:25.327Z,2025-04-17T17:40:49Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5658053551,3,,5658053561,212,2.4,5658053555,56,Center,5658053557,140,53.2,5658053553,168,,5658053559,141,28.0,5658053563,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185161,662,61,2,71,43,5rz9enoyknpg8ji78za5b82p0,1,47.1,70.9,2025-04-17T15:37:25.951Z,2025-04-17T17:40:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657887283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802185167,678,1,2,71,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.7,34.4,2025-04-17T15:37:28.732Z,2025-04-17T15:37:30Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5657887349,213,5.93,5657887343,140,52.9,5657887345,141,29.8,5657887347,212,9.2,5657887339,3,,5657887341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
