id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2800680327,669,1,2,71,48,cftj6g399tknheudaxsdpfdgb,1,69.9,42.5,2025-04-13T13:28:47.050Z,2025-04-13T13:28:49Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649442985,213,5.31,5649442983,212,11.0,5649442979,140,75.8,5649442981,141,29.1,5649442977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680331,670,61,2,71,50,cftj6g399tknheudaxsdpfdgb,1,77.1,27.6,2025-04-13T13:28:49.597Z,2025-04-13T13:28:50Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5649442995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680397,671,1,2,71,53,cftj6g399tknheudaxsdpfdgb,1,84.1,8.8,2025-04-13T13:28:52.128Z,2025-04-13T13:28:54Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649443371,56,Center,5649443375,141,45.8,5649443377,212,27.5,5649443379,213,1.98,5649443373,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680435,672,1,2,71,55,cftj6g399tknheudaxsdpfdgb,1,73.4,45.4,2025-04-13T13:28:54.628Z,2025-04-13T13:28:56Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649443607,213,0.05,5649443605,212,8.1,5649443601,140,81.1,5649443603,141,46.0,5649443599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680497,673,1,2,71,57,cftj6g399tknheudaxsdpfdgb,1,82.5,47.2,2025-04-13T13:28:56.425Z,2025-04-13T13:28:59Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5649443955,213,3.02,5649443949,140,72.3,5649443947,56,Center,5649443953,212,10.8,5649443951,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680505,674,1,2,71,59,cftj6g399tknheudaxsdpfdgb,0,72.3,49.1,2025-04-13T13:28:58.034Z,2025-04-13T13:29:00Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5649444071,286,,5649444015,141,47.6,5649444025,213,5.87,5649444067,233,753,5649444021,212,2.5,5649444011,140,74.5,5649444065,236,,5649444005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680511,753,74,2,71,59,ahnt9ejgwj58ul8auzdvi3czf,1,25.8,46.3,2025-04-13T13:28:58.035Z,2025-04-13T13:53:03Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5649444093,233,674,5649444047,285,,5649444045,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680549,675,1,2,72,1,cftj6g399tknheudaxsdpfdgb,1,70.9,30.7,2025-04-13T13:29:00.144Z,2025-04-13T13:29:01Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5649444239,141,22.5,5649444241,212,8.2,5649444237,140,65.2,5649444243,213,3.89,5649444235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680629,676,1,2,72,2,cftj6g399tknheudaxsdpfdgb,1,66.2,24.6,2025-04-13T13:29:01.800Z,2025-04-13T13:29:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649444653,212,21.3,5649444651,141,7.3,5649444655,213,5.70,5649444649,140,83.1,5649444647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680679,677,1,2,72,6,cftj6g399tknheudaxsdpfdgb,1,79.9,9.2,2025-04-13T13:29:05.753Z,2025-04-13T13:29:08Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5649444973,212,14.5,5649444961,56,Right,5649444965,140,67.0,5649444977,213,2.78,5649444969,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680727,678,1,2,72,9,cftj6g399tknheudaxsdpfdgb,1,67.2,17.9,2025-04-13T13:29:08.237Z,2025-04-13T13:29:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649445221,212,19.4,5649445219,141,46.3,5649445217,140,65.1,5649445213,56,Center,5649445223,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680793,679,1,2,72,12,cftj6g399tknheudaxsdpfdgb,1,63.7,39.1,2025-04-13T13:29:11.159Z,2025-04-13T13:29:15Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649445563,56,Center,5649445571,213,6.03,5649445565,140,74.4,5649445569,212,11.6,5649445567,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800685569,709,1,2,72,15,cftj6g399tknheudaxsdpfdgb,0,67.1,42.1,2025-04-13T13:29:14.103Z,2025-04-13T13:33:33Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5649471365,141,46.7,5649471367,212,3.2,5649471369,213,1.31,5649471363,140,67.9,5649471361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680803,680,4,2,72,16,cftj6g399tknheudaxsdpfdgb,1,72.8,40.6,2025-04-13T13:29:14.956Z,2025-04-13T13:52:53Z,,,,,5649446123,10,,5649446141,286,,5649446697,233,754,5649446135,152,,5649446129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800680845,754,4,2,72,16,ahnt9ejgwj58ul8auzdvi3czf,0,27.2,59.4,2025-04-13T13:29:14.957Z,2025-04-13T13:52:54Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649446663,56,Back,5649446659,10,,5649446667,152,,5649446669,285,,5649446715,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800681665,681,16,2,73,6,cftj6g399tknheudaxsdpfdgb,1,72.8,42.1,2025-04-13T13:30:05.297Z,2025-04-13T18:31:00Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5651050023,396,46.0,5649450291,56,Center,5649455223,374,2025-04-13 14:30:03.553,5649460073,102,46.1,5649450289,18,,5649450287,26,,5649460081,231,50.4,5649460071,81,,5649460075,103,31.6,5649455217,20,,5649460079,230,5649460077,458,,5651050021,395,99.4,5649455231,375,,,,,,,,98.5,73:04.701,,,,,
2800682727,755,1,2,73,58,ahnt9ejgwj58ul8auzdvi3czf,1,50.1,49.3,2025-04-13T13:30:57.092Z,2025-04-13T18:35:53Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5649455953,140,62.3,5649455949,56,Right,5649455955,141,5.6,5649473393,1,,5649455959,213,5.12,5649455957,212,32.4,5649455961,279,G,5649473635,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800686177,789,1,2,73,59,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,6.2,2025-04-13T13:30:58.617Z,2025-04-13T13:34:39Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649474713,141,17.3,5649474709,56,Back,5649474711,140,36.2,5649474717,213,2.82,5649474715,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800682749,756,1,2,74,0,ahnt9ejgwj58ul8auzdvi3czf,1,44.8,29.0,2025-04-13T13:30:59.251Z,2025-04-13T13:31:00Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649456053,140,38.9,5649456051,56,Back,5649456059,213,1.80,5649456057,212,27.6,5649456055,141,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800682839,757,1,2,74,1,ahnt9ejgwj58ul8auzdvi3czf,1,39.0,66.3,2025-04-13T13:31:00.500Z,2025-04-13T13:31:04Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649456585,140,26.1,5649456587,141,49.9,5649456589,212,17.5,5649456593,213,3.83,5649456583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800682903,758,1,2,74,5,ahnt9ejgwj58ul8auzdvi3czf,1,30.8,48.8,2025-04-13T13:31:04.691Z,2025-04-13T13:31:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5649456895,141,89.1,5649456899,213,1.54,5649456897,212,27.4,5649456891,56,Back,5649456893,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800682931,759,1,2,74,8,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,84.9,2025-04-13T13:31:07.396Z,2025-04-13T13:31:08Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649456989,56,Back,5649456999,213,0.59,5649456997,212,13.2,5649456991,140,42.1,5649456993,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800682955,760,1,2,74,9,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,96.2,2025-04-13T13:31:08.388Z,2025-04-13T13:31:10Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5649457145,56,Back,5649457147,140,24.9,5649457149,141,82.2,5649457151,212,19.7,5649457153,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683017,761,1,2,74,11,ahnt9ejgwj58ul8auzdvi3czf,1,27.8,84.6,2025-04-13T13:31:10.468Z,2025-04-13T13:31:13Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649457463,141,65.4,5649457459,56,Back,5649457461,140,24.7,5649457465,212,13.5,5649457467,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683065,762,1,2,74,14,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,64.8,2025-04-13T13:31:13.316Z,2025-04-13T13:31:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649457743,213,1.33,5649457737,140,29.3,5649457739,141,87.8,5649457733,56,Back,5649457741,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683159,763,1,2,74,16,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,85.7,2025-04-13T13:31:15.060Z,2025-04-13T13:31:21Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649458301,141,66.3,5649458299,140,23.2,5649458303,212,15.3,5649458297,56,Back,5649458305,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683201,764,1,2,74,22,ahnt9ejgwj58ul8auzdvi3czf,1,20.6,65.7,2025-04-13T13:31:20.901Z,2025-04-13T13:31:22Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649458499,140,23.8,5649458497,56,Back,5649458505,213,1.33,5649458503,212,14.1,5649458501,141,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683247,765,1,2,74,23,ahnt9ejgwj58ul8auzdvi3czf,0,24.7,86.6,2025-04-13T13:31:22.517Z,2025-04-13T13:31:25Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649458801,140,39.3,5649458797,56,Back,5649458805,141,63.8,5649458809,213,5.49,5649458807,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800976765,869,1,2,74,28,cftj6g399tknheudaxsdpfdgb,1,57.0,31.1,2025-04-13T13:31:27.392Z,2025-04-13T18:37:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5651069427,213,2.60,5651069425,212,28.1,5651069419,56,Back,5651069421,140,34.1,5651069423,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800976819,870,1,2,74,31,cftj6g399tknheudaxsdpfdgb,1,34.1,52.4,2025-04-13T13:31:29.973Z,2025-04-13T18:37:45Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5651069739,141,49.3,5651069741,212,19.6,5651069737,140,15.5,5651069743,213,3.25,5651069735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800687339,723,1,2,74,31,cftj6g399tknheudaxsdpfdgb,1,60.9,33.7,2025-04-13T13:31:30.835Z,2025-04-13T13:34:52Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5649480993,213,2.62,5649480991,212,5.1,5649480985,56,Center,5649480987,140,56.7,5649480989,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683521,685,1,2,74,32,cftj6g399tknheudaxsdpfdgb,1,58.5,33.1,2025-04-13T13:31:31.448Z,2025-04-13T14:08:56Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5649680391,212,7.8,5649680385,56,Center,5649680389,141,22.5,5649680387,140,55.7,5649680393,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800977123,871,1,2,74,38,cftj6g399tknheudaxsdpfdgb,1,14.7,48.7,2025-04-13T13:31:36.863Z,2025-04-13T18:38:14Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5651071605,213,0.17,5651071597,56,Back,5651071603,212,18.7,5651071599,140,32.3,5651071601,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800977287,872,1,2,74,40,cftj6g399tknheudaxsdpfdgb,1,32.5,53.3,2025-04-13T13:31:39.487Z,2025-04-13T18:38:31Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5651072491,140,48.2,5651072495,212,17.3,5651072489,56,Back,5651072497,213,5.97,5651072493,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683563,686,1,2,74,42,cftj6g399tknheudaxsdpfdgb,0,52.8,44.5,2025-04-13T13:31:40.979Z,2025-04-13T14:08:04Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5649460547,140,77.1,5649460549,141,62.1,5649460555,213,0.44,5649460545,56,Center,5649460551,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683569,766,12,2,74,45,ahnt9ejgwj58ul8auzdvi3czf,1,21.8,41.3,2025-04-13T13:31:43.893Z,2025-04-13T18:38:31Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649460587,56,Back,5651072521,213,1.27,5651072515,140,24.4,5651072519,212,9.3,5651072517,141,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683607,687,1,2,74,47,cftj6g399tknheudaxsdpfdgb,0,76.9,49.7,2025-04-13T13:31:46.698Z,2025-04-13T18:38:39Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5649460813,213,0.68,5649460811,212,7.9,5649460807,140,82.8,5649460809,141,57.0,5649460805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683615,767,8,2,74,48,ahnt9ejgwj58ul8auzdvi3czf,1,18.1,43.4,2025-04-13T13:31:47.605Z,2025-04-13T18:38:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649460871,56,Back,5651073131,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683635,768,43,2,74,50,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-13T13:31:49.577Z,2025-04-13T18:38:49Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5651073431,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683723,769,12,2,74,51,ahnt9ejgwj58ul8auzdvi3czf,1,16.2,46.0,2025-04-13T13:31:50.631Z,2025-04-13T18:38:55Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649461491,212,30.1,5649461493,213,5.96,5649461489,141,31.9,5649461487,140,43.4,5649461485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683725,688,1,2,74,54,cftj6g399tknheudaxsdpfdgb,1,62.0,69.6,2025-04-13T13:31:52.948Z,2025-04-13T13:31:54Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649461515,213,5.33,5649461503,56,Center,5649461511,212,10.3,5649461507,141,57.3,5649461505,140,67.7,5649461501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683755,689,61,2,74,55,cftj6g399tknheudaxsdpfdgb,1,67.3,57.6,2025-04-13T13:31:54.245Z,2025-04-13T18:39:05Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5649461635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683799,691,1,2,74,57,cftj6g399tknheudaxsdpfdgb,1,59.1,68.4,2025-04-13T13:31:55.885Z,2025-04-13T13:31:57Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649461859,141,42.5,5649461855,140,55.2,5649461863,212,18.1,5649461853,56,Center,5649461865,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683893,692,1,2,74,58,cftj6g399tknheudaxsdpfdgb,1,55.0,42.1,2025-04-13T13:31:57.198Z,2025-04-13T13:32:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5649462383,141,67.9,5649462379,56,Center,5649462381,140,57.0,5649462385,212,17.7,5649462387,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683923,693,1,2,75,5,cftj6g399tknheudaxsdpfdgb,1,56.3,67.0,2025-04-13T13:32:03.854Z,2025-04-13T13:32:05Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649462521,56,Center,5649462527,212,15.1,5649462529,213,5.67,5649462525,141,54.2,5649462523,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800683989,694,1,2,75,6,cftj6g399tknheudaxsdpfdgb,1,67.2,53.3,2025-04-13T13:32:05.338Z,2025-04-13T13:32:08Z,95nyhb9eanuobgbkdccyrwob8,F. Damkjer,,,5649462901,140,64.7,5649462897,56,Left,5649462913,212,21.5,5649462917,213,1.69,5649462909,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684071,695,1,2,75,9,cftj6g399tknheudaxsdpfdgb,1,64.8,89.3,2025-04-13T13:32:08.354Z,2025-04-13T18:39:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5649463323,141,67.1,5649463329,213,3.85,5649463319,56,Back,5649463325,212,23.1,5649463321,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684137,696,1,2,75,13,cftj6g399tknheudaxsdpfdgb,1,50.0,58.5,2025-04-13T13:32:11.869Z,2025-04-13T18:39:28Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5649463667,213,5.98,5649463665,212,23.9,5649463659,56,Center,5649463661,140,71.7,5649463663,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684173,770,83,2,75,14,ahnt9ejgwj58ul8auzdvi3czf,0,28.3,52.8,2025-04-13T13:32:13.750Z,2025-04-13T18:39:44Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649464137,399,dyzzo6n83rg4fpvmqqa69moes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684183,697,1,2,75,15,cftj6g399tknheudaxsdpfdgb,1,72.5,37.1,2025-04-13T13:32:14.572Z,2025-04-13T13:32:16Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5649463895,56,Right,5649463903,213,5.06,5649463901,212,15.9,5649463899,141,15.2,5649463897,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684213,698,1,2,75,17,cftj6g399tknheudaxsdpfdgb,0,76.1,14.3,2025-04-13T13:32:16.791Z,2025-04-13T18:40:07Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5649464063,141,52.8,5649464055,2,,5649464059,56,Center,5649464057,155,,5649464061,140,88.6,5649464065,212,29.3,5651077947,20,,5649464067,213,1.11,5651077945,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684295,771,12,2,75,20,ahnt9ejgwj58ul8auzdvi3czf,1,10.2,42.7,2025-04-13T13:32:19.590Z,2025-04-13T13:32:22Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649464493,140,24.1,5649464491,56,Back,5649464495,141,32.5,5649464499,213,5.84,5649464497,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684383,773,1,2,75,24,ahnt9ejgwj58ul8auzdvi3czf,1,24.0,31.7,2025-04-13T13:32:23.110Z,2025-04-13T13:32:26Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5649464907,56,Back,5649464909,140,33.4,5649464917,213,5.22,5649464913,212,20.4,5649464911,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800978523,873,83,2,75,27,cftj6g399tknheudaxsdpfdgb,1,67.5,94.5,2025-04-13T13:32:26.458Z,2025-04-13T18:40:39Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5651079645,399,8ngloyr6r0m71p8kgpfe69bvu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684437,774,1,2,75,27,ahnt9ejgwj58ul8auzdvi3czf,1,34.3,5.6,2025-04-13T13:32:26.726Z,2025-04-13T13:32:29Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5649465209,213,2.15,5649465205,212,8.5,5649465201,140,29.9,5649465199,56,Back,5649465203,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684469,775,1,2,75,30,ahnt9ejgwj58ul8auzdvi3czf,1,42.3,25.8,2025-04-13T13:32:29.431Z,2025-04-13T18:40:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5649465413,141,36.0,5649465411,140,44.7,5649465415,212,7.4,5649465409,56,Back,5649465417,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684535,776,1,2,75,33,ahnt9ejgwj58ul8auzdvi3czf,1,45.2,34.0,2025-04-13T13:32:32.551Z,2025-04-13T13:32:35Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649465793,141,14.9,5649465795,212,13.2,5649465789,56,Back,5649465797,213,4.88,5649465791,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684575,777,1,2,75,36,ahnt9ejgwj58ul8auzdvi3czf,1,47.2,16.9,2025-04-13T13:32:35.670Z,2025-04-13T13:32:37Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5649466025,212,11.0,5649466019,56,Back,5649466027,213,2.38,5649466023,141,28.1,5649466021,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684661,778,1,2,75,38,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,31.1,2025-04-13T13:32:37.479Z,2025-04-13T13:32:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649466501,212,7.4,5649466497,141,40.9,5649466505,213,2.01,5649466495,140,40.3,5649466493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684685,779,1,2,75,42,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,43.4,2025-04-13T13:32:41.655Z,2025-04-13T13:32:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649466621,213,4.50,5649466613,56,Back,5649466615,140,40.4,5649466617,141,25.9,5649466619,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684713,780,1,2,75,45,ahnt9ejgwj58ul8auzdvi3czf,1,42.1,28.9,2025-04-13T13:32:44.007Z,2025-04-13T13:32:46Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5649466763,141,42.5,5649466759,56,Back,5649466761,140,37.1,5649466767,213,2.09,5649466765,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684761,781,1,2,75,47,ahnt9ejgwj58ul8auzdvi3czf,1,37.8,48.1,2025-04-13T13:32:46.102Z,2025-04-13T13:32:49Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5649467051,141,72.0,5649467053,212,16.3,5649467047,56,Back,5649467049,140,37.7,5649467055,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684805,782,1,2,75,49,ahnt9ejgwj58ul8auzdvi3czf,1,38.7,79.8,2025-04-13T13:32:48.535Z,2025-04-13T13:32:51Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5649467391,140,55.0,5649467397,213,0.56,5649467389,56,Left,5649467395,212,20.2,5649467393,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684875,783,1,2,75,52,ahnt9ejgwj58ul8auzdvi3czf,1,57.4,85.5,2025-04-13T13:32:51.752Z,2025-04-13T13:32:55Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5649467837,212,17.6,5649467839,213,0.17,5649467835,141,89.9,5649467831,56,Left,5649467833,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800978845,874,83,2,75,56,cftj6g399tknheudaxsdpfdgb,1,32.1,14.4,2025-04-13T13:32:55.250Z,2025-04-13T18:41:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5651081741,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800684881,784,61,2,75,56,ahnt9ejgwj58ul8auzdvi3czf,0,71.5,86.0,2025-04-13T13:32:55.318Z,2025-04-13T13:32:55Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5649467875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
