id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/16/value
2814229303,927,1,2,87,0,anga7587r1zv4ey71ge9zxol3,1,44.0,54.8,2025-05-12T18:45:45.061Z,2025-05-12T18:45:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724201019,141,50.8,5724201015,56,Center,5724201017,140,54.7,5724201021,212,11.6,5724201023,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229325,928,1,2,87,2,anga7587r1zv4ey71ge9zxol3,1,54.7,50.8,2025-05-12T18:45:46.509Z,2025-05-12T18:45:48Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724201133,212,13.6,5724201137,213,0.16,5724201129,141,53.9,5724201121,56,Center,5724201125,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229327,929,1,2,87,3,anga7587r1zv4ey71ge9zxol3,1,67.5,53.9,2025-05-12T18:45:48.285Z,2025-05-12T18:45:49Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724201169,212,19.1,5724201171,213,2.57,5724201179,156,,5724201163,56,Center,5724201167,141,69.1,5724201165,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229409,930,1,2,87,5,anga7587r1zv4ey71ge9zxol3,1,55.5,72.3,2025-05-12T18:45:50.214Z,2025-05-12T18:45:55Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724201715,140,64.7,5724201717,141,94.4,5724201713,56,Left,5724201721,213,1.00,5724201719,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229475,931,1,2,87,10,anga7587r1zv4ey71ge9zxol3,1,66.5,92.6,2025-05-12T18:45:55.166Z,2025-05-12T18:46:00Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724202059,140,63.9,5724202065,213,4.31,5724202061,141,83.2,5724202057,56,Left,5724202063,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229495,932,1,2,87,15,anga7587r1zv4ey71ge9zxol3,1,62.8,75.3,2025-05-12T18:46:00.278Z,2025-05-12T18:46:02Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724202239,213,5.27,5724202235,141,65.2,5724202237,212,8.1,5724202231,56,Center,5724202233,140,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229501,933,1,2,87,17,anga7587r1zv4ey71ge9zxol3,0,66.9,65.0,2025-05-12T18:46:02.030Z,2025-05-12T21:40:56Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724202281,213,1.89,5724202265,56,Center,5724202269,140,64.2,5724202317,156,,5724202277,212,9.2,5724202273,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229541,934,43,2,87,19,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-12T18:46:03.782Z,2025-05-12T21:40:54Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724600127,144,61,5724202453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229555,710,43,2,87,20,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-12T18:46:05.013Z,2025-05-12T18:46:12Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5724203127,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229591,711,4,2,87,22,c165yjiny1qnmfdvefxvflnkc,1,36.0,22.4,2025-05-12T18:46:07.278Z,2025-05-12T18:46:11Z,,,,,5724202877,10,,5724202891,233,935,5724202879,56,Back,5724202883,286,,5724202881,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229597,935,4,2,87,22,anga7587r1zv4ey71ge9zxol3,0,64.0,77.6,2025-05-12T18:46:07.279Z,2025-05-12T18:46:11Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724202875,285,,5724202871,152,,5724202863,10,,5724202867,56,Center,5724202913,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230003,712,1,2,87,49,c165yjiny1qnmfdvefxvflnkc,1,35.8,27.9,2025-05-12T18:46:33.973Z,2025-05-12T18:46:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724205085,140,74.6,5724205087,141,60.8,5724205081,152,,5724205093,1,,5724205083,56,Center,5724205091,213,0.50,5724205079,157,,5724205089,212,46.5,5724205077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230011,713,44,2,87,53,c165yjiny1qnmfdvefxvflnkc,1,73.1,62.6,2025-05-12T18:46:37.486Z,2025-05-12T21:50:27Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5724205113,56,Center,5724205115,286,,5724205121,233,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814229997,936,44,2,87,53,anga7587r1zv4ey71ge9zxol3,0,26.9,37.4,2025-05-12T18:46:37.487Z,2025-05-12T21:50:27Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724205133,233,713,5724205049,56,Back,5724205051,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230023,714,1,2,87,53,c165yjiny1qnmfdvefxvflnkc,0,74.6,60.8,2025-05-12T18:46:38.318Z,2025-05-12T18:46:39Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5724205173,56,Center,5724205175,140,78.4,5724205177,141,49.3,5724205171,168,,5724205181,213,5.18,5724205169,3,,5724205179,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230043,937,1,2,87,54,anga7587r1zv4ey71ge9zxol3,1,22.6,55.6,2025-05-12T18:46:38.847Z,2025-05-12T18:46:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724205281,212,16.9,5724205279,141,79.0,5724205283,213,1.22,5724205273,3,,5724205275,56,Back,5724205277,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230059,715,45,2,87,56,c165yjiny1qnmfdvefxvflnkc,0,71.3,31.1,2025-05-12T18:46:41.295Z,2025-05-12T21:50:25Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5724205539,233,938,5724205359,56,Center,5724205361,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230079,938,3,2,87,56,anga7587r1zv4ey71ge9zxol3,1,28.7,68.9,2025-05-12T18:46:41.295Z,2025-05-12T21:50:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724205503,56,Back,5724205505,285,,5724205527,233,715,5724600363,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230097,940,1,2,87,58,anga7587r1zv4ey71ge9zxol3,0,29.4,79.0,2025-05-12T18:46:43.312Z,2025-05-12T18:46:44Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724205563,56,Center,5724205571,212,29.3,5724205567,141,59.5,5724205573,213,5.81,5724205565,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230147,716,1,2,88,0,c165yjiny1qnmfdvefxvflnkc,0,45.3,43.0,2025-05-12T18:46:44.878Z,2025-05-12T18:46:47Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5724205775,157,,5724205787,141,44.0,5724205783,140,61.3,5724205779,56,Center,5724205797,1,,5724205791,212,16.8,5724205795,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230163,941,44,2,88,2,anga7587r1zv4ey71ge9zxol3,1,40.6,57.0,2025-05-12T18:46:47.148Z,2025-05-12T18:46:51Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724205875,233,717,5724205863,285,,5724205861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230153,717,44,2,88,2,c165yjiny1qnmfdvefxvflnkc,0,59.4,43.0,2025-05-12T18:46:47.149Z,2025-05-12T18:46:52Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5724205825,286,,5724205911,233,941,5724205823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230165,942,61,2,88,2,anga7587r1zv4ey71ge9zxol3,1,43.3,58.8,2025-05-12T18:46:47.338Z,2025-05-12T21:54:29Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724205867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230205,718,45,2,88,5,c165yjiny1qnmfdvefxvflnkc,0,56.0,60.8,2025-05-12T18:46:49.829Z,2025-05-12T18:47:22Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724207719,233,950,5724206643,56,Center,5724206647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230543,950,3,2,88,5,anga7587r1zv4ey71ge9zxol3,1,44.0,39.2,2025-05-12T18:46:49.829Z,2025-05-12T21:41:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724207709,286,,5724207711,233,718,5724207707,56,Back,5724600573,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230247,943,1,2,88,7,anga7587r1zv4ey71ge9zxol3,1,45.7,40.0,2025-05-12T18:46:51.951Z,2025-05-12T18:46:54Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724206247,141,7.1,5724206245,140,55.5,5724206243,56,Right,5724206249,212,24.6,5724206251,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230331,944,1,2,88,14,anga7587r1zv4ey71ge9zxol3,1,61.3,22.0,2025-05-12T18:46:58.592Z,2025-05-12T18:47:02Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5724206613,140,52.4,5724206615,141,33.1,5724206611,56,Center,5724206617,212,12.0,5724206619,213,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230365,945,1,2,88,18,anga7587r1zv4ey71ge9zxol3,1,53.7,29.1,2025-05-12T18:47:02.632Z,2025-05-12T18:47:05Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724206837,141,9.3,5724206835,140,62.5,5724206833,56,Right,5724206841,213,5.31,5724206839,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230395,946,1,2,88,20,anga7587r1zv4ey71ge9zxol3,1,65.1,9.8,2025-05-12T18:47:05.352Z,2025-05-12T18:47:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724207001,140,86.1,5724207005,212,39.9,5724207007,213,0.99,5724207003,141,58.7,5724206999,56,Center,5724206995,155,,5724207009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230415,947,44,2,88,23,anga7587r1zv4ey71ge9zxol3,1,86.7,57.4,2025-05-12T18:47:07.957Z,2025-05-12T21:50:27Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724207085,56,Center,5724207087,286,,5724207101,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230391,719,44,2,88,23,c165yjiny1qnmfdvefxvflnkc,0,13.3,42.6,2025-05-12T18:47:07.958Z,2025-05-12T21:50:27Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724206979,56,Back,5724206981,285,,5724207125,233,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230435,948,1,2,88,25,anga7587r1zv4ey71ge9zxol3,0,86.1,58.7,2025-05-12T18:47:09.536Z,2025-05-12T18:51:23Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724207161,3,,5724207165,140,100.0,5724207163,56,Center,5724207173,212,19.7,5724207175,213,0.66,5724207169,141,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230447,720,56,2,88,25,c165yjiny1qnmfdvefxvflnkc,1,1.7,31.5,2025-05-12T18:47:10.382Z,2025-05-12T18:58:05Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5724207243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230841,721,5,2,88,26,c165yjiny1qnmfdvefxvflnkc,1,-0.8,25.4,2025-05-12T18:47:10.772Z,2025-05-12T18:57:38Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5724209431,233,949,5724209389,346,,5724209387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230453,949,5,2,88,26,anga7587r1zv4ey71ge9zxol3,0,100.8,74.6,2025-05-12T18:47:10.772Z,2025-05-12T18:57:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724207275,346,,5724209437,233,721,5724207273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230923,722,1,2,88,59,c165yjiny1qnmfdvefxvflnkc,0,4.7,51.5,2025-05-12T18:47:43.559Z,2025-05-12T18:47:48Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5724209837,1,,5724209831,141,80.9,5724209829,140,70.7,5724209835,213,0.28,5724209833,212,72.1,5724209839,74,,5724209825,124,,5724209827,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230937,952,1,2,89,4,anga7587r1zv4ey71ge9zxol3,0,22.9,15.0,2025-05-12T18:47:48.993Z,2025-05-12T18:47:50Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724210001,233,723,5724210005,286,,5724209899,212,4.2,5724209885,56,Back,5724209891,140,25.7,5724209895,141,10.6,5724209999,236,,5724209907,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230947,723,74,2,89,4,c165yjiny1qnmfdvefxvflnkc,1,70.5,92.3,2025-05-12T18:47:48.994Z,2025-05-12T18:57:14Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5724209969,285,,5724210037,233,952,5724209967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230975,724,5,2,89,5,c165yjiny1qnmfdvefxvflnkc,0,74.0,101.2,2025-05-12T18:47:50.130Z,2025-05-12T18:57:38Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5724210175,233,953,5724210089,347,,5724210087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814230983,953,5,2,89,5,anga7587r1zv4ey71ge9zxol3,1,26.0,-1.2,2025-05-12T18:47:50.130Z,2025-05-12T18:47:53Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724210151,56,Back,5724210157,233,724,5724210153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231113,954,1,2,89,12,anga7587r1zv4ey71ge9zxol3,1,23.0,0.0,2025-05-12T18:47:56.530Z,2025-05-12T18:47:59Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724210871,107,,5724210875,140,47.1,5724210877,141,7.2,5724210873,56,Back,5724210883,1,,5724210879,212,26.0,5724210881,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231117,955,44,2,89,15,anga7587r1zv4ey71ge9zxol3,1,47.8,6.7,2025-05-12T18:47:59.777Z,2025-05-12T21:50:28Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5724210907,56,Back,5724210993,233,725,5724210909,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231127,725,44,2,89,15,c165yjiny1qnmfdvefxvflnkc,0,52.2,93.3,2025-05-12T18:47:59.778Z,2025-05-12T21:50:28Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5724210973,56,Left,5724211037,233,955,5724210975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231123,956,1,2,89,15,anga7587r1zv4ey71ge9zxol3,0,47.1,7.2,2025-05-12T18:48:00.065Z,2025-05-12T18:48:00Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5724210953,213,0.75,5724210949,141,24.2,5724210951,212,17.0,5724210947,140,59.0,5724210941,3,,5724210945,56,Center,5724210943,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231153,726,43,2,89,18,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-12T18:48:02.672Z,2025-05-12T18:49:57Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724218271,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231201,727,1,2,89,18,c165yjiny1qnmfdvefxvflnkc,0,43.8,73.9,2025-05-12T18:48:03.296Z,2025-05-12T18:48:06Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5724211329,213,5.69,5724211331,1,,5724211319,140,76.2,5724211317,56,Center,5724211315,157,,5724211323,141,40.0,5724211327,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231229,957,1,2,89,22,anga7587r1zv4ey71ge9zxol3,1,22.3,64.2,2025-05-12T18:48:06.842Z,2025-05-12T18:48:09Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724211503,141,91.1,5724211507,213,1.42,5724211501,140,25.0,5724211505,212,18.5,5724211495,56,Back,5724211493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231235,958,43,2,89,24,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-12T18:48:09.091Z,2025-05-12T18:50:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724219665,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231277,959,1,2,89,24,anga7587r1zv4ey71ge9zxol3,1,25.0,91.1,2025-05-12T18:48:09.306Z,2025-05-12T18:48:13Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724211737,56,Back,5724211739,140,13.0,5724211743,212,15.3,5724211745,213,3.75,5724211741,141,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231317,960,1,2,89,28,anga7587r1zv4ey71ge9zxol3,1,19.7,87.4,2025-05-12T18:48:12.890Z,2025-05-12T18:48:15Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724211973,56,Back,5724211975,140,31.8,5724211977,141,83.0,5724211981,213,6.05,5724211979,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231323,961,61,2,89,31,anga7587r1zv4ey71ge9zxol3,0,31.8,83.0,2025-05-12T18:48:15.826Z,2025-05-12T18:48:16Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724211999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231373,962,51,2,89,32,anga7587r1zv4ey71ge9zxol3,1,27.7,80.5,2025-05-12T18:48:16.602Z,2025-05-12T18:49:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724212293,169,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231375,729,13,2,89,34,c165yjiny1qnmfdvefxvflnkc,1,87.9,31.8,2025-05-12T18:48:19.035Z,2025-05-12T18:49:48Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5724212621,20,,5724212259,56,Center,5724213049,215,,5724213053,230,98.5,5724212255,22,,5724213045,102,64.5,5724217857,468,962,5724213051,458,,5724213055,231,47.3,5724213043,73,,5724212257,63,,5724213047,103,8.3,,,,,,,,,,,,,,,,,,,,,,,
2814231431,730,5,2,89,36,c165yjiny1qnmfdvefxvflnkc,0,101.0,65.8,2025-05-12T18:48:20.754Z,2025-05-12T18:57:39Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5724212615,346,,5724212613,56,Center,5724212673,233,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231415,963,5,2,89,36,anga7587r1zv4ey71ge9zxol3,1,-1.0,34.2,2025-05-12T18:48:20.754Z,2025-05-12T18:57:38Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5724212641,233,730,5724212523,56,Back,5724212525,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231545,964,1,2,89,48,anga7587r1zv4ey71ge9zxol3,1,4.7,48.6,2025-05-12T18:48:32.986Z,2025-05-12T21:43:19Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5724213309,56,Back,5724213319,1,,5724213307,124,,5724213313,141,11.6,5724213317,213,5.48,5724602317,189,,5724213311,140,27.9,5724213315,212,35.0,5724213323,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231607,965,1,2,89,50,anga7587r1zv4ey71ge9zxol3,1,27.9,11.6,2025-05-12T18:48:34.866Z,2025-05-12T18:48:41Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5724213689,140,27.2,5724213687,56,Back,5724213693,212,15.1,5724213695,213,1.62,5724213691,141,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231639,966,1,2,89,57,anga7587r1zv4ey71ge9zxol3,0,38.3,30.4,2025-05-12T18:48:41.483Z,2025-05-12T18:48:45Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5724213911,155,,5724213915,56,Center,5724213927,212,40.2,5724213923,141,66.7,5724213931,213,0.66,5724213933,1,,5724213919,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814232983,747,70,2,90,0,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-12T18:48:44.463Z,2025-05-12T21:55:35Z,,,,,5724221435,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231651,731,44,2,90,0,c165yjiny1qnmfdvefxvflnkc,1,31.4,30.9,2025-05-12T18:48:44.729Z,2025-05-12T21:50:28Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724213981,285,,5724214041,233,967,5724213979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231645,967,44,2,90,0,anga7587r1zv4ey71ge9zxol3,0,68.6,69.1,2025-05-12T18:48:44.730Z,2025-05-12T21:50:29Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5724213961,286,,5724214061,233,731,5724213957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231657,732,12,2,90,0,c165yjiny1qnmfdvefxvflnkc,1,31.5,27.4,2025-05-12T18:48:45.185Z,2025-05-12T21:54:47Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5724214005,140,44.9,5724214007,141,26.1,5724214003,56,Back,5724214011,213,6.22,5724214009,212,14.1,5724214035,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231713,968,1,2,90,5,anga7587r1zv4ey71ge9zxol3,1,62.4,68.6,2025-05-12T18:48:49.763Z,2025-05-12T18:48:51Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724214367,140,61.9,5724214365,56,Center,5724214369,141,56.5,5724214371,212,8.2,5724214373,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231823,969,1,2,90,7,anga7587r1zv4ey71ge9zxol3,1,60.0,55.8,2025-05-12T18:48:51.564Z,2025-05-12T18:48:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724215015,213,1.39,5724215011,141,95.3,5724215013,212,27.3,5724215005,155,,5724215007,56,Left,5724215009,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231839,970,50,2,90,14,anga7587r1zv4ey71ge9zxol3,1,69.8,73.4,2025-05-12T18:48:59.280Z,2025-05-12T21:43:49Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5724215101,233,733,5724215077,286,,5724215075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231835,733,7,2,90,14,c165yjiny1qnmfdvefxvflnkc,0,30.2,26.6,2025-05-12T18:48:59.281Z,2025-05-12T21:43:48Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5724215095,233,970,5724215055,56,Back,5724215057,285,,5724602775,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814231931,971,1,2,90,19,anga7587r1zv4ey71ge9zxol3,1,63.2,62.3,2025-05-12T18:49:03.883Z,2025-05-12T18:49:08Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5724215543,141,89.4,5724215545,212,20.4,5724215547,213,1.13,5724215541,140,71.5,5724215539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
