id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2797208387,594,12,2,70,53,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,3.7,2025-04-06T13:33:05.696Z,2025-04-06T16:41:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5631380285,141,0.0,5631380289,213,5.62,5631380287,212,5.9,5631380281,167,,5630337517,56,Back,5631380283,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208415,595,5,2,70,55,ahnt9ejgwj58ul8auzdvi3czf,0,30.9,-1.8,2025-04-06T13:33:07.159Z,2025-04-06T13:46:24Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630337675,56,Back,5630337677,347,,5630338003,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208471,694,5,2,70,55,anga7587r1zv4ey71ge9zxol3,1,69.1,101.8,2025-04-06T13:33:07.159Z,2025-04-06T13:46:24Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630337949,347,,5630337947,56,Left,5630337979,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208563,695,1,2,70,58,anga7587r1zv4ey71ge9zxol3,1,65.7,100.0,2025-04-06T13:33:10.086Z,2025-04-06T13:33:16Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630338495,56,Back,5630338503,213,3.63,5630338493,107,,5630338505,1,,5630338497,140,43.6,5630338501,212,26.3,5630338499,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208625,696,1,2,71,4,anga7587r1zv4ey71ge9zxol3,1,45.9,70.6,2025-04-06T13:33:16.214Z,2025-04-06T13:33:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630338887,140,40.5,5630338891,212,10.6,5630338889,141,57.5,5630338885,56,Back,5630338893,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208665,697,1,2,71,8,anga7587r1zv4ey71ge9zxol3,1,46.5,51.6,2025-04-06T13:33:20.294Z,2025-04-06T13:33:23Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630339131,212,19.8,5630339129,141,22.5,5630339127,140,45.6,5630339125,56,Back,5630339133,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208705,698,1,2,71,11,anga7587r1zv4ey71ge9zxol3,1,46.5,19.7,2025-04-06T13:33:23.356Z,2025-04-06T13:33:26Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5630339397,212,19.3,5630339391,140,64.7,5630339389,56,Center,5630339401,213,0.16,5630339393,141,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208745,699,1,2,71,14,anga7587r1zv4ey71ge9zxol3,1,65.9,26.5,2025-04-06T13:33:26.070Z,2025-04-06T16:42:25Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5630339617,141,28.5,5630339619,212,7.7,5630339613,56,Center,5630339621,213,2.96,5631383557,156,,5630339615,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208817,700,1,2,71,16,anga7587r1zv4ey71ge9zxol3,0,58.5,29.1,2025-04-06T13:33:28.630Z,2025-04-06T13:33:32Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630340007,141,85.6,5630340009,212,58.5,5630340001,155,,5630340003,56,Left,5630340013,1,,5630340011,213,0.72,5630340005,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209251,596,5,2,71,20,ahnt9ejgwj58ul8auzdvi3czf,1,-1.0,12.4,2025-04-06T13:33:32.273Z,2025-04-06T13:46:24Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630342353,346,,5630342875,233,701,5630342351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209319,701,5,2,71,20,anga7587r1zv4ey71ge9zxol3,0,101.0,87.6,2025-04-06T13:33:32.273Z,2025-04-06T13:46:25Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630342809,346,,5630342887,233,596,5630342805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209269,597,1,2,71,42,ahnt9ejgwj58ul8auzdvi3czf,1,5.0,37.0,2025-04-06T13:33:54.321Z,2025-04-06T13:33:55Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5630342491,212,9.7,5630342487,140,9.4,5630342489,141,24.4,5630342497,237,,5630342485,56,Back,5630342493,213,5.21,5630342483,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209299,598,1,2,71,43,ahnt9ejgwj58ul8auzdvi3czf,1,9.4,24.4,2025-04-06T13:33:55.216Z,2025-04-06T13:33:56Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630342657,212,14.4,5630342659,213,5.02,5630342651,56,Back,5630342655,141,4.3,5630342653,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209345,599,1,2,71,44,ahnt9ejgwj58ul8auzdvi3czf,1,13.8,4.3,2025-04-06T13:33:56.273Z,2025-04-06T13:33:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630342935,141,40.7,5630342943,1,,5630342931,56,Center,5630342929,157,,5630342939,213,0.52,5630342937,212,50.0,5630342933,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209357,600,44,2,71,45,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,39.7,2025-04-06T13:33:57.973Z,2025-04-06T13:46:43Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5630342979,56,Center,5630343015,233,702,5630342983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209329,702,44,2,71,45,anga7587r1zv4ey71ge9zxol3,0,44.6,60.3,2025-04-06T13:33:57.974Z,2025-04-06T13:46:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630342839,56,Back,5630342841,285,,5630343033,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209389,601,1,2,71,46,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,40.7,2025-04-06T13:33:58.184Z,2025-04-06T17:16:01Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5630343155,141,42.2,5630343143,3,,5630343459,156,,5630343147,56,Back,5630343151,140,47.0,5630343159,213,3.02,5630343157,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209409,602,1,2,71,48,ahnt9ejgwj58ul8auzdvi3czf,0,47.0,42.2,2025-04-06T13:34:00.864Z,2025-04-06T13:34:01Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5630343247,213,5.82,5630343241,140,60.4,5630343239,56,Center,5630343245,212,15.7,5630343243,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209399,703,8,2,71,49,anga7587r1zv4ey71ge9zxol3,1,38.6,66.6,2025-04-06T13:34:01.110Z,2025-04-06T16:43:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630343199,56,Back,5631388099,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209463,705,1,2,71,50,anga7587r1zv4ey71ge9zxol3,1,41.5,69.3,2025-04-06T13:34:02.503Z,2025-04-06T13:34:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630343551,213,4.57,5630343547,212,7.3,5630343539,56,Back,5630343541,140,40.5,5630343543,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209503,706,1,2,71,52,anga7587r1zv4ey71ge9zxol3,1,39.2,56.1,2025-04-06T13:34:04.710Z,2025-04-06T13:34:06Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630343743,213,4.75,5630343735,56,Back,5630343741,212,19.9,5630343739,141,26.8,5630343737,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209577,707,1,2,71,54,anga7587r1zv4ey71ge9zxol3,1,39.9,26.8,2025-04-06T13:34:06.487Z,2025-04-06T13:34:11Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5630344245,140,12.4,5630344243,56,Back,5630344249,212,29.9,5630344251,213,2.88,5630344247,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209699,708,1,2,71,59,anga7587r1zv4ey71ge9zxol3,1,11.6,37.9,2025-04-06T13:34:11.014Z,2025-04-06T13:34:17Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5630344813,140,28.4,5630344823,213,5.54,5630344811,56,Back,5630344817,141,14.1,5630344819,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209755,709,1,2,72,5,anga7587r1zv4ey71ge9zxol3,1,44.2,15.5,2025-04-06T13:34:17.702Z,2025-04-06T13:34:21Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5630345129,141,32.1,5630345131,212,13.3,5630345127,140,37.5,5630345125,56,Back,5630345133,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209871,710,1,2,72,8,anga7587r1zv4ey71ge9zxol3,1,40.1,36.7,2025-04-06T13:34:20.885Z,2025-04-06T13:34:27Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630345875,141,81.8,5630345873,140,45.6,5630345877,212,31.2,5630345879,213,1.38,5630345871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209961,711,1,2,72,14,anga7587r1zv4ey71ge9zxol3,1,43.2,74.1,2025-04-06T13:34:26.711Z,2025-04-06T13:34:30Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630346323,155,,5630346333,140,75.7,5630346337,212,55.9,5630346339,213,5.37,5630346331,56,Right,5630346327,196,,5630346335,141,8.9,5630346341,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209975,712,3,2,72,18,anga7587r1zv4ey71ge9zxol3,0,79.4,14.0,2025-04-06T13:34:30.822Z,2025-04-06T16:43:48Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5630346407,56,Right,5630346409,286,,5631391275,465,,5630346505,233,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209983,603,7,2,72,18,ahnt9ejgwj58ul8auzdvi3czf,1,20.6,86.0,2025-04-06T13:34:30.823Z,2025-04-06T16:43:51Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5631391621,383,,5631391623,178,,5630346463,285,,5630346495,233,712,5630346461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210123,605,1,2,72,25,ahnt9ejgwj58ul8auzdvi3czf,1,11.2,91.8,2025-04-06T13:34:37.490Z,2025-04-06T13:34:41Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5630347273,213,5.45,5630347265,56,Back,5630347275,1,,5630347263,157,,5630347271,212,35.1,5630347269,141,53.4,5630347267,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210157,606,1,2,72,29,ahnt9ejgwj58ul8auzdvi3czf,1,33.6,53.4,2025-04-06T13:34:41.776Z,2025-04-06T16:44:03Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5630347465,213,2.61,5630347463,212,9.3,5630347461,141,60.3,5631392859,156,,5630347457,56,Back,5630347459,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210221,607,1,2,72,31,ahnt9ejgwj58ul8auzdvi3czf,1,26.0,60.3,2025-04-06T13:34:43.375Z,2025-04-06T13:34:46Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5630347821,212,6.9,5630347819,141,67.2,5630347817,140,30.8,5630347815,56,Back,5630347823,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210269,608,3,2,72,34,ahnt9ejgwj58ul8auzdvi3czf,1,38.4,71.2,2025-04-06T13:34:46.289Z,2025-04-06T16:44:11Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5630348109,56,Back,5631393661,465,,5630348137,233,713,5630348141,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210239,713,45,2,72,34,anga7587r1zv4ey71ge9zxol3,0,61.6,28.8,2025-04-06T13:34:46.289Z,2025-04-06T13:46:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630347937,285,,5630348155,233,608,5630347935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210349,609,1,2,72,36,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,64.5,2025-04-06T13:34:48.639Z,2025-04-06T13:35:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,1.0,5630348619,141,55.1,5630348617,140,72.0,5630348621,212,16.5,5630351139,210,15,5630348615,56,Center,5630348623,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210359,610,15,2,72,41,ahnt9ejgwj58ul8auzdvi3czf,1,86.7,65.8,2025-04-06T13:34:53.424Z,2025-04-06T16:44:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5630350257,72,,5630348681,56,Center,5630348679,64,,5630359023,233,714,5630350255,23,,5630351203,29,,5630351201,78,,5630351215,146,98.6,5630351209,102,49.0,5630351217,147,52.7,5630351211,103,3.8,5630351205,55,609,5630351213,215,,,,,,,,,,,,,,,,,,,,,,,
2797210355,714,10,2,72,41,anga7587r1zv4ey71ge9zxol3,1,2.4,46.6,2025-04-06T13:34:53.524Z,2025-04-06T16:44:35Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5630348659,182,,5630359127,233,610,5630348661,56,Back,5630358961,179,,5631395945,376,,5631395943,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210405,716,1,2,72,45,anga7587r1zv4ey71ge9zxol3,1,8.7,49.0,2025-04-06T13:34:57.590Z,2025-04-06T13:34:58Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630348949,56,Back,5630348955,212,12.4,5630348951,140,10.3,5630348957,213,1.43,5630348953,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210443,717,1,2,72,46,anga7587r1zv4ey71ge9zxol3,1,10.3,67.0,2025-04-06T13:34:58.326Z,2025-04-06T13:35:00Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630349265,140,21.1,5630349263,56,Back,5630349271,213,0.94,5630349269,212,19.2,5630349267,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210467,718,1,2,72,48,anga7587r1zv4ey71ge9zxol3,1,23.8,90.0,2025-04-06T13:35:00.710Z,2025-04-06T13:35:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630349403,213,5.07,5630349399,141,75.0,5630349397,140,27.4,5630349401,212,10.9,5630349395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210567,719,1,2,72,49,anga7587r1zv4ey71ge9zxol3,1,27.4,75.0,2025-04-06T13:35:01.989Z,2025-04-06T13:35:07Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630350009,141,89.7,5630350013,213,0.60,5630350007,140,41.4,5630350011,212,17.8,5630350005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210609,720,1,2,72,55,anga7587r1zv4ey71ge9zxol3,1,60.8,82.1,2025-04-06T13:35:07.254Z,2025-04-06T13:35:09Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630350221,140,55.0,5630350227,213,2.49,5630350223,141,88.9,5630350219,56,Left,5630350225,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210671,721,1,2,72,57,anga7587r1zv4ey71ge9zxol3,1,55.0,88.9,2025-04-06T13:35:09.862Z,2025-04-06T13:35:12Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5630350613,213,3.74,5630350609,141,76.9,5630350607,140,43.7,5630350605,56,Back,5630350611,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210749,722,1,2,73,0,anga7587r1zv4ey71ge9zxol3,1,44.8,75.7,2025-04-06T13:35:12.693Z,2025-04-06T13:35:15Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630351017,212,19.1,5630351019,213,5.68,5630351011,56,Center,5630351015,141,59.9,5630351013,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210789,723,1,2,73,3,anga7587r1zv4ey71ge9zxol3,0,60.3,60.6,2025-04-06T13:35:15.494Z,2025-04-06T13:35:17Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630351253,213,5.52,5630351245,56,Center,5630351251,212,17.2,5630351249,141,43.0,5630351247,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210867,611,1,2,73,6,ahnt9ejgwj58ul8auzdvi3czf,1,23.9,58.4,2025-04-06T13:35:18.560Z,2025-04-06T13:35:38Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5630353667,1,,5630351625,140,47.4,5630351629,212,25.1,5630351627,141,64.8,5630351631,213,0.17,5630353665,157,,5630351623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210901,613,3,2,73,10,ahnt9ejgwj58ul8auzdvi3czf,0,53.0,81.7,2025-04-06T13:35:22.175Z,2025-04-06T16:45:22Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5630351829,56,Left,5631399891,233,920,5631399637,465,,5631399431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797400969,920,7,2,73,10,anga7587r1zv4ey71ge9zxol3,1,47.0,18.3,2025-04-06T13:35:22.176Z,2025-04-06T16:45:22Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5631399067,178,,5631399057,56,Back,5631399061,285,,5631399065,383,,5631399831,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797210941,724,43,2,73,10,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-06T13:35:22.241Z,2025-04-06T13:35:53Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630352077,56,Center,5630352079,285,0,5630355451,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211079,726,1,2,73,12,anga7587r1zv4ey71ge9zxol3,1,44.8,10.3,2025-04-06T13:35:24.357Z,2025-04-06T13:35:30Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630352763,140,25.2,5630352761,56,Back,5630352769,213,2.74,5630352767,212,22.4,5630352765,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211421,727,1,2,73,18,anga7587r1zv4ey71ge9zxol3,1,22.7,26.1,2025-04-06T13:35:30.566Z,2025-04-06T13:35:46Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5630354661,141,39.1,5630354659,140,33.0,5630354657,56,Back,5630354663,212,14.0,5630354665,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211435,728,1,2,73,34,anga7587r1zv4ey71ge9zxol3,1,29.2,47.2,2025-04-06T13:35:46.837Z,2025-04-06T13:35:48Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5630354747,141,28.5,5630354749,212,16.5,5630354743,56,Back,5630354751,213,5.40,5630354745,140,39.2,5630354795,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211499,729,1,2,73,36,anga7587r1zv4ey71ge9zxol3,1,42.2,23.6,2025-04-06T13:35:48.613Z,2025-04-06T13:35:51Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630355071,212,18.2,5630355069,141,9.8,5630355067,140,57.0,5630355065,56,Right,5630355073,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211593,730,1,2,73,38,anga7587r1zv4ey71ge9zxol3,1,57.0,9.8,2025-04-06T13:35:50.918Z,2025-04-06T13:35:55Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5630355685,213,2.39,5630355683,212,22.9,5630355681,141,32.8,5630355679,140,41.1,5630355677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211607,731,1,2,73,43,anga7587r1zv4ey71ge9zxol3,1,40.7,33.0,2025-04-06T13:35:55.205Z,2025-04-06T13:35:56Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5630355757,140,34.7,5630355759,141,62.6,5630355761,212,21.1,5630355755,56,Back,5630355763,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211649,732,1,2,73,44,anga7587r1zv4ey71ge9zxol3,0,34.8,62.6,2025-04-06T13:35:56.263Z,2025-04-06T13:35:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5630356045,212,45.8,5630356039,56,Center,5630356037,155,,5630356043,141,66.6,5630356049,1,,5630356047,213,0.06,5630356041,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211693,614,1,2,73,47,ahnt9ejgwj58ul8auzdvi3czf,0,21.5,26.8,2025-04-06T13:35:59.935Z,2025-04-06T13:36:01Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5630356271,141,26.7,5630356269,140,39.4,5630356267,56,Back,5630356265,3,,5630356273,212,18.8,5630356275,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211727,733,1,2,73,48,anga7587r1zv4ey71ge9zxol3,1,67.6,70.5,2025-04-06T13:36:00.950Z,2025-04-06T13:36:03Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5630356479,140,81.0,5630356477,56,Center,5630356481,141,57.8,5630356483,212,16.5,5630356475,3,,5630356485,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211751,734,1,2,73,51,anga7587r1zv4ey71ge9zxol3,1,81.1,57.6,2025-04-06T13:36:03.173Z,2025-04-06T13:36:04Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5630356623,141,48.2,5630356627,213,4.46,5630356621,140,79.5,5630356625,212,6.6,5630356619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211765,735,1,2,73,52,anga7587r1zv4ey71ge9zxol3,0,78.9,47.5,2025-04-06T13:36:04.261Z,2025-04-06T14:03:49Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5630356687,56,Center,5630356689,140,80.1,5630356695,213,5.44,5630356759,233,615,5630356757,236,,5630356691,141,45.4,5630356763,286,,5630356693,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211757,615,74,2,73,52,ahnt9ejgwj58ul8auzdvi3czf,1,23.0,57.3,2025-04-06T13:36:04.262Z,2025-04-06T13:36:06Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5630356639,56,Back,5630356641,285,,5630356845,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211845,736,1,2,73,54,anga7587r1zv4ey71ge9zxol3,0,81.6,27.6,2025-04-06T13:36:06.613Z,2025-04-06T14:04:18Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5630357133,56,Center,5630357135,140,87.5,5630357139,212,16.4,5630357141,213,1.18,5630357137,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797211955,616,1,2,73,57,ahnt9ejgwj58ul8auzdvi3czf,1,8.3,34.6,2025-04-06T13:36:09.889Z,2025-04-06T13:36:14Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5630357739,1,,5630357737,213,5.83,5630357729,56,Back,5630357731,140,38.6,5630357727,157,,5630357733,141,11.6,5630357735,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797212055,618,1,2,74,4,ahnt9ejgwj58ul8auzdvi3czf,0,43.3,11.9,2025-04-06T13:36:16.015Z,2025-04-06T13:36:21Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5630358281,1,,5630358279,213,6.07,5630358277,212,42.6,5630358271,56,Right,5630358275,141,0.0,5630358273,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797212063,619,5,2,74,9,ahnt9ejgwj58ul8auzdvi3czf,0,82.8,-1.6,2025-04-06T13:36:21.091Z,2025-04-06T13:46:25Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5630358297,347,,5630359091,233,737,5630358293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
