id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2708184331,762,1,2,72,12,b3r6d8ydtmtjckam6pku9y400,0,67.4,47.9,2024-08-11T17:35:42.431Z,2024-08-11T17:35:43Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144218689,140,78.5,5144218687,56,Center,5144218695,213,6.18,5144218685,155,,5144218691,141,46.1,5144218693,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184363,705,1,2,72,14,aljua8crr0vkwit0j3m59jw9j,1,24.4,53.6,2024-08-11T17:35:43.586Z,2024-08-11T17:35:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144218849,141,38.8,5144218845,56,Back,5144218847,140,13.0,5144218851,212,15.6,5144218843,3,,5144218853,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184367,706,1,2,72,15,aljua8crr0vkwit0j3m59jw9j,0,11.5,38.2,2024-08-11T17:35:44.587Z,2024-08-11T19:51:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5144218933,233,763,5144218879,212,0.7,5144218887,1,,5144218873,140,12.1,5144218883,213,5.79,5144218871,56,Back,5144218869,157,,5144218875,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184375,763,2,2,72,16,b3r6d8ydtmtjckam6pku9y400,1,88.2,67.7,2024-08-11T17:35:45.751Z,2024-08-11T19:51:54Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5144243241,140,91.9,5144243237,7,euur9yvhgrieu4kl0vdkh244q,5144218927,56,Center,5144243247,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184451,708,43,2,72,18,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:35:47.752Z,2024-08-11T19:51:50Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144770775,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184407,707,43,2,72,18,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:35:48.033Z,2024-08-11T17:37:30Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144219089,212,13.6,5144219079,56,Back,5144219095,213,4.26,5144219077,3,0,5144219081,140,2.2,5144219085,141,26.8,5144225235,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184467,764,43,2,72,23,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:35:53.311Z,2024-08-11T17:41:34Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5144219409,56,Center,5144219407,7,546545,5144219383,141,72.7,5144243381,144,2,5144219381,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184603,709,1,2,72,38,aljua8crr0vkwit0j3m59jw9j,1,19.1,39.7,2024-08-11T17:36:07.538Z,2024-08-11T17:36:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144220155,141,85.9,5144220147,5,,5144220159,213,1.45,5144220157,212,31.6,5144220149,241,,5144220153,140,22.6,5144220191,189,,5144220151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184623,710,61,2,72,39,aljua8crr0vkwit0j3m59jw9j,1,22.1,90.5,2024-08-11T17:36:08.499Z,2024-08-11T19:52:26Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144220279,56,Back,5144220305,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184663,711,61,2,72,39,aljua8crr0vkwit0j3m59jw9j,1,22.8,69.3,2024-08-11T17:36:09.292Z,2024-08-11T19:52:29Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5144240631,189,,5144220489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184647,766,1,2,72,41,b3r6d8ydtmtjckam6pku9y400,0,67.8,38.6,2024-08-11T17:36:10.871Z,2024-08-11T19:52:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144220403,56,Center,5144220411,213,5.99,5144220409,212,12.5,5144220405,140,79.2,5144220407,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708202745,910,8,2,72,42,aljua8crr0vkwit0j3m59jw9j,1,21.6,66.7,2024-08-11T17:36:11.476Z,2024-08-11T19:53:14Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144321377,56,Back,5144776231,384,,5144776105,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184691,712,1,2,72,46,aljua8crr0vkwit0j3m59jw9j,0,27.0,88.3,2024-08-11T17:36:16.172Z,2024-08-11T18:04:58Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5144220649,157,,5144220657,212,31.0,5144220659,213,5.78,5144220655,141,66.4,5144220651,56,Center,5144220661,1,,5144220653,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184747,767,1,2,72,47,b3r6d8ydtmtjckam6pku9y400,1,47.4,37.1,2024-08-11T17:36:16.879Z,2024-08-11T17:36:21Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144220941,213,5.92,5144220935,141,27.9,5144220937,212,17.6,5144220929,56,Center,5144220931,140,63.1,5144220927,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184751,768,4,2,72,51,b3r6d8ydtmtjckam6pku9y400,1,60.8,25.4,2024-08-11T17:36:20.960Z,2024-08-11T18:03:44Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144220967,13,,5144220969,56,Center,5144220975,286,,5144317193,295,,5144221073,233,713,5144220971,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708184759,713,4,2,72,51,aljua8crr0vkwit0j3m59jw9j,0,39.2,74.6,2024-08-11T17:36:20.961Z,2024-08-11T17:58:28Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5144221057,56,Back,5144221059,152,,5144221061,285,,5144221053,13,,5144221077,233,768,5144221055,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708189883,827,1,2,73,12,b3r6d8ydtmtjckam6pku9y400,1,65.9,33.0,2024-08-11T17:36:41.846Z,2024-08-11T17:43:04Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144249383,196,,5144249521,152,,5144249381,155,,5144249389,140,82.3,5144249961,189,,5144249395,212,46.3,5144249393,141,96.2,5144249385,56,Left,5144249397,213,1.19,5144249519,5,5144249399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185009,770,1,2,73,18,b3r6d8ydtmtjckam6pku9y400,1,80.7,97.1,2024-08-11T17:36:48.433Z,2024-08-11T17:43:07Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5144222553,212,11.4,5144222551,141,81.4,5144222547,56,Left,5144222549,140,76.9,5144222555,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185051,771,1,2,73,23,b3r6d8ydtmtjckam6pku9y400,1,74.7,75.7,2024-08-11T17:36:52.545Z,2024-08-11T17:36:53Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5144222739,56,Center,5144222743,140,68.7,5144222751,212,6.3,5144222747,141,76.0,5144222755,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185069,772,1,2,73,24,b3r6d8ydtmtjckam6pku9y400,1,67.6,72.4,2024-08-11T17:36:53.569Z,2024-08-11T17:36:55Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144222883,141,42.5,5144222881,140,65.7,5144222879,56,Center,5144222887,213,4.61,5144222885,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185121,773,1,2,73,26,b3r6d8ydtmtjckam6pku9y400,1,64.8,33.3,2024-08-11T17:36:56.385Z,2024-08-11T17:37:01Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144223207,56,Right,5144223209,140,77.5,5144223215,213,5.34,5144223211,141,6.1,5144223213,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185163,774,1,2,73,31,b3r6d8ydtmtjckam6pku9y400,1,67.1,24.1,2024-08-11T17:37:01.313Z,2024-08-11T17:37:04Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5144223463,140,57.2,5144223461,56,Center,5144223469,213,2.41,5144223465,141,37.7,5144223467,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185237,775,1,2,73,35,b3r6d8ydtmtjckam6pku9y400,1,50.4,40.3,2024-08-11T17:37:04.513Z,2024-08-11T17:37:11Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5144223905,212,28.0,5144223907,213,2.97,5144223899,56,Back,5144223901,140,24.1,5144223903,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185265,776,1,2,73,41,b3r6d8ydtmtjckam6pku9y400,0,24.8,45.2,2024-08-11T17:37:11.250Z,2024-08-11T17:37:14Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5144224123,141,21.6,5144224127,212,46.4,5144224131,213,5.93,5144224115,56,Center,5144224135,1,,5144224113,157,,5144224119,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185307,714,1,2,73,44,aljua8crr0vkwit0j3m59jw9j,1,36.7,84.1,2024-08-11T17:37:14.437Z,2024-08-11T17:37:18Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144224345,140,62.6,5144224337,3,,5144224349,141,84.5,5144224357,213,0.01,5144224341,56,Left,5144224353,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185331,715,1,2,73,48,aljua8crr0vkwit0j3m59jw9j,1,63.1,84.5,2024-08-11T17:37:17.972Z,2024-08-11T17:37:19Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5144224513,212,6.3,5144224511,141,93.5,5144224515,213,1.79,5144224509,140,61.8,5144224507,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185361,717,1,2,73,52,aljua8crr0vkwit0j3m59jw9j,0,88.2,90.8,2024-08-11T17:37:21.749Z,2024-08-11T19:53:53Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5144224643,2,,5144224651,141,69.1,5144224653,212,14.9,5144778925,72,,5144224649,140,90.3,5144224647,56,Center,5144778923,224,,5144224655,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185389,777,61,2,73,53,b3r6d8ydtmtjckam6pku9y400,1,10.4,30.6,2024-08-11T17:37:23.115Z,2024-08-11T18:03:47Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144224775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185383,718,6,2,73,54,aljua8crr0vkwit0j3m59jw9j,1,89.6,69.4,2024-08-11T17:37:23.700Z,2024-08-11T17:37:25Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5144224785,73,,5144224875,233,778,5144224783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185393,778,6,2,73,54,b3r6d8ydtmtjckam6pku9y400,0,10.4,30.6,2024-08-11T17:37:23.700Z,2024-08-11T19:54:44Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144224869,56,Back,5144224889,233,718,5144224871,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708185999,719,1,2,74,39,aljua8crr0vkwit0j3m59jw9j,0,99.5,99.5,2024-08-11T17:38:08.824Z,2024-08-11T19:54:48Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5144228107,140,89.1,5144228109,141,57.8,5144782241,72,,5144228097,6,,5144228101,224,,5144228111,212,30.4,5144228103,56,Center,5144228099,155,,5144228113,213,4.34,5144228095,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708190801,838,44,2,74,41,b3r6d8ydtmtjckam6pku9y400,1,12.2,40.7,2024-08-11T17:38:11.475Z,2024-08-11T18:04:38Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144255863,233,909,5144254499,56,Back,5144254501,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708202611,909,44,2,74,42,aljua8crr0vkwit0j3m59jw9j,0,87.8,59.3,2024-08-11T17:38:11.476Z,2024-08-11T18:04:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5144320773,233,838,5144320753,286,,5144320751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186057,780,12,2,74,42,b3r6d8ydtmtjckam6pku9y400,1,7.7,47.6,2024-08-11T17:38:12.300Z,2024-08-11T19:54:53Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5144228293,212,12.9,5144228291,141,38.0,5144228287,56,Back,5144228295,213,5.75,5144228329,15,,5144228289,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708191385,845,44,2,74,44,b3r6d8ydtmtjckam6pku9y400,1,18.9,29.4,2024-08-11T17:38:13.504Z,2024-08-11T18:04:35Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5144258085,56,Back,5144258087,285,,5144320777,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708190985,786,44,2,74,44,aljua8crr0vkwit0j3m59jw9j,0,81.1,70.6,2024-08-11T17:38:13.505Z,2024-08-11T18:04:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144255643,56,Center,5144255645,286,,5144255881,233,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186087,781,61,2,74,45,b3r6d8ydtmtjckam6pku9y400,0,18.5,37.9,2024-08-11T17:38:15.284Z,2024-08-11T17:45:39Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5144228411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186107,720,44,2,74,46,aljua8crr0vkwit0j3m59jw9j,1,81.0,71.0,2024-08-11T17:38:15.783Z,2024-08-11T18:04:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144258469,233,846,5144228473,56,Center,5144228475,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708191419,846,44,2,74,46,b3r6d8ydtmtjckam6pku9y400,0,19.0,29.0,2024-08-11T17:38:15.784Z,2024-08-11T18:04:39Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5144258481,233,720,5144258283,285,,5144258281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186145,721,1,2,74,46,aljua8crr0vkwit0j3m59jw9j,1,82.2,73.8,2024-08-11T17:38:16.039Z,2024-08-11T17:38:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144228635,213,6.19,5144228633,212,14.9,5144228627,56,Center,5144228625,3,,5144228631,141,71.7,5144228629,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186153,722,1,2,74,48,aljua8crr0vkwit0j3m59jw9j,0,95.3,71.2,2024-08-11T17:38:17.894Z,2024-08-11T17:38:18Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5144228675,56,Center,5144228679,140,95.5,5144228687,212,10.3,5144228691,213,4.73,5144228683,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186187,782,12,2,74,49,b3r6d8ydtmtjckam6pku9y400,1,5.4,42.1,2024-08-11T17:38:18.484Z,2024-08-11T17:38:19Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144228863,140,10.5,5144228861,56,Back,5144228865,141,36.9,5144228869,213,5.70,5144228867,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186207,723,13,2,74,49,aljua8crr0vkwit0j3m59jw9j,1,90.6,64.0,2024-08-11T17:38:19.446Z,2024-08-11T19:55:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144228989,64,,5144230351,391,,5144230353,458,,5144229795,72,,5144230357,231,52.7,5144229793,25,,5144230355,230,98.5,5144230343,77,,5144230349,328,,5144230347,103,5144228991,56,5144230345,102,,,,,,,,,,,,,,,56.9,59.8,,Center,,,,,,,,,,,
2708186251,724,5,2,74,50,aljua8crr0vkwit0j3m59jw9j,0,100.9,61.7,2024-08-11T17:38:19.620Z,2024-08-11T17:58:17Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144229187,346,,5144229185,56,Center,5144230011,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186403,783,5,2,74,50,b3r6d8ydtmtjckam6pku9y400,1,-0.9,38.3,2024-08-11T17:38:19.620Z,2024-08-11T17:38:35Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5144229947,346,,5144229945,56,Back,5144229951,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186613,784,1,2,75,17,b3r6d8ydtmtjckam6pku9y400,0,4.9,40.6,2024-08-11T17:38:46.685Z,2024-08-11T20:20:42Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5144231315,189,,5144231199,140,77.9,5144231205,213,6.24,5144231197,56,Center,5144231195,124,,5144231207,1,,5144231203,212,76.7,5144231201,141,35.5,5144231211,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708300429,925,61,2,75,18,aljua8crr0vkwit0j3m59jw9j,1,31.9,61.1,2024-08-11T17:38:47.476Z,2024-08-11T20:21:13Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144871933,189,,5144871803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186619,785,15,2,75,21,b3r6d8ydtmtjckam6pku9y400,1,97.7,33.1,2024-08-11T17:38:50.596Z,2024-08-11T19:56:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144234857,233,732,5144234315,146,99.5,5144231217,62,,5144231219,56,Center,5144234561,273,,5144234313,458,,5144234563,138,,5144233549,20,,5144234317,147,44.6,5144231215,22,5144234305,80,5144234309,103,5144234307,102,45.7,,,,,,,,,,,,,8.2,,,,,,,,,,,,,
2708187081,732,10,2,75,21,aljua8crr0vkwit0j3m59jw9j,1,0.7000000000000001,55.5,2024-08-11T17:38:50.696Z,2024-08-11T19:58:07Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5144794665,183,,5144793751,274,,5144233931,173,,5144234893,233,785,5144794661,389,,5144233937,56,Back,5144787911,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186671,726,61,2,75,26,aljua8crr0vkwit0j3m59jw9j,0,23.7,90.2,2024-08-11T17:38:55.927Z,2024-08-11T17:38:56Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144231549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186715,786,1,2,75,27,b3r6d8ydtmtjckam6pku9y400,0,69.8,4.4,2024-08-11T17:38:57.206Z,2024-08-11T17:46:35Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5144231825,286,,5144231817,233,727,5144231803,213,1.03,5144231801,212,1.4,5144231811,236,,5144231795,141,6.2,5144231787,56,Right,5144231789,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186693,727,74,2,75,27,aljua8crr0vkwit0j3m59jw9j,1,26.2,92.1,2024-08-11T17:38:57.207Z,2024-08-11T17:38:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144231689,56,Back,5144231837,233,786,5144231691,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186733,728,1,2,75,29,aljua8crr0vkwit0j3m59jw9j,0,30.8,96.0,2024-08-11T17:38:58.623Z,2024-08-11T19:56:36Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5144231897,56,Back,5144231899,140,39.5,5144231905,213,5.82,5144231901,141,89.3,5144231903,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708285431,952,8,2,75,30,b3r6d8ydtmtjckam6pku9y400,1,56.8,11.3,2024-08-11T17:39:00.264Z,2024-08-11T19:56:49Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144790359,383,,5144790161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186755,729,83,2,75,31,aljua8crr0vkwit0j3m59jw9j,0,39.0,88.1,2024-08-11T17:39:01.416Z,2024-08-11T17:39:06Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5144232345,399,ftw3io63hk5vuoa3lyfgowes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186773,787,1,2,75,32,b3r6d8ydtmtjckam6pku9y400,1,54.0,13.7,2024-08-11T17:39:02.261Z,2024-08-11T17:39:03Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5144232167,56,Right,5144232169,140,65.4,5144232175,213,5.76,5144232171,141,3.5,5144232173,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186823,789,1,2,75,34,b3r6d8ydtmtjckam6pku9y400,1,67.1,4.9,2024-08-11T17:39:04.169Z,2024-08-11T17:39:20Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,1.0,,5144232439,56,Center,5144233413,210,15,5144232455,213,0.96,5144232443,140,79.2,5144232453,212,22.1,5144232449,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186831,790,15,2,75,37,b3r6d8ydtmtjckam6pku9y400,1,80.0,47.5,2024-08-11T17:39:07.395Z,2024-08-11T19:57:12Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144233439,103,19,5144304539,233,730,5144233419,78,,5144233435,102,51.0,5144232983,82,,5144233443,215,,5144233455,147,47.8,5144233427,55,789,5144232505,22,,5144233423,29,5144232979,72,5144233459,230,5144233463,231,49.3,5144232509,56,Center,5144233451,146,5144232507,18,,,,,,97.8,81.9,,,,,,,,,,,,
2708183303,683,43,2,75,38,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-11T17:39:07.495Z,2024-08-11T17:59:39Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5144213245,56,Back,5144216943,233,790,5144304511,144,10,5144216885,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186875,730,10,2,75,38,aljua8crr0vkwit0j3m59jw9j,1,17.3,52.3,2024-08-11T17:39:07.495Z,2024-08-11T18:05:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144303933,233,790,5144302847,94,,5144302849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186933,731,5,2,75,43,aljua8crr0vkwit0j3m59jw9j,0,16.8,-1.5,2024-08-11T17:39:12.711Z,2024-08-11T17:58:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5144233113,347,,5144233111,56,Back,5144233167,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708186905,791,5,2,75,43,b3r6d8ydtmtjckam6pku9y400,1,83.2,101.5,2024-08-11T17:39:12.711Z,2024-08-11T17:58:17Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5144232951,347,,5144233145,233,731,5144232949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708187451,792,18,2,76,12,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:39:42.264Z,2024-08-11T19:58:23Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5144235973,44,Defender,5144236051,55,793,5144235971,42,,5144235975,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708187459,793,19,2,76,12,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-11T17:39:42.265Z,2024-08-11T19:58:23Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5144236027,55,792,5144236021,292,3,5144236023,293,2,5144236017,145,2,5144236025,44,Defender,5144236019,59,8,5144236013,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
