id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2728277657,873,1,2,82,20,b3r6d8ydtmtjckam6pku9y400,1,80.3,89.6,2024-09-29T17:41:38.576Z,2024-09-29T17:41:40Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254514317,212,17.1,5254514313,140,67.5,5254514319,213,3.81,5254514311,56,Center,5254514315,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277701,874,1,2,82,23,b3r6d8ydtmtjckam6pku9y400,1,67.5,74.1,2024-09-29T17:41:40.752Z,2024-09-29T17:41:43Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254514541,212,29.0,5254514535,56,Center,5254514537,140,65.4,5254514539,141,31.6,5254514543,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277863,875,1,2,82,25,b3r6d8ydtmtjckam6pku9y400,1,65.1,30.4,2024-09-29T17:41:43.392Z,2024-09-29T17:41:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254515383,56,Right,5254515389,212,9.6,5254515387,141,18.3,5254515385,140,69.9,5254515393,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277875,876,61,2,82,33,b3r6d8ydtmtjckam6pku9y400,0,88.3,19.2,2024-09-29T17:41:51.072Z,2024-09-29T17:41:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254515481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277933,578,1,2,82,34,c165yjiny1qnmfdvefxvflnkc,1,9.4,81.3,2024-09-29T17:41:52.363Z,2024-09-29T17:41:54Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254515859,140,13.3,5254515857,56,Back,5254515863,212,8.2,5254515865,213,1.05,5254515861,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277971,580,1,2,82,37,c165yjiny1qnmfdvefxvflnkc,0,14.1,88.8,2024-09-29T17:41:55.661Z,2024-09-29T17:41:56Z,6uvp2evoo07gv5rc5ht2l012i,M. Murata,,,5254516087,141,86.3,5254516175,286,,5254516089,212,13.8,5254516091,213,6.16,5254516169,236,,5254516079,56,Back,5254516171,233,877,5254516077,155,,5254516083,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728277977,877,74,2,82,37,b3r6d8ydtmtjckam6pku9y400,1,73.5,23.1,2024-09-29T17:41:55.662Z,2024-09-29T17:50:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5254516189,233,580,5254516135,56,Center,5254516137,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278085,879,1,2,82,42,b3r6d8ydtmtjckam6pku9y400,1,88.6,9.7,2024-09-29T17:42:00.113Z,2024-09-29T17:42:01Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254516681,212,7.9,5254516675,56,Right,5254516683,213,3.53,5254516677,140,81.6,5254516679,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278071,581,83,2,82,42,c165yjiny1qnmfdvefxvflnkc,0,14.5,82.4,2024-09-29T17:42:00.172Z,2024-09-29T17:42:07Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254517247,399,8g4r9maz4invihjmdzpfxy0np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278149,880,1,2,82,43,b3r6d8ydtmtjckam6pku9y400,1,81.6,5.3,2024-09-29T17:42:01.121Z,2024-09-29T17:42:04Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5254517013,212,16.1,5254517005,56,Center,5254517017,213,2.09,5254517009,141,25.9,5254517007,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278187,881,1,2,82,46,b3r6d8ydtmtjckam6pku9y400,1,73.1,29.1,2024-09-29T17:42:03.953Z,2024-09-29T17:42:06Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254517223,141,33.9,5254517225,212,11.9,5254517227,213,0.28,5254517219,56,Center,5254517221,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278203,882,61,2,82,48,b3r6d8ydtmtjckam6pku9y400,0,84.2,33.0,2024-09-29T17:42:05.793Z,2024-09-29T17:42:09Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254517325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278237,582,12,2,82,50,c165yjiny1qnmfdvefxvflnkc,1,11.0,50.7,2024-09-29T17:42:08.572Z,2024-09-29T17:42:10Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5254517469,56,Back,5254517475,212,16.1,5254517471,140,25.6,5254517477,213,0.32,5254517473,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278249,583,1,2,82,52,c165yjiny1qnmfdvefxvflnkc,1,25.6,58.1,2024-09-29T17:42:10.091Z,2024-09-29T17:42:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5254517555,56,Back,5254517563,213,2.33,5254517561,212,20.3,5254517557,140,12.2,5254517559,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278273,585,1,2,82,55,c165yjiny1qnmfdvefxvflnkc,0,12.2,79.7,2024-09-29T17:42:12.781Z,2024-09-29T17:42:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254517729,141,72.2,5254517735,1,,5254517727,140,36.8,5254517733,213,6.09,5254517723,157,,5254517731,212,26.3,5254517725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278337,883,1,2,82,55,b3r6d8ydtmtjckam6pku9y400,0,55.1,21.8,2024-09-29T17:42:13.282Z,2024-09-29T17:42:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254518031,140,100.0,5254518037,213,0.03,5254518039,1,,5254518027,157,,5254518035,212,48.9,5254518029,56,Center,5254518033,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278383,586,5,2,82,59,c165yjiny1qnmfdvefxvflnkc,1,-1.4,66.4,2024-09-29T17:42:17.391Z,2024-09-29T17:57:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254518291,346,,5254518305,233,884,5254518289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278343,884,5,2,82,59,b3r6d8ydtmtjckam6pku9y400,0,101.4,33.6,2024-09-29T17:42:17.391Z,2024-09-29T17:42:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254518063,56,Center,5254518349,233,586,5254518065,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278939,587,1,2,83,34,c165yjiny1qnmfdvefxvflnkc,0,2.4,50.7,2024-09-29T17:42:52.077Z,2024-09-29T17:42:55Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254521537,213,0.54,5254521539,1,,5254521531,140,57.6,5254521541,74,,5254521533,141,100.0,5254521527,124,,5254521529,56,Left,5254521535,212,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278945,588,5,2,83,36,c165yjiny1qnmfdvefxvflnkc,0,56.7,101.5,2024-09-29T17:42:54.467Z,2024-09-29T17:57:13Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5254521565,347,,5254521753,233,885,5254521563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728278971,885,5,2,83,36,b3r6d8ydtmtjckam6pku9y400,1,43.3,-1.5,2024-09-29T17:42:54.467Z,2024-09-29T17:57:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5254521699,56,Back,5254521723,233,588,5254521701,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279019,886,1,2,83,39,b3r6d8ydtmtjckam6pku9y400,1,52.7,0.0,2024-09-29T17:42:56.722Z,2024-09-29T17:42:59Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5254521965,212,12.8,5254521963,141,1.6,5254521961,140,64.7,5254521959,56,Right,5254521967,213,0.17,5254521957,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279033,887,1,2,83,41,b3r6d8ydtmtjckam6pku9y400,1,68.7,2.8,2024-09-29T17:42:59.650Z,2024-09-29T17:43:00Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5254522015,56,Right,5254522023,212,4.1,5254522019,141,7.0,5254522027,213,2.37,5254522017,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279061,888,1,2,83,42,b3r6d8ydtmtjckam6pku9y400,1,65.9,7.0,2024-09-29T17:43:00.178Z,2024-09-29T17:43:01Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5254522207,141,11.1,5254522209,212,7.0,5254522205,140,59.8,5254522211,213,2.73,5254522203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279109,889,1,2,83,44,b3r6d8ydtmtjckam6pku9y400,1,59.8,12.5,2024-09-29T17:43:01.810Z,2024-09-29T17:43:04Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5254522427,212,22.9,5254522429,213,1.84,5254522423,140,53.9,5254522425,141,44.9,5254522421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279173,890,1,2,83,46,b3r6d8ydtmtjckam6pku9y400,1,65.8,51.6,2024-09-29T17:43:04.418Z,2024-09-29T17:43:08Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254522781,213,1.37,5254522775,140,70.1,5254522773,56,Left,5254522777,141,85.0,5254522779,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279195,891,1,2,83,50,b3r6d8ydtmtjckam6pku9y400,1,71.9,87.1,2024-09-29T17:43:08.387Z,2024-09-29T17:43:09Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5254522851,56,Center,5254522855,141,77.3,5254522859,213,4.76,5254522853,140,72.2,5254522857,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279221,892,1,2,83,51,b3r6d8ydtmtjckam6pku9y400,1,72.2,77.3,2024-09-29T17:43:09.379Z,2024-09-29T17:43:10Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254522977,56,Left,5254522983,212,14.7,5254522979,140,60.9,5254522985,213,2.51,5254522981,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279263,893,1,2,83,52,b3r6d8ydtmtjckam6pku9y400,1,60.9,90.0,2024-09-29T17:43:10.483Z,2024-09-29T17:43:12Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254523193,140,70.5,5254523199,213,0.07,5254523197,212,10.1,5254523191,56,Left,5254523195,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279317,894,1,2,83,54,b3r6d8ydtmtjckam6pku9y400,1,70.5,91.1,2024-09-29T17:43:11.907Z,2024-09-29T17:43:15Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254523491,141,72.6,5254523495,213,4.49,5254523489,140,67.8,5254523487,56,Center,5254523493,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279339,895,1,2,83,57,b3r6d8ydtmtjckam6pku9y400,1,67.8,72.6,2024-09-29T17:43:15.010Z,2024-09-29T17:43:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5254523597,212,12.7,5254523599,213,1.35,5254523593,140,70.4,5254523595,141,90.9,5254523591,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279431,896,1,2,83,58,b3r6d8ydtmtjckam6pku9y400,1,70.4,90.9,2024-09-29T17:43:15.954Z,2024-09-29T17:43:19Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254523993,140,98.9,5254523999,212,30.7,5254524003,213,6.06,5254523997,141,81.1,5254523991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279485,897,1,2,84,1,b3r6d8ydtmtjckam6pku9y400,1,98.9,81.1,2024-09-29T17:43:19.251Z,2024-09-29T17:44:38Z,dux0skggr99ydjz3kn58p3wmh,M. López,,1.0,5254524285,140,95.6,5254524283,56,Center,5254524279,2,,5254530781,22,,5254524281,155,,5254530779,154,,5254530777,210,16,5254524291,213,4.57,5254524289,212,24.1,5254524287,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279499,898,44,2,84,2,b3r6d8ydtmtjckam6pku9y400,1,93.8,46.1,2024-09-29T17:43:20.195Z,2024-09-29T17:43:31Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5254524385,286,,5254524383,56,Center,5254524465,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279511,589,44,2,84,2,c165yjiny1qnmfdvefxvflnkc,0,6.2,53.9,2024-09-29T17:43:20.196Z,2024-09-29T17:50:18Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254524433,285,,5254524431,56,Back,5254524503,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728279507,899,16,2,84,3,b3r6d8ydtmtjckam6pku9y400,1,96.7,45.3,2024-09-29T17:43:21.531Z,2024-09-29T17:44:38Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5254530865,231,51.1,5254524419,56,Center,5254530837,29,,5254530845,102,46.4,5254524413,22,,5254529197,374,2024-09-29 18:43:21.248,5254530861,230,99.5,5254530841,55,897,5254529195,328,,5254530839,154,,5254524417,16,,5254530847,103,5254530851,214,,5254530835,81,5254529191,15,,5254529201,375,,,,24.1,84:03.582,,,,,,,
2728279571,590,43,2,84,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-29T17:43:25.438Z,2024-09-29T17:50:27Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254562665,144,5,5254524817,56,Back,5254524819,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280629,591,1,2,85,19,c165yjiny1qnmfdvefxvflnkc,1,50.5,51.0,2024-09-29T17:44:37.591Z,2024-09-29T17:58:03Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5254530965,212,25.6,5254597133,279,G,5254531337,189,,5254530963,141,67.1,5254530961,140,28.5,5254530959,56,Back,5254530967,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280641,592,1,2,85,20,c165yjiny1qnmfdvefxvflnkc,0,28.5,67.1,2024-09-29T17:44:37.824Z,2024-09-29T17:58:04Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254531037,141,100.0,5254531039,212,45.1,5254531031,157,,5254531043,1,,5254531041,213,0.55,5254531033,56,Left,5254531185,189,,5254531035,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280647,593,5,2,85,21,c165yjiny1qnmfdvefxvflnkc,0,63.2,101.5,2024-09-29T17:44:39.398Z,2024-09-29T17:57:14Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254531065,56,Left,5254531067,347,,5254532755,233,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280925,900,5,2,85,21,b3r6d8ydtmtjckam6pku9y400,1,36.8,-1.5,2024-09-29T17:44:39.398Z,2024-09-29T17:57:13Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5254532723,347,,5254532739,233,593,5254532721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280949,901,1,2,85,44,b3r6d8ydtmtjckam6pku9y400,1,45.8,0.0,2024-09-29T17:45:01.701Z,2024-09-29T17:45:02Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254532829,140,46.4,5254532819,107,,5254532833,141,10.4,5254532841,213,1.49,5254532823,56,Back,5254532839,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728280981,902,1,2,85,44,b3r6d8ydtmtjckam6pku9y400,0,46.4,10.4,2024-09-29T17:45:02.614Z,2024-09-29T17:45:04Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254532987,213,6.19,5254532981,140,65.8,5254532977,157,,5254532983,141,7.6,5254532979,56,Right,5254532993,1,,5254532985,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281063,594,1,2,85,47,c165yjiny1qnmfdvefxvflnkc,1,38.7,86.9,2024-09-29T17:45:05.040Z,2024-09-29T17:45:09Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254533525,140,60.5,5254533531,213,5.55,5254533523,56,Center,5254533521,157,,5254533533,1,,5254533527,141,56.6,5254533529,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281079,903,4,2,85,51,b3r6d8ydtmtjckam6pku9y400,1,41.2,45.4,2024-09-29T17:45:09.391Z,2024-09-29T17:45:13Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5254533723,286,,5254533715,294,,5254533719,56,Back,5254533741,233,595,5254533711,13,,5254533721,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281075,595,4,2,85,51,c165yjiny1qnmfdvefxvflnkc,0,58.8,54.6,2024-09-29T17:45:09.392Z,2024-09-29T17:45:14Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5254533787,233,903,5254533673,56,Center,5254533675,152,,5254533677,285,,5254533671,294,,5254533669,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281811,904,18,2,86,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T17:45:45.578Z,2024-09-29T17:46:16Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5254539855,189,,5254537719,42,,5254537855,55,905,5254537723,44,Midfielder,5254537727,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281819,905,19,2,86,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T17:45:45.579Z,2024-09-29T17:46:17Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5254537785,145,11,5254537793,293,1,5254537789,292,6,5254540013,189,,5254537787,59,17,5254537799,55,904,5254537797,44,Midfielder,5254537775,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281897,906,1,2,86,39,b3r6d8ydtmtjckam6pku9y400,1,43.5,50.1,2024-09-29T17:45:57.447Z,2024-09-29T17:45:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254538231,141,84.8,5254538223,5,,5254538225,152,,5254538227,56,Back,5254538235,213,1.87,5254538229,140,36.5,5254538233,212,24.7,5254538269,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281929,907,1,2,86,41,b3r6d8ydtmtjckam6pku9y400,1,36.5,84.8,2024-09-29T17:45:59.351Z,2024-09-29T17:46:01Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5254538395,141,92.6,5254538391,56,Back,5254538393,140,43.4,5254538399,213,0.63,5254538397,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281943,908,1,2,86,43,b3r6d8ydtmtjckam6pku9y400,1,43.4,92.6,2024-09-29T17:46:00.919Z,2024-09-29T17:46:01Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5254538465,212,11.3,5254538463,141,86.6,5254538461,140,33.4,5254538467,213,3.51,5254538459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281961,909,1,2,86,43,b3r6d8ydtmtjckam6pku9y400,1,28.5,84.2,2024-09-29T17:46:01.591Z,2024-09-29T17:47:15Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5254538573,212,28.2,5254538565,140,7.7,5254538569,141,57.9,5254538561,56,Back,5254538577,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728281997,910,43,2,86,44,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T17:46:02.584Z,2024-09-29T17:47:16Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254538733,141,62.7,5254538727,56,Back,5254538735,212,20.2,5254538737,213,3.47,5254545763,144,1,5254538731,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282055,911,1,2,86,46,b3r6d8ydtmtjckam6pku9y400,1,5.4,64.9,2024-09-29T17:46:03.847Z,2024-09-29T17:46:07Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5254539095,141,90.5,5254539093,140,67.0,5254539091,56,Left,5254539089,157,,5254539099,213,0.26,5254539097,212,67.0,5254539101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282051,596,4,2,86,49,c165yjiny1qnmfdvefxvflnkc,1,32.4,13.2,2024-09-29T17:46:06.881Z,2024-09-29T17:50:06Z,,,,,5254539187,56,Back,5254539191,285,,5254539189,152,,5254539239,233,912,5254539185,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282063,912,4,2,86,49,b3r6d8ydtmtjckam6pku9y400,0,67.6,86.8,2024-09-29T17:46:06.882Z,2024-09-29T17:50:06Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5254539203,10,,5254539209,286,,5254539253,233,596,5254539207,152,,5254539205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282181,597,1,2,86,53,c165yjiny1qnmfdvefxvflnkc,1,38.6,14.2,2024-09-29T17:46:11.201Z,2024-09-29T17:46:15Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5254539701,5,,5254539713,213,1.74,5254539707,140,35.9,5254539709,141,38.3,5254539705,56,Back,5254539711,212,16.6,5254539703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282243,598,1,2,86,57,c165yjiny1qnmfdvefxvflnkc,1,35.9,38.3,2024-09-29T17:46:15.202Z,2024-09-29T17:46:18Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5254540085,155,,5254540093,212,47.4,5254540095,213,0.91,5254540097,1,,5254540091,141,93.5,5254540089,140,63.5,5254540087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282251,599,1,2,87,1,c165yjiny1qnmfdvefxvflnkc,0,63.5,93.5,2024-09-29T17:46:18.689Z,2024-09-29T17:46:19Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5254540155,212,9.3,5254540145,56,Left,5254540153,141,84.3,5254540149,140,70.1,5254540141,3,,5254540159,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282317,914,1,2,87,3,b3r6d8ydtmtjckam6pku9y400,1,31.6,11.0,2024-09-29T17:46:20.984Z,2024-09-29T17:46:23Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254540547,56,Back,5254540555,213,1.72,5254540551,141,39.4,5254540549,140,28.8,5254540553,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282383,915,1,2,87,5,b3r6d8ydtmtjckam6pku9y400,1,29.7,30.0,2024-09-29T17:46:23.640Z,2024-09-29T17:46:27Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5254540919,213,4.62,5254540913,140,28.4,5254540917,212,14.9,5254540911,56,Back,5254540915,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282429,916,1,2,87,9,b3r6d8ydtmtjckam6pku9y400,0,27.7,8.6,2024-09-29T17:46:26.985Z,2024-09-29T17:46:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5254541133,141,22.7,5254541127,155,,5254541135,212,45.0,5254541129,56,Center,5254541137,213,0.21,5254541139,1,,5254541131,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282471,600,1,2,87,11,c165yjiny1qnmfdvefxvflnkc,1,27.7,70.8,2024-09-29T17:46:29.489Z,2024-09-29T17:46:31Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5254541343,212,15.1,5254541337,56,Back,5254541339,140,35.4,5254541345,213,1.01,5254541335,3,,5254541341,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282507,602,1,2,87,14,c165yjiny1qnmfdvefxvflnkc,0,33.7,91.2,2024-09-29T17:46:32.385Z,2024-09-29T17:46:33Z,6uvp2evoo07gv5rc5ht2l012i,M. Murata,,,5254541545,212,6.9,5254541539,56,Back,5254541541,140,35.8,5254541543,141,81.6,5254541547,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728282541,917,43,2,87,15,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-29T17:46:33.144Z,2024-09-29T17:46:45Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5254541763,140,64.7,5254541765,141,4.6,5254541769,213,3.80,5254542817,144,1,5254541767,212,0.7,5254541761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
