id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2804029787,515,1,2,70,17,aljua8crr0vkwit0j3m59jw9j,0,36.0,28.0,2025-04-20T16:33:23.049Z,2025-04-20T16:33:26Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5667925023,233,621,5667924805,212,1.0,5667925027,286,,5667924801,140,36.4,5667924799,56,Back,5667924807,213,5.16,5667925021,236,,5667924803,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029817,621,74,2,70,17,36g6ifzjliec1jqnbtf7yesme,1,57.8,86.6,2025-04-20T16:33:23.050Z,2025-04-20T16:52:09Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667925001,285,,5667924999,56,Left,5667925029,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029841,516,1,2,70,18,aljua8crr0vkwit0j3m59jw9j,1,35.6,32.4,2025-04-20T16:33:24.217Z,2025-04-20T16:33:27Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667925159,56,Right,5667925181,1,,5667925177,213,6.00,5667925161,140,75.8,5667925167,141,14.3,5667925171,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029853,517,1,2,70,21,aljua8crr0vkwit0j3m59jw9j,0,75.8,14.3,2025-04-20T16:33:27.817Z,2025-04-20T20:14:42Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667925233,141,43.7,5667925231,140,81.6,5667925235,212,20.9,5667925229,56,Center,5667925237,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029899,623,1,2,70,25,36g6ifzjliec1jqnbtf7yesme,1,20.2,64.0,2025-04-20T16:33:30.904Z,2025-04-20T16:33:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667925427,56,Back,5667925439,212,6.6,5667925443,213,0.93,5667925435,141,71.8,5667925431,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029925,624,1,2,70,25,36g6ifzjliec1jqnbtf7yesme,1,24.0,71.8,2025-04-20T16:33:31.544Z,2025-04-20T16:33:33Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5667925597,56,Back,5667925599,140,21.2,5667925605,213,4.30,5667925601,141,62.0,5667925603,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029965,625,1,2,70,27,36g6ifzjliec1jqnbtf7yesme,1,21.2,62.0,2025-04-20T16:33:33.600Z,2025-04-20T16:33:37Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667925889,213,4.41,5667925887,212,8.8,5667925883,140,18.7,5667925881,56,Back,5667925885,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804029983,626,1,2,70,31,36g6ifzjliec1jqnbtf7yesme,0,27.5,37.3,2025-04-20T16:33:36.888Z,2025-04-20T16:33:37Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667925993,56,Back,5667926001,213,4.15,5667925995,140,24.0,5667925999,212,6.8,5667925997,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030147,628,51,2,70,32,36g6ifzjliec1jqnbtf7yesme,1,32.3,39.2,2025-04-20T16:33:38.570Z,2025-04-20T17:09:48Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667926873,169,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030107,519,3,2,70,34,aljua8crr0vkwit0j3m59jw9j,1,76.4,71.4,2025-04-20T16:33:40.361Z,2025-04-20T20:15:01Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5667926547,56,Center,5667926549,286,,5668649339,465,,5667926637,233,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030021,627,45,2,70,34,36g6ifzjliec1jqnbtf7yesme,0,23.6,28.6,2025-04-20T16:33:40.361Z,2025-04-20T17:00:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667926649,233,519,5667926155,56,Back,5667926157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030113,520,15,2,70,39,aljua8crr0vkwit0j3m59jw9j,1,91.5,68.1,2025-04-20T16:33:44.952Z,2025-04-20T20:15:19Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5667928381,103,2.5,5668070021,468,628,5667928379,102,53.9,5667928383,215,,5667927867,72,,5667928387,146,99.5,5667989875,233,629,5667928385,458,,5667928377,76,,5667926583,56,5667928389,147,Center,53.6,5667926579,22,,5667926581,64,,,,,,,,,,,,,,,,,,,,,,,,,
2804030311,629,10,2,70,39,36g6ifzjliec1jqnbtf7yesme,1,1.2,46.2,2025-04-20T16:33:45.052Z,2025-04-20T20:15:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667927935,183,,5667927933,180,,5668650771,376,,5667927579,173,,5667989917,233,520,5667927585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030141,521,6,2,70,40,aljua8crr0vkwit0j3m59jw9j,1,93.2,62.6,2025-04-20T16:33:46.457Z,2025-04-20T16:47:21Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5667989795,233,630,5667926729,56,Center,5667926731,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030375,630,6,2,70,40,36g6ifzjliec1jqnbtf7yesme,0,6.8,37.4,2025-04-20T16:33:46.457Z,2025-04-20T20:15:40Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667989827,233,521,5667927999,56,Back,5667928001,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030891,522,1,2,71,26,aljua8crr0vkwit0j3m59jw9j,1,99.4,99.5,2025-04-20T16:34:32.018Z,2025-04-20T20:15:43Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5667930665,2,,5668652197,20,,5667930669,155,,5667930681,213,4.63,5667930675,140,96.7,5667930679,212,34.1,5667935991,218,,5667930683,1,,5667930673,56,Center,5667930677,141,5667930671,223,49.5,,5667930667,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804034031,545,44,2,71,26,aljua8crr0vkwit0j3m59jw9j,1,90.4,55.0,2025-04-20T16:34:32.744Z,2025-04-20T16:38:10Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667948139,233,675,5667948101,56,Center,5667948103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804033941,675,44,2,71,26,36g6ifzjliec1jqnbtf7yesme,0,9.6,45.0,2025-04-20T16:34:32.745Z,2025-04-20T16:38:11Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5667947705,56,Back,5667947707,285,,5667948181,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804031583,524,1,2,71,27,aljua8crr0vkwit0j3m59jw9j,1,96.6,60.5,2025-04-20T16:34:33.008Z,2025-04-20T16:36:28Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,1.0,5667934459,141,47.0,5667934461,212,9.2,5667934451,3,,5667935927,210,16,5667934455,56,Center,5667935931,25,,5667934457,140,97.2,5667935929,154,,5667934453,168,,5667934463,213,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804030939,523,16,2,71,28,aljua8crr0vkwit0j3m59jw9j,1,96.8,49.9,2025-04-20T16:34:34.865Z,2025-04-20T20:16:20Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667936043,328,,5667935221,20,,5667935231,375,71:28.782,5667936047,216,522,5667935219,25,,5667936033,55,524,5667930937,56,Center,5667936037,102,50.0,5667935225,374,2025-04-20 17:34:34.663,5667936053,231,5667936039,103,53.1,3.8,5667936029,29,,5668654543,395,100,5667936031,154,5668654545,396,52.7,5667936041,214,,,5667930935,16,5667936045,217,,,5667945403,78,5667936051,230,99.9,,,,
2804032129,638,18,2,72,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T16:35:11.209Z,2025-04-20T16:36:20Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667937735,44,Forward,5667937733,42,,5667937813,55,639,5667937739,59,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032135,639,19,2,72,5,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T16:35:11.210Z,2025-04-20T20:16:52Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5667937779,44,Midfielder,5667937771,42,,5667937775,145,8,5668084633,292,7,5667937781,55,638,5667937777,59,23,5667939839,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804031873,631,1,2,72,31,36g6ifzjliec1jqnbtf7yesme,1,49.4,49.5,2025-04-20T16:35:37.104Z,2025-04-20T16:35:39Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5667936327,213,2.76,5667936323,141,56.9,5667936319,56,Back,5667936329,279,G,5667936321,140,37.4,5667936325,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804031895,632,1,2,72,34,36g6ifzjliec1jqnbtf7yesme,1,35.8,61.3,2025-04-20T16:35:40.055Z,2025-04-20T16:35:41Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667936459,213,2.37,5667936455,141,74.1,5667936451,56,Back,5667936457,212,12.5,5667936453,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804031915,633,1,2,72,35,36g6ifzjliec1jqnbtf7yesme,1,27.2,74.2,2025-04-20T16:35:41.135Z,2025-04-20T16:35:42Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667936549,212,17.9,5667936547,141,93.0,5667936543,56,Back,5667936551,213,0.80,5667936545,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804031955,634,1,2,72,36,36g6ifzjliec1jqnbtf7yesme,1,39.1,93.0,2025-04-20T16:35:42.279Z,2025-04-20T16:35:44Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5667936771,212,19.3,5667936763,140,29.2,5667936775,213,4.14,5667936767,141,69.1,5667936759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032023,635,1,2,72,38,36g6ifzjliec1jqnbtf7yesme,1,29.2,69.1,2025-04-20T16:35:44.711Z,2025-04-20T16:35:49Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667937201,212,24.3,5667937197,140,36.4,5667937195,56,Back,5667937203,213,5.03,5667937199,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032051,636,1,2,72,43,36g6ifzjliec1jqnbtf7yesme,1,39.9,30.7,2025-04-20T16:35:49.256Z,2025-04-20T16:35:51Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667937363,141,7.6,5667937367,213,5.00,5667937361,140,44.3,5667937365,212,16.4,5667937359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032121,637,1,2,72,45,36g6ifzjliec1jqnbtf7yesme,1,44.3,7.6,2025-04-20T16:35:51.183Z,2025-04-20T16:35:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5667937685,56,Back,5667937687,140,34.5,5667937689,141,35.7,5667937691,212,21.7,5667937693,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032197,640,1,2,72,51,36g6ifzjliec1jqnbtf7yesme,1,39.5,46.0,2025-04-20T16:35:57.144Z,2025-04-20T20:17:12Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667938101,140,63.4,5667938095,155,,5667938105,212,41.9,5667938109,1,,5667938099,56,Left,5667938103,141,95.3,5667938107,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032223,525,45,2,72,53,aljua8crr0vkwit0j3m59jw9j,0,30.5,8.5,2025-04-20T16:35:59.350Z,2025-04-20T17:07:51Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5667938247,285,,5667938245,56,Back,5667938275,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032205,641,3,2,72,53,36g6ifzjliec1jqnbtf7yesme,1,69.5,91.5,2025-04-20T16:35:59.350Z,2025-04-20T20:17:16Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5667938147,56,Left,5667938253,233,525,5667938149,286,,5668657891,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032211,642,1,2,72,53,36g6ifzjliec1jqnbtf7yesme,0,65.4,88.0,2025-04-20T16:35:59.711Z,2025-04-20T16:36:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5667938179,213,5.37,5667938177,212,10.1,5667938171,56,Center,5667938173,140,71.3,5667938175,141,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032245,526,8,2,72,56,aljua8crr0vkwit0j3m59jw9j,1,23.9,23.7,2025-04-20T16:36:02.424Z,2025-04-20T20:17:32Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5668659083,384,,5667938351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032269,527,3,2,72,57,aljua8crr0vkwit0j3m59jw9j,0,25.3,11.8,2025-04-20T16:36:03.336Z,2025-04-20T20:50:38Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5668659537,464,,5668659347,285,,5668777227,233,893,5667938525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804163737,893,7,2,72,57,36g6ifzjliec1jqnbtf7yesme,0,74.7,88.2,2025-04-20T16:36:03.337Z,2025-04-20T20:50:37Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5668660287,286,,5668660293,178,,5668660289,385,,5668660285,56,Left,5668777217,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032267,643,43,2,72,58,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T16:36:03.992Z,2025-04-20T17:04:53Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5668053277,144,61,5667938519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032277,528,43,2,72,58,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T16:36:04.505Z,2025-04-20T20:17:57Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5668660539,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032289,529,1,2,72,58,aljua8crr0vkwit0j3m59jw9j,0,28.9,22.2,2025-04-20T16:36:04.760Z,2025-04-20T20:17:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667938643,213,5.95,5667938635,56,Back,5668660619,157,,5667938639,141,16.8,5667938641,212,11.1,5667938637,140,38.9,5668660621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032351,645,43,2,72,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T16:36:05.432Z,2025-04-20T20:18:02Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5668660781,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032345,644,1,2,73,0,36g6ifzjliec1jqnbtf7yesme,1,62.2,92.3,2025-04-20T16:36:06.070Z,2025-04-20T16:36:09Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667938997,56,Center,5667939005,141,75.8,5667939011,212,11.2,5667939013,213,4.68,5667939001,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032359,646,1,2,73,3,36g6ifzjliec1jqnbtf7yesme,1,61.9,75.8,2025-04-20T16:36:09.655Z,2025-04-20T16:36:10Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5667939077,212,10.2,5667939073,140,59.3,5667939079,213,1.84,5667939071,56,Left,5667939075,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032379,647,1,2,73,4,36g6ifzjliec1jqnbtf7yesme,1,59.3,91.4,2025-04-20T16:36:10.302Z,2025-04-20T16:36:13Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667939203,56,Back,5667939207,141,85.0,5667939205,140,37.4,5667939211,213,3.33,5667939209,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804164011,894,3,2,73,5,36g6ifzjliec1jqnbtf7yesme,0,38.4,87.6,2025-04-20T16:36:11.368Z,2025-04-20T20:18:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5668661629,286,,5668661627,56,Back,5668661631,464,,5668661633,467,a8opuarwq9byw73nhfgvo9nca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032387,648,4,2,73,6,36g6ifzjliec1jqnbtf7yesme,1,39.6,80.8,2025-04-20T16:36:12.631Z,2025-04-20T16:36:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667939359,265,,5667939355,152,,5667939389,233,530,5667939351,56,Back,5667939347,13,,5667939363,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032377,530,4,2,73,6,aljua8crr0vkwit0j3m59jw9j,0,60.4,19.2,2025-04-20T16:36:12.632Z,2025-04-20T16:36:17Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5667939235,152,,5667939233,56,Right,5667939231,13,,5667939237,265,,5667939409,233,648,5667939239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032505,649,1,2,73,15,36g6ifzjliec1jqnbtf7yesme,1,40.4,85.6,2025-04-20T16:36:21.855Z,2025-04-20T17:05:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667939975,5,,5667939979,56,Back,5667939991,213,3.36,5667939989,212,9.2,5667939981,140,31.8,5667939977,152,,5667939985,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032557,650,1,2,73,18,36g6ifzjliec1jqnbtf7yesme,1,34.9,79.9,2025-04-20T16:36:23.895Z,2025-04-20T16:36:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667940259,212,19.9,5667940261,213,4.54,5667940255,140,31.6,5667940257,141,51.1,5667940253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032625,651,1,2,73,23,36g6ifzjliec1jqnbtf7yesme,1,33.3,57.1,2025-04-20T16:36:29.166Z,2025-04-20T16:36:29Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667940629,56,Back,5667940631,140,38.7,5667940635,212,18.0,5667940637,213,1.25,5667940633,141,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032655,652,1,2,73,23,36g6ifzjliec1jqnbtf7yesme,0,38.7,82.2,2025-04-20T16:36:29.751Z,2025-04-20T16:36:31Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667940809,213,0.19,5667940807,212,24.7,5667940803,140,61.8,5667940801,56,Left,5667940805,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032667,531,1,2,73,26,aljua8crr0vkwit0j3m59jw9j,1,31.9,18.4,2025-04-20T16:36:32.121Z,2025-04-20T20:18:35Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667940845,56,Back,5668662807,212,6.5,5668662799,140,37.0,5668662803,141,13.1,5668662811,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032699,533,1,2,73,27,aljua8crr0vkwit0j3m59jw9j,1,33.5,10.4,2025-04-20T16:36:33.368Z,2025-04-20T16:36:34Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5667940995,141,28.9,5667940991,56,Back,5667940993,140,34.1,5667940997,212,12.6,5667940999,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032721,534,1,2,73,28,aljua8crr0vkwit0j3m59jw9j,1,34.1,28.9,2025-04-20T16:36:34.232Z,2025-04-20T16:36:36Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667941109,213,0.21,5667941099,56,Back,5667941101,140,47.2,5667941105,212,14.1,5667941103,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032789,535,1,2,73,30,aljua8crr0vkwit0j3m59jw9j,1,46.9,33.3,2025-04-20T16:36:36.072Z,2025-04-20T16:36:40Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5667941493,56,Back,5667941497,141,60.3,5667941495,140,23.3,5667941501,213,2.50,5667941499,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032837,536,1,2,73,34,aljua8crr0vkwit0j3m59jw9j,1,23.3,60.3,2025-04-20T16:36:40.344Z,2025-04-20T16:36:44Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667941741,141,79.3,5667941745,213,1.33,5667941737,56,Back,5667941743,212,13.3,5667941739,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032847,537,1,2,73,37,aljua8crr0vkwit0j3m59jw9j,0,26.2,79.3,2025-04-20T16:36:43.744Z,2025-04-20T20:18:55Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667941783,140,67.5,5667941787,212,43.6,5667941781,56,Left,5667941785,141,86.5,5667941789,213,0.11,5668664079,155,,5667941791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032835,653,8,2,73,38,36g6ifzjliec1jqnbtf7yesme,1,33.5,10.7,2025-04-20T16:36:44.647Z,2025-04-20T20:19:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5668664467,383,,5667941735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032925,655,1,2,73,40,36g6ifzjliec1jqnbtf7yesme,1,32.9,12.9,2025-04-20T16:36:46.278Z,2025-04-20T16:36:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667942177,213,0.97,5667942169,56,Back,5667942173,141,19.6,5667942171,140,35.9,5667942175,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804032975,656,1,2,73,43,36g6ifzjliec1jqnbtf7yesme,1,35.5,21.2,2025-04-20T16:36:49.287Z,2025-04-20T16:36:53Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5667942511,140,31.1,5667942515,141,58.7,5667942519,212,25.9,5667942509,56,Back,5667942521,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804033005,657,1,2,73,47,36g6ifzjliec1jqnbtf7yesme,1,44.4,69.1,2025-04-20T16:36:53.342Z,2025-04-20T20:19:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667942687,56,Left,5667942695,213,0.74,5667942691,141,94.6,5667942693,212,25.7,5667942689,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804033083,658,1,2,73,49,36g6ifzjliec1jqnbtf7yesme,1,68.8,92.6,2025-04-20T16:36:55.478Z,2025-04-20T16:37:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5667943089,213,5.54,5667943087,212,5.8,5667943081,56,Left,5667943083,140,72.9,5667943085,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804033121,659,1,2,73,54,36g6ifzjliec1jqnbtf7yesme,1,69.7,93.9,2025-04-20T16:37:00.550Z,2025-04-20T16:37:03Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5667943319,56,Left,5667943325,212,12.1,5667943323,141,85.9,5667943321,140,59.4,5667943327,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804033133,660,1,2,73,57,36g6ifzjliec1jqnbtf7yesme,1,59.7,85.6,2025-04-20T16:37:03.014Z,2025-04-20T16:37:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667943387,56,Back,5667943395,213,3.95,5667943391,141,61.7,5667943393,212,22.6,5667943389,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
