id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/18/value
2721076653,872,1,2,76,40,9qsmopgutr7ut5g6workk8w4i,1,41.0,46.9,2024-09-15T17:38:32.073Z,2024-09-15T17:38:34Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5215083009,56,Back,5215083027,213,2.49,5215083013,140,32.1,5215083023,212,11.7,5215083019,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076735,873,1,2,76,43,9qsmopgutr7ut5g6workk8w4i,1,32.3,56.6,2024-09-15T17:38:34.786Z,2024-09-15T17:38:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5215083437,141,24.4,5215083439,212,22.1,5215083441,213,4.85,5215083433,56,Back,5215083435,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076819,874,1,2,76,47,9qsmopgutr7ut5g6workk8w4i,1,36.7,24.6,2024-09-15T17:38:38.786Z,2024-09-15T17:38:42Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5215083839,140,60.3,5215083841,141,53.0,5215083845,213,0.66,5215083843,212,31.4,5215083837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076909,875,1,2,76,51,9qsmopgutr7ut5g6workk8w4i,1,63.7,62.4,2024-09-15T17:38:42.386Z,2024-09-15T17:38:46Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5215084253,141,84.4,5215084255,212,21.3,5215084251,140,78.1,5215084249,56,Left,5215084257,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076913,876,61,2,76,55,9qsmopgutr7ut5g6workk8w4i,0,87.8,71.4,2024-09-15T17:38:46.666Z,2024-09-15T17:38:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5215084277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076975,667,12,2,76,56,aljua8crr0vkwit0j3m59jw9j,1,10.2,27.1,2024-09-15T17:38:47.471Z,2024-09-15T17:38:50Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215084665,167,,5215084597,56,Back,5215084603,212,32.1,5215084605,213,5.65,5215084601,141,0.0,5215084599,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721076985,668,5,2,76,58,aljua8crr0vkwit0j3m59jw9j,0,36.0,-1.0,2024-09-15T17:38:50.290Z,2024-09-15T18:01:43Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215084663,347,,5215084661,56,Back,5215085227,233,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077069,877,5,2,76,58,9qsmopgutr7ut5g6workk8w4i,1,64.0,101.0,2024-09-15T17:38:50.290Z,2024-09-15T18:01:42Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5215085105,56,Left,5215085107,347,,5215085171,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077143,878,1,2,77,7,9qsmopgutr7ut5g6workk8w4i,1,62.0,100.0,2024-09-15T17:38:58.570Z,2024-09-15T17:39:01Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5215085607,213,5.93,5215085597,107,,5215085605,212,9.3,5215085599,56,Left,5215085603,141,96.3,5215085601,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077155,879,1,2,77,9,9qsmopgutr7ut5g6workk8w4i,1,67.8,91.8,2024-09-15T17:39:01.186Z,2024-09-15T17:39:01Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5215085659,56,Left,5215085669,213,3.41,5215085667,212,6.3,5215085663,141,89.3,5215085661,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077181,880,1,2,77,10,9qsmopgutr7ut5g6workk8w4i,1,62.0,89.3,2024-09-15T17:39:01.650Z,2024-09-15T17:39:03Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5215085857,212,7.1,5215085855,141,98.4,5215085853,140,65.3,5215085851,56,Left,5215085859,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077227,881,1,2,77,12,9qsmopgutr7ut5g6workk8w4i,1,65.1,98.3,2024-09-15T17:39:03.586Z,2024-09-15T17:39:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5215086125,140,70.9,5215086123,56,Left,5215086129,212,6.9,5215086131,213,5.80,5215086127,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077243,882,50,2,77,14,9qsmopgutr7ut5g6workk8w4i,1,70.8,91.5,2024-09-15T17:39:05.906Z,2024-09-15T18:01:33Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5215086201,286,,5215086883,233,670,5215086199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077349,670,7,2,77,14,aljua8crr0vkwit0j3m59jw9j,1,29.2,8.5,2024-09-15T17:39:05.907Z,2024-09-15T20:56:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5215086825,233,882,5215086737,285,,5215086735,56,Back,5215972685,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077411,672,1,2,77,15,aljua8crr0vkwit0j3m59jw9j,1,32.8,12.1,2024-09-15T17:39:06.774Z,2024-09-15T17:43:35Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215087027,212,11.4,5215087029,213,2.46,5215087025,141,22.7,5215087023,140,24.4,5215087021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077441,673,1,2,77,16,aljua8crr0vkwit0j3m59jw9j,1,26.5,24.4,2024-09-15T17:39:07.751Z,2024-09-15T17:39:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215087185,56,Back,5215087193,213,6.07,5215087191,212,18.0,5215087189,141,18.9,5215087187,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077449,674,4,2,77,20,aljua8crr0vkwit0j3m59jw9j,1,42.4,23.0,2024-09-15T17:39:11.817Z,2024-09-15T17:56:00Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215087241,265,,5215087243,286,,5215087265,233,883,5215087235,13,,5215087237,56,Back,5215087239,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077357,883,4,2,77,20,9qsmopgutr7ut5g6workk8w4i,0,57.6,77.0,2024-09-15T17:39:11.818Z,2024-09-15T17:56:00Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5215086897,13,,5215086905,285,,5215086901,152,,5215086899,56,Center,5215086903,265,,5215087329,233,674,5215174115,55,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077425,884,17,2,77,24,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-15T17:39:15.441Z,2024-09-15T17:39:52Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5215087685,55,883,5215090897,158,,5215087679,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077871,675,1,2,77,46,aljua8crr0vkwit0j3m59jw9j,1,41.2,17.1,2024-09-15T17:39:37.622Z,2024-09-15T17:39:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215089663,5,,5215089679,141,32.5,5215089667,152,,5215089683,213,1.24,5215089681,212,11.1,5215089671,56,Back,5215089675,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721077881,676,1,2,77,47,aljua8crr0vkwit0j3m59jw9j,1,44.6,32.5,2024-09-15T17:39:38.686Z,2024-09-15T17:39:39Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5215089725,140,40.5,5215089723,56,Back,5215089731,213,4.38,5215089729,212,13.3,5215089727,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078023,677,1,2,77,48,aljua8crr0vkwit0j3m59jw9j,1,40.5,14.0,2024-09-15T17:39:39.486Z,2024-09-15T17:39:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215090477,141,28.6,5215090479,212,16.4,5215090481,213,0.65,5215090473,56,Center,5215090475,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721235547,1082,83,2,77,50,9qsmopgutr7ut5g6workk8w4i,1,54.2,66.9,2024-09-15T17:39:41.660Z,2024-09-15T20:57:49Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5215976457,399,a8opuarwq9byw73nhfgvo9nca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078035,678,61,2,77,51,aljua8crr0vkwit0j3m59jw9j,0,46.9,29.8,2024-09-15T17:39:43.214Z,2024-09-15T18:04:09Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215090533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078029,886,1,2,77,53,9qsmopgutr7ut5g6workk8w4i,0,57.2,63.7,2024-09-15T17:39:44.985Z,2024-09-15T17:40:33Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5215090509,140,58.5,5215090507,56,Center,5215090515,213,4.93,5215090513,212,6.2,5215090511,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721099203,875,8,2,77,54,aljua8crr0vkwit0j3m59jw9j,1,43.7,35.1,2024-09-15T17:39:45.356Z,2024-09-15T20:58:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215977051,384,,5215208771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078107,680,1,2,77,56,aljua8crr0vkwit0j3m59jw9j,1,34.3,41.5,2024-09-15T17:39:47.430Z,2024-09-15T20:58:10Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5215090903,56,Back,5215090905,140,42.0,5215090911,212,23.0,5215090913,213,5.07,5215090907,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078133,681,1,2,77,59,aljua8crr0vkwit0j3m59jw9j,1,42.0,9.8,2024-09-15T17:39:50.990Z,2024-09-15T17:39:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5215091047,140,55.1,5215091049,141,9.4,5215091053,213,6.26,5215091051,212,13.8,5215091045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078175,682,1,2,78,0,aljua8crr0vkwit0j3m59jw9j,1,58.7,8.8,2024-09-15T17:39:51.976Z,2024-09-15T18:05:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215091287,56,Center,5215212807,1,,5215091291,141,48.5,5215091289,140,75.1,5215091295,213,1.00,5215091293,212,32.0,5215091285,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078181,683,61,2,78,3,aljua8crr0vkwit0j3m59jw9j,0,76.0,49.6,2024-09-15T17:39:54.782Z,2024-09-15T17:39:55Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215091327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078315,887,12,2,78,4,9qsmopgutr7ut5g6workk8w4i,1,13.3,51.2,2024-09-15T17:39:55.513Z,2024-09-15T17:40:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5215092059,140,29.5,5215092063,212,32.4,5215092061,141,10.7,5215092067,213,5.27,5215092057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078361,684,1,2,78,9,aljua8crr0vkwit0j3m59jw9j,1,63.3,87.4,2024-09-15T17:40:01.054Z,2024-09-15T17:40:04Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5215092363,141,71.1,5215092365,212,11.1,5215092361,140,63.2,5215092359,56,Center,5215092367,213,4.70,5215092357,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078377,685,1,2,78,12,aljua8crr0vkwit0j3m59jw9j,1,61.9,72.1,2024-09-15T17:40:04.214Z,2024-09-15T17:40:05Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5215092427,56,Left,5215092435,213,1.13,5215092433,212,15.9,5215092431,141,93.3,5215092429,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078451,686,1,2,78,13,aljua8crr0vkwit0j3m59jw9j,1,68.3,93.3,2024-09-15T17:40:05.046Z,2024-09-15T17:40:08Z,5rgwuoboh1keb2gf21wcw5dqt,J. Simonsen,,,5215092833,56,Back,5215092841,141,79.9,5215092845,212,22.7,5215092837,140,48.5,5215092849,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078555,687,1,2,78,17,aljua8crr0vkwit0j3m59jw9j,1,48.3,79.9,2024-09-15T17:40:08.735Z,2024-09-15T17:40:13Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5215093381,212,19.5,5215093377,141,51.3,5215093367,56,Back,5215093387,213,4.64,5215093373,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078575,688,1,2,78,21,aljua8crr0vkwit0j3m59jw9j,0,65.2,36.7,2024-09-15T17:40:12.486Z,2024-09-15T20:58:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215093499,213,0.10,5215093495,212,8.7,5215093491,140,73.4,5215093493,141,38.0,5215093489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078601,888,61,2,78,22,9qsmopgutr7ut5g6workk8w4i,0,29.9,53.2,2024-09-15T17:40:14.305Z,2024-09-15T20:58:42Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5215112077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078603,689,1,2,78,24,aljua8crr0vkwit0j3m59jw9j,1,68.8,43.0,2024-09-15T17:40:15.750Z,2024-09-15T17:40:16Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215093637,140,75.1,5215093649,213,5.62,5215093645,212,8.4,5215093641,141,35.4,5215093635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078695,690,1,2,78,25,aljua8crr0vkwit0j3m59jw9j,1,75.1,35.4,2024-09-15T17:40:16.366Z,2024-09-15T17:40:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,1.0,5215094105,212,5.1,5215094103,141,42.2,5215094101,140,77.1,5215096025,210,13,5215094099,56,Center,5215094107,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078711,692,13,2,78,26,aljua8crr0vkwit0j3m59jw9j,1,77.1,42.8,2024-09-15T17:40:17.974Z,2024-09-15T17:40:39Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215096047,230,95.2,5215096049,231,49.3,5215094281,20,,5215094181,56,Center,5215096035,29,,5215096041,102,58.8,5215096043,103,11.1,5215094177,22,,5215094179,18,,5215096037,55,690,5215096033,83,5215096045,215,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078705,691,5,2,78,28,aljua8crr0vkwit0j3m59jw9j,0,101.5,59.0,2024-09-15T17:40:20.087Z,2024-09-15T18:01:43Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215096185,361,,5215094159,56,Center,5215094163,346,,5215095475,233,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721078911,889,5,2,78,28,9qsmopgutr7ut5g6workk8w4i,1,-1.5,41.0,2024-09-15T17:40:20.087Z,2024-09-15T18:01:43Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5215095425,233,691,5215096213,361,,5215095405,56,Back,5215095409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079159,890,1,2,78,53,9qsmopgutr7ut5g6workk8w4i,1,5.2,38.3,2024-09-15T17:40:45.249Z,2024-09-15T17:40:47Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5215096899,141,48.4,5215096903,213,1.83,5215096901,212,7.1,5215096897,140,3.5,5215096893,124,,5215096895,56,Back,5215096907,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079203,891,1,2,78,56,9qsmopgutr7ut5g6workk8w4i,1,3.4,50.4,2024-09-15T17:40:47.729Z,2024-09-15T17:40:51Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5215097169,140,6.2,5215097173,212,15.8,5215097171,141,73.3,5215097175,213,1.38,5215097167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079267,892,1,2,78,59,9qsmopgutr7ut5g6workk8w4i,1,6.9,72.7,2024-09-15T17:40:51.250Z,2024-09-15T17:40:55Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5215097565,56,Back,5215097567,140,19.4,5215097569,141,75.7,5215097573,213,0.15,5215097571,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079327,893,1,2,79,3,9qsmopgutr7ut5g6workk8w4i,1,12.8,68.2,2024-09-15T17:40:55.265Z,2024-09-15T17:41:00Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5215097955,213,4.69,5215097953,212,25.9,5215097951,141,30.1,5215097947,56,Back,5215097949,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079373,894,1,2,79,9,9qsmopgutr7ut5g6workk8w4i,1,28.5,25.3,2024-09-15T17:41:00.657Z,2024-09-15T17:41:02Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5215098179,140,30.0,5215098195,213,4.85,5215098191,212,11.3,5215098173,56,Back,5215098183,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079415,895,1,2,79,11,9qsmopgutr7ut5g6workk8w4i,1,30.1,10.4,2024-09-15T17:41:02.801Z,2024-09-15T17:41:04Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5215098403,213,1.20,5215098395,140,34.0,5215098391,56,Back,5215098397,141,25.9,5215098399,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079507,896,1,2,79,13,9qsmopgutr7ut5g6workk8w4i,1,34.0,25.9,2024-09-15T17:41:04.601Z,2024-09-15T17:41:08Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5215098945,141,31.2,5215098941,56,Back,5215098943,140,43.7,5215098949,213,0.34,5215098947,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079575,897,1,2,79,17,9qsmopgutr7ut5g6workk8w4i,1,44.4,19.8,2024-09-15T17:41:08.801Z,2024-09-15T17:41:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5215099325,213,5.72,5215099321,141,4.9,5215099323,212,19.1,5215099319,140,59.8,5215099317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079605,898,1,2,79,21,9qsmopgutr7ut5g6workk8w4i,1,60.4,10.6,2024-09-15T17:41:12.457Z,2024-09-15T17:41:15Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5215099517,213,1.25,5215099509,56,Center,5215099511,140,63.6,5215099515,212,10.7,5215099513,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721236775,887,83,2,79,22,aljua8crr0vkwit0j3m59jw9j,1,35.7,73.2,2024-09-15T17:41:14.012Z,2024-09-15T21:00:01Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5215982727,399,6anvl82jyio52wo87cbxdp4np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079617,899,61,2,79,22,9qsmopgutr7ut5g6workk8w4i,0,63.6,25.6,2024-09-15T17:41:14.185Z,2024-09-15T20:59:52Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5215099573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079647,693,1,2,79,23,aljua8crr0vkwit0j3m59jw9j,1,35.0,75.9,2024-09-15T17:41:15.077Z,2024-09-15T21:00:06Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5215099767,213,5.66,5215099761,140,41.2,5215099765,212,8.0,5215099763,141,69.0,5215099759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079699,695,1,2,79,26,aljua8crr0vkwit0j3m59jw9j,1,42.1,67.8,2024-09-15T17:41:18.206Z,2024-09-15T17:41:20Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5215100033,56,Back,5215100035,140,38.5,5215100041,213,4.26,5215100039,212,8.7,5215100037,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079717,696,1,2,79,29,aljua8crr0vkwit0j3m59jw9j,1,45.8,55.7,2024-09-15T17:41:20.566Z,2024-09-15T17:41:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5215100141,56,Center,5215100145,140,60.2,5215100149,141,62.0,5215100153,212,15.7,5215100159,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079759,697,1,2,79,30,aljua8crr0vkwit0j3m59jw9j,1,60.2,62.1,2024-09-15T17:41:21.486Z,2024-09-15T17:41:24Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5215100365,141,43.3,5215100361,56,Center,5215100363,140,56.6,5215100367,212,13.3,5215100369,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079765,698,61,2,79,32,aljua8crr0vkwit0j3m59jw9j,0,56.5,37.4,2024-09-15T17:41:24.238Z,2024-09-15T17:41:24Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5215100389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079857,699,83,2,79,37,aljua8crr0vkwit0j3m59jw9j,0,71.6,23.3,2024-09-15T17:41:28.566Z,2024-09-15T17:41:32Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5215101241,399,chteizjcvxpvze9p77gcttcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079931,901,1,2,79,37,9qsmopgutr7ut5g6workk8w4i,1,29.9,73.0,2024-09-15T17:41:28.809Z,2024-09-15T17:41:31Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5215101205,212,23.4,5215101203,141,51.3,5215101201,140,12.6,5215101207,213,3.82,5215101199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079985,902,1,2,79,41,9qsmopgutr7ut5g6workk8w4i,1,12.6,51.3,2024-09-15T17:41:32.553Z,2024-09-15T17:41:34Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5215101471,1,,5215101459,140,37.7,5215101457,56,Back,5215101465,213,5.49,5215101461,141,11.6,5215101463,212,37.7,5215101455,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721079999,903,1,2,79,43,9qsmopgutr7ut5g6workk8w4i,0,37.7,11.6,2024-09-15T17:41:34.449Z,2024-09-15T17:41:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5215101583,213,0.26,5215101581,212,18.5,5215101573,155,,5215101575,56,Right,5215101577,140,54.7,5215101579,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721080037,700,1,2,79,43,aljua8crr0vkwit0j3m59jw9j,1,45.0,74.4,2024-09-15T17:41:35.350Z,2024-09-15T17:41:37Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5215101737,213,6.01,5215101727,3,,5215101735,212,11.2,5215101733,141,70.0,5215101731,140,55.3,5215101729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721080079,702,1,2,79,46,aljua8crr0vkwit0j3m59jw9j,1,46.2,66.1,2024-09-15T17:41:38.326Z,2024-09-15T17:41:39Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5215101957,140,41.0,5215101959,141,57.8,5215101955,56,Back,5215101963,213,3.94,5215101961,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721080163,703,1,2,79,48,aljua8crr0vkwit0j3m59jw9j,1,40.8,57.6,2024-09-15T17:41:39.558Z,2024-09-15T17:41:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215102431,141,89.0,5215102435,213,0.77,5215102433,212,30.5,5215102429,140,61.6,5215102427,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
