id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2804664131,619,5,2,72,7,b3r6d8ydtmtjckam6pku9y400,0,100.6,83.2,2025-04-21T17:36:06.779Z,2025-04-21T18:13:55Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5671392483,233,627,5671392455,346,,5671392453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664119,627,5,2,72,7,5rz9enoyknpg8ji78za5b82p0,1,-0.6,16.8,2025-04-21T17:36:06.779Z,2025-04-21T18:13:54Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671392473,233,619,5671392413,346,,5671392411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664359,628,1,2,72,32,5rz9enoyknpg8ji78za5b82p0,0,5.3,56.6,2025-04-21T17:36:31.844Z,2025-04-21T17:37:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671393777,1,,5671393775,213,0.15,5671393765,124,,5671393767,56,Center,5671393779,74,,5671393771,141,70.5,5671393769,140,64.2,5671393773,212,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664365,620,1,2,72,35,b3r6d8ydtmtjckam6pku9y400,1,36.7,29.2,2025-04-21T17:36:34.919Z,2025-04-21T18:13:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5671393843,213,0.09,5671393841,212,17.1,5671393839,141,31.5,5671393835,56,Center,5671393833,3,,5671393837,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664367,621,61,2,72,37,b3r6d8ydtmtjckam6pku9y400,0,52.9,31.5,2025-04-21T17:36:37.119Z,2025-04-21T18:13:18Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5671393851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664377,629,1,2,72,38,5rz9enoyknpg8ji78za5b82p0,1,34.5,61.4,2025-04-21T17:36:37.548Z,2025-04-21T17:36:39Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671393911,213,0.35,5671393907,141,64.6,5671393905,140,40.1,5671393903,56,Back,5671393909,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664383,630,61,2,72,39,5rz9enoyknpg8ji78za5b82p0,1,40.2,64.8,2025-04-21T17:36:38.760Z,2025-04-21T17:36:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5671393945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804764361,869,83,2,72,39,5rz9enoyknpg8ji78za5b82p0,1,38.8,67.4,2025-04-21T17:36:39.107Z,2025-04-21T21:31:10Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5671975095,399,823p7p1amx8lp445bo6bi01lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664413,623,43,2,72,42,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-21T17:36:42.279Z,2025-04-21T17:36:49Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5671394497,144,50,5671394089,56,Center,5671394091,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664447,624,4,2,72,45,b3r6d8ydtmtjckam6pku9y400,1,68.3,42.1,2025-04-21T17:36:44.887Z,2025-04-21T18:01:25Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5671394431,152,,5671394425,295,,5671394423,13,,5671394427,56,Center,5671395759,233,631,5671394435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664497,631,4,2,72,45,5rz9enoyknpg8ji78za5b82p0,0,31.7,57.9,2025-04-21T17:36:44.888Z,2025-04-21T18:01:26Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5671394553,56,Back,5671394551,13,,5671395763,233,624,5671395975,295,,5671395581,55,632,5671394563,285,,5671394555,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664535,632,17,2,72,53,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-21T17:36:53.173Z,2025-04-21T17:37:05Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5671395559,13,243,5671395557,393,,5671395555,31,,5671395561,55,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664867,625,1,2,73,22,b3r6d8ydtmtjckam6pku9y400,0,68.9,38.9,2025-04-21T17:37:21.400Z,2025-04-21T17:37:23Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5671396651,155,,5671396653,152,,5671396659,141,51.9,5671396661,212,26.6,5671396663,213,0.34,5671396649,5,,5671396657,140,92.8,5671396655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664881,633,11,2,73,24,5rz9enoyknpg8ji78za5b82p0,1,7.6,49.6,2025-04-21T17:37:23.897Z,2025-04-21T21:31:39Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671396699,56,Back,5671396701,88,,5671975823,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804664969,634,1,2,73,30,5rz9enoyknpg8ji78za5b82p0,1,12.6,50.6,2025-04-21T17:37:29.350Z,2025-04-21T17:37:33Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671397219,141,29.2,5671397223,213,5.17,5671397221,212,16.2,5671397215,56,Back,5671397213,123,,5671397217,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665017,635,1,2,73,33,5rz9enoyknpg8ji78za5b82p0,1,24.6,27.7,2025-04-21T17:37:32.611Z,2025-04-21T17:37:38Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671397477,141,53.9,5671397475,140,26.0,5671397481,213,1.49,5671397479,212,17.9,5671397473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665069,636,1,2,73,38,5rz9enoyknpg8ji78za5b82p0,1,31.9,57.8,2025-04-21T17:37:37.890Z,2025-04-21T17:37:41Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671397705,56,Back,5671397709,141,33.6,5671397713,213,4.99,5671397711,212,17.1,5671397707,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665093,637,1,2,73,42,5rz9enoyknpg8ji78za5b82p0,1,41.2,31.2,2025-04-21T17:37:41.328Z,2025-04-21T17:37:44Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671397865,141,55.8,5671397869,213,1.94,5671397867,212,18.0,5671397863,140,35.0,5671397861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665115,638,1,2,73,44,5rz9enoyknpg8ji78za5b82p0,1,35.0,56.0,2025-04-21T17:37:43.711Z,2025-04-21T17:37:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671398005,141,81.4,5671398007,212,17.3,5671398011,213,1.55,5671398003,140,35.4,5671398001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665153,639,1,2,73,46,5rz9enoyknpg8ji78za5b82p0,1,34.2,75.9,2025-04-21T17:37:45.806Z,2025-04-21T17:37:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671398249,140,31.6,5671398255,213,4.63,5671398251,141,27.9,5671398253,212,32.8,5671398247,56,Back,5671398257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665189,640,1,2,73,49,5rz9enoyknpg8ji78za5b82p0,1,32.1,25.2,2025-04-21T17:37:49.020Z,2025-04-21T17:37:53Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5671398509,56,Back,5671398517,212,23.8,5671398519,213,2.48,5671398513,141,46.7,5671398511,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665227,641,1,2,73,53,5rz9enoyknpg8ji78za5b82p0,1,15.8,38.8,2025-04-21T17:37:52.652Z,2025-04-21T17:37:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671398759,1,,5671398755,212,49.8,5671398751,141,43.1,5671398747,140,63.1,5671398743,56,Center,5671398741,157,,5671398757,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665231,642,44,2,73,56,5rz9enoyknpg8ji78za5b82p0,1,65.1,49.3,2025-04-21T17:37:56.137Z,2025-04-21T18:10:53Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5671398813,233,626,5671398783,56,Center,5671398785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665229,626,44,2,73,56,b3r6d8ydtmtjckam6pku9y400,0,34.9,50.7,2025-04-21T17:37:56.138Z,2025-04-21T18:10:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671398779,56,Back,5671398781,285,,5671398817,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665253,643,1,2,73,57,5rz9enoyknpg8ji78za5b82p0,1,64.6,44.6,2025-04-21T17:37:56.321Z,2025-04-21T21:32:06Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5671398881,56,Center,5671398883,140,58.7,5671398887,212,11.9,5671398889,213,2.12,5671398879,3,,5671976221,156,,5671398885,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665309,644,1,2,73,59,5rz9enoyknpg8ji78za5b82p0,1,59.2,60.5,2025-04-21T17:37:59.128Z,2025-04-21T17:38:04Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671399213,56,Left,5671399219,212,21.6,5671399221,213,0.90,5671399217,141,85.4,5671399215,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665333,645,1,2,74,4,5rz9enoyknpg8ji78za5b82p0,0,85.2,77.9,2025-04-21T17:38:04.214Z,2025-04-21T21:32:17Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671399357,141,52.1,5671399353,56,Center,5671399361,213,4.99,5671399355,140,89.9,5671399349,2,,5671976473,20,,5671976471,223,,5671399359,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665341,627,12,2,74,7,b3r6d8ydtmtjckam6pku9y400,1,6.0,46.4,2025-04-21T17:38:06.485Z,2025-04-21T17:38:07Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671399407,56,Back,5671399413,212,12.7,5671399411,141,28.2,5671399415,213,4.95,5671399409,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665401,628,12,2,74,8,b3r6d8ydtmtjckam6pku9y400,1,8.8,28.2,2025-04-21T17:38:07.799Z,2025-04-21T17:38:11Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671399719,212,14.1,5671399713,56,Back,5671399715,140,22.0,5671399717,141,24.1,5671399721,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665411,646,50,2,74,11,5rz9enoyknpg8ji78za5b82p0,1,77.4,75.6,2025-04-21T17:38:10.982Z,2025-04-21T18:10:41Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671399799,233,629,5671399757,286,,5671399753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665407,629,7,2,74,11,b3r6d8ydtmtjckam6pku9y400,0,22.6,24.4,2025-04-21T17:38:10.983Z,2025-04-21T21:32:37Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671399737,285,,5671976971,178,,5671976969,385,,5671399735,56,Back,5671399777,233,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665455,647,1,2,74,13,5rz9enoyknpg8ji78za5b82p0,1,72.4,76.3,2025-04-21T17:38:12.314Z,2025-04-21T17:38:14Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5671400041,212,15.1,5671400043,213,0.77,5671400039,141,91.8,5671400035,56,Left,5671400037,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665475,648,1,2,74,15,5rz9enoyknpg8ji78za5b82p0,0,80.1,90.8,2025-04-21T17:38:14.370Z,2025-04-21T21:32:46Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671400165,2,,5671977135,20,,5671400177,212,27.9,5671400169,155,,5671400171,56,Center,5671400173,140,92.5,5671400175,141,54.5,5671977133,223,,5671400179,213,,,,,,,,,,,,,,,,,,,,,,5.20,,,,,,,,,,,
2804665489,630,12,2,74,17,b3r6d8ydtmtjckam6pku9y400,1,9.1,44.8,2025-04-21T17:38:16.551Z,2025-04-21T17:38:18Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671400255,140,15.6,5671400293,15,,5671400261,213,5.31,5671400259,212,12.1,5671400257,141,30.1,5671400253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665523,649,1,2,74,17,5rz9enoyknpg8ji78za5b82p0,0,82.9,66.3,2025-04-21T17:38:17.073Z,2025-04-21T17:38:19Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671400437,141,57.0,5671400433,56,Center,5671400431,3,,5671400435,140,89.4,5671400441,213,5.54,5671400439,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665555,631,12,2,74,21,b3r6d8ydtmtjckam6pku9y400,1,13.2,39.1,2025-04-21T17:38:20.839Z,2025-04-21T17:38:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5671400629,213,5.79,5671400625,141,34.5,5671400623,140,18.8,5671400621,56,Back,5671400635,15,,5671400627,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665567,632,12,2,74,22,b3r6d8ydtmtjckam6pku9y400,1,18.8,34.5,2025-04-21T17:38:22.039Z,2025-04-21T17:38:22Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5671400699,15,,5671400691,212,8.9,5671400689,141,22.4,5671400693,213,5.10,5671400685,56,Back,5671400687,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665573,650,83,2,74,23,5rz9enoyknpg8ji78za5b82p0,0,75.3,78.7,2025-04-21T17:38:22.383Z,2025-04-21T17:38:24Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671400819,399,823p7p1amx8lp445bo6bi01lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665637,634,1,2,74,27,b3r6d8ydtmtjckam6pku9y400,0,32.5,18.8,2025-04-21T17:38:26.358Z,2025-04-21T17:38:28Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5671401045,212,29.5,5671401047,213,0.12,5671401039,56,Center,5671401043,141,24.0,5671401041,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665687,652,1,2,74,30,5rz9enoyknpg8ji78za5b82p0,1,34.1,90.2,2025-04-21T17:38:29.836Z,2025-04-21T17:38:33Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671401357,140,68.2,5671401365,1,,5671401353,157,,5671401355,56,Center,5671401363,213,5.84,5671401361,212,39.7,5671401359,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665705,653,1,2,74,33,5rz9enoyknpg8ji78za5b82p0,1,75.0,61.5,2025-04-21T17:38:32.442Z,2025-04-21T17:38:34Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5671401457,140,68.2,5671401461,141,63.6,5671401467,213,2.94,5671401465,212,7.3,5671401453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665779,654,1,2,74,36,5rz9enoyknpg8ji78za5b82p0,1,66.1,63.4,2025-04-21T17:38:35.640Z,2025-04-21T17:38:41Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5671401885,212,6.3,5671401887,213,1.55,5671401883,141,72.7,5671401881,140,66.2,5671401879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665833,655,1,2,74,42,5rz9enoyknpg8ji78za5b82p0,0,76.2,74.5,2025-04-21T17:38:41.986Z,2025-04-21T17:38:45Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671402175,140,77.5,5671402209,236,,5671402179,212,3.4,5671402217,286,,5671402177,141,70.0,5671402211,233,635,5671402173,56,Center,5671402171,155,,5671402181,213,,,,,,,,,,,,,,,,,,,,,,5.13,,,,,,,,,,,
2804665787,635,74,2,74,42,b3r6d8ydtmtjckam6pku9y400,1,21.3,34.9,2025-04-21T17:38:41.987Z,2025-04-21T17:38:45Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671402249,233,655,5671401901,56,Back,5671401903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665933,636,45,2,74,51,b3r6d8ydtmtjckam6pku9y400,0,8.9,93.6,2025-04-21T17:38:51.073Z,2025-04-21T18:10:46Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5671402723,56,Back,5671402895,233,656,5671402727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665957,656,3,2,74,51,5rz9enoyknpg8ji78za5b82p0,1,91.1,6.4,2025-04-21T17:38:51.073Z,2025-04-21T21:33:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671402859,233,636,5671402847,286,,5671402845,56,Right,5671978219,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804665989,657,1,2,74,55,5rz9enoyknpg8ji78za5b82p0,1,83.8,7.6,2025-04-21T17:38:54.944Z,2025-04-21T21:33:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671403063,213,1.24,5671403061,212,26.0,5671403055,56,Center,5671978365,72,,5671403059,141,43.7,5671978363,223,,5671403057,140,91.9,5671403053,155,,5671403051,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666027,658,1,2,74,59,5rz9enoyknpg8ji78za5b82p0,1,90.5,35.4,2025-04-21T17:38:59.198Z,2025-04-21T21:34:17Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,1.0,,5671403237,140,85.1,5671403233,56,Center,5671978731,154,,5671407425,210,15,5671403241,212,12.7,5671403243,213,2.03,5671403239,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666033,659,15,2,75,2,5rz9enoyknpg8ji78za5b82p0,1,82.2,48.5,2025-04-21T17:39:01.423Z,2025-04-21T21:34:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671407461,29,,5671407465,55,658,5671407491,147,48.8,5671407495,231,49.8,5671978737,154,,5671407487,328,,5671407457,78,,5671403265,22,,5671978735,18,5671403269,56,Center,5671407489,146,84.3,5671407477,103,5671406595,72,,5671406599,82,,5671407549,233,5671407493,230,99.0,19,637,,5671407473,102,51.4,,,,,,,,
2804666067,637,10,2,75,2,b3r6d8ydtmtjckam6pku9y400,1,14.7,51.1,2025-04-21T17:39:01.523Z,2025-04-21T17:40:04Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671407601,233,659,5671403979,94,,5671403425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666107,638,12,2,75,4,b3r6d8ydtmtjckam6pku9y400,1,13.2,54.2,2025-04-21T17:39:03.639Z,2025-04-21T18:13:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5671403641,140,11.7,5671403643,141,42.7,5671403639,56,Back,5671403647,213,4.51,5671403645,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666111,639,61,2,75,5,b3r6d8ydtmtjckam6pku9y400,0,12.1,37.3,2025-04-21T17:39:05.027Z,2025-04-21T18:13:06Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671403657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666131,660,1,2,75,6,5rz9enoyknpg8ji78za5b82p0,1,82.1,65.1,2025-04-21T17:39:05.835Z,2025-04-21T17:39:08Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671403763,56,Center,5671403771,213,2.43,5671403769,212,9.8,5671403765,140,75.0,5671403767,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666193,661,1,2,75,8,5rz9enoyknpg8ji78za5b82p0,1,75.2,74.8,2025-04-21T17:39:07.802Z,2025-04-21T17:39:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671404065,212,15.0,5671404057,140,86.2,5671404067,213,0.69,5671404055,56,Left,5671404061,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666273,662,1,2,75,12,5rz9enoyknpg8ji78za5b82p0,1,85.7,88.1,2025-04-21T17:39:12.280Z,2025-04-21T21:34:47Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,1.0,,5671404471,155,,5671404473,56,Center,5671405887,210,13,5671404475,140,95.4,5671404479,212,34.5,5671979463,20,,5671404477,141,39.7,5671979461,223,,5671404469,2,5671404483,1,,5671404481,213,5.01,5671405889,154,,,,,,,,,,,,,,,,,,,,,,,,,
2804666277,663,13,2,75,16,5rz9enoyknpg8ji78za5b82p0,1,95.6,39.5,2025-04-21T17:39:16.247Z,2025-04-21T18:14:36Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671405915,231,47.5,5671405913,230,99.3,5671405911,391,,5671404507,56,Center,5671405907,103,73.6,5671405897,29,,5671404789,72,,5671405905,102,63.4,5671404505,60,5671405899,154,,5671405909,328,,5671405895,77,5671404503,22,,5671405901,55,662,,,,,,,,,,,,,,,,,,,
2804666447,640,5,2,75,18,b3r6d8ydtmtjckam6pku9y400,1,-0.8,42.3,2025-04-21T17:39:17.526Z,2025-04-21T18:13:55Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671405787,233,664,5671405759,56,Back,5671405761,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666297,664,5,2,75,18,5rz9enoyknpg8ji78za5b82p0,0,100.8,57.7,2025-04-21T17:39:17.526Z,2025-04-21T18:13:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671405793,233,640,5671404623,56,Center,5671404625,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666525,641,27,2,75,40,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-21T17:39:40.035Z,2025-04-21T18:14:09Z,,,,,5671406263,53,aahyom322jdc6f21960ycuzth,5671406261,41,Injury,5671509211,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804670701,700,27,2,75,40,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-21T17:39:40.035Z,2025-04-21T18:14:09Z,,,,,5671509231,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804666907,643,28,2,76,17,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-21T17:40:17.037Z,2025-04-21T18:14:09Z,,,,,5671408455,55,641,5671509245,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804671267,701,28,2,76,17,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-21T17:40:17.037Z,2025-04-21T18:14:09Z,,,,,5671433693,233,643,5671433665,55,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804667003,644,18,2,76,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-21T17:40:26.605Z,2025-04-21T17:40:27Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671409023,59,11,5671409101,55,645,5671409013,41,,5671409019,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804667009,645,19,2,76,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-21T17:40:26.606Z,2025-04-21T18:07:38Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5671409067,55,644,5671409061,145,7,5671491873,292,5,5671409063,59,36,5671409065,44,Midfielder,5671491875,293,5,5671409057,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804667273,646,1,2,76,45,b3r6d8ydtmtjckam6pku9y400,0,5.2,41.0,2025-04-21T17:40:44.774Z,2025-04-21T17:40:50Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671410567,213,6.14,5671410559,56,Center,5671410561,140,71.5,5671410563,141,25.8,5671410565,212,70.4,5671410557,124,,5671410571,74,,5671410569,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
