id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2807895743,555,1,2,69,25,36g6ifzjliec1jqnbtf7yesme,1,56.1,71.4,2025-04-28T18:30:38.833Z,2025-04-28T20:33:16Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5689580681,213,4.60,5689580677,141,57.3,5689215393,56,Center,5689580675,140,55.1,5689580673,3,,5689580679,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895775,556,1,2,69,26,36g6ifzjliec1jqnbtf7yesme,1,55.6,54.9,2025-04-28T18:30:39.952Z,2025-04-28T18:31:08Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689215525,140,67.3,5689215523,56,Center,5689215529,212,14.0,5689215531,213,5.78,5689215527,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895819,558,43,2,69,27,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:30:41.409Z,2025-04-28T20:33:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689582143,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895807,557,3,2,69,28,36g6ifzjliec1jqnbtf7yesme,1,72.6,48.4,2025-04-28T18:30:42.017Z,2025-04-28T20:33:57Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689582279,465,,5689215731,233,669,5689215673,286,,5689215671,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895759,669,45,2,69,28,c165yjiny1qnmfdvefxvflnkc,0,27.4,51.6,2025-04-28T18:30:42.017Z,2025-04-28T18:30:50Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689215477,56,Back,5689215755,233,557,5689215479,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807959793,832,3,2,69,29,36g6ifzjliec1jqnbtf7yesme,0,70.3,38.9,2025-04-28T18:30:43.209Z,2025-04-28T20:34:12Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689582801,56,Center,5689582803,286,,5689582805,465,,5689582807,467,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895799,670,43,2,69,30,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T18:30:44.193Z,2025-04-28T18:30:50Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689215819,399,3q4tnk1z46lop4rbdpjtfoc2c,5689216037,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895833,671,43,2,69,31,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-04-28T18:30:45.577Z,2025-04-28T18:30:50Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5689216019,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895873,559,4,2,69,32,36g6ifzjliec1jqnbtf7yesme,1,73.9,31.8,2025-04-28T18:30:45.904Z,2025-04-28T18:32:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689216007,56,Center,5689216737,152,,5689216741,286,,5689216735,13,,5689216739,265,,5689216767,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807895855,672,4,2,69,32,c165yjiny1qnmfdvefxvflnkc,0,26.1,68.2,2025-04-28T18:30:45.905Z,2025-04-28T18:32:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689215949,265,,5689215945,56,Back,5689215943,13,,5689216771,233,559,5689215947,152,,5689215951,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807896615,560,14,2,70,43,36g6ifzjliec1jqnbtf7yesme,1,72.7,39.7,2025-04-28T18:31:57.624Z,2025-04-28T18:32:25Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5689221859,74,,5689221861,102,45.6,5689221865,458,,5689220305,56,Center,5689220301,18,,5689221867,230,98.1,5689221869,231,49.5,5689221863,103,38.6,5689220297,26,5689220697,72,,,,,,,,,,,,,,,,,,,,,,,,,,
2807896677,561,5,2,70,47,36g6ifzjliec1jqnbtf7yesme,0,101.2,41.1,2025-04-28T18:32:01.128Z,2025-04-28T18:40:35Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5689220665,346,,5689220663,56,Center,5689220873,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807896703,674,5,2,70,47,c165yjiny1qnmfdvefxvflnkc,1,-1.2,58.9,2025-04-28T18:32:01.128Z,2025-04-28T18:40:35Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689220805,56,Back,5689220807,346,,5689220823,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807896989,562,18,2,71,11,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:32:25.569Z,2025-04-28T20:35:00Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5689222393,42,,5689222445,55,563,5689222395,44,Midfielder,5689222397,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807896995,563,19,2,71,11,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:32:25.570Z,2025-04-28T20:35:00Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5689222437,55,562,5689227407,293,1,5689227405,292,3,5689222427,42,,5689222435,44,Defender,5689222433,59,5,5689222431,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897035,564,18,2,71,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:32:32.649Z,2025-04-28T20:35:23Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5689222663,59,26,5689222661,44,Midfielder,5689222721,55,565,5689222659,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897043,565,19,2,71,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:32:32.650Z,2025-04-28T20:35:24Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5689222701,145,8,5689222703,59,16,5689222705,44,Midfielder,5689227569,292,7,5689227571,293,3,5689222697,42,,5689222707,55,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897115,675,1,2,71,33,c165yjiny1qnmfdvefxvflnkc,0,3.3,43.1,2025-04-28T18:32:47.384Z,2025-04-28T18:32:48Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5689223179,1,,5689223175,212,75.9,5689223173,141,27.4,5689223169,56,Center,5689223171,140,74.9,5689223167,124,,5689223177,213,6.14,5689223181,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897145,566,1,2,71,35,36g6ifzjliec1jqnbtf7yesme,1,21.6,74.2,2025-04-28T18:32:49.114Z,2025-04-28T18:32:51Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689223381,141,96.0,5689223385,212,16.2,5689223389,213,1.15,5689223377,140,27.9,5689223373,56,Back,5689223369,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897155,567,1,2,71,37,36g6ifzjliec1jqnbtf7yesme,0,27.9,96.0,2025-04-28T18:32:51.266Z,2025-04-28T18:32:54Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5689223437,1,,5689223535,155,,5689223429,140,60.5,5689223427,56,Center,5689223431,141,72.0,5689223433,212,37.9,5689223435,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897175,676,1,2,71,39,c165yjiny1qnmfdvefxvflnkc,0,41.3,31.0,2025-04-28T18:32:53.080Z,2025-04-28T20:36:16Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689223539,140,68.6,5689223547,213,0.16,5689586687,3,,5689223545,212,29.0,5689223543,141,37.9,5689223537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897219,568,44,2,71,42,36g6ifzjliec1jqnbtf7yesme,1,31.1,64.5,2025-04-28T18:32:56.431Z,2025-04-28T18:41:47Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689223757,56,Back,5689223759,285,,5689223787,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897201,677,44,2,71,42,c165yjiny1qnmfdvefxvflnkc,0,68.9,35.5,2025-04-28T18:32:56.432Z,2025-04-28T18:41:48Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689223669,286,,5689223667,56,Center,5689223831,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897251,569,1,2,71,42,36g6ifzjliec1jqnbtf7yesme,1,30.2,68.5,2025-04-28T18:32:56.631Z,2025-04-28T21:18:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689223909,212,7.9,5689223903,56,Back,5689223901,3,,5689223905,140,36.7,5689223911,213,5.76,5689223907,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897257,570,43,2,71,45,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-28T18:32:59.009Z,2025-04-28T20:36:22Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689587431,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897275,571,1,2,71,45,36g6ifzjliec1jqnbtf7yesme,1,36.7,62.7,2025-04-28T18:32:59.152Z,2025-04-28T18:33:00Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5689224047,212,18.1,5689224039,56,Back,5689224043,140,45.7,5689224045,141,85.4,5689224049,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897305,572,1,2,71,46,36g6ifzjliec1jqnbtf7yesme,1,46.7,85.9,2025-04-28T18:33:00.345Z,2025-04-28T18:33:03Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689224209,140,33.2,5689224207,56,Back,5689224213,212,15.2,5689224211,141,94.1,5689224215,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897313,573,4,2,71,48,36g6ifzjliec1jqnbtf7yesme,1,33.6,89.7,2025-04-28T18:33:02.191Z,2025-04-28T20:36:38Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5689224315,233,678,5689224289,152,,5689224285,13,,5689588073,294,,5689224287,56,Back,5689224293,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897293,678,4,2,71,48,c165yjiny1qnmfdvefxvflnkc,0,66.4,10.3,2025-04-28T18:33:02.192Z,2025-04-28T20:36:40Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5689224357,285,,5689224185,56,Right,5689224183,13,,5689224187,152,,5689588091,294,,5689224359,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897375,574,1,2,71,54,36g6ifzjliec1jqnbtf7yesme,1,34.4,94.4,2025-04-28T18:33:08.112Z,2025-04-28T18:33:09Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5689224635,5,,5689224639,56,Back,5689224647,213,3.83,5689224637,152,,5689224645,212,6.1,5689224643,141,88.7,5689224641,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897415,575,1,2,71,55,36g6ifzjliec1jqnbtf7yesme,1,29.9,88.7,2025-04-28T18:33:09.272Z,2025-04-28T18:33:13Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5689224867,155,,5689224883,141,9.4,5689224887,212,54.0,5689224891,213,4.76,5689224895,1,,5689224873,56,Back,5689224869,196,,5689224879,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897467,576,1,2,71,59,36g6ifzjliec1jqnbtf7yesme,1,31.9,6.4,2025-04-28T18:33:13.056Z,2025-04-28T18:33:18Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5689225155,140,44.9,5689225153,56,Back,5689225159,212,13.7,5689225161,213,6.21,5689225157,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897493,577,1,2,72,4,36g6ifzjliec1jqnbtf7yesme,1,40.2,14.0,2025-04-28T18:33:18Z,2025-04-28T18:33:21Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689225297,141,48.2,5689225295,140,31.5,5689225293,56,Back,5689225301,213,1.95,5689225299,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897513,578,1,2,72,7,36g6ifzjliec1jqnbtf7yesme,1,34.5,54.3,2025-04-28T18:33:20.943Z,2025-04-28T18:33:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689225413,140,54.0,5689225411,56,Left,5689225415,141,80.8,5689225419,213,0.72,5689225417,212,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897531,579,1,2,72,9,36g6ifzjliec1jqnbtf7yesme,1,56.5,82.0,2025-04-28T18:33:23.247Z,2025-04-28T18:33:25Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5689225501,56,Left,5689225503,140,73.4,5689225505,141,96.2,5689225509,212,20.2,5689225513,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897575,580,2,2,72,11,36g6ifzjliec1jqnbtf7yesme,1,72.4,93.4,2025-04-28T18:33:24.999Z,2025-04-28T20:37:00Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5689225843,56,Left,5689225841,7,3q4tnk1z46lop4rbdpjtfoc2c,5689225801,140,77.2,5689225803,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897927,680,1,2,72,41,c165yjiny1qnmfdvefxvflnkc,0,14.6,11.3,2025-04-28T18:33:55.001Z,2025-04-28T18:34:00Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5689227849,157,,5689227857,141,42.2,5689227861,213,0.28,5689227863,1,,5689227851,241,,5689227853,56,Center,5689227855,140,85.5,5689227859,212,77.4,5689227847,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897953,581,59,2,72,48,36g6ifzjliec1jqnbtf7yesme,1,15.5,60.8,2025-04-28T18:34:01.864Z,2025-04-28T18:34:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689228013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897965,582,12,2,72,48,36g6ifzjliec1jqnbtf7yesme,1,15.5,60.8,2025-04-28T18:34:02.657Z,2025-04-28T20:37:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689228077,140,47.0,5689228083,213,0.32,5689228079,141,77.0,5689228081,212,34.9,5689228075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898661,590,44,2,72,49,36g6ifzjliec1jqnbtf7yesme,1,50.5,75.8,2025-04-28T18:34:03.009Z,2025-04-28T21:16:43Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689232261,56,Center,5689235727,286,,5689247537,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898339,686,44,2,72,49,c165yjiny1qnmfdvefxvflnkc,0,49.5,24.2,2025-04-28T18:34:03.010Z,2025-04-28T21:16:44Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5689247469,285,,5689230289,56,Back,5689230525,233,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898763,591,1,2,72,50,36g6ifzjliec1jqnbtf7yesme,1,46.1,84.2,2025-04-28T18:34:03.849Z,2025-04-28T20:38:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5689232849,3,,5689233449,168,,5689232857,212,9.0,5689232855,141,80.9,5689232851,56,Left,5689232853,140,54.4,5689232859,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898007,583,44,2,72,50,36g6ifzjliec1jqnbtf7yesme,1,50.5,75.8,2025-04-28T18:34:04.471Z,2025-04-28T21:16:44Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689247449,286,,5689228293,56,Center,5689247445,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807897997,681,44,2,72,50,c165yjiny1qnmfdvefxvflnkc,0,49.5,24.2,2025-04-28T18:34:04.472Z,2025-04-28T21:16:44Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689228247,56,Back,5689247415,233,583,5689228249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898033,584,1,2,72,51,36g6ifzjliec1jqnbtf7yesme,0,53.8,76.7,2025-04-28T18:34:04.968Z,2025-04-28T21:18:32Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689228483,3,,5689228485,56,Center,5689228489,141,63.7,5689228487,140,61.6,5689228491,212,12.1,5689228493,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807961535,834,1,2,72,52,36g6ifzjliec1jqnbtf7yesme,0,58.4,70.6,2025-04-28T18:34:06.649Z,2025-04-28T20:39:39Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689593415,212,6.2,5689593413,141,75.2,5689593411,140,63.5,5689593409,56,Center,5689593417,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898025,682,61,2,72,53,c165yjiny1qnmfdvefxvflnkc,1,41.8,38.0,2025-04-28T18:34:07.623Z,2025-04-28T20:40:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689228425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898125,683,12,2,72,56,c165yjiny1qnmfdvefxvflnkc,1,39.5,22.5,2025-04-28T18:34:09.824Z,2025-04-28T18:34:17Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5689228975,213,0.49,5689228969,140,75.5,5689228973,212,42.8,5689228971,141,51.9,5689228967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898169,585,61,2,73,0,36g6ifzjliec1jqnbtf7yesme,0,2.4,31.0,2025-04-28T18:34:13.857Z,2025-04-28T20:40:16Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689229261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898127,684,56,2,73,3,c165yjiny1qnmfdvefxvflnkc,1,95.8,81.5,2025-04-28T18:34:17.007Z,2025-04-28T18:34:17Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689228981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898181,586,6,2,73,6,36g6ifzjliec1jqnbtf7yesme,0,3.0,26.4,2025-04-28T18:34:19.855Z,2025-04-28T20:40:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5689229375,73,,5689229373,56,Back,5689229453,233,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898149,685,6,2,73,6,c165yjiny1qnmfdvefxvflnkc,1,97.0,73.6,2025-04-28T18:34:19.855Z,2025-04-28T18:38:38Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5689229145,56,Center,5689229389,233,586,5689229147,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898411,687,1,2,73,35,c165yjiny1qnmfdvefxvflnkc,0,99.6,99.1,2025-04-28T18:34:49.161Z,2025-04-28T20:40:28Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689595457,20,,5689230797,213,4.49,5689230783,6,,5689230781,2,,5689230785,155,,5689230789,56,Center,5689230787,223,,5689230795,212,30.3,5689230791,140,5689230793,141,,,,,,,93.2,55.6,,,,,,,,,,,,,,,,,,
2807898417,587,12,2,73,35,36g6ifzjliec1jqnbtf7yesme,1,3.5,42.4,2025-04-28T18:34:49.544Z,2025-04-28T18:34:51Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689230839,141,38.9,5689230835,56,Back,5689230863,15,,5689230841,212,5.6,5689230843,213,3.58,5689230961,167,,5689230837,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898437,588,6,2,73,36,36g6ifzjliec1jqnbtf7yesme,0,0.6,41.4,2025-04-28T18:34:50.119Z,2025-04-28T20:40:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689230991,56,Back,5689230993,73,,5689231075,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898421,688,6,2,73,36,c165yjiny1qnmfdvefxvflnkc,1,99.4,58.6,2025-04-28T18:34:50.119Z,2025-04-28T18:38:38Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689230947,56,Center,5689231023,233,588,5689230949,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898605,689,1,2,73,49,c165yjiny1qnmfdvefxvflnkc,0,99.5,99.5,2025-04-28T18:35:03.079Z,2025-04-28T20:40:36Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689231931,1,,5689231905,56,Center,5689231901,155,,5689231911,212,43.9,5689231897,2,,5689231903,223,,5689231909,141,34.9,5689231907,140,100.0,5689595737,20,5689231913,213,5689231899,6,,,,,,4.74,,,,,,,,,,,,,,,,,,
2807898631,589,5,2,73,53,36g6ifzjliec1jqnbtf7yesme,1,-1.0,66.9,2025-04-28T18:35:06.802Z,2025-04-28T18:40:35Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5689232101,56,Back,5689232103,346,,5689233285,233,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898833,690,5,2,73,53,c165yjiny1qnmfdvefxvflnkc,0,101.0,33.1,2025-04-28T18:35:06.802Z,2025-04-28T18:35:26Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5689233245,346,,5689233243,56,Center,5689233331,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898781,592,1,2,74,6,36g6ifzjliec1jqnbtf7yesme,1,3.9,50.9,2025-04-28T18:35:20.599Z,2025-04-28T18:39:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5689232959,141,69.1,5689232955,56,Back,5689248513,237,,5689248511,124,,5689232957,140,6.1,5689232961,212,12.6,5689232963,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898809,593,1,2,74,8,36g6ifzjliec1jqnbtf7yesme,1,5.0,69.1,2025-04-28T18:35:22.104Z,2025-04-28T18:35:24Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5689233099,1,,5689233091,140,51.9,5689233093,141,50.7,5689233089,56,Center,5689233095,212,50.8,5689233087,155,,5689233097,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807899649,610,44,2,74,10,36g6ifzjliec1jqnbtf7yesme,1,51.7,51.3,2025-04-28T18:35:24.014Z,2025-04-28T18:36:38Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689238083,233,691,5689238055,286,,5689238053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898839,691,44,2,74,10,c165yjiny1qnmfdvefxvflnkc,0,48.3,48.7,2025-04-28T18:35:24.015Z,2025-04-28T18:36:38Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5689233277,56,Back,5689238109,233,610,5689233279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898827,594,1,2,74,10,36g6ifzjliec1jqnbtf7yesme,0,51.9,50.7,2025-04-28T18:35:24.199Z,2025-04-28T18:35:25Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5689233201,212,12.9,5689233203,213,5.57,5689233189,3,,5689233195,140,61.2,5689233191,168,,5689233193,56,Center,5689233199,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898851,692,1,2,74,12,c165yjiny1qnmfdvefxvflnkc,1,42.4,70.7,2025-04-28T18:35:26.580Z,2025-04-28T20:41:04Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689596937,140,41.0,5689233383,56,Back,5689596941,212,1.7,5689596943,213,3.65,5689596939,141,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898857,693,61,2,74,13,c165yjiny1qnmfdvefxvflnkc,1,34.7,63.1,2025-04-28T18:35:27.679Z,2025-04-28T18:35:27Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5689233407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898915,695,1,2,74,15,c165yjiny1qnmfdvefxvflnkc,1,34.2,62.7,2025-04-28T18:35:29.271Z,2025-04-28T18:35:33Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5689233751,56,Back,5689233753,140,9.4,5689233755,141,45.2,5689233759,213,3.57,5689233757,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807898925,696,1,2,74,19,c165yjiny1qnmfdvefxvflnkc,0,9.6,45.2,2025-04-28T18:35:32.959Z,2025-04-28T18:35:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5689233821,213,6.28,5689233823,1,,5689233819,212,44.2,5689233815,140,51.7,5689233813,56,Center,5689233811,157,,5689233817,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
