id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2786159955,807,1,2,84,25,59as3grjvj19voay31j3yfgni,1,25.3,45.5,2025-03-09T14:52:19.468Z,2025-03-09T14:52:20Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569709041,140,25.4,5569709039,56,Back,5569709043,141,37.0,5569709065,189,,5569709047,213,4.73,5569709045,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786159983,808,1,2,84,26,59as3grjvj19voay31j3yfgni,1,30.3,33.7,2025-03-09T14:52:21.037Z,2025-03-09T14:52:24Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569709237,212,19.8,5569709235,141,26.7,5569709233,140,48.6,5569709239,213,6.04,5569709229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160023,809,1,2,84,30,59as3grjvj19voay31j3yfgni,1,51.4,41.0,2025-03-09T14:52:24.476Z,2025-03-09T14:52:26Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569709447,212,19.1,5569709435,56,Center,5569709449,213,1.41,5569709439,140,54.3,5569709443,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160083,810,1,2,84,32,59as3grjvj19voay31j3yfgni,1,54.3,69.0,2025-03-09T14:52:26.523Z,2025-03-09T14:52:30Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569709769,212,23.6,5569709763,56,Left,5569709767,141,93.9,5569709771,213,0.80,5569709765,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160151,811,1,2,84,35,59as3grjvj19voay31j3yfgni,1,77.7,92.7,2025-03-09T14:52:30.140Z,2025-03-09T14:52:34Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5569710173,140,94.1,5569710171,56,Center,5569710177,212,20.3,5569710175,141,76.9,5569710179,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160167,812,1,2,84,39,59as3grjvj19voay31j3yfgni,0,98.6,76.7,2025-03-09T14:52:34.028Z,2025-03-09T20:54:30Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569710225,213,4.51,5569710217,56,Center,5571348195,224,,5569710219,140,98.3,5571347757,2,,5569710223,212,1.6,5571348061,286,,5569710215,155,,5571348197,72,5571348059,236,5569710221,141,74.4,5571383111,233,,,,,,,,776,,,,,,,,,,,,,,,,,,
2786160149,776,12,2,84,39,36g6ifzjliec1jqnbtf7yesme,1,1.9,22.4,2025-03-09T14:52:34.128Z,2025-03-09T20:54:30Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5571383125,233,812,5569710155,56,Back,5571347855,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160159,777,6,2,84,40,36g6ifzjliec1jqnbtf7yesme,0,1.1,29.0,2025-03-09T14:52:34.430Z,2025-03-09T20:54:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569710193,73,,5569710191,56,Back,5569710415,233,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160189,813,6,2,84,40,59as3grjvj19voay31j3yfgni,1,98.9,71.0,2025-03-09T14:52:34.430Z,2025-03-09T20:54:18Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569710397,233,777,5569710371,56,Center,5569710373,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160643,814,1,2,85,10,59as3grjvj19voay31j3yfgni,1,99.5,99.5,2025-03-09T14:53:04.540Z,2025-03-10T11:08:48Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,1.0,,5569712461,155,,5569712457,2,,5569712473,213,4.52,5569712469,141,48.5,5569712459,6,,5569712463,223,,5569712467,140,93.2,5569712471,212,35.3,5569712475,1,5569721329,210,5571349173,20,,5569721331,154,5569712465,56,,,,13,,,,,,,,Center,,,,,,,,,,,,
2786160671,815,44,2,85,14,59as3grjvj19voay31j3yfgni,1,92.7,48.1,2025-03-09T14:53:08.507Z,2025-03-09T14:55:16Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569712621,286,,5569712673,233,779,5569712619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160663,779,44,2,85,14,36g6ifzjliec1jqnbtf7yesme,0,7.3,51.9,2025-03-09T14:53:08.508Z,2025-03-09T14:55:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569712691,233,815,5569712555,285,,5569712553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160675,816,13,2,85,15,59as3grjvj19voay31j3yfgni,1,93.2,48.4,2025-03-09T14:53:09.291Z,2025-03-10T11:08:48Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569721349,55,814,5569721361,147,52.7,5569712645,56,Center,5569721353,102,61.7,5569721359,146,95.5,5569721347,154,,5569721363,230,99.5,5569721355,103,19.4,5569721101,25,5572539567,73,5569721103,15,,5569712641,17,5569721345,29,5569721107,328,,,,,5569721365,231,5572539569,153,,,49.3,,,,,,,,,,,
2786160795,781,61,2,85,15,36g6ifzjliec1jqnbtf7yesme,1,4.2,50.4,2025-03-09T14:53:09.391Z,2025-03-10T11:08:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5569713239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160787,780,6,2,85,15,36g6ifzjliec1jqnbtf7yesme,0,0.0,37.0,2025-03-09T14:53:09.967Z,2025-03-09T20:54:19Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5569713209,56,Back,5569713577,73,,5569713615,233,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160697,817,6,2,85,15,59as3grjvj19voay31j3yfgni,1,100.0,63.0,2025-03-09T14:53:09.967Z,2025-03-09T20:54:18Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569712779,56,Center,5569713593,233,780,5569713421,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160925,818,1,2,85,27,59as3grjvj19voay31j3yfgni,1,99.6,99.1,2025-03-09T14:53:21.755Z,2025-03-09T15:10:12Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569713825,213,3.41,5569713815,6,,5569713925,189,,5569713817,56,Left,5569713823,212,10.1,5569713819,140,90.3,5569713821,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160945,819,1,2,85,28,59as3grjvj19voay31j3yfgni,1,87.0,87.7,2025-03-09T14:53:22.684Z,2025-03-09T20:45:36Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5571359991,20,,5569713911,56,Center,5569713907,2,,5571359989,223,,5569713919,213,4.80,5569713909,155,,5569713913,140,89.1,5569713917,212,24.5,5569713915,141,,,,,,,,,,,,,,51.8,,,,,,,,,,,,,,,,,,,
2786173765,911,1,2,85,30,59as3grjvj19voay31j3yfgni,0,87.5,45.8,2025-03-09T14:53:24.261Z,2025-03-09T15:15:03Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569785239,56,Center,5569785241,140,89.3,5569785245,212,2.6,5569785247,213,0.77,5569785243,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786160939,782,52,2,85,36,36g6ifzjliec1jqnbtf7yesme,1,3.9,39.2,2025-03-09T14:53:30.624Z,2025-03-09T20:45:44Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5571360455,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161003,783,1,2,85,39,36g6ifzjliec1jqnbtf7yesme,1,14.4,39.5,2025-03-09T14:53:33.695Z,2025-03-09T14:53:36Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5569714291,213,5.54,5569714281,123,,5569714289,212,15.8,5569714283,56,Back,5569714287,141,23.9,5569714285,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161071,784,1,2,85,41,36g6ifzjliec1jqnbtf7yesme,1,25.9,22.5,2025-03-09T14:53:36.191Z,2025-03-09T14:53:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569714701,56,Back,5569714709,213,1.51,5569714703,140,26.7,5569714707,212,13.6,5569714705,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161111,785,1,2,85,48,36g6ifzjliec1jqnbtf7yesme,0,32.7,54.5,2025-03-09T14:53:42.495Z,2025-03-09T14:53:48Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569714955,155,,5569714959,140,83.0,5569714957,56,Right,5569714961,141,0.0,5569714963,212,65.1,5569714967,1,,5569714965,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161185,820,56,2,85,52,59as3grjvj19voay31j3yfgni,1,26.8,96.6,2025-03-09T14:53:46.323Z,2025-03-09T15:11:27Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569715385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161117,786,5,2,85,53,36g6ifzjliec1jqnbtf7yesme,0,80.9,-1.4,2025-03-09T14:53:48.222Z,2025-03-09T15:04:51Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569756203,233,821,5569714977,56,Right,5569714979,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161229,821,5,2,85,53,59as3grjvj19voay31j3yfgni,1,18.0,101.4,2025-03-09T14:53:48.222Z,2025-03-09T15:04:52Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569715631,347,,5569715629,56,Back,5569756173,233,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161401,822,1,2,86,16,59as3grjvj19voay31j3yfgni,0,26.0,100.0,2025-03-09T14:54:10.331Z,2025-03-09T14:54:11Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569716577,107,,5569716585,212,17.8,5569716587,213,6.08,5569716579,56,Back,5569716583,141,96.0,5569716581,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161413,787,1,2,86,17,36g6ifzjliec1jqnbtf7yesme,0,56.6,5.0,2025-03-09T14:54:11.791Z,2025-03-09T14:54:12Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569716647,212,19.1,5569716645,141,7.3,5569716639,3,,5569716649,213,0.08,5569716643,140,74.7,5569716641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161463,823,1,2,86,19,59as3grjvj19voay31j3yfgni,0,28.0,96.3,2025-03-09T14:54:13.533Z,2025-03-09T14:54:16Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5569716909,1,,5569716905,212,39.0,5569716907,213,5.73,5569716899,56,Center,5569716901,140,59.6,5569716903,141,66.1,5569716897,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161477,788,1,2,86,23,36g6ifzjliec1jqnbtf7yesme,0,35.4,35.7,2025-03-09T14:54:17.391Z,2025-03-09T14:54:18Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5569717009,213,6.27,5569717001,56,Center,5569717005,141,34.9,5569717007,212,35.3,5569717011,1,,5569716999,3,,5569717003,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161507,824,1,2,86,25,59as3grjvj19voay31j3yfgni,1,39.5,65.4,2025-03-09T14:54:19.371Z,2025-03-09T14:54:21Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569717207,213,0.08,5569717205,212,8.0,5569717199,56,Back,5569717197,3,,5569717201,140,47.1,5569717203,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161513,825,1,2,86,26,59as3grjvj19voay31j3yfgni,0,47.1,66.3,2025-03-09T14:54:20.973Z,2025-03-09T14:54:21Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5569717243,212,15.7,5569717245,213,1.16,5569717235,155,,5569717237,56,Left,5569717241,141,87.5,5569717239,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161533,789,8,2,86,27,36g6ifzjliec1jqnbtf7yesme,1,40.6,15.5,2025-03-09T14:54:22.117Z,2025-03-09T20:46:33Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569717301,56,Back,5571362917,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161589,791,1,2,86,28,36g6ifzjliec1jqnbtf7yesme,1,56.8,12.5,2025-03-09T14:54:23.071Z,2025-03-09T14:54:25Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569717597,141,27.4,5569717595,140,64.0,5569717593,56,Center,5569717601,213,0.93,5569717599,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161613,792,1,2,86,31,36g6ifzjliec1jqnbtf7yesme,1,66.2,15.0,2025-03-09T14:54:25.455Z,2025-03-09T14:54:27Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569717731,213,5.80,5569717719,140,78.6,5569717723,141,5.0,5569717727,212,14.7,5569717713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161617,793,3,2,86,32,36g6ifzjliec1jqnbtf7yesme,0,78.2,5.0,2025-03-09T14:54:27.103Z,2025-03-09T20:46:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5571363583,464,,5569717905,233,826,5569717741,56,Right,5569717743,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161633,826,7,2,86,32,59as3grjvj19voay31j3yfgni,1,21.8,95.0,2025-03-09T14:54:27.104Z,2025-03-09T20:46:49Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569717849,56,Back,5571363725,178,,5569717847,167,,5571363723,385,,5569717851,285,,5569717867,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161799,794,5,2,86,33,36g6ifzjliec1jqnbtf7yesme,1,80.4,-1.1,2025-03-09T14:54:27.985Z,2025-03-09T15:04:51Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569718803,233,827,5569718779,347,,5569718775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161673,827,5,2,86,33,59as3grjvj19voay31j3yfgni,0,19.6,101.1,2025-03-09T14:54:27.985Z,2025-03-09T15:04:51Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569718051,56,Back,5569718053,347,,5569718837,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161837,795,1,2,86,48,36g6ifzjliec1jqnbtf7yesme,0,84.3,0.0,2025-03-09T14:54:43.120Z,2025-03-09T14:54:48Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569719017,212,29.2,5569719015,141,40.7,5569719009,107,,5569719013,140,90.9,5569719021,1,,5569719019,213,1.33,5569719011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161863,796,44,2,86,51,36g6ifzjliec1jqnbtf7yesme,1,91.7,40.4,2025-03-09T14:54:45.497Z,2025-03-09T15:03:39Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,,,5569719141,56,Center,5569719143,286,,5569719323,233,828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161869,828,44,2,86,51,59as3grjvj19voay31j3yfgni,0,8.3,59.6,2025-03-09T14:54:45.498Z,2025-03-09T15:05:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569719293,233,796,5569719173,285,,5569719171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786167619,846,61,2,86,52,36g6ifzjliec1jqnbtf7yesme,1,85.3,34.2,2025-03-09T14:54:46.261Z,2025-03-09T15:03:45Z,20g27z0cklenjg7k0ox73wyc5,A. Seydel,1.0,,5569751053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161875,829,43,2,86,53,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-03-09T14:54:47.947Z,2025-03-09T15:03:56Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569719213,56,Back,5569719259,15,0,5569719215,140,18.8,5569719217,141,65.1,5569751767,144,12,5569719219,212,12.4,5569719221,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161905,797,13,2,86,55,36g6ifzjliec1jqnbtf7yesme,1,78.1,31.5,2025-03-09T14:54:49.376Z,2025-03-09T20:47:16Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5569720011,328,,5569720007,103,91.7,5571364907,160,,5569720003,102,44.5,5569720009,215,,5569720017,231,47.7,5569719999,74,,5569751497,29,,5569719371,56,5569719513,20,5569720015,230,98.4,5569719369,18,5569751499,55,,,,,Center,,,,,,,846,,,,,,,,,,,,
2786161921,798,5,2,86,56,36g6ifzjliec1jqnbtf7yesme,0,101.6,46.0,2025-03-09T14:54:50.512Z,2025-03-09T14:55:00Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5569719427,346,,5569719425,56,Center,5569719881,233,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786161979,830,5,2,86,56,59as3grjvj19voay31j3yfgni,1,-1.6,54.0,2025-03-09T14:54:50.512Z,2025-03-09T15:04:52Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569719817,346,,5569719815,56,Back,5569719863,233,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162297,831,1,2,87,29,59as3grjvj19voay31j3yfgni,1,4.6,50.6,2025-03-09T14:55:23.803Z,2025-03-09T14:55:27Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5569721663,74,,5569721647,124,,5569721659,1,,5569721651,140,65.2,5569721657,213,6.28,5569721649,56,Center,5569721655,212,63.6,5569721653,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162635,839,44,2,87,31,59as3grjvj19voay31j3yfgni,1,64.6,46.5,2025-03-09T14:55:25.930Z,2025-03-09T15:05:08Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5569723649,56,Center,5569723767,233,799,5569723653,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162293,799,44,2,87,31,36g6ifzjliec1jqnbtf7yesme,0,35.4,53.5,2025-03-09T14:55:25.931Z,2025-03-09T15:05:08Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5569723777,233,839,5569721627,285,,5569721625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162299,832,1,2,87,31,59as3grjvj19voay31j3yfgni,0,64.9,49.1,2025-03-09T14:55:26.210Z,2025-03-09T20:47:58Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5569721689,213,6.11,5569721677,168,,5569721675,3,,5569721681,140,76.9,5569721685,212,12.8,5569721679,56,Center,5569721683,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162307,800,1,2,87,35,36g6ifzjliec1jqnbtf7yesme,0,24.0,54.9,2025-03-09T14:55:29.299Z,2025-03-09T14:57:19Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569721751,141,62.1,5569721745,157,,5569721747,56,Center,5569721753,212,32.6,5569721749,140,54.7,5569721757,1,,5569721755,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162321,833,1,2,87,35,59as3grjvj19voay31j3yfgni,1,63.7,39.7,2025-03-09T14:55:30.171Z,2025-03-09T14:55:31Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569721813,155,,5569721821,212,12.8,5569721817,140,71.6,5569721823,213,5.42,5569721815,56,Center,5569721819,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162333,801,45,2,87,36,36g6ifzjliec1jqnbtf7yesme,0,27.8,75.2,2025-03-09T14:55:31.259Z,2025-03-09T15:06:10Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5569721895,285,,5569721893,56,Back,5569721963,233,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162339,834,3,2,87,36,59as3grjvj19voay31j3yfgni,1,72.2,24.8,2025-03-09T14:55:31.259Z,2025-03-09T20:48:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569721951,286,,5569721959,233,801,5571367111,465,,5569721949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162353,835,1,2,87,39,59as3grjvj19voay31j3yfgni,1,84.6,33.6,2025-03-09T14:55:33.563Z,2025-03-09T14:55:35Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5569721997,140,92.9,5569722001,212,8.7,5569721999,141,32.8,5569721995,56,Center,5569722003,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162361,836,1,2,87,41,59as3grjvj19voay31j3yfgni,1,92.9,32.8,2025-03-09T14:55:35.339Z,2025-03-09T14:55:37Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5569722063,140,88.6,5569722061,56,Center,5569722065,141,58.2,5569722069,213,1.83,5569722067,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162367,837,1,2,87,42,59as3grjvj19voay31j3yfgni,0,88.6,58.2,2025-03-09T14:55:37.018Z,2025-03-09T14:55:37Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5569722107,213,4.44,5569722097,140,87.4,5569722095,56,Center,5569722103,212,4.7,5569722099,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162363,802,8,2,87,43,36g6ifzjliec1jqnbtf7yesme,1,13.0,45.1,2025-03-09T14:55:37.396Z,2025-03-09T20:48:19Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5571367479,384,,5569722081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162447,803,12,2,87,46,36g6ifzjliec1jqnbtf7yesme,1,20.4,37.4,2025-03-09T14:55:40.674Z,2025-03-09T14:55:47Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5569722547,56,Back,5569722555,213,0.93,5569722549,140,40.6,5569722551,141,78.8,5569722553,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162453,804,4,2,87,48,36g6ifzjliec1jqnbtf7yesme,1,42.2,74.4,2025-03-09T14:55:42.442Z,2025-03-09T14:56:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5569722579,152,,5569722583,286,,5569722575,13,,5569723435,264,,5569722577,56,Back,5569722921,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162407,838,4,2,87,48,59as3grjvj19voay31j3yfgni,0,57.8,25.6,2025-03-09T14:55:42.443Z,2025-03-09T14:56:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569722929,233,804,5569722855,13,,5569723973,264,,5569722333,56,Center,5569722859,152,,5569722863,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162803,805,1,2,88,20,36g6ifzjliec1jqnbtf7yesme,1,39.5,66.4,2025-03-09T14:56:14.916Z,2025-03-09T14:56:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5569724621,141,29.8,5569724619,140,73.1,5569724611,5,,5569724617,56,Center,5569724623,212,43.2,5569724615,152,,5569724625,213,5.67,5569724613,157,,5569724627,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162809,806,44,2,88,24,36g6ifzjliec1jqnbtf7yesme,1,75.8,33.2,2025-03-09T14:56:18.361Z,2025-03-09T14:56:21Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569724653,233,840,5569724641,56,Center,5569724643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162805,840,44,2,88,24,59as3grjvj19voay31j3yfgni,0,24.2,66.8,2025-03-09T14:56:18.362Z,2025-03-09T14:56:22Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569724637,285,,5569724675,233,806,5569724635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786162841,807,1,2,88,24,36g6ifzjliec1jqnbtf7yesme,0,73.1,29.8,2025-03-09T14:56:18.771Z,2025-03-09T14:56:22Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569724823,141,51.6,5569724817,3,,5569724821,140,78.1,5569724819,56,Center,5569724825,212,15.7,5569724827,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
