id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2813635721,624,1,2,76,6,5rz9enoyknpg8ji78za5b82p0,1,61.3,14.6,2025-05-11T15:34:59.941Z,2025-05-11T15:35:01Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720921923,141,2.0,5720921919,56,Right,5720921921,140,65.0,5720921925,212,9.4,5720921927,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635755,625,1,2,76,8,5rz9enoyknpg8ji78za5b82p0,1,67.3,5.6,2025-05-11T15:35:01.734Z,2025-05-11T15:45:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720922115,213,1.06,5720922103,56,Center,5720922111,141,27.0,5720922107,140,75.1,5720922113,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635765,626,43,2,76,9,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:03.301Z,2025-05-11T15:35:55Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720922157,56,Center,5720925441,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813643335,702,43,2,76,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:03.475Z,2025-05-11T15:45:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720972141,144,1,5720963909,141,25.6,5720963913,213,1.09,5720963911,212,16.8,5720963905,56,Center,5720963907,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813642361,695,50,2,76,10,5rz9enoyknpg8ji78za5b82p0,1,74.2,25.8,2025-05-11T15:35:03.621Z,2025-05-11T15:55:51Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720958393,286,,5720958391,56,Center,5720978213,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813645879,774,7,2,76,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.8,74.2,2025-05-11T15:35:03.622Z,2025-05-11T23:51:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5722739595,178,,5720978193,233,695,5720978137,56,Back,5722739593,384,,5720978139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813641923,694,43,2,76,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:03.995Z,2025-05-11T15:42:21Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720956001,56,Center,5720957721,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635841,693,1,2,76,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,70.8,2025-05-11T15:35:05.586Z,2025-05-11T15:47:13Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720922531,140,23.6,5720922533,141,72.6,5720922535,212,2.7,5720922537,213,0.47,5720922529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813646495,778,1,2,76,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.1,72.7,2025-05-11T15:35:07.782Z,2025-05-11T15:47:27Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5720981401,213,0.36,5720981399,212,2.7,5720981395,140,25.5,5720981397,141,74.1,5720981393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813966805,806,61,2,76,15,5rz9enoyknpg8ji78za5b82p0,1,68.7,27.1,2025-05-11T15:35:09.070Z,2025-05-11T23:51:32Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5722740237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636009,627,4,2,76,16,5rz9enoyknpg8ji78za5b82p0,1,68.8,26.3,2025-05-11T15:35:09.438Z,2025-05-11T15:53:06Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720923463,265,,5720923459,152,,5720923451,13,,5720934499,233,694,5720923471,286,,5720923455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813635889,694,4,2,76,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.2,73.7,2025-05-11T15:35:09.439Z,2025-05-11T15:53:06Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5720922817,152,,5720922815,56,Back,5720922821,285,,5720922819,265,,5720934581,233,627,5720922813,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636195,628,18,2,76,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:37.633Z,2025-05-11T15:35:38Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720924307,44,Midfielder,5720924305,42,,5720924311,59,7,5720924363,55,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636199,629,19,2,76,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:37.634Z,2025-05-11T15:39:22Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,5720942313,292,6,5720924335,55,628,5720924329,145,8,5720924333,44,Midfielder,5720924325,42,,5720924331,59,20,5720942317,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636331,630,18,2,76,46,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:39.488Z,2025-05-11T23:52:47Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5720925137,55,631,5720925059,42,,5720925063,59,40,5720925061,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636341,631,19,2,76,46,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:39.489Z,2025-05-11T23:52:48Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5720941987,293,2,5720941985,292,7,5720925113,55,630,5720925097,145,4,5720925103,59,29,5720925109,44,Midfielder,5720925091,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813639315,668,40,2,76,57,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-11T15:35:51.182Z,2025-05-11T15:39:15Z,,,,,5720941371,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5720941373,194,3sadup8mjwu4dc96wz6lmixn9,5720941369,130,12,5720941361,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5720941357,30,"5f4qlbohzja204gxm9tkiekq2, ca1b5707pdpx0ucug40ggnahh, 76av5tb8cxhmr0yh3pbmk8npw, aswmi1pnkzkvkexp8ngief6j9, e9lrzsiy94y46h62rnawi3sgl, 8xrco8qhcvplvc3wmcschoi22, 7je01bs3a4q6c2gd02ee6da3u, 5qvy65ckiigykkowpyco05zv9, 3sadup8mjwu4dc96wz6lmixn9, 61sojkdsmaz9hbwaskt4rws15, 8og8nxbkcb63van4llvpkbe8l, 1h31bvtbae4q0edlp0u672hn9, 654obqy73ov2t5800r2woo6w9, dwjmdwzgy2d1ofh19tk4hgvtg, 26wmniyab5c3n946w2ezh37kk, 3fxf2je8r5tx5bax9ircvr95g, 5zvghimmgu52ei5xz3qav4wt0",5720941365,59,"22, 29, 39, 2, 3, 14, 10, 20, 9, 8, 6, 1, 27, 55, 60, 61, 37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636515,632,1,2,77,5,5rz9enoyknpg8ji78za5b82p0,1,66.0,24.4,2025-05-11T15:35:59.286Z,2025-05-11T23:53:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,1.0,,5722743011,224,,5720926083,140,92.8,5722743013,20,,5720926081,56,Center,5720927753,210,15,5720926089,213,0.63,5720926079,152,,5720926075,5,,5720926077,155,5720926091,1,5720927755,154,,,5720926085,141,5720926087,212,34.8,,54.5,5722742899,2,,,,,,,,,,,,,,,,,,,,,,
2813636531,633,44,2,77,8,5rz9enoyknpg8ji78za5b82p0,1,90.6,55.4,2025-05-11T15:36:01.909Z,2025-05-11T15:53:21Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720926173,286,,5720927507,233,697,5720926171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636749,697,44,2,77,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.4,44.6,2025-05-11T15:36:01.910Z,2025-05-11T15:53:22Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720927303,56,Back,5720927549,233,633,5720927305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636535,634,15,2,77,8,5rz9enoyknpg8ji78za5b82p0,1,91.4,53.6,2025-05-11T15:36:02.237Z,2025-05-12T00:21:04Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720927843,233,695,5720927809,102,46.2,5720927271,24,,5720927275,15,,5720926183,56,Center,5720926181,17,,5720927801,29,,5720927815,147,52.3,5720927279,328,5720927803,154,5720927811,103,14.6,,5720927805,55,5720927813,146,99.0,,632,5720927799,80,,,,,,,,,,,,,,,,,,,,,,
2813636551,695,10,2,77,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.2,48.5,2025-05-11T15:36:02.337Z,2025-05-11T23:53:37Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5720926785,179,,5720927911,233,634,5720926245,182,,5720926253,56,Back,5720926553,177,,5722743699,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636583,696,52,2,77,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.3,50.9,2025-05-11T15:36:04.258Z,2025-05-11T23:53:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5722743761,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636849,698,1,2,77,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.5,38.7,2025-05-11T15:36:14.844Z,2025-05-11T23:54:34Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5720927949,141,24.2,5720929775,189,,5720927951,212,10.3,5720927943,123,,5720927953,213,5.01,5720927947,140,9.4,5720927945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813967597,891,1,2,77,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.8,23.4,2025-05-11T15:36:18.059Z,2025-05-11T23:54:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5722745029,141,6.6,5722745023,189,,5722745031,212,17.1,5722745027,140,21.9,5722745025,56,Back,5722745033,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636861,699,1,2,77,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.5,8.5,2025-05-11T15:36:20.754Z,2025-05-11T15:37:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720928029,56,Back,5720928035,212,12.9,5720928037,213,6.03,5720928031,140,33.4,5720928033,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636875,700,1,2,77,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.4,3.8,2025-05-11T15:36:22.034Z,2025-05-11T15:38:00Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720928079,140,32.1,5720928085,213,1.88,5720928083,212,4.5,5720928077,56,Back,5720928081,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636879,701,1,2,77,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.8,10.9,2025-05-11T15:36:22.514Z,2025-05-11T15:40:47Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720928105,141,5.6,5720928107,212,30.1,5720928101,56,Right,5720928109,213,6.16,5720928103,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813640653,732,61,2,77,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.2,8.2,2025-05-11T15:36:25.160Z,2025-05-11T16:00:12Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720949097,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636935,636,1,2,77,32,5rz9enoyknpg8ji78za5b82p0,1,22.2,93.5,2025-05-11T15:36:25.813Z,2025-05-11T15:36:29Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720928405,141,56.1,5720928407,212,29.0,5720928403,140,9.0,5720928409,213,4.21,5720928401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813636983,637,1,2,77,35,5rz9enoyknpg8ji78za5b82p0,1,11.8,52.8,2025-05-11T15:36:29.110Z,2025-05-11T15:36:33Z,5f4qlbohzja204gxm9tkiekq2,L. Wahlstedt,,,5720928605,56,Back,5720928607,140,22.2,5720928611,212,21.2,5720928613,213,5.25,5720928609,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813967847,807,1,2,77,40,5rz9enoyknpg8ji78za5b82p0,1,30.3,26.2,2025-05-11T15:36:34.075Z,2025-05-11T23:55:41Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5722746441,141,49.3,5722746437,56,Back,5722746443,212,15.7,5722746445,213,1.64,5722746439,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637037,638,1,2,77,42,5rz9enoyknpg8ji78za5b82p0,1,29.2,36.4,2025-05-11T15:36:35.429Z,2025-05-11T23:55:41Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720928881,212,17.7,5720928875,56,Back,5720928877,140,28.3,5720928883,213,1.62,5720928879,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637099,639,1,2,77,47,5rz9enoyknpg8ji78za5b82p0,1,33.5,63.6,2025-05-11T15:36:41.237Z,2025-05-11T15:36:44Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720929199,212,26.1,5720929201,213,5.13,5720929197,141,28.5,5720929195,140,43.6,5720929193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637189,640,1,2,77,50,5rz9enoyknpg8ji78za5b82p0,1,44.5,14.0,2025-05-11T15:36:44.037Z,2025-05-11T15:36:50Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720929729,141,6.1,5720929725,56,Right,5720929727,140,59.3,5720929731,212,16.4,5720929733,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637205,641,1,2,77,56,5rz9enoyknpg8ji78za5b82p0,1,54.1,6.4,2025-05-11T15:36:49.909Z,2025-05-11T15:38:45Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5720929801,141,14.6,5720929811,213,2.36,5720929793,56,Back,5720929807,212,8.0,5720929797,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637237,642,1,2,77,57,5rz9enoyknpg8ji78za5b82p0,1,49.1,14.3,2025-05-11T15:36:50.837Z,2025-05-11T15:36:53Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720929979,212,9.5,5720929977,141,26.7,5720929975,140,44.9,5720929981,213,2.05,5720929973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637259,643,1,2,77,59,5rz9enoyknpg8ji78za5b82p0,1,45.7,27.7,2025-05-11T15:36:52.885Z,2025-05-11T23:55:51Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720930079,155,,5720930087,141,5.6,5720930083,140,79.9,5720930093,1,,5720930081,56,Right,5720930089,212,38.9,5720930091,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637283,644,1,2,78,0,5rz9enoyknpg8ji78za5b82p0,1,79.2,6.1,2025-05-11T15:36:54.155Z,2025-05-11T15:38:50Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5720930183,56,Right,5720930189,212,11.6,5720930181,3,,5720930191,213,2.12,5720930185,140,73.4,5720930187,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637287,645,61,2,78,1,5rz9enoyknpg8ji78za5b82p0,0,76.3,16.8,2025-05-11T15:36:55.285Z,2025-05-11T15:36:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5720930211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637343,702,1,2,78,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.4,83.6,2025-05-11T15:36:56.691Z,2025-05-11T15:41:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720930539,213,0.50,5720930531,56,Back,5720930533,140,23.9,5720930537,212,3.0,5720930535,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637405,703,1,2,78,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.0,85.9,2025-05-11T15:36:58.353Z,2025-05-11T15:41:10Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5720951213,157,,5720930881,213,0.17,5720930873,56,Left,5720930875,140,62.8,5720930877,141,96.2,5720930883,1,,5720930879,212,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637557,646,1,2,78,13,5rz9enoyknpg8ji78za5b82p0,1,52.9,8.9,2025-05-11T15:37:06.581Z,2025-05-11T15:37:13Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720931781,140,62.6,5720931787,213,5.78,5720931785,212,11.6,5720931779,56,Right,5720931783,141,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637585,647,1,2,78,19,5rz9enoyknpg8ji78za5b82p0,1,74.7,4.1,2025-05-11T15:37:13.221Z,2025-05-11T15:37:15Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5720931885,213,1.65,5720931879,140,73.5,5720931881,141,26.2,5720931883,212,15.1,5720931877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637607,648,1,2,78,21,5rz9enoyknpg8ji78za5b82p0,1,73.7,26.4,2025-05-11T15:37:15.013Z,2025-05-11T15:37:16Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720931983,140,70.2,5720931981,56,Center,5720931989,213,3.60,5720931987,212,4.1,5720931985,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637719,649,1,2,78,22,5rz9enoyknpg8ji78za5b82p0,1,68.7,23.7,2025-05-11T15:37:16.357Z,2025-05-11T15:37:24Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720932603,141,24.9,5720932599,56,Center,5720932601,140,76.2,5720932605,212,7.9,5720932607,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637667,704,83,2,78,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,20.8,82.1,2025-05-11T15:37:20.290Z,2025-05-11T15:37:26Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5720932701,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637721,650,1,2,78,30,5rz9enoyknpg8ji78za5b82p0,0,77.5,26.4,2025-05-11T15:37:24.277Z,2025-05-11T23:56:24Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720932621,141,61.5,5722747483,223,,5720932623,212,28.3,5720932617,56,Center,5720932615,155,,5720932613,2,,5720932625,213,1.01,5722747485,72,,5720932619,140,,,,,,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637731,705,12,2,78,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.6,39.2,2025-05-11T15:37:24.835Z,2025-05-11T15:37:26Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720932661,56,Back,5720932669,213,0.15,5720932663,140,29.9,5720932667,212,17.3,5720932665,141,43.1,5720932693,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637745,706,1,2,78,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.6,43.1,2025-05-11T15:37:26.129Z,2025-05-11T15:37:26Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720932727,213,4.96,5720932725,212,4.3,5720932719,56,Back,5720932721,140,30.6,5720932717,3,,5720932723,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637815,651,1,2,78,33,5rz9enoyknpg8ji78za5b82p0,1,68.0,72.8,2025-05-11T15:37:27.285Z,2025-05-11T23:56:37Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720933171,141,84.1,5720933177,213,0.55,5720933167,56,Left,5720933173,212,14.8,5720933169,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637827,652,1,2,78,38,5rz9enoyknpg8ji78za5b82p0,0,94.5,74.7,2025-05-11T15:37:31.781Z,2025-05-11T23:56:42Z,76av5tb8cxhmr0yh3pbmk8npw,F. Emmery,,,5720933233,140,93.8,5722747933,72,,5720933231,56,Center,5722747931,224,,5720933239,213,4.17,5720933227,2,,5720933345,236,,5720933347,233,707,5720933351,286,5720933229,155,5720933235,141,72.9,,5720933237,212,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
2813637847,707,12,2,78,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.1,24.0,2025-05-11T15:37:31.881Z,2025-05-11T15:37:33Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720933333,185,,5720933353,233,652,5720933335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637935,709,1,2,78,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,10.3,12.6,2025-05-11T15:37:36.914Z,2025-05-11T15:37:38Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720933843,141,3.8,5720933845,212,36.9,5720933847,213,6.12,5720933839,56,Back,5720933849,1,,5720933841,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637987,653,12,2,78,45,5rz9enoyknpg8ji78za5b82p0,1,54.1,94.8,2025-05-11T15:37:38.900Z,2025-05-11T15:39:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720934103,141,100.0,5720934141,167,,5720934095,56,Left,5720934107,212,4.5,5720934111,213,1.14,5720934099,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637995,654,5,2,78,46,5rz9enoyknpg8ji78za5b82p0,0,55.8,101.2,2025-05-11T15:37:39.442Z,2025-05-11T15:40:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720934137,56,Left,5720934139,347,,5720934205,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813637973,710,5,2,78,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.2,-1.2,2025-05-11T15:37:39.442Z,2025-05-11T15:40:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720934041,347,,5720934179,233,654,5720934039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638335,711,1,2,79,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.6,0.0,2025-05-11T15:38:01.553Z,2025-05-11T15:38:04Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720935999,140,28.1,5720936007,1,,5720936005,213,2.44,5720935997,56,Back,5720935995,107,,5720936003,212,22.6,5720936001,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638379,712,1,2,79,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.4,32.1,2025-05-11T15:38:04.146Z,2025-05-11T15:38:08Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720936255,213,1.58,5720936247,56,Back,5720936253,212,23.5,5720936249,140,24.2,5720936251,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813638425,713,1,2,79,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.2,70.0,2025-05-11T15:38:08.530Z,2025-05-11T23:57:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5722748537,155,,5720936603,213,6.28,5720936593,140,70.6,5720936589,56,Center,5720936599,212,47.7,5720936597,141,69.7,5720936607,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
