id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2703691537,889,43,2,73,57,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-07-27T15:32:07.703Z,2024-07-27T18:39:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119484883,56,Left,5120045513,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691185,560,1,2,73,57,59as3grjvj19voay31j3yfgni,1,56.5,22.5,2024-07-27T15:32:07.740Z,2024-07-27T15:32:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119482913,212,19.2,5119482907,56,Center,5119482909,140,74.4,5119482911,141,28.6,5119482915,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691241,561,1,2,73,59,59as3grjvj19voay31j3yfgni,1,86.7,30.7,2024-07-27T15:32:10.380Z,2024-07-27T15:33:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,1.0,5119483227,213,1.34,5119483225,212,40.0,5119483229,1,,5119483219,141,88.0,5119483209,56,Left,5119483213,140,95.5,5119483829,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691277,562,3,2,74,6,59as3grjvj19voay31j3yfgni,1,95.4,79.1,2024-07-27T15:32:17.436Z,2024-07-27T18:40:06Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119483443,286,,5119483441,56,Left,5120046833,464,,5119483475,233,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691267,887,45,2,74,6,77tfx9me4aaqhzv78bmgsy9bg,0,4.6,20.9,2024-07-27T15:32:17.436Z,2024-07-27T15:32:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119483479,233,562,5119483367,285,,5119483363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691281,563,13,2,74,8,59as3grjvj19voay31j3yfgni,1,93.1,75.0,2024-07-27T15:32:19.293Z,2024-07-27T18:40:54Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119483847,102,52.6,5119483553,20,,5119483453,64,,5119483853,230,98.4,5120047653,120,,5119483455,56,Center,5119483855,231,54.9,5119483851,215,,5119483451,22,,5119483849,103,52.8,5119483839,85,,5119483841,29,,5119483843,55,561,,,,,,,,,,,,,,
2703691287,564,5,2,74,9,59as3grjvj19voay31j3yfgni,0,101.2,49.8,2024-07-27T15:32:20.229Z,2024-07-27T15:47:35Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119483499,346,,5119483497,56,Center,5119483549,233,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691279,888,5,2,74,9,77tfx9me4aaqhzv78bmgsy9bg,1,-1.2,50.2,2024-07-27T15:32:20.229Z,2024-07-27T15:32:21Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119483447,346,,5119483539,233,564,5119483445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691659,565,18,2,74,49,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T15:33:00.165Z,2024-07-27T18:41:02Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119485565,55,566,5119485521,59,58,5119485517,42,,5119485519,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691665,566,19,2,74,49,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T15:33:00.166Z,2024-07-27T18:41:02Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5119485579,293,1,5119485557,44,Forward,5119485555,59,20,5119485559,55,565,5119485553,145,11,5119485549,42,,5119489583,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691843,890,1,2,75,3,77tfx9me4aaqhzv78bmgsy9bg,1,4.4,49.4,2024-07-27T15:33:14.181Z,2024-07-27T15:33:19Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119486523,124,,5119486533,213,1.30,5119486529,141,65.0,5119486537,237,,5119486527,140,7.2,5119486525,56,Back,5119486531,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691867,891,1,2,75,9,77tfx9me4aaqhzv78bmgsy9bg,1,10.7,59.3,2024-07-27T15:33:19.573Z,2024-07-27T15:33:22Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119486607,56,Back,5119486609,140,8.0,5119486611,141,35.0,5119486615,212,16.8,5119486619,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691891,892,1,2,75,11,77tfx9me4aaqhzv78bmgsy9bg,1,8.0,35.0,2024-07-27T15:33:22.261Z,2024-07-27T15:33:24Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119486773,140,4.2,5119486771,56,Back,5119486775,141,51.8,5119486779,213,1.91,5119486777,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691907,893,1,2,75,13,77tfx9me4aaqhzv78bmgsy9bg,1,4.2,51.8,2024-07-27T15:33:24.117Z,2024-07-27T15:33:25Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119486875,213,6.18,5119486871,141,49.9,5119486873,212,12.0,5119486867,56,Back,5119486869,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691943,894,1,2,75,14,77tfx9me4aaqhzv78bmgsy9bg,1,15.6,49.9,2024-07-27T15:33:25.461Z,2024-07-27T15:33:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119487051,140,7.8,5119487055,212,17.7,5119487057,213,4.23,5119487053,141,26.8,5119487049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691963,895,1,2,75,18,77tfx9me4aaqhzv78bmgsy9bg,1,10.5,17.3,2024-07-27T15:33:28.565Z,2024-07-27T15:33:30Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119487155,213,0.37,5119487151,141,32.8,5119487147,56,Back,5119487149,140,36.6,5119487153,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703691969,896,1,2,75,20,77tfx9me4aaqhzv78bmgsy9bg,1,36.6,32.8,2024-07-27T15:33:30.693Z,2024-07-27T15:33:32Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5119487193,140,30.8,5119487205,156,,5119487199,213,3.25,5119487195,141,31.8,5119487197,212,6.1,5119487191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692007,897,1,2,75,22,77tfx9me4aaqhzv78bmgsy9bg,0,30.8,31.8,2024-07-27T15:33:33.255Z,2024-07-27T15:33:35Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5119487423,141,15.9,5119487421,140,72.9,5119487431,1,,5119487419,56,Right,5119487417,155,,5119487427,212,45.5,5119487429,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692041,568,1,2,75,25,59as3grjvj19voay31j3yfgni,1,25.3,85.4,2024-07-27T15:33:35.725Z,2024-07-27T15:33:38Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119487667,140,9.4,5119487669,141,57.9,5119487665,56,Back,5119487671,212,25.1,5119487673,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692077,569,1,2,75,27,59as3grjvj19voay31j3yfgni,1,9.1,57.6,2024-07-27T15:33:38.509Z,2024-07-27T15:33:42Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119487917,140,26.2,5119487919,141,65.4,5119487915,56,Back,5119487921,212,18.7,5119487923,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692141,570,1,2,75,31,59as3grjvj19voay31j3yfgni,1,30.2,69.3,2024-07-27T15:33:42.300Z,2024-07-27T15:33:46Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5119488275,56,Back,5119488279,141,90.0,5119488277,140,35.7,5119488281,212,15.2,5119488283,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692155,571,1,2,75,35,59as3grjvj19voay31j3yfgni,1,36.0,90.8,2024-07-27T15:33:45.900Z,2024-07-27T15:33:47Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119488339,212,16.1,5119488335,141,74.4,5119488331,56,Back,5119488333,140,24.9,5119488343,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692199,572,1,2,75,36,59as3grjvj19voay31j3yfgni,1,24.9,74.4,2024-07-27T15:33:47.388Z,2024-07-27T15:33:52Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119488601,56,Back,5119488603,140,31.2,5119488609,213,5.41,5119488605,141,62.9,5119488607,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692223,573,1,2,75,41,59as3grjvj19voay31j3yfgni,0,36.4,53.6,2024-07-27T15:33:52.364Z,2024-07-27T15:33:54Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5119488733,141,62.6,5119488735,212,41.9,5119488739,1,,5119488737,213,0.15,5119488729,56,Center,5119488731,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692241,898,1,2,75,44,77tfx9me4aaqhzv78bmgsy9bg,1,28.5,36.9,2024-07-27T15:33:55.029Z,2024-07-27T15:33:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119488853,141,51.4,5119488849,56,Back,5119488851,140,13.2,5119488855,212,18.8,5119488857,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692295,900,1,2,75,48,77tfx9me4aaqhzv78bmgsy9bg,1,13.2,51.4,2024-07-27T15:33:59.333Z,2024-07-27T15:34:01Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119489123,141,58.0,5119489125,212,5.4,5119489127,213,0.99,5119489121,140,16.0,5119489119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692317,901,1,2,75,51,77tfx9me4aaqhzv78bmgsy9bg,1,16.5,58.6,2024-07-27T15:34:01.797Z,2024-07-27T15:34:04Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119489265,212,24.4,5119489267,213,1.07,5119489261,140,27.7,5119489263,141,90.1,5119489259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692353,902,1,2,75,53,77tfx9me4aaqhzv78bmgsy9bg,1,27.6,89.9,2024-07-27T15:34:04.229Z,2024-07-27T15:34:07Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119489373,213,4.22,5119489369,141,67.7,5119489367,140,19.9,5119489365,56,Back,5119489371,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692409,903,1,2,75,56,77tfx9me4aaqhzv78bmgsy9bg,1,20.3,65.5,2024-07-27T15:34:07.013Z,2024-07-27T15:34:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119489593,213,5.18,5119489585,56,Back,5119489591,212,12.5,5119489589,141,49.1,5119489587,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692457,904,1,2,76,0,77tfx9me4aaqhzv78bmgsy9bg,1,26.4,51.1,2024-07-27T15:34:10.692Z,2024-07-27T15:34:13Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5119489831,141,57.5,5119489829,140,22.2,5119489835,213,2.36,5119489827,56,Back,5119489833,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692509,905,1,2,76,2,77tfx9me4aaqhzv78bmgsy9bg,1,22.8,56.4,2024-07-27T15:34:13.189Z,2024-07-27T15:34:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119490107,141,74.7,5119490109,212,13.6,5119490105,140,28.1,5119490111,213,1.15,5119490103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692551,906,1,2,76,6,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,72.9,2024-07-27T15:34:17.093Z,2024-07-27T15:34:22Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119490351,212,10.7,5119490343,140,25.9,5119490355,213,4.29,5119490347,141,58.5,5119490339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692591,907,1,2,76,11,77tfx9me4aaqhzv78bmgsy9bg,1,28.1,52.8,2024-07-27T15:34:21.910Z,2024-07-27T15:34:24Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119490529,141,90.8,5119490535,1,,5119490527,140,66.2,5119490521,155,,5119490531,212,47.6,5119490523,56,Left,5119490533,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692639,908,1,2,76,13,77tfx9me4aaqhzv78bmgsy9bg,0,66.2,90.8,2024-07-27T15:34:23.940Z,2024-07-27T15:34:27Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119490753,140,85.8,5119490749,3,,5119490751,56,Center,5119490755,141,62.1,5119490757,212,28.4,5119490759,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692683,575,1,2,76,17,59as3grjvj19voay31j3yfgni,1,14.2,34.3,2024-07-27T15:34:27.517Z,2024-07-27T15:34:29Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119490931,212,12.2,5119490929,141,41.6,5119490927,140,3.6,5119490925,56,Back,5119490933,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692699,576,1,2,76,19,59as3grjvj19voay31j3yfgni,0,3.6,41.6,2024-07-27T15:34:29.757Z,2024-07-27T15:34:31Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119491043,1,,5119491033,140,46.2,5119491031,56,Back,5119491039,213,6.20,5119491029,157,,5119491037,212,44.9,5119491035,141,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692709,909,8,2,76,21,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,63.5,2024-07-27T15:34:31.718Z,2024-07-27T18:42:10Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119491069,56,Center,5120053043,385,,5119491077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692753,577,1,2,76,23,59as3grjvj19voay31j3yfgni,1,58.6,21.8,2024-07-27T15:34:34.380Z,2024-07-27T15:34:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119491309,212,7.7,5119491307,141,27.3,5119491305,140,65.0,5119491311,213,0.51,5119491303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692765,578,1,2,76,25,59as3grjvj19voay31j3yfgni,0,65.0,27.3,2024-07-27T15:34:35.877Z,2024-07-27T15:34:48Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5119491357,213,5.20,5119491355,212,5.2,5119491351,140,67.3,5119491347,155,,5119491349,56,Right,5119491353,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692761,910,8,2,76,26,77tfx9me4aaqhzv78bmgsy9bg,1,34.2,81.4,2024-07-27T15:34:36.885Z,2024-07-27T18:42:20Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119491363,15,,5120053623,385,,5119491333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692825,579,3,2,76,32,59as3grjvj19voay31j3yfgni,0,93.0,21.6,2024-07-27T15:34:42.828Z,2024-07-27T18:42:31Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5119491727,286,,5119491725,56,Center,5120054255,465,,5119491851,233,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692837,911,7,2,76,32,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,78.4,2024-07-27T15:34:42.829Z,2024-07-27T18:42:33Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119491789,167,,5119491793,285,,5119491839,233,579,5120054461,385,,5119491791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692831,580,6,2,76,33,59as3grjvj19voay31j3yfgni,1,96.0,21.2,2024-07-27T15:34:43.821Z,2024-07-27T15:34:45Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5119491879,233,912,5119491855,56,Center,5119491857,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703692841,912,6,2,76,33,77tfx9me4aaqhzv78bmgsy9bg,0,4.0,78.8,2024-07-27T15:34:43.821Z,2024-07-27T18:42:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119491889,233,580,5119491825,73,,5119491799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693227,581,1,2,77,5,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2024-07-27T15:35:16.221Z,2024-07-27T18:42:42Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,1.0,5119493799,2,,5119493815,213,1.84,5119553535,210,13,5119493811,141,53.1,5119493807,56,Center,5119493813,212,37.1,5119493803,155,,5119493817,1,,5120055063,72,,5119553537,154,,5119493801,6,,5119493809,140,90.2,5119493805,223,,,,,,,,,,,,,,,
2703693239,583,44,2,77,6,59as3grjvj19voay31j3yfgni,1,90.5,52.3,2024-07-27T15:35:16.665Z,2024-07-27T15:57:12Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119493873,56,Center,5119493907,233,913,5119493875,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693209,913,44,2,77,6,77tfx9me4aaqhzv78bmgsy9bg,0,9.5,47.7,2024-07-27T15:35:16.666Z,2024-07-27T15:56:41Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119493703,56,Back,5119493927,233,583,5119493705,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703704067,733,13,2,77,7,59as3grjvj19voay31j3yfgni,1,89.9,46.0,2024-07-27T15:35:17.512Z,2024-07-27T18:43:06Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119553541,73,,5119553337,328,,5119553545,154,,5119553543,29,,5119553557,146,91.4,5119553553,103,11.1,5119553331,25,,5119553061,56,Center,5119553561,230,97.7,5119553547,55,581,5119553551,102,90.1,5119553563,231,49.3,5119553559,147,49.1,5119553555,153,,5119553059,17,5119553333,15,,,,,,,
2703693223,914,61,2,77,10,77tfx9me4aaqhzv78bmgsy9bg,1,9.6,48.7,2024-07-27T15:35:21.239Z,2024-07-27T15:53:46Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119493783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693229,582,43,2,77,10,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T15:35:21.500Z,2024-07-27T15:37:09Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119493823,22,0,5119493833,250,0,5119499767,144,39,5119493825,17,0,5119493827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693241,915,12,2,77,12,77tfx9me4aaqhzv78bmgsy9bg,1,7.7,43.6,2024-07-27T15:35:22.756Z,2024-07-27T18:43:14Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5119493891,213,4.71,5119493883,56,Back,5119493905,15,,5119493887,141,0.0,5119493885,140,7.5,5119493889,212,30.2,5119493959,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693311,584,5,2,77,13,59as3grjvj19voay31j3yfgni,1,90.6,102.0,2024-07-27T15:35:23.652Z,2024-07-27T15:47:35Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119494309,233,916,5119494249,56,Left,5119494251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693251,916,5,2,77,13,77tfx9me4aaqhzv78bmgsy9bg,0,9.4,-2.0,2024-07-27T15:35:23.652Z,2024-07-27T15:35:29Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5119493933,56,Back,5119494333,233,584,5119493939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693333,585,1,2,77,17,59as3grjvj19voay31j3yfgni,1,88.2,100.0,2024-07-27T15:35:28.349Z,2024-07-27T15:39:20Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5119494383,140,83.4,5119494389,213,4.20,5119494385,141,88.7,5119494387,212,10.4,5119494379,107,,5119494381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693375,586,1,2,77,19,59as3grjvj19voay31j3yfgni,0,83.4,88.6,2024-07-27T15:35:29.612Z,2024-07-27T18:43:28Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5120058195,20,,5119494611,213,4.94,5119494603,56,Center,5119494607,141,34.6,5119494605,140,91.5,5119494609,212,37.7,5119494613,1,,5119494599,2,,5120058193,223,,5119494601,155,,,,,,,,,,,,,,,,,,,,,,,,
2703693369,917,44,2,77,20,77tfx9me4aaqhzv78bmgsy9bg,1,8.2,63.1,2024-07-27T15:35:31.492Z,2024-07-27T15:35:33Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119494581,56,Back,5119494583,285,,5119494667,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693383,587,44,2,77,20,59as3grjvj19voay31j3yfgni,0,91.8,36.9,2024-07-27T15:35:31.493Z,2024-07-27T15:35:34Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119494647,56,Center,5119494649,286,,5119494691,233,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693379,918,12,2,77,21,77tfx9me4aaqhzv78bmgsy9bg,1,8.0,60.8,2024-07-27T15:35:31.876Z,2024-07-27T15:35:32Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119494631,140,10.6,5119494633,141,74.2,5119494655,15,,5119494629,56,Back,5119494637,213,1.28,5119494635,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703705077,738,61,2,77,22,59as3grjvj19voay31j3yfgni,1,88.9,37.7,2024-07-27T15:35:32.512Z,2024-07-27T15:56:27Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119558115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693395,588,1,2,77,23,59as3grjvj19voay31j3yfgni,0,90.4,32.2,2024-07-27T15:35:34.077Z,2024-07-27T15:56:35Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119494751,141,56.1,5119494743,155,,5119494753,212,16.4,5119494749,140,88.1,5119494747,56,Center,5119494755,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693401,919,12,2,77,23,77tfx9me4aaqhzv78bmgsy9bg,1,9.6,54.3,2024-07-27T15:35:34.181Z,2024-07-27T15:35:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119494803,140,26.0,5119494801,56,Back,5119494805,141,41.5,5119494809,213,5.82,5119494807,212,19.3,5119494827,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693413,920,50,2,77,26,77tfx9me4aaqhzv78bmgsy9bg,1,26.4,43.0,2024-07-27T15:35:36.550Z,2024-07-27T15:35:39Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5119494877,56,Back,5119495055,233,589,5119494879,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693431,589,7,2,77,26,59as3grjvj19voay31j3yfgni,1,73.6,57.0,2024-07-27T15:35:36.551Z,2024-07-27T18:43:51Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119495013,233,920,5119494977,56,Center,5119494979,286,,5120059627,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693443,590,1,2,77,27,59as3grjvj19voay31j3yfgni,1,72.0,50.4,2024-07-27T15:35:38.252Z,2024-07-27T15:35:51Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,1.0,5119495075,213,5.42,5119495455,210,15,5119495063,56,Center,5119495071,212,6.1,5119495069,141,43.6,5119495065,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693449,591,15,2,77,29,59as3grjvj19voay31j3yfgni,1,74.4,45.6,2024-07-27T15:35:39.837Z,2024-07-27T18:44:22Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5119495501,29,,5119495261,82,,5119495509,103,19,5119495103,56,Center,5119495257,72,,5119495519,231,49.1,5119495515,147,46.0,5119495561,233,921,5119495511,215,,5119495101,18,,5119495099,22,,5119495503,55,590,5119495499,78,,5119495517,230,97.1,5119495507,102,5119495513,146,,,49.0,77.6,,,
2703693465,921,10,2,77,29,77tfx9me4aaqhzv78bmgsy9bg,1,19.9,51.4,2024-07-27T15:35:39.937Z,2024-07-27T19:12:42Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119495567,233,591,5119495179,56,Back,5119495177,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703693459,592,6,2,77,31,59as3grjvj19voay31j3yfgni,1,88.2,45.5,2024-07-27T15:35:42.301Z,2024-07-27T15:35:46Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5119495181,56,Center,5119495313,233,922,5119495183,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
