id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2815366055,885,1,2,78,53,77tfx9me4aaqhzv78bmgsy9bg,1,69.7,31.6,2025-05-16T18:42:23.419Z,2025-05-16T18:42:24Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5730643535,56,Center,5730643541,212,4.2,5730643537,140,66.2,5730643539,141,28.5,5730643543,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366079,886,1,2,78,53,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,28.2,2025-05-16T18:42:24.251Z,2025-05-16T18:42:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730643693,56,Center,5730643705,212,4.3,5730643701,141,23.1,5730643709,213,5.36,5730643697,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366095,887,1,2,78,56,77tfx9me4aaqhzv78bmgsy9bg,1,67.6,15.5,2025-05-16T18:42:26.363Z,2025-05-16T18:42:28Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5730643803,140,76.5,5730643801,56,Right,5730643809,213,5.59,5730643807,212,12.2,5730643805,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366125,888,1,2,78,57,77tfx9me4aaqhzv78bmgsy9bg,1,75.9,4.6,2025-05-16T18:42:28.139Z,2025-05-16T18:42:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730643955,141,23.1,5730643957,212,12.6,5730643951,56,Center,5730643959,213,1.63,5730643953,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366129,889,50,2,79,1,77tfx9me4aaqhzv78bmgsy9bg,1,75.2,22.4,2025-05-16T18:42:31.831Z,2025-05-16T20:20:23Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730644005,286,,5730644045,233,626,5730644003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366133,626,7,2,79,1,5rz9enoyknpg8ji78za5b82p0,1,24.8,77.6,2025-05-16T18:42:31.832Z,2025-05-16T20:20:22Z,76av5tb8cxhmr0yh3pbmk8npw,F. Emmery,,,5731089079,178,,5730644025,233,889,5730644013,285,,5731089077,384,,5730644011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366147,627,1,2,79,2,5rz9enoyknpg8ji78za5b82p0,1,22.7,84.9,2025-05-16T18:42:32.680Z,2025-05-16T19:00:16Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5730644117,212,11.5,5730644115,141,76.2,5730644111,56,Back,5730644119,213,5.74,5730734317,155,,5730644113,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366235,628,43,2,79,3,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-16T18:42:33.944Z,2025-05-16T18:42:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730644643,141,82.1,5730644891,144,1,5730644641,140,33.7,5730644645,212,4.2,5730644647,213,1.42,5730644639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366319,630,61,2,79,5,5rz9enoyknpg8ji78za5b82p0,0,31.8,62.2,2025-05-16T18:42:35.370Z,2025-05-16T18:42:49Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730645115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366185,890,4,2,79,6,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,29.0,2025-05-16T18:42:37.227Z,2025-05-16T18:57:49Z,,,,,5730644745,233,629,5730644503,10,,5730644515,286,,5730644511,152,,5730644507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366241,629,4,2,79,6,5rz9enoyknpg8ji78za5b82p0,0,34.6,71.0,2025-05-16T18:42:37.228Z,2025-05-16T20:21:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730644773,233,890,5730644739,152,,5730644737,56,Back,5730644741,285,,5730644735,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366391,891,1,2,79,21,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,28.0,2025-05-16T18:42:52.139Z,2025-05-16T20:21:58Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730645511,5,,5730645519,140,67.0,5730645513,152,,5730645525,212,9.6,5730645527,213,4.61,5731094617,189,,5730645515,56,Right,5730645521,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366403,892,1,2,79,22,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,13.7,2025-05-16T18:42:52.844Z,2025-05-16T18:42:53Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730645609,56,Right,5730645617,213,0.35,5730645615,212,6.6,5730645611,140,72.5,5730645613,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366413,893,1,2,79,23,77tfx9me4aaqhzv78bmgsy9bg,1,72.5,17.0,2025-05-16T18:42:53.614Z,2025-05-16T18:42:54Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730645673,56,Right,5730645681,213,4.71,5730645675,140,72.5,5730645677,141,5.8,5730645679,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366451,894,1,2,79,24,77tfx9me4aaqhzv78bmgsy9bg,1,72.5,5.9,2025-05-16T18:42:54.379Z,2025-05-16T18:42:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730645879,140,69.7,5730645885,213,1.74,5730645883,212,17.7,5730645877,56,Center,5730645881,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366467,895,1,2,79,26,77tfx9me4aaqhzv78bmgsy9bg,1,68.7,34.8,2025-05-16T18:42:56.844Z,2025-05-16T18:42:58Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730645981,141,56.4,5730645977,56,Center,5730645983,212,14.7,5730645985,213,1.51,5730645979,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366519,896,1,2,79,28,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,56.0,2025-05-16T18:42:58.380Z,2025-05-16T18:43:02Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5730646385,212,21.8,5730646387,213,0.61,5730646381,140,86.6,5730646379,56,Center,5730646383,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366527,897,1,2,79,32,77tfx9me4aaqhzv78bmgsy9bg,0,89.8,76.1,2025-05-16T18:43:02.556Z,2025-05-16T20:22:17Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5731095825,224,,5731095827,72,,5730646429,155,,5730646437,212,18.5,5730646435,141,50.0,5730646433,140,94.8,5730646431,56,Center,5730646439,213,5.00,5730646427,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366539,632,52,2,79,34,5rz9enoyknpg8ji78za5b82p0,1,4.1,43.9,2025-05-16T18:43:04.474Z,2025-05-16T20:22:20Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5731096095,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366657,633,1,2,79,38,5rz9enoyknpg8ji78za5b82p0,1,14.4,47.6,2025-05-16T18:43:08.585Z,2025-05-16T18:43:11Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730647099,141,71.6,5730647101,212,19.0,5730647103,213,1.04,5730647093,123,,5730647097,140,23.6,5730647095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366709,634,1,2,79,40,5rz9enoyknpg8ji78za5b82p0,1,22.8,73.6,2025-05-16T18:43:11.225Z,2025-05-16T18:43:13Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730647345,56,Back,5730647355,213,3.80,5730647353,212,11.1,5730647349,140,14.5,5730647351,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366809,635,1,2,79,43,5rz9enoyknpg8ji78za5b82p0,1,14.8,62.4,2025-05-16T18:43:13.625Z,2025-05-16T18:43:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5730647871,141,87.4,5730647873,212,19.3,5730647869,140,23.6,5730647875,213,1.07,5730647867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366871,636,1,2,79,49,5rz9enoyknpg8ji78za5b82p0,1,23.7,86.4,2025-05-16T18:43:19.577Z,2025-05-16T18:43:23Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730648205,140,14.5,5730648207,141,63.1,5730648211,213,4.16,5730648209,212,18.6,5730648203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366921,637,1,2,79,53,5rz9enoyknpg8ji78za5b82p0,1,22.7,65.4,2025-05-16T18:43:23.578Z,2025-05-16T18:43:27Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5730648439,212,17.6,5730648441,213,1.13,5730648437,141,88.8,5730648435,140,29.9,5730648433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815366965,638,1,2,79,56,5rz9enoyknpg8ji78za5b82p0,1,32.1,92.6,2025-05-16T18:43:27.145Z,2025-05-16T18:43:30Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5730648691,140,46.0,5730648697,213,6.04,5730648695,212,15.0,5730648689,56,Back,5730648693,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367007,639,1,2,80,0,5rz9enoyknpg8ji78za5b82p0,1,51.7,85.3,2025-05-16T18:43:30.681Z,2025-05-16T18:43:34Z,76av5tb8cxhmr0yh3pbmk8npw,F. Emmery,,,5730648949,140,70.2,5730648951,141,89.9,5730648953,212,19.7,5730648947,56,Left,5730648955,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367085,640,1,2,80,4,5rz9enoyknpg8ji78za5b82p0,1,90.6,83.7,2025-05-16T18:43:34.762Z,2025-05-16T20:22:47Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5730649455,1,,5730649447,140,92.2,5730649445,56,Center,5730649443,155,,5730649453,213,4.76,5730649441,2,,5730649451,212,34.5,5730649449,141,33.0,5731098047,72,,5731098045,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367091,641,1,2,80,9,5rz9enoyknpg8ji78za5b82p0,0,89.7,29.1,2025-05-16T18:43:39.386Z,2025-05-16T18:43:41Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5730649481,140,89.2,5730649483,141,31.8,5730649595,286,,5730649487,213,1.85,5730649485,212,1.9,5730649479,56,Center,5730649591,233,898,5730649589,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367105,898,74,2,80,9,77tfx9me4aaqhzv78bmgsy9bg,1,9.0,69.0,2025-05-16T18:43:39.387Z,2025-05-16T18:59:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5730649583,285,,5730649581,56,Back,5730649617,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367113,899,83,2,80,10,77tfx9me4aaqhzv78bmgsy9bg,0,9.5,70.6,2025-05-16T18:43:41.293Z,2025-05-16T18:43:48Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5730650111,399,ca1b5707pdpx0ucug40ggnahh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367171,642,50,2,80,15,5rz9enoyknpg8ji78za5b82p0,1,90.4,9.7,2025-05-16T18:43:45.564Z,2025-05-16T20:23:10Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5730649913,286,,5730650075,233,900,5730649911,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367189,900,7,2,80,15,77tfx9me4aaqhzv78bmgsy9bg,1,9.6,90.3,2025-05-16T18:43:45.565Z,2025-05-16T20:23:10Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5731099251,384,,5730650033,56,Back,5730650035,285,,5731099255,178,,5730650069,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367193,901,61,2,80,16,77tfx9me4aaqhzv78bmgsy9bg,1,10.5,94.2,2025-05-16T18:43:46.487Z,2025-05-16T18:43:49Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730650053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367221,643,1,2,80,17,5rz9enoyknpg8ji78za5b82p0,1,81.5,4.6,2025-05-16T18:43:47.370Z,2025-05-16T18:43:50Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730650203,141,5.8,5730650199,56,Right,5730650207,213,3.08,5730650205,212,13.5,5730650201,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367269,644,1,2,80,19,5rz9enoyknpg8ji78za5b82p0,1,71.2,5.8,2025-05-16T18:43:49.866Z,2025-05-16T20:23:21Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730650485,1,,5730650475,56,Center,5730650477,140,89.7,5731100099,20,,5730650471,2,,5730650479,141,52.0,5731100097,224,,5730650473,155,,5730650483,213,1.02,5730650481,212,,,,,,,36.9,,,,,,,,,,,,,,,,,,,,,,,,
2815448089,751,44,2,80,22,5rz9enoyknpg8ji78za5b82p0,1,91.0,51.3,2025-05-16T18:43:52.594Z,2025-05-16T20:23:38Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5731101289,286,,5731101291,233,1034,5731101285,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815448083,1034,44,2,80,22,77tfx9me4aaqhzv78bmgsy9bg,0,9.0,48.7,2025-05-16T18:43:52.595Z,2025-05-16T20:23:38Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5731101261,285,,5731101333,233,751,5731101259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367291,646,61,2,80,22,5rz9enoyknpg8ji78za5b82p0,1,90.2,54.4,2025-05-16T18:43:53.213Z,2025-05-16T20:23:40Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730650589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367285,645,43,2,80,23,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-16T18:43:53.466Z,2025-05-16T18:44:13Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5730650555,286,0,5730650551,56,Center,5730651867,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367299,902,44,2,80,24,77tfx9me4aaqhzv78bmgsy9bg,1,11.6,42.7,2025-05-16T18:43:55.147Z,2025-05-16T20:50:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730650645,56,Back,5730669501,233,647,5730650647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367307,647,44,2,80,24,5rz9enoyknpg8ji78za5b82p0,0,88.4,57.3,2025-05-16T18:43:55.148Z,2025-05-16T20:50:45Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5730650689,286,,5730650687,56,Center,5730669463,233,902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815448927,1035,12,2,80,24,77tfx9me4aaqhzv78bmgsy9bg,1,12.1,42.1,2025-05-16T18:43:55.282Z,2025-05-16T20:25:01Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5731106193,56,Back,5731106201,213,1.33,5731106195,140,12.7,5731106197,141,45.8,5731106191,15,,5731106199,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367311,903,43,2,80,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-16T18:43:55.518Z,2025-05-16T18:47:26Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730650713,140,14.2,5730650719,213,0.75,5730650711,56,Back,5730669847,144,12,5730650749,15,0,5730650717,212,2.9,5730650715,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367317,648,43,2,80,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-16T18:43:55.626Z,2025-05-16T20:24:41Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5730650759,56,Center,5730650763,141,55.6,5730650761,140,87.8,5731105349,144,1,5730650757,3,0,5730650765,212,3.8,5730650767,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367329,905,1,2,80,26,77tfx9me4aaqhzv78bmgsy9bg,0,14.8,49.6,2025-05-16T18:43:57.284Z,2025-05-16T18:43:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730650839,141,63.4,5730650841,212,11.0,5730650837,140,20.2,5730650835,56,Back,5730650843,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367345,906,51,2,80,28,77tfx9me4aaqhzv78bmgsy9bg,1,14.9,50.7,2025-05-16T18:43:59.101Z,2025-05-16T18:46:19Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730651019,169,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367419,649,13,2,80,31,5rz9enoyknpg8ji78za5b82p0,1,78.7,31.1,2025-05-16T18:44:01.979Z,2025-05-16T20:24:12Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730654431,230,96.5,5730651389,22,,5730654427,328,,5730654425,103,100,5730654433,231,46.9,5730662753,468,906,5730653735,72,,5730651391,18,,5730651393,56,Center,5730654421,74,5730654429,458,5730654423,102,,,,,55.6,,,,,,,,,,,,,,,,,,,,,,
2815367429,650,5,2,80,32,5rz9enoyknpg8ji78za5b82p0,0,100.6,46.8,2025-05-16T18:44:02.355Z,2025-05-16T18:47:33Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730651469,56,Center,5730651471,346,,5730670279,233,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367559,907,5,2,80,32,77tfx9me4aaqhzv78bmgsy9bg,1,-0.6,53.2,2025-05-16T18:44:02.355Z,2025-05-16T18:59:24Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730652187,56,Back,5730670239,233,650,5730652189,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367581,908,1,2,80,48,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,50.3,2025-05-16T18:44:19.118Z,2025-05-16T18:48:03Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5730652313,1,,5730652311,213,5.45,5730673391,189,,5730652307,141,15.3,5730652305,140,24.4,5730652303,56,Back,5730652309,212,32.2,5730652301,124,,5730652317,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367659,909,1,2,80,50,77tfx9me4aaqhzv78bmgsy9bg,1,24.9,16.7,2025-05-16T18:44:20.910Z,2025-05-16T18:47:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730652703,56,Back,5730652709,141,40.0,5730652713,213,0.75,5730652711,212,23.2,5730652707,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367705,910,1,2,80,54,77tfx9me4aaqhzv78bmgsy9bg,1,74.1,52.5,2025-05-16T18:44:24.894Z,2025-05-16T18:44:47Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,1.0,,5730652973,56,Center,5730652979,212,16.4,5730654653,154,,5730652981,213,0.76,5730652977,141,69.1,5730652975,140,85.4,5730654651,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367709,911,15,2,80,56,77tfx9me4aaqhzv78bmgsy9bg,1,86.7,68.5,2025-05-16T18:44:27.070Z,2025-05-16T18:44:47Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730654677,103,19,5730654685,230,98.4,5730654687,231,53.1,5730654661,154,,5730654665,55,910,5730654681,146,91.2,5730652987,22,,5730654683,147,61.7,5730654657,29,,5730654399,72,5730654655,78,5730654403,82,5730654673,102,,,,5730652991,64,,5730654723,233,5730652993,56,Center,,,,651,48.6,,,,,,,,,
2815367719,651,10,2,80,56,5rz9enoyknpg8ji78za5b82p0,1,10.3,35.0,2025-05-16T18:44:27.170Z,2025-05-16T18:47:55Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730654757,233,911,5730653047,94,,5730653049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367777,912,1,2,81,0,77tfx9me4aaqhzv78bmgsy9bg,1,84.9,50.6,2025-05-16T18:44:30.847Z,2025-05-16T18:44:41Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,1.0,,5730653359,212,3.3,5730653353,56,Center,5730654167,210,13,5730653361,213,4.68,5730653355,140,84.8,5730653357,141,45.7,5730654169,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367785,913,13,2,81,1,77tfx9me4aaqhzv78bmgsy9bg,1,84.8,45.7,2025-05-16T18:44:31.822Z,2025-05-16T20:25:50Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730653395,22,,5730653397,17,,5730654227,102,53.8,5730654231,328,,5730654219,29,,5730654233,230,95.0,5731109377,85,,5730654241,231,49.5,5730654221,154,,5730654229,103,5730654223,55,5730654215,121,5730653681,72,54.2,912,,5730653399,56,Center,,,,,,,,,,,,,,,,,,,
2815367809,652,5,2,81,3,5rz9enoyknpg8ji78za5b82p0,1,-0.8,45.9,2025-05-16T18:44:33.471Z,2025-05-16T18:59:24Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730653647,233,914,5730653607,346,,5730653605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815367817,914,5,2,81,3,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,54.1,2025-05-16T18:44:33.471Z,2025-05-16T18:59:24Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730653641,56,Center,5730653715,233,652,5730653643,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368099,653,1,2,81,25,5rz9enoyknpg8ji78za5b82p0,1,4.5,49.9,2025-05-16T18:44:55.915Z,2025-05-16T18:44:57Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730655497,237,,5730655485,56,Back,5730655487,140,13.5,5730655483,124,,5730655493,213,6.18,5730655489,141,48.5,5730655491,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368109,654,1,2,81,26,5rz9enoyknpg8ji78za5b82p0,1,13.4,47.8,2025-05-16T18:44:57.228Z,2025-05-16T18:44:58Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5730655533,56,Back,5730655539,212,22.7,5730655541,213,5.12,5730655537,141,17.2,5730655535,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368147,655,1,2,81,27,5rz9enoyknpg8ji78za5b82p0,1,22.9,15.6,2025-05-16T18:44:58.172Z,2025-05-16T18:45:00Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730655765,213,5.76,5730655755,140,32.6,5730655753,56,Back,5730655763,212,11.8,5730655759,141,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368169,656,1,2,81,29,5rz9enoyknpg8ji78za5b82p0,0,32.9,6.7,2025-05-16T18:44:59.932Z,2025-05-16T18:45:01Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5730655905,141,8.5,5730655907,212,11.5,5730655909,213,0.11,5730655901,56,Back,5730655903,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368215,916,1,2,81,33,77tfx9me4aaqhzv78bmgsy9bg,1,66.4,85.7,2025-05-16T18:45:03.871Z,2025-05-16T18:45:04Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5730656133,213,0.02,5730656131,212,6.8,5730656127,140,72.9,5730656125,56,Left,5730656129,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815368289,917,1,2,81,34,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,85.9,2025-05-16T18:45:04.559Z,2025-05-16T18:45:08Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5730656453,140,73.3,5730656459,213,4.77,5730656451,56,Center,5730656455,141,74.8,5730656457,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
