id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2778844591,694,1,2,74,42,anga7587r1zv4ey71ge9zxol3,1,23.6,73.3,2025-02-21T19:34:01.159Z,2025-02-21T19:34:08Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5529832959,140,2.4,5529832969,213,3.58,5529832965,212,24.6,5529832953,56,Back,5529832961,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844671,695,1,2,74,49,anga7587r1zv4ey71ge9zxol3,1,5.2,57.5,2025-02-21T19:34:07.911Z,2025-02-21T19:34:11Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529833335,56,Back,5529833343,141,84.8,5529833339,140,7.7,5529833351,213,1.43,5529833347,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844713,696,1,2,74,53,anga7587r1zv4ey71ge9zxol3,0,6.7,80.8,2025-02-21T19:34:11.639Z,2025-02-21T19:34:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529833563,155,,5529833571,212,34.9,5529833565,56,Back,5529833569,141,61.7,5529833573,213,5.90,5529833575,1,,5529833567,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778849173,799,44,2,74,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.8,28.6,2025-02-21T19:34:13.899Z,2025-02-21T19:38:45Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529858399,233,697,5529858383,56,Center,5529858385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844723,697,44,2,74,55,anga7587r1zv4ey71ge9zxol3,0,39.2,71.4,2025-02-21T19:34:13.900Z,2025-02-21T19:38:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,5529858425,233,799,5529833607,285,,5529833605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778848843,798,61,2,74,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.8,24.4,2025-02-21T19:34:14.073Z,2025-02-21T19:38:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529856431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844769,756,61,2,74,59,9w3sjm5ml4sjr2v81oxzdrt8v,0,72.1,22.5,2025-02-21T19:34:17.935Z,2025-02-21T19:34:18Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,5529833825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844795,757,61,2,75,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,19.1,2025-02-21T19:34:19.169Z,2025-02-21T19:56:41Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,5529833945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844837,698,12,2,75,1,anga7587r1zv4ey71ge9zxol3,1,24.0,84.4,2025-02-21T19:34:19.896Z,2025-02-21T19:34:21Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529834231,212,1.3,5529834233,213,5.04,5529834225,56,Back,5529834227,140,24.4,5529834229,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844859,699,1,2,75,2,anga7587r1zv4ey71ge9zxol3,1,46.0,94.2,2025-02-21T19:34:21.191Z,2025-02-21T19:34:22Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,5529834337,141,90.0,5529834331,56,Back,5529834341,212,9.5,5529834333,140,37.4,5529834345,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844867,700,61,2,75,4,anga7587r1zv4ey71ge9zxol3,0,36.9,88.4,2025-02-21T19:34:22.311Z,2025-02-21T19:34:22Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529834387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844913,759,1,2,75,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.1,7.7,2025-02-21T19:34:24.254Z,2025-02-21T19:34:25Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5529834647,213,3.51,5529834639,56,Right,5529834645,212,4.7,5529834641,140,65.9,5529834643,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778844963,760,1,2,75,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.8,5.2,2025-02-21T19:34:25.056Z,2025-02-21T19:34:27Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529834865,213,2.80,5529834863,212,22.5,5529834859,140,45.6,5529834861,141,16.4,5529834857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845029,761,1,2,75,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.6,22.4,2025-02-21T19:34:27.440Z,2025-02-21T19:34:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529835289,141,51.8,5529835287,140,34.3,5529835293,213,2.03,5529835285,56,Back,5529835291,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845099,762,1,2,75,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.7,66.7,2025-02-21T19:34:31.568Z,2025-02-21T19:34:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529835731,141,64.0,5529835727,56,Center,5529835735,213,6.19,5529835733,212,18.9,5529835729,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845107,763,50,2,75,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.8,69.9,2025-02-21T19:34:35.094Z,2025-02-21T19:59:33Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529835753,286,,5529835925,233,701,5529835751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845125,701,7,2,75,16,anga7587r1zv4ey71ge9zxol3,1,44.2,30.1,2025-02-21T19:34:35.095Z,2025-02-22T03:16:21Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529835839,285,,5530746745,384,,5530746747,178,,5529835837,56,Back,5529835879,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845159,703,1,2,75,18,anga7587r1zv4ey71ge9zxol3,0,56.2,28.2,2025-02-21T19:34:36.881Z,2025-02-21T19:34:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5529836029,140,74.1,5529836031,141,41.3,5529836035,213,0.44,5529836025,56,Center,5529836033,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845203,764,12,2,75,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.0,61.8,2025-02-21T19:34:38.545Z,2025-02-21T19:34:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529836321,213,1.93,5529836315,140,22.0,5529836313,56,Back,5529836319,212,6.0,5529836317,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845245,766,1,2,75,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,70.5,2025-02-21T19:34:40.896Z,2025-02-21T19:34:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529836559,56,Back,5529836569,213,0.90,5529836563,141,85.1,5529836567,212,12.7,5529836561,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845251,767,1,2,75,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.7,88.4,2025-02-21T19:34:42.800Z,2025-02-21T19:34:43Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529836603,141,77.5,5529836605,212,7.5,5529836601,140,27.8,5529836607,213,4.59,5529836599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845293,768,1,2,75,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.8,77.5,2025-02-21T19:34:43.312Z,2025-02-21T19:34:45Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529836813,140,14.5,5529836815,141,81.5,5529836819,213,2.95,5529836811,56,Back,5529836817,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845309,769,1,2,75,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.0,82.9,2025-02-21T19:34:45.376Z,2025-02-21T19:34:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529836903,56,Back,5529836905,140,25.5,5529836909,212,14.3,5529836907,141,96.3,5529836911,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845367,770,1,2,75,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.6,97.2,2025-02-21T19:34:46.801Z,2025-02-21T19:34:50Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529837237,56,Left,5529837241,141,93.3,5529837239,140,54.3,5529837243,212,29.2,5529837245,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845405,704,45,2,75,32,anga7587r1zv4ey71ge9zxol3,0,54.6,7.9,2025-02-21T19:34:50.321Z,2025-02-21T19:59:35Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5529837387,56,Right,5529837641,233,771,5529837391,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845445,771,3,2,75,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.4,92.1,2025-02-21T19:34:50.321Z,2025-02-22T03:16:33Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,5529837555,286,,5529837553,56,Back,5529837595,233,704,5530746837,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845449,772,61,2,75,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.7,97.7,2025-02-21T19:34:53.505Z,2025-02-21T19:34:53Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,5529837565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845463,705,5,2,75,35,anga7587r1zv4ey71ge9zxol3,1,48.1,-1.4,2025-02-21T19:34:53.537Z,2025-02-21T19:59:25Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5529837817,233,773,5529837661,56,Back,5529837663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845493,773,5,2,75,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,51.9,101.4,2025-02-21T19:34:53.537Z,2025-02-21T19:37:29Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,5529837839,233,705,5529837811,347,,5529837809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845527,706,1,2,75,36,anga7587r1zv4ey71ge9zxol3,1,50.2,0.0,2025-02-21T19:34:54.439Z,2025-02-21T19:34:58Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5529838057,212,11.0,5529838051,56,Back,5529838059,213,2.64,5529838049,107,,5529838053,140,41.0,5529838055,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845659,707,1,2,75,39,anga7587r1zv4ey71ge9zxol3,1,32.1,9.1,2025-02-21T19:34:57.975Z,2025-02-21T19:35:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529838783,56,Back,5529838791,213,1.83,5529838785,140,28.0,5529838789,212,17.0,5529838787,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845763,708,1,2,75,47,anga7587r1zv4ey71ge9zxol3,1,32.2,49.4,2025-02-21T19:35:05.895Z,2025-02-21T19:35:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529839351,140,42.8,5529839359,213,5.94,5529839355,212,11.8,5529839349,56,Back,5529839353,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778845869,709,2,2,75,54,anga7587r1zv4ey71ge9zxol3,1,61.8,38.7,2025-02-21T19:35:12.247Z,2025-02-22T03:16:57Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529840069,56,Center,5529840033,140,70.2,5529840067,7,9pnirb3qt48zeui3su8cvu1ka,5529840035,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846425,777,1,2,76,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.7,50.7,2025-02-21T19:35:54.545Z,2025-02-21T19:56:23Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529843143,241,,5529843145,56,Back,5529843149,141,20.6,5529843153,213,5.25,5529843141,5,,5529843147,140,34.3,5529843151,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846461,778,1,2,76,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.3,20.7,2025-02-21T19:35:55.553Z,2025-02-21T19:35:57Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529843297,140,63.4,5529843303,213,6.00,5529843299,141,7.4,5529843301,212,31.9,5529843335,189,,5529843295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846513,779,1,2,76,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,66.7,5.6,2025-02-21T19:35:58.745Z,2025-02-21T19:37:26Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529843617,56,Right,5529843619,140,77.2,5529843623,212,12.6,5529843621,141,14.7,5529843625,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846485,710,8,2,76,41,anga7587r1zv4ey71ge9zxol3,1,22.4,84.2,2025-02-21T19:35:59.374Z,2025-02-22T03:17:02Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5530747055,385,,5529843449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846507,711,5,2,76,41,anga7587r1zv4ey71ge9zxol3,0,19.4,101.6,2025-02-21T19:36:00.048Z,2025-02-21T19:37:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529843549,56,Back,5529843871,233,780,5529843551,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846547,780,5,2,76,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.6,-1.6,2025-02-21T19:36:00.048Z,2025-02-21T19:59:25Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529843821,56,Right,5529843843,233,711,5529843823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846745,781,1,2,76,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,83.5,0.0,2025-02-21T19:36:14.065Z,2025-02-21T19:36:15Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529844977,141,10.4,5529844971,107,,5529844981,213,2.35,5529844979,212,11.7,5529844973,56,Right,5529844975,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846761,782,1,2,76,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.7,10.4,2025-02-21T19:36:15.618Z,2025-02-21T19:36:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529845075,56,Right,5529845077,140,82.4,5529845083,213,6.03,5529845081,212,7.3,5529845079,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846807,783,1,2,76,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,85.5,7.6,2025-02-21T19:36:16.737Z,2025-02-22T03:17:09Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529845331,141,35.2,5530747119,20,,5529845327,56,Center,5530747117,224,,5529845325,155,,5529845333,212,19.2,5529845335,213,1.36,5529845323,2,,5529845329,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846829,712,12,2,77,0,anga7587r1zv4ey71ge9zxol3,1,11.4,61.2,2025-02-21T19:36:19.014Z,2025-02-21T19:36:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529845425,56,Back,5529845433,141,55.7,5529845441,213,6.07,5529845465,15,,5529845429,140,27.6,5529845437,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846883,784,1,2,77,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.8,39.5,2025-02-21T19:36:20.290Z,2025-02-21T19:36:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529845701,56,Center,5529845705,141,78.7,5529845699,155,,5529845703,140,78.8,5529845709,213,1.45,5529845707,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846915,785,1,2,77,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.8,78.7,2025-02-21T19:36:22.721Z,2025-02-21T19:36:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529845917,141,69.1,5529845911,56,Center,5529845925,213,5.14,5529845921,212,7.2,5529845913,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846919,786,43,2,77,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-21T19:36:24.770Z,2025-02-21T19:36:27Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529845935,56,Center,5529846247,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847129,788,1,2,77,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.3,64.3,2025-02-21T19:36:24.913Z,2025-02-21T20:03:14Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529847071,140,85.9,5529847075,212,7.5,5529847073,141,71.1,5529847069,56,Center,5529847077,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846941,713,8,2,77,7,anga7587r1zv4ey71ge9zxol3,1,12.6,28.6,2025-02-21T19:36:26.118Z,2025-02-22T03:17:24Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5530747225,385,,5529846055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846949,787,61,2,77,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.6,72.4,2025-02-21T19:36:26.337Z,2025-02-21T19:36:26Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529846079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778846975,714,52,2,77,9,anga7587r1zv4ey71ge9zxol3,1,5.5,38.5,2025-02-21T19:36:27.878Z,2025-02-22T03:17:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,5530747285,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847163,716,1,2,77,20,anga7587r1zv4ey71ge9zxol3,1,13.2,48.8,2025-02-21T19:36:38.998Z,2025-02-21T19:36:40Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529847279,141,73.5,5529847281,212,16.9,5529847277,140,14.9,5529847283,213,1.46,5529847275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847195,717,1,2,77,22,anga7587r1zv4ey71ge9zxol3,1,14.9,73.5,2025-02-21T19:36:40.422Z,2025-02-21T19:36:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529847507,141,58.2,5529847511,213,3.96,5529847509,212,14.3,5529847503,56,Back,5529847505,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847249,718,1,2,77,24,anga7587r1zv4ey71ge9zxol3,1,6.0,56.4,2025-02-21T19:36:43.029Z,2025-02-21T19:36:47Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529847819,212,23.6,5529847813,140,9.6,5529847823,213,4.87,5529847815,141,22.2,5529847811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847279,719,1,2,77,29,anga7587r1zv4ey71ge9zxol3,1,23.9,6.2,2025-02-21T19:36:47.622Z,2025-02-21T19:36:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529848017,141,8.8,5529848021,213,0.05,5529848011,155,,5529848019,212,38.2,5529848013,56,Right,5529848023,1,,5529848015,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847291,720,1,2,77,32,anga7587r1zv4ey71ge9zxol3,1,60.2,8.8,2025-02-21T19:36:51.045Z,2025-02-21T19:36:52Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5529848103,213,0.75,5529848097,140,69.6,5529848093,3,,5529848095,56,Center,5529848101,212,13.4,5529848099,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847323,721,61,2,77,35,anga7587r1zv4ey71ge9zxol3,0,70.7,18.9,2025-02-21T19:36:53.958Z,2025-02-21T19:36:54Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,5529848269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847451,790,1,2,77,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.4,68.2,2025-02-21T19:36:58.898Z,2025-02-21T19:37:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529849007,213,4.22,5529849005,212,17.1,5529849001,140,31.7,5529849003,141,46.0,5529848999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847499,791,1,2,77,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.9,41.6,2025-02-21T19:37:00.866Z,2025-02-21T19:37:04Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,5529849241,140,14.3,5529849245,212,18.7,5529849243,141,51.5,5529849247,213,2.77,5529849239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847607,792,1,2,77,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.0,40.9,2025-02-21T19:37:04.082Z,2025-02-21T19:37:11Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529849799,141,34.0,5529849797,140,57.1,5529849805,1,,5529849801,212,43.4,5529849795,56,Center,5529849803,213,6.17,5529849793,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847623,793,1,2,77,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.7,29.1,2025-02-21T19:37:10.442Z,2025-02-21T19:57:39Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,5529849873,212,14.1,5529849875,213,5.90,5529849867,56,Center,5529849863,3,,5529849871,141,21.3,5529849865,168,,5529849869,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847615,723,43,2,77,53,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-21T19:37:11.782Z,2025-02-21T19:37:17Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529849827,56,Back,5529850251,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847647,724,4,2,77,55,anga7587r1zv4ey71ge9zxol3,1,32.1,86.3,2025-02-21T19:37:13.248Z,2025-02-21T19:53:52Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529850187,233,794,5529850041,152,,5529850037,294,,5529850035,13,,5529850039,56,Back,5529850191,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847635,794,4,2,77,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.9,13.7,2025-02-21T19:37:13.249Z,2025-02-21T19:53:52Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5529850217,233,724,5529850169,286,,5529850167,152,,5529850165,56,Right,5529850161,13,,5529850163,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778847969,725,1,2,78,12,anga7587r1zv4ey71ge9zxol3,1,36.5,81.8,2025-02-21T19:37:30.341Z,2025-02-21T19:37:32Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529851859,152,,5529851869,212,31.4,5529851855,5,,5529851863,56,Back,5529851865,140,25.7,5529851871,213,4.34,5529851867,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778848073,726,1,2,78,14,anga7587r1zv4ey71ge9zxol3,1,28.4,38.5,2025-02-21T19:37:32.405Z,2025-02-21T19:37:38Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529852371,141,65.5,5529852369,140,31.0,5529852373,212,18.6,5529852375,213,1.42,5529852367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778848175,727,1,2,78,20,anga7587r1zv4ey71ge9zxol3,1,33.2,71.8,2025-02-21T19:37:38.245Z,2025-02-21T19:37:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529852869,213,3.77,5529852865,141,59.7,5529852863,140,22.5,5529852867,212,13.9,5529852861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778848201,728,1,2,78,24,anga7587r1zv4ey71ge9zxol3,1,21.8,57.5,2025-02-21T19:37:42.741Z,2025-02-21T19:37:44Z,15fo180vixn0lb65fujttit3p,J. Storch,,5529852989,56,Back,5529852997,213,5.04,5529852993,141,29.1,5529852995,212,20.4,5529852991,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778848245,729,1,2,78,26,anga7587r1zv4ey71ge9zxol3,1,28.0,29.1,2025-02-21T19:37:44.597Z,2025-02-21T19:37:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529853251,140,13.3,5529853247,56,Back,5529853255,141,52.2,5529853263,213,2.35,5529853259,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
