id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2727175663,751,4,2,87,6,5rz9enoyknpg8ji78za5b82p0,1,37.8,73.3,2024-09-28T15:48:24.536Z,2024-09-28T21:32:34Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5248538045,13,,5248538053,286,,5248538049,152,,5248546571,233,631,5248538047,56,Back,5248538051,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727175841,631,4,2,87,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.2,26.7,2024-09-28T15:48:24.537Z,2024-09-28T21:33:34Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5248538997,13,,5248539001,152,,5248539005,285,,5248539003,265,,5248546699,233,751,5248538999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727175883,754,1,2,87,14,5rz9enoyknpg8ji78za5b82p0,1,27.6,78.0,2024-09-28T15:48:32.416Z,2024-09-28T15:48:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5248539135,212,11.8,5248539129,56,Back,5248539137,213,5.62,5248539125,5,,5248539131,140,36.5,5248539133,141,67.3,5248539127,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727175971,755,1,2,87,15,5rz9enoyknpg8ji78za5b82p0,1,37.9,64.5,2024-09-28T15:48:33.001Z,2024-09-28T21:32:44Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248539651,56,Back,5248539659,212,11.4,5248539655,140,44.0,5248539661,213,5.31,5248539657,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176051,756,1,2,87,18,5rz9enoyknpg8ji78za5b82p0,1,42.9,39.0,2024-09-28T15:48:36.248Z,2024-09-28T21:32:46Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5248540205,140,50.9,5248540215,213,5.06,5248540203,56,Right,5248540213,212,24.5,5248540209,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176207,757,1,2,87,22,5rz9enoyknpg8ji78za5b82p0,1,52.4,5.1,2024-09-28T15:48:39.920Z,2024-09-28T15:48:44Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5248541107,140,64.7,5248541105,56,Right,5248541109,141,2.6,5248541113,213,6.15,5248541111,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176229,758,1,2,87,26,5rz9enoyknpg8ji78za5b82p0,0,75.5,3.2,2024-09-28T15:48:44.417Z,2024-09-28T15:48:49Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248541229,141,5.4,5248542039,233,632,5248541231,212,5.2,5248541225,56,Right,5248541227,140,80.2,5248542043,286,,5248541233,213,0.29,5248542037,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176347,632,74,2,87,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.9,95.7,2024-09-28T15:48:44.418Z,2024-09-28T16:07:01Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5248542195,233,758,5248541977,285,,5248541975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176393,633,5,2,87,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,26.1,101.2,2024-09-28T15:48:46.529Z,2024-09-28T16:13:24Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5248542267,56,Back,5248542367,233,759,5248542269,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176295,759,5,2,87,28,5rz9enoyknpg8ji78za5b82p0,1,73.9,-1.2,2024-09-28T15:48:46.529Z,2024-09-28T16:12:21Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248541699,347,,5248541697,56,Right,5248542283,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176387,760,1,2,87,29,5rz9enoyknpg8ji78za5b82p0,1,72.8,0.0,2024-09-28T15:48:46.985Z,2024-09-28T15:48:50Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248542221,140,67.1,5248542227,213,2.15,5248542217,107,,5248542223,141,12.3,5248542219,56,Right,5248542225,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176473,761,1,2,87,31,5rz9enoyknpg8ji78za5b82p0,1,67.0,12.3,2024-09-28T15:48:49.377Z,2024-09-28T15:48:52Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248542763,140,71.4,5248542769,213,5.40,5248542765,141,4.1,5248542761,56,Right,5248542767,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176527,762,1,2,87,33,5rz9enoyknpg8ji78za5b82p0,0,71.1,4.0,2024-09-28T15:48:51.778Z,2024-09-28T21:33:02Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248543051,56,Center,5248543065,213,1.14,5248543063,212,27.6,5248543041,2,,5248543059,141,40.9,5248543045,155,,5250435665,72,,5248543055,140,82.0,5250435663,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176677,635,1,2,87,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.4,60.1,2024-09-28T15:48:56.267Z,2024-09-28T15:48:58Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5248543869,56,Back,5248543917,141,71.0,5248543933,213,0.48,5248543871,140,32.1,5248543923,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176729,636,3,2,87,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.0,68.0,2024-09-28T15:48:57.676Z,2024-09-28T21:33:13Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5248544203,56,Back,5248545283,233,763,5250436431,465,,5248544207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176903,763,7,2,87,39,5rz9enoyknpg8ji78za5b82p0,0,68.0,32.0,2024-09-28T15:48:57.677Z,2024-09-28T21:33:24Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248545093,56,Center,5248545235,286,,5250437145,385,,5248545229,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176785,637,4,2,87,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.8,61.4,2024-09-28T15:49:01.339Z,2024-09-28T21:33:32Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5248544545,152,,5248544543,56,Back,5248545485,233,764,5248544549,286,,5248544547,265,,5248544541,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727176913,764,4,2,87,43,5rz9enoyknpg8ji78za5b82p0,0,61.2,38.6,2024-09-28T15:49:01.340Z,2024-09-28T21:33:34Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5248545459,265,,5248545759,233,637,5248545453,13,,5248545457,152,,5248545461,285,,5248545455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727177801,638,1,2,88,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.5,58.1,2024-09-28T15:49:27.212Z,2024-09-28T21:33:56Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248549965,56,Back,5248549971,140,35.6,5248549977,213,4.87,5248549957,5,,5250439105,189,,5248549963,152,,5248549973,141,37.4,5248549975,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727177873,639,1,2,88,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.1,33.7,2024-09-28T15:49:29.436Z,2024-09-28T21:33:58Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5248550347,140,67.2,5248550351,141,34.9,5248550357,213,0.03,5248550355,212,30.6,5248550343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727521669,865,83,2,88,13,5rz9enoyknpg8ji78za5b82p0,1,38.8,78.4,2024-09-28T15:49:31.572Z,2024-09-28T21:34:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5250440061,399,9yuyz4ci6wqikd6ckjstbt2i1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727177951,640,1,2,88,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.2,34.9,2024-09-28T15:49:32.580Z,2024-09-28T15:49:34Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5248550837,141,24.2,5248550835,140,56.3,5248550843,213,3.71,5248550839,212,13.6,5248550833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178015,641,1,2,88,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.0,19.8,2024-09-28T15:49:33.636Z,2024-09-28T21:34:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5248551177,56,Center,5248551181,141,29.6,5248551175,155,,5248551185,213,0.21,5248551179,140,84.6,5248551183,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178035,642,1,2,88,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,84.5,29.0,2024-09-28T15:49:35.235Z,2024-09-28T21:34:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5248551291,3,,5248551297,141,43.3,5248551299,212,10.6,5248551293,56,Center,5248551301,213,1.99,5248551295,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178177,766,1,2,88,20,5rz9enoyknpg8ji78za5b82p0,0,15.0,66.2,2024-09-28T15:49:38.211Z,2024-09-28T15:49:42Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5248552109,213,5.73,5248552103,140,67.8,5248552111,1,,5248552105,141,15.6,5248552101,56,Right,5248552107,212,65.2,5248552099,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178315,643,1,2,88,24,9w3sjm5ml4sjr2v81oxzdrt8v,0,19.0,91.4,2024-09-28T15:49:42.684Z,2024-09-28T15:49:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248552827,157,,5248552839,1,,5248552831,140,46.5,5248552833,141,92.9,5248552829,56,Back,5248552837,213,0.04,5248552835,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178355,767,1,2,88,28,5rz9enoyknpg8ji78za5b82p0,0,49.2,15.8,2024-09-28T15:49:46.418Z,2024-09-28T15:49:47Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5248553081,140,64.5,5248553087,213,6.25,5248553077,3,,5248553083,141,15.0,5248553079,56,Right,5248553085,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178549,644,1,2,88,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.2,90.5,2024-09-28T15:49:48.277Z,2024-09-28T21:34:32Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5248554093,213,5.84,5248554087,141,53.0,5248554077,56,Center,5248554095,1,,5248554083,140,80.5,5248554073,157,,5248554091,212,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178937,768,1,2,88,42,5rz9enoyknpg8ji78za5b82p0,0,31.0,26.9,2024-09-28T15:50:00.836Z,2024-09-28T15:50:05Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5248556317,141,27.5,5248556321,213,0.01,5248556311,157,,5248556315,140,75.6,5248556313,56,Center,5248556323,1,,5248556319,212,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727178987,645,1,2,88,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.7,74.5,2024-09-28T15:50:04.877Z,2024-09-28T21:34:41Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248556593,213,6.11,5248556587,140,42.8,5248556579,3,,5248556589,141,69.5,5248556591,212,19.3,5248556583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179163,769,1,2,88,49,5rz9enoyknpg8ji78za5b82p0,1,56.9,49.7,2024-09-28T15:50:07.403Z,2024-09-28T21:34:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5248557565,56,Center,5248557571,212,15.6,5248557573,213,0.62,5248557567,140,69.0,5248557569,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179253,770,1,2,88,56,5rz9enoyknpg8ji78za5b82p0,1,77.3,79.5,2024-09-28T15:50:14.123Z,2024-09-28T15:50:17Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5248558159,141,86.9,5248558157,140,89.8,5248558161,212,14.1,5248558155,56,Left,5248558163,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179359,771,1,2,88,58,5rz9enoyknpg8ji78za5b82p0,1,97.4,85.5,2024-09-28T15:50:16.804Z,2024-09-28T21:35:03Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,1.0,,5248558733,2,,5248558739,140,92.6,5248558747,213,4.49,5248558735,155,,5248558741,141,53.1,5248561301,210,15,5250443069,224,,5250443071,72,,5248558743,212,22.6,5248558737,56,5248561303,154,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179491,773,44,2,89,1,5rz9enoyknpg8ji78za5b82p0,1,91.1,57.4,2024-09-28T15:50:19.483Z,2024-09-28T21:35:08Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5248559417,56,Center,5248559421,286,,5248560293,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179479,647,44,2,89,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,8.9,42.6,2024-09-28T15:50:19.484Z,2024-09-28T21:35:09Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5248559341,285,,5248559339,56,Back,5248560385,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179369,772,15,2,89,2,5rz9enoyknpg8ji78za5b82p0,1,93.0,52.8,2024-09-28T15:50:20.235Z,2024-09-28T21:35:17Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5248561407,146,98.2,5248560769,15,,5248558769,22,,5248561397,102,51.6,5248561393,55,771,5248561411,147,50.4,5248586561,233,648,5248561391,154,,5248561389,29,,5250443839,214,5248561385,78,,5248558779,56,Center,,5248560775,328,,5248561399,103,10.1,5248558775,17,,,,,,,,,,,,,,,,,,
2727179511,648,10,2,89,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.8,47.7,2024-09-28T15:50:20.335Z,2024-09-28T21:39:42Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248586605,233,772,5248559545,56,Back,5250444093,376,,5248559543,182,,5248559539,178,,5250444089,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727179453,646,43,2,89,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T15:50:23.549Z,2024-09-28T15:50:28Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5248559235,140,9.9,5248559277,212,0,5248559231,56,Back,5248559279,213,0.00,5248559275,141,40.0,5248559925,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180039,649,52,2,89,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.6,45.9,2024-09-28T15:50:23.806Z,2024-09-28T21:35:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5250444389,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180103,650,1,2,89,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.8,45.6,2024-09-28T15:50:32.253Z,2024-09-28T21:35:44Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5248562711,141,39.7,5248562709,140,32.3,5248645505,189,,5248562705,199,,5248562713,212,29.2,5248562715,213,6.15,5248562707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180113,651,61,2,89,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.7,43.0,2024-09-28T15:50:43.157Z,2024-09-28T21:35:48Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5248646653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180121,652,1,2,89,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.5,38.7,2024-09-28T15:50:44.287Z,2024-09-28T21:35:52Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5248647625,157,,5248647631,141,36.2,5248647633,212,31.1,5248647627,56,Center,5248647635,213,6.23,5248647629,140,62.1,5248647637,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180275,774,1,2,89,28,5rz9enoyknpg8ji78za5b82p0,1,33.3,64.1,2024-09-28T15:50:46.076Z,2024-09-28T15:50:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5248563607,56,Back,5248563615,213,5.05,5248563605,3,,5248563609,140,38.8,5248563613,212,17.5,5248563611,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180285,775,4,2,89,32,5rz9enoyknpg8ji78za5b82p0,1,43.1,34.6,2024-09-28T15:50:50.428Z,2024-09-28T21:36:11Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5248564341,233,653,5248563761,13,,5248563767,152,,5248563769,286,,5248563763,294,,5248563765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727180363,653,4,2,89,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.9,65.4,2024-09-28T15:50:50.429Z,2024-09-28T21:39:42Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5248564463,233,775,5248564277,13,,5248564285,285,,5248564279,294,,5248564281,56,Center,5248564283,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181351,776,18,2,90,5,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-28T15:51:23.658Z,2024-09-28T21:37:16Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5248569679,55,777,5248569525,59,31,5248569523,44,Forward,5250451937,189,,5248569521,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181371,777,19,2,90,5,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-28T15:51:23.659Z,2024-09-28T21:37:14Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5248712741,293,3,5248569609,55,776,5248569603,145,10,5248569605,59,15,5248712739,292,7,5248569597,42,,5248569607,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181421,778,1,2,90,9,5rz9enoyknpg8ji78za5b82p0,0,47.7,48.1,2024-09-28T15:51:27.605Z,2024-09-28T21:38:01Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5248569933,140,88.3,5248569939,212,44.5,5248569941,213,0.29,5248569931,56,Center,5248569923,5,,5250453309,157,,5248569943,1,,5248569937,141,66.7,5248569929,152,,5248582933,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727524159,866,44,2,90,11,5rz9enoyknpg8ji78za5b82p0,1,86.9,65.7,2024-09-28T15:51:29.054Z,2024-09-28T21:39:42Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5250461389,233,786,5250455327,56,Center,5250455331,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727524167,786,44,2,90,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.1,34.3,2024-09-28T15:51:29.055Z,2024-09-28T21:38:11Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5250455371,233,866,5250455365,56,Back,5250455369,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727524229,867,1,2,90,11,5rz9enoyknpg8ji78za5b82p0,0,86.9,65.7,2024-09-28T15:51:29.154Z,2024-09-28T21:38:25Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5250455737,140,81.3,5250455743,213,4.03,5250455735,56,Center,5250455741,212,9.4,5250455739,141,55.0,5250455733,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181363,654,12,2,90,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.2,46.4,2024-09-28T15:51:32.082Z,2024-09-28T21:38:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5248656005,140,29.3,5248656007,141,59.7,5248656011,213,0.66,5248656003,56,Back,5248656009,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181381,655,1,2,90,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.5,57.0,2024-09-28T15:51:33.266Z,2024-09-28T21:39:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5250457089,1,,5248657977,56,Back,5248657985,213,6.26,5250457087,157,,5248657979,140,46.9,5248657981,141,56.4,5248657983,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727184531,789,43,2,90,17,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-28T15:51:35.578Z,2024-09-28T21:38:51Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5248596857,189,0,5248586429,56,Center,5250458005,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727524685,868,44,2,90,18,5rz9enoyknpg8ji78za5b82p0,1,53.0,47.3,2024-09-28T15:51:36.295Z,2024-09-28T21:39:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5250458565,286,,5250461417,233,787,5250458561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727524699,787,44,2,90,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.0,52.7,2024-09-28T15:51:36.296Z,2024-09-28T21:39:00Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5250458643,285,,5250458639,56,Back,5250458645,233,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727525035,788,83,2,90,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,61.1,2024-09-28T15:51:39.150Z,2024-09-28T21:39:31Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5250460681,399,6my7s0ezr6jldotm1w6nk7b9x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181625,780,1,2,90,22,5rz9enoyknpg8ji78za5b82p0,1,60.0,27.2,2024-09-28T15:51:40.525Z,2024-09-28T21:39:21Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5248570993,56,Back,5248570999,212,21.7,5248570995,140,42.5,5248570997,141,10.1,5248571001,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181637,781,1,2,90,24,5rz9enoyknpg8ji78za5b82p0,0,41.6,10.9,2024-09-28T15:51:42.782Z,2024-09-28T16:06:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5248571071,157,,5248669613,286,,5248571083,1,,5248669609,233,657,5248571079,212,4.0,5248669605,236,,5248571075,140,45.4,5248571081,213,6.11,5248571077,141,9.9,5248571073,56,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181843,657,74,2,90,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.7,91.8,2024-09-28T15:51:42.783Z,2024-09-28T16:07:02Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5248668969,56,Left,5248668971,285,,5248669663,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181661,656,70,2,90,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T15:51:44.189Z,2024-09-28T15:51:44Z,,,,,5248571201,277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727181925,660,5,2,90,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.7,101.3,2024-09-28T15:51:45.593Z,2024-09-28T21:39:40Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5248572445,56,Left,5248712303,233,782,5248572447,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727182463,782,5,2,90,27,5rz9enoyknpg8ji78za5b82p0,1,41.3,-1.3,2024-09-28T15:51:45.593Z,2024-09-28T21:39:39Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5248575449,347,,5248712211,233,660,5248575447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
