id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2716309107,761,1,2,71,47,9qsmopgutr7ut5g6workk8w4i,1,63.8,10.0,2024-09-01T13:37:19.665Z,2024-09-01T13:37:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188951369,140,70.3,5188951371,141,23.0,5188951375,213,0.91,5188951373,212,11.2,5188951367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309143,762,1,2,71,49,9qsmopgutr7ut5g6workk8w4i,1,70.3,23.0,2024-09-01T13:37:20.945Z,2024-09-01T13:37:23Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188951527,140,63.8,5188951531,212,9.9,5188951533,213,3.95,5188951561,156,,5188951529,141,12.5,5188951525,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309173,763,1,2,71,51,9qsmopgutr7ut5g6workk8w4i,1,63.8,12.5,2024-09-01T13:37:23.536Z,2024-09-01T13:37:24Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188951683,140,60.2,5188951691,212,9.1,5188951695,213,2.00,5188951679,56,Center,5188951687,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309197,764,1,2,71,52,9qsmopgutr7ut5g6workk8w4i,1,60.2,24.7,2024-09-01T13:37:24.657Z,2024-09-01T13:37:25Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188951761,140,58.0,5188951765,212,9.7,5188951763,141,38.5,5188951759,56,Center,5188951767,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309227,765,1,2,71,53,9qsmopgutr7ut5g6workk8w4i,1,58.0,38.5,2024-09-01T13:37:25.377Z,2024-09-01T13:37:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188951959,140,57.1,5188951965,213,4.51,5188951963,212,4.7,5188951961,141,31.8,5188951957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309257,766,1,2,71,55,9qsmopgutr7ut5g6workk8w4i,1,57.2,30.7,2024-09-01T13:37:27.329Z,2024-09-01T13:37:28Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188952073,140,60.3,5188952087,213,5.05,5188952069,56,Right,5188952081,212,9.8,5188952077,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309293,767,1,2,71,56,9qsmopgutr7ut5g6workk8w4i,1,60.3,17.1,2024-09-01T13:37:28.864Z,2024-09-01T13:37:31Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188952271,56,Right,5188952275,141,5.9,5188952273,140,64.4,5188952277,212,8.7,5188952279,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309313,768,1,2,71,59,9qsmopgutr7ut5g6workk8w4i,1,64.4,5.9,2024-09-01T13:37:31.456Z,2024-09-01T13:37:32Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5188952367,213,1.48,5188952359,56,Right,5188952365,212,6.6,5188952363,141,15.6,5188952361,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309361,769,1,2,72,0,9qsmopgutr7ut5g6workk8w4i,1,65.0,15.6,2024-09-01T13:37:32.545Z,2024-09-01T13:37:34Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188952593,140,59.8,5188952591,56,Right,5188952595,141,6.2,5188952597,212,8.4,5188952599,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309405,770,1,2,72,2,9qsmopgutr7ut5g6workk8w4i,1,59.8,6.2,2024-09-01T13:37:33.952Z,2024-09-01T13:37:36Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5188952837,212,10.6,5188952827,56,Right,5188952841,213,1.90,5188952833,141,20.9,5188952829,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309479,771,1,2,72,4,9qsmopgutr7ut5g6workk8w4i,1,56.5,20.9,2024-09-01T13:37:36.144Z,2024-09-01T13:37:41Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188953295,56,Center,5188953299,140,57.8,5188953305,213,1.50,5188953301,141,49.9,5188953303,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309525,772,1,2,72,9,9qsmopgutr7ut5g6workk8w4i,1,66.8,65.5,2024-09-01T13:37:41.248Z,2024-09-01T13:37:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188953569,212,23.1,5188953571,213,0.67,5188953567,141,86.6,5188953565,140,84.1,5188953563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309553,773,1,2,72,13,9qsmopgutr7ut5g6workk8w4i,1,85.7,83.9,2024-09-01T13:37:45.184Z,2024-09-01T13:37:47Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188953727,56,Center,5188953731,141,55.8,5188953735,213,4.42,5188953733,212,19.9,5188953729,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309563,774,1,2,72,15,9qsmopgutr7ut5g6workk8w4i,1,80.3,55.8,2024-09-01T13:37:47.696Z,2024-09-01T13:37:48Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188953785,213,3.49,5188953783,212,6.2,5188953781,141,52.7,5188953777,56,Center,5188953779,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309587,775,1,2,72,16,9qsmopgutr7ut5g6workk8w4i,1,74.7,52.7,2024-09-01T13:37:48.400Z,2024-09-01T13:37:50Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188953895,56,Center,5188953897,140,76.9,5188953903,213,4.91,5188953901,212,11.6,5188953899,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309619,776,1,2,72,18,9qsmopgutr7ut5g6workk8w4i,1,78.2,35.2,2024-09-01T13:37:50.544Z,2024-09-01T13:37:52Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188954071,213,6.07,5188954069,212,11.7,5188954067,141,31.5,5188954065,140,89.1,5188954063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309623,777,3,2,72,20,9qsmopgutr7ut5g6workk8w4i,0,89.2,29.1,2024-09-01T13:37:52.656Z,2024-09-01T19:18:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5190443627,286,,5190856473,233,519,5190444261,464,,5188954091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309703,519,7,2,72,20,b3r6d8ydtmtjckam6pku9y400,1,10.8,70.9,2024-09-01T13:37:52.657Z,2024-09-01T19:18:43Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5190856445,233,777,5190444455,383,,5188954535,56,Back,5190444107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716577939,697,12,2,72,22,b3r6d8ydtmtjckam6pku9y400,1,13.7,69.7,2024-09-01T13:37:54.235Z,2024-09-01T18:07:51Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5190445851,213,5.83,5190445847,141,58.5,5190445849,212,17.5,5190445845,140,28.7,5190445843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309707,778,1,2,72,24,9qsmopgutr7ut5g6workk8w4i,1,66.4,34.9,2024-09-01T13:37:56.353Z,2024-09-01T13:38:00Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188954555,212,6.1,5188954553,141,29.7,5188954551,140,71.1,5188954557,213,5.66,5188954549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309723,779,1,2,72,27,9qsmopgutr7ut5g6workk8w4i,0,62.2,23.0,2024-09-01T13:37:59.576Z,2024-09-01T13:43:33Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188954669,56,Right,5188954675,212,16.7,5188954673,141,0.0,5188954671,140,60.2,5188954677,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310057,520,5,2,72,28,b3r6d8ydtmtjckam6pku9y400,1,39.2,101.6,2024-09-01T13:38:00.498Z,2024-09-01T14:05:34Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188956555,347,,5188956553,56,Back,5188956601,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716309725,780,5,2,72,28,9qsmopgutr7ut5g6workk8w4i,0,60.8,-1.6,2024-09-01T13:38:00.498Z,2024-09-01T14:05:34Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188954681,347,,5188954679,56,Right,5188956607,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310077,521,1,2,72,53,b3r6d8ydtmtjckam6pku9y400,1,34.5,100.0,2024-09-01T13:38:25.295Z,2024-09-01T13:38:27Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5188956713,213,5.71,5188956711,212,14.3,5188956705,56,Back,5188956703,107,,5188956707,140,45.9,5188956709,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310103,522,1,2,72,54,b3r6d8ydtmtjckam6pku9y400,1,46.4,89.6,2024-09-01T13:38:26.864Z,2024-09-01T13:38:29Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5188956881,212,26.7,5188956883,213,3.98,5188956875,56,Back,5188956931,156,,5188956877,140,29.3,5188956879,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310149,523,1,2,72,57,b3r6d8ydtmtjckam6pku9y400,1,28.0,54.6,2024-09-01T13:38:29.839Z,2024-09-01T13:38:32Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188957153,213,4.93,5188957151,212,18.2,5188957145,56,Back,5188957147,140,31.7,5188957149,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310163,524,3,2,73,0,b3r6d8ydtmtjckam6pku9y400,1,34.9,30.2,2024-09-01T13:38:32.528Z,2024-09-01T18:09:11Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5190452405,465,,5188957255,286,,5188957201,56,Back,5188957249,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310155,781,45,2,73,0,9qsmopgutr7ut5g6workk8w4i,0,65.1,69.8,2024-09-01T13:38:32.528Z,2024-09-01T13:43:48Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188957177,285,,5188957293,233,524,5188957175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310185,525,3,2,73,1,b3r6d8ydtmtjckam6pku9y400,1,36.6,40.0,2024-09-01T13:38:33.568Z,2024-09-01T18:09:18Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188957333,56,Back,5190453013,465,,5188957337,286,,5188957357,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310173,782,45,2,73,1,9qsmopgutr7ut5g6workk8w4i,0,63.4,60.0,2024-09-01T13:38:33.568Z,2024-09-01T13:38:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188957277,56,Center,5188957367,233,525,5188957279,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310241,526,3,2,73,2,b3r6d8ydtmtjckam6pku9y400,0,39.4,44.6,2024-09-01T13:38:34.143Z,2024-09-01T18:09:26Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188957695,233,783,5188957609,286,,5190453677,465,,5188957607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310237,783,7,2,73,2,9qsmopgutr7ut5g6workk8w4i,0,60.6,55.4,2024-09-01T13:38:34.144Z,2024-09-01T18:09:31Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5190454205,385,,5188957591,285,,5188957589,56,Center,5188957653,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311035,532,61,2,73,3,b3r6d8ydtmtjckam6pku9y400,1,32.4,40.0,2024-09-01T13:38:35.121Z,2024-09-01T13:39:37Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188961911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311923,805,61,2,73,3,9qsmopgutr7ut5g6workk8w4i,1,61.4,66.4,2024-09-01T13:38:35.746Z,2024-09-01T13:40:26Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5188967037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310245,784,43,2,73,6,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T13:38:38.080Z,2024-09-01T18:09:45Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5190455701,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310261,785,1,2,73,6,9qsmopgutr7ut5g6workk8w4i,1,59.6,58.1,2024-09-01T13:38:38.180Z,2024-09-01T13:38:39Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188957709,56,Center,5188957717,213,0.61,5188957711,140,69.8,5188957715,212,13.0,5188957713,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310349,786,1,2,73,7,9qsmopgutr7ut5g6workk8w4i,1,69.8,69.0,2024-09-01T13:38:39.375Z,2024-09-01T13:38:43Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188958063,56,Left,5188958065,140,83.4,5188958071,213,0.46,5188958069,212,15.9,5188958067,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310347,527,45,2,73,11,b3r6d8ydtmtjckam6pku9y400,0,9.6,31.8,2024-09-01T13:38:43.183Z,2024-09-01T19:18:42Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188958051,56,Back,5190856319,233,787,5188958053,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310353,787,3,2,73,11,9qsmopgutr7ut5g6workk8w4i,1,90.4,68.2,2024-09-01T13:38:43.183Z,2024-09-01T19:18:42Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188958081,286,,5190458091,464,,5188958079,56,Center,5190856263,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310379,788,50,2,73,12,9qsmopgutr7ut5g6workk8w4i,1,86.7,65.8,2024-09-01T13:38:44.576Z,2024-09-01T14:05:52Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188958349,233,528,5188958271,286,,5188958269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310369,528,7,2,73,12,b3r6d8ydtmtjckam6pku9y400,0,13.3,34.2,2024-09-01T13:38:44.577Z,2024-09-01T18:10:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188958315,233,788,5188958229,56,Back,5188958231,285,,5190459933,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310533,791,1,2,73,13,9qsmopgutr7ut5g6workk8w4i,1,82.4,67.3,2024-09-01T13:38:45.200Z,2024-09-01T13:43:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,1.0,5188961087,210,13,5188958997,56,Center,5188959005,213,3.72,5188959003,212,6.3,5188958999,140,77.4,5188959001,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310415,789,13,2,73,14,9qsmopgutr7ut5g6workk8w4i,1,77.8,63.6,2024-09-01T13:38:46.056Z,2024-09-01T18:11:03Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188961121,215,,5188961123,230,98.0,5188958481,56,Center,5188961119,103,55.6,5190462651,77,,5188961117,102,62.4,5188961113,55,791,5188961111,29,,5188961127,231,50.9,5188960045,20,5188958477,22,,5190461255,328,5188958479,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310811,529,5,2,73,14,b3r6d8ydtmtjckam6pku9y400,1,-0.8,42.5,2024-09-01T13:38:46.736Z,2024-09-01T14:05:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188960579,346,,5188960639,233,790,5188960577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310443,790,5,2,73,14,9qsmopgutr7ut5g6workk8w4i,0,100.8,57.5,2024-09-01T13:38:46.736Z,2024-09-01T14:05:35Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188958603,56,Center,5188958605,346,,5188960649,233,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310947,530,1,2,73,48,b3r6d8ydtmtjckam6pku9y400,0,3.9,58.1,2024-09-01T13:39:20.480Z,2024-09-01T18:11:18Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5188961387,212,65.6,5188961379,140,66.2,5188961395,74,,5188961389,213,0.07,5188961391,1,,5188961373,56,Center,5188961383,141,65.1,5188961367,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310957,531,43,2,73,51,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T13:39:23.746Z,2024-09-01T18:11:16Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188961425,56,Center,5188977929,168,0,5188977931,140,74.1,5188977935,212,9.3,5188977933,141,72.8,5188977937,213,0.46,5190463593,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310987,792,1,2,73,52,9qsmopgutr7ut5g6workk8w4i,1,26.0,30.3,2024-09-01T13:39:24.368Z,2024-09-01T13:39:26Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188961609,141,45.4,5188961607,140,13.2,5188961605,56,Back,5188961603,3,,5188961611,212,16.9,5188961613,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716310993,793,43,2,73,54,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T13:39:26.128Z,2024-09-01T18:11:30Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5190464967,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311079,794,1,2,73,54,9qsmopgutr7ut5g6workk8w4i,1,13.2,45.4,2024-09-01T13:39:26.336Z,2024-09-01T18:11:32Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188962193,56,Back,5188962195,140,21.5,5190465127,240,,5188962199,212,12.0,5188962197,141,57.5,5188962201,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311115,795,1,2,73,59,9qsmopgutr7ut5g6workk8w4i,1,30.2,65.5,2024-09-01T13:39:31.904Z,2024-09-01T13:39:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188962411,141,78.1,5188962413,212,16.0,5188962415,213,0.56,5188962409,140,43.1,5188962407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311169,796,1,2,74,1,9qsmopgutr7ut5g6workk8w4i,1,43.1,78.1,2024-09-01T13:39:33.648Z,2024-09-01T13:39:36Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188962729,141,66.3,5188962733,213,4.16,5188962731,212,9.4,5188962727,140,38.4,5188962725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311253,797,1,2,74,4,9qsmopgutr7ut5g6workk8w4i,1,42.9,62.3,2024-09-01T13:39:36.720Z,2024-09-01T13:39:40Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188963249,212,20.9,5188963247,141,84.2,5188963245,140,56.9,5188963243,56,Left,5188963251,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311345,798,1,2,74,8,9qsmopgutr7ut5g6workk8w4i,1,63.0,83.5,2024-09-01T13:39:40.399Z,2024-09-01T13:39:46Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188963759,140,87.4,5188963765,213,6.26,5188963761,141,82.6,5188963763,212,25.6,5188963757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311375,799,1,2,74,14,9qsmopgutr7ut5g6workk8w4i,1,90.7,85.3,2024-09-01T13:39:46.160Z,2024-09-01T13:39:49Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5188963937,212,15.8,5188963933,140,76.5,5188963935,141,77.8,5188963931,56,Center,5188963939,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311413,800,1,2,74,16,9qsmopgutr7ut5g6workk8w4i,1,76.1,75.9,2024-09-01T13:39:48.928Z,2024-09-01T13:39:51Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188964153,213,5.25,5188964151,212,5.7,5188964145,56,Center,5188964147,140,78.9,5188964149,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311439,801,1,2,74,18,9qsmopgutr7ut5g6workk8w4i,1,78.9,68.7,2024-09-01T13:39:50.897Z,2024-09-01T13:39:53Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188964309,56,Center,5188964315,141,74.7,5188964311,140,71.5,5188964323,213,2.66,5188964307,155,,5188964319,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311451,802,1,2,74,20,9qsmopgutr7ut5g6workk8w4i,0,70.6,74.1,2024-09-01T13:39:52.607Z,2024-09-01T13:39:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188964387,213,5.00,5188964375,141,65.1,5188964373,140,72.3,5188964371,56,Center,5188964381,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311505,533,3,2,74,22,b3r6d8ydtmtjckam6pku9y400,1,30.3,37.8,2024-09-01T13:39:54.319Z,2024-09-01T18:12:02Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188964649,285,,5190467813,465,,5188964647,56,Back,5188964827,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311519,803,45,2,74,22,9qsmopgutr7ut5g6workk8w4i,0,69.7,62.2,2024-09-01T13:39:54.319Z,2024-09-01T13:43:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188964761,56,Center,5188964763,286,,5188964835,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311523,534,3,2,74,24,b3r6d8ydtmtjckam6pku9y400,1,47.3,48.5,2024-09-01T13:39:56.520Z,2024-09-01T18:12:20Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188964781,286,,5188964887,233,804,5190469153,465,,5188964779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311535,804,45,2,74,24,9qsmopgutr7ut5g6workk8w4i,0,52.7,51.5,2024-09-01T13:39:56.520Z,2024-09-01T13:43:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188964891,233,534,5188964857,56,Center,5188964859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311623,536,1,2,74,25,b3r6d8ydtmtjckam6pku9y400,1,44.5,53.7,2024-09-01T13:39:57.679Z,2024-09-01T13:40:53Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,1.0,,5188965341,141,60.3,5188965345,213,0.22,5188965343,212,20.8,5188965339,140,63.8,5188969845,23,,5188969843,154,,5188969841,210,16,5188965337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716311663,537,43,2,74,31,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T13:40:02.967Z,2024-09-01T18:12:34Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5188965539,286,0,5188965535,56,Center,5190470543,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
