id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value
2793640399,751,1,2,69,54,anga7587r1zv4ey71ge9zxol3,1,60.7,46.1,2025-03-30T13:32:35.010Z,2025-03-30T13:32:37Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610706287,140,55.7,5610706283,56,Center,5610706291,141,30.7,5610706301,213,4.25,5610706295,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640475,752,1,2,69,56,anga7587r1zv4ey71ge9zxol3,1,55.8,27.1,2025-03-30T13:32:36.898Z,2025-03-30T13:32:40Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610706811,212,16.4,5610706803,56,Right,5610706807,140,57.9,5610706813,213,4.85,5610706809,141,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640587,753,1,2,69,59,anga7587r1zv4ey71ge9zxol3,1,61.0,4.1,2025-03-30T13:32:39.939Z,2025-03-30T13:32:45Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610707395,56,Right,5610707401,212,15.9,5610707399,141,3.1,5610707403,213,6.24,5610707397,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640631,754,1,2,70,4,anga7587r1zv4ey71ge9zxol3,1,86.4,6.2,2025-03-30T13:32:44.914Z,2025-03-30T13:32:46Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610707617,56,Right,5610707625,213,1.65,5610707621,141,11.9,5610707619,140,86.1,5610707623,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640643,755,61,2,70,4,anga7587r1zv4ey71ge9zxol3,0,85.8,12.2,2025-03-30T13:32:45.099Z,2025-03-30T13:44:45Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610707687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640657,514,1,2,70,5,c165yjiny1qnmfdvefxvflnkc,1,9.6,89.6,2025-03-30T13:32:46.102Z,2025-03-30T13:32:47Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610707757,212,4.9,5610707753,140,11.4,5610707755,141,82.9,5610707751,56,Back,5610707759,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640715,515,1,2,70,6,c165yjiny1qnmfdvefxvflnkc,1,11.4,82.9,2025-03-30T13:32:46.854Z,2025-03-30T13:32:50Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610708131,213,0.63,5610708127,141,98.1,5610708123,56,Back,5610708125,140,24.9,5610708129,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640795,516,1,2,70,9,c165yjiny1qnmfdvefxvflnkc,1,24.9,98.1,2025-03-30T13:32:49.941Z,2025-03-30T13:32:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610708479,56,Back,5610708487,213,4.76,5610708483,141,74.4,5610708481,140,25.7,5610708485,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640879,517,1,2,70,12,c165yjiny1qnmfdvefxvflnkc,0,27.6,69.3,2025-03-30T13:32:52.454Z,2025-03-30T13:32:56Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610708957,140,46.6,5610708967,213,5.25,5610708955,56,Back,5610708963,212,39.0,5610708971,1,,5610708959,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640983,757,1,2,70,18,anga7587r1zv4ey71ge9zxol3,1,54.3,95.4,2025-03-30T13:32:58.258Z,2025-03-30T13:33:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610709543,213,4.62,5610709541,212,14.1,5610709539,141,74.8,5610709537,140,53.1,5610709535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641039,758,1,2,70,20,anga7587r1zv4ey71ge9zxol3,1,54.1,85.1,2025-03-30T13:33:00.562Z,2025-03-30T13:33:02Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610709899,213,0.85,5610709891,56,Left,5610709895,141,96.2,5610709893,140,60.4,5610709897,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641145,759,1,2,70,22,anga7587r1zv4ey71ge9zxol3,1,70.0,94.8,2025-03-30T13:33:02.674Z,2025-03-30T13:33:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610710505,56,Left,5610710513,212,7.0,5610710511,141,84.8,5610710515,213,4.48,5610710509,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641177,760,1,2,70,28,anga7587r1zv4ey71ge9zxol3,0,75.2,67.0,2025-03-30T13:33:08.371Z,2025-03-30T13:33:10Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610710739,1,,5610710727,155,,5610710729,56,Center,5610710733,141,25.0,5610710737,213,5.48,5610710735,212,39.5,5610710731,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641439,518,5,2,70,29,c165yjiny1qnmfdvefxvflnkc,1,-1.0,75.3,2025-03-30T13:33:09.973Z,2025-03-30T13:50:43Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610712033,346,,5610712551,233,761,5610712031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641529,761,5,2,70,29,anga7587r1zv4ey71ge9zxol3,0,101.0,24.7,2025-03-30T13:33:09.973Z,2025-03-30T13:50:43Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610712575,233,518,5610712517,346,,5610712515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641879,519,1,2,70,59,c165yjiny1qnmfdvefxvflnkc,0,5.3,60.3,2025-03-30T13:33:39.222Z,2025-03-30T13:33:44Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5610714409,124,,5610714423,74,,5610714419,213,0.19,5610714421,1,,5610714413,140,57.6,5610714417,212,55.9,5610714411,56,Center,5610714415,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641937,763,1,2,71,5,anga7587r1zv4ey71ge9zxol3,1,42.9,11.7,2025-03-30T13:33:45.298Z,2025-03-30T13:33:47Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610714765,3,,5610714779,212,19.7,5610714777,141,4.4,5610714773,140,61.1,5610714769,56,Right,5610714783,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641953,764,44,2,71,5,anga7587r1zv4ey71ge9zxol3,1,59.2,12.4,2025-03-30T13:33:45.877Z,2025-03-30T13:51:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610714849,286,,5610714897,233,520,5610714847,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641915,520,44,2,71,5,c165yjiny1qnmfdvefxvflnkc,0,40.8,87.6,2025-03-30T13:33:45.878Z,2025-03-30T13:51:09Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610714599,56,Back,5610714601,285,,5610714917,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641981,765,1,2,71,6,anga7587r1zv4ey71ge9zxol3,1,60.9,4.7,2025-03-30T13:33:46.202Z,2025-03-30T16:57:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610714969,212,5.4,5610714971,213,5.79,5610714965,140,65.4,5610714961,168,,5610714963,56,Right,5610714967,141,1.0,5610714959,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641991,766,1,2,71,7,anga7587r1zv4ey71ge9zxol3,0,61.8,4.1,2025-03-30T13:33:47.621Z,2025-03-30T13:33:49Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610715051,286,,5610715013,141,3.4,5610715005,56,Right,5610715017,212,1.8,5610715009,140,63.5,5610715045,236,,5610715023,213,6.02,5610715047,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641961,521,74,2,71,7,c165yjiny1qnmfdvefxvflnkc,1,30.4,93.2,2025-03-30T13:33:47.622Z,2025-03-30T13:33:49Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610715097,233,766,5610714891,285,,5610714889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642025,767,1,2,71,9,anga7587r1zv4ey71ge9zxol3,0,63.3,3.4,2025-03-30T13:33:49.378Z,2025-03-30T13:33:50Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610715201,141,2.9,5610715205,212,7.0,5610715191,56,Right,5610715197,140,70.0,5610715207,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793675331,1026,83,2,71,10,anga7587r1zv4ey71ge9zxol3,0,76.7,4.1,2025-03-30T13:33:50.182Z,2025-03-30T14:00:52Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610900157,399,6ylzm57bvpufg3cenadtv7qhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642091,522,61,2,71,12,c165yjiny1qnmfdvefxvflnkc,0,27.4,98.0,2025-03-30T13:33:52.758Z,2025-03-30T13:33:52Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610715561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642109,523,5,2,71,12,c165yjiny1qnmfdvefxvflnkc,0,33.3,100.8,2025-03-30T13:33:52.819Z,2025-03-30T13:50:44Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610715661,347,,5610715657,56,Back,5610716173,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642171,768,5,2,71,12,anga7587r1zv4ey71ge9zxol3,1,66.7,-0.8,2025-03-30T13:33:52.819Z,2025-03-30T13:50:44Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610716125,233,523,5610716081,56,Right,5610716083,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642237,769,1,2,71,16,anga7587r1zv4ey71ge9zxol3,1,68.9,0.0,2025-03-30T13:33:56.386Z,2025-03-30T14:01:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610716439,213,0.37,5610716435,141,5.8,5610716431,56,Right,5610716433,140,81.9,5610716437,212,14.6,5610716429,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642255,770,3,2,71,18,anga7587r1zv4ey71ge9zxol3,0,89.1,6.6,2025-03-30T13:33:59.122Z,2025-03-30T17:50:59Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610716497,56,Right,5612185609,465,,5610716857,233,524,5610716499,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642327,524,7,2,71,18,c165yjiny1qnmfdvefxvflnkc,1,10.9,93.4,2025-03-30T13:33:59.123Z,2025-03-30T17:51:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5612186043,178,,5610716841,233,770,5612186041,383,,5610716769,56,Back,5610716773,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642305,771,43,2,71,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-30T13:34:00.850Z,2025-03-30T14:01:20Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610717025,399,7uia9zlz3axnuc6usdn9u4kfe,5610902721,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642359,525,1,2,71,21,c165yjiny1qnmfdvefxvflnkc,0,13.8,96.9,2025-03-30T13:34:01.622Z,2025-03-30T13:34:03Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610716955,212,10.3,5610716951,140,22.0,5610716949,56,Back,5610716953,141,88.7,5610716957,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642381,772,8,2,71,23,anga7587r1zv4ey71ge9zxol3,1,75.4,11.3,2025-03-30T13:34:04.035Z,2025-03-30T17:51:17Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610717061,56,Right,5612186701,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642491,773,1,2,71,24,anga7587r1zv4ey71ge9zxol3,1,72.4,8.0,2025-03-30T13:34:05.043Z,2025-03-30T13:34:08Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610717647,56,Center,5610717653,212,12.1,5610717651,141,23.6,5610717649,140,66.8,5610717655,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642545,774,1,2,71,28,anga7587r1zv4ey71ge9zxol3,1,73.0,38.0,2025-03-30T13:34:08.610Z,2025-03-30T13:34:11Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610717929,56,Left,5610717933,141,83.9,5610717937,213,1.50,5610717935,212,31.3,5610717931,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642737,775,1,2,71,36,anga7587r1zv4ey71ge9zxol3,1,72.8,80.9,2025-03-30T13:34:16.482Z,2025-03-30T13:34:19Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610718931,56,Center,5610718943,212,16.8,5610718947,213,3.96,5610718937,141,62.9,5610718933,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642789,776,1,2,71,38,anga7587r1zv4ey71ge9zxol3,1,60.7,60.9,2025-03-30T13:34:18.866Z,2025-03-30T13:34:21Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610719231,212,16.8,5610719227,140,54.6,5610719225,56,Center,5610719233,213,4.32,5610719229,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642895,777,1,2,71,41,anga7587r1zv4ey71ge9zxol3,1,55.2,31.2,2025-03-30T13:34:21.682Z,2025-03-30T13:34:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610719775,140,60.4,5610719781,213,5.00,5610719773,56,Right,5610719777,141,4.1,5610719779,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642955,778,1,2,71,45,anga7587r1zv4ey71ge9zxol3,1,62.0,4.3,2025-03-30T13:34:25.539Z,2025-03-30T13:34:28Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610720085,140,66.1,5610720091,213,1.07,5610720089,212,8.9,5610720087,141,15.8,5610720083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643153,779,1,2,71,47,anga7587r1zv4ey71ge9zxol3,1,72.6,13.8,2025-03-30T13:34:28.018Z,2025-03-30T13:34:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610721073,212,17.6,5610721069,141,4.1,5610721065,140,88.1,5610721079,213,5.90,5610721059,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643215,780,1,2,71,53,anga7587r1zv4ey71ge9zxol3,1,81.6,3.2,2025-03-30T13:34:33.810Z,2025-03-30T13:34:36Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610721433,213,2.48,5610721429,212,10.6,5610721423,140,73.6,5610721427,141,12.8,5610721419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643319,781,1,2,71,56,anga7587r1zv4ey71ge9zxol3,1,73.3,11.3,2025-03-30T13:34:36.242Z,2025-03-30T13:34:40Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610721971,212,7.8,5610721967,140,80.7,5610721969,141,11.9,5610721973,213,0.05,5610721965,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643371,782,1,2,72,0,anga7587r1zv4ey71ge9zxol3,1,64.7,12.2,2025-03-30T13:34:40.739Z,2025-03-30T13:34:42Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610722173,212,8.9,5610722169,140,57.9,5610722171,141,4.4,5610722175,213,3.78,5610722167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643465,783,1,2,72,2,anga7587r1zv4ey71ge9zxol3,1,62.8,6.8,2025-03-30T13:34:42.738Z,2025-03-30T13:34:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610722679,140,65.7,5610722681,141,25.6,5610722677,56,Center,5610722685,213,1.34,5610722683,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643525,784,1,2,72,6,anga7587r1zv4ey71ge9zxol3,1,73.2,29.2,2025-03-30T13:34:46.419Z,2025-03-30T13:34:48Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610722983,56,Center,5610722987,141,30.0,5610722985,140,80.5,5610722991,213,0.07,5610722989,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643563,785,1,2,72,8,anga7587r1zv4ey71ge9zxol3,1,81.2,28.9,2025-03-30T13:34:48.498Z,2025-03-30T13:34:50Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610723169,56,Right,5610723177,213,5.18,5610723173,141,15.9,5610723175,212,9.9,5610723171,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643629,786,1,2,72,9,anga7587r1zv4ey71ge9zxol3,1,85.6,13.7,2025-03-30T13:34:49.955Z,2025-03-30T13:34:52Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610723523,212,6.3,5610723525,213,4.68,5610723519,140,85.4,5610723521,141,4.4,5610723517,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643661,787,1,2,72,12,anga7587r1zv4ey71ge9zxol3,1,85.4,4.7,2025-03-30T13:34:52.610Z,2025-03-30T13:34:54Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610723707,212,7.8,5610723699,56,Right,5610723703,140,79.9,5610723709,213,2.40,5610723705,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643709,788,1,2,72,12,anga7587r1zv4ey71ge9zxol3,1,79.9,12.2,2025-03-30T13:34:53.003Z,2025-03-30T17:52:29Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610723929,155,,5612189449,20,,5610723937,212,23.9,5610723933,140,90.1,5610723935,141,43.6,5610723931,56,Center,5610723939,213,1.11,5612189447,224,,5610723927,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643717,789,61,2,72,13,anga7587r1zv4ey71ge9zxol3,1,90.2,44.2,2025-03-30T13:34:53.698Z,2025-03-30T17:52:31Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,1.0,,5610723987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643793,790,15,2,72,15,anga7587r1zv4ey71ge9zxol3,1,86.2,43.8,2025-03-30T13:34:56.099Z,2025-03-30T17:52:50Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610751199,146,88.4,5610751203,230,98.0,5610750031,22,,5610751193,103,19,5610750255,82,,5610751185,29,,5610751205,231,47.1,5610751195,328,,5610750037,17,,5610750247,20,,5612191977,78,,5610751187,55,789,5610751197,139,5610751191,102,5610724467,56,51.1,Center,5610751201,147,44.9,,,,,,,,,,,,,
2793643807,791,61,2,72,18,anga7587r1zv4ey71ge9zxol3,1,87.0,44.8,2025-03-30T13:34:59.091Z,2025-03-30T13:40:58Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610749343,228,,5610724517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643939,526,12,2,72,19,c165yjiny1qnmfdvefxvflnkc,1,19.8,75.2,2025-03-30T13:35:00.037Z,2025-03-30T13:37:04Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610725201,141,81.5,5610725205,213,0.15,5610725199,140,46.5,5610725197,56,Back,5610725203,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793643907,792,1,2,72,20,anga7587r1zv4ey71ge9zxol3,1,51.7,27.4,2025-03-30T13:35:00.578Z,2025-03-30T13:35:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610725057,141,3.2,5610725053,56,Right,5610725055,140,59.9,5610725051,3,,5610725061,213,5.19,5610725059,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644003,793,1,2,72,22,anga7587r1zv4ey71ge9zxol3,1,61.2,5.3,2025-03-30T13:35:02.738Z,2025-03-30T13:35:06Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610725539,213,1.00,5610725535,141,18.3,5610725531,56,Right,5610725533,140,66.6,5610725537,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644021,527,45,2,72,26,c165yjiny1qnmfdvefxvflnkc,0,29.8,83.3,2025-03-30T13:35:06.290Z,2025-03-30T13:51:01Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610725591,285,,5610725859,233,794,5610725589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644063,794,3,2,72,26,anga7587r1zv4ey71ge9zxol3,1,70.2,16.7,2025-03-30T13:35:06.290Z,2025-03-30T17:53:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5612193589,465,,5610725809,56,Right,5610725811,286,,5610725843,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644085,795,1,2,72,28,anga7587r1zv4ey71ge9zxol3,0,80.8,14.9,2025-03-30T13:35:08.802Z,2025-03-30T17:53:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610725931,213,1.04,5612193905,20,,5610725929,212,19.2,5612193903,224,,5610725927,141,39.2,5610725923,56,Center,5610725919,2,,5610725921,155,,5610725925,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644121,528,12,2,72,30,c165yjiny1qnmfdvefxvflnkc,1,9.6,60.8,2025-03-30T13:35:10.293Z,2025-03-30T13:35:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610726071,212,27.8,5610726067,141,100.0,5610726063,140,10.6,5610726059,56,Back,5610726265,15,,5610726089,167,,5610726073,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644123,529,5,2,72,31,c165yjiny1qnmfdvefxvflnkc,0,11.4,101.4,2025-03-30T13:35:11.331Z,2025-03-30T13:50:44Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610726283,233,796,5610726077,56,Back,5610726079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644141,796,5,2,72,31,anga7587r1zv4ey71ge9zxol3,1,88.6,-1.4,2025-03-30T13:35:11.331Z,2025-03-30T13:50:44Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5610726171,56,Right,5610726245,233,529,5610726173,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644767,530,18,2,72,47,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T13:35:27.936Z,2025-03-30T17:53:54Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610729703,59,17,5610729699,42,,5610729701,44,Forward,5610729779,55,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644771,531,19,2,72,47,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T13:35:27.937Z,2025-03-30T17:53:54Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5610729717,42,,5610729731,55,530,5610729729,44,Midfielder,5610729727,293,1,5610729723,59,11,5610729725,292,7,5610729721,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644927,532,18,2,72,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T13:35:38.168Z,2025-03-30T17:54:13Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610730545,44,Defender,5610730663,55,533,5610730547,59,23,5610730543,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793644939,533,19,2,72,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T13:35:38.169Z,2025-03-30T17:54:13Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5610730603,145,2,5610730607,292,3,5610730611,44,Defender,5610730613,55,532,5610730605,59,59,5610730599,42,,5610730609,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
