id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2783059475,692,15,2,81,4,cftj6g399tknheudaxsdpfdgb,1,73.5,57.7,2025-03-02T14:38:25.367Z,2025-03-02T19:18:38Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552714203,18,,5552721809,20,,5552723485,103,4.4,5552723479,55,691,5552714205,56,Center,5552723483,102,52.6,5552723487,146,99.1,5554184393,215,,5552723475,29,,5552714201,22,,5552723489,147,50.5,5552807065,233,5552723473,76,712,,,,,,,,,,,,,,,,,,,,
2783059605,712,10,2,81,4,c165yjiny1qnmfdvefxvflnkc,1,2.6,49.7,2025-03-02T14:38:25.467Z,2025-03-02T19:18:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552717897,177,,5552807105,233,692,5552714867,182,,5552717899,179,,5552714869,56,Back,5554184637,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783059755,713,1,2,81,13,c165yjiny1qnmfdvefxvflnkc,1,3.4,47.8,2025-03-02T14:38:33.777Z,2025-03-02T14:38:37Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552715585,123,,5552715587,56,Back,5552715595,213,0.92,5552715589,140,17.7,5552715591,141,76.7,5552715593,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783059847,714,1,2,81,13,c165yjiny1qnmfdvefxvflnkc,1,29.6,86.5,2025-03-02T14:38:34.120Z,2025-03-02T19:18:56Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552716101,140,42.0,5552716107,213,5.40,5552716103,141,63.2,5552716099,56,Back,5552716105,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783059857,715,4,2,81,14,c165yjiny1qnmfdvefxvflnkc,1,43.4,60.2,2025-03-02T14:38:35.638Z,2025-03-02T14:52:36Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5552716175,56,Back,5552716177,152,,5552716173,13,,5552716181,286,,5552724369,233,693,5552716179,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783059707,693,4,2,81,14,cftj6g399tknheudaxsdpfdgb,0,56.6,39.8,2025-03-02T14:38:35.639Z,2025-03-02T14:52:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552715493,56,Center,5552716621,55,694,5552724449,233,715,5552715489,13,,5552715499,285,,5552715495,152,,5552715497,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783059795,694,17,2,81,17,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:38:38.719Z,2025-03-02T14:38:44Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552716579,55,693,5552715921,31,,5552715925,13,243,5552715923,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060409,716,1,2,81,42,c165yjiny1qnmfdvefxvflnkc,1,41.8,59.7,2025-03-02T14:39:03.696Z,2025-03-02T14:39:06Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552718917,140,44.2,5552718923,213,4.88,5552718921,212,15.0,5552718915,56,Back,5552718979,189,,5552718919,141,38.0,5552718911,5,,5552718913,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060479,717,1,2,81,46,c165yjiny1qnmfdvefxvflnkc,1,53.0,28.2,2025-03-02T14:39:07.440Z,2025-03-02T19:19:44Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552719315,140,25.4,5552719323,212,31.3,5552719319,141,45.6,5552719327,213,2.75,5552719311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060525,718,1,2,81,48,c165yjiny1qnmfdvefxvflnkc,1,23.4,45.2,2025-03-02T14:39:08.912Z,2025-03-02T19:19:47Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552719577,56,Back,5552719585,213,1.35,5552719581,141,64.6,5552719583,212,13.5,5552719579,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060575,719,1,2,81,50,c165yjiny1qnmfdvefxvflnkc,1,29.5,67.8,2025-03-02T14:39:11.184Z,2025-03-02T14:39:12Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552719811,212,15.9,5552719817,213,4.12,5552719799,140,21.1,5552719805,141,48.4,5552719795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060639,720,1,2,81,51,c165yjiny1qnmfdvefxvflnkc,1,21.1,48.4,2025-03-02T14:39:12.736Z,2025-03-02T14:39:15Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552720211,212,9.8,5552720209,141,45.8,5552720213,213,6.10,5552720205,56,Back,5552720207,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060763,721,1,2,81,54,c165yjiny1qnmfdvefxvflnkc,1,30.8,46.0,2025-03-02T14:39:15.696Z,2025-03-02T14:39:20Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552720961,56,Back,5552720963,140,26.1,5552720969,213,1.83,5552720967,212,19.1,5552720965,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060877,722,1,2,82,0,c165yjiny1qnmfdvefxvflnkc,1,31.2,72.0,2025-03-02T14:39:20.833Z,2025-03-02T14:39:25Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552721537,196,,5552721535,155,,5552721547,213,5.23,5552721545,212,51.5,5552721549,1,,5552721541,140,55.3,5552721543,141,6.1,5552721539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060941,723,1,2,82,4,c165yjiny1qnmfdvefxvflnkc,1,53.8,5.0,2025-03-02T14:39:25.601Z,2025-03-02T14:39:29Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5552721939,213,2.00,5552721929,140,44.5,5552721933,141,36.0,5552721935,212,23.2,5552721925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783060999,724,1,2,82,8,c165yjiny1qnmfdvefxvflnkc,1,44.7,36.0,2025-03-02T14:39:29.585Z,2025-03-02T14:39:33Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552722261,212,21.9,5552722259,141,68.2,5552722263,213,1.60,5552722255,56,Back,5552722257,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061081,725,1,2,82,12,c165yjiny1qnmfdvefxvflnkc,1,44.0,67.8,2025-03-02T14:39:32.993Z,2025-03-02T14:39:37Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552722705,212,17.5,5552722707,213,5.13,5552722697,140,50.8,5552722695,56,Center,5552722701,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061091,726,4,2,82,16,c165yjiny1qnmfdvefxvflnkc,1,51.6,50.4,2025-03-02T14:39:37.186Z,2025-03-02T19:20:20Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5554193455,294,,5552735141,233,696,5552723347,152,,5552723351,286,,5552723345,56,Center,5552723343,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061227,696,4,2,82,16,cftj6g399tknheudaxsdpfdgb,0,48.4,49.6,2025-03-02T14:39:37.187Z,2025-03-02T19:20:20Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552723715,56,Back,5552723719,152,,5552723725,285,,5552723711,13,,5552735187,233,726,5554193791,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061771,727,1,2,82,40,c165yjiny1qnmfdvefxvflnkc,1,50.8,44.3,2025-03-02T14:40:01.218Z,2025-03-02T14:42:01Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552726493,152,,5552726523,189,,5552726495,56,Left,5552726501,212,35.3,5552726491,155,,5552726489,5,,5552726499,141,81.4,5552726505,1,,5552726497,140,74.3,5552726503,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061703,697,83,2,82,41,cftj6g399tknheudaxsdpfdgb,0,22.6,38.0,2025-03-02T14:40:02.255Z,2025-03-02T14:42:07Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552741695,399,6xjbcik3a56d0vqy4vrq5eokp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061833,728,61,2,82,42,c165yjiny1qnmfdvefxvflnkc,0,80.4,70.2,2025-03-02T14:40:02.907Z,2025-03-02T14:56:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552726785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061803,698,12,2,82,42,cftj6g399tknheudaxsdpfdgb,1,19.1,49.9,2025-03-02T14:40:03.502Z,2025-03-02T19:21:00Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5552726645,140,25.1,5552726643,56,Back,5552726651,213,1.16,5552726647,141,71.1,5552726649,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783330559,857,61,2,82,43,c165yjiny1qnmfdvefxvflnkc,1,78.7,54.5,2025-03-02T14:40:04.488Z,2025-03-02T19:21:04Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5554197451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061813,699,1,2,82,46,cftj6g399tknheudaxsdpfdgb,0,25.5,73.3,2025-03-02T14:40:07.031Z,2025-03-02T14:40:07Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5552726703,56,Back,5552726701,3,,5552726713,141,65.7,5552726727,213,5.37,5552726705,140,29.3,5552726721,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061973,729,1,2,82,49,c165yjiny1qnmfdvefxvflnkc,1,59.8,35.2,2025-03-02T14:40:10.193Z,2025-03-02T19:21:30Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552727561,141,17.4,5552727563,212,12.4,5552727557,56,Right,5552727559,140,57.4,5552727565,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783331791,858,1,2,82,51,c165yjiny1qnmfdvefxvflnkc,1,61.2,12.4,2025-03-02T14:40:11.873Z,2025-03-02T19:22:08Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5554204779,212,12.0,5554204781,213,5.84,5554204773,56,Right,5554204777,141,4.9,5554204775,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062171,730,1,2,82,56,c165yjiny1qnmfdvefxvflnkc,0,69.8,3.3,2025-03-02T14:40:17.146Z,2025-03-02T19:22:08Z,f1jk2tqumutelh2ym21v5beuh,J. Duin,,,5552728613,155,,5554204825,72,,5552728625,1,,5552728609,2,,5552728619,141,47.2,5552728615,56,Center,5554204823,223,,5552728621,212,38.1,5552728617,140,92.3,5552728623,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062183,700,12,2,82,57,cftj6g399tknheudaxsdpfdgb,1,9.1,54.5,2025-03-02T14:40:18.454Z,2025-03-02T14:46:48Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5552728671,212,6.3,5552728667,140,6.0,5552728673,213,4.17,5552728665,56,Back,5552728669,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062193,701,43,2,82,58,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:40:18.848Z,2025-03-02T19:23:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5554212445,144,61,5552728707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062237,731,15,2,82,59,c165yjiny1qnmfdvefxvflnkc,1,93.7,50.7,2025-03-02T14:40:20.314Z,2025-03-02T19:22:52Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552729905,20,,5552731795,147,50.7,5552731785,103,12.0,5552731849,233,702,5552731779,114,,5552731793,146,99.3,5552728951,56,Center,5552728947,22,,5552731783,102,51.3,5552731789,328,,5552731791,458,,5552734311,17,5554208113,108,,,5552731781,78,,,,,,,,,,,,,,,,,
2783062255,702,10,2,82,59,cftj6g399tknheudaxsdpfdgb,1,1.0,49.0,2025-03-02T14:40:20.414Z,2025-03-02T19:23:05Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5552729039,56,Back,5552731905,233,731,5554209817,173,,5554209821,376,,5554209819,180,,5552729037,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062279,703,52,2,83,4,cftj6g399tknheudaxsdpfdgb,1,1.5,49.9,2025-03-02T14:40:24.846Z,2025-03-02T19:23:07Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5554209943,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062351,704,27,2,83,7,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:40:27.783Z,2025-03-02T14:53:02Z,,,,,5552808983,233,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783077039,820,27,2,83,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-02T14:40:27.783Z,2025-03-02T19:24:12Z,,,,,5554215239,41,Injury,5554215241,53,53y263xxfdf1itytiqhg3v6c5,5552809029,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063335,705,28,2,83,51,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:41:12.247Z,2025-03-02T14:53:03Z,,,,,5552809071,233,821,5552735051,55,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783077049,821,28,2,83,51,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-02T14:41:12.247Z,2025-03-02T14:53:03Z,,,,,5552808835,55,820,5552809083,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063779,708,52,2,84,10,cftj6g399tknheudaxsdpfdgb,1,7.3,51.6,2025-03-02T14:41:31.438Z,2025-03-02T19:24:37Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5554217533,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063877,709,1,2,84,10,cftj6g399tknheudaxsdpfdgb,1,7.3,51.6,2025-03-02T14:41:31.542Z,2025-03-02T14:41:36Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5552738035,56,Back,5552738045,212,19.1,5552738047,213,1.16,5552738033,123,,5552738039,140,14.6,5552738043,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063923,710,1,2,84,15,cftj6g399tknheudaxsdpfdgb,1,31.7,76.1,2025-03-02T14:41:36.222Z,2025-03-02T14:41:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5552738265,213,0.21,5552738259,140,52.8,5552738257,56,Left,5552738263,212,22.7,5552738261,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063999,711,1,2,84,19,cftj6g399tknheudaxsdpfdgb,1,51.4,81.4,2025-03-02T14:41:39.926Z,2025-03-02T14:41:41Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5552738679,141,96.0,5552738681,212,13.3,5552738683,213,2.30,5552738677,140,42.9,5552738675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064019,712,1,2,84,20,cftj6g399tknheudaxsdpfdgb,1,42.9,96.0,2025-03-02T14:41:40.870Z,2025-03-02T14:41:42Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5552738779,140,53.6,5552738781,141,79.7,5552738783,212,15.8,5552738777,56,Left,5552738785,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064037,713,1,2,84,21,cftj6g399tknheudaxsdpfdgb,1,53.6,79.7,2025-03-02T14:41:42.014Z,2025-03-02T14:41:43Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552738881,156,,5552738855,141,85.1,5552738857,212,12.7,5552738859,213,2.85,5552738853,140,42.0,5552738851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064127,714,1,2,84,22,cftj6g399tknheudaxsdpfdgb,1,41.8,85.3,2025-03-02T14:41:43.638Z,2025-03-02T14:41:46Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552739401,213,0.22,5552739385,141,92.3,5552739393,212,21.4,5552739373,56,Left,5552739381,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783334917,860,83,2,84,24,c165yjiny1qnmfdvefxvflnkc,1,36.1,12.1,2025-03-02T14:41:45.632Z,2025-03-02T19:25:44Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5554223631,399,6d8194j12jdzgqk5uwcemecr8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064141,715,43,2,84,25,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T14:41:46.726Z,2025-03-02T14:41:50Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5552739935,144,3,5552739475,56,Left,5552739479,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064163,716,4,2,84,27,cftj6g399tknheudaxsdpfdgb,1,59.0,87.4,2025-03-02T14:41:47.854Z,2025-03-02T14:42:06Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5552739643,13,,5552739649,265,,5552739645,56,Left,5552739647,152,,5552739651,286,,5552740119,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064265,733,4,2,84,27,c165yjiny1qnmfdvefxvflnkc,0,41.0,12.6,2025-03-02T14:41:47.855Z,2025-03-02T14:42:07Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552740183,233,716,5552740079,13,,5552740087,285,,5552740081,56,Back,5552740083,152,,5552740085,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064687,717,1,2,84,47,cftj6g399tknheudaxsdpfdgb,1,52.7,64.0,2025-03-02T14:42:07.853Z,2025-03-02T19:27:23Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552742265,152,,5552742275,141,30.7,5552742277,212,25.8,5552742355,189,,5552742273,140,40.9,5552742261,5,,5552742269,56,Back,5552742279,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783335987,855,1,2,84,48,cftj6g399tknheudaxsdpfdgb,1,45.8,58.2,2025-03-02T14:42:09.335Z,2025-03-02T19:27:23Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5554230599,213,4.65,5554230593,140,45.0,5554230595,141,36.9,5554230591,56,Back,5554230597,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064751,718,1,2,84,52,cftj6g399tknheudaxsdpfdgb,1,49.7,37.4,2025-03-02T14:42:13.158Z,2025-03-02T14:42:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552742637,140,68.3,5552742635,56,Right,5552742641,212,27.1,5552742643,213,5.52,5552742639,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064917,719,1,2,84,53,cftj6g399tknheudaxsdpfdgb,1,68.3,9.8,2025-03-02T14:42:14.397Z,2025-03-02T14:42:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552743487,141,2.6,5552743485,140,77.7,5552743483,56,Right,5552743489,212,11.0,5552743491,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064935,720,1,2,84,59,cftj6g399tknheudaxsdpfdgb,1,82.8,16.4,2025-03-02T14:42:20.438Z,2025-03-02T14:42:21Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552743599,56,Center,5552743603,141,25.6,5552743605,212,9.8,5552743601,140,75.6,5552743607,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064993,721,1,2,85,0,cftj6g399tknheudaxsdpfdgb,1,75.6,25.6,2025-03-02T14:42:21.365Z,2025-03-02T14:42:24Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5552743917,141,37.0,5552743915,140,82.0,5552743921,213,0.86,5552743913,56,Center,5552743919,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065005,722,61,2,85,3,cftj6g399tknheudaxsdpfdgb,0,83.2,37.0,2025-03-02T14:42:24.021Z,2025-03-02T14:42:24Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552743977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065171,734,12,2,85,4,c165yjiny1qnmfdvefxvflnkc,1,13.6,66.6,2025-03-02T14:42:25.012Z,2025-03-02T14:42:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552744835,56,Back,5552744837,140,45.6,5552744843,213,6.17,5552744839,141,60.9,5552744841,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065133,723,1,2,85,7,cftj6g399tknheudaxsdpfdgb,0,56.9,39.5,2025-03-02T14:42:27.798Z,2025-03-02T14:42:28Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5552744673,157,,5552744683,213,0.24,5552744681,212,37.5,5552744679,141,52.8,5552744675,56,Center,5552744685,1,,5552744677,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065181,735,52,2,85,8,c165yjiny1qnmfdvefxvflnkc,1,6.8,38.3,2025-03-02T14:42:29.670Z,2025-03-02T19:27:47Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5554232045,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065397,736,1,2,85,15,c165yjiny1qnmfdvefxvflnkc,1,14.6,42.2,2025-03-02T14:42:36.517Z,2025-03-02T14:42:38Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552745935,141,59.0,5552745937,212,11.4,5552745929,123,,5552745933,140,14.9,5552745931,56,Back,5552745939,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065539,737,1,2,85,17,c165yjiny1qnmfdvefxvflnkc,1,14.9,57.6,2025-03-02T14:42:38.373Z,2025-03-02T14:42:44Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552746721,212,12.0,5552746715,56,Back,5552746723,213,4.52,5552746717,140,12.7,5552746719,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065619,738,1,2,85,23,c165yjiny1qnmfdvefxvflnkc,1,13.6,40.3,2025-03-02T14:42:44.469Z,2025-03-02T14:42:48Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552747167,140,12.2,5552747171,141,70.9,5552747177,213,1.64,5552747163,56,Back,5552747175,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065725,739,1,2,85,27,c165yjiny1qnmfdvefxvflnkc,1,11.9,70.9,2025-03-02T14:42:47.893Z,2025-03-02T14:42:51Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552747683,213,4.73,5552747673,56,Back,5552747681,212,17.3,5552747675,140,12.2,5552747677,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065815,740,1,2,85,30,c165yjiny1qnmfdvefxvflnkc,1,12.2,45.5,2025-03-02T14:42:51.333Z,2025-03-02T14:42:55Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5552748099,213,5.32,5552748093,140,30.0,5552748091,56,Back,5552748101,1,,5552748095,141,6.1,5552748097,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065905,741,1,2,85,34,c165yjiny1qnmfdvefxvflnkc,1,30.0,6.1,2025-03-02T14:42:55.415Z,2025-03-02T14:42:58Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552748529,1,,5552748517,140,64.6,5552748521,141,37.3,5552748525,212,42.1,5552748509,155,,5552748527,213,0.53,5552748513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065911,742,44,2,85,38,c165yjiny1qnmfdvefxvflnkc,1,71.6,49.8,2025-03-02T14:42:58.821Z,2025-03-02T14:43:01Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552748571,286,,5552748569,56,Center,5552748741,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065943,724,44,2,85,38,cftj6g399tknheudaxsdpfdgb,0,28.4,50.2,2025-03-02T14:42:58.822Z,2025-03-02T14:43:01Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5552748717,285,,5552748713,56,Back,5552748777,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
