id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value
2744424077,867,1,2,73,21,b3r6d8ydtmtjckam6pku9y400,1,69.0,79.1,2024-11-04T19:34:26.251Z,2024-11-04T19:34:29Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342720243,141,62.6,5342720247,213,5.00,5342720245,212,11.7,5342720239,56,Center,5342720241,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424071,673,83,2,73,24,ahnt9ejgwj58ul8auzdvi3czf,0,31.5,27.6,2024-11-04T19:34:28.805Z,2024-11-04T19:34:32Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5342720391,399,8g4r9maz4invihjmdzpfxy0np,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424095,868,1,2,73,24,b3r6d8ydtmtjckam6pku9y400,0,72.5,60.9,2024-11-04T19:34:29.338Z,2024-11-04T19:34:33Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342720373,213,0.33,5342720367,140,100.0,5342720369,141,75.6,5342720365,56,Center,5342720371,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424131,674,5,2,73,26,ahnt9ejgwj58ul8auzdvi3czf,1,-0.7000000000000001,29.2,2024-11-04T19:34:30.997Z,2024-11-04T20:03:05Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5342720547,346,,5342720545,56,Back,5342720575,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424113,869,5,2,73,26,b3r6d8ydtmtjckam6pku9y400,0,100.7,70.8,2024-11-04T19:34:30.997Z,2024-11-04T20:03:06Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342720591,233,674,5342720467,346,,5342720465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424283,675,1,2,73,40,ahnt9ejgwj58ul8auzdvi3czf,1,4.6,50.3,2024-11-04T19:34:45.525Z,2024-11-04T19:34:49Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5342721423,140,7.1,5342721427,212,6.8,5342721419,124,,5342721421,56,Back,5342721425,141,41.0,5342721433,237,,5342721429,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424313,676,1,2,73,44,ahnt9ejgwj58ul8auzdvi3czf,1,11.9,30.9,2024-11-04T19:34:49.078Z,2024-11-04T19:34:51Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342721545,140,19.5,5342721549,212,19.8,5342721543,56,Back,5342721547,141,4.3,5342721551,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424325,677,1,2,73,47,ahnt9ejgwj58ul8auzdvi3czf,1,19.9,3.7,2024-11-04T19:34:51.653Z,2024-11-04T19:34:53Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5342721633,56,Back,5342721637,141,10.4,5342721635,140,9.6,5342721641,213,2.74,5342721639,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424377,678,2,2,73,48,ahnt9ejgwj58ul8auzdvi3czf,1,9.8,10.1,2024-11-04T19:34:53.015Z,2024-11-04T19:36:17Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342721969,7,n2annzbap7hll02zo2v0ccgk,5342721929,140,60.4,5342721971,1,,5342721931,141,35.6,5342721973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424447,871,1,2,73,55,b3r6d8ydtmtjckam6pku9y400,1,32.9,58.8,2024-11-04T19:35:00.179Z,2024-11-04T19:35:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5342722309,212,15.7,5342722311,213,0.05,5342722307,141,59.9,5342722303,56,Back,5342722305,140,47.8,5342722301,241,,5342722299,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424465,872,1,2,73,59,b3r6d8ydtmtjckam6pku9y400,1,42.6,46.1,2024-11-04T19:35:03.788Z,2024-11-04T19:35:05Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342722393,56,Back,5342722397,141,21.6,5342722401,213,5.12,5342722399,212,18.2,5342722395,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424483,873,1,2,74,0,b3r6d8ydtmtjckam6pku9y400,1,55.6,21.5,2024-11-04T19:35:04.963Z,2024-11-04T19:35:06Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342722529,140,53.0,5342722537,212,9.4,5342722533,141,34.8,5342722539,213,1.86,5342722525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424547,874,1,2,74,2,b3r6d8ydtmtjckam6pku9y400,1,52.6,34.5,2024-11-04T19:35:06.627Z,2024-11-04T19:35:10Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342722837,140,44.7,5342722835,56,Back,5342722843,213,1.95,5342722839,141,65.5,5342722841,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424597,875,1,2,74,6,b3r6d8ydtmtjckam6pku9y400,1,54.7,66.0,2024-11-04T19:35:10.827Z,2024-11-04T19:35:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342723091,212,17.6,5342723087,140,58.0,5342723085,56,Left,5342723093,213,1.37,5342723089,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424613,876,1,2,74,9,b3r6d8ydtmtjckam6pku9y400,1,58.5,87.5,2024-11-04T19:35:14.076Z,2024-11-04T19:35:15Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342723165,212,11.0,5342723161,140,58.1,5342723159,56,Center,5342723163,141,71.4,5342723167,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424621,877,1,2,74,10,b3r6d8ydtmtjckam6pku9y400,1,58.1,71.4,2024-11-04T19:35:15.156Z,2024-11-04T19:35:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342723237,212,8.1,5342723233,140,58.8,5342723231,56,Left,5342723235,141,83.3,5342723239,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424703,878,1,2,74,11,b3r6d8ydtmtjckam6pku9y400,1,57.5,82.7,2024-11-04T19:35:16.171Z,2024-11-04T19:35:21Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342723633,213,4.28,5342723631,212,29.4,5342723629,141,43.4,5342723623,56,Back,5342723627,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424733,879,1,2,74,16,b3r6d8ydtmtjckam6pku9y400,1,45.1,40.6,2024-11-04T19:35:21.108Z,2024-11-04T19:35:23Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5342723793,213,1.54,5342723785,141,63.1,5342723781,140,45.6,5342723779,56,Back,5342723789,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424791,880,1,2,74,18,b3r6d8ydtmtjckam6pku9y400,1,46.5,67.0,2024-11-04T19:35:23.548Z,2024-11-04T19:35:26Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342724085,140,63.7,5342724089,212,24.8,5342724087,141,92.1,5342724091,213,0.76,5342724083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424831,881,1,2,74,21,b3r6d8ydtmtjckam6pku9y400,1,61.1,83.8,2024-11-04T19:35:26.572Z,2024-11-04T19:35:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342724319,212,10.2,5342724315,140,60.2,5342724321,213,4.62,5342724317,141,68.8,5342724313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424841,882,1,2,74,25,b3r6d8ydtmtjckam6pku9y400,1,59.4,76.9,2024-11-04T19:35:29.996Z,2024-11-04T19:35:31Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342724359,212,14.9,5342724361,213,0.88,5342724355,140,68.5,5342724353,56,Left,5342724357,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424851,883,1,2,74,26,b3r6d8ydtmtjckam6pku9y400,1,68.5,93.8,2024-11-04T19:35:31.300Z,2024-11-04T19:35:32Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342724419,56,Left,5342724425,212,9.5,5342724421,140,68.1,5342724423,141,79.9,5342724427,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424869,884,1,2,74,27,b3r6d8ydtmtjckam6pku9y400,1,68.1,79.9,2024-11-04T19:35:32.076Z,2024-11-04T19:35:33Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342724503,140,67.2,5342724507,212,6.5,5342724505,141,89.4,5342724509,213,1.72,5342724501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424893,885,1,2,74,28,b3r6d8ydtmtjckam6pku9y400,1,65.5,93.2,2024-11-04T19:35:33.580Z,2024-11-04T19:35:35Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342724637,212,10.0,5342724633,140,56.4,5342724631,56,Left,5342724635,141,89.1,5342724639,213,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424917,886,1,2,74,30,b3r6d8ydtmtjckam6pku9y400,1,54.5,87.1,2024-11-04T19:35:35.316Z,2024-11-04T19:35:38Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342724779,140,46.6,5342724783,212,17.1,5342724777,56,Back,5342724781,141,65.1,5342724785,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424955,887,1,2,74,33,b3r6d8ydtmtjckam6pku9y400,1,49.0,58.2,2024-11-04T19:35:38.477Z,2024-11-04T19:35:42Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342725005,212,17.5,5342725001,140,48.8,5342725003,141,32.4,5342724999,56,Back,5342725007,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744424997,888,1,2,74,37,b3r6d8ydtmtjckam6pku9y400,1,55.2,27.4,2024-11-04T19:35:42.397Z,2024-11-04T19:35:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5342725271,213,6.27,5342725269,212,15.5,5342725265,140,70.0,5342725263,56,Center,5342725267,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425033,889,1,2,74,42,b3r6d8ydtmtjckam6pku9y400,1,67.0,20.7,2024-11-04T19:35:47.060Z,2024-11-04T19:35:50Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342725477,56,Right,5342725485,213,3.95,5342725481,141,2.3,5342725479,140,55.7,5342725483,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425037,890,1,2,74,46,b3r6d8ydtmtjckam6pku9y400,1,58.5,1.6,2024-11-04T19:35:50.684Z,2024-11-04T19:35:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342725497,56,Right,5342725505,213,1.94,5342725501,141,10.4,5342725503,212,6.4,5342725499,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425063,891,1,2,74,46,b3r6d8ydtmtjckam6pku9y400,1,56.3,10.4,2024-11-04T19:35:51.557Z,2024-11-04T19:35:53Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342725645,56,Right,5342725647,140,58.9,5342725653,213,5.17,5342725649,141,2.3,5342725651,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425077,892,1,2,74,48,b3r6d8ydtmtjckam6pku9y400,1,57.4,4.1,2024-11-04T19:35:53.244Z,2024-11-04T19:35:54Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342725713,140,64.4,5342725717,212,25.1,5342725719,213,1.27,5342725715,141,39.4,5342725711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425099,893,1,2,74,50,b3r6d8ydtmtjckam6pku9y400,1,64.4,39.4,2024-11-04T19:35:54.636Z,2024-11-04T19:35:57Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342725905,140,53.8,5342725903,56,Right,5342725907,141,2.6,5342725911,213,4.29,5342725931,156,,5342725909,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425155,894,1,2,74,53,b3r6d8ydtmtjckam6pku9y400,1,53.3,3.4,2024-11-04T19:35:58.094Z,2024-11-04T19:36:02Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342726257,140,46.3,5342726253,196,,5342726251,155,,5342726255,56,Back,5342726265,1,,5342726261,212,57.5,5342726259,141,87.2,5342726263,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425205,895,1,2,74,58,b3r6d8ydtmtjckam6pku9y400,1,46.4,86.9,2024-11-04T19:36:02.645Z,2024-11-04T19:36:06Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342726521,212,17.8,5342726525,213,4.47,5342726513,56,Back,5342726517,141,61.5,5342726515,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425267,896,1,2,75,1,b3r6d8ydtmtjckam6pku9y400,1,45.8,57.5,2024-11-04T19:36:06.485Z,2024-11-04T19:36:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342726823,56,Back,5342726827,141,34.6,5342726825,140,45.8,5342726829,212,15.6,5342726831,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425337,897,1,2,75,7,b3r6d8ydtmtjckam6pku9y400,1,49.1,34.9,2024-11-04T19:36:12.222Z,2024-11-04T19:36:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5342727169,213,0.77,5342727159,155,,5342727163,140,78.7,5342727173,1,,5342727167,212,43.2,5342727165,141,79.1,5342727161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425347,898,44,2,75,12,b3r6d8ydtmtjckam6pku9y400,1,79.2,77.9,2024-11-04T19:36:16.599Z,2024-11-04T20:03:26Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342727225,286,,5342727245,233,680,5342727223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425321,680,44,2,75,12,ahnt9ejgwj58ul8auzdvi3czf,0,20.8,22.1,2024-11-04T19:36:16.600Z,2024-11-04T20:03:26Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5342727113,56,Back,5342727115,285,,5342727299,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425351,899,61,2,75,12,b3r6d8ydtmtjckam6pku9y400,0,78.4,78.2,2024-11-04T19:36:17.389Z,2024-11-04T20:26:35Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342727241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425407,681,5,2,75,13,ahnt9ejgwj58ul8auzdvi3czf,1,-1.3,31.0,2024-11-04T19:36:17.641Z,2024-11-04T20:03:06Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5342727615,233,900,5342727599,346,,5342727597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425367,900,5,2,75,13,b3r6d8ydtmtjckam6pku9y400,0,101.3,69.0,2024-11-04T19:36:17.641Z,2024-11-04T20:03:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342727369,346,,5342727367,56,Center,5342727619,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425515,682,1,2,75,32,ahnt9ejgwj58ul8auzdvi3czf,1,3.2,44.6,2024-11-04T19:36:37.017Z,2024-11-04T19:36:37Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5342728177,124,,5342728191,237,,5342728187,213,0.02,5342728179,56,Back,5342728183,141,44.8,5342728181,140,8.8,5342728185,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425527,683,1,2,75,33,ahnt9ejgwj58ul8auzdvi3czf,1,8.8,44.8,2024-11-04T19:36:37.802Z,2024-11-04T19:36:39Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5342728267,56,Back,5342728273,212,22.5,5342728269,140,9.5,5342728275,213,1.54,5342728271,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425535,684,1,2,75,34,ahnt9ejgwj58ul8auzdvi3czf,1,9.8,82.6,2024-11-04T19:36:39.417Z,2024-11-04T19:36:41Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5342728345,141,96.5,5342728349,213,0.41,5342728341,56,Back,5342728347,212,23.7,5342728343,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425597,685,1,2,75,36,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,96.5,2024-11-04T19:36:41.225Z,2024-11-04T19:36:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5342728701,213,5.48,5342728699,212,15.4,5342728695,140,40.7,5342728697,141,80.2,5342728693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425605,686,61,2,75,41,ahnt9ejgwj58ul8auzdvi3czf,0,41.5,79.7,2024-11-04T19:36:46.024Z,2024-11-04T19:36:46Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5342728743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425631,902,1,2,75,42,b3r6d8ydtmtjckam6pku9y400,1,52.5,14.3,2024-11-04T19:36:47.503Z,2024-11-04T19:36:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5342728901,140,51.6,5342728905,212,7.1,5342728903,141,24.7,5342728907,213,1.70,5342728899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425659,903,1,2,75,43,b3r6d8ydtmtjckam6pku9y400,1,51.6,24.7,2024-11-04T19:36:48.278Z,2024-11-04T19:36:50Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342729025,56,Back,5342729027,140,40.9,5342729031,212,11.5,5342729029,141,21.0,5342729033,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425729,904,1,2,75,45,b3r6d8ydtmtjckam6pku9y400,1,40.9,21.0,2024-11-04T19:36:49.870Z,2024-11-04T19:36:55Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5342729399,140,47.0,5342729405,213,1.24,5342729401,141,48.5,5342729397,56,Back,5342729403,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425737,905,1,2,75,50,b3r6d8ydtmtjckam6pku9y400,1,67.3,32.5,2024-11-04T19:36:54.942Z,2024-11-04T19:36:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342729433,141,37.3,5342729437,213,0.51,5342729429,56,Center,5342729435,212,6.6,5342729431,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425755,906,1,2,75,51,b3r6d8ydtmtjckam6pku9y400,1,72.8,37.3,2024-11-04T19:36:55.782Z,2024-11-04T19:36:57Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5342729553,212,6.2,5342729549,140,67.9,5342729555,213,2.54,5342729551,141,42.5,5342729561,156,,5342729547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425813,907,1,2,75,53,b3r6d8ydtmtjckam6pku9y400,1,63.7,55.8,2024-11-04T19:36:58.182Z,2024-11-04T19:37:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5342729851,213,0.86,5342729847,141,90.9,5342729843,56,Left,5342729845,140,83.3,5342729849,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425837,908,1,2,75,57,b3r6d8ydtmtjckam6pku9y400,1,76.9,81.2,2024-11-04T19:37:01.894Z,2024-11-04T19:37:04Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5342729995,140,65.0,5342729999,212,12.6,5342729993,56,Left,5342730001,213,3.00,5342729997,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425863,909,1,2,75,59,b3r6d8ydtmtjckam6pku9y400,1,65.8,81.5,2024-11-04T19:37:04.318Z,2024-11-04T19:37:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342730187,213,0.38,5342730179,56,Left,5342730183,141,92.3,5342730181,140,83.2,5342730185,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425875,910,1,2,76,2,b3r6d8ydtmtjckam6pku9y400,0,82.2,87.4,2024-11-04T19:37:07.439Z,2024-11-04T19:37:09Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342730271,141,75.7,5342730275,213,5.63,5342730269,140,92.1,5342730273,212,13.1,5342730267,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425893,687,12,2,76,5,ahnt9ejgwj58ul8auzdvi3czf,1,8.2,26.4,2024-11-04T19:37:09.726Z,2024-11-04T19:37:11Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342730445,56,Back,5342730447,140,15.9,5342730453,213,5.11,5342730449,141,0.0,5342730451,212,20.9,5342730497,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744425901,688,5,2,76,5,ahnt9ejgwj58ul8auzdvi3czf,0,14.3,-1.5,2024-11-04T19:37:10.416Z,2024-11-04T20:03:08Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5342730473,347,,5342731149,233,911,5342730471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426007,911,5,2,76,5,b3r6d8ydtmtjckam6pku9y400,1,85.7,101.5,2024-11-04T19:37:10.416Z,2024-11-04T20:03:07Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342731123,233,688,5342731121,347,,5342731119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426029,912,1,2,76,16,b3r6d8ydtmtjckam6pku9y400,1,83.0,100.0,2024-11-04T19:37:21.335Z,2024-11-04T19:37:23Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342731235,141,88.7,5342731231,56,Left,5342731229,107,,5342731233,140,92.3,5342731237,212,13.0,5342731239,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426051,913,1,2,76,18,b3r6d8ydtmtjckam6pku9y400,1,92.3,88.7,2024-11-04T19:37:23.343Z,2024-11-04T19:37:25Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5342731369,141,89.1,5342731373,213,3.11,5342731371,212,9.6,5342731365,140,83.2,5342731361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426079,914,1,2,76,20,b3r6d8ydtmtjckam6pku9y400,1,78.6,85.4,2024-11-04T19:37:24.951Z,2024-11-04T19:37:27Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5342731533,212,9.4,5342731535,213,0.48,5342731531,141,91.8,5342731529,140,86.5,5342731527,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426191,915,1,2,76,22,b3r6d8ydtmtjckam6pku9y400,1,87.6,90.3,2024-11-04T19:37:27.280Z,2024-11-04T19:37:35Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5342732127,155,,5342732139,1,,5342732125,2,,5342732137,213,4.64,5342732133,141,3.5,5342732135,212,59.2,5342732131,140,83.6,5342732129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426229,916,1,2,76,30,b3r6d8ydtmtjckam6pku9y400,1,83.6,3.5,2024-11-04T19:37:35.455Z,2024-11-04T19:37:38Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342732339,213,2.41,5342732331,56,Right,5342732335,141,15.5,5342732337,212,12.2,5342732333,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426249,917,1,2,76,33,b3r6d8ydtmtjckam6pku9y400,1,75.0,15.5,2024-11-04T19:37:37.895Z,2024-11-04T19:37:40Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5342732457,141,4.1,5342732453,56,Right,5342732455,140,81.6,5342732461,213,5.44,5342732459,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744426287,918,1,2,76,35,b3r6d8ydtmtjckam6pku9y400,1,81.8,4.3,2024-11-04T19:37:39.903Z,2024-11-04T19:37:42Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5342732651,140,78.3,5342732655,212,11.9,5342732653,141,20.9,5342732657,213,1.89,5342732649,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
