id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2739953627,646,5,2,66,51,9qsmopgutr7ut5g6workk8w4i,1,14.1,-1.4,2024-10-27T12:45:26.371Z,2024-10-27T13:24:46Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318324773,347,,5318325151,233,569,5318324771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953767,647,1,2,67,1,9qsmopgutr7ut5g6workk8w4i,1,13.7,0.0,2024-10-27T12:45:36.080Z,2024-10-27T12:45:39Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318325375,107,,5318325383,141,10.3,5318325377,56,Back,5318325391,213,1.97,5318325379,140,10.6,5318325387,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953773,648,1,2,67,4,9qsmopgutr7ut5g6workk8w4i,0,10.6,10.3,2024-10-27T12:45:38.857Z,2024-10-27T12:45:39Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318325429,213,0.08,5318325423,140,43.4,5318325421,56,Back,5318325419,155,,5318325427,212,34.6,5318325431,1,,5318325425,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953791,570,1,2,67,5,b3r6d8ydtmtjckam6pku9y400,0,62.3,80.2,2024-10-27T12:45:40.432Z,2024-10-27T12:45:41Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318325507,56,Center,5318325515,213,5.29,5318325505,3,,5318325509,140,70.0,5318325513,212,14.7,5318325511,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953845,649,1,2,67,6,9qsmopgutr7ut5g6workk8w4i,0,34.8,31.7,2024-10-27T12:45:41.207Z,2024-10-27T12:45:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318325779,141,30.1,5318325773,157,,5318325785,1,,5318325777,140,76.9,5318325781,212,44.2,5318325775,56,Center,5318325783,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953935,572,1,2,67,12,b3r6d8ydtmtjckam6pku9y400,1,21.5,63.7,2024-10-27T12:45:46.880Z,2024-10-27T12:45:53Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318326253,213,5.37,5318326245,141,47.9,5318326241,140,29.4,5318326249,212,13.6,5318326237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953947,573,1,2,67,18,b3r6d8ydtmtjckam6pku9y400,1,30.3,52.2,2024-10-27T12:45:53.136Z,2024-10-27T12:45:54Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318326325,213,1.22,5318326319,140,34.8,5318326321,141,71.1,5318326323,212,13.7,5318326317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739953961,574,1,2,67,19,b3r6d8ydtmtjckam6pku9y400,1,35.9,72.6,2024-10-27T12:45:54.017Z,2024-10-27T12:45:54Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318326381,56,Back,5318326383,140,40.5,5318326385,141,67.6,5318326387,212,5.9,5318326389,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954017,575,1,2,67,20,b3r6d8ydtmtjckam6pku9y400,1,40.5,67.0,2024-10-27T12:45:54.784Z,2024-10-27T12:45:59Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5318326665,141,63.4,5318326693,156,,5318326667,212,4.5,5318326663,140,36.9,5318326661,56,Back,5318326669,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954039,576,1,2,67,24,b3r6d8ydtmtjckam6pku9y400,1,36.5,64.2,2024-10-27T12:45:59.121Z,2024-10-27T12:46:00Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318326815,213,2.73,5318326807,56,Back,5318326813,212,8.2,5318326811,141,69.0,5318326809,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954053,577,1,2,67,25,b3r6d8ydtmtjckam6pku9y400,1,28.8,68.1,2024-10-27T12:46:00.112Z,2024-10-27T12:46:01Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318326879,212,19.5,5318326873,56,Back,5318326877,141,50.9,5318326875,140,13.9,5318326881,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954069,578,1,2,67,26,b3r6d8ydtmtjckam6pku9y400,1,13.5,50.3,2024-10-27T12:46:01.136Z,2024-10-27T12:46:07Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318326961,56,Back,5318326963,140,29.8,5318326969,213,5.24,5318326971,1,,5318326965,141,7.4,5318326967,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954097,579,61,2,67,28,b3r6d8ydtmtjckam6pku9y400,0,27.8,8.4,2024-10-27T12:46:02.878Z,2024-10-27T18:55:08Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318327113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954087,650,3,2,67,28,9qsmopgutr7ut5g6workk8w4i,1,72.2,88.8,2024-10-27T12:46:02.879Z,2024-10-27T19:18:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318327079,286,,5318327077,56,Left,5320444063,465,,5320445397,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740341093,749,45,2,67,28,b3r6d8ydtmtjckam6pku9y400,0,27.8,11.2,2024-10-27T12:46:02.879Z,2024-10-27T19:18:48Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5320445079,285,,5320445417,233,650,5320445077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954113,652,1,2,67,30,9qsmopgutr7ut5g6workk8w4i,1,75.3,95.1,2024-10-27T12:46:04.935Z,2024-10-27T12:46:06Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318327177,212,8.4,5318327179,213,3.74,5318327171,56,Left,5318327173,140,68.7,5318327175,141,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954129,653,1,2,67,31,9qsmopgutr7ut5g6workk8w4i,1,68.6,88.1,2024-10-27T12:46:05.839Z,2024-10-27T12:46:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318327247,56,Left,5318327249,140,74.2,5318327251,141,96.8,5318327255,213,0.79,5318327253,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954137,654,1,2,67,32,9qsmopgutr7ut5g6workk8w4i,1,74.2,96.8,2024-10-27T12:46:07.311Z,2024-10-27T12:46:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318327295,56,Left,5318327297,140,67.4,5318327305,213,3.72,5318327301,212,8.5,5318327299,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954167,655,1,2,67,33,9qsmopgutr7ut5g6workk8w4i,1,67.4,90.0,2024-10-27T12:46:08.376Z,2024-10-27T12:46:10Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318327471,141,96.6,5318327473,212,7.6,5318327467,56,Left,5318327475,213,2.51,5318327469,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954203,656,1,2,67,36,9qsmopgutr7ut5g6workk8w4i,1,61.6,96.6,2024-10-27T12:46:10.599Z,2024-10-27T12:46:13Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318327687,212,15.9,5318327689,213,4.58,5318327681,56,Center,5318327683,140,59.6,5318327685,141,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954229,657,1,2,67,39,9qsmopgutr7ut5g6workk8w4i,1,59.6,73.4,2024-10-27T12:46:13.647Z,2024-10-27T12:46:16Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318327805,56,Left,5318327807,140,59.8,5318327813,213,1.55,5318327811,212,12.0,5318327809,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954263,658,1,2,67,42,9qsmopgutr7ut5g6workk8w4i,1,59.3,89.9,2024-10-27T12:46:17.185Z,2024-10-27T12:46:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318328003,213,5.14,5318327983,56,Center,5318327993,141,74.1,5318327999,212,11.8,5318327979,155,,5318327989,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954267,659,1,2,67,44,9qsmopgutr7ut5g6workk8w4i,1,56.8,72.2,2024-10-27T12:46:18.780Z,2024-10-27T12:46:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318329569,141,69.3,5318329567,140,52.6,5318328025,56,Center,5318329571,212,4.8,5318329573,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954281,660,1,2,67,46,9qsmopgutr7ut5g6workk8w4i,1,59.6,81.8,2024-10-27T12:46:20.559Z,2024-10-27T12:46:21Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318328125,141,96.2,5318328127,212,14.2,5318328123,140,69.4,5318328121,56,Left,5318328129,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954291,661,1,2,67,47,9qsmopgutr7ut5g6workk8w4i,1,69.4,96.2,2024-10-27T12:46:21.599Z,2024-10-27T12:46:22Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318328185,141,84.5,5318328183,140,73.4,5318328181,56,Left,5318328189,213,5.20,5318328187,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954319,662,1,2,67,48,9qsmopgutr7ut5g6workk8w4i,1,73.4,84.5,2024-10-27T12:46:22.527Z,2024-10-27T12:47:07Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318328333,56,Left,5318328341,213,2.02,5318328335,140,70.1,5318328337,141,95.1,5318328339,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954383,663,4,2,67,54,9qsmopgutr7ut5g6workk8w4i,1,68.7,95.4,2024-10-27T12:46:29.055Z,2024-10-27T12:46:42Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318328715,152,,5318329507,233,580,5318328721,286,,5318328707,13,,5318328711,56,Left,5318328719,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954491,580,4,2,67,54,b3r6d8ydtmtjckam6pku9y400,0,31.3,4.6,2024-10-27T12:46:29.056Z,2024-10-27T12:46:43Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5318329245,265,,5318329247,285,,5318329537,233,663,5318329241,56,Back,5318329243,152,,5318329239,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954901,664,1,2,68,35,9qsmopgutr7ut5g6workk8w4i,0,71.2,93.9,2024-10-27T12:47:09.807Z,2024-10-27T18:57:09Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318331507,212,41.1,5318331497,155,,5320449921,20,,5318331495,5,,5318331505,141,43.9,5318331499,152,,5318331509,213,5.31,5320449919,223,,5318331493,2,,5318331501,56,Center,5318331511,1,5318331503,140,,,,,,,,93.2,,,,,,,,,,,,,,
2739954939,581,12,2,68,39,b3r6d8ydtmtjckam6pku9y400,1,9.7,53.4,2024-10-27T12:47:14.400Z,2024-10-27T12:47:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318331729,212,16.9,5318331747,15,,5318331723,56,Back,5318331731,213,4.93,5318331727,141,29.2,5318331725,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739954995,665,61,2,68,45,9qsmopgutr7ut5g6workk8w4i,0,92.2,77.9,2024-10-27T12:47:20.455Z,2024-10-27T12:47:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318332001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955275,582,5,2,68,47,b3r6d8ydtmtjckam6pku9y400,1,6.7,-1.3,2024-10-27T12:47:21.681Z,2024-10-27T13:24:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318333573,233,666,5318333535,347,,5318333533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955015,666,5,2,68,47,9qsmopgutr7ut5g6workk8w4i,0,93.3,101.3,2024-10-27T12:47:21.681Z,2024-10-27T13:24:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318332113,347,,5318332111,56,Left,5318333595,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955299,583,1,2,69,12,b3r6d8ydtmtjckam6pku9y400,1,7.1,0.0,2024-10-27T12:47:46.736Z,2024-10-27T12:47:48Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318333671,213,1.91,5318333665,140,3.8,5318333667,141,12.8,5318333661,107,,5318333663,56,Back,5318333669,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955319,584,1,2,69,13,b3r6d8ydtmtjckam6pku9y400,1,3.6,13.5,2024-10-27T12:47:48.208Z,2024-10-27T12:47:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318333769,212,9.3,5318333761,140,9.6,5318333757,56,Back,5318333771,213,5.45,5318333765,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955351,585,1,2,69,15,b3r6d8ydtmtjckam6pku9y400,0,9.8,3.4,2024-10-27T12:47:50.081Z,2024-10-27T12:47:52Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318333919,212,49.4,5318333911,157,,5318333913,56,Right,5318333917,141,19.2,5318333921,213,0.22,5318333923,1,,5318333915,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955365,667,61,2,69,18,9qsmopgutr7ut5g6workk8w4i,1,43.4,73.7,2024-10-27T12:47:53.140Z,2024-10-27T12:47:53Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318334025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955407,669,1,2,69,21,9qsmopgutr7ut5g6workk8w4i,1,24.6,58.7,2024-10-27T12:47:56.306Z,2024-10-27T12:47:59Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318334285,140,13.3,5318334291,213,3.18,5318334287,141,58.1,5318334283,56,Back,5318334289,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955453,670,1,2,69,24,9qsmopgutr7ut5g6workk8w4i,0,15.7,64.4,2024-10-27T12:47:59.064Z,2024-10-27T12:48:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318334511,213,0.43,5318334501,157,,5318334503,56,Left,5318334513,1,,5318334509,212,44.3,5318334505,140,54.1,5318334507,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955475,586,1,2,69,28,b3r6d8ydtmtjckam6pku9y400,0,48.6,11.4,2024-10-27T12:48:02.976Z,2024-10-27T12:48:03Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318334637,3,,5318334647,213,0.17,5318334645,212,15.0,5318334639,56,Right,5318334643,141,15.2,5318334641,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955781,587,1,2,69,29,b3r6d8ydtmtjckam6pku9y400,0,42.1,25.2,2024-10-27T12:48:03.680Z,2024-10-27T13:16:10Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318336299,3,,5318336305,141,22.7,5318336303,140,57.1,5318336301,56,Center,5318336309,213,6.18,5318336307,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955503,671,4,2,69,30,9qsmopgutr7ut5g6workk8w4i,1,41.4,78.3,2024-10-27T12:48:04.511Z,2024-10-27T13:16:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318348437,286,,5318334769,56,Back,5318454431,233,721,5318348435,265,,5318348431,13,,5318348433,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739978593,721,4,2,69,30,b3r6d8ydtmtjckam6pku9y400,0,58.6,21.7,2024-10-27T12:48:04.512Z,2024-10-27T13:16:15Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5318454363,152,,5318454361,56,Center,5318454365,265,,5318454359,13,,5318454443,233,671,5318454367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955507,672,43,2,69,31,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:48:06.098Z,2024-10-27T12:52:29Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318334795,56,Center,5318348463,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955517,673,43,2,69,33,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:48:08.071Z,2024-10-27T12:48:14Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318335187,144,4,5318334895,152,0,5318334897,265,0,5318334891,13,0,5318334893,56,Back,5318334899,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955951,588,27,2,70,16,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:48:51.334Z,2024-10-27T12:48:55Z,,,,5318337297,233,674,5318337261,41,Injury,5318337263,53,4gqnyyx3i92fayq6cxvekqwut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739955921,674,27,2,70,16,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:48:51.334Z,2024-10-27T12:50:00Z,,,,5318340865,41,Injury,5318337279,233,588,5318340867,53,chteizjcvxpvze9p77gcttcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957545,589,28,2,72,20,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T12:50:55.253Z,2024-10-27T13:17:24Z,,,,5318345539,55,588,5318363539,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957441,675,28,2,72,20,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:50:55.253Z,2024-10-27T13:17:17Z,,,,5318344997,55,674,5318363527,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739979497,862,1,2,72,25,9qsmopgutr7ut5g6workk8w4i,1,49.6,63.9,2024-10-27T12:50:59.480Z,2024-10-27T13:17:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318459585,189,,5318457701,213,5.06,5318457693,56,Center,5318457699,212,19.6,5318458039,5,,5318457695,140,56.0,5318457697,141,36.8,5318458041,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957511,677,1,2,72,34,9qsmopgutr7ut5g6workk8w4i,1,63.5,18.8,2024-10-27T12:51:08.502Z,2024-10-27T19:02:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318345379,141,15.4,5318345377,140,79.7,5318345383,213,6.15,5318345375,56,Right,5318345381,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740346407,752,45,2,72,39,b3r6d8ydtmtjckam6pku9y400,0,29.9,84.7,2024-10-27T12:51:13.873Z,2024-10-27T19:03:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5320474157,56,Back,5320474161,285,,5320474163,233,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740346401,886,3,2,72,39,9qsmopgutr7ut5g6workk8w4i,1,70.1,15.3,2024-10-27T12:51:13.873Z,2024-10-27T19:03:42Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5320474125,56,Right,5320474131,465,,5320474167,233,752,5320474129,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957519,678,3,2,72,40,9qsmopgutr7ut5g6workk8w4i,0,87.4,26.8,2024-10-27T12:51:14.965Z,2024-10-27T19:02:59Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318345417,286,,5318349667,233,593,5320470919,465,,5318345415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958341,593,7,2,72,40,b3r6d8ydtmtjckam6pku9y400,0,12.6,73.2,2024-10-27T12:51:14.966Z,2024-10-27T19:03:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5320474829,385,,5318349435,56,Back,5318349651,233,678,5318349437,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957537,679,61,2,72,42,9qsmopgutr7ut5g6workk8w4i,1,87.5,27.7,2024-10-27T12:51:17.293Z,2024-10-27T13:17:12Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318345497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739961057,624,12,2,72,44,b3r6d8ydtmtjckam6pku9y400,1,7.4,63.4,2024-10-27T12:51:18.741Z,2024-10-27T12:57:51Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318363219,212,6.4,5318363217,141,64.3,5318363215,140,1.3,5318363213,56,Back,5318363221,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957811,590,6,2,72,44,b3r6d8ydtmtjckam6pku9y400,0,7.4,64.0,2024-10-27T12:51:19.256Z,2024-10-27T19:03:55Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318346869,56,Back,5318378627,233,680,5318346871,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957551,680,6,2,72,44,9qsmopgutr7ut5g6workk8w4i,1,92.6,36.0,2024-10-27T12:51:19.256Z,2024-10-27T13:17:12Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318378595,233,590,5318345649,75,,5318345647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957469,676,43,2,72,47,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:51:21.974Z,2024-10-27T13:15:46Z,,,,5318452831,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957977,681,18,2,73,24,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:51:58.873Z,2024-10-27T19:05:22Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318347693,55,682,5318347657,41,,5318347661,59,7,5318347659,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739957979,682,19,2,73,24,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T12:51:58.874Z,2024-10-27T19:05:23Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5318347667,145,11,5318347671,292,6,5318347673,293,4,5318347669,59,17,5318347677,55,681,5318347663,41,,5318347675,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958209,683,1,2,73,56,9qsmopgutr7ut5g6workk8w4i,0,99.5,0.5,2024-10-27T12:52:31.342Z,2024-10-27T19:05:29Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5318348811,213,1.86,5318348795,2,,5318348803,56,Center,5318348799,155,,5318348807,141,46.3,5318348801,224,,5318348813,1,,5318348797,6,,5318348809,212,32.5,5318348805,140,90.8,5320480965,20,,,,,,,,,,,,,,,,,,,,,,,,
2739958243,591,12,2,74,0,b3r6d8ydtmtjckam6pku9y400,1,5.7,62.0,2024-10-27T12:52:34.910Z,2024-10-27T12:56:47Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318348935,56,Back,5318348937,140,18.1,5318348967,15,,5318348941,212,20.1,5318348943,213,5.42,5318348939,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958245,684,13,2,74,2,9qsmopgutr7ut5g6workk8w4i,1,83.4,57.9,2024-10-27T12:52:37.245Z,2024-10-27T19:05:57Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318350213,328,,5318349925,25,,5318348955,56,Center,5320482611,17,,5318350209,102,40.3,5318350217,230,97.3,5318350211,103,2.8,5320482613,108,,5318349927,72,,5318350219,231,49.3,5318350215,458,5318350207,75,,,,,,,,,,,,,,,,,,,,,,
2739958289,592,5,2,74,4,b3r6d8ydtmtjckam6pku9y400,1,-1.2,61.4,2024-10-27T12:52:38.709Z,2024-10-27T13:24:47Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318349177,346,,5318349197,233,685,5318349175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739958257,685,5,2,74,4,9qsmopgutr7ut5g6workk8w4i,0,101.2,38.6,2024-10-27T12:52:38.709Z,2024-10-27T13:24:47Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5318349005,56,Center,5318349217,233,592,5318349007,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
