id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818223879,639,1,2,64,41,aljua8crr0vkwit0j3m59jw9j,0,92.0,83.8,2025-05-24T14:22:51.738Z,2025-05-24T21:21:19Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746382161,2,,5748077189,72,,5746382173,213,4.86,5746382165,56,Center,5746382169,141,50.4,5746382167,140,95.2,5746382163,155,,5746382171,212,23.0,5748077187,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224091,555,12,2,64,43,c165yjiny1qnmfdvefxvflnkc,1,4.5,41.3,2025-05-24T14:22:54.052Z,2025-05-24T14:23:09Z,ajk0mbprro09pccglih9y740k,A. Sønderskov,,,5746383331,56,Back,5746383337,141,3.2,5746383341,213,5.25,5746383333,140,19.1,5746383339,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818223991,640,1,2,64,46,aljua8crr0vkwit0j3m59jw9j,1,80.3,96.2,2025-05-24T14:22:56.523Z,2025-05-24T14:23:00Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746382695,140,66.3,5746382699,212,14.9,5746382701,213,3.32,5746382697,141,92.4,5746382693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224025,641,1,2,64,50,aljua8crr0vkwit0j3m59jw9j,1,69.2,84.1,2025-05-24T14:23:00.634Z,2025-05-24T14:23:03Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5746382913,213,3.83,5746382907,140,61.4,5746382909,141,74.2,5746382905,56,Center,5746382911,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224045,642,1,2,64,53,aljua8crr0vkwit0j3m59jw9j,1,61.2,73.9,2025-05-24T14:23:03.498Z,2025-05-24T14:23:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746383075,140,70.9,5746383091,212,18.9,5746383093,213,1.00,5746383077,141,97.4,5746383073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224095,643,1,2,64,55,aljua8crr0vkwit0j3m59jw9j,1,70.9,97.4,2025-05-24T14:23:05.691Z,2025-05-24T14:23:09Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746383365,141,79.4,5746383369,213,3.71,5746383367,212,22.7,5746383361,56,Left,5746383363,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224149,644,1,2,64,58,aljua8crr0vkwit0j3m59jw9j,1,52.7,79.4,2025-05-24T14:23:09.306Z,2025-05-24T14:23:13Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746383673,56,Center,5746383677,141,43.6,5746383679,212,24.7,5746383675,140,56.5,5746383681,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224205,645,1,2,65,3,aljua8crr0vkwit0j3m59jw9j,1,63.8,36.6,2025-05-24T14:23:13.658Z,2025-05-24T14:23:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746384007,56,Right,5746384013,212,26.3,5746384015,213,5.39,5746384009,140,79.4,5746384011,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224269,646,1,2,65,6,aljua8crr0vkwit0j3m59jw9j,1,82.2,6.1,2025-05-24T14:23:17.370Z,2025-05-24T14:23:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746384315,141,16.2,5746384319,213,1.68,5746384317,212,6.9,5746384311,56,Right,5746384313,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224279,647,1,2,65,11,aljua8crr0vkwit0j3m59jw9j,1,75.5,9.2,2025-05-24T14:23:21.595Z,2025-05-24T14:24:07Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5746387857,141,20.1,5746387853,56,Right,5746387861,213,1.67,5746387855,140,74.8,5746387859,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224315,648,1,2,65,11,aljua8crr0vkwit0j3m59jw9j,1,73.9,9.2,2025-05-24T14:23:22.267Z,2025-05-24T14:23:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746384543,140,72.1,5746384541,56,Center,5746384547,212,13.1,5746384549,213,1.72,5746384545,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224319,649,1,2,65,13,aljua8crr0vkwit0j3m59jw9j,1,72.1,28.3,2025-05-24T14:23:23.514Z,2025-05-24T14:23:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746384559,56,Right,5746384563,141,11.7,5746384567,213,4.91,5746384561,140,74.3,5746384565,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224333,650,1,2,65,13,aljua8crr0vkwit0j3m59jw9j,1,74.3,11.7,2025-05-24T14:23:24.122Z,2025-05-24T14:23:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746384667,140,82.5,5746384669,141,6.4,5746384665,56,Right,5746384673,213,5.89,5746384671,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224381,651,1,2,65,15,aljua8crr0vkwit0j3m59jw9j,1,80.6,6.5,2025-05-24T14:23:25.626Z,2025-05-24T14:23:28Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5746384943,213,2.38,5746384935,56,Right,5746384939,141,16.5,5746384937,140,73.8,5746384941,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224403,652,1,2,65,18,aljua8crr0vkwit0j3m59jw9j,1,77.4,13.4,2025-05-24T14:23:28.698Z,2025-05-24T14:23:29Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746385053,212,12.0,5746385049,140,87.9,5746385047,56,Right,5746385055,213,5.88,5746385051,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224469,653,1,2,65,19,aljua8crr0vkwit0j3m59jw9j,1,87.9,6.5,2025-05-24T14:23:29.690Z,2025-05-24T14:23:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746385433,212,18.4,5746385427,56,Center,5746385431,141,25.5,5746385429,140,75.4,5746385435,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224533,654,1,2,65,23,aljua8crr0vkwit0j3m59jw9j,1,80.5,14.6,2025-05-24T14:23:33.577Z,2025-05-24T14:23:39Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746385839,140,75.2,5746385843,212,6.7,5746385845,213,3.72,5746385837,56,Right,5746385841,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224573,655,1,2,65,29,aljua8crr0vkwit0j3m59jw9j,1,68.3,20.3,2025-05-24T14:23:39.610Z,2025-05-24T14:23:42Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746386021,212,5.3,5746386023,213,3.33,5746386011,56,Right,5746386019,141,18.8,5746386015,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224647,656,1,2,65,32,aljua8crr0vkwit0j3m59jw9j,1,61.8,14.0,2025-05-24T14:23:42.506Z,2025-05-24T14:23:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746386277,140,84.9,5746386275,56,Right,5746386279,141,10.7,5746386281,212,24.4,5746386283,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224687,657,1,2,65,36,aljua8crr0vkwit0j3m59jw9j,1,76.0,20.6,2025-05-24T14:23:47.036Z,2025-05-24T14:23:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746386497,140,81.1,5746386501,212,18.3,5746386499,141,46.4,5746386503,213,1.27,5746386495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224737,658,1,2,65,39,aljua8crr0vkwit0j3m59jw9j,1,86.2,36.7,2025-05-24T14:23:50.266Z,2025-05-24T14:23:53Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5746386761,212,14.2,5746386759,141,17.7,5746386755,56,Right,5746386757,140,91.8,5746386765,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224783,659,1,2,65,42,aljua8crr0vkwit0j3m59jw9j,1,94.8,17.1,2025-05-24T14:23:53.258Z,2025-05-24T14:23:55Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746386943,212,14.2,5746386939,140,83.4,5746386941,141,28.3,5746386937,56,Center,5746386945,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224843,660,1,2,65,44,aljua8crr0vkwit0j3m59jw9j,1,83.1,26.5,2025-05-24T14:23:55.195Z,2025-05-24T14:24:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,1.0,5746387255,212,22.2,5746387247,155,,5746389765,22,,5746389761,210,16,5746387251,140,95.7,5746389763,154,,5746387249,56,Center,5746387253,141,52.8,5746387257,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818224849,661,16,2,65,46,aljua8crr0vkwit0j3m59jw9j,1,96.8,56.7,2025-05-24T14:23:56.765Z,2025-05-24T21:23:11Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746388639,61,,5746387275,22,,5746389815,78,,5746389839,231,53.4,5746389827,55,660,5748080119,396,53.4,5746389821,154,,5746388649,375,65:46.000,5746389817,29,,5746389837,230,99.0,5746388643,328,,5746389831,102,5746388645,374,5746388637,15,,5746389833,103,6.3,5746387279,56,Center,49.1,2025-05-24 15:23:56.425,5748080117,395,5746389835,214,,,,,99.0,,,
2818226337,569,18,2,66,50,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T14:25:00.868Z,2025-05-24T14:26:02Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5746395533,59,18,5746395531,44,Forward,5746395591,55,570,5746395529,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226343,570,19,2,66,50,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T14:25:00.869Z,2025-05-24T14:26:02Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5746395575,55,569,5746395567,59,11,5746395571,293,1,5746395557,42,,5746395565,145,9,5746395569,292,9,5746395573,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226393,571,18,2,66,52,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T14:25:02.753Z,2025-05-24T14:26:07Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746395881,42,,5746395883,44,Defender,5746395885,59,3,5746395947,55,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226403,572,19,2,66,52,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T14:25:02.754Z,2025-05-24T14:26:08Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5746395931,293,1,5746395929,292,3,5746395935,55,571,5746395933,44,Defender,5746395923,145,3,5746395927,59,59,5746395919,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231645,617,40,2,66,53,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T14:25:03.788Z,2025-05-24T14:59:15Z,,,,,5746425285,59,"24, 25, 59, 2, 22, 14, 11, 34, 37, 10, 17, 1, 29, 38, 71, 7",5746425289,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5746425291,194,1xjhud4hyekcg08nue1iosmsq,5746425287,130,2,5746425281,30,"1k9g7x8jwhzcpx8bc5ji7og0k, 9s85lkd1qi525r4horgbtostl, 6c2isptqoy4cq5c8rlr9s1roq, 1xjhud4hyekcg08nue1iosmsq, ajk0mbprro09pccglih9y740k, 6ylzm57bvpufg3cenadtv7qhh, 7rtrg77m3xozgfhu3p2ihfey2, 7uia9zlz3axnuc6usdn9u4kfe, 1hbucfyn2l3bxcw5r4zcb1dlg, 3ylgelxr6ssp42hidfnchqp2i, 94hei5v2f93ga4b0iwxxisbu1, 53y263xxfdf1itytiqhg3v6c5, chsirsawrhuh787kofklnjmqd, 6xjbcik3a56d0vqy4vrq5eokp, 6uvp2evoo07gv5rc5ht2l012i, 1yqlkot5sh85ot3eemo67djv9",5746425283,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226041,557,1,2,67,13,c165yjiny1qnmfdvefxvflnkc,1,50.2,49.7,2025-05-24T14:25:24.130Z,2025-05-24T14:26:58Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746400563,189,,5746393893,1,,5746393883,56,Back,5746393887,141,13.4,5746393889,212,35.7,5746393885,140,25.7,5746393895,279,G,5746393891,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226087,558,1,2,67,17,c165yjiny1qnmfdvefxvflnkc,1,25.2,7.6,2025-05-24T14:25:27.730Z,2025-05-24T14:36:28Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746394165,213,0.12,5746394161,141,9.1,5746394155,56,Back,5746394159,140,33.6,5746400619,189,,5746394163,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226109,559,1,2,67,19,c165yjiny1qnmfdvefxvflnkc,1,33.6,9.1,2025-05-24T14:25:29.434Z,2025-05-24T14:59:11Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5746394243,56,Back,5746394247,141,23.0,5746394251,213,2.60,5746394249,212,18.5,5746394245,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227381,576,1,2,67,20,c165yjiny1qnmfdvefxvflnkc,1,39.4,3.2,2025-05-24T14:25:31.273Z,2025-05-24T14:27:12Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746401563,212,10.4,5746401557,56,Back,5746401561,141,11.6,5746401559,140,31.1,5746401565,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226145,560,1,2,67,23,c165yjiny1qnmfdvefxvflnkc,1,18.5,23.0,2025-05-24T14:25:33.970Z,2025-05-24T14:25:35Z,ajk0mbprro09pccglih9y740k,A. Sønderskov,,,5746394423,213,1.49,5746394421,212,31.0,5746394417,140,20.8,5746394415,56,Back,5746394419,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226183,561,1,2,67,25,c165yjiny1qnmfdvefxvflnkc,1,20.8,68.4,2025-05-24T14:25:35.474Z,2025-05-24T14:25:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746394615,56,Back,5746394619,141,49.3,5746394617,140,6.6,5746394623,213,3.86,5746394621,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226221,562,1,2,67,28,c165yjiny1qnmfdvefxvflnkc,1,7.0,41.8,2025-05-24T14:25:38.866Z,2025-05-24T14:59:08Z,ajk0mbprro09pccglih9y740k,A. Sønderskov,,,5746394837,141,9.8,5746394841,213,5.55,5746394833,56,Back,5746394843,1,,5746394835,140,30.0,5746394839,212,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226229,563,1,2,67,29,c165yjiny1qnmfdvefxvflnkc,1,19.1,67.3,2025-05-24T14:25:39.839Z,2025-05-24T14:58:25Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746544235,212,18.0,5746544229,56,Back,5746544231,140,4.3,5746544237,213,3.67,5746544233,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226231,564,1,2,67,32,c165yjiny1qnmfdvefxvflnkc,1,4.0,48.3,2025-05-24T14:25:42.996Z,2025-05-24T14:58:35Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746544713,212,35.6,5746544707,56,Back,5746544717,1,,5746544709,140,25.4,5746544715,213,5.39,5746544711,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818253451,774,1,2,67,36,c165yjiny1qnmfdvefxvflnkc,1,74.4,17.9,2025-05-24T14:25:46.425Z,2025-05-24T14:59:02Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746545579,213,5.43,5746545575,141,7.1,5746545573,140,80.5,5746545571,56,Right,5746545577,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818253457,775,1,2,67,40,c165yjiny1qnmfdvefxvflnkc,0,80.2,11.6,2025-05-24T14:25:50.425Z,2025-05-24T21:24:47Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5748084277,223,,5746545603,140,100.0,5746545607,212,42.2,5746545597,2,,5746545599,155,,5746545611,1,,5746545601,56,Center,5746545609,213,1.02,5746545605,141,64.5,5748084279,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226569,573,5,2,67,54,c165yjiny1qnmfdvefxvflnkc,0,101.1,65.2,2025-05-24T14:26:05.097Z,2025-05-24T14:35:50Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746396895,346,,5746397429,233,662,5746396893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226659,662,5,2,67,54,aljua8crr0vkwit0j3m59jw9j,1,-1.1,34.8,2025-05-24T14:26:05.097Z,2025-05-24T14:35:50Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746397371,56,Back,5746397373,346,,5746397403,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226681,663,1,2,68,5,aljua8crr0vkwit0j3m59jw9j,1,3.0,60.6,2025-05-24T14:26:16.297Z,2025-05-24T14:26:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746397501,237,,5746397493,141,44.3,5746397497,213,4.76,5746397487,124,,5746397489,56,Back,5746397495,212,11.1,5746397491,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226705,664,1,2,68,7,aljua8crr0vkwit0j3m59jw9j,1,3.6,45.2,2025-05-24T14:26:17.737Z,2025-05-24T14:26:20Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5746397667,140,13.5,5746397669,141,48.1,5746397665,56,Back,5746397673,213,0.19,5746397671,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226719,665,1,2,68,9,aljua8crr0vkwit0j3m59jw9j,1,13.5,47.0,2025-05-24T14:26:20.121Z,2025-05-24T21:24:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746397733,213,3.05,5748084683,156,,5746397727,140,3.4,5746397729,141,48.5,5746397725,56,Back,5746397731,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226841,666,1,2,68,10,aljua8crr0vkwit0j3m59jw9j,1,3.4,48.5,2025-05-24T14:26:20.986Z,2025-05-24T14:26:28Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5746398403,140,11.8,5746398407,212,21.5,5746398409,213,1.15,5746398405,141,77.3,5746398401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226883,667,1,2,68,17,aljua8crr0vkwit0j3m59jw9j,1,34.4,77.5,2025-05-24T14:26:27.929Z,2025-05-24T14:26:30Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746398617,213,3.81,5746398613,141,70.6,5746398615,212,7.6,5746398609,56,Back,5746398611,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226921,668,1,2,68,20,aljua8crr0vkwit0j3m59jw9j,1,29.2,66.4,2025-05-24T14:26:30.473Z,2025-05-24T14:26:33Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746398843,141,36.0,5746398841,140,28.6,5746398847,213,4.68,5746398845,212,20.7,5746398839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226971,669,1,2,68,23,aljua8crr0vkwit0j3m59jw9j,1,35.3,26.4,2025-05-24T14:26:33.529Z,2025-05-24T21:25:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746399103,213,5.94,5746399097,140,61.7,5746399095,56,Right,5746399101,212,29.4,5746399099,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818226989,670,1,2,68,26,aljua8crr0vkwit0j3m59jw9j,1,63.0,7.0,2025-05-24T14:26:36.730Z,2025-05-24T14:26:37Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746399201,141,21.6,5746399199,140,61.8,5746399205,213,1.70,5746399203,212,10.0,5746399197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227051,671,1,2,68,27,aljua8crr0vkwit0j3m59jw9j,1,61.8,21.6,2025-05-24T14:26:37.513Z,2025-05-24T14:26:41Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746399493,213,6.03,5746399491,212,25.8,5746399487,140,85.6,5746399485,56,Right,5746399489,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227055,672,1,2,68,30,aljua8crr0vkwit0j3m59jw9j,0,95.2,22.5,2025-05-24T14:26:41.065Z,2025-05-24T21:25:33Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5746399663,236,,5746399509,213,1.83,5746399497,2,,5746399501,56,Center,5748085843,224,,5748085845,20,,5746399507,212,2.8,5746399665,233,574,5746399505,141,26.5,5746399503,140,94.5,5746399669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227081,574,12,2,68,30,c165yjiny1qnmfdvefxvflnkc,1,2.9,74.1,2025-05-24T14:26:41.165Z,2025-05-24T14:26:44Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5746399645,56,Back,5746399695,233,672,5746399643,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227093,575,6,2,68,32,c165yjiny1qnmfdvefxvflnkc,0,0.0,69.5,2025-05-24T14:26:43.066Z,2025-05-24T21:25:47Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5746399787,73,,5746399785,56,Back,5746399831,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227077,673,6,2,68,32,aljua8crr0vkwit0j3m59jw9j,1,96.1,26.1,2025-05-24T14:26:43.066Z,2025-05-24T14:35:54Z,d4emkl168o7w0fy7shqdp6t5g,A. Rrahmani,,,5746399741,56,Center,5746399743,75,,5746399793,233,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227399,674,1,2,69,1,aljua8crr0vkwit0j3m59jw9j,0,99.5,0.5,2025-05-24T14:27:12.202Z,2025-05-24T21:25:50Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746401691,224,,5746401695,140,94.4,5746401701,213,1.76,5746401699,212,28.7,5746401689,155,,5748086421,20,,5746401685,2,,5746401687,6,,5746401697,141,41.9,5746401693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227421,577,12,2,69,5,c165yjiny1qnmfdvefxvflnkc,1,3.9,56.0,2025-05-24T14:27:15.841Z,2025-05-24T14:27:17Z,ajk0mbprro09pccglih9y740k,A. Sønderskov,,,5746401801,56,Back,5746401805,141,96.3,5746401809,213,1.60,5746401807,212,27.4,5746401813,15,,5746401803,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227513,675,1,2,69,8,aljua8crr0vkwit0j3m59jw9j,1,93.7,15.3,2025-05-24T14:27:18.553Z,2025-05-24T21:26:11Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,1.0,,5748087205,20,,5746402887,210,13,5746402255,212,24.7,5746402253,141,51.6,5746402889,154,,5748087203,224,,5746402245,2,,5746402251,140,92.3,5746402247,155,,5746402257,213,1.63,5746402249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227533,677,44,2,69,10,aljua8crr0vkwit0j3m59jw9j,1,91.2,51.2,2025-05-24T14:27:21.209Z,2025-05-24T14:27:33Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746402351,286,,5746402385,233,578,5746402349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818227507,578,44,2,69,10,c165yjiny1qnmfdvefxvflnkc,0,8.8,48.8,2025-05-24T14:27:21.210Z,2025-05-24T14:35:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746402205,56,Back,5746402451,233,677,5746402207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
