id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792168789,638,1,2,70,1,cftj6g399tknheudaxsdpfdgb,0,22.0,95.1,2025-03-28T19:35:23.708Z,2025-03-28T19:35:26Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602819141,140,32.1,5602819143,141,35.7,5602819139,56,Back,5602819149,1,,5602819137,155,,5602819145,212,41.8,5602819147,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168821,631,44,2,70,3,36g6ifzjliec1jqnbtf7yesme,1,62.6,62.6,2025-03-28T19:35:26.139Z,2025-03-28T20:02:20Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602819365,233,639,5602819315,286,,5602819313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168799,639,44,2,70,3,cftj6g399tknheudaxsdpfdgb,0,37.4,37.4,2025-03-28T19:35:26.140Z,2025-03-28T20:02:20Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602819415,233,631,5602819191,285,,5602819189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168839,632,1,2,70,4,36g6ifzjliec1jqnbtf7yesme,1,53.9,59.6,2025-03-28T19:35:26.449Z,2025-03-28T21:28:12Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602819461,141,61.1,5602819463,212,11.4,5602819457,56,Center,5602819455,3,,5602819465,213,0.09,5602819459,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168847,633,1,2,70,6,36g6ifzjliec1jqnbtf7yesme,1,64.7,61.1,2025-03-28T19:35:28.442Z,2025-03-28T19:35:30Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5602819507,141,51.6,5602819505,140,67.4,5602819509,212,7.1,5602819503,56,Center,5602819501,3,,5602819511,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168875,634,1,2,70,7,36g6ifzjliec1jqnbtf7yesme,1,67.4,51.6,2025-03-28T19:35:29.881Z,2025-03-28T19:35:31Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5602819643,140,75.6,5602819647,212,8.7,5602819645,141,49.6,5602819641,56,Center,5602819649,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168891,635,1,2,70,8,36g6ifzjliec1jqnbtf7yesme,1,75.6,49.6,2025-03-28T19:35:31.113Z,2025-03-28T19:35:32Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5602819773,212,9.9,5602819767,56,Center,5602819771,141,41.9,5602819769,140,67.6,5602819775,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168927,637,1,2,70,10,36g6ifzjliec1jqnbtf7yesme,1,67.2,41.3,2025-03-28T19:35:32.553Z,2025-03-28T19:35:34Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5602819927,212,20.2,5602819925,141,22.4,5602819929,213,5.60,5602819923,140,82.1,5602819921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168975,638,1,2,70,12,36g6ifzjliec1jqnbtf7yesme,0,83.0,20.2,2025-03-28T19:35:34.585Z,2025-03-28T21:28:23Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5602820213,213,0.71,5602820211,212,7.0,5602820205,56,Center,5602820207,140,88.0,5602820199,155,,5603433009,20,,5602820209,141,26.9,5602820195,2,,5603433007,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792168961,640,61,2,70,14,cftj6g399tknheudaxsdpfdgb,1,12.7,79.0,2025-03-28T19:35:36.509Z,2025-03-28T19:35:36Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602820131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169017,641,52,2,70,16,cftj6g399tknheudaxsdpfdgb,1,3.4,53.9,2025-03-28T19:35:39.084Z,2025-03-28T21:28:27Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5603433139,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169337,644,1,2,70,23,cftj6g399tknheudaxsdpfdgb,1,11.7,45.0,2025-03-28T19:35:46.285Z,2025-03-28T19:40:33Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5602854043,56,Back,5602854055,212,18.3,5602854047,140,24.1,5602854059,213,0.78,5602854051,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169329,643,1,2,70,24,cftj6g399tknheudaxsdpfdgb,1,22.2,64.8,2025-03-28T19:35:47.156Z,2025-03-28T19:42:33Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602855173,56,Back,5602855171,155,,5602855181,213,5.56,5602855177,141,29.7,5602855175,140,47.7,5602855183,1,,5602855179,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169349,645,61,2,70,25,cftj6g399tknheudaxsdpfdgb,0,47.4,27.0,2025-03-28T19:35:48.396Z,2025-03-28T19:42:35Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5602857511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169291,639,43,2,70,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T19:35:53.705Z,2025-03-28T19:36:34Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602822013,140,36.4,5602822011,56,Back,5602826135,144,1,5602822017,212,16.0,5602822015,141,65.7,5602822019,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169319,641,1,2,70,33,36g6ifzjliec1jqnbtf7yesme,1,36.2,65.0,2025-03-28T19:35:55.721Z,2025-03-28T19:35:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602822127,56,Back,5602822135,213,0.06,5602822129,140,42.2,5602822131,141,65.6,5602822133,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169361,642,1,2,70,33,36g6ifzjliec1jqnbtf7yesme,1,42.2,65.6,2025-03-28T19:35:56.297Z,2025-03-28T19:36:39Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602822325,141,43.3,5602822327,212,16.5,5602822321,56,Back,5602826783,156,,5602822323,140,35.9,5602822331,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169449,643,1,2,70,35,36g6ifzjliec1jqnbtf7yesme,1,35.9,43.3,2025-03-28T19:35:58.219Z,2025-03-28T21:28:59Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602822733,141,18.7,5602822737,213,5.01,5602822735,212,17.5,5602822729,56,Back,5602822731,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169545,644,1,2,70,40,36g6ifzjliec1jqnbtf7yesme,1,41.0,17.3,2025-03-28T19:36:02.649Z,2025-03-28T19:36:08Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5602823297,213,6.19,5602823295,212,18.0,5602823293,141,14.8,5602823291,140,58.1,5602823289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792169609,645,2,2,70,46,36g6ifzjliec1jqnbtf7yesme,1,67.0,19.9,2025-03-28T19:36:08.729Z,2025-03-28T19:36:13Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5602823625,141,15.5,5602823623,140,82.2,5602823853,7,1arzd8hqj73byhduozscqz5uy,5602823855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170083,647,1,2,71,10,cftj6g399tknheudaxsdpfdgb,1,19.1,77.2,2025-03-28T19:36:32.525Z,2025-03-28T19:36:33Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602826059,212,23.6,5602826055,140,6.8,5602826057,141,48.2,5602826051,241,,5602826049,5,,5602826053,56,Back,5602826061,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170103,648,1,2,71,11,cftj6g399tknheudaxsdpfdgb,1,6.8,48.2,2025-03-28T19:36:33.532Z,2025-03-28T19:36:34Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5602826149,140,24.0,5602826161,213,0.57,5602826153,141,65.4,5602826145,56,Back,5602826157,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170153,649,1,2,71,11,cftj6g399tknheudaxsdpfdgb,1,24.0,65.4,2025-03-28T19:36:34.412Z,2025-03-28T19:36:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602826417,56,Back,5602826421,141,78.8,5602826425,212,10.6,5602826431,213,2.10,5602826419,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170179,650,1,2,71,13,cftj6g399tknheudaxsdpfdgb,1,18.9,78.8,2025-03-28T19:36:36.331Z,2025-03-28T19:36:38Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602826571,141,79.9,5602826569,140,41.9,5602826567,56,Back,5602826573,212,24.2,5602826575,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170415,651,1,2,71,15,cftj6g399tknheudaxsdpfdgb,1,41.9,79.9,2025-03-28T19:36:38.251Z,2025-03-28T19:36:47Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5602827961,56,Left,5602827963,140,56.0,5602827971,213,0.57,5602827965,141,93.9,5602827967,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170405,646,83,2,71,24,36g6ifzjliec1jqnbtf7yesme,0,13.9,31.0,2025-03-28T19:36:47.049Z,2025-03-28T19:36:49Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5602828117,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170433,652,1,2,71,25,cftj6g399tknheudaxsdpfdgb,0,90.7,75.3,2025-03-28T19:36:47.517Z,2025-03-28T21:29:37Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602828063,213,4.86,5602828051,2,,5602828061,212,14.9,5602828053,155,,5603436721,72,,5602828059,141,53.6,5603436719,224,,5602828055,56,Center,5602828057,140,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170469,647,12,2,71,27,36g6ifzjliec1jqnbtf7yesme,1,8.0,38.6,2025-03-28T19:36:49.497Z,2025-03-28T19:36:53Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5602828255,56,Back,5602828257,140,15.8,5602828259,141,73.1,5602828261,212,24.8,5602828293,15,,5602828263,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170589,653,1,2,71,30,cftj6g399tknheudaxsdpfdgb,1,80.8,22.5,2025-03-28T19:36:52.652Z,2025-03-28T19:36:54Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602828929,213,3.83,5602828917,140,70.2,5602828915,56,Right,5602828921,141,9.1,5602828925,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170665,654,1,2,71,32,cftj6g399tknheudaxsdpfdgb,1,69.2,10.7,2025-03-28T19:36:54.428Z,2025-03-28T19:36:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602829335,141,3.7,5602829337,212,8.7,5602829333,140,76.1,5602829339,213,5.70,5602829331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170715,655,1,2,71,35,cftj6g399tknheudaxsdpfdgb,1,76.2,6.1,2025-03-28T19:36:57.564Z,2025-03-28T19:36:59Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602829587,140,68.8,5602829585,56,Center,5602829593,213,2.04,5602829591,212,17.3,5602829589,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170801,656,1,2,71,37,cftj6g399tknheudaxsdpfdgb,1,68.8,28.8,2025-03-28T19:36:59.499Z,2025-03-28T19:37:03Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602830087,213,4.09,5602830083,212,10.9,5602830069,56,Right,5602830079,141,15.8,5602830075,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170857,657,1,2,71,40,cftj6g399tknheudaxsdpfdgb,1,62.6,15.8,2025-03-28T19:37:03.099Z,2025-03-28T19:37:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602830383,141,43.3,5602830385,212,22.1,5602830387,213,2.14,5602830379,56,Center,5602830381,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792170951,658,1,2,71,42,cftj6g399tknheudaxsdpfdgb,1,52.1,43.3,2025-03-28T19:37:05.035Z,2025-03-28T19:37:08Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602830843,56,Center,5602830847,141,65.1,5602830845,140,60.8,5602830851,213,1.02,5602830849,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171049,659,1,2,71,45,cftj6g399tknheudaxsdpfdgb,1,61.8,65.4,2025-03-28T19:37:08.252Z,2025-03-28T19:37:12Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602831443,56,Center,5602831445,140,59.6,5602831447,141,32.7,5602831451,213,4.61,5602831449,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171087,660,1,2,71,49,cftj6g399tknheudaxsdpfdgb,1,59.6,32.8,2025-03-28T19:37:12.219Z,2025-03-28T19:37:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602831691,212,24.0,5602831689,141,4.4,5602831687,140,73.2,5602831685,56,Right,5602831693,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171169,661,1,2,71,52,cftj6g399tknheudaxsdpfdgb,1,73.2,4.4,2025-03-28T19:37:14.443Z,2025-03-28T19:37:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602832137,141,19.8,5602832135,140,81.8,5602832139,212,13.8,5602832143,213,0.86,5602832133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171259,662,1,2,71,55,cftj6g399tknheudaxsdpfdgb,1,80.7,18.5,2025-03-28T19:37:17.468Z,2025-03-28T19:37:20Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602832551,213,3.50,5602832549,212,17.6,5602832545,140,65.0,5602832547,141,9.5,5602832543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171337,663,1,2,71,58,cftj6g399tknheudaxsdpfdgb,1,65.0,9.5,2025-03-28T19:37:20.620Z,2025-03-28T19:37:23Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602832983,56,Back,5602832985,140,49.2,5602832987,141,34.6,5602832991,213,2.34,5602832989,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171395,664,1,2,72,1,cftj6g399tknheudaxsdpfdgb,1,51.9,34.6,2025-03-28T19:37:23.740Z,2025-03-28T19:37:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602833279,213,1.87,5602833275,141,59.4,5602833277,212,17.7,5602833271,56,Back,5602833273,140,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171483,665,1,2,72,4,cftj6g399tknheudaxsdpfdgb,1,53.0,59.4,2025-03-28T19:37:26.924Z,2025-03-28T19:37:31Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602833747,212,29.1,5602833745,141,96.8,5602833743,140,66.5,5602833741,56,Left,5602833749,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171531,666,1,2,72,8,cftj6g399tknheudaxsdpfdgb,1,66.0,96.6,2025-03-28T19:37:31.131Z,2025-03-28T19:37:33Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602834031,141,72.6,5602834033,212,20.9,5602834027,56,Center,5602834029,140,53.5,5602834035,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171587,667,1,2,72,10,cftj6g399tknheudaxsdpfdgb,1,53.5,72.6,2025-03-28T19:37:33.340Z,2025-03-28T19:37:37Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602834371,56,Center,5602834373,140,51.1,5602834379,213,4.60,5602834375,141,40.0,5602834377,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171617,668,1,2,72,14,cftj6g399tknheudaxsdpfdgb,1,53.0,33.9,2025-03-28T19:37:36.859Z,2025-03-28T19:37:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602834551,140,67.7,5602834549,56,Center,5602834557,213,0.65,5602834555,212,19.3,5602834553,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171651,669,1,2,72,15,cftj6g399tknheudaxsdpfdgb,1,67.7,51.0,2025-03-28T19:37:37.820Z,2025-03-28T19:37:39Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5602834743,141,48.4,5602834741,140,60.7,5602834799,156,,5602834747,213,3.38,5602834745,212,7.6,5602834739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171701,648,45,2,72,17,36g6ifzjliec1jqnbtf7yesme,0,28.0,53.7,2025-03-28T19:37:39.579Z,2025-03-28T20:02:11Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5602835081,233,670,5602835039,56,Back,5602835041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171677,670,3,2,72,17,cftj6g399tknheudaxsdpfdgb,1,72.0,46.3,2025-03-28T19:37:39.579Z,2025-03-28T21:30:36Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602834873,286,,5602834869,56,Center,5603439735,465,,5602835077,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171745,671,1,2,72,17,cftj6g399tknheudaxsdpfdgb,0,61.1,48.3,2025-03-28T19:37:40.123Z,2025-03-28T19:38:01Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602835301,56,Center,5602835309,213,5.73,5602835305,141,38.5,5602835307,212,12.7,5602835303,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171749,649,8,2,72,21,36g6ifzjliec1jqnbtf7yesme,1,22.6,66.3,2025-03-28T19:37:44.105Z,2025-03-28T21:30:55Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5602835319,56,Back,5603440661,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171757,650,6,2,72,22,36g6ifzjliec1jqnbtf7yesme,0,7.4,73.0,2025-03-28T19:37:45.053Z,2025-03-28T21:30:58Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5602835479,56,Back,5602835703,233,672,5602835483,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792171767,672,6,2,72,22,cftj6g399tknheudaxsdpfdgb,1,92.6,27.0,2025-03-28T19:37:45.053Z,2025-03-28T20:01:11Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602835617,233,650,5602835577,56,Center,5602835579,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172543,673,1,2,72,58,cftj6g399tknheudaxsdpfdgb,0,99.5,0.5,2025-03-28T19:38:21.275Z,2025-03-28T19:38:23Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602839693,141,56.3,5602839691,140,93.9,5602839685,6,,5602839687,155,,5602839697,213,1.72,5602839695,212,38.4,5602839699,1,,5602839689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172581,651,11,2,73,3,36g6ifzjliec1jqnbtf7yesme,0,5.4,52.1,2025-03-28T19:38:25.913Z,2025-03-28T21:31:14Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602839873,88,,5603441515,377,,5602839869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172643,652,12,2,73,4,36g6ifzjliec1jqnbtf7yesme,1,12.3,45.8,2025-03-28T19:38:27.161Z,2025-03-28T19:42:40Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602840161,140,39.0,5602840167,213,0.18,5602840165,212,28.5,5602840159,56,Back,5602840163,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172803,674,1,2,73,8,cftj6g399tknheudaxsdpfdgb,1,60.9,39.7,2025-03-28T19:38:31.181Z,2025-03-28T19:38:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,1.0,,5602841187,56,Right,5602841185,155,,5602841195,212,28.9,5602841199,213,5.37,5602841189,140,77.8,5602843627,210,15,5602841191,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172811,653,45,2,73,14,36g6ifzjliec1jqnbtf7yesme,0,19.2,79.0,2025-03-28T19:38:36.459Z,2025-03-28T20:02:12Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602841231,285,,5602841227,56,Back,5602841477,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172841,675,3,2,73,14,cftj6g399tknheudaxsdpfdgb,1,80.8,21.0,2025-03-28T19:38:36.459Z,2025-03-28T21:31:28Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602841467,233,653,5602841393,286,,5603442277,465,,5602841391,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172849,676,15,2,73,16,cftj6g399tknheudaxsdpfdgb,1,80.1,38.2,2025-03-28T19:38:38.747Z,2025-03-28T19:38:58Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602843689,102,50.8,5602843749,233,654,5602843045,72,,5602841425,18,,5602843675,78,,5602843715,231,48.6,5602843707,147,40.1,5602843699,82,,5602843703,146,83.0,5602841429,56,Center,5602843711,230,100,5602843685,55,674,5602841421,22,5602843691,103,19,5602843679,29,,5602843693,215,,,,,,,,,,
2792172865,654,10,2,73,16,36g6ifzjliec1jqnbtf7yesme,1,17.0,59.9,2025-03-28T19:38:38.847Z,2025-03-28T19:38:58Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5602841501,94,,5602843759,233,676,5602841503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172891,677,61,2,73,18,cftj6g399tknheudaxsdpfdgb,0,78.3,48.4,2025-03-28T19:38:41.131Z,2025-03-28T19:38:41Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602841617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792172947,655,12,2,73,18,36g6ifzjliec1jqnbtf7yesme,1,23.8,53.4,2025-03-28T19:38:41.400Z,2025-03-28T19:38:45Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602841973,141,42.4,5602841981,213,5.97,5602841977,212,24.3,5602841971,140,45.8,5602841969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792173063,678,1,2,73,23,cftj6g399tknheudaxsdpfdgb,1,52.1,58.7,2025-03-28T19:38:46.363Z,2025-03-28T19:38:48Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602842595,140,51.9,5602842597,141,29.4,5602842599,212,19.9,5602842593,56,Center,5602842601,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792173075,679,1,2,73,26,cftj6g399tknheudaxsdpfdgb,0,52.1,29.1,2025-03-28T19:38:48.844Z,2025-03-28T19:38:49Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602842685,213,6.21,5602842687,1,,5602842683,212,51.5,5602842675,56,Center,5602842677,140,100.0,5602842681,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792173345,656,5,2,73,27,36g6ifzjliec1jqnbtf7yesme,1,-0.8,79.4,2025-03-28T19:38:49.791Z,2025-03-28T20:02:00Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602844177,56,Back,5602844179,346,,5602844195,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792173081,680,5,2,73,27,cftj6g399tknheudaxsdpfdgb,0,100.8,20.6,2025-03-28T19:38:49.791Z,2025-03-28T20:02:00Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602842705,56,Right,5602844271,233,656,5602842709,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792173423,657,1,2,73,39,36g6ifzjliec1jqnbtf7yesme,1,5.1,57.2,2025-03-28T19:39:01.904Z,2025-03-28T19:39:07Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5602844595,141,51.5,5602844597,212,3.9,5602844589,124,,5602844599,213,4.66,5602844593,140,4.9,5602844591,56,Back,5602844603,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
