id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2736417113,620,1,2,66,38,anga7587r1zv4ey71ge9zxol3,0,23.9,44.2,2024-10-20T13:27:14.956Z,2024-10-20T13:27:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298945581,141,47.8,5298945589,213,0.07,5298945573,56,Center,5298945577,140,55.3,5298945585,212,33.1,5298945591,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417141,615,8,2,66,39,cftj6g399tknheudaxsdpfdgb,1,42.6,58.2,2024-10-20T13:27:16.261Z,2024-10-20T13:30:32Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298945755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417223,617,1,2,66,43,cftj6g399tknheudaxsdpfdgb,1,64.5,34.4,2024-10-20T13:27:20.470Z,2024-10-20T13:30:34Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298946209,213,0.29,5298946201,56,Center,5298949989,4,,5298946205,141,40.4,5298946207,212,14.4,5298946203,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417229,618,61,2,66,46,cftj6g399tknheudaxsdpfdgb,0,77.9,40.2,2024-10-20T13:27:22.949Z,2024-10-20T13:30:35Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298946235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417253,622,1,2,66,47,anga7587r1zv4ey71ge9zxol3,1,12.5,66.7,2024-10-20T13:27:24.013Z,2024-10-20T13:27:25Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298946337,1,,5298946327,56,Back,5298946329,140,37.4,5298946333,212,32.4,5298946335,213,0.63,5298946325,123,,5298946359,287,,5298946331,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417359,623,1,2,66,50,anga7587r1zv4ey71ge9zxol3,1,37.4,94.8,2024-10-20T13:27:26.845Z,2024-10-20T13:27:31Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298946925,141,91.1,5298946921,140,43.4,5298946933,213,5.90,5298946929,212,6.8,5298946917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417365,624,50,2,66,53,anga7587r1zv4ey71ge9zxol3,1,43.4,91.2,2024-10-20T13:27:30.501Z,2024-10-20T13:31:14Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298947059,233,619,5298946949,56,Back,5298946951,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417347,619,7,2,66,53,cftj6g399tknheudaxsdpfdgb,0,56.6,8.8,2024-10-20T13:27:30.502Z,2024-10-20T13:31:14Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298946861,285,,5298946981,233,624,5298946859,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417411,625,1,2,66,54,anga7587r1zv4ey71ge9zxol3,1,44.8,94.5,2024-10-20T13:27:31.340Z,2024-10-20T13:27:32Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298947177,141,96.0,5298947173,56,Back,5298947175,140,32.1,5298947181,213,3.07,5298947179,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417469,626,1,2,66,56,anga7587r1zv4ey71ge9zxol3,1,32.1,96.0,2024-10-20T13:27:32.748Z,2024-10-20T13:27:35Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298947505,212,11.1,5298947503,141,81.8,5298947499,56,Back,5298947501,140,26.9,5298947507,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417551,627,1,2,66,59,anga7587r1zv4ey71ge9zxol3,1,26.9,81.8,2024-10-20T13:27:35.533Z,2024-10-20T13:27:41Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298948049,212,18.3,5298948045,140,41.7,5298948043,56,Back,5298948051,213,5.73,5298948047,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417595,628,1,2,67,4,anga7587r1zv4ey71ge9zxol3,1,56.0,72.6,2024-10-20T13:27:41.164Z,2024-10-20T13:27:44Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298948289,140,71.7,5298948293,212,20.2,5298948295,213,0.61,5298948291,141,89.7,5298948287,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417619,629,1,2,67,8,anga7587r1zv4ey71ge9zxol3,1,86.6,74.7,2024-10-20T13:27:44.605Z,2024-10-20T13:27:45Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5298948437,212,6.1,5298948439,213,4.70,5298948431,56,Center,5298948433,140,86.5,5298948435,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417625,630,3,2,67,9,anga7587r1zv4ey71ge9zxol3,0,87.5,65.8,2024-10-20T13:27:45.836Z,2024-10-20T13:31:15Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298948465,286,,5298948463,56,Center,5298948937,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417691,620,7,2,67,9,cftj6g399tknheudaxsdpfdgb,0,12.5,34.2,2024-10-20T13:27:45.837Z,2024-10-20T13:31:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298948925,233,630,5298948835,56,Back,5298948837,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417705,621,4,2,67,12,cftj6g399tknheudaxsdpfdgb,1,12.8,34.4,2024-10-20T13:27:48.670Z,2024-10-20T13:27:54Z,,,,5298949097,285,,5298949093,152,,5298949125,233,631,5298949087,56,Back,5298949083,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736417669,631,4,2,67,12,anga7587r1zv4ey71ge9zxol3,0,87.2,65.6,2024-10-20T13:27:48.671Z,2024-10-20T14:04:17Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298949057,56,Center,5298949055,10,,5298949147,233,621,5298949059,152,,5298949061,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736418827,632,18,2,68,14,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:28:51.184Z,2024-10-20T13:28:52Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5298954855,59,17,5298954853,44,Forward,5298954851,42,,5298954993,55,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736418845,633,19,2,68,14,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:28:51.185Z,2024-10-20T13:28:52Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5298954949,293,2,5298954945,59,26,5298954943,145,10,5298954951,44,Forward,5298954953,55,632,5298954933,42,,5298954947,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419037,634,18,2,68,22,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:28:58.664Z,2024-10-20T13:29:12Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298955991,44,Defender,5298955989,42,,5298955995,59,4,5298956071,55,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419047,635,19,2,68,22,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:28:58.665Z,2024-10-20T13:29:13Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5298956029,292,4,5298956033,44,Defender,5298956021,42,,5298956035,55,634,5298956025,145,6,5298956031,293,5,5298956027,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419233,622,1,2,68,31,cftj6g399tknheudaxsdpfdgb,1,17.1,51.4,2024-10-20T13:29:08.337Z,2024-10-20T13:29:12Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298957117,141,40.4,5298957111,152,,5298957119,212,10.6,5298957121,213,5.50,5298957109,5,,5298957115,140,24.3,5298957113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419293,623,1,2,68,35,cftj6g399tknheudaxsdpfdgb,1,27.1,38.0,2024-10-20T13:29:12.473Z,2024-10-20T13:29:17Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298957515,140,32.8,5298957517,141,74.8,5298957513,56,Back,5298957521,213,1.34,5298957519,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419353,624,1,2,68,40,cftj6g399tknheudaxsdpfdgb,1,58.2,86.6,2024-10-20T13:29:17.202Z,2024-10-20T13:29:21Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298957795,212,13.1,5298957793,141,87.1,5298957791,140,70.7,5298957797,213,0.03,5298957789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419419,625,1,2,68,44,cftj6g399tknheudaxsdpfdgb,1,68.8,83.3,2024-10-20T13:29:20.954Z,2024-10-20T13:29:25Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298958269,56,Center,5298958273,141,42.2,5298958275,212,29.9,5298958271,140,58.7,5298958277,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419463,626,1,2,68,48,cftj6g399tknheudaxsdpfdgb,1,63.0,32.8,2024-10-20T13:29:24.961Z,2024-10-20T13:29:28Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298958481,140,71.5,5298958485,212,18.4,5298958483,141,9.2,5298958479,56,Right,5298958487,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419543,627,1,2,68,51,cftj6g399tknheudaxsdpfdgb,1,72.1,9.8,2024-10-20T13:29:27.905Z,2024-10-20T13:29:33Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298959023,140,92.1,5298959031,213,6.21,5298959029,212,21.1,5298959019,56,Right,5298959027,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419571,628,1,2,68,57,cftj6g399tknheudaxsdpfdgb,1,95.3,7.6,2024-10-20T13:29:33.754Z,2024-10-20T13:29:35Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5298959161,140,84.4,5298959167,212,11.6,5298959171,213,3.29,5298959163,141,5.1,5298959157,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419617,629,1,2,68,59,cftj6g399tknheudaxsdpfdgb,1,84.3,5.1,2024-10-20T13:29:35.538Z,2024-10-20T13:29:37Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298959361,212,9.6,5298959359,141,12.0,5298959363,213,2.63,5298959357,140,76.3,5298959355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419667,630,1,2,69,1,cftj6g399tknheudaxsdpfdgb,1,77.1,11.4,2024-10-20T13:29:37.809Z,2024-10-20T13:29:39Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298959659,140,77.6,5298959661,141,26.4,5298959663,212,10.2,5298959665,213,1.52,5298959657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419715,631,1,2,69,3,cftj6g399tknheudaxsdpfdgb,1,78.1,26.8,2024-10-20T13:29:39.849Z,2024-10-20T13:29:42Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,5298959997,140,92.4,5298959995,56,Right,5298960003,213,5.72,5298959999,141,13.0,5298960001,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419795,632,1,2,69,6,cftj6g399tknheudaxsdpfdgb,0,92.8,12.3,2024-10-20T13:29:42.626Z,2024-10-20T13:29:48Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298960413,213,1.33,5298960415,1,,5298960403,155,,5298960405,56,Center,5298960411,212,36.8,5298960401,2,,5298960409,141,64.9,5298960407,140,100.0,5298960637,345,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736419807,633,5,2,69,9,cftj6g399tknheudaxsdpfdgb,0,101.0,63.8,2024-10-20T13:29:45.712Z,2024-10-20T13:31:20Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298960471,346,,5298960469,56,Center,5298963411,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736420343,636,5,2,69,9,anga7587r1zv4ey71ge9zxol3,1,-1.0,36.2,2024-10-20T13:29:45.712Z,2024-10-20T13:31:20Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298963357,233,633,5298963295,346,,5298963293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736420361,634,27,2,69,39,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:30:15.810Z,2024-10-20T13:30:19Z,,,,5298963513,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736420345,637,27,2,69,39,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:30:15.810Z,2024-10-20T13:30:19Z,,,,5298963317,41,Injury,5298963491,233,634,5298963319,53,15fo180vixn0lb65fujttit3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736421083,638,43,2,70,22,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:30:59.099Z,2024-10-20T13:31:15Z,,,,5298967619,55,637,5298969123,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422167,635,28,2,71,20,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:31:56.548Z,2024-10-20T13:31:59Z,,,,5298973777,233,641,5298973733,55,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422113,641,28,2,71,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-20T13:31:56.548Z,2024-10-20T13:31:59Z,,,,5298973443,55,637,5298973741,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422525,642,1,2,71,39,anga7587r1zv4ey71ge9zxol3,1,4.3,46.3,2024-10-20T13:32:16.118Z,2024-10-20T13:32:20Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298975831,124,,5298975839,212,60.5,5298975847,74,,5298975833,56,Center,5298975835,140,61.9,5298975841,213,6.24,5298975843,1,,5298975837,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422549,643,1,2,71,44,anga7587r1zv4ey71ge9zxol3,0,61.2,42.8,2024-10-20T13:32:20.788Z,2024-10-20T13:32:21Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298975941,213,0.44,5298975937,141,52.5,5298975931,168,,5298975939,212,15.4,5298975929,3,,5298975933,56,Center,5298975935,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422767,637,1,2,71,48,cftj6g399tknheudaxsdpfdgb,1,26.2,45.7,2024-10-20T13:32:25.142Z,2024-10-20T13:32:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298977169,212,27.4,5298977171,213,1.35,5298977163,56,Back,5298977165,140,32.0,5298977167,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422901,638,1,2,71,54,cftj6g399tknheudaxsdpfdgb,1,44.0,80.4,2024-10-20T13:32:30.607Z,2024-10-20T13:32:35Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298977817,140,44.0,5298977815,56,Back,5298977823,213,4.71,5298977819,141,35.3,5298977821,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736422955,639,1,2,71,59,cftj6g399tknheudaxsdpfdgb,1,53.3,34.4,2024-10-20T13:32:35.654Z,2024-10-20T13:32:38Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298978119,56,Center,5298978121,140,55.9,5298978123,141,60.3,5298978125,212,17.8,5298978127,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423013,640,1,2,72,1,cftj6g399tknheudaxsdpfdgb,1,56.6,63.8,2024-10-20T13:32:38.207Z,2024-10-20T13:32:41Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298978441,213,0.68,5298978437,141,89.5,5298978439,212,27.8,5298978435,140,77.2,5298978433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423055,641,1,2,72,4,cftj6g399tknheudaxsdpfdgb,0,79.8,90.6,2024-10-20T13:32:40.903Z,2024-10-20T13:32:43Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298978679,56,Left,5298978681,140,91.0,5298978687,213,6.20,5298978683,141,89.1,5298978685,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423097,644,12,2,72,7,anga7587r1zv4ey71ge9zxol3,1,8.4,8.4,2024-10-20T13:32:43.830Z,2024-10-20T13:32:52Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298979769,141,0.0,5298979773,212,6.1,5298979767,140,7.5,5298978933,56,Back,5298978931,167,,5298979777,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423271,642,5,2,72,8,cftj6g399tknheudaxsdpfdgb,1,91.5,101.4,2024-10-20T13:32:44.678Z,2024-10-20T13:56:23Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298979881,233,645,5298979825,347,,5298979823,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423105,645,5,2,72,8,anga7587r1zv4ey71ge9zxol3,0,8.5,-1.4,2024-10-20T13:32:44.678Z,2024-10-20T13:56:23Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298978953,56,Back,5298978955,347,,5298979919,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423413,643,1,2,72,16,cftj6g399tknheudaxsdpfdgb,1,89.1,100.0,2024-10-20T13:32:53.183Z,2024-10-20T13:32:59Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298980611,141,92.0,5298980609,140,78.4,5298980615,213,3.68,5298980613,212,13.1,5298980605,107,,5298980607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423493,644,1,2,72,23,cftj6g399tknheudaxsdpfdgb,1,76.1,89.0,2024-10-20T13:32:59.807Z,2024-10-20T13:33:03Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298981115,140,60.4,5298981117,141,45.8,5298981113,56,Center,5298981123,1,,5298981119,212,33.7,5298981121,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423549,645,1,2,72,27,cftj6g399tknheudaxsdpfdgb,1,59.2,38.4,2024-10-20T13:33:03.511Z,2024-10-20T13:33:05Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298981425,213,1.50,5298981423,212,15.5,5298981403,56,Center,5298981411,140,60.2,5298981419,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423587,646,1,2,72,28,cftj6g399tknheudaxsdpfdgb,1,60.3,64.5,2024-10-20T13:33:05.415Z,2024-10-20T13:33:07Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298981623,56,Left,5298981631,212,31.4,5298981627,140,83.4,5298981633,213,0.69,5298981629,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423653,647,1,2,72,31,cftj6g399tknheudaxsdpfdgb,1,83.7,93.5,2024-10-20T13:33:07.784Z,2024-10-20T13:33:10Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298982021,213,5.89,5298982019,212,11.6,5298982013,56,Left,5298982017,141,87.0,5298982015,140,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423665,648,1,2,72,34,cftj6g399tknheudaxsdpfdgb,0,94.5,87.3,2024-10-20T13:33:10.775Z,2024-10-20T13:33:12Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298982093,56,Left,5298982095,140,93.7,5298982101,213,4.43,5298982237,236,,5298982243,286,,5298982099,212,3.0,5298982239,233,646,5298982089,2,,5298982097,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423673,646,12,2,72,34,anga7587r1zv4ey71ge9zxol3,1,7.7,18.9,2024-10-20T13:33:10.875Z,2024-10-20T13:33:12Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298982147,185,,5298982151,56,Back,5298982295,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736423741,647,5,2,72,36,anga7587r1zv4ey71ge9zxol3,0,5.2,-1.4,2024-10-20T13:33:12.777Z,2024-10-20T13:56:24Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298985355,233,649,5298982443,56,Back,5298982445,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424237,649,5,2,72,36,cftj6g399tknheudaxsdpfdgb,1,94.8,101.4,2024-10-20T13:33:12.777Z,2024-10-20T13:56:23Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298985331,233,647,5298985085,56,Left,5298985087,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424243,650,18,2,73,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:33:38.138Z,2024-10-20T13:33:39Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298985119,44,Midfielder,5298985233,55,651,5298985117,42,,5298985123,59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424251,651,19,2,73,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:33:38.139Z,2024-10-20T13:33:40Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,5298985187,293,3,5298985191,55,650,5298985177,42,,5298985185,292,7,5298985183,59,19,5298985181,145,7,5298985189,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424515,652,18,2,73,13,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:33:50.203Z,2024-10-20T13:33:51Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298986651,55,653,5298986537,59,18,5298986533,42,,5298986535,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424523,653,19,2,73,13,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-20T13:33:50.204Z,2024-10-20T13:33:51Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,5298986597,55,652,5298986589,59,23,5298986583,42,,5298986595,44,Defender,5298986593,293,2,5298986591,292,3,5298986587,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424607,654,1,2,73,15,cftj6g399tknheudaxsdpfdgb,0,91.1,100.0,2024-10-20T13:33:52.257Z,2024-10-20T13:36:37Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,5298987039,141,60.5,5298987031,56,Center,5298987035,140,92.3,5298987049,1,,5298987041,212,27.6,5298987027,107,,5298987045,213,4.76,5299002841,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736427131,663,44,2,73,16,anga7587r1zv4ey71ge9zxol3,1,9.7,41.2,2024-10-20T13:33:52.620Z,2024-10-20T13:36:25Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5299000869,56,Back,5299000873,285,,5299006929,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736428197,671,44,2,73,16,cftj6g399tknheudaxsdpfdgb,0,90.4,58.6,2024-10-20T13:33:52.621Z,2024-10-20T14:01:20Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5299006441,56,Center,5299006445,286,,5299007129,233,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424667,655,1,2,73,17,cftj6g399tknheudaxsdpfdgb,0,78.0,64.3,2024-10-20T13:33:54.018Z,2024-10-20T14:06:00Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5298987349,3,,5298987359,141,48.9,5298987361,212,11.0,5298987353,56,Center,5298987355,140,81.3,5298987363,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736428747,674,44,2,73,19,cftj6g399tknheudaxsdpfdgb,1,78.8,62.3,2024-10-20T13:33:55.654Z,2024-10-20T13:36:46Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,5299009199,233,649,5299009179,56,Center,5299009181,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424729,649,44,2,73,19,anga7587r1zv4ey71ge9zxol3,0,21.2,37.7,2024-10-20T13:33:55.655Z,2024-10-20T13:36:46Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5299009217,233,674,5298987735,285,,5298987733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424699,648,12,2,73,20,anga7587r1zv4ey71ge9zxol3,1,11.2,45.8,2024-10-20T13:33:57.200Z,2024-10-20T14:06:02Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5298987585,213,5.74,5298987577,141,36.3,5298987581,212,12.5,5298987575,140,21.4,5298987635,15,,5298987571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736424767,650,12,2,73,24,anga7587r1zv4ey71ge9zxol3,1,19.5,55.2,2024-10-20T13:34:01.096Z,2024-10-20T13:36:22Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5298987931,140,30.5,5298987935,212,14.4,5298987937,213,0.64,5298987929,56,Back,5298987933,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
