id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802163441,675,5,2,71,8,anga7587r1zv4ey71ge9zxol3,0,71.6,101.6,2025-04-17T13:33:37.053Z,2025-04-17T13:51:55Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657756253,233,575,5657756237,56,Left,5657756239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163465,576,1,2,71,16,aljua8crr0vkwit0j3m59jw9j,1,26.6,0.0,2025-04-17T13:33:45.195Z,2025-04-17T13:33:46Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657756397,141,5.8,5657756401,213,0.70,5657756395,140,32.3,5657756391,107,,5657756399,212,7.8,5657756393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163467,577,1,2,71,17,aljua8crr0vkwit0j3m59jw9j,1,32.4,5.8,2025-04-17T13:33:46.106Z,2025-04-17T13:33:46Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657756419,140,24.7,5657756425,213,3.34,5657756417,56,Back,5657756421,141,3.4,5657756423,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163469,578,1,2,71,18,aljua8crr0vkwit0j3m59jw9j,1,24.5,3.4,2025-04-17T13:33:46.827Z,2025-04-17T13:33:47Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657756447,212,7.6,5657756449,213,0.01,5657756443,140,31.7,5657756445,141,3.5,5657756441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163475,579,1,2,71,19,aljua8crr0vkwit0j3m59jw9j,1,31.7,3.5,2025-04-17T13:33:47.835Z,2025-04-17T13:33:48Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5657756457,56,Back,5657756463,212,5.4,5657756481,156,,5657756465,213,3.08,5657756459,140,26.6,5657756461,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163489,580,1,2,71,20,aljua8crr0vkwit0j3m59jw9j,0,32.2,4.3,2025-04-17T13:33:48.763Z,2025-04-17T17:57:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657756495,56,Back,5657756497,140,45.2,5657756503,213,0.02,5657756501,212,13.7,5657756499,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163507,676,61,2,71,21,anga7587r1zv4ey71ge9zxol3,1,62.6,95.6,2025-04-17T13:33:49.532Z,2025-04-17T13:33:54Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657756567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163515,677,1,2,71,22,anga7587r1zv4ey71ge9zxol3,0,55.0,95.6,2025-04-17T13:33:51.154Z,2025-04-17T13:33:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657756605,140,72.0,5657756601,155,,5657756611,213,0.20,5657756603,56,Left,5657756609,212,18.2,5657756607,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163523,581,5,2,71,23,aljua8crr0vkwit0j3m59jw9j,1,31.6,-1.4,2025-04-17T13:33:52.203Z,2025-04-17T13:33:56Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657756647,347,,5657756645,56,Back,5657756659,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163517,678,5,2,71,23,anga7587r1zv4ey71ge9zxol3,0,68.4,101.4,2025-04-17T13:33:52.203Z,2025-04-17T13:51:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657756613,56,Left,5657756689,233,581,5657756615,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163561,582,1,2,71,30,aljua8crr0vkwit0j3m59jw9j,1,35.9,0.0,2025-04-17T13:33:59.307Z,2025-04-17T17:58:05Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657756833,212,17.2,5657756829,140,52.0,5657756831,141,3.1,5657756825,107,,5657756835,213,0.19,5657756827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163565,583,1,2,71,32,aljua8crr0vkwit0j3m59jw9j,1,51.9,4.1,2025-04-17T13:34:01.227Z,2025-04-17T17:58:12Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657756867,212,17.8,5657756859,3,,5657756865,141,24.6,5657756861,56,Back,5657756869,213,2.24,5657756863,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163595,584,1,2,71,34,aljua8crr0vkwit0j3m59jw9j,1,37.4,17.1,2025-04-17T13:34:02.860Z,2025-04-17T13:34:09Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5657757037,141,86.8,5657757031,196,,5657757043,213,1.21,5657757035,140,54.5,5657757045,1,,5657757039,212,50.7,5657757033,56,Left,5657757029,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163601,585,1,2,71,41,aljua8crr0vkwit0j3m59jw9j,1,62.8,77.5,2025-04-17T13:34:09.851Z,2025-04-17T13:34:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657757067,56,Center,5657757073,212,10.7,5657757075,213,3.83,5657757071,141,67.5,5657757069,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163613,586,1,2,71,43,aljua8crr0vkwit0j3m59jw9j,1,55.7,71.4,2025-04-17T13:34:12.298Z,2025-04-17T13:34:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657757147,213,6.22,5657757141,140,63.9,5657757145,212,8.6,5657757139,56,Center,5657757143,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163629,587,1,2,71,47,aljua8crr0vkwit0j3m59jw9j,1,62.8,72.1,2025-04-17T13:34:16.379Z,2025-04-17T13:34:21Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657757197,56,Back,5657757203,212,22.3,5657757205,213,3.06,5657757199,140,41.6,5657757201,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163645,588,1,2,71,51,aljua8crr0vkwit0j3m59jw9j,0,46.4,70.9,2025-04-17T13:34:20.203Z,2025-04-17T13:34:23Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657757285,196,,5657757297,1,,5657757289,140,86.2,5657757283,155,,5657757293,212,63.9,5657757287,56,Right,5657757291,141,0.0,5657757295,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163649,589,5,2,71,54,aljua8crr0vkwit0j3m59jw9j,0,84.0,-0.6,2025-04-17T13:34:22.968Z,2025-04-17T13:34:29Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657757303,347,,5657757379,233,679,5657757301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163661,679,5,2,71,54,anga7587r1zv4ey71ge9zxol3,1,16.0,100.6,2025-04-17T13:34:22.968Z,2025-04-17T13:51:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657757373,233,589,5657757357,347,,5657757355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163711,680,1,2,72,9,anga7587r1zv4ey71ge9zxol3,1,20.3,100.0,2025-04-17T13:34:37.883Z,2025-04-17T13:34:40Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657757701,213,5.96,5657757699,212,14.4,5657757693,56,Back,5657757697,141,95.0,5657757695,140,33.3,5657757691,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163715,681,61,2,72,11,anga7587r1zv4ey71ge9zxol3,0,33.0,95.7,2025-04-17T13:34:40.027Z,2025-04-17T13:34:40Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5657757709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163733,591,5,2,72,12,aljua8crr0vkwit0j3m59jw9j,1,75.7,-1.0,2025-04-17T13:34:40.564Z,2025-04-17T13:52:04Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657757795,347,,5657757793,56,Right,5657779503,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163717,682,5,2,72,12,anga7587r1zv4ey71ge9zxol3,0,24.3,101.0,2025-04-17T13:34:40.564Z,2025-04-17T13:52:04Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5657779513,233,591,5657757713,56,Back,5657757715,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163781,592,1,2,72,25,aljua8crr0vkwit0j3m59jw9j,1,73.4,0.0,2025-04-17T13:34:53.931Z,2025-04-17T18:31:34Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657758123,1,,5657758121,213,2.82,5657758117,141,19.4,5657758113,56,Back,5657758119,212,45.2,5657758111,107,,5657758115,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163809,593,1,2,72,29,aljua8crr0vkwit0j3m59jw9j,1,31.8,20.0,2025-04-17T13:34:58.251Z,2025-04-17T13:35:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657758331,212,49.7,5657758325,56,Back,5657758335,1,,5657758333,213,1.85,5657758323,196,,5657758329,141,90.3,5657758327,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163827,594,1,2,72,36,aljua8crr0vkwit0j3m59jw9j,1,20.7,92.0,2025-04-17T13:35:05.242Z,2025-04-17T13:35:10Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657758451,1,,5657758447,212,41.3,5657758441,56,Left,5657758445,141,93.6,5657758439,155,,5657758443,140,60.0,5657758449,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163833,595,61,2,72,42,aljua8crr0vkwit0j3m59jw9j,0,61.1,93.6,2025-04-17T13:35:10.634Z,2025-04-17T13:35:11Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657758477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163861,683,12,2,72,43,anga7587r1zv4ey71ge9zxol3,1,25.7,27.4,2025-04-17T13:35:11.932Z,2025-04-17T13:35:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657758613,140,31.8,5657758619,213,0.98,5657758611,56,Back,5657758615,141,41.3,5657758617,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163877,684,1,2,72,47,anga7587r1zv4ey71ge9zxol3,0,32.3,41.0,2025-04-17T13:35:16.229Z,2025-04-17T13:36:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657760115,157,,5657758717,141,53.7,5657758721,213,0.18,5657760117,1,,5657758713,56,Center,5657758719,212,48.3,5657758715,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163905,596,1,2,72,51,aljua8crr0vkwit0j3m59jw9j,1,19.6,47.9,2025-04-17T13:35:20.235Z,2025-04-17T13:35:25Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5657758853,141,70.8,5657758859,1,,5657758851,140,63.9,5657758847,157,,5657758855,212,49.1,5657758849,56,Center,5657758857,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163907,597,61,2,72,56,aljua8crr0vkwit0j3m59jw9j,0,63.9,70.8,2025-04-17T13:35:25.082Z,2025-04-17T13:35:25Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657758863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163913,685,1,2,72,57,anga7587r1zv4ey71ge9zxol3,1,39.9,52.1,2025-04-17T13:35:26.116Z,2025-04-17T13:35:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657758891,56,Back,5657758895,141,58.2,5657758897,212,6.5,5657758899,213,0.69,5657758893,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163925,687,1,2,72,59,anga7587r1zv4ey71ge9zxol3,0,57.4,67.2,2025-04-17T13:35:28.302Z,2025-04-17T13:35:33Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657758953,141,61.2,5657758949,56,Center,5657758951,140,67.6,5657758955,212,11.5,5657758957,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163937,599,1,2,73,2,aljua8crr0vkwit0j3m59jw9j,1,31.1,34.6,2025-04-17T13:35:30.842Z,2025-04-17T13:35:32Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657759003,56,Back,5657759009,212,16.6,5657759005,140,45.1,5657759011,213,0.48,5657759007,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163949,600,1,2,73,3,aljua8crr0vkwit0j3m59jw9j,1,45.4,46.1,2025-04-17T13:35:31.994Z,2025-04-17T13:35:34Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657759075,141,55.8,5657759077,212,17.0,5657759071,56,Center,5657759073,140,60.3,5657759079,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163951,601,50,2,73,4,aljua8crr0vkwit0j3m59jw9j,1,57.5,55.3,2025-04-17T13:35:32.716Z,2025-04-17T13:52:09Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657759085,286,,5657759083,56,Center,5657759169,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164061,700,7,2,73,4,anga7587r1zv4ey71ge9zxol3,0,42.5,44.7,2025-04-17T13:35:32.717Z,2025-04-17T18:32:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5658107533,385,,5657759759,56,Back,5657759813,233,601,5657759761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163953,602,50,2,73,5,aljua8crr0vkwit0j3m59jw9j,1,58.4,55.5,2025-04-17T13:35:34.171Z,2025-04-17T13:52:10Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5657759091,56,Center,5657759849,233,688,5657759093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163965,688,7,2,73,5,anga7587r1zv4ey71ge9zxol3,1,41.6,44.5,2025-04-17T13:35:34.172Z,2025-04-17T18:32:51Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657759157,56,Back,5657759165,233,602,5657759159,285,,5658107595,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163961,603,83,2,73,9,aljua8crr0vkwit0j3m59jw9j,0,47.4,57.8,2025-04-17T13:35:37.642Z,2025-04-17T13:36:29Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657759219,399,6d0lxiep13vdv32bdb0xwyrys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163971,690,1,2,73,9,anga7587r1zv4ey71ge9zxol3,1,53.7,41.8,2025-04-17T13:35:37.837Z,2025-04-17T13:38:03Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657759201,213,5.64,5657759193,56,Center,5657759199,212,8.9,5657759195,140,60.5,5657759197,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163975,691,1,2,73,12,anga7587r1zv4ey71ge9zxol3,0,60.5,33.9,2025-04-17T13:35:40.645Z,2025-04-17T14:09:11Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657759233,213,0.94,5657759229,141,43.3,5657759227,140,64.9,5657759225,56,Center,5657759231,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163979,604,1,2,73,13,aljua8crr0vkwit0j3m59jw9j,0,35.8,55.5,2025-04-17T13:35:41.932Z,2025-04-17T13:35:42Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657759255,141,62.6,5657759251,56,Center,5657759261,1,,5657759259,213,0.15,5657759253,140,65.5,5657759257,212,31.6,5657759249,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802163993,692,1,2,73,15,anga7587r1zv4ey71ge9zxol3,1,44.8,40.4,2025-04-17T13:35:44.509Z,2025-04-17T13:35:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657759337,140,44.9,5657759341,212,10.9,5657759333,3,,5657759339,141,56.4,5657759335,56,Back,5657759343,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164005,693,1,2,73,19,anga7587r1zv4ey71ge9zxol3,1,46.2,57.8,2025-04-17T13:35:48.062Z,2025-04-17T13:35:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657759403,213,1.43,5657759399,141,85.3,5657759397,140,48.8,5657759401,212,18.9,5657759395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164015,694,1,2,73,21,anga7587r1zv4ey71ge9zxol3,1,52.8,86.9,2025-04-17T13:35:49.789Z,2025-04-17T13:35:53Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657759455,140,63.0,5657759459,212,12.5,5657759453,56,Left,5657759461,213,0.55,5657759457,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164021,695,1,2,73,24,anga7587r1zv4ey71ge9zxol3,1,63.8,96.6,2025-04-17T13:35:53.061Z,2025-04-17T13:35:54Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5657759473,56,Back,5657759479,212,17.2,5657759477,141,88.1,5657759475,140,48.4,5657759481,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164029,696,1,2,73,26,anga7587r1zv4ey71ge9zxol3,1,48.4,88.1,2025-04-17T13:35:54.557Z,2025-04-17T13:35:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657759563,212,20.6,5657759561,141,66.9,5657759565,213,3.92,5657759559,140,34.4,5657759557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164037,697,1,2,73,29,anga7587r1zv4ey71ge9zxol3,1,32.8,60.2,2025-04-17T13:35:58.469Z,2025-04-17T13:36:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657759617,141,23.6,5657759621,213,4.99,5657759619,212,25.9,5657759613,56,Back,5657759615,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164051,698,1,2,73,35,anga7587r1zv4ey71ge9zxol3,0,56.3,13.1,2025-04-17T13:36:03.935Z,2025-04-17T13:36:08Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657759693,213,0.84,5657759685,56,Left,5657759687,140,100.0,5657759681,155,,5657759691,212,70.4,5657759695,1,,5657759689,141,89.9,5657759683,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164067,605,5,2,73,40,aljua8crr0vkwit0j3m59jw9j,1,-1.2,14.8,2025-04-17T13:36:08.701Z,2025-04-17T13:51:57Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657759805,233,699,5657759793,56,Back,5657759795,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164059,699,5,2,73,40,anga7587r1zv4ey71ge9zxol3,0,101.2,85.2,2025-04-17T13:36:08.701Z,2025-04-17T13:36:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657759757,346,,5657759755,56,Left,5657759827,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164137,606,1,2,74,4,aljua8crr0vkwit0j3m59jw9j,1,4.7,49.7,2025-04-17T13:36:33.002Z,2025-04-17T13:36:34Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5657760247,213,5.05,5657760251,237,,5657760237,56,Back,5657760245,212,6.9,5657760239,140,6.9,5657760235,124,,5657760243,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164149,607,1,2,74,6,aljua8crr0vkwit0j3m59jw9j,1,6.8,41.2,2025-04-17T13:36:34.698Z,2025-04-17T13:36:37Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657760333,213,4.97,5657760329,141,16.5,5657760331,212,17.4,5657760327,140,11.0,5657760325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164159,608,1,2,74,8,aljua8crr0vkwit0j3m59jw9j,1,10.4,12.9,2025-04-17T13:36:36.858Z,2025-04-17T13:36:39Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657760391,213,5.88,5657760383,56,Back,5657760389,212,12.6,5657760387,141,5.6,5657760385,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164165,609,1,2,74,10,aljua8crr0vkwit0j3m59jw9j,1,21.2,5.8,2025-04-17T13:36:38.986Z,2025-04-17T13:36:40Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657760423,212,7.7,5657760421,141,17.0,5657760417,56,Back,5657760425,213,1.71,5657760419,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164173,610,1,2,74,11,aljua8crr0vkwit0j3m59jw9j,0,20.6,17.9,2025-04-17T13:36:40.315Z,2025-04-17T13:36:42Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657760455,140,63.0,5657760463,1,,5657760451,157,,5657760461,213,0.14,5657760453,56,Center,5657760459,212,44.9,5657760457,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164191,701,1,2,74,16,anga7587r1zv4ey71ge9zxol3,1,36.9,68.1,2025-04-17T13:36:45.014Z,2025-04-17T13:36:46Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657760529,141,57.9,5657760533,213,3.43,5657760531,212,24.7,5657760525,56,Back,5657760527,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164207,703,1,2,74,19,anga7587r1zv4ey71ge9zxol3,1,13.4,59.6,2025-04-17T13:36:47.830Z,2025-04-17T13:36:52Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5657760599,140,23.7,5657760601,141,91.5,5657760605,213,1.11,5657760603,212,24.2,5657760597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164213,704,1,2,74,23,anga7587r1zv4ey71ge9zxol3,1,20.8,93.3,2025-04-17T13:36:52.263Z,2025-04-17T13:36:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657760637,141,93.6,5657760641,213,0.02,5657760633,56,Back,5657760639,212,10.2,5657760635,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164235,705,1,2,74,25,anga7587r1zv4ey71ge9zxol3,1,30.5,93.5,2025-04-17T13:36:53.895Z,2025-04-17T13:37:00Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5657760729,141,96.2,5657760733,213,0.28,5657760727,140,36.6,5657760725,56,Back,5657760731,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164241,706,1,2,74,31,anga7587r1zv4ey71ge9zxol3,1,61.2,87.2,2025-04-17T13:36:59.919Z,2025-04-17T13:37:02Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657760771,213,4.94,5657760769,212,22.4,5657760763,56,Center,5657760765,140,66.1,5657760767,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164247,707,1,2,74,34,anga7587r1zv4ey71ge9zxol3,1,68.7,48.1,2025-04-17T13:37:02.600Z,2025-04-17T13:37:06Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657760837,213,5.52,5657760835,212,25.7,5657760831,140,86.4,5657760829,56,Center,5657760833,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164255,708,1,2,74,37,anga7587r1zv4ey71ge9zxol3,1,89.7,16.1,2025-04-17T13:37:06.359Z,2025-04-17T13:37:08Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657760875,56,Center,5657760877,140,79.4,5657760881,212,12.9,5657760883,213,2.56,5657760879,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164263,709,1,2,74,39,anga7587r1zv4ey71ge9zxol3,1,79.3,26.5,2025-04-17T13:37:08.055Z,2025-04-17T13:37:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657760919,140,73.2,5657760923,212,6.8,5657760925,213,2.81,5657760917,56,Center,5657760921,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164277,710,1,2,74,41,anga7587r1zv4ey71ge9zxol3,1,73.0,28.9,2025-04-17T13:37:10.007Z,2025-04-17T13:37:14Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657761031,213,5.07,5657761025,140,78.0,5657761027,141,8.0,5657761029,212,15.2,5657761023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164289,711,1,2,74,45,anga7587r1zv4ey71ge9zxol3,1,78.1,8.9,2025-04-17T13:37:13.983Z,2025-04-17T13:37:15Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657761101,213,0.78,5657761099,212,4.7,5657761093,140,81.3,5657761095,141,13.8,5657761089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802164293,611,45,2,74,46,aljua8crr0vkwit0j3m59jw9j,0,16.1,82.0,2025-04-17T13:37:15.239Z,2025-04-17T14:02:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657761105,56,Back,5657761107,285,,5657761227,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
