id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value
2781759885,742,1,2,81,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.1,50.4,2025-02-28T19:43:08.929Z,2025-02-28T19:43:09Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545752371,56,Back,5545752377,212,11.4,5545752375,141,35.4,5545752379,213,5.18,5545752373,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781759939,743,1,2,81,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.0,35.4,2025-02-28T19:43:09.601Z,2025-02-28T19:43:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545752623,212,9.1,5545752625,213,1.77,5545752619,140,33.3,5545752621,141,48.5,5545752617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760015,744,1,2,81,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.4,43.7,2025-02-28T19:43:12.465Z,2025-02-28T19:43:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545753031,212,14.3,5545753025,56,Back,5545753033,213,5.19,5545753027,140,44.6,5545753029,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760029,745,1,2,82,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.8,19.2,2025-02-28T19:43:16.371Z,2025-02-28T19:43:17Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545753119,1,,5545753117,213,6.24,5545753111,140,78.0,5545753105,155,,5545753115,212,33.8,5545753113,141,17.0,5545753107,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760061,594,12,2,82,2,5rz9enoyknpg8ji78za5b82p0,1,19.8,72.6,2025-02-28T19:43:18.533Z,2025-02-28T19:43:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545753309,213,6.26,5545753303,140,32.0,5545753305,141,72.1,5545753329,15,,5545753307,212,12.8,5545753301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760095,746,61,2,82,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.1,18.8,2025-02-28T19:43:21.265Z,2025-02-28T19:43:21Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545753487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760161,747,1,2,82,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.6,15.6,2025-02-28T19:43:22.689Z,2025-02-28T19:43:25Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545753817,56,Center,5545753829,212,6.8,5545753825,141,22.4,5545753821,140,76.3,5545753835,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760169,748,61,2,82,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.9,21.9,2025-02-28T19:43:25.699Z,2025-02-28T19:43:26Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5545753879,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760233,595,45,2,82,14,5rz9enoyknpg8ji78za5b82p0,0,30.4,70.6,2025-02-28T19:43:30.100Z,2025-02-28T19:58:00Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5545754405,233,749,5545754213,56,Back,5545754215,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760261,749,3,2,82,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.6,29.4,2025-02-28T19:43:30.100Z,2025-02-28T22:09:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5546315203,464,,5545754365,233,595,5545754359,56,Center,5545754361,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760279,750,1,2,82,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.1,39.4,2025-02-28T19:43:32.401Z,2025-02-28T19:43:33Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545754465,212,28.8,5545754463,141,41.8,5545754459,56,Back,5545754461,140,33.7,5545754467,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760299,751,1,2,82,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.7,41.8,2025-02-28T19:43:33.714Z,2025-02-28T19:43:35Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545754541,141,25.6,5545754537,56,Back,5545754549,213,5.38,5545754545,212,14.0,5545754539,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760409,752,1,2,82,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.2,25.6,2025-02-28T19:43:35.025Z,2025-02-28T19:43:43Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5545755185,141,4.7,5545755183,140,61.1,5545755191,213,5.66,5545755187,212,24.4,5545755181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760483,753,1,2,82,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.3,10.6,2025-02-28T19:43:43.089Z,2025-02-28T19:43:46Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545755525,56,Center,5545755531,212,13.0,5545755529,141,24.1,5545755527,140,77.0,5545755533,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760549,754,1,2,82,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.0,24.1,2025-02-28T19:43:46.850Z,2025-02-28T19:43:51Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5545755933,140,79.3,5545755939,213,5.09,5545755935,141,15.2,5545755931,56,Right,5545755937,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760569,755,1,2,82,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.3,15.2,2025-02-28T19:43:50.866Z,2025-02-28T19:43:52Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5545756037,140,73.8,5545756047,212,9.4,5545756053,213,4.05,5545756033,56,Right,5545756043,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760587,756,1,2,82,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.8,4.3,2025-02-28T19:43:52.098Z,2025-02-28T19:43:53Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545756137,141,18.3,5545756141,213,2.46,5545756133,56,Right,5545756139,212,15.0,5545756135,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760607,757,1,2,82,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.7,18.3,2025-02-28T19:43:53.394Z,2025-02-28T19:43:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545756251,141,55.8,5545756247,56,Center,5545756253,212,27.5,5545756255,213,1.96,5545756249,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760681,758,1,2,82,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.5,56.3,2025-02-28T19:43:54.898Z,2025-02-28T19:43:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545756683,141,62.1,5545756685,212,10.0,5545756681,140,61.2,5545756687,213,0.41,5545756679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760689,759,4,2,82,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.3,63.0,2025-02-28T19:43:59.560Z,2025-02-28T21:54:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545756757,152,,5545756761,265,,5545756753,56,Center,5545756765,286,,5545756749,13,,5545842479,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781775779,687,4,2,82,44,5rz9enoyknpg8ji78za5b82p0,0,38.7,37.0,2025-02-28T19:43:59.561Z,2025-02-28T21:54:08Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545842399,13,,5545842405,265,,5545842403,152,,5545842503,233,759,5545842407,285,,5545842401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760733,596,43,2,82,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:43:59.828Z,2025-02-28T20:02:28Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545757211,265,0,5545757205,13,0,5545757331,285,0,5545840489,144,4,5545757207,56,Back,5545757593,233,759,5545757209,152,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781760769,597,43,2,82,49,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:44:05.204Z,2025-02-28T19:44:05Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5545757261,5,0,5545757267,140,36.7,5545757269,141,32.4,5545757273,213,0.00,5545757271,212,0,5545757315,144,1,5545757263,152,0,5545757265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761069,598,18,2,83,5,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:44:21.239Z,2025-02-28T22:10:37Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5545758971,55,599,5545758903,59,10,5545758895,42,,5545758899,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761075,599,19,2,83,5,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T19:44:21.240Z,2025-02-28T22:10:37Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5545759129,293,3,5545758947,44,Midfielder,5545758949,55,598,5545759127,292,7,5545758939,42,,5545758943,145,8,5545758945,59,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761381,761,1,2,83,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.3,57.6,2025-02-28T19:44:39.429Z,2025-02-28T19:44:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545760605,5,,5545760617,212,39.4,5545760611,56,Right,5545760619,213,5.36,5545760621,1,,5545760609,152,,5545760607,155,,5545760613,140,82.9,5545760615,141,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761391,762,44,2,83,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.5,16.6,2025-02-28T19:44:43.060Z,2025-02-28T20:03:47Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545760675,56,Right,5545761031,233,600,5545760677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761453,600,44,2,83,27,5rz9enoyknpg8ji78za5b82p0,0,18.5,83.4,2025-02-28T19:44:43.061Z,2025-02-28T20:03:47Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545760969,285,,5545761043,233,762,5545760967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761419,763,1,2,83,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.9,11.3,2025-02-28T19:44:43.268Z,2025-02-28T19:44:45Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545760831,213,1.95,5545760823,56,Center,5545760829,212,9.7,5545760825,140,79.5,5545760827,141,24.6,5545760821,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761429,764,1,2,83,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.5,24.6,2025-02-28T19:44:45.028Z,2025-02-28T19:44:45Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545760867,56,Center,5545760873,212,3.0,5545760875,213,0.16,5545760869,140,82.3,5545760877,1,,5545760871,141,25.3,5545760865,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761559,765,1,2,83,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.6,50.4,2025-02-28T19:44:49.715Z,2025-02-28T19:44:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545761545,212,13.2,5545761543,141,66.0,5545761541,140,82.1,5545761547,213,0.93,5545761539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761589,766,1,2,83,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.5,73.6,2025-02-28T19:44:50.844Z,2025-02-28T22:11:41Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545761727,141,69.9,5545761721,3,,5545761731,213,6.05,5545761723,56,Center,5545761729,212,10.7,5545761725,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761603,767,61,2,83,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,89.4,69.9,2025-02-28T19:44:51.853Z,2025-02-28T22:11:44Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545761781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761615,601,12,2,83,36,5rz9enoyknpg8ji78za5b82p0,1,6.7,29.7,2025-02-28T19:44:51.996Z,2025-02-28T22:11:48Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5545761865,15,,5545761835,212,20.3,5545761833,141,2.2,5545761935,167,,5545761829,56,Back,5545761837,213,4.31,5545761831,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781862501,881,56,2,83,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,97.2,95.1,2025-02-28T19:44:52.785Z,2025-02-28T22:12:09Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5546316127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761627,602,6,2,83,38,5rz9enoyknpg8ji78za5b82p0,0,5.1,20.5,2025-02-28T19:44:54.208Z,2025-02-28T22:12:17Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5545762125,233,768,5545762055,73,,5545762053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781761639,768,6,2,83,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.9,79.5,2025-02-28T19:44:54.208Z,2025-02-28T19:56:49Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545762013,73,,5545762099,233,602,5545762011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762411,770,1,2,84,14,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.7,99.6,2025-02-28T19:45:30.198Z,2025-02-28T22:12:33Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545766061,155,,5545766059,6,,5545766069,141,48.7,5545766065,56,Center,5545766063,223,,5545766057,2,,5545766067,140,96.2,5546316325,20,,5545766075,1,5545766073,213,4.61,,5545766071,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762841,607,12,2,84,14,5rz9enoyknpg8ji78za5b82p0,1,9.6,59.1,2025-02-28T19:45:30.277Z,2025-02-28T19:46:30Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545768403,213,4.38,5545768405,15,,5545768397,140,7.9,5545768399,141,51.5,5545768401,212,5.5,5545768395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762939,608,61,2,84,15,5rz9enoyknpg8ji78za5b82p0,1,7.9,51.5,2025-02-28T19:45:30.815Z,2025-02-28T19:46:22Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545769029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762363,603,52,2,84,19,5rz9enoyknpg8ji78za5b82p0,1,2.8,38.3,2025-02-28T19:45:35.093Z,2025-02-28T22:12:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5546316405,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762419,771,43,2,84,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-28T19:45:37.621Z,2025-02-28T19:46:07Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5545766103,56,Center,5545766109,253,0,5545768857,144,39,5545766099,22,0,5545766101,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762553,604,1,2,84,28,5rz9enoyknpg8ji78za5b82p0,1,8.8,49.1,2025-02-28T19:45:44.116Z,2025-02-28T19:45:46Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545766803,56,Back,5545766821,212,33.0,5545766827,213,1.05,5545766875,287,,5545766833,1,,5545766799,123,,5545766809,140,24.4,5545766815,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762635,605,1,2,84,33,5rz9enoyknpg8ji78za5b82p0,0,42.0,69.3,2025-02-28T19:45:49.348Z,2025-02-28T19:45:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545767239,1,,5545767231,140,79.4,5545767237,213,5.54,5545767235,212,53.5,5545767233,141,15.9,5545767227,155,,5545767229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762715,773,1,2,84,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.1,75.7,2025-02-28T19:45:53.237Z,2025-02-28T19:45:55Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545767699,141,57.5,5545767701,212,20.2,5545767697,140,9.9,5545767695,56,Back,5545767703,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762723,774,1,2,84,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.2,58.2,2025-02-28T19:45:55.413Z,2025-02-28T19:45:56Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545767759,141,100.0,5545767767,213,0.90,5545767751,157,,5545767763,212,37.2,5545767753,56,Back,5545767755,140,33.2,5545767771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762825,606,5,2,84,40,5rz9enoyknpg8ji78za5b82p0,1,68.0,-1.4,2025-02-28T19:45:56.109Z,2025-02-28T19:57:54Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545768275,56,Right,5545768277,347,,5545768319,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781762727,775,5,2,84,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,32.0,101.4,2025-02-28T19:45:56.109Z,2025-02-28T19:57:54Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545768343,233,606,5545767785,347,,5545767779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764569,609,1,2,86,19,5rz9enoyknpg8ji78za5b82p0,0,65.1,0.0,2025-02-28T19:47:34.899Z,2025-02-28T19:47:35Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5545777425,1,,5545777423,213,0.80,5545777413,107,,5545777415,56,Center,5545777417,140,85.2,5545777419,141,30.4,5545777421,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764625,776,12,2,86,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.8,75.7,2025-02-28T19:47:36.920Z,2025-02-28T19:47:55Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5545777745,56,Back,5545777749,141,75.6,5545779685,15,,5545777753,212,9.2,5545777747,140,24.6,5545777757,213,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764631,777,61,2,86,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.6,75.6,2025-02-28T19:47:38.217Z,2025-02-28T19:47:38Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5545777781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764651,610,1,2,86,22,5rz9enoyknpg8ji78za5b82p0,1,76.5,28.0,2025-02-28T19:47:38.500Z,2025-02-28T19:47:39Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5545777885,140,79.5,5545777889,212,10.2,5545777883,56,Center,5545777881,155,,5545777887,141,42.2,5545777891,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764677,611,1,2,86,23,5rz9enoyknpg8ji78za5b82p0,1,79.5,42.2,2025-02-28T19:47:39.556Z,2025-02-28T19:48:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,1.0,,5545778081,3,,5545778093,141,34.5,5545778089,140,78.2,5545778097,212,5.4,5545778101,213,4.46,5545778085,56,Center,5545782021,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764687,612,15,2,86,24,5rz9enoyknpg8ji78za5b82p0,1,78.1,33.8,2025-02-28T19:47:40.251Z,2025-02-28T22:14:46Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5545782051,78,,5545781575,20,,5545782053,29,,5545782065,215,,5545782073,231,48.4,5545778129,18,,5545782071,230,97.8,5545782061,102,49.3,5545782069,147,5545782055,55,611,40.2,5545782063,103,19,5545782095,233,778,5545781579,82,,5545778131,56,5545782067,146,Center,5546317265,160,,,,,,,,,,,,86.7,
2781764695,778,10,2,86,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.3,59.7,2025-02-28T19:47:40.351Z,2025-02-28T22:26:53Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545782119,233,612,5545778179,94,,5545778181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764745,613,1,2,86,28,5rz9enoyknpg8ji78za5b82p0,1,88.6,44.6,2025-02-28T19:47:43.860Z,2025-02-28T19:47:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5545778441,213,1.30,5545778437,141,54.5,5545778431,56,Center,5545778439,212,7.0,5545778435,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764751,614,1,2,86,28,5rz9enoyknpg8ji78za5b82p0,1,84.9,57.0,2025-02-28T19:47:44.500Z,2025-02-28T19:50:18Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,1.0,,5545790995,212,10.0,5545790993,141,71.6,5545793281,210,13,5545778445,56,Center,5545793283,154,,5545790991,140,83.6,5545790997,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764775,615,13,2,86,29,5rz9enoyknpg8ji78za5b82p0,1,89.0,67.3,2025-02-28T19:47:44.683Z,2025-02-28T22:15:45Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545793305,29,,5545778559,64,,5545778561,56,Center,5546317509,160,,5545793309,55,614,5545789587,231,52.0,5545789575,102,54.8,5545788755,72,,5545789585,230,5545789567,74,,99.0,5545789579,103,77.8,5545793313,328,,5545793307,154,,,,,,,,,,,,,,,,,,,,,
2781764827,616,5,2,86,32,5rz9enoyknpg8ji78za5b82p0,0,101.2,59.8,2025-02-28T19:47:48.181Z,2025-02-28T19:57:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5545778861,346,,5545778857,56,Center,5545779743,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781764957,779,5,2,86,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,40.2,2025-02-28T19:47:48.181Z,2025-02-28T19:57:55Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5545779625,56,Back,5545779735,233,616,5545779627,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781765447,780,1,2,86,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.9,44.0,2025-02-28T19:48:14.858Z,2025-02-28T19:48:19Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545782239,140,59.0,5545782255,1,,5545782263,74,,5545782247,212,61.1,5545782233,124,,5545782235,56,Right,5545782243,141,10.9,5545782251,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781765453,781,44,2,87,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.4,18.8,2025-02-28T19:48:19.657Z,2025-02-28T20:03:47Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545782293,286,,5545782347,233,617,5545782291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781765459,617,44,2,87,4,5rz9enoyknpg8ji78za5b82p0,0,39.6,81.2,2025-02-28T19:48:19.658Z,2025-02-28T20:03:47Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5545782337,56,Back,5545782339,285,,5545782375,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781765477,782,1,2,87,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.0,10.9,2025-02-28T19:48:20.026Z,2025-02-28T19:48:21Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545782451,56,Right,5545782469,213,5.55,5545782459,141,0.0,5545782447,3,,5545782463,212,11.9,5545782449,168,,5545782455,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
