id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2740328877,619,12,2,82,23,59as3grjvj19voay31j3yfgni,1,16.1,13.4,2024-10-27T18:40:09.625Z,2024-10-27T18:40:19Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320379161,140,35.2,5320379163,141,19.4,5320379167,213,0.20,5320379165,212,20.5,5320379159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328791,762,1,2,82,25,5rz9enoyknpg8ji78za5b82p0,1,67.9,76.3,2024-10-27T18:40:12.149Z,2024-10-27T18:40:13Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320378671,212,6.9,5320378669,141,68.7,5320378665,56,Center,5320378667,140,72.3,5320378673,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328835,763,1,2,82,27,5rz9enoyknpg8ji78za5b82p0,1,71.4,69.0,2024-10-27T18:40:13.510Z,2024-10-27T18:40:16Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320378919,140,80.0,5320378917,56,Center,5320378927,213,6.09,5320378923,212,9.2,5320378921,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328841,764,1,2,82,29,5rz9enoyknpg8ji78za5b82p0,0,77.9,58.7,2024-10-27T18:40:16.197Z,2024-10-27T18:40:19Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,5320379225,286,,5320378961,141,59.4,5320378963,212,2.6,5320379219,236,,5320378957,56,Center,5320378959,140,80.3,5320379221,233,620,5320378965,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328883,620,74,2,82,29,59as3grjvj19voay31j3yfgni,1,23.5,45.7,2024-10-27T18:40:16.198Z,2024-10-27T18:49:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320379187,285,,5320379183,56,Back,5320379239,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328973,622,3,2,82,34,59as3grjvj19voay31j3yfgni,1,25.2,34.4,2024-10-27T18:40:20.982Z,2024-10-27T18:49:10Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5320379691,56,Back,5320379693,285,,5320379725,233,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328911,765,45,2,82,34,5rz9enoyknpg8ji78za5b82p0,0,74.8,65.6,2024-10-27T18:40:20.982Z,2024-10-27T18:49:10Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320379745,233,622,5320379335,286,,5320379333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328975,623,4,2,82,35,59as3grjvj19voay31j3yfgni,1,27.4,33.8,2024-10-27T18:40:22.277Z,2024-10-27T18:40:28Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5320379847,233,766,5320379827,265,,5320379825,152,,5320379829,285,,5320379821,13,,5320379823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740328941,766,4,2,82,35,5rz9enoyknpg8ji78za5b82p0,0,72.6,66.2,2024-10-27T18:40:22.278Z,2024-10-27T18:40:28Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320379873,233,623,5320379601,286,,5320379593,13,,5320379597,152,,5320379599,265,,5320379595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329737,624,1,2,83,25,59as3grjvj19voay31j3yfgni,0,33.3,40.0,2024-10-27T18:41:12.253Z,2024-10-27T18:41:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320383653,157,,5320383651,5,,5320383655,152,,5320383659,140,69.1,5320383657,56,Center,5320383665,213,0.36,5320383667,1,,5320383663,212,40.1,5320383661,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329775,767,1,2,83,29,5rz9enoyknpg8ji78za5b82p0,1,26.7,40.7,2024-10-27T18:41:16.120Z,2024-10-27T18:41:18Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320383891,141,34.3,5320383885,3,,5320383889,140,44.0,5320383893,212,18.7,5320383887,56,Back,5320383897,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329783,768,1,2,83,31,5rz9enoyknpg8ji78za5b82p0,1,44.2,34.2,2024-10-27T18:41:17.831Z,2024-10-27T18:44:36Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320383953,212,8.6,5320383951,141,39.5,5320383949,140,36.8,5320383947,56,Back,5320383955,213,2.71,5320383963,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329835,770,1,2,83,33,5rz9enoyknpg8ji78za5b82p0,1,36.3,40.0,2024-10-27T18:41:20.301Z,2024-10-27T18:41:22Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320384227,212,12.0,5320384229,213,3.04,5320384225,141,41.8,5320384221,56,Back,5320384223,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329943,771,1,2,83,36,5rz9enoyknpg8ji78za5b82p0,1,25.1,34.0,2024-10-27T18:41:22.680Z,2024-10-27T18:41:30Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320384811,141,2.5,5320384813,212,30.7,5320384807,56,Back,5320384809,140,46.0,5320384815,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740329977,772,1,2,83,43,5rz9enoyknpg8ji78za5b82p0,1,69.2,2.6,2024-10-27T18:41:30.136Z,2024-10-27T18:41:33Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320385011,56,Right,5320385013,140,61.2,5320385017,212,11.9,5320385015,141,14.9,5320385019,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330055,773,1,2,83,47,5rz9enoyknpg8ji78za5b82p0,1,61.4,15.0,2024-10-27T18:41:33.608Z,2024-10-27T18:41:38Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320385515,141,34.9,5320385519,213,1.42,5320385517,212,13.7,5320385513,140,63.4,5320385511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330079,774,1,2,83,51,5rz9enoyknpg8ji78za5b82p0,1,67.4,42.8,2024-10-27T18:41:37.880Z,2024-10-27T18:41:39Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320385651,141,83.8,5320385653,212,28.3,5320385655,213,1.75,5320385647,56,Left,5320385649,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330119,775,1,2,83,53,5rz9enoyknpg8ji78za5b82p0,1,62.4,83.6,2024-10-27T18:41:39.560Z,2024-10-27T18:41:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320385863,213,0.41,5320385861,212,14.2,5320385855,56,Left,5320385859,141,92.0,5320385857,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330153,776,1,2,83,54,5rz9enoyknpg8ji78za5b82p0,1,69.4,80.8,2024-10-27T18:41:41.256Z,2024-10-27T18:41:43Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320386057,56,Left,5320386065,212,14.6,5320386067,213,0.55,5320386061,140,81.3,5320386063,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330233,777,1,2,83,57,5rz9enoyknpg8ji78za5b82p0,0,78.8,90.0,2024-10-27T18:41:43.447Z,2024-10-27T18:41:49Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,5320386545,56,Center,5320386549,141,37.6,5320386547,140,91.3,5320386543,155,,5320386541,2,,5320386555,1,,5320386553,213,5.07,5320386551,212,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330243,625,44,2,84,1,59as3grjvj19voay31j3yfgni,1,9.7,59.0,2024-10-27T18:41:47.965Z,2024-10-27T18:55:41Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,5320386603,285,,5320386601,56,Back,5320386727,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330249,778,44,2,84,1,5rz9enoyknpg8ji78za5b82p0,0,90.3,41.0,2024-10-27T18:41:47.966Z,2024-10-27T18:55:41Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320386741,233,625,5320386637,286,,5320386635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330259,626,12,2,84,2,59as3grjvj19voay31j3yfgni,1,11.4,53.1,2024-10-27T18:41:48.430Z,2024-10-27T18:41:50Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,5320386723,15,,5320386683,212,16.4,5320386681,141,61.4,5320386677,56,Back,5320386679,140,26.1,5320386685,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330275,779,44,2,84,3,5rz9enoyknpg8ji78za5b82p0,1,71.0,38.4,2024-10-27T18:41:50.123Z,2024-10-27T18:55:41Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320386759,56,Center,5320386817,233,627,5320386765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330279,627,44,2,84,3,59as3grjvj19voay31j3yfgni,0,29.0,61.6,2024-10-27T18:41:50.124Z,2024-10-27T18:55:42Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5320386797,285,,5320386795,56,Back,5320386889,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330311,780,1,2,84,4,5rz9enoyknpg8ji78za5b82p0,1,67.9,37.4,2024-10-27T18:41:50.458Z,2024-10-27T18:41:52Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320386967,213,5.84,5320386961,140,72.5,5320386963,141,34.0,5320386957,3,,5320386959,56,Center,5320386965,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330317,781,61,2,84,5,5rz9enoyknpg8ji78za5b82p0,0,69.1,35.2,2024-10-27T18:41:51.784Z,2024-10-27T18:41:52Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320386989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330475,628,12,2,84,5,59as3grjvj19voay31j3yfgni,1,25.9,63.3,2024-10-27T18:41:52.013Z,2024-10-27T18:42:04Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5320387957,212,12.2,5320387923,140,36.4,5320387921,56,Back,5320387959,213,0.44,5320387925,141,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330395,782,1,2,84,9,5rz9enoyknpg8ji78za5b82p0,1,71.4,6.5,2024-10-27T18:41:55.833Z,2024-10-27T18:41:58Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320387463,212,8.8,5320387461,141,19.4,5320387465,213,1.70,5320387459,140,70.3,5320387457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330417,783,1,2,84,12,5rz9enoyknpg8ji78za5b82p0,1,71.1,27.7,2024-10-27T18:41:58.632Z,2024-10-27T18:42:00Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5320387613,213,1.23,5320387611,212,7.8,5320387605,56,Center,5320387609,141,38.5,5320387607,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330457,784,1,2,84,14,5rz9enoyknpg8ji78za5b82p0,0,74.4,39.8,2024-10-27T18:42:00.553Z,2024-10-27T18:42:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320387829,56,Center,5320387827,155,,5320387831,140,100.0,5320387833,141,30.1,5320387837,213,6.05,5320387835,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331067,629,5,2,84,17,59as3grjvj19voay31j3yfgni,1,-0.6000000000000001,71.2,2024-10-27T18:42:03.674Z,2024-10-27T18:49:03Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5320391245,233,785,5320391231,346,,5320391229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330461,785,5,2,84,17,5rz9enoyknpg8ji78za5b82p0,0,100.6,28.8,2024-10-27T18:42:03.674Z,2024-10-27T18:42:45Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5320391281,233,629,5320387857,56,Center,5320387859,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330891,786,18,2,84,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T18:42:31.434Z,2024-10-27T18:42:32Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5320390285,59,3,5320390283,44,Defender,5320390281,42,,5320390383,55,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740330903,787,19,2,84,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T18:42:31.435Z,2024-10-27T18:42:32Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5320390331,42,,5320390345,59,4,5320390339,145,6,5320390347,292,4,5320390349,293,5,5320390351,44,Defender,5320390353,55,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331257,789,18,2,84,48,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T18:42:34.524Z,2024-10-27T18:43:02Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5320392303,59,11,5320392301,44,Midfielder,5320392347,55,790,5320392299,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331263,790,19,2,84,48,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T18:42:34.525Z,2024-10-27T18:43:03Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5320392327,59,23,5320392325,145,3,5320392329,292,7,5320392321,42,,5320392335,55,789,5320392333,44,Midfielder,5320392331,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331157,630,1,2,84,57,59as3grjvj19voay31j3yfgni,0,3.1,43.7,2024-10-27T18:42:44.206Z,2024-10-27T18:42:48Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5320391765,1,,5320391767,74,,5320391763,213,0.01,5320391761,212,66.4,5320391753,124,,5320391759,141,44.8,5320391755,56,Center,5320391757,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740334929,819,44,2,84,59,5rz9enoyknpg8ji78za5b82p0,1,31.8,61.7,2024-10-27T18:42:46.283Z,2024-10-27T18:55:38Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5320412201,285,,5320412199,56,Back,5320445233,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331247,633,44,2,84,59,59as3grjvj19voay31j3yfgni,0,68.2,38.3,2024-10-27T18:42:46.284Z,2024-10-27T18:55:38Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320392253,56,Center,5320445227,233,819,5320392255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331195,788,1,2,85,0,5rz9enoyknpg8ji78za5b82p0,0,38.2,56.0,2024-10-27T18:42:47.203Z,2024-10-27T18:54:23Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,5320391975,212,15.2,5320391977,213,0.04,5320391967,3,,5320391973,141,56.9,5320391969,56,Center,5320391971,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331225,631,44,2,85,1,59as3grjvj19voay31j3yfgni,1,55.2,42.1,2024-10-27T18:42:48.267Z,2024-10-27T18:54:25Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5320392167,286,,5320392165,56,Center,5320396215,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331955,792,44,2,85,1,5rz9enoyknpg8ji78za5b82p0,0,44.8,57.9,2024-10-27T18:42:48.268Z,2024-10-27T18:54:59Z,5qvy65ckiigykkowpyco05zv9,M. Duelund,,5320396235,233,631,5320396077,285,,5320396075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331243,632,1,2,85,2,59as3grjvj19voay31j3yfgni,0,55.8,43.0,2024-10-27T18:42:48.686Z,2024-10-27T18:54:27Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5320392249,213,5.94,5320392247,212,15.2,5320392243,140,69.4,5320392241,56,Center,5320392245,141,35.5,5320392239,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740333015,802,44,2,85,5,5rz9enoyknpg8ji78za5b82p0,1,37.0,65.2,2024-10-27T18:42:52.302Z,2024-10-27T18:55:35Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320402043,56,Back,5320444987,233,703,5320402045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740340807,703,44,2,85,6,59as3grjvj19voay31j3yfgni,0,63.0,34.8,2024-10-27T18:42:52.303Z,2024-10-27T18:55:42Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5320443657,286,,5320445033,233,802,5320443655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740333129,803,1,2,85,7,5rz9enoyknpg8ji78za5b82p0,0,31.4,64.6,2024-10-27T18:42:54.239Z,2024-10-27T18:45:11Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320402675,212,4.4,5320402677,213,4.71,5320402667,3,,5320402673,141,58.2,5320402671,140,31.4,5320402669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331261,634,44,2,85,8,59as3grjvj19voay31j3yfgni,1,68.8,45.7,2024-10-27T18:42:55.071Z,2024-10-27T18:55:42Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320392317,56,Center,5320392319,286,,5320407083,233,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740333931,815,44,2,85,8,5rz9enoyknpg8ji78za5b82p0,0,31.2,54.3,2024-10-27T18:42:55.072Z,2024-10-27T18:55:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320407063,56,Back,5320407065,285,,5320407123,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740340873,704,1,2,85,9,59as3grjvj19voay31j3yfgni,0,63.3,34.3,2024-10-27T18:42:55.303Z,2024-10-27T18:55:20Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320443931,140,64.6,5320443933,141,30.7,5320443937,213,5.22,5320443935,212,2.8,5320443929,56,Center,5320443927,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740333949,816,61,2,85,9,5rz9enoyknpg8ji78za5b82p0,1,30.6,53.4,2024-10-27T18:42:55.994Z,2024-10-27T18:55:24Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320407199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331283,635,1,2,85,10,59as3grjvj19voay31j3yfgni,1,71.7,35.2,2024-10-27T18:42:56.807Z,2024-10-27T18:55:25Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,5320392435,141,24.5,5320392431,56,Center,5320392433,140,71.2,5320392437,212,7.3,5320392439,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331325,636,1,2,85,10,59as3grjvj19voay31j3yfgni,0,71.0,24.5,2024-10-27T18:42:57.055Z,2024-10-27T18:43:00Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5320392685,141,7.1,5320392689,213,3.87,5320392687,212,17.8,5320392683,140,58.3,5320392681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331405,791,4,2,85,13,5rz9enoyknpg8ji78za5b82p0,1,47.2,90.9,2024-10-27T18:42:59.423Z,2024-10-27T18:49:06Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5320393031,286,,5320393121,233,637,5320393023,13,,5320393025,56,Back,5320393029,265,,5320393027,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331401,637,4,2,85,13,59as3grjvj19voay31j3yfgni,0,52.8,9.1,2024-10-27T18:42:59.424Z,2024-10-27T19:00:07Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5320393147,233,791,5320393061,56,Right,5320393069,285,,5320393067,265,,5320393057,13,,5320459499,55,638,5320393065,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740331695,638,17,2,85,35,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-27T18:43:21.792Z,2024-10-27T19:00:07Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5320394907,13,243,5320459495,55,637,5320394905,393,,5320394903,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332123,793,1,2,86,5,5rz9enoyknpg8ji78za5b82p0,0,57.6,94.4,2024-10-27T18:43:51.388Z,2024-10-27T18:43:54Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320397059,2,,5320397065,152,,5320397075,213,5.48,5320397071,141,43.3,5320397069,140,89.6,5320397067,56,Center,5320397073,212,48.3,5320397063,155,,5320397077,1,,5320397061,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332139,639,12,2,86,8,59as3grjvj19voay31j3yfgni,1,13.8,40.7,2024-10-27T18:43:54.449Z,2024-10-27T18:43:55Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5320397155,212,6.9,5320397181,15,,5320397149,56,Back,5320397157,213,1.16,5320397153,141,50.0,5320397151,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332199,640,61,2,86,12,59as3grjvj19voay31j3yfgni,1,15.9,51.9,2024-10-27T18:43:58.562Z,2024-10-27T18:44:17Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,5320397483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332235,641,12,2,86,13,59as3grjvj19voay31j3yfgni,1,17.7,45.1,2024-10-27T18:43:59.585Z,2024-10-27T18:44:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5320397677,212,53.0,5320397679,213,0.50,5320397669,56,Left,5320397671,140,62.0,5320397673,141,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332285,794,1,2,86,14,5rz9enoyknpg8ji78za5b82p0,1,42.1,4.7,2024-10-27T18:44:01.085Z,2024-10-27T18:44:04Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5320397925,212,38.2,5320397919,56,Back,5320397923,141,19.8,5320397921,140,7.1,5320397929,1,,5320397927,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332401,795,1,2,86,18,5rz9enoyknpg8ji78za5b82p0,1,10.0,18.6,2024-10-27T18:44:04.813Z,2024-10-27T18:44:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5320398547,140,38.3,5320398545,56,Back,5320398549,141,19.8,5320398551,212,29.7,5320398553,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332449,796,1,2,86,27,5rz9enoyknpg8ji78za5b82p0,1,67.6,10.9,2024-10-27T18:44:13.757Z,2024-10-27T18:44:17Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,5320398855,212,6.4,5320398857,213,5.51,5320398853,141,4.3,5320398849,140,72.0,5320398843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332501,797,1,2,86,31,5rz9enoyknpg8ji78za5b82p0,1,60.3,13.2,2024-10-27T18:44:17.373Z,2024-10-27T18:44:20Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5320399103,1,,5320399095,140,66.6,5320399101,213,1.37,5320399097,141,61.7,5320399099,212,33.6,5320399093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332557,798,1,2,86,33,5rz9enoyknpg8ji78za5b82p0,1,68.1,60.5,2024-10-27T18:44:19.997Z,2024-10-27T18:44:25Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5320399441,213,0.86,5320399435,140,86.4,5320399437,141,93.2,5320399439,212,29.4,5320399433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740332563,799,1,2,86,38,5rz9enoyknpg8ji78za5b82p0,0,92.9,92.3,2024-10-27T18:44:25.133Z,2024-10-27T18:44:26Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,5320399473,212,2.5,5320399467,56,Left,5320399475,213,4.46,5320399533,233,642,5320399463,2,,5320399469,140,92.3,5320399471,141,88.7,5320399537,286,,5320399531,236,,5320399465,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
