id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/16/value,qualifier/18/value
2799218949,608,1,2,78,2,36g6ifzjliec1jqnbtf7yesme,0,31.5,81.2,2025-04-11T18:36:18.529Z,2025-04-11T18:36:21Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641599517,140,72.9,5641599511,155,,5641599523,213,0.06,5641599519,141,84.8,5641599515,56,Left,5641599525,1,,5641599513,152,,5641599521,212,43.5,5641599509,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799218981,824,44,2,78,6,anga7587r1zv4ey71ge9zxol3,1,25.6,15.2,2025-04-11T18:36:22.343Z,2025-04-11T18:36:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641599695,56,Back,5641599719,233,609,5641599697,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799218975,609,44,2,78,6,36g6ifzjliec1jqnbtf7yesme,0,74.4,84.8,2025-04-11T18:36:22.344Z,2025-04-11T18:36:26Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5641599745,233,824,5641599663,56,Left,5641599665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219037,825,1,2,78,6,anga7587r1zv4ey71ge9zxol3,0,22.1,14.9,2025-04-11T18:36:22.855Z,2025-04-11T18:36:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641600037,212,9.7,5641600029,140,28.9,5641600023,56,Back,5641600041,213,5.54,5641600033,141,5.3,5641600019,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219071,610,1,2,78,7,36g6ifzjliec1jqnbtf7yesme,1,70.2,92.1,2025-04-11T18:36:23.801Z,2025-04-11T18:36:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641600169,56,Left,5641600175,212,9.8,5641600177,213,6.22,5641600171,140,79.5,5641600173,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219077,611,3,2,78,11,36g6ifzjliec1jqnbtf7yesme,1,91.9,71.3,2025-04-11T18:36:27.393Z,2025-04-11T22:10:58Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5641600209,286,,5642411423,465,,5641601809,233,826,5641600203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219103,826,45,2,78,11,anga7587r1zv4ey71ge9zxol3,0,8.1,28.7,2025-04-11T18:36:27.393Z,2025-04-11T19:00:12Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641601835,233,611,5641600347,285,,5641600343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219187,612,1,2,78,12,36g6ifzjliec1jqnbtf7yesme,1,97.7,64.2,2025-04-11T18:36:29.034Z,2025-04-11T22:11:30Z,5lz41celw55rz3zh8pohclw5w,O. Ross,1.0,,5641600709,56,Center,5641600713,141,47.4,5641600707,155,,5641608507,154,,5641600715,212,11.5,5641600711,140,96.2,5641600717,213,4.58,5641608505,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219203,613,15,2,78,13,36g6ifzjliec1jqnbtf7yesme,1,96.1,47.9,2025-04-11T18:36:30.250Z,2025-04-11T22:11:32Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5641608541,29,,5641608547,55,612,5641607649,328,,5641607645,15,,5641608557,100,,5641608551,102,48.4,5641608563,147,48.2,5641600817,16,,5641608565,230,5641608545,154,5641608553,103,5641607651,82,99.4,19,,5641608555,214,5641608559,101,5641608535,78,5641608561,146,98.6,,,,5641608567,231,5641608597,233,827,5641600819,56,5641600815,22,,,,,,54.9,Center
2799219191,827,10,2,78,14,anga7587r1zv4ey71ge9zxol3,1,1.4,51.3,2025-04-11T18:36:30.350Z,2025-04-11T22:11:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641608615,233,613,5641601217,14,,5641600743,94,,5641600745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219307,615,13,2,78,15,36g6ifzjliec1jqnbtf7yesme,1,99.3,43.7,2025-04-11T18:36:31.441Z,2025-04-11T22:11:49Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5641609651,231,49.8,5641601355,22,,5641608883,20,,5642413199,214,,5641609643,102,44.0,5641609647,458,,5641609641,84,,5641609645,103,5.6,5641609649,230,5641608887,60,5641601361,56,,,99.8,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219313,616,5,2,78,16,36g6ifzjliec1jqnbtf7yesme,0,101.4,41.6,2025-04-11T18:36:32.953Z,2025-04-11T19:00:00Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5641601449,233,828,5641601397,346,,5641601393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219279,828,5,2,78,16,anga7587r1zv4ey71ge9zxol3,1,-1.4,58.4,2025-04-11T18:36:32.953Z,2025-04-11T18:36:37Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641601181,56,Back,5641601427,233,616,5641601183,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219301,614,43,2,78,16,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-11T18:36:33.010Z,2025-04-11T18:36:38Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5641601317,141,44.2,5641601323,1,0,5641601311,157,0,5641601319,212,3.4,5641601315,140,97.9,5641601595,144,1,5641601321,213,5.84,5641601313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219821,829,1,2,78,47,anga7587r1zv4ey71ge9zxol3,1,4.8,50.9,2025-04-11T18:37:04.103Z,2025-04-11T18:37:05Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641604221,124,,5641604291,189,,5641604227,141,60.0,5641604235,237,,5641604231,213,0.32,5641604225,140,22.8,5641604229,212,19.9,5641604223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799219977,830,1,2,78,52,anga7587r1zv4ey71ge9zxol3,1,32.9,59.3,2025-04-11T18:37:08.967Z,2025-04-11T18:37:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641604981,141,31.6,5641604979,140,32.2,5641604983,212,18.9,5641604977,56,Back,5641604985,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220023,831,1,2,78,55,anga7587r1zv4ey71ge9zxol3,1,35.4,28.4,2025-04-11T18:37:12.006Z,2025-04-11T18:37:15Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641605257,56,Back,5641605263,212,10.8,5641605265,213,2.05,5641605259,140,30.7,5641605261,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220223,832,1,2,78,58,anga7587r1zv4ey71ge9zxol3,1,31.7,44.0,2025-04-11T18:37:15.095Z,2025-04-11T18:37:23Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641606183,141,65.0,5641606179,56,Back,5641606185,212,14.3,5641606187,213,1.56,5641606181,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220249,833,1,2,79,7,anga7587r1zv4ey71ge9zxol3,1,34.4,66.5,2025-04-11T18:37:23.639Z,2025-04-11T18:37:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641606317,189,,5641606303,212,27.5,5641606301,141,28.0,5641606297,56,Back,5641606305,213,5.03,5641606299,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220361,834,1,2,79,9,anga7587r1zv4ey71ge9zxol3,1,52.8,22.1,2025-04-11T18:37:25.558Z,2025-04-11T18:37:32Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641606981,213,5.88,5641606979,212,22.3,5641606975,140,72.3,5641606973,56,Right,5641606977,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220431,835,1,2,79,15,anga7587r1zv4ey71ge9zxol3,1,76.5,32.0,2025-04-11T18:37:32.119Z,2025-04-11T22:13:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,1.0,5641613981,210,16,5641607503,213,0.68,5641613985,22,,5642416105,4,,5641607501,212,14.7,5641607497,140,87.4,5641607495,56,Center,5641607499,141,45.5,5641613983,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799220433,836,16,2,79,18,anga7587r1zv4ey71ge9zxol3,1,92.0,47.8,2025-04-11T18:37:34.728Z,2025-04-11T22:22:48Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5641607507,22,,5641609835,374,2025-04-11 19:37:34.216,5641609839,375,79:17.930,5641614039,154,,5641614035,78,,5641614045,102,48.9,5641614053,231,48.6,5641614049,214,,5641607511,56,5642415957,396,5641607509,17,5641614037,29,Center,,,5641609831,20,5641614047,103,5641614041,55,5642415955,395,96.3,48.7,0.6,835,5641614051,230,,,,,,,,,,,,,96.3,
2799221679,617,1,2,80,25,36g6ifzjliec1jqnbtf7yesme,1,49.4,48.5,2025-04-11T18:38:41.320Z,2025-04-11T18:38:55Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,,5641614435,212,27.0,5641614439,279,G,5641614437,213,3.12,5641614429,56,Back,5641614431,140,23.7,5641614433,141,49.3,5641615335,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799221801,618,1,2,80,30,36g6ifzjliec1jqnbtf7yesme,1,22.3,42.8,2025-04-11T18:38:46.832Z,2025-04-11T18:38:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641614959,140,38.3,5641614961,141,27.4,5641614965,213,5.73,5641615555,189,,5641614963,212,19.8,5641614957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799221807,619,4,2,80,31,36g6ifzjliec1jqnbtf7yesme,1,42.5,28.2,2025-04-11T18:38:48.261Z,2025-04-11T18:41:59Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5641615013,56,Back,5641615011,13,,5641615023,286,,5641615131,233,837,5641615015,152,,5641615019,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799221745,837,4,2,80,31,anga7587r1zv4ey71ge9zxol3,0,57.5,71.8,2025-04-11T18:38:48.262Z,2025-04-11T18:41:59Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641615091,285,,5641616927,55,838,5641615083,13,,5641615089,265,,5641615085,56,Center,5641615167,233,619,5641615087,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222089,838,17,2,80,45,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-11T18:39:01.503Z,2025-04-11T18:39:10Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641616875,31,,5641616881,55,837,5641616879,13,243,5641616877,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223131,844,18,2,81,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-11T18:39:16.460Z,2025-04-11T18:41:31Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641621991,55,845,5641621943,44,Defender,5641632871,189,,5641621941,42,,5641621945,59,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223133,845,19,2,81,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-11T18:39:16.461Z,2025-04-11T18:55:50Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5641621961,59,23,5641621965,44,Midfielder,5641621969,55,844,5641621957,145,2,5641632571,293,2,5641621947,42,,5641721865,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222295,620,1,2,81,1,36g6ifzjliec1jqnbtf7yesme,1,45.4,24.4,2025-04-11T18:39:17.560Z,2025-04-11T19:00:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641617719,5,,5641617733,213,6.19,5641617723,152,,5641617727,140,48.3,5641617729,141,24.0,5641617725,56,Back,5641617731,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222383,621,1,2,81,3,36g6ifzjliec1jqnbtf7yesme,1,48.3,24.3,2025-04-11T18:39:19.393Z,2025-04-11T18:39:27Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5641618149,155,,5641618153,56,Left,5641618163,1,,5641618559,189,,5641618161,213,1.23,5641618159,212,52.6,5641618155,140,65.2,5641618151,196,,5641618157,141,,,,,,,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222385,622,61,2,81,7,36g6ifzjliec1jqnbtf7yesme,0,65.3,97.4,2025-04-11T18:39:24.017Z,2025-04-11T22:16:02Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641618167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222395,623,5,2,81,8,36g6ifzjliec1jqnbtf7yesme,0,64.8,101.1,2025-04-11T18:39:24.534Z,2025-04-11T19:00:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641618219,56,Left,5641619681,233,839,5641618223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222663,839,5,2,81,8,anga7587r1zv4ey71ge9zxol3,1,35.2,-1.1,2025-04-11T18:39:24.534Z,2025-04-11T19:00:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641619603,347,,5641619649,233,623,5641619601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222745,840,1,2,81,20,anga7587r1zv4ey71ge9zxol3,1,32.9,0.0,2025-04-11T18:39:37.014Z,2025-04-11T18:54:51Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5641717229,189,,5641620049,140,24.5,5641620053,141,23.3,5641620045,56,Back,5641620057,212,18.7,5641620061,213,2.06,5641620043,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222789,841,1,2,81,24,anga7587r1zv4ey71ge9zxol3,1,24.7,26.6,2025-04-11T18:39:40.358Z,2025-04-11T18:39:42Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641620265,212,16.8,5641620259,56,Back,5641620261,140,28.3,5641620267,213,1.34,5641620263,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799222985,842,1,2,81,25,anga7587r1zv4ey71ge9zxol3,1,29.7,51.9,2025-04-11T18:39:42.246Z,2025-04-11T18:39:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641621161,212,12.2,5641621155,56,Back,5641621159,141,34.0,5641621157,140,29.0,5641621163,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223127,843,1,2,81,34,anga7587r1zv4ey71ge9zxol3,1,29.1,17.5,2025-04-11T18:39:50.886Z,2025-04-11T18:54:01Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5641621913,141,9.2,5641621919,213,5.87,5641621907,56,Back,5641621911,140,41.4,5641621917,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223155,846,1,2,81,43,anga7587r1zv4ey71ge9zxol3,1,36.5,12.9,2025-04-11T18:39:59.943Z,2025-04-11T18:55:18Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641719475,213,2.62,5641719463,56,Back,5641719473,212,9.2,5641719467,140,28.9,5641719471,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223163,847,1,2,81,43,anga7587r1zv4ey71ge9zxol3,1,27.2,38.0,2025-04-11T18:40:00.119Z,2025-04-11T18:55:29Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641720273,140,29.8,5641720275,141,61.7,5641720279,213,1.40,5641720277,212,16.3,5641720271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223309,849,1,2,81,46,anga7587r1zv4ey71ge9zxol3,1,34.6,60.9,2025-04-11T18:40:02.678Z,2025-04-11T18:55:47Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641622905,212,24.6,5641622895,56,Back,5641622901,140,36.6,5641622907,213,4.80,5641622903,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223373,850,1,2,81,50,anga7587r1zv4ey71ge9zxol3,1,53.4,16.9,2025-04-11T18:40:07.206Z,2025-04-11T18:40:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641623257,141,26.9,5641623253,56,Back,5641623261,213,2.57,5641623259,212,12.5,5641623255,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223421,851,1,2,81,53,anga7587r1zv4ey71ge9zxol3,1,44.1,29.0,2025-04-11T18:40:09.446Z,2025-04-11T18:40:11Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641623541,140,32.9,5641623547,213,2.32,5641623545,212,17.2,5641623543,141,47.5,5641623539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223561,852,1,2,81,55,anga7587r1zv4ey71ge9zxol3,1,32.8,49.3,2025-04-11T18:40:11.302Z,2025-04-11T18:40:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641624261,212,20.6,5641624259,141,78.8,5641624255,56,Back,5641624257,140,37.1,5641624263,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223695,853,1,2,81,59,anga7587r1zv4ey71ge9zxol3,1,39.8,71.9,2025-04-11T18:40:16.278Z,2025-04-11T18:40:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641624917,1,,5641624901,140,71.2,5641624895,155,,5641624897,56,Center,5641624905,141,72.9,5641624909,212,33.0,5641624913,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223711,854,61,2,82,5,anga7587r1zv4ey71ge9zxol3,0,71.9,72.2,2025-04-11T18:40:21.350Z,2025-04-11T18:40:21Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641624967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223795,625,1,2,82,6,36g6ifzjliec1jqnbtf7yesme,1,25.6,33.7,2025-04-11T18:40:22.960Z,2025-04-11T18:40:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641625357,56,Back,5641625365,212,12.1,5641625359,140,32.6,5641625361,141,19.5,5641625355,155,,5641625367,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223827,626,1,2,82,8,36g6ifzjliec1jqnbtf7yesme,1,33.6,23.3,2025-04-11T18:40:24.991Z,2025-04-11T18:40:26Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5641625545,213,3.23,5641625539,140,13.8,5641625543,212,20.9,5641625537,56,Back,5641625541,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223867,627,1,2,82,10,36g6ifzjliec1jqnbtf7yesme,1,13.8,20.6,2025-04-11T18:40:26.736Z,2025-04-11T18:40:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641625757,56,Back,5641625763,212,25.2,5641625765,213,1.77,5641625759,140,9.1,5641625761,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799223957,628,1,2,82,12,36g6ifzjliec1jqnbtf7yesme,1,9.1,56.9,2025-04-11T18:40:29.096Z,2025-04-11T18:40:32Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641626207,140,26.4,5641626211,212,30.5,5641626213,213,0.93,5641626205,56,Back,5641626209,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224027,629,1,2,82,16,36g6ifzjliec1jqnbtf7yesme,1,26.4,92.9,2025-04-11T18:40:32.568Z,2025-04-11T18:40:35Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641626553,140,40.4,5641626551,56,Back,5641626557,212,14.7,5641626559,213,0.01,5641626555,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224035,630,1,2,82,19,36g6ifzjliec1jqnbtf7yesme,0,31.8,97.7,2025-04-11T18:40:35.663Z,2025-04-11T18:40:37Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641626755,233,855,5641626759,286,,5641626601,213,3.31,5641626593,56,Back,5641626753,236,,5641626597,141,97.2,5641626595,140,29.9,5641626599,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224055,855,74,2,82,19,anga7587r1zv4ey71ge9zxol3,1,71.8,3.4,2025-04-11T18:40:35.664Z,2025-04-11T18:54:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641626779,233,630,5641626709,56,Right,5641626715,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224275,631,5,2,82,20,36g6ifzjliec1jqnbtf7yesme,1,31.8,101.3,2025-04-11T18:40:36.286Z,2025-04-11T19:00:01Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5641627963,347,,5641741169,233,957,5641627961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799244831,957,5,2,82,20,anga7587r1zv4ey71ge9zxol3,0,68.2,-1.3,2025-04-11T18:40:36.286Z,2025-04-11T19:00:01Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641741151,347,,5641741217,233,631,5641741149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224301,632,1,2,82,34,36g6ifzjliec1jqnbtf7yesme,1,25.2,100.0,2025-04-11T18:40:50.296Z,2025-04-11T18:41:29Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641628127,56,Back,5641628135,212,12.8,5641632591,189,,5641628137,213,4.42,5641628129,140,21.7,5641628125,107,,5641628133,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224337,633,1,2,82,35,36g6ifzjliec1jqnbtf7yesme,1,21.7,82.7,2025-04-11T18:40:51.535Z,2025-04-11T18:41:30Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641628337,140,60.5,5641628331,155,,5641628335,56,Right,5641628339,141,16.8,5641628343,213,5.45,5641632793,189,,5641628341,212,60.6,5641628333,196,,5641628345,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224349,634,50,2,82,37,36g6ifzjliec1jqnbtf7yesme,1,66.2,19.6,2025-04-11T18:40:53.768Z,2025-04-11T18:41:51Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641628383,286,,5641628381,56,Right,5641635015,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224363,856,7,2,82,37,anga7587r1zv4ey71ge9zxol3,0,33.8,80.4,2025-04-11T18:40:53.769Z,2025-04-11T22:17:29Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641628435,285,,5642423817,385,,5641628433,56,Back,5641635035,233,634,5642423819,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224433,635,1,2,82,40,36g6ifzjliec1jqnbtf7yesme,1,61.3,16.1,2025-04-11T18:40:57.119Z,2025-04-11T18:41:52Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641628831,212,8.1,5641628825,56,Center,5641628829,141,23.4,5641628833,213,2.48,5641628827,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224507,636,1,2,82,42,36g6ifzjliec1jqnbtf7yesme,1,57.7,27.0,2025-04-11T18:40:58.928Z,2025-04-11T18:41:03Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5641629237,141,73.5,5641629239,212,31.8,5641629235,140,60.9,5641629241,213,1.46,5641629233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799224595,637,1,2,82,46,36g6ifzjliec1jqnbtf7yesme,1,65.4,75.6,2025-04-11T18:41:02.871Z,2025-04-11T18:41:06Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641629713,56,Center,5641629721,213,3.90,5641629715,140,60.9,5641629719,212,6.5,5641629717,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
