id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value
2793779287,781,4,2,68,0,77tfx9me4aaqhzv78bmgsy9bg,0,59.0,66.4,2025-03-30T15:27:18.398Z,2025-03-30T15:56:00Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,5611468489,56,Center,5611468485,13,,5611468521,233,539,5611468829,55,782,5611468491,152,,5611468487,295,,5611468493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779339,782,17,2,68,2,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:27:20.822Z,2025-03-30T20:52:23Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,5611468803,13,243,5611468799,31,,5611468805,55,781,5611468801,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779877,541,1,2,68,37,5rz9enoyknpg8ji78za5b82p0,1,42.2,36.3,2025-03-30T15:27:56.120Z,2025-03-30T15:28:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611471353,212,19.2,5611472353,189,,5611471351,141,56.4,5611471347,56,Center,5611471357,213,0.79,5611471349,140,55.1,5611471345,152,,5611471343,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779907,542,1,2,68,38,5rz9enoyknpg8ji78za5b82p0,1,55.1,56.4,2025-03-30T15:27:57.136Z,2025-03-30T15:58:03Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611471503,140,40.0,5611471501,56,Back,5611471505,141,54.3,5611471509,213,3.23,5611471507,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779935,543,1,2,68,40,5rz9enoyknpg8ji78za5b82p0,1,40.0,54.3,2025-03-30T15:27:58.542Z,2025-03-30T15:28:00Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611471661,212,16.9,5611471657,140,39.9,5611471663,213,4.71,5611471655,56,Back,5611471659,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793779995,544,1,2,68,43,5rz9enoyknpg8ji78za5b82p0,1,36.7,28.0,2025-03-30T15:28:01.667Z,2025-03-30T15:28:04Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611471963,140,40.4,5611471965,141,12.9,5611471969,213,5.07,5611471961,56,Back,5611471967,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780015,545,1,2,68,45,5rz9enoyknpg8ji78za5b82p0,0,40.4,12.8,2025-03-30T15:28:03.963Z,2025-03-30T15:28:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5611472089,213,6.03,5611472085,141,0.0,5611472081,56,Right,5611472083,140,73.8,5611472079,155,,5611472091,1,,5611472087,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780029,546,5,2,68,47,5rz9enoyknpg8ji78za5b82p0,0,70.6,-1.0,2025-03-30T15:28:05.635Z,2025-03-30T15:28:08Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5611472123,56,Right,5611472337,233,783,5611472127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780041,783,5,2,68,47,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,101.0,2025-03-30T15:28:05.635Z,2025-03-30T15:30:29Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,5611472215,56,Back,5611472263,233,546,5611472217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780141,784,1,2,68,51,77tfx9me4aaqhzv78bmgsy9bg,1,28.4,100.0,2025-03-30T15:28:09.775Z,2025-03-30T15:28:14Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5611472759,140,19.3,5611472755,107,,5611472765,213,3.81,5611472761,141,90.6,5611472763,212,12.2,5611472757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780277,785,1,2,68,56,77tfx9me4aaqhzv78bmgsy9bg,1,22.2,84.4,2025-03-30T15:28:14.288Z,2025-03-30T15:28:21Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611473469,56,Back,5611473477,213,4.81,5611473473,141,52.8,5611473471,140,24.2,5611473475,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780389,786,1,2,69,3,77tfx9me4aaqhzv78bmgsy9bg,1,37.7,49.4,2025-03-30T15:28:21.439Z,2025-03-30T15:28:26Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611474011,56,Back,5611474019,213,1.02,5611474015,141,71.5,5611474017,212,17.6,5611474013,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780429,787,1,2,69,8,77tfx9me4aaqhzv78bmgsy9bg,1,56.5,68.8,2025-03-30T15:28:26.736Z,2025-03-30T15:28:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611474245,140,70.6,5611474249,212,23.9,5611474247,141,96.3,5611474251,213,0.90,5611474243,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780511,788,1,2,69,11,77tfx9me4aaqhzv78bmgsy9bg,1,69.0,94.2,2025-03-30T15:28:29.984Z,2025-03-30T15:28:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5611474663,212,20.6,5611474657,56,Center,5611474665,213,3.72,5611474661,141,77.5,5611474659,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780563,789,1,2,69,15,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,74.2,2025-03-30T15:28:33.265Z,2025-03-30T15:28:38Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611474983,141,51.0,5611474979,56,Back,5611474985,212,17.5,5611474981,140,46.3,5611474987,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780661,790,1,2,69,19,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,43.0,2025-03-30T15:28:38.128Z,2025-03-30T15:28:42Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611475411,56,Back,5611475425,213,1.49,5611475413,140,48.0,5611475421,212,17.7,5611475417,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780741,791,1,2,69,24,77tfx9me4aaqhzv78bmgsy9bg,1,54.4,69.0,2025-03-30T15:28:42.545Z,2025-03-30T15:29:15Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,1.0,5611477893,210,14,5611475771,155,,5611475783,1,,5611475775,140,89.8,5611475779,212,37.3,5611477895,154,,5611475781,213,6.20,5611475773,56,Center,5611475777,141,5611475801,4,,,,,,,,,,,,,,,,,,64.6,,,,,,,,,,,,,,,,,
2793780839,548,51,2,69,28,5rz9enoyknpg8ji78za5b82p0,1,13.3,33.3,2025-03-30T15:28:46.367Z,2025-03-30T15:29:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611477349,169,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780783,792,14,2,69,29,77tfx9me4aaqhzv78bmgsy9bg,1,88.4,62.0,2025-03-30T15:28:48.256Z,2025-03-30T20:53:22Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611477943,154,,5611477957,230,90.6,5611477945,55,791,5611477949,102,55.6,5612885283,17,,5611477941,29,,5611475987,22,,5611477951,103,5.7,5611477955,89,5611477959,231,60.1,5611477953,214,,5611477031,15,,5611477035,328,,5611477939,73,,5611475991,56,,,,,,,,,,,,,,,,,,,Center,
2793780795,547,5,2,69,31,5rz9enoyknpg8ji78za5b82p0,1,-0.5,41.8,2025-03-30T15:28:49.320Z,2025-03-30T15:30:29Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611477001,233,793,5611476061,346,,5611476059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793780951,793,5,2,69,31,77tfx9me4aaqhzv78bmgsy9bg,0,100.5,58.2,2025-03-30T15:28:49.320Z,2025-03-30T15:30:30Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611477041,233,547,5611476995,346,,5611476993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782413,559,27,2,70,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:29:43.390Z,2025-03-30T20:54:35Z,,,,5611485631,233,794,5612889519,41,Injury,5612889521,53,1h31bvtbae4q0edlp0u672hn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781501,794,27,2,70,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:29:43.390Z,2025-03-30T15:30:45Z,,,,5611485699,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782433,560,28,2,70,50,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:30:08.280Z,2025-03-30T15:30:45Z,,,,5611485749,233,795,5611485375,55,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793781989,795,28,2,70,50,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:30:08.280Z,2025-03-30T15:30:45Z,,,,5611482929,55,794,5611483213,233,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782203,552,1,2,71,6,5rz9enoyknpg8ji78za5b82p0,1,4.8,54.2,2025-03-30T15:30:25.033Z,2025-03-30T15:31:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611484173,140,3.4,5611484179,213,4.40,5611484175,141,47.4,5611484183,237,,5611484171,56,Back,5611484177,212,4.9,5611484169,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782287,553,1,2,71,11,5rz9enoyknpg8ji78za5b82p0,1,5.9,44.5,2025-03-30T15:30:29.486Z,2025-03-30T15:30:34Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5611484601,212,26.7,5611484597,140,15.8,5611484591,56,Back,5611484599,141,80.6,5611484603,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782297,554,1,2,71,12,5rz9enoyknpg8ji78za5b82p0,1,15.8,80.6,2025-03-30T15:30:30.470Z,2025-03-30T20:54:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5611484661,212,5.9,5611484663,213,5.68,5611484657,140,20.4,5611484655,56,Back,5611484659,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782279,796,83,2,71,14,77tfx9me4aaqhzv78bmgsy9bg,0,70.0,15.5,2025-03-30T15:30:33.035Z,2025-03-30T21:34:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5611484981,399,43q9ytkbmtk5y3tgv77v7pmg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782323,555,1,2,71,16,5rz9enoyknpg8ji78za5b82p0,1,20.4,75.7,2025-03-30T15:30:35.111Z,2025-03-30T15:30:36Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5611484817,141,90.2,5611484813,56,Back,5611484821,213,1.19,5611484819,212,10.6,5611484815,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782349,556,1,2,71,18,5rz9enoyknpg8ji78za5b82p0,1,24.2,90.2,2025-03-30T15:30:36.845Z,2025-03-30T15:30:38Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5611484927,140,30.4,5611484931,212,11.1,5611484935,213,5.34,5611484929,141,76.9,5611484925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782359,797,43,2,71,20,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T15:30:38.327Z,2025-03-30T15:30:53Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,5611486521,144,61,5611484995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782385,557,1,2,71,20,5rz9enoyknpg8ji78za5b82p0,0,30.5,78.2,2025-03-30T15:30:38.580Z,2025-03-30T15:30:39Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5611485137,141,100.0,5611485129,56,Back,5611485127,155,,5611485141,213,1.05,5611485133,140,39.2,5611485139,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782393,558,5,2,71,21,5rz9enoyknpg8ji78za5b82p0,0,40.8,101.4,2025-03-30T15:30:39.283Z,2025-03-30T15:30:57Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5611486691,233,798,5611485173,347,,5611485171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782379,798,5,2,71,21,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,-1.4,2025-03-30T15:30:39.283Z,2025-03-30T15:30:57Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,5611485107,56,Right,5611485109,347,,5611486661,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782543,799,1,2,71,25,77tfx9me4aaqhzv78bmgsy9bg,1,56.6,0.0,2025-03-30T15:30:44.212Z,2025-03-30T15:30:57Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611486045,56,Back,5611486049,141,14.0,5611486775,107,,5611486777,1,,5611486051,212,26.0,5611486047,140,33.9,5611486055,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782589,800,1,2,71,31,77tfx9me4aaqhzv78bmgsy9bg,1,34.1,15.3,2025-03-30T15:30:49.492Z,2025-03-30T15:30:51Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611486357,212,20.0,5611486355,141,35.5,5611486359,213,2.38,5611486351,56,Back,5611486353,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782633,801,1,2,71,33,77tfx9me4aaqhzv78bmgsy9bg,1,20.4,36.9,2025-03-30T15:30:51.716Z,2025-03-30T15:30:55Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5611486607,141,58.5,5611486611,213,1.14,5611486605,140,26.8,5611486609,212,16.2,5611486603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782713,802,1,2,71,40,77tfx9me4aaqhzv78bmgsy9bg,1,35.1,62.0,2025-03-30T15:30:58.740Z,2025-03-30T15:31:01Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611487047,141,26.1,5611487043,56,Center,5611487051,213,5.32,5611487045,140,51.4,5611487049,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782745,803,1,2,71,43,77tfx9me4aaqhzv78bmgsy9bg,1,51.5,26.1,2025-03-30T15:31:01.764Z,2025-03-30T15:31:04Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611487253,212,18.1,5611487251,141,37.3,5611487255,213,2.71,5611487247,56,Back,5611487249,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782785,804,1,2,71,45,77tfx9me4aaqhzv78bmgsy9bg,1,40.5,38.3,2025-03-30T15:31:03.988Z,2025-03-30T15:31:07Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611487487,213,5.51,5611487481,140,53.1,5611487485,212,18.5,5611487479,56,Right,5611487483,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782821,805,1,2,71,49,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,11.4,2025-03-30T15:31:07.380Z,2025-03-30T15:31:10Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611487717,213,5.67,5611487713,141,1.6,5611487715,212,11.6,5611487711,140,67.7,5611487709,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782847,806,1,2,71,52,77tfx9me4aaqhzv78bmgsy9bg,1,63.7,6.5,2025-03-30T15:31:10.612Z,2025-03-30T15:31:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611487851,140,48.1,5611487853,141,24.7,5611487861,213,2.49,5611487857,212,20.5,5611487849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782873,807,1,2,71,53,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,26.1,2025-03-30T15:31:12.037Z,2025-03-30T15:31:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611487981,56,Right,5611487985,141,16.1,5611487989,213,5.24,5611487983,140,56.8,5611487987,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782907,808,1,2,71,56,77tfx9me4aaqhzv78bmgsy9bg,1,59.9,16.7,2025-03-30T15:31:14.404Z,2025-03-30T15:31:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611488199,213,0.74,5611488195,141,51.9,5611488191,56,Center,5611488193,140,84.7,5611488201,1,,5611488197,212,35.4,5611488189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782913,809,44,2,71,58,77tfx9me4aaqhzv78bmgsy9bg,1,86.1,53.3,2025-03-30T15:31:17.189Z,2025-03-30T16:07:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611488233,286,,5611488501,233,561,5611488231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782949,561,44,2,71,58,5rz9enoyknpg8ji78za5b82p0,0,13.9,46.7,2025-03-30T15:31:17.190Z,2025-03-30T16:07:33Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611488437,56,Back,5611488439,285,,5611488525,233,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782931,810,1,2,71,59,77tfx9me4aaqhzv78bmgsy9bg,1,84.7,51.9,2025-03-30T15:31:17.705Z,2025-03-30T15:31:18Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5611488323,56,Center,5611488329,212,11.3,5611488325,140,75.5,5611488321,3,,5611488349,156,,5611488327,141,60.6,5611488331,213,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782951,811,1,2,72,1,77tfx9me4aaqhzv78bmgsy9bg,1,76.2,56.4,2025-03-30T15:31:19.668Z,2025-03-30T15:32:38Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5611495787,212,9.8,5611488445,56,Center,5611495783,140,84.2,5611495785,141,63.8,5611495789,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782989,562,43,2,72,1,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:31:19.669Z,2025-03-30T20:55:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5611496421,399,bgviotid6bht0k2452r5gehw4,5612892909,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793784289,835,61,2,72,2,77tfx9me4aaqhzv78bmgsy9bg,0,83.6,61.5,2025-03-30T15:31:20.628Z,2025-03-30T15:32:48Z,bgviotid6bht0k2452r5gehw4,A. Mohammed,,5611495913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793782993,563,43,2,72,4,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T15:31:22.718Z,2025-03-30T15:32:38Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5611495745,144,61,5611488697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783055,564,12,2,72,5,5rz9enoyknpg8ji78za5b82p0,1,14.1,45.1,2025-03-30T15:31:23.640Z,2025-03-30T15:32:41Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,5611489091,140,62.9,5611489095,212,52.4,5611489097,213,6.07,5611489089,56,Center,5611489093,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783103,812,1,2,72,9,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,59.9,2025-03-30T15:31:27.765Z,2025-03-30T15:31:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611489353,213,5.11,5611489347,140,36.8,5611489351,212,15.8,5611489349,141,38.5,5611489345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783169,813,1,2,72,11,77tfx9me4aaqhzv78bmgsy9bg,1,38.3,36.7,2025-03-30T15:31:29.397Z,2025-03-30T15:31:33Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611489767,212,17.5,5611489763,140,46.9,5611489765,141,14.6,5611489769,213,5.25,5611489761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783197,814,1,2,72,15,77tfx9me4aaqhzv78bmgsy9bg,1,56.9,14.4,2025-03-30T15:31:33.557Z,2025-03-30T15:31:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611489941,212,12.0,5611489943,213,5.53,5611489935,56,Right,5611489939,141,2.3,5611489937,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783289,815,1,2,72,17,77tfx9me4aaqhzv78bmgsy9bg,1,64.4,1.9,2025-03-30T15:31:35.317Z,2025-03-30T15:31:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611490397,56,Right,5611490403,212,9.5,5611490399,140,58.8,5611490401,141,12.9,5611490405,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783329,816,1,2,72,21,77tfx9me4aaqhzv78bmgsy9bg,1,64.4,18.8,2025-03-30T15:31:39.941Z,2025-03-30T15:31:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611490553,141,8.6,5611490551,140,68.9,5611490547,56,Right,5611490555,212,8.4,5611490557,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783381,817,1,2,72,23,77tfx9me4aaqhzv78bmgsy9bg,1,68.6,10.4,2025-03-30T15:31:41.957Z,2025-03-30T15:31:45Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611490829,140,59.5,5611490835,213,2.70,5611490831,141,17.1,5611490833,212,10.6,5611490827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783415,818,1,2,72,27,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,17.6,2025-03-30T15:31:45.781Z,2025-03-30T15:31:47Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611491037,140,51.4,5611491041,212,11.3,5611491035,56,Center,5611491039,141,27.6,5611491043,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783447,819,1,2,72,29,77tfx9me4aaqhzv78bmgsy9bg,1,49.7,27.7,2025-03-30T15:31:47.573Z,2025-03-30T15:31:49Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611491201,56,Right,5611491205,141,15.6,5611491209,213,5.16,5611491203,140,53.5,5611491207,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783473,820,1,2,72,30,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,16.4,2025-03-30T15:31:49.141Z,2025-03-30T15:31:50Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611491365,140,45.8,5611491363,56,Back,5611491371,212,10.4,5611491375,213,2.46,5611491367,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783497,821,1,2,72,32,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,27.3,2025-03-30T15:31:50.694Z,2025-03-30T15:31:52Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5611491497,213,4.86,5611491489,56,Back,5611491493,141,9.7,5611491495,212,12.1,5611491491,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793783513,822,1,2,72,34,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,8.5,2025-03-30T15:31:52.678Z,2025-03-30T15:31:54Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5611491577,212,3.6,5611491573,140,48.3,5611491571,56,Back,5611491579,213,5.30,5611491575,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
