id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2786370931,624,1,2,75,41,aljua8crr0vkwit0j3m59jw9j,0,34.4,96.6,2025-03-09T18:39:28.070Z,2025-03-09T18:39:32Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5570868489,141,67.0,5570868485,56,Center,5570868493,212,38.6,5570868495,213,5.74,5570868483,155,,5570868487,140,65.8,5570868499,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786370961,814,1,2,75,46,b3r6d8ydtmtjckam6pku9y400,1,23.6,42.2,2025-03-09T18:39:33.452Z,2025-03-09T18:39:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570868639,56,Back,5570868647,213,3.03,5570868643,141,44.8,5570868641,140,9.0,5570868645,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371083,815,1,2,75,48,b3r6d8ydtmtjckam6pku9y400,1,12.0,51.8,2025-03-09T18:39:34.826Z,2025-03-09T18:39:44Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5570869367,212,14.8,5570869369,213,0.75,5570869363,140,22.3,5570869359,56,Back,5570869365,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371143,816,1,2,75,58,b3r6d8ydtmtjckam6pku9y400,1,47.8,68.5,2025-03-09T18:39:44.971Z,2025-03-09T18:39:47Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570869677,140,55.1,5570869679,141,64.2,5570869683,213,5.92,5570869681,212,8.2,5570869675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371177,817,1,2,76,0,b3r6d8ydtmtjckam6pku9y400,1,55.1,64.2,2025-03-09T18:39:46.986Z,2025-03-09T18:39:48Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570869865,140,68.1,5570869871,213,0.29,5570869867,141,70.2,5570869869,212,14.2,5570869863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371227,818,1,2,76,1,b3r6d8ydtmtjckam6pku9y400,0,68.1,70.2,2025-03-09T18:39:48.602Z,2025-03-10T00:16:46Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570870159,56,Center,5571948223,4,,5570870163,141,55.8,5570870167,213,5.95,5570870161,140,94.7,5570870165,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371259,625,52,2,76,5,aljua8crr0vkwit0j3m59jw9j,1,3.2,41.9,2025-03-09T18:39:51.703Z,2025-03-10T00:16:49Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5571948331,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371479,626,1,2,76,18,aljua8crr0vkwit0j3m59jw9j,1,13.1,41.9,2025-03-09T18:40:04.840Z,2025-03-09T18:40:06Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570871573,140,20.5,5570871577,212,26.8,5570871567,123,,5570871575,141,79.6,5570871579,213,1.28,5570871617,287,,5570871569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371527,627,1,2,76,23,aljua8crr0vkwit0j3m59jw9j,0,26.7,82.6,2025-03-09T18:40:09.799Z,2025-03-09T18:40:11Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570871931,56,Center,5570871935,141,53.7,5570871939,213,5.69,5570871929,155,,5570871941,1,,5570871933,140,54.2,5570871937,212,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371579,819,1,2,76,25,b3r6d8ydtmtjckam6pku9y400,1,48.0,44.8,2025-03-09T18:40:12.026Z,2025-03-09T18:40:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570872237,213,0.17,5570872233,141,46.4,5570872229,56,Center,5570872231,140,54.2,5570872235,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371591,821,1,2,76,26,b3r6d8ydtmtjckam6pku9y400,1,54.2,46.4,2025-03-09T18:40:13.596Z,2025-03-09T18:40:14Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570872319,212,4.0,5570872317,141,46.3,5570872313,56,Center,5570872315,140,50.4,5570872321,213,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371599,822,1,2,76,27,b3r6d8ydtmtjckam6pku9y400,1,50.4,46.3,2025-03-09T18:40:14.026Z,2025-03-09T18:40:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570872381,141,41.5,5570872385,213,5.51,5570872379,140,53.6,5570872377,56,Center,5570872383,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371621,823,1,2,76,28,b3r6d8ydtmtjckam6pku9y400,1,53.6,41.5,2025-03-09T18:40:14.906Z,2025-03-09T18:40:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570872537,156,,5570872533,213,3.33,5570872529,141,38.5,5570872531,212,11.0,5570872523,56,Back,5570872527,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371677,824,1,2,76,30,b3r6d8ydtmtjckam6pku9y400,1,43.3,38.5,2025-03-09T18:40:17.146Z,2025-03-09T18:40:20Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570872909,141,53.1,5570872911,212,10.3,5570872905,140,45.9,5570872903,56,Back,5570872913,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371715,825,1,2,76,33,b3r6d8ydtmtjckam6pku9y400,1,45.9,53.1,2025-03-09T18:40:20.458Z,2025-03-09T18:40:23Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570873133,213,5.39,5570873125,56,Center,5570873131,212,7.7,5570873129,141,44.2,5570873127,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371755,826,1,2,76,37,b3r6d8ydtmtjckam6pku9y400,1,53.2,44.0,2025-03-09T18:40:23.690Z,2025-03-09T18:40:26Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570873327,212,14.8,5570873323,140,54.4,5570873321,56,Center,5570873325,141,65.7,5570873329,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371825,827,1,2,76,39,b3r6d8ydtmtjckam6pku9y400,1,54.4,65.7,2025-03-09T18:40:26.315Z,2025-03-09T18:40:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570873757,213,0.75,5570873753,141,92.3,5570873749,56,Left,5570873755,212,26.5,5570873751,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371845,828,1,2,76,44,b3r6d8ydtmtjckam6pku9y400,1,78.0,89.0,2025-03-09T18:40:31.034Z,2025-03-09T18:40:32Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570873869,140,87.5,5570873875,212,10.1,5570873867,56,Left,5570873873,141,86.6,5570873877,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371863,829,1,2,76,45,b3r6d8ydtmtjckam6pku9y400,0,90.7,91.7,2025-03-09T18:40:32.619Z,2025-03-10T00:17:33Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570873969,140,88.0,5571949639,72,,5570873975,213,4.59,5570873971,141,57.8,5570873973,212,23.2,5570873963,2,,5570873967,56,Center,5571949637,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372333,628,12,2,76,46,aljua8crr0vkwit0j3m59jw9j,1,8.7,40.6,2025-03-09T18:40:33.495Z,2025-03-09T18:40:59Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570876643,212,17.3,5570876639,140,21.8,5570876641,141,25.2,5570876637,56,Back,5570876645,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371923,830,1,2,76,48,b3r6d8ydtmtjckam6pku9y400,1,75.5,74.7,2025-03-09T18:40:34.938Z,2025-03-09T18:40:36Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570874361,141,93.2,5570874365,213,0.63,5570874359,140,91.8,5570874357,56,Left,5570874363,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786371959,831,1,2,76,49,b3r6d8ydtmtjckam6pku9y400,1,91.8,93.2,2025-03-09T18:40:36.538Z,2025-03-09T18:40:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570874551,140,77.0,5570874555,212,15.6,5570874549,56,Left,5570874553,141,94.4,5570874557,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372011,832,1,2,76,51,b3r6d8ydtmtjckam6pku9y400,1,77.0,94.4,2025-03-09T18:40:38.426Z,2025-03-09T18:40:41Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570874889,140,86.5,5570874893,212,10.0,5570874887,56,Left,5570874895,213,6.27,5570874891,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372109,833,1,2,76,54,b3r6d8ydtmtjckam6pku9y400,1,86.5,94.2,2025-03-09T18:40:41.562Z,2025-03-09T18:40:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570875349,140,78.0,5570875353,212,9.2,5570875347,56,Left,5570875351,141,97.7,5570875355,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372181,834,1,2,77,0,b3r6d8ydtmtjckam6pku9y400,1,82.9,94.2,2025-03-09T18:40:47.050Z,2025-03-09T18:40:50Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570875763,140,90.1,5570875769,213,6.26,5570875767,212,7.6,5570875765,141,93.9,5570875761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372223,835,1,2,77,3,b3r6d8ydtmtjckam6pku9y400,1,91.8,95.3,2025-03-09T18:40:50.458Z,2025-03-09T18:40:52Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570875999,140,78.0,5570876005,213,3.20,5570876001,141,94.1,5570876003,212,14.5,5570875997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372279,836,1,2,77,5,b3r6d8ydtmtjckam6pku9y400,1,73.7,90.8,2025-03-09T18:40:52.378Z,2025-03-09T18:40:55Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570876339,56,Center,5570876347,213,4.35,5570876343,141,60.6,5570876345,212,22.0,5570876341,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372337,837,1,2,77,8,b3r6d8ydtmtjckam6pku9y400,1,66.3,60.6,2025-03-09T18:40:55.610Z,2025-03-09T18:40:59Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5570876669,213,6.26,5570876667,212,9.8,5570876663,140,75.6,5570876665,141,60.2,5570876661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372361,838,1,2,77,11,b3r6d8ydtmtjckam6pku9y400,1,75.6,60.2,2025-03-09T18:40:58.562Z,2025-03-09T18:42:20Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570876829,140,79.7,5570876833,212,15.0,5570876835,213,5.00,5570876827,56,Center,5570876831,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372365,839,3,2,77,12,b3r6d8ydtmtjckam6pku9y400,0,82.6,41.6,2025-03-09T18:40:59.366Z,2025-03-10T00:18:19Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5571950925,465,,5570876843,56,Center,5570876993,233,629,5570876845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372377,629,7,2,77,12,aljua8crr0vkwit0j3m59jw9j,1,17.4,58.4,2025-03-09T18:40:59.367Z,2025-03-10T00:18:37Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5570876907,285,,5571951001,389,,5570876941,233,839,5570876905,56,Back,5571951301,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372415,630,12,2,77,15,aljua8crr0vkwit0j3m59jw9j,1,17.2,51.2,2025-03-09T18:41:02.440Z,2025-03-10T00:18:48Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5570877117,213,5.26,5570877113,141,42.5,5571951533,15,,5570877115,212,6.9,5570877109,56,Back,5570877111,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372423,631,1,2,77,17,aljua8crr0vkwit0j3m59jw9j,0,20.6,42.5,2025-03-09T18:41:04.424Z,2025-03-09T18:41:12Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570877161,213,4.98,5570877155,140,28.5,5570877733,1,,5570877159,212,31.0,5570877731,157,,5570877153,56,Back,5570877157,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372433,632,5,2,77,18,aljua8crr0vkwit0j3m59jw9j,0,32.0,-1.1,2025-03-09T18:41:05.484Z,2025-03-09T19:00:34Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5570877215,347,,5570877213,56,Back,5570877489,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372479,840,5,2,77,18,b3r6d8ydtmtjckam6pku9y400,1,68.0,101.1,2025-03-09T18:41:05.484Z,2025-03-09T19:00:34Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5570877437,347,,5570877435,56,Left,5570877459,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372563,841,1,2,77,21,b3r6d8ydtmtjckam6pku9y400,1,62.0,100.0,2025-03-09T18:41:08.010Z,2025-03-09T18:41:13Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570878011,140,58.6,5570878015,141,90.2,5570878003,107,,5570878007,56,Left,5570878019,212,8.0,5570878023,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372589,842,1,2,77,26,b3r6d8ydtmtjckam6pku9y400,1,58.8,89.6,2025-03-09T18:41:13.210Z,2025-03-09T18:41:14Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570878143,141,94.8,5570878147,213,0.57,5570878139,56,Left,5570878145,212,6.5,5570878141,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372595,843,1,2,77,27,b3r6d8ydtmtjckam6pku9y400,1,64.0,94.8,2025-03-09T18:41:14.218Z,2025-03-09T18:41:14Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570878167,140,61.4,5570878169,141,89.4,5570878173,213,4.07,5570878171,212,4.6,5570878165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372617,844,1,2,77,28,b3r6d8ydtmtjckam6pku9y400,1,61.4,89.4,2025-03-09T18:41:14.746Z,2025-03-09T18:41:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570878285,56,Center,5570878293,213,4.50,5570878291,212,16.8,5570878287,140,58.1,5570878289,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372649,845,1,2,77,29,b3r6d8ydtmtjckam6pku9y400,1,58.1,65.2,2025-03-09T18:41:16.218Z,2025-03-09T18:41:18Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570878529,141,85.6,5570878533,213,1.39,5570878525,56,Left,5570878527,140,60.5,5570878531,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372659,846,1,2,77,32,b3r6d8ydtmtjckam6pku9y400,1,60.5,85.0,2025-03-09T18:41:18.698Z,2025-03-09T18:41:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570878609,213,1.31,5570878603,140,62.7,5570878607,212,8.8,5570878605,141,97.5,5570878601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372665,847,43,2,77,33,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:41:19.891Z,2025-03-09T18:41:26Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570879043,144,5,5570878625,347,0,5570878623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372689,848,1,2,77,33,b3r6d8ydtmtjckam6pku9y400,1,66.5,92.4,2025-03-09T18:41:20.282Z,2025-03-10T00:19:04Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5570878735,56,Left,5570878743,213,5.08,5570878739,141,79.1,5570878741,212,9.7,5570878737,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372697,849,1,2,77,34,b3r6d8ydtmtjckam6pku9y400,1,62.4,89.1,2025-03-09T18:41:21.370Z,2025-03-09T18:41:43Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570878803,213,0.66,5570878795,56,Left,5570878801,212,11.1,5570878797,140,70.8,5570878799,141,99.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372701,850,43,2,77,35,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:41:22.270Z,2025-03-09T18:41:39Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570878823,347,0,5570880385,144,5,5570878821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372827,851,1,2,77,41,b3r6d8ydtmtjckam6pku9y400,1,68.8,85.6,2025-03-09T18:41:27.962Z,2025-03-09T18:41:30Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5570879499,141,69.4,5570879497,140,65.1,5570879503,213,4.37,5570879495,56,Center,5570879501,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372847,852,1,2,77,44,b3r6d8ydtmtjckam6pku9y400,1,65.1,69.4,2025-03-09T18:41:30.826Z,2025-03-09T18:41:32Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570879617,141,63.4,5570879619,212,20.5,5570879613,56,Center,5570879611,155,,5570879621,213,6.08,5570879615,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372857,853,3,2,77,45,b3r6d8ydtmtjckam6pku9y400,0,83.6,59.4,2025-03-09T18:41:32.186Z,2025-03-10T00:19:21Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5570879675,56,Center,5571952307,465,,5570879921,233,633,5570879677,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372893,633,7,2,77,45,aljua8crr0vkwit0j3m59jw9j,1,16.4,40.6,2025-03-09T18:41:32.187Z,2025-03-10T00:19:27Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570879875,233,853,5570879865,285,,5571952483,383,,5570879863,56,Back,5571952485,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786373101,635,61,2,77,46,aljua8crr0vkwit0j3m59jw9j,1,24.3,57.3,2025-03-09T18:41:33.492Z,2025-03-10T00:19:57Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5570881023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372879,854,43,2,77,46,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:41:33.514Z,2025-03-09T18:43:16Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5570889655,144,1,5570879813,213,2.37,5570879805,56,Center,5570879811,212,0.3,5570879809,141,59.3,5570879807,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786373095,634,12,2,77,47,aljua8crr0vkwit0j3m59jw9j,1,18.2,46.4,2025-03-09T18:41:34.509Z,2025-03-09T18:41:45Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5570880981,56,Back,5570880985,141,53.1,5570880987,212,10.4,5570880989,213,0.45,5570880983,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786373227,636,27,2,77,50,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:41:37.386Z,2025-03-09T19:07:11Z,,,,,5570881751,41,Injury,5570881753,53,a8opuarwq9byw73nhfgvo9nca,5571008295,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786372953,855,27,2,77,50,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:41:37.386Z,2025-03-09T19:07:10Z,,,,,5571008233,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786564035,758,43,2,78,12,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:41:59.211Z,2025-03-10T00:19:54Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5571953193,144,61,5571953097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786373751,637,28,2,78,52,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:42:39.598Z,2025-03-09T18:42:43Z,,,,,5570884573,55,636,5570886347,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374079,856,28,2,78,52,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:42:39.598Z,2025-03-09T18:42:42Z,,,,,5570886337,233,637,5570886299,55,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374167,858,1,2,78,59,b3r6d8ydtmtjckam6pku9y400,1,67.5,27.1,2025-03-09T18:42:45.913Z,2025-03-09T18:42:47Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5570886751,140,65.6,5570886755,212,9.5,5570886749,56,Right,5570886753,141,13.4,5570886757,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374185,859,1,2,79,0,b3r6d8ydtmtjckam6pku9y400,1,65.6,13.4,2025-03-09T18:42:47.610Z,2025-03-09T18:42:48Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5570886859,212,12.7,5570886857,141,31.3,5570886853,56,Center,5570886861,213,1.86,5570886855,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374237,860,1,2,79,2,b3r6d8ydtmtjckam6pku9y400,0,62.2,31.3,2025-03-09T18:42:48.842Z,2025-03-09T18:42:52Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570887175,56,Left,5570887181,212,54.9,5570887185,213,0.72,5570887179,141,84.7,5570887173,155,,5570887177,140,100.0,5570887187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374677,639,5,2,79,5,aljua8crr0vkwit0j3m59jw9j,1,-1.1,18.6,2025-03-09T18:42:52.501Z,2025-03-09T19:00:34Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5570890129,233,861,5570889595,346,,5570889593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374769,861,5,2,79,5,b3r6d8ydtmtjckam6pku9y400,0,101.1,81.4,2025-03-09T18:42:52.501Z,2025-03-09T19:00:34Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5570890187,233,639,5570890107,56,Left,5570890109,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374793,640,1,2,79,29,aljua8crr0vkwit0j3m59jw9j,0,5.0,59.1,2025-03-09T18:43:16.124Z,2025-03-09T18:43:23Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5570890247,124,,5570890259,141,75.3,5570890271,74,,5570890251,56,Center,5570890265,213,0.21,5570890255,140,54.0,5570890267,1,,5570890263,212,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374779,862,43,2,79,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-09T18:43:21.305Z,2025-03-10T00:21:33Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570890163,285,0,5571956031,144,44,5570890161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374801,641,43,2,79,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-09T18:43:21.306Z,2025-03-10T00:21:32Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5571955973,144,44,5570890303,286,0,5570890301,56,Left,5570890471,233,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374787,863,1,2,79,34,b3r6d8ydtmtjckam6pku9y400,0,44.0,14.0,2025-03-09T18:43:21.577Z,2025-03-09T18:43:22Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5570890211,140,44.9,5570890221,213,0.21,5570890215,141,14.3,5570890209,56,Back,5570890207,3,,5570890217,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786374853,642,61,2,79,35,aljua8crr0vkwit0j3m59jw9j,1,53.5,71.4,2025-03-09T18:43:22.663Z,2025-03-09T19:08:15Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5570890555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
