id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789471745,671,12,2,76,22,cftj6g399tknheudaxsdpfdgb,1,7.9,54.6,2025-03-16T17:35:39.134Z,2025-03-16T17:35:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,1.0,,5587872641,140,22.9,5587872647,212,16.4,5587872651,213,0.29,5587872639,56,Back,5587872643,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472003,673,3,2,76,25,cftj6g399tknheudaxsdpfdgb,1,36.6,74.6,2025-03-16T17:35:42.479Z,2025-03-16T21:48:21Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587874149,233,691,5587874133,56,Back,5587874135,286,,5588868363,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789471801,691,45,2,76,25,b3r6d8ydtmtjckam6pku9y400,0,63.4,25.4,2025-03-16T17:35:42.479Z,2025-03-16T21:48:21Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587872947,56,Center,5587872949,285,,5587874185,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472067,674,3,2,76,34,cftj6g399tknheudaxsdpfdgb,1,86.7,63.2,2025-03-16T17:35:51.670Z,2025-03-16T21:48:21Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587874573,233,692,5587874469,56,Center,5587874471,286,,5588869113,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472047,692,45,2,76,34,b3r6d8ydtmtjckam6pku9y400,0,13.3,36.8,2025-03-16T17:35:51.670Z,2025-03-16T21:48:22Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5587874405,56,Back,5587874407,285,,5587874609,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472077,675,13,2,76,36,cftj6g399tknheudaxsdpfdgb,1,88.7,57.0,2025-03-16T17:35:53.414Z,2025-03-16T17:36:59Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587883549,103,55.6,5587874545,56,Center,5587874541,17,,5587883545,102,49.1,5587881667,20,,5587883561,230,96.2,5587883565,231,52.3,5587883553,215,,5587883533,29,5587883539,55,5587883523,23,,5587883529,85,,,,,671,,,,,,,,,,,,,,,,,,,,,,,,
2789472107,676,5,2,76,38,cftj6g399tknheudaxsdpfdgb,0,102.0,45.6,2025-03-16T17:35:55.774Z,2025-03-16T18:14:08Z,195o7hchielt14ic49r3k06sq,Serginho,,,5587883803,361,,5588098121,233,695,5587874959,56,Center,5587876499,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472623,695,5,2,76,38,b3r6d8ydtmtjckam6pku9y400,1,-2.0,54.4,2025-03-16T17:35:55.774Z,2025-03-16T18:14:08Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587877681,346,,5587877679,56,Back,5587883725,361,,5588098111,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472101,693,43,2,76,39,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:35:55.973Z,2025-03-16T17:36:01Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587874679,178,0,5587874683,56,Back,5587874681,182,0,5587875463,144,63,5587874677,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472127,694,43,2,76,39,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:35:56.685Z,2025-03-16T17:36:01Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587874791,56,Back,5587875589,144,6,5587874793,73,0,5587875029,233,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472699,696,1,2,76,59,b3r6d8ydtmtjckam6pku9y400,1,5.0,51.8,2025-03-16T17:36:16.629Z,2025-03-16T17:36:18Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587878081,140,40.4,5587878089,1,,5587878083,141,58.6,5587878085,212,37.5,5587878087,213,0.12,5587878077,124,,5587878093,237,,5587878079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472705,697,1,2,77,1,b3r6d8ydtmtjckam6pku9y400,1,48.2,61.6,2025-03-16T17:36:18.749Z,2025-03-16T17:36:19Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587878159,141,45.8,5587878163,212,11.1,5587878165,213,4.45,5587878155,56,Back,5587878157,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472773,698,1,2,77,2,b3r6d8ydtmtjckam6pku9y400,1,51.0,50.7,2025-03-16T17:36:19.141Z,2025-03-16T21:10:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5587878481,213,5.21,5587878473,140,65.2,5587878477,141,10.6,5587878479,212,31.1,5587878469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472781,699,1,2,77,5,b3r6d8ydtmtjckam6pku9y400,0,66.2,11.5,2025-03-16T17:36:21.885Z,2025-03-16T17:36:22Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5587878539,213,1.32,5587878531,56,Center,5587878533,140,68.5,5587878535,141,25.6,5587878537,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472815,677,8,2,77,6,cftj6g399tknheudaxsdpfdgb,1,24.9,78.1,2025-03-16T17:36:23.344Z,2025-03-16T21:11:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587878683,56,Back,5588873837,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789472909,678,5,2,77,7,cftj6g399tknheudaxsdpfdgb,0,26.9,101.5,2025-03-16T17:36:24.053Z,2025-03-16T18:06:11Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587883189,233,700,5587879099,56,Back,5587879101,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473615,700,5,2,77,7,b3r6d8ydtmtjckam6pku9y400,1,73.1,-1.5,2025-03-16T17:36:24.053Z,2025-03-16T18:06:10Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5587883123,347,,5587883167,233,678,5587883121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473831,679,27,2,77,36,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-16T17:36:53.781Z,2025-03-16T17:37:41Z,,,,,5587889699,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473621,701,27,2,77,36,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:36:53.781Z,2025-03-16T17:37:41Z,,,,,5587889759,233,679,5587883137,41,Injury,5587883139,53,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474717,680,28,2,77,54,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-16T17:37:11.301Z,2025-03-16T17:37:41Z,,,,,5587889069,55,679,5587889799,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789473977,702,28,2,77,54,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:37:11.301Z,2025-03-16T17:37:42Z,,,,,5587885103,55,701,5587889849,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474577,703,18,2,78,16,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:37:33.313Z,2025-03-16T17:37:34Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5587888325,44,Forward,5587888327,59,11,5587888323,41,,5587888431,55,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789474589,704,19,2,78,16,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:37:33.314Z,2025-03-16T18:18:24Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5587888383,145,7,5587888385,59,19,5587888387,44,Forward,5587888389,55,703,5587888379,41,,5588165165,292,8,5588165167,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475397,705,1,2,78,39,b3r6d8ydtmtjckam6pku9y400,1,61.4,0.0,2025-03-16T17:37:56.236Z,2025-03-16T17:38:00Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5587892763,141,14.7,5587892767,212,24.8,5587892771,1,,5587892769,213,2.69,5587892757,140,40.1,5587892755,56,Back,5587892749,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475461,706,1,2,78,43,b3r6d8ydtmtjckam6pku9y400,1,38.3,14.7,2025-03-16T17:38:00.164Z,2025-03-16T17:38:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587893109,212,23.6,5587893113,213,2.50,5587893099,56,Back,5587893105,141,35.6,5587893103,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475689,707,1,2,78,45,b3r6d8ydtmtjckam6pku9y400,1,20.4,38.8,2025-03-16T17:38:02.284Z,2025-03-16T17:38:09Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587894329,56,Back,5587894331,140,37.1,5587894335,212,29.2,5587894337,213,0.93,5587894333,141,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475791,708,1,2,78,52,b3r6d8ydtmtjckam6pku9y400,1,62.1,83.8,2025-03-16T17:38:09.716Z,2025-03-16T17:38:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587894971,140,57.9,5587894973,141,69.2,5587894977,213,4.29,5587894975,212,10.9,5587894969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475815,709,1,2,78,57,b3r6d8ydtmtjckam6pku9y400,0,57.6,60.5,2025-03-16T17:38:14.180Z,2025-03-16T17:38:15Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587895089,212,17.7,5587895103,213,5.06,5587895083,56,Center,5587895087,141,36.0,5587895085,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789475807,681,8,2,78,58,cftj6g399tknheudaxsdpfdgb,1,38.9,60.0,2025-03-16T17:38:14.936Z,2025-03-16T21:12:29Z,195o7hchielt14ic49r3k06sq,Serginho,,,5588879913,385,,5587895061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476025,710,1,2,79,2,b3r6d8ydtmtjckam6pku9y400,1,62.1,17.1,2025-03-16T17:38:19.428Z,2025-03-16T17:38:22Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5587896273,140,64.9,5587896277,212,7.2,5587896275,141,26.7,5587896279,213,1.15,5587896271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476137,711,1,2,79,5,b3r6d8ydtmtjckam6pku9y400,1,66.2,27.1,2025-03-16T17:38:22.012Z,2025-03-16T17:38:26Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587896961,141,51.4,5587896965,213,2.04,5587896963,212,18.5,5587896957,56,Center,5587896959,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476171,712,1,2,79,9,b3r6d8ydtmtjckam6pku9y400,0,63.6,56.4,2025-03-16T17:38:26.492Z,2025-03-16T17:38:28Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587897171,213,5.37,5587897169,212,37.0,5587897161,155,,5587897163,56,Right,5587897165,140,85.2,5587897167,141,13.4,5587897173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476185,682,8,2,79,11,cftj6g399tknheudaxsdpfdgb,1,20.2,83.5,2025-03-16T17:38:28.534Z,2025-03-16T21:12:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5588881639,385,,5587897245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476299,683,5,2,79,13,cftj6g399tknheudaxsdpfdgb,0,39.2,101.4,2025-03-16T17:38:30.628Z,2025-03-16T18:06:11Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5587898485,233,713,5587897863,347,,5587897861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476399,713,5,2,79,13,b3r6d8ydtmtjckam6pku9y400,1,60.8,-1.4,2025-03-16T17:38:30.628Z,2025-03-16T18:06:11Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587898427,56,Right,5587898439,233,683,5587898429,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476507,714,1,2,79,18,b3r6d8ydtmtjckam6pku9y400,1,61.7,0.0,2025-03-16T17:38:35.164Z,2025-03-16T17:38:40Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5587899029,107,,5587899045,213,2.19,5587899031,56,Back,5587899037,141,33.4,5587899033,140,45.8,5587899049,1,,5587899041,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476585,715,1,2,79,23,b3r6d8ydtmtjckam6pku9y400,1,46.8,34.3,2025-03-16T17:38:40.028Z,2025-03-16T17:38:42Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587899469,141,26.0,5587899471,212,16.6,5587899473,213,5.94,5587899465,56,Center,5587899467,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476687,716,1,2,79,25,b3r6d8ydtmtjckam6pku9y400,1,59.7,27.3,2025-03-16T17:38:42.532Z,2025-03-16T17:38:46Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587900093,141,46.6,5587900085,56,Center,5587900103,213,1.58,5587900089,140,59.6,5587900099,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476739,717,1,2,79,29,b3r6d8ydtmtjckam6pku9y400,1,60.5,54.7,2025-03-16T17:38:46.452Z,2025-03-16T17:38:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587900445,141,86.6,5587900437,56,Left,5587900441,140,66.7,5587900449,212,22.6,5587900455,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476763,718,1,2,79,31,b3r6d8ydtmtjckam6pku9y400,0,66.5,87.5,2025-03-16T17:38:48.683Z,2025-03-16T17:38:49Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587900575,213,5.85,5587900573,212,20.4,5587900567,56,Center,5587900569,140,84.1,5587900571,141,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477031,684,12,2,79,33,cftj6g399tknheudaxsdpfdgb,1,13.6,24.6,2025-03-16T17:38:50.231Z,2025-03-16T17:38:59Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5587901979,212,63.3,5587901981,213,6.04,5587901973,56,Right,5587901977,141,2.3,5587901975,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789476943,719,43,2,79,38,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-03-16T17:38:55.755Z,2025-03-16T21:13:20Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5588883263,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477163,720,1,2,79,40,b3r6d8ydtmtjckam6pku9y400,1,31.7,92.0,2025-03-16T17:38:57.460Z,2025-03-16T17:39:04Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5587902819,140,38.2,5587902817,56,Back,5587902823,212,14.1,5587902825,213,5.22,5587902821,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477255,721,1,2,79,47,b3r6d8ydtmtjckam6pku9y400,1,43.0,68.8,2025-03-16T17:39:04.364Z,2025-03-16T17:39:08Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587903323,212,20.7,5587903325,213,0.69,5587903321,141,88.1,5587903319,140,58.2,5587903317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477465,722,1,2,79,51,b3r6d8ydtmtjckam6pku9y400,1,57.6,85.9,2025-03-16T17:39:08.084Z,2025-03-16T17:39:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587904447,141,69.2,5587904451,213,3.68,5587904445,140,39.4,5587904443,56,Back,5587904449,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477519,723,1,2,79,59,b3r6d8ydtmtjckam6pku9y400,1,52.4,59.2,2025-03-16T17:39:16.468Z,2025-03-16T17:39:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5587904805,212,11.4,5587904807,213,0.98,5587904803,141,73.1,5587904801,140,58.5,5587904799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477621,724,1,2,80,2,b3r6d8ydtmtjckam6pku9y400,1,60.8,78.6,2025-03-16T17:39:19.659Z,2025-03-16T17:39:23Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587905339,212,10.6,5587905337,141,91.8,5587905335,140,66.1,5587905341,213,1.02,5587905333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477675,725,1,2,80,6,b3r6d8ydtmtjckam6pku9y400,1,70.2,92.4,2025-03-16T17:39:23.195Z,2025-03-16T17:39:25Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5587905659,141,91.4,5587905663,213,3.24,5587905655,56,Left,5587905657,140,63.6,5587905661,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477739,726,1,2,80,8,b3r6d8ydtmtjckam6pku9y400,1,63.3,91.1,2025-03-16T17:39:25.475Z,2025-03-16T17:39:28Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5587906047,56,Center,5587906051,141,71.6,5587906055,212,13.3,5587906057,213,4.75,5587906049,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477831,727,1,2,80,11,b3r6d8ydtmtjckam6pku9y400,1,63.6,72.0,2025-03-16T17:39:28.259Z,2025-03-16T17:39:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587906649,213,5.11,5587906641,56,Center,5587906647,212,24.6,5587906645,141,38.6,5587906643,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477917,728,1,2,80,14,b3r6d8ydtmtjckam6pku9y400,1,73.3,34.7,2025-03-16T17:39:31.556Z,2025-03-16T17:39:34Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5587907051,140,82.4,5587907053,141,14.7,5587907057,212,16.6,5587907049,56,Right,5587907093,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789477971,729,1,2,80,17,b3r6d8ydtmtjckam6pku9y400,1,84.7,13.4,2025-03-16T17:39:34.452Z,2025-03-16T21:13:54Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,1.0,,5587907417,213,1.54,5587920183,210,13,5588885635,224,,5587907397,155,,5587907407,141,37.5,5587920189,154,,5587907411,212,16.4,5588885637,20,,5587907393,2,5587907399,56,5587907403,140,85.2,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2789477977,730,13,2,80,19,b3r6d8ydtmtjckam6pku9y400,1,89.5,55.0,2025-03-16T17:39:36.228Z,2025-03-16T17:59:27Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5587920223,29,,5587919541,153,,5587920219,73,,5587920247,231,50.2,5587920231,55,729,5587920239,103,15.3,5587907437,56,Center,5587920227,154,,5587919539,328,5587919535,15,5587920237,102,63.5,5587920241,146,94.9,5587920245,230,,,99.3,5587920243,147,59.8,5587907435,17,5587907433,22,,,,,,,,,,,,,,,,
2789478031,685,12,2,80,20,cftj6g399tknheudaxsdpfdgb,1,7.4,46.9,2025-03-16T17:39:36.862Z,2025-03-16T17:39:39Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587907759,213,5.09,5587907751,56,Back,5587907757,212,17.4,5587907755,141,23.1,5587907753,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478047,686,83,2,80,21,cftj6g399tknheudaxsdpfdgb,0,8.0,29.1,2025-03-16T17:39:38.766Z,2025-03-16T18:07:13Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5588104299,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478099,731,61,2,80,22,b3r6d8ydtmtjckam6pku9y400,0,83.0,48.6,2025-03-16T17:39:39.740Z,2025-03-16T21:15:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5587908121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478139,687,12,2,80,24,cftj6g399tknheudaxsdpfdgb,1,7.6,34.5,2025-03-16T17:39:41.198Z,2025-03-16T17:39:43Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587908367,212,23.8,5587908365,141,5.5,5587908363,140,20.3,5587908361,56,Back,5587908369,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478221,732,83,2,80,29,b3r6d8ydtmtjckam6pku9y400,0,55.6,82.2,2025-03-16T17:39:46.347Z,2025-03-16T17:39:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5587909597,399,5m27f84vvraap8bmfujt1qiok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478291,689,3,2,80,31,cftj6g399tknheudaxsdpfdgb,1,40.0,12.6,2025-03-16T17:39:47.876Z,2025-03-16T21:48:22Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5588894387,464,,5587909347,233,733,5587909351,286,,5587909245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478251,733,45,2,80,31,b3r6d8ydtmtjckam6pku9y400,0,60.0,87.4,2025-03-16T17:39:47.876Z,2025-03-16T21:48:22Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5587908975,285,,5587908973,56,Left,5587909413,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478327,690,1,2,80,32,cftj6g399tknheudaxsdpfdgb,1,32.5,4.1,2025-03-16T17:39:49.574Z,2025-03-16T17:39:50Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5587909507,141,16.4,5587909503,140,21.1,5587909499,56,Back,5587909511,212,14.6,5587909517,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478487,691,1,2,80,33,cftj6g399tknheudaxsdpfdgb,1,21.1,16.4,2025-03-16T17:39:50.749Z,2025-03-16T17:39:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5587910381,212,13.1,5587910365,56,Back,5587910385,213,2.79,5587910377,141,23.1,5587910371,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478553,692,1,2,80,38,cftj6g399tknheudaxsdpfdgb,1,5.6,6.4,2025-03-16T17:39:55.215Z,2025-03-16T17:39:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5587910775,141,21.2,5587910777,212,45.1,5587910779,213,0.22,5587910771,140,47.5,5587910781,1,,5587910767,157,,5587910769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478607,693,1,2,80,41,cftj6g399tknheudaxsdpfdgb,1,47.5,21.2,2025-03-16T17:39:57.877Z,2025-03-16T17:39:59Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5587911053,56,Back,5587911055,140,44.3,5587911057,141,8.5,5587911051,3,,5587911059,212,9.3,5587911061,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789478651,694,1,2,80,42,cftj6g399tknheudaxsdpfdgb,1,44.3,8.5,2025-03-16T17:39:59.709Z,2025-03-16T17:40:01Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5587911291,212,6.9,5587911289,141,18.3,5587911285,56,Back,5587911287,140,42.6,5587911293,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
