id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2783060257,728,13,2,79,50,aljua8crr0vkwit0j3m59jw9j,1,97.1,54.0,2025-03-02T14:38:59.603Z,2025-03-02T17:53:42Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552722027,29,,5552722035,102,59.2,5552721229,21,,5552718193,56,Center,5553763675,16,,5552722043,231,52.5,5552722029,154,,5552722041,230,99.3,5552722025,83,,5552722037,103,5552721225,160,5552722031,55,727,,4.2,,,,,,,,,,,,,,,,,,
2783060291,729,5,2,79,52,aljua8crr0vkwit0j3m59jw9j,0,101.2,56.4,2025-03-02T14:39:01.381Z,2025-03-02T15:10:05Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552896433,233,751,5552718399,346,,5552718397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061697,751,5,2,79,52,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,43.6,2025-03-02T14:39:01.381Z,2025-03-02T15:10:05Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552726123,346,,5552896429,233,729,5552726121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061745,752,1,2,80,52,ahnt9ejgwj58ul8auzdvi3czf,1,5.5,43.8,2025-03-02T14:40:01.847Z,2025-03-02T14:40:04Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552726355,213,0.63,5552726353,212,1.0,5552726345,56,Back,5552726359,237,,5552726343,124,,5552726347,140,6.3,5552726351,141,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061789,753,1,2,80,55,ahnt9ejgwj58ul8auzdvi3czf,1,10.8,54.7,2025-03-02T14:40:04.215Z,2025-03-02T14:40:06Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552726567,141,90.4,5552726571,213,1.51,5552726569,212,24.3,5552726563,56,Back,5552726565,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061811,754,1,2,80,57,ahnt9ejgwj58ul8auzdvi3czf,1,12.5,90.1,2025-03-02T14:40:06.360Z,2025-03-02T14:40:07Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552726689,141,95.8,5552726681,56,Back,5552726685,140,25.5,5552726697,213,0.28,5552726693,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061879,755,1,2,80,58,ahnt9ejgwj58ul8auzdvi3czf,1,25.6,95.8,2025-03-02T14:40:07.352Z,2025-03-02T14:40:10Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552727017,140,14.5,5552727015,56,Back,5552727021,212,12.2,5552727023,213,3.45,5552727019,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783061981,756,1,2,81,1,ahnt9ejgwj58ul8auzdvi3czf,1,14.5,88.6,2025-03-02T14:40:09.944Z,2025-03-02T14:40:14Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552727595,141,57.3,5552727599,213,4.36,5552727593,140,7.0,5552727597,212,22.7,5552727591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062079,757,1,2,81,5,ahnt9ejgwj58ul8auzdvi3czf,0,6.9,53.2,2025-03-02T14:40:14.281Z,2025-03-02T14:40:19Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552728101,56,Center,5552728109,213,0.02,5552728107,212,47.8,5552728099,155,,5552728103,140,52.4,5552728105,141,54.3,5552728111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062063,730,44,2,81,8,aljua8crr0vkwit0j3m59jw9j,1,46.7,44.4,2025-03-02T14:40:17.588Z,2025-03-02T15:00:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552728021,56,Back,5552728385,233,758,5552728023,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062103,758,44,2,81,8,ahnt9ejgwj58ul8auzdvi3czf,0,53.3,55.6,2025-03-02T14:40:17.589Z,2025-03-02T15:00:00Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5552728227,286,,5552728225,56,Center,5552728471,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062089,731,1,2,81,9,aljua8crr0vkwit0j3m59jw9j,0,45.9,42.1,2025-03-02T14:40:17.972Z,2025-03-02T14:40:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552728137,3,,5552728147,213,5.96,5552728141,140,49.4,5552728145,212,3.9,5552728143,141,40.3,5552728139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062121,759,61,2,81,10,ahnt9ejgwj58ul8auzdvi3czf,1,52.4,54.3,2025-03-02T14:40:19.562Z,2025-03-02T14:40:20Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5552728347,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062203,760,1,2,81,12,ahnt9ejgwj58ul8auzdvi3czf,1,44.2,80.5,2025-03-02T14:40:21.448Z,2025-03-02T14:40:22Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552728767,212,9.4,5552728761,56,Back,5552728763,140,45.0,5552728769,213,1.48,5552728765,141,94.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062329,761,1,2,81,13,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,94.6,2025-03-02T14:40:22.376Z,2025-03-02T14:40:27Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552729473,213,3.42,5552729465,56,Back,5552729467,140,25.6,5552729469,141,86.0,5552729471,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062383,762,1,2,81,18,ahnt9ejgwj58ul8auzdvi3czf,1,23.7,77.6,2025-03-02T14:40:27.352Z,2025-03-02T14:40:29Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552729739,213,4.09,5552729735,212,19.5,5552729727,56,Back,5552729731,141,54.3,5552729729,140,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062467,763,1,2,81,20,ahnt9ejgwj58ul8auzdvi3czf,0,13.1,53.7,2025-03-02T14:40:29.561Z,2025-03-02T14:40:35Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552730209,212,28.6,5552730205,140,26.9,5552730203,56,Back,5552730211,213,5.24,5552730207,141,17.4,5552730201,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062517,764,44,2,81,24,ahnt9ejgwj58ul8auzdvi3czf,1,29.3,7.0,2025-03-02T14:40:32.983Z,2025-03-02T15:00:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552730489,285,,5552730623,233,732,5552730487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062507,732,44,2,81,24,aljua8crr0vkwit0j3m59jw9j,0,70.7,93.0,2025-03-02T14:40:32.984Z,2025-03-02T14:40:51Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552730431,56,Left,5552730535,233,764,5552730433,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063251,770,1,2,81,25,ahnt9ejgwj58ul8auzdvi3czf,0,39.4,7.2,2025-03-02T14:40:34.537Z,2025-03-02T14:41:09Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552734563,56,Back,5552734575,212,1.1,5552734567,140,40.4,5552734559,3,,5552734579,213,0.19,5552734571,141,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062563,733,61,2,81,26,aljua8crr0vkwit0j3m59jw9j,1,63.2,94.4,2025-03-02T14:40:34.870Z,2025-03-02T14:41:08Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552730767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062535,765,43,2,81,26,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:40:35.737Z,2025-03-02T14:40:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552731229,144,61,5552730599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062671,734,5,2,81,28,aljua8crr0vkwit0j3m59jw9j,0,68.2,101.4,2025-03-02T14:40:37.129Z,2025-03-02T15:10:00Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552731377,56,Left,5552839197,233,766,5552731379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062569,766,5,2,81,28,ahnt9ejgwj58ul8auzdvi3czf,1,31.8,-1.4,2025-03-02T14:40:37.129Z,2025-03-02T15:10:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552730809,347,,5552839145,233,734,5552730807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063009,767,1,2,81,45,ahnt9ejgwj58ul8auzdvi3czf,0,37.9,0.0,2025-03-02T14:40:54.153Z,2025-03-02T14:46:46Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552733133,1,,5552733127,212,28.9,5552733119,140,64.0,5552733123,141,11.8,5552733113,107,,5552733129,213,0.32,5552733117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063027,768,1,2,81,47,ahnt9ejgwj58ul8auzdvi3czf,0,64.4,11.7,2025-03-02T14:40:56.585Z,2025-03-02T14:40:57Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5552733189,140,66.2,5552733191,141,8.7,5552733193,212,2.8,5552733195,213,5.46,5552733187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783062989,735,8,2,81,48,aljua8crr0vkwit0j3m59jw9j,1,35.1,90.0,2025-03-02T14:40:57.054Z,2025-03-02T17:54:59Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5553768999,383,,5552733051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063099,737,43,2,81,50,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:40:58.982Z,2025-03-02T14:41:03Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552733653,141,88.7,5552733655,212,4.7,5552733649,56,Back,5552733657,213,6.14,5552733923,144,1,5552733651,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063105,738,4,2,81,52,aljua8crr0vkwit0j3m59jw9j,1,39.0,84.0,2025-03-02T14:41:00.983Z,2025-03-02T14:41:35Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5552734015,233,769,5552737747,295,,5552733741,13,,5552733743,56,Back,5552733745,152,,5552733751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063139,769,4,2,81,52,ahnt9ejgwj58ul8auzdvi3czf,0,61.0,16.0,2025-03-02T14:41:00.984Z,2025-03-02T15:00:33Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5552838567,295,,5552733911,152,,5552733905,13,,5552734429,233,738,5552733919,285,,5552733907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063539,739,1,2,82,9,aljua8crr0vkwit0j3m59jw9j,0,33.8,88.9,2025-03-02T14:41:18.598Z,2025-03-02T14:41:21Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552736237,152,,5552736241,140,78.0,5552736249,1,,5552736235,157,,5552736233,5,,5552736247,213,5.64,5552736245,212,58.0,5552736243,141,37.7,5552736239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063619,771,12,2,82,14,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,64.5,2025-03-02T14:41:23.801Z,2025-03-02T14:41:24Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552736659,212,8.9,5552736697,15,,5552736657,141,74.8,5552736653,56,Back,5552736661,213,0.90,5552736655,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063675,772,50,2,82,15,ahnt9ejgwj58ul8auzdvi3czf,1,30.6,75.0,2025-03-02T14:41:23.974Z,2025-03-02T17:55:33Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552737033,233,740,5552736943,56,Back,5552736945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063613,740,7,2,82,15,aljua8crr0vkwit0j3m59jw9j,0,69.4,25.0,2025-03-02T14:41:23.975Z,2025-03-02T17:55:33Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552736979,233,772,5553770945,385,,5552736631,286,,5553770947,178,,5552736629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063717,773,50,2,82,16,ahnt9ejgwj58ul8auzdvi3czf,1,30.9,76.0,2025-03-02T14:41:25.493Z,2025-03-02T17:55:49Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552737177,56,Back,5552737179,285,,5552737247,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063653,741,7,2,82,16,aljua8crr0vkwit0j3m59jw9j,1,69.1,24.0,2025-03-02T14:41:25.494Z,2025-03-02T17:55:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552737211,233,773,5553772111,384,,5552736807,286,,5553772113,178,,5552736805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063817,774,1,2,82,19,ahnt9ejgwj58ul8auzdvi3czf,0,38.1,93.6,2025-03-02T14:41:28.002Z,2025-03-02T17:55:55Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552737685,140,19.6,5552737689,212,19.6,5552737683,56,Back,5552737691,213,3.00,5552737687,141,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063759,742,8,2,82,21,aljua8crr0vkwit0j3m59jw9j,1,78.8,2.9,2025-03-02T14:41:30.296Z,2025-03-02T17:55:57Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552737403,56,Right,5553772537,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063771,743,5,2,82,24,aljua8crr0vkwit0j3m59jw9j,0,81.0,-1.8,2025-03-02T14:41:33.064Z,2025-03-02T14:46:42Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552737455,347,,5552737453,56,Right,5552738125,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783063879,775,5,2,82,24,ahnt9ejgwj58ul8auzdvi3czf,1,19.0,101.8,2025-03-02T14:41:33.064Z,2025-03-02T15:10:00Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552738109,233,743,5552738041,347,,5552738037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064279,776,1,2,82,38,ahnt9ejgwj58ul8auzdvi3czf,1,27.0,100.0,2025-03-02T14:41:47.579Z,2025-03-02T14:41:52Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552740131,212,14.4,5552740129,141,92.1,5552740127,140,39.4,5552740133,213,5.84,5552740123,107,,5552740125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064287,777,44,2,82,40,ahnt9ejgwj58ul8auzdvi3czf,1,37.8,87.4,2025-03-02T14:41:49.510Z,2025-03-02T15:00:01Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552744203,233,744,5552744159,285,,5552740259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064227,744,44,2,82,40,aljua8crr0vkwit0j3m59jw9j,0,62.2,12.6,2025-03-02T14:41:49.511Z,2025-03-02T15:00:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552739903,56,Right,5552744307,233,777,5552739907,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065255,781,1,2,82,40,ahnt9ejgwj58ul8auzdvi3czf,0,35.9,89.1,2025-03-02T14:41:49.689Z,2025-03-02T17:56:28Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552745193,56,Back,5553774347,140,47.9,5553774351,212,13.3,5553774343,168,,5553774353,213,5.96,5553774349,141,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064641,745,27,2,82,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:42:05.964Z,2025-03-02T14:59:39Z,,,,,5552742043,53,637840asun7f3wo16c5zkhi50,5552742119,233,881,5552742041,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081815,881,27,2,82,57,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:42:05.964Z,2025-03-02T14:59:39Z,,,,,5552835037,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783064941,746,28,2,83,12,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-02T14:42:21.508Z,2025-03-02T14:59:39Z,,,,,5552835045,233,882,5552743629,55,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081863,882,28,2,83,12,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:42:21.508Z,2025-03-02T14:59:39Z,,,,,5552834671,55,881,5552835049,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065267,748,1,2,83,20,aljua8crr0vkwit0j3m59jw9j,1,43.9,8.0,2025-03-02T14:42:29.337Z,2025-03-02T14:42:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552745243,212,40.9,5552745245,213,2.10,5552745239,140,24.3,5552745247,1,,5552745237,56,Back,5552745241,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065311,749,1,2,83,24,aljua8crr0vkwit0j3m59jw9j,1,24.3,59.9,2025-03-02T14:42:32.985Z,2025-03-02T14:42:35Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552745479,56,Back,5552745481,140,30.2,5552745487,213,4.96,5552745485,212,25.3,5552745483,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065361,750,1,2,83,26,aljua8crr0vkwit0j3m59jw9j,0,32.1,23.0,2025-03-02T14:42:35.098Z,2025-03-02T14:42:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552745751,141,57.3,5552745747,56,Center,5552745745,155,,5552745757,1,,5552745753,212,49.5,5552745749,140,73.7,5552745755,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783085061,886,12,2,83,29,ahnt9ejgwj58ul8auzdvi3czf,1,26.3,38.0,2025-03-02T14:42:37.868Z,2025-03-02T15:03:15Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552851137,140,45.9,5552851141,212,24.9,5552851133,15,,5552851139,141,58.5,5552851135,56,Back,5552851143,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065567,784,43,2,83,30,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T14:42:39.228Z,2025-03-02T15:05:18Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552864235,144,3,5552860669,56,Back,5552860671,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065479,782,1,2,83,32,ahnt9ejgwj58ul8auzdvi3czf,1,45.0,57.8,2025-03-02T14:42:41.612Z,2025-03-02T14:42:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552746423,140,46.5,5552746425,141,53.1,5552746419,56,Back,5552746427,212,3.6,5552746429,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065501,783,1,2,83,33,ahnt9ejgwj58ul8auzdvi3czf,0,46.5,53.1,2025-03-02T14:42:42.300Z,2025-03-02T14:42:43Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552746581,141,80.3,5552746579,140,58.4,5552746585,212,22.3,5552746589,213,0.98,5552746577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065645,752,1,2,83,36,aljua8crr0vkwit0j3m59jw9j,1,38.3,14.9,2025-03-02T14:42:45.721Z,2025-03-02T14:42:49Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552747291,56,Right,5552747303,213,5.95,5552747293,140,58.1,5552747299,212,22.0,5552747295,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065671,753,1,2,83,40,aljua8crr0vkwit0j3m59jw9j,0,54.4,5.6,2025-03-02T14:42:49.017Z,2025-03-02T14:42:49Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552747393,212,6.7,5552747395,213,2.23,5552747387,56,Right,5552747391,141,13.4,5552747389,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065705,785,8,2,83,41,ahnt9ejgwj58ul8auzdvi3czf,1,49.8,82.7,2025-03-02T14:42:49.957Z,2025-03-02T17:57:49Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552747597,56,Back,5553780411,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065753,787,1,2,83,43,ahnt9ejgwj58ul8auzdvi3czf,1,57.6,84.4,2025-03-02T14:42:52.204Z,2025-03-02T14:42:53Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552747803,140,64.7,5552747805,141,89.5,5552747813,213,0.44,5552747801,56,Left,5552747809,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065793,788,1,2,83,44,ahnt9ejgwj58ul8auzdvi3czf,1,64.7,89.5,2025-03-02T14:42:53.004Z,2025-03-02T14:42:55Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552748015,140,64.6,5552748021,213,4.70,5552748017,141,80.3,5552748019,212,6.3,5552748011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065811,789,50,2,83,45,ahnt9ejgwj58ul8auzdvi3czf,1,58.5,79.9,2025-03-02T14:42:54.856Z,2025-03-02T17:58:04Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552748067,56,Left,5552748069,286,,5552748161,233,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065803,754,7,2,83,45,aljua8crr0vkwit0j3m59jw9j,0,41.5,20.1,2025-03-02T14:42:54.857Z,2025-03-02T17:58:04Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5553781475,385,,5553781477,178,,5552748051,285,,5552748049,56,Back,5552748127,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081501,879,61,2,83,46,ahnt9ejgwj58ul8auzdvi3czf,1,59.2,78.7,2025-03-02T14:42:54.868Z,2025-03-02T14:58:56Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552832669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065855,755,61,2,83,47,aljua8crr0vkwit0j3m59jw9j,1,40.3,36.4,2025-03-02T14:42:56.180Z,2025-03-02T15:00:08Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5552830839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065871,756,50,2,83,47,aljua8crr0vkwit0j3m59jw9j,1,42.2,13.5,2025-03-02T14:42:56.867Z,2025-03-02T17:58:26Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552830259,56,Back,5552830261,286,,5552832993,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783081543,880,7,2,83,48,ahnt9ejgwj58ul8auzdvi3czf,1,57.8,86.5,2025-03-02T14:42:56.868Z,2025-03-02T17:58:25Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5552832931,285,,5552832929,56,Left,5553782779,178,,5552832959,233,756,5553782777,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065899,790,1,2,83,49,ahnt9ejgwj58ul8auzdvi3czf,0,60.9,80.0,2025-03-02T14:42:58.364Z,2025-03-02T15:00:30Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552748479,212,22.9,5552748475,140,70.2,5552748473,56,Center,5552748481,213,5.15,5552748477,141,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783065953,757,61,2,83,51,aljua8crr0vkwit0j3m59jw9j,1,25.7,62.3,2025-03-02T14:43:00.730Z,2025-03-02T14:43:00Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5552748761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783066035,758,1,2,83,54,aljua8crr0vkwit0j3m59jw9j,1,26.3,76.1,2025-03-02T14:43:02.889Z,2025-03-02T14:43:05Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5552749191,212,11.5,5552749189,141,59.6,5552749193,213,4.51,5552749187,140,24.1,5552749185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
