id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/16/value
2713998689,628,1,2,82,1,cftj6g399tknheudaxsdpfdgb,1,56.8,65.5,2024-08-26T18:42:23.906Z,2024-08-26T18:43:58Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5176291505,212,13.7,5176291501,140,52.8,5176291499,56,Center,5176291507,213,4.40,5176291503,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998691,629,50,2,82,2,cftj6g399tknheudaxsdpfdgb,1,53.2,47.8,2024-08-26T18:42:24.574Z,2024-08-26T19:09:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176291563,233,771,5176291531,286,,5176291529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998677,771,7,2,82,2,anga7587r1zv4ey71ge9zxol3,0,46.8,52.2,2024-08-26T18:42:24.575Z,2024-08-26T22:23:43Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5176291551,233,629,5176291445,56,Back,5176765649,385,,5176291447,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998713,630,1,2,82,4,cftj6g399tknheudaxsdpfdgb,1,46.3,43.4,2024-08-26T18:42:26.734Z,2024-08-26T18:42:28Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176291665,56,Back,5176291669,141,40.4,5176291673,213,3.32,5176291667,140,35.8,5176291671,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998757,631,1,2,82,6,cftj6g399tknheudaxsdpfdgb,0,35.7,40.0,2024-08-26T18:42:28.514Z,2024-08-26T22:23:57Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176292001,141,2.6,5176292007,1,,5176292003,212,51.3,5176292005,213,5.76,5176291993,56,Right,5176291997,140,78.1,5176766005,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998819,773,1,2,82,11,anga7587r1zv4ey71ge9zxol3,1,22.7,94.1,2024-08-26T18:42:33.792Z,2024-08-26T18:42:37Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176292245,213,5.26,5176292241,141,78.4,5176292237,56,Back,5176292243,212,12.5,5176292239,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998855,774,1,2,82,15,anga7587r1zv4ey71ge9zxol3,1,28.8,71.1,2024-08-26T18:42:37.695Z,2024-08-26T18:42:43Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176292429,56,Back,5176292435,212,21.8,5176292431,140,31.0,5176292437,213,4.82,5176292433,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998877,775,1,2,82,20,anga7587r1zv4ey71ge9zxol3,1,33.3,36.3,2024-08-26T18:42:42.928Z,2024-08-26T18:42:45Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176292539,1,,5176292533,141,4.4,5176292537,213,5.54,5176292531,140,55.9,5176292535,212,32.2,5176292529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998893,776,1,2,82,23,anga7587r1zv4ey71ge9zxol3,1,55.9,4.4,2024-08-26T18:42:45.663Z,2024-08-26T18:42:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176292593,56,Back,5176292597,141,14.7,5176292595,140,38.0,5176292601,213,2.78,5176292599,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998925,777,1,2,82,24,anga7587r1zv4ey71ge9zxol3,1,37.2,15.6,2024-08-26T18:42:47.215Z,2024-08-26T18:42:51Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176292793,212,17.1,5176292789,140,28.3,5176292787,56,Back,5176292795,213,2.15,5176292791,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998933,778,1,2,82,28,anga7587r1zv4ey71ge9zxol3,1,27.3,38.2,2024-08-26T18:42:50.959Z,2024-08-26T18:42:51Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176292873,212,9.5,5176292869,140,35.4,5176292875,213,0.45,5176292867,56,Back,5176292871,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998963,779,1,2,82,29,anga7587r1zv4ey71ge9zxol3,1,35.8,44.9,2024-08-26T18:42:51.839Z,2024-08-26T18:42:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176293021,56,Back,5176293023,140,32.4,5176293027,212,18.5,5176293025,141,18.2,5176293029,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713998989,780,1,2,82,32,anga7587r1zv4ey71ge9zxol3,1,29.8,21.0,2024-08-26T18:42:54.991Z,2024-08-26T18:42:58Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176293177,140,9.9,5176293175,56,Back,5176293183,213,2.54,5176293181,212,25.4,5176293179,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999033,781,1,2,82,36,anga7587r1zv4ey71ge9zxol3,1,14.3,44.8,2024-08-26T18:42:58.319Z,2024-08-26T18:43:04Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5176293517,212,15.3,5176293519,213,1.02,5176293513,140,21.9,5176293515,141,64.0,5176293511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999087,782,1,2,82,42,anga7587r1zv4ey71ge9zxol3,1,35.1,68.2,2024-08-26T18:43:04.735Z,2024-08-26T18:43:08Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176293857,140,54.6,5176293861,212,26.7,5176293859,141,93.5,5176293855,56,Left,5176293863,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999093,783,1,2,82,45,anga7587r1zv4ey71ge9zxol3,0,57.0,96.3,2024-08-26T18:43:08.175Z,2024-08-26T18:45:24Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176301615,212,2.7,5176301721,236,,5176301611,140,55.0,5176301613,141,93.8,5176301731,286,,5176301617,213,3.82,5176301723,233,632,5176293891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999125,632,74,2,82,45,cftj6g399tknheudaxsdpfdgb,1,44.0,5.2,2024-08-26T18:43:08.176Z,2024-08-26T18:45:23Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5176294079,285,,5176294077,56,Back,5176301743,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999139,633,5,2,82,47,cftj6g399tknheudaxsdpfdgb,0,42.2,-1.4,2024-08-26T18:43:09.407Z,2024-08-26T19:10:01Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5176294165,56,Back,5176294177,233,784,5176294167,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999117,784,5,2,82,47,anga7587r1zv4ey71ge9zxol3,1,57.8,101.4,2024-08-26T18:43:09.407Z,2024-08-26T19:10:01Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176294051,56,Left,5176294171,233,633,5176294053,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999163,785,1,2,82,54,anga7587r1zv4ey71ge9zxol3,1,56.3,100.0,2024-08-26T18:43:16.447Z,2024-08-26T19:00:05Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176294365,107,,5176294369,140,33.9,5176294375,213,3.69,5176307763,189,,5176294373,212,27.6,5176294377,1,,5176294371,141,80.5,5176294367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999179,786,1,2,82,54,anga7587r1zv4ey71ge9zxol3,1,33.9,80.5,2024-08-26T18:43:17.231Z,2024-08-26T18:43:19Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176294475,56,Back,5176294483,213,0.66,5176294481,212,12.1,5176294479,141,91.5,5176294477,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999229,787,1,2,82,58,anga7587r1zv4ey71ge9zxol3,0,52.1,82.9,2024-08-26T18:43:20.545Z,2024-08-26T18:43:22Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176294693,141,84.8,5176294697,213,0.08,5176294689,56,Left,5176294691,140,67.6,5176294695,212,16.3,5176294687,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714001539,662,8,2,82,59,cftj6g399tknheudaxsdpfdgb,1,24.1,22.5,2024-08-26T18:43:21.267Z,2024-08-26T22:24:32Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176308069,56,Back,5176766773,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714001663,663,1,2,83,1,cftj6g399tknheudaxsdpfdgb,1,20.7,13.1,2024-08-26T18:43:23.764Z,2024-08-26T18:47:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176308703,212,12.8,5176308699,140,19.6,5176308697,56,Back,5176308701,141,31.8,5176308705,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714001797,664,1,2,83,3,cftj6g399tknheudaxsdpfdgb,1,19.9,29.1,2024-08-26T18:43:25.687Z,2024-08-26T18:48:13Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176309505,56,Right,5176309509,141,16.8,5176309515,1,,5176309513,213,6.09,5176309503,157,,5176309507,140,61.2,5176309511,212,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999327,634,61,2,83,8,cftj6g399tknheudaxsdpfdgb,0,60.1,2.3,2024-08-26T18:43:30.960Z,2024-08-26T18:47:36Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176295179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999333,635,5,2,83,9,cftj6g399tknheudaxsdpfdgb,0,58.8,-1.6,2024-08-26T18:43:31.679Z,2024-08-26T19:10:01Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176295203,56,Right,5176295271,233,788,5176295205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999341,788,5,2,83,9,anga7587r1zv4ey71ge9zxol3,1,41.2,101.6,2024-08-26T18:43:31.679Z,2024-08-26T19:10:01Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176295233,347,,5176295251,233,635,5176295229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999365,789,1,2,83,10,anga7587r1zv4ey71ge9zxol3,1,42.5,100.0,2024-08-26T18:43:33.103Z,2024-08-26T18:43:35Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176295373,213,5.92,5176295363,107,,5176295367,140,60.1,5176295371,212,19.8,5176295365,56,Left,5176295369,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999383,790,1,2,83,13,anga7587r1zv4ey71ge9zxol3,1,64.9,87.8,2024-08-26T18:43:35.454Z,2024-08-26T18:43:36Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176295455,141,90.8,5176295459,213,2.77,5176295451,56,Left,5176295453,140,59.9,5176295457,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999391,791,61,2,83,14,anga7587r1zv4ey71ge9zxol3,1,59.8,90.9,2024-08-26T18:43:36.684Z,2024-08-26T18:43:37Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176295517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999433,792,1,2,83,18,anga7587r1zv4ey71ge9zxol3,1,50.7,63.0,2024-08-26T18:43:40.879Z,2024-08-26T18:43:42Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176295817,140,56.3,5176295819,141,22.7,5176295823,213,4.92,5176295821,212,28.0,5176295815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999495,793,1,2,83,20,anga7587r1zv4ey71ge9zxol3,1,55.9,22.8,2024-08-26T18:43:42.430Z,2024-08-26T18:43:46Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176296127,141,31.0,5176296131,213,2.63,5176296129,212,11.3,5176296123,140,46.5,5176296121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999527,794,1,2,83,23,anga7587r1zv4ey71ge9zxol3,0,47.8,33.9,2024-08-26T18:43:46.225Z,2024-08-26T18:43:48Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176296389,140,79.3,5176296395,213,0.71,5176296385,155,,5176296391,141,75.7,5176296387,56,Center,5176296393,212,43.6,5176296397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999551,637,12,2,83,27,cftj6g399tknheudaxsdpfdgb,1,21.5,23.3,2024-08-26T18:43:50.160Z,2024-08-26T18:43:51Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176296553,213,5.61,5176296551,212,18.0,5176296569,15,,5176296547,140,34.9,5176296545,56,Back,5176296549,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999559,795,61,2,83,29,anga7587r1zv4ey71ge9zxol3,0,68.6,90.6,2024-08-26T18:43:51.470Z,2024-08-26T18:43:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176296585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999669,638,5,2,83,29,cftj6g399tknheudaxsdpfdgb,1,29.9,-1.3,2024-08-26T18:43:52.127Z,2024-08-26T22:35:33Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176297241,347,,5176367871,233,796,5176297239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999575,796,5,2,83,29,anga7587r1zv4ey71ge9zxol3,0,70.1,101.3,2024-08-26T18:43:52.127Z,2024-08-26T22:35:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176296665,347,,5176296663,56,Left,5176367875,233,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999853,639,1,2,83,57,cftj6g399tknheudaxsdpfdgb,1,30.4,0.0,2024-08-26T18:44:19.532Z,2024-08-26T18:44:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176298245,107,,5176298255,213,0.26,5176298249,140,56.8,5176298257,1,,5176298253,212,28.7,5176298247,56,Right,5176298251,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999855,640,61,2,83,58,cftj6g399tknheudaxsdpfdgb,0,56.5,8.6,2024-08-26T18:44:20.985Z,2024-08-26T18:44:21Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176298265,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999861,641,5,2,83,58,cftj6g399tknheudaxsdpfdgb,0,55.2,-1.2,2024-08-26T18:44:21.183Z,2024-08-26T19:10:02Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176298825,233,797,5176298287,56,Right,5176298289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999947,797,5,2,83,58,anga7587r1zv4ey71ge9zxol3,1,44.8,101.2,2024-08-26T18:44:21.183Z,2024-08-26T19:10:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176298787,347,,5176298785,56,Back,5176298805,233,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713999973,798,1,2,84,6,anga7587r1zv4ey71ge9zxol3,1,42.1,100.0,2024-08-26T18:44:28.910Z,2024-08-26T18:44:32Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176298959,107,,5176298961,56,Back,5176298967,212,17.7,5176298963,140,34.3,5176298965,141,78.2,5176298969,213,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000005,799,1,2,84,10,anga7587r1zv4ey71ge9zxol3,1,30.4,70.5,2024-08-26T18:44:32.607Z,2024-08-26T18:44:37Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176299175,140,34.8,5176299181,213,4.92,5176299177,141,37.7,5176299179,212,22.8,5176299173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000023,800,1,2,84,15,anga7587r1zv4ey71ge9zxol3,1,44.7,34.3,2024-08-26T18:44:37.550Z,2024-08-26T18:44:40Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176299269,213,2.00,5176299265,141,59.0,5176299263,140,37.3,5176299267,212,18.5,5176299261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000053,801,1,2,84,18,anga7587r1zv4ey71ge9zxol3,1,45.1,65.2,2024-08-26T18:44:40.302Z,2024-08-26T18:44:43Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176299449,140,60.8,5176299447,56,Left,5176299455,213,0.82,5176299451,141,91.4,5176299453,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000085,802,1,2,84,21,anga7587r1zv4ey71ge9zxol3,1,60.7,92.4,2024-08-26T18:44:43.247Z,2024-08-26T18:44:47Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176299657,140,59.3,5176299663,213,4.57,5176299655,56,Center,5176299661,212,10.4,5176299659,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000125,803,1,2,84,25,anga7587r1zv4ey71ge9zxol3,1,57.1,73.6,2024-08-26T18:44:47.359Z,2024-08-26T18:44:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176299925,141,59.3,5176299929,213,3.79,5176299921,56,Back,5176299927,212,16.0,5176299923,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000145,804,1,2,84,29,anga7587r1zv4ey71ge9zxol3,1,51.8,59.0,2024-08-26T18:44:51.871Z,2024-08-26T18:44:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176300087,213,1.12,5176300083,212,17.5,5176300079,141,82.1,5176300077,140,59.1,5176300073,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000163,805,1,2,84,33,anga7587r1zv4ey71ge9zxol3,1,65.3,91.2,2024-08-26T18:44:55.950Z,2024-08-26T18:44:58Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176300175,213,5.99,5176300167,56,Left,5176300171,141,87.4,5176300169,140,73.6,5176300173,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000167,806,50,2,84,36,anga7587r1zv4ey71ge9zxol3,1,73.5,85.8,2024-08-26T18:44:58.281Z,2024-08-26T19:09:09Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176300187,56,Left,5176300189,286,,5176343109,233,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000185,642,7,2,84,36,cftj6g399tknheudaxsdpfdgb,0,26.5,14.2,2024-08-26T18:44:58.282Z,2024-08-26T22:27:25Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176769481,385,,5176343101,233,806,5176343089,56,Back,5176343091,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000195,807,1,2,84,38,anga7587r1zv4ey71ge9zxol3,1,67.8,83.3,2024-08-26T18:45:00.254Z,2024-08-26T18:45:01Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176300335,56,Left,5176300341,212,12.0,5176300343,213,0.58,5176300339,141,93.0,5176300337,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000235,808,1,2,84,40,anga7587r1zv4ey71ge9zxol3,1,76.5,85.4,2024-08-26T18:45:03.151Z,2024-08-26T22:27:25Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176769501,20,,5176300707,56,Center,5176300711,141,24.7,5176769499,223,,5176300717,1,,5176300715,213,5.14,5176300709,140,94.5,5176300705,155,,5176300703,2,5176300713,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000253,809,1,2,84,44,anga7587r1zv4ey71ge9zxol3,1,93.8,25.2,2024-08-26T18:45:06.366Z,2024-08-26T18:45:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176300819,3,,5176300827,212,9.6,5176300823,140,90.9,5176300831,213,1.89,5176300825,141,38.6,5176300821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000259,810,1,2,84,45,anga7587r1zv4ey71ge9zxol3,1,91.9,35.7,2024-08-26T18:45:07.870Z,2024-08-26T18:45:08Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176300869,56,Center,5176300875,212,5.7,5176300887,156,,5176300873,141,37.0,5176300877,213,2.99,5176300871,140,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000285,811,1,2,84,47,anga7587r1zv4ey71ge9zxol3,0,86.5,37.0,2024-08-26T18:45:09.296Z,2024-08-26T18:45:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176301029,213,1.02,5176301023,140,98.8,5176301027,212,24.8,5176301019,155,,5176301025,141,68.1,5176301021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000291,643,52,2,84,50,cftj6g399tknheudaxsdpfdgb,1,1.7000000000000002,28.2,2024-08-26T18:45:12.773Z,2024-08-26T22:27:25Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176769507,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000707,645,1,2,85,21,cftj6g399tknheudaxsdpfdgb,0,17.6,71.2,2024-08-26T18:45:43.427Z,2024-08-26T18:45:47Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176303273,56,Center,5176303277,141,69.6,5176303271,198,,5176303279,212,48.3,5176303281,213,6.26,5176303269,157,,5176303283,1,,5176303275,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000721,812,1,2,85,25,anga7587r1zv4ey71ge9zxol3,1,30.8,35.4,2024-08-26T18:45:47.838Z,2024-08-26T18:45:49Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176303357,140,50.8,5176303353,3,,5176303363,213,6.14,5176303355,56,Center,5176303361,212,21.2,5176303359,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000765,813,1,2,85,26,anga7587r1zv4ey71ge9zxol3,0,53.1,32.7,2024-08-26T18:45:49.070Z,2024-08-26T18:45:52Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5176303601,213,1.49,5176303591,3,,5176303595,140,53.6,5176303599,212,6.5,5176303593,56,Center,5176303597,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000763,646,4,2,85,29,cftj6g399tknheudaxsdpfdgb,1,45.6,56.6,2024-08-26T18:45:52.035Z,2024-08-26T18:55:45Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176303675,13,,5176303683,286,,5176303681,152,,5176303679,56,Back,5176303769,233,814,5176303677,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000777,814,4,2,85,29,anga7587r1zv4ey71ge9zxol3,0,54.4,43.4,2024-08-26T18:45:52.036Z,2024-08-26T18:55:45Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5176303735,56,Center,5176303775,233,646,5176303739,285,,5176303731,13,,5176303737,152,,5176303733,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000839,647,1,2,85,33,cftj6g399tknheudaxsdpfdgb,1,45.8,55.1,2024-08-26T18:45:55.753Z,2024-08-26T18:46:00Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5176304023,56,Center,5176304005,152,,5176304031,213,5.19,5176304027,141,27.7,5176304025,140,55.0,5176304003,5,,5176304029,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000871,648,1,2,85,37,cftj6g399tknheudaxsdpfdgb,1,69.5,23.9,2024-08-26T18:45:59.588Z,2024-08-26T18:46:02Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176304217,213,5.20,5176304213,141,7.6,5176304215,212,12.5,5176304193,140,75.1,5176304191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000899,649,1,2,85,39,cftj6g399tknheudaxsdpfdgb,0,76.9,10.0,2024-08-26T18:46:02.212Z,2024-08-26T22:27:26Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5176304353,2,,5176304365,212,36.9,5176769511,20,,5176304357,56,Center,5176304369,1,,5176769509,224,,5176304361,140,95.1,5176304367,213,1.03,5176304355,155,5176304363,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2714000915,815,12,2,85,43,anga7587r1zv4ey71ge9zxol3,1,5.0,46.0,2024-08-26T18:46:05.903Z,2024-08-26T18:46:08Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176304511,140,14.7,5176304515,212,15.3,5176304547,15,,5176304509,56,Back,5176304517,213,5.44,5176304513,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
