id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2789488253,852,1,2,86,7,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,17.6,2025-03-16T17:46:08.812Z,2025-03-16T22:47:48Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587963777,213,1.54,5587963775,212,32.4,5587963769,56,Back,5587963773,141,65.2,5589141863,1,,5587963771,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488359,853,1,2,86,9,ahnt9ejgwj58ul8auzdvi3czf,1,28.9,63.3,2025-03-16T17:46:11.259Z,2025-03-16T17:46:15Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587964275,212,23.7,5587964277,213,0.86,5587964269,56,Back,5587964273,141,89.7,5587964271,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488469,854,1,2,86,14,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,89.7,2025-03-16T17:46:16.075Z,2025-03-16T17:46:19Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5587964915,213,3.84,5587964907,56,Back,5587964909,140,30.5,5587964913,212,16.6,5587964911,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488551,855,1,2,86,17,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,74.1,2025-03-16T17:46:19.035Z,2025-03-16T17:46:22Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587965385,213,5.78,5587965379,140,40.7,5587965381,141,65.4,5587965383,212,12.2,5587965377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488609,856,1,2,86,20,ahnt9ejgwj58ul8auzdvi3czf,1,39.9,64.0,2025-03-16T17:46:21.923Z,2025-03-16T22:48:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587965729,56,Back,5587965735,212,12.0,5587965737,213,5.51,5587965731,140,48.1,5587965733,141,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488623,857,1,2,86,22,ahnt9ejgwj58ul8auzdvi3czf,0,52.6,44.8,2025-03-16T17:46:24.171Z,2025-03-16T22:48:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587965837,141,55.2,5587965835,140,56.4,5587965839,212,8.1,5587965841,213,1.06,5587965833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789701671,982,8,2,86,23,9qsmopgutr7ut5g6workk8w4i,1,45.2,49.6,2025-03-16T17:46:25.148Z,2025-03-16T22:48:42Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5589143537,385,,5589143453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488703,858,1,2,86,25,ahnt9ejgwj58ul8auzdvi3czf,1,69.7,48.4,2025-03-16T17:46:26.707Z,2025-03-16T17:46:29Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5587966267,212,7.5,5587966265,141,40.4,5587966259,140,64.8,5587966253,56,Center,5587966269,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488709,859,61,2,86,26,ahnt9ejgwj58ul8auzdvi3czf,0,64.8,39.7,2025-03-16T17:46:27.643Z,2025-03-16T18:08:23Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587966317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488823,854,12,2,86,26,9qsmopgutr7ut5g6workk8w4i,1,20.9,83.5,2025-03-16T17:46:28.367Z,2025-03-16T22:49:20Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5587966971,213,1.97,5587966959,56,Back,5587966967,212,13.2,5587966965,141,100.0,5587966961,140,16.0,5588111773,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488811,853,5,2,86,28,9qsmopgutr7ut5g6workk8w4i,0,15.4,100.8,2025-03-16T17:46:30.117Z,2025-03-16T18:08:05Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5587966905,56,Back,5587966907,347,,5588105669,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488789,860,5,2,86,28,ahnt9ejgwj58ul8auzdvi3czf,1,84.6,-0.8,2025-03-16T17:46:30.117Z,2025-03-16T18:07:30Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587966797,347,,5587966787,56,Right,5588105633,233,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488865,861,1,2,86,33,ahnt9ejgwj58ul8auzdvi3czf,1,84.7,0.0,2025-03-16T17:46:34.475Z,2025-03-16T17:46:36Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587967197,212,16.9,5587967195,141,8.3,5587967199,213,2.79,5587967189,107,,5587967193,140,69.6,5587967191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488841,855,43,2,86,33,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:46:34.764Z,2025-03-16T17:46:36Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5587967065,56,Back,5587967069,347,0,5587967269,144,5,5587967105,233,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488927,862,1,2,86,34,ahnt9ejgwj58ul8auzdvi3czf,1,69.6,8.3,2025-03-16T17:46:35.867Z,2025-03-16T17:46:38Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587967557,212,11.4,5587967555,141,1.7,5587967553,140,79.6,5587967551,56,Right,5587967559,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489015,863,1,2,86,36,ahnt9ejgwj58ul8auzdvi3czf,1,80.7,3.7,2025-03-16T17:46:38.444Z,2025-03-16T17:46:41Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587967927,140,75.2,5587967931,212,10.1,5587967925,56,Right,5587967933,213,2.18,5587967929,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489017,864,61,2,86,40,ahnt9ejgwj58ul8auzdvi3czf,1,75.2,15.8,2025-03-16T17:46:41.732Z,2025-03-16T17:46:42Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587967941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789702083,983,1,2,86,40,9qsmopgutr7ut5g6workk8w4i,0,26.3,70.9,2025-03-16T17:46:41.749Z,2025-03-16T22:50:02Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5589145853,212,2.3,5589145851,141,73.5,5589145849,140,27.7,5589145855,213,0.88,5589145845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489025,856,43,2,86,40,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:46:42.274Z,2025-03-16T22:50:49Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5587967975,56,Back,5589147361,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789702313,1012,61,2,86,42,ahnt9ejgwj58ul8auzdvi3czf,1,71.3,32.0,2025-03-16T17:46:43.498Z,2025-03-16T22:50:43Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5589147227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489135,865,1,2,86,44,ahnt9ejgwj58ul8auzdvi3czf,1,64.3,44.9,2025-03-16T17:46:45.603Z,2025-03-16T17:46:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587968671,140,76.3,5587968673,141,41.0,5587968669,56,Center,5587968677,213,6.08,5587968675,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489191,866,1,2,86,45,ahnt9ejgwj58ul8auzdvi3czf,1,77.5,46.2,2025-03-16T17:46:46.963Z,2025-03-16T22:50:56Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5587969003,213,2.02,5587968995,140,74.4,5587968997,141,56.2,5587968999,212,7.5,5587968993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489231,867,1,2,86,47,ahnt9ejgwj58ul8auzdvi3czf,1,77.1,57.6,2025-03-16T17:46:48.532Z,2025-03-16T18:00:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587969213,56,Center,5587969225,213,5.03,5587969219,141,44.6,5587969223,212,9.3,5587969215,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489245,868,50,2,86,48,ahnt9ejgwj58ul8auzdvi3czf,1,80.4,46.8,2025-03-16T17:46:49.947Z,2025-03-16T18:00:38Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5587969297,56,Center,5587969299,286,,5587969831,233,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489315,857,7,2,86,48,9qsmopgutr7ut5g6workk8w4i,1,19.6,53.2,2025-03-16T17:46:49.948Z,2025-03-16T22:51:21Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5587969671,285,,5587969691,233,868,5587969669,56,Back,5589148467,178,,5589148465,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489255,869,43,2,86,49,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T17:46:50.757Z,2025-03-16T22:51:40Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5589149063,144,61,5587969317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489491,860,1,2,86,49,9qsmopgutr7ut5g6workk8w4i,1,18.8,46.6,2025-03-16T17:46:50.871Z,2025-03-16T22:52:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587970501,140,26.9,5587970503,141,40.7,5587970499,56,Back,5587970507,213,5.84,5587970505,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789702807,985,1,2,86,51,9qsmopgutr7ut5g6workk8w4i,1,28.1,39.8,2025-03-16T17:46:52.849Z,2025-03-16T22:52:12Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5589150313,141,45.2,5589150311,140,25.1,5589150309,56,Back,5589150315,212,4.8,5589150317,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489513,861,1,2,86,53,9qsmopgutr7ut5g6workk8w4i,1,35.8,45.2,2025-03-16T17:46:54.614Z,2025-03-16T22:52:55Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587970633,141,30.7,5587970631,140,42.3,5587970629,56,Back,5587970635,212,12.0,5587970637,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489405,858,43,2,86,53,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:46:55.296Z,2025-03-16T17:47:03Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587971013,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489453,859,43,2,86,56,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:46:57.512Z,2025-03-16T22:51:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5589149261,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489539,862,1,2,86,58,9qsmopgutr7ut5g6workk8w4i,0,56.5,27.9,2025-03-16T17:46:59.799Z,2025-03-16T17:47:00Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587970763,212,30.1,5587970761,141,34.8,5587970757,56,Center,5587970759,140,84.8,5587970765,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489557,870,52,2,87,0,ahnt9ejgwj58ul8auzdvi3czf,1,11.4,65.4,2025-03-16T17:47:01.835Z,2025-03-16T22:53:01Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5589152141,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489627,871,1,2,87,2,ahnt9ejgwj58ul8auzdvi3czf,1,15.1,59.1,2025-03-16T17:47:03.971Z,2025-03-16T22:53:14Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587971297,287,,5587971225,56,Back,5587971231,140,32.3,5587971245,213,5.48,5587971235,141,31.7,5587971221,123,,5587971239,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489837,872,1,2,87,9,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,35.4,2025-03-16T17:47:10.531Z,2025-03-16T17:47:12Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5587972383,140,52.5,5587972381,56,Center,5587972387,212,12.8,5587972385,141,48.2,5587972391,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490027,873,1,2,87,10,ahnt9ejgwj58ul8auzdvi3czf,1,52.5,48.2,2025-03-16T17:47:12.259Z,2025-03-16T17:47:20Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587973551,141,57.3,5587973553,212,6.2,5587973549,140,53.3,5587973555,213,1.44,5587973547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490115,874,1,2,87,18,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,64.5,2025-03-16T17:47:20.236Z,2025-03-16T17:47:23Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587974083,56,Left,5587974089,212,13.4,5587974085,140,73.1,5587974087,141,81.8,5587974091,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490167,875,1,2,87,22,ahnt9ejgwj58ul8auzdvi3czf,1,73.1,81.8,2025-03-16T17:47:23.467Z,2025-03-16T17:47:25Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5587974335,213,1.37,5587974321,56,Left,5587974325,140,75.0,5587974333,212,9.9,5587974329,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490185,876,1,2,87,24,ahnt9ejgwj58ul8auzdvi3czf,0,75.0,96.0,2025-03-16T17:47:25.811Z,2025-03-16T22:53:36Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5587974427,56,Center,5587974431,140,90.6,5587974441,213,5.32,5587974439,212,28.7,5589153147,224,,5587974419,2,,5587974423,155,,5589153149,72,,5587974435,141,,,,,,,,,,,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490249,863,12,2,87,25,9qsmopgutr7ut5g6workk8w4i,1,14.2,39.4,2025-03-16T17:47:26.694Z,2025-03-16T17:47:29Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587974857,56,Back,5587974861,140,35.9,5587974871,213,6.04,5587974867,212,23.5,5587974865,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490301,864,1,2,87,27,9qsmopgutr7ut5g6workk8w4i,1,36.0,31.0,2025-03-16T17:47:29.119Z,2025-03-16T17:47:30Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5587975137,213,4.05,5587975135,212,10.3,5587975129,56,Back,5587975131,140,30.0,5587975133,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490481,865,1,2,87,29,9qsmopgutr7ut5g6workk8w4i,1,29.6,17.4,2025-03-16T17:47:30.816Z,2025-03-16T17:47:37Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587976111,141,34.6,5587976113,212,17.1,5587976109,140,41.5,5587976105,155,,5587976107,56,Back,5587976115,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490509,866,1,2,87,30,9qsmopgutr7ut5g6workk8w4i,0,42.8,35.8,2025-03-16T17:47:31.983Z,2025-03-16T17:47:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587976227,212,12.9,5587976225,141,17.9,5587976219,56,Back,5587976223,140,38.6,5587976229,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490449,877,1,2,87,32,ahnt9ejgwj58ul8auzdvi3czf,1,60.3,78.5,2025-03-16T17:47:33.531Z,2025-03-16T17:47:36Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5587975951,213,5.12,5587975949,212,11.6,5587975943,56,Center,5587975945,140,64.7,5587975947,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490469,878,1,2,87,34,ahnt9ejgwj58ul8auzdvi3czf,1,64.7,62.3,2025-03-16T17:47:36.059Z,2025-03-16T17:47:37Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587976055,141,58.5,5587976057,212,9.5,5587976053,140,73.4,5587976059,213,6.01,5587976051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490543,879,1,2,87,35,ahnt9ejgwj58ul8auzdvi3czf,1,73.4,58.5,2025-03-16T17:47:36.867Z,2025-03-16T17:47:49Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,1.0,,5587976411,141,66.7,5587977305,210,13,5587976413,212,6.0,5587976409,140,71.2,5587977851,156,,5587976415,213,1.96,5587976407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490553,880,13,2,87,36,ahnt9ejgwj58ul8auzdvi3czf,1,77.3,64.6,2025-03-16T17:47:37.682Z,2025-03-16T22:54:50Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587977329,84,,5587977331,29,,5587976455,56,Center,5587977341,215,,5587977345,231,52.2,5587976451,22,,5587977339,103,5.6,5587977327,72,,5587977343,230,5587977333,55,879,5587976453,18,,5587977337,102,,,98.8,40.8,,,,,,,,,,,,,,,,,,,,,,,,,
2789490671,867,5,2,87,37,9qsmopgutr7ut5g6workk8w4i,1,-0.4,61.1,2025-03-16T17:47:38.640Z,2025-03-16T22:54:38Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587977115,233,881,5587977045,56,Back,5587977047,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490567,881,5,2,87,37,ahnt9ejgwj58ul8auzdvi3czf,0,100.4,38.9,2025-03-16T17:47:38.640Z,2025-03-16T22:54:38Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5587977125,233,867,5587976529,56,Center,5587976531,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491297,868,18,2,88,7,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:48:09.048Z,2025-03-16T22:55:37Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587980515,59,35,5587980513,44,Midfielder,5587980671,55,869,5587980511,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491309,869,19,2,88,7,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:48:09.049Z,2025-03-16T22:55:38Z,aa0888u38mjc1euhofseazb2t,S. Spierings,,,5587980569,55,868,5587980559,145,8,5587980567,44,Midfielder,5588113377,293,2,5588113375,292,7,5587980563,59,6,5587980551,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789499505,907,40,2,88,8,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T17:48:09.472Z,2025-03-16T22:55:40Z,,,,,5588025213,30,"4ilnnpfgjfz35lni9ppzd93v9, hsobzlp177f9755mpsi7szmy, 2tthm6h5o033dz440e476rhbe, etz3rjq7chhaomst5u28nnff9, 506kxojakimt5s0v2c4q6b33e, bnar4f48vnx4oaz2lzch48es5, aa0888u38mjc1euhofseazb2t, chteizjcvxpvze9p77gcttcoa, 91suopiz6irxqevhzv8lx76ne, 53nd6a4o02ebb0w2s12prijje, 9auqrrixu34cgkpe8trlkaoh6, 3hi7nroqhsvj8elv8nd9a8ted, 1tt9jeekqwpyi6lnj4vyouuj8, caoahimfnw46l1vnpsp6vf9qs, 5ssy03x358qpvbvlhdg2152qc",5588025215,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",5588025217,59,"1, 2, 24, 10, 32, 4, 6, 7, 17, 28, 11, 16, 34, 38, 42",5588025221,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5588025219,130,2,5588025223,194,bnar4f48vnx4oaz2lzch48es5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789491977,870,1,2,88,31,9qsmopgutr7ut5g6workk8w4i,1,4.6,43.9,2025-03-16T17:48:33.350Z,2025-03-16T17:48:38Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587984021,56,Center,5587984035,74,,5587984019,124,,5587984023,140,59.1,5587984025,141,36.6,5587984031,1,,5587984027,212,57.4,5587984029,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492043,871,1,2,88,36,9qsmopgutr7ut5g6workk8w4i,1,59.4,32.7,2025-03-16T17:48:38.182Z,2025-03-16T22:56:19Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5587984435,212,17.2,5587984437,213,1.76,5587984429,56,Center,5587984433,141,57.5,5587984427,3,,5587984431,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492185,872,1,2,88,37,9qsmopgutr7ut5g6workk8w4i,1,55.6,57.7,2025-03-16T17:48:39.222Z,2025-03-16T22:56:28Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5587985277,141,81.4,5587985275,140,44.7,5587985281,213,2.19,5587985273,56,Back,5587985279,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492203,873,1,2,88,46,9qsmopgutr7ut5g6workk8w4i,1,74.4,91.1,2025-03-16T17:48:48.230Z,2025-03-16T17:48:49Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5587985401,213,1.69,5587985399,212,4.4,5587985391,56,Left,5587985395,140,73.9,5587985397,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492225,874,1,2,88,47,9qsmopgutr7ut5g6workk8w4i,1,72.6,95.4,2025-03-16T17:48:49.390Z,2025-03-16T17:48:51Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5587985501,56,Left,5587985503,140,61.5,5587985509,213,3.26,5587985507,212,11.7,5587985505,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492265,875,1,2,88,49,9qsmopgutr7ut5g6workk8w4i,1,61.5,92.4,2025-03-16T17:48:50.862Z,2025-03-16T17:48:52Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5587985717,140,74.5,5587985715,56,Left,5587985721,212,13.9,5587985719,141,96.0,5587985723,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492469,876,1,2,88,50,9qsmopgutr7ut5g6workk8w4i,1,74.5,96.0,2025-03-16T17:48:52.301Z,2025-03-16T17:49:03Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5587986815,140,77.4,5587986817,141,81.1,5587986819,212,10.6,5587986821,213,5.00,5587986813,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492345,882,83,2,88,54,ahnt9ejgwj58ul8auzdvi3czf,0,8.1,15.8,2025-03-16T17:48:56.146Z,2025-03-16T17:49:04Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587986923,399,9auqrrixu34cgkpe8trlkaoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789492427,883,83,2,89,0,ahnt9ejgwj58ul8auzdvi3czf,0,3.0,9.1,2025-03-16T17:49:01.507Z,2025-03-16T17:49:04Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587986909,399,9auqrrixu34cgkpe8trlkaoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789704339,1014,83,2,89,0,ahnt9ejgwj58ul8auzdvi3czf,1,6.6,2.6,2025-03-16T17:49:01.859Z,2025-03-16T22:57:12Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5589160453,399,9auqrrixu34cgkpe8trlkaoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
