id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value
2789485771,991,1,2,84,0,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,43.9,2025-03-16T17:44:34.840Z,2025-03-16T17:44:38Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587949885,140,60.6,5587949891,213,1.25,5587949889,212,18.2,5587949883,56,Center,5587949887,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485873,992,1,2,84,3,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,67.3,2025-03-16T17:44:38.007Z,2025-03-16T17:44:42Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587950529,141,12.6,5587950533,212,41.3,5587950537,1,,5587950527,140,80.9,5587950523,56,Right,5587950517,155,,5587950535,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485923,993,1,2,84,7,77tfx9me4aaqhzv78bmgsy9bg,1,79.3,13.5,2025-03-16T17:44:42.424Z,2025-03-16T17:44:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587950719,141,27.3,5587950715,140,73.9,5587950713,56,Center,5587950727,213,2.11,5587950723,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486011,994,1,2,84,9,77tfx9me4aaqhzv78bmgsy9bg,1,73.9,27.3,2025-03-16T17:44:44.087Z,2025-03-16T17:44:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587951285,140,67.5,5587951295,213,2.14,5587951283,56,Center,5587951287,141,42.7,5587951291,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486067,995,1,2,84,12,77tfx9me4aaqhzv78bmgsy9bg,1,69.1,50.1,2025-03-16T17:44:47.240Z,2025-03-16T17:44:49Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587951621,140,70.2,5587951625,212,9.3,5587951619,56,Center,5587951623,141,63.7,5587951627,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486129,996,1,2,84,14,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,68.7,2025-03-16T17:44:49.767Z,2025-03-16T17:44:51Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587951917,56,Left,5587951923,212,11.4,5587951925,213,0.70,5587951921,141,79.6,5587951919,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486201,997,1,2,84,16,77tfx9me4aaqhzv78bmgsy9bg,1,77.1,79.6,2025-03-16T17:44:51.543Z,2025-03-16T17:44:53Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5587952271,213,5.11,5587952261,141,71.5,5587952263,212,6.0,5587952257,56,Center,5587952259,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486215,998,61,2,84,18,77tfx9me4aaqhzv78bmgsy9bg,1,79.3,72.0,2025-03-16T17:44:53.061Z,2025-03-16T17:44:53Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5587952359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486297,999,1,2,84,19,77tfx9me4aaqhzv78bmgsy9bg,1,81.5,86.9,2025-03-16T17:44:54.426Z,2025-03-16T17:44:57Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5587952731,213,3.32,5587952729,212,10.8,5587952727,141,84.1,5587952723,56,Left,5587952725,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486461,1000,1,2,84,22,77tfx9me4aaqhzv78bmgsy9bg,1,71.9,82.3,2025-03-16T17:44:56.935Z,2025-03-16T17:45:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587953595,212,23.2,5587953591,140,65.9,5587953589,56,Center,5587953597,213,4.44,5587953593,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486535,1001,1,2,84,28,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,42.5,2025-03-16T17:45:03.816Z,2025-03-16T17:45:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587953999,140,68.9,5587954003,212,14.0,5587954001,141,63.0,5587954005,213,1.48,5587953997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486583,1002,1,2,84,31,77tfx9me4aaqhzv78bmgsy9bg,1,70.0,62.0,2025-03-16T17:45:06.216Z,2025-03-16T17:45:08Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587954279,56,Center,5587954281,140,68.1,5587954285,212,9.8,5587954283,141,47.9,5587954287,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486615,1003,1,2,84,33,77tfx9me4aaqhzv78bmgsy9bg,1,67.9,45.7,2025-03-16T17:45:08.151Z,2025-03-16T17:45:10Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587954501,140,66.6,5587954505,212,16.4,5587954499,56,Center,5587954507,213,4.63,5587954503,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486689,1004,1,2,84,35,77tfx9me4aaqhzv78bmgsy9bg,1,67.0,20.4,2025-03-16T17:45:09.895Z,2025-03-16T17:45:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587954961,212,12.7,5587954963,213,5.36,5587954947,56,Right,5587954953,140,74.3,5587954957,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486725,1005,1,2,84,38,77tfx9me4aaqhzv78bmgsy9bg,1,74.6,6.7,2025-03-16T17:45:12.888Z,2025-03-16T17:45:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587955189,140,63.8,5587955193,212,14.6,5587955185,56,Right,5587955195,213,2.46,5587955191,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486751,1006,1,2,84,40,77tfx9me4aaqhzv78bmgsy9bg,1,63.8,20.4,2025-03-16T17:45:14.871Z,2025-03-16T17:45:16Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587955349,141,40.4,5587955347,140,61.9,5587955353,213,1.72,5587955351,212,13.7,5587955345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486843,1007,43,2,84,41,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-16T17:45:15.864Z,2025-03-16T17:45:20Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587955891,56,Center,5587956047,144,1,5587955903,213,3.14,5587955901,212,0,5587955893,140,61.9,5587955897,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486915,1008,1,2,84,45,77tfx9me4aaqhzv78bmgsy9bg,1,67.5,50.1,2025-03-16T17:45:20.239Z,2025-03-16T17:45:26Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587956279,56,Center,5587956285,212,13.6,5587956281,140,69.0,5587956283,141,69.9,5587956287,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486933,1009,1,2,84,47,77tfx9me4aaqhzv78bmgsy9bg,0,69.0,69.6,2025-03-16T17:45:22.024Z,2025-03-16T17:45:22Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587956375,56,Center,5587956381,212,21.1,5587956383,213,5.69,5587956379,141,52.4,5587956377,140,85.7,5587956373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486939,624,8,2,84,47,anga7587r1zv4ey71ge9zxol3,1,15.0,50.0,2025-03-16T17:45:22.729Z,2025-03-16T23:17:37Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587956557,15,,5589199469,384,,5587956403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486983,1010,43,2,84,48,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-16T17:45:23.735Z,2025-03-16T17:46:19Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587964939,144,61,5587956633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789486987,625,12,2,84,49,anga7587r1zv4ey71ge9zxol3,1,12.5,65.8,2025-03-16T17:45:24.198Z,2025-03-16T17:45:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5587956657,140,10.2,5587956659,141,50.7,5587956709,15,,5587956663,213,4.48,5587956655,56,Back,5587956661,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487049,626,12,2,84,50,anga7587r1zv4ey71ge9zxol3,1,10.2,50.7,2025-03-16T17:45:25.682Z,2025-03-16T17:45:27Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587956975,213,0.48,5587956965,140,19.1,5587956973,212,10.5,5587957005,15,,5587956969,141,57.9,5587956963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487133,1011,1,2,84,54,77tfx9me4aaqhzv78bmgsy9bg,1,79.8,50.3,2025-03-16T17:45:28.952Z,2025-03-16T17:45:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587957431,212,13.8,5587957435,213,4.90,5587957425,141,30.4,5587957415,56,Center,5587957421,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487153,1012,1,2,84,55,77tfx9me4aaqhzv78bmgsy9bg,1,81.1,30.9,2025-03-16T17:45:29.911Z,2025-03-16T17:45:30Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587957543,56,Center,5587957547,141,38.0,5587957551,212,5.9,5587957553,213,2.18,5587957545,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487169,1013,1,2,84,55,77tfx9me4aaqhzv78bmgsy9bg,0,77.9,38.0,2025-03-16T17:45:30.584Z,2025-03-16T17:45:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587957691,212,11.3,5587957687,140,86.1,5587957689,141,48.7,5587957683,155,,5587957685,56,Center,5587957693,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487195,627,8,2,84,57,anga7587r1zv4ey71ge9zxol3,1,15.3,48.7,2025-03-16T17:45:32.087Z,2025-03-16T23:17:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5587957781,56,Back,5589199585,384,,5587957821,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487289,628,44,2,84,59,anga7587r1zv4ey71ge9zxol3,1,29.2,57.6,2025-03-16T17:45:34.775Z,2025-03-16T17:45:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587958313,285,,5587958311,56,Back,5587958351,233,1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487273,1014,44,2,84,59,77tfx9me4aaqhzv78bmgsy9bg,0,70.8,42.4,2025-03-16T17:45:34.776Z,2025-03-16T17:45:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587958379,233,628,5587958233,56,Center,5587958239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487369,629,1,2,85,0,anga7587r1zv4ey71ge9zxol3,0,27.7,54.9,2025-03-16T17:45:35.618Z,2025-03-16T17:45:39Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5587958821,141,60.5,5587958815,168,,5587958825,213,0.66,5587958823,212,6.2,5587958819,140,32.4,5587958817,56,Back,5587958813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487313,1015,1,2,85,1,77tfx9me4aaqhzv78bmgsy9bg,0,61.7,38.9,2025-03-16T17:45:36.311Z,2025-03-16T17:45:37Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587958471,3,,5587958481,213,1.17,5587958475,140,65.4,5587958479,212,10.0,5587958477,141,52.4,5587958473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487375,630,8,2,85,2,anga7587r1zv4ey71ge9zxol3,1,33.8,44.0,2025-03-16T17:45:37.665Z,2025-03-16T23:17:52Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5589200055,385,,5587958851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487547,1016,1,2,85,8,77tfx9me4aaqhzv78bmgsy9bg,1,20.9,59.1,2025-03-16T17:45:43.415Z,2025-03-16T17:45:47Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5587959905,213,5.20,5587959901,141,28.2,5587959897,56,Back,5587959903,212,23.7,5587959899,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487607,1017,1,2,85,12,77tfx9me4aaqhzv78bmgsy9bg,1,38.0,27.9,2025-03-16T17:45:47.623Z,2025-03-16T17:45:50Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587960277,213,5.64,5587960273,141,5.5,5587960269,56,Right,5587960275,212,25.4,5587960271,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487629,1018,1,2,85,15,77tfx9me4aaqhzv78bmgsy9bg,1,58.1,6.1,2025-03-16T17:45:49.975Z,2025-03-16T17:45:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587960429,56,Right,5587960437,213,1.79,5587960433,141,21.0,5587960431,140,55.9,5587960435,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487685,1019,1,2,85,16,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,21.2,2025-03-16T17:45:51.031Z,2025-03-16T17:45:53Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587960729,56,Back,5587960737,213,2.78,5587960733,141,25.8,5587960731,140,48.0,5587960735,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487849,1020,1,2,85,18,77tfx9me4aaqhzv78bmgsy9bg,1,48.0,25.8,2025-03-16T17:45:52.919Z,2025-03-16T17:45:58Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587961705,56,Center,5587961711,212,28.1,5587961709,141,64.2,5587961713,213,1.19,5587961707,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487865,1021,1,2,85,23,77tfx9me4aaqhzv78bmgsy9bg,0,61.9,68.2,2025-03-16T17:45:58.184Z,2025-03-16T17:45:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587961783,212,23.1,5587961779,141,38.8,5587961777,140,73.0,5587961773,155,,5587961785,213,5.24,5587961775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487883,631,8,2,85,24,anga7587r1zv4ey71ge9zxol3,1,27.7,68.2,2025-03-16T17:45:59.379Z,2025-03-16T23:18:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5589200605,383,,5587961881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789487979,632,1,2,85,25,anga7587r1zv4ey71ge9zxol3,0,32.8,70.2,2025-03-16T17:46:00.316Z,2025-03-16T17:46:02Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5587962461,56,Back,5587962465,141,45.4,5587962469,213,4.50,5587962467,212,17.3,5587962463,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488065,633,4,2,85,29,anga7587r1zv4ey71ge9zxol3,1,30.0,46.8,2025-03-16T17:46:04.725Z,2025-03-16T17:46:36Z,,,,,5587963095,10,,5587963101,285,,5587963099,152,,5587963097,56,Back,5587966679,233,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488059,1022,4,2,85,29,77tfx9me4aaqhzv78bmgsy9bg,0,70.0,53.2,2025-03-16T17:46:04.726Z,2025-03-16T17:46:36Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5587963245,152,,5587963241,10,,5587963247,286,,5587963243,56,Center,5587966685,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789488939,634,1,2,86,0,anga7587r1zv4ey71ge9zxol3,0,30.2,44.0,2025-03-16T17:46:35.717Z,2025-03-16T17:46:38Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587967603,152,,5587967607,140,100.0,5587967613,213,6.00,5587967611,212,77.3,5587967599,5,,5587967609,141,12.3,5587967615,1,,5587967601,157,,5587967605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2789489391,635,5,2,86,3,anga7587r1zv4ey71ge9zxol3,0,101.0,13.3,2025-03-16T17:46:38.279Z,2025-03-16T17:57:13Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587970169,233,1023,5587970051,346,,5587970045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489013,1023,5,2,86,3,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,86.7,2025-03-16T17:46:38.279Z,2025-03-16T17:57:12Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5587967921,56,Back,5587970157,233,635,5587967923,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489215,1024,1,2,86,13,77tfx9me4aaqhzv78bmgsy9bg,1,4.5,58.1,2025-03-16T17:46:48.119Z,2025-03-16T17:46:49Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5587969157,189,,5587969117,141,36.7,5587969119,212,18.3,5587969113,56,Back,5587969111,124,,5587969121,213,5.36,5587969115,140,15.0,5587969125,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489485,1025,1,2,86,20,77tfx9me4aaqhzv78bmgsy9bg,1,48.3,29.8,2025-03-16T17:46:55.111Z,2025-03-16T17:46:58Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587970461,140,46.5,5587970465,212,13.4,5587970459,56,Back,5587970463,141,49.3,5587970467,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489503,1026,1,2,86,23,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,51.5,2025-03-16T17:46:58.407Z,2025-03-16T17:46:59Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587970551,213,1.12,5587970545,140,59.2,5587970543,56,Center,5587970549,212,14.8,5587970547,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489581,1027,1,2,86,24,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,71.1,2025-03-16T17:46:59.159Z,2025-03-16T17:47:03Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587970991,212,21.7,5587970983,56,Left,5587970989,141,92.1,5587970987,140,74.8,5587970993,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489671,1028,1,2,86,28,77tfx9me4aaqhzv78bmgsy9bg,1,74.4,88.1,2025-03-16T17:47:03.199Z,2025-03-16T17:47:09Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5587971495,1,,5587971491,212,45.8,5587971473,155,,5587971477,196,,5587971489,141,22.2,5587971485,140,83.3,5587971493,213,4.92,5587971481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489681,1029,1,2,86,31,77tfx9me4aaqhzv78bmgsy9bg,0,83.3,22.2,2025-03-16T17:47:06.583Z,2025-03-16T17:47:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587971533,141,31.2,5587971537,213,2.07,5587971535,212,7.0,5587971531,140,80.1,5587971529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490163,636,12,2,86,33,anga7587r1zv4ey71ge9zxol3,1,19.4,74.1,2025-03-16T17:47:08.358Z,2025-03-16T17:47:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5587974301,56,Center,5587974305,141,50.1,5587974309,213,5.93,5587974303,140,62.2,5587974307,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789489917,1030,1,2,86,37,77tfx9me4aaqhzv78bmgsy9bg,1,42.2,47.6,2025-03-16T17:47:12.439Z,2025-03-16T17:47:15Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5587972819,212,17.5,5587972813,56,Center,5587972817,141,68.1,5587972823,213,0.92,5587972815,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490019,1031,1,2,86,40,77tfx9me4aaqhzv78bmgsy9bg,1,56.6,68.1,2025-03-16T17:47:15.015Z,2025-03-16T17:47:19Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587973477,56,Right,5587973473,155,,5587973483,212,45.2,5587973487,1,,5587973475,196,,5587973481,141,6.5,5587973485,213,5.10,5587973479,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490045,1032,1,2,86,44,77tfx9me4aaqhzv78bmgsy9bg,1,71.9,8.0,2025-03-16T17:47:19.782Z,2025-03-16T17:47:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587973665,213,2.44,5587973661,141,18.3,5587973659,140,64.0,5587973663,212,10.9,5587973657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490081,1033,1,2,86,46,77tfx9me4aaqhzv78bmgsy9bg,1,64.0,18.3,2025-03-16T17:47:21.254Z,2025-03-16T17:47:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587973891,141,14.9,5587973895,213,3.45,5587973887,56,Right,5587973889,140,57.0,5587973893,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490183,1034,1,2,86,47,77tfx9me4aaqhzv78bmgsy9bg,1,56.9,14.9,2025-03-16T17:47:22.326Z,2025-03-16T17:47:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587974417,56,Center,5587974425,141,43.7,5587974433,213,1.59,5587974421,140,56.6,5587974429,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490255,1035,1,2,86,51,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,51.6,2025-03-16T17:47:26.024Z,2025-03-16T17:47:29Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5587974895,213,1.24,5587974891,141,66.6,5587974885,56,Center,5587974893,212,10.8,5587974889,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490337,1036,1,2,86,54,77tfx9me4aaqhzv78bmgsy9bg,1,70.8,62.1,2025-03-16T17:47:29.223Z,2025-03-16T17:47:32Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587975307,56,Center,5587975313,212,13.8,5587975311,141,42.1,5587975315,213,4.55,5587975309,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490415,1037,1,2,86,57,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,37.3,2025-03-16T17:47:31.850Z,2025-03-16T17:47:34Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587975747,141,9.8,5587975749,212,21.1,5587975743,140,77.0,5587975741,56,Right,5587975751,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490517,1038,1,2,86,59,77tfx9me4aaqhzv78bmgsy9bg,1,76.9,10.0,2025-03-16T17:47:34.694Z,2025-03-16T17:47:38Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587976273,141,17.3,5587976277,213,0.47,5587976275,212,11.0,5587976271,140,86.2,5587976269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490583,1039,1,2,87,3,77tfx9me4aaqhzv78bmgsy9bg,1,85.3,16.7,2025-03-16T17:47:38.023Z,2025-03-16T17:47:40Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587976635,212,16.2,5587976631,140,70.0,5587976629,56,Right,5587976637,213,3.27,5587976633,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490647,1040,1,2,87,5,77tfx9me4aaqhzv78bmgsy9bg,0,71.7,12.9,2025-03-16T17:47:40.166Z,2025-03-16T23:19:23Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587976911,155,,5589203481,224,,5587976921,141,54.3,5587976909,2,,5587976925,213,0.96,5589203443,20,,5587976923,212,34.4,5587976927,1,,5587976913,56,Center,5587976917,140,,,,,,,,,,,90.5,,,,,,,,,,,,
2789490701,637,12,2,87,9,anga7587r1zv4ey71ge9zxol3,1,9.7,37.4,2025-03-16T17:47:44.336Z,2025-03-16T17:47:45Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587977211,140,29.0,5587977215,212,20.9,5587977209,56,Back,5587977217,213,6.04,5587977269,15,,5587977213,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490789,1041,1,2,87,10,77tfx9me4aaqhzv78bmgsy9bg,1,73.5,69.6,2025-03-16T17:47:45.031Z,2025-03-16T17:47:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587977841,212,18.8,5587977837,140,73.1,5587977839,141,97.2,5587977843,213,1.59,5587977835,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789490863,1042,1,2,87,14,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,97.4,2025-03-16T17:47:48.934Z,2025-03-16T17:59:02Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5587978235,56,Back,5587978243,213,3.65,5587978239,141,58.5,5587978241,212,54.2,5587978237,140,28.0,5587978245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
