id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2818978833,742,1,2,78,21,b3r6d8ydtmtjckam6pku9y400,1,51.8,100.0,2025-05-25T16:44:56.947Z,2025-05-25T18:13:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750573853,107,,5750573871,212,18.3,5750985759,189,,5750573859,56,Back,5750573867,141,86.9,5750573863,140,36.8,5750573875,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978853,743,1,2,78,25,b3r6d8ydtmtjckam6pku9y400,1,42.3,85.2,2025-05-25T16:45:00.291Z,2025-05-25T18:13:28Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750573975,141,92.8,5750573979,213,1.20,5750573971,56,Back,5750573977,212,5.5,5750573973,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978913,744,1,2,78,25,b3r6d8ydtmtjckam6pku9y400,1,33.7,91.2,2025-05-25T16:45:00.963Z,2025-05-25T16:45:02Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750574251,212,11.6,5750574249,141,78.6,5750574245,56,Back,5750574255,213,3.97,5750574247,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978941,745,1,2,78,27,b3r6d8ydtmtjckam6pku9y400,1,25.9,78.3,2025-05-25T16:45:02.468Z,2025-05-25T16:45:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750574425,213,5.49,5750574419,140,34.5,5750574421,141,64.7,5750574423,212,12.9,5750574417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979045,746,1,2,78,28,b3r6d8ydtmtjckam6pku9y400,1,34.5,64.7,2025-05-25T16:45:03.411Z,2025-05-25T16:45:06Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750574919,56,Back,5750574925,212,10.4,5750574927,213,2.35,5750574923,141,75.6,5750574921,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979121,747,1,2,78,31,b3r6d8ydtmtjckam6pku9y400,1,27.5,75.5,2025-05-25T16:45:06.611Z,2025-05-25T16:45:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750575315,212,40.3,5750575319,1,,5750575307,155,,5750575311,140,65.5,5750575313,141,66.9,5750575317,213,6.14,5750575309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979135,748,61,2,78,33,b3r6d8ydtmtjckam6pku9y400,0,65.5,66.9,2025-05-25T16:45:09.086Z,2025-05-25T17:04:28Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750575377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979165,758,1,2,78,34,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,25.0,2025-05-25T16:45:09.861Z,2025-05-25T16:45:10Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750575503,141,38.5,5750575507,212,12.0,5750575495,56,Center,5750575513,213,0.88,5750575497,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979209,760,50,2,78,36,77tfx9me4aaqhzv78bmgsy9bg,1,48.2,32.2,2025-05-25T16:45:12.261Z,2025-05-25T17:03:44Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750575755,56,Back,5750575757,286,,5750686569,233,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818999259,993,7,2,78,37,b3r6d8ydtmtjckam6pku9y400,0,51.8,67.8,2025-05-25T16:45:12.262Z,2025-05-25T18:13:42Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750686517,233,760,5750686479,56,Center,5750686481,285,,5750987231,178,,5750987229,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979251,761,1,2,78,38,77tfx9me4aaqhzv78bmgsy9bg,1,39.4,18.2,2025-05-25T16:45:13.926Z,2025-05-25T17:03:39Z,b4ocx2ub0iwtzac72gd0voj6c,M. Walker,,,5750576021,212,13.8,5750576017,140,28.4,5750576019,141,29.4,5750576025,213,2.56,5750576015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979363,762,1,2,78,41,77tfx9me4aaqhzv78bmgsy9bg,0,27.7,31.6,2025-05-25T16:45:16.470Z,2025-05-25T16:45:18Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750576619,212,31.4,5750576621,213,6.27,5750576611,157,,5750576617,141,30.9,5750576623,1,,5750576613,56,Center,5750576615,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979487,750,1,2,78,44,b3r6d8ydtmtjckam6pku9y400,1,34.3,63.8,2025-05-25T16:45:19.619Z,2025-05-25T16:45:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750577377,56,Back,5750577383,212,12.4,5750577381,141,56.9,5750577379,140,45.2,5750577385,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979519,751,1,2,78,48,b3r6d8ydtmtjckam6pku9y400,1,43.5,46.3,2025-05-25T16:45:24.243Z,2025-05-25T16:45:25Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750577543,56,Back,5750577547,140,39.8,5750577557,212,20.7,5750577553,141,16.4,5750577561,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979573,752,1,2,78,50,b3r6d8ydtmtjckam6pku9y400,1,40.1,16.4,2025-05-25T16:45:25.779Z,2025-05-25T16:45:28Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750577815,213,2.31,5750577811,141,31.7,5750577809,140,31.0,5750577813,212,14.1,5750577807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979633,753,1,2,78,52,b3r6d8ydtmtjckam6pku9y400,1,31.4,32.3,2025-05-25T16:45:28.195Z,2025-05-25T16:45:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750578153,212,13.6,5750578149,140,24.4,5750578151,141,49.1,5750578147,56,Back,5750578155,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979689,754,1,2,78,55,b3r6d8ydtmtjckam6pku9y400,1,24.4,49.1,2025-05-25T16:45:30.851Z,2025-05-25T16:45:33Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5750578473,141,27.1,5750578469,56,Back,5750578477,213,4.92,5750578471,140,27.4,5750578475,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979737,755,1,2,78,57,b3r6d8ydtmtjckam6pku9y400,1,27.0,26.9,2025-05-25T16:45:33.106Z,2025-05-25T16:45:34Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750578669,56,Back,5750578683,213,4.94,5750578673,140,30.3,5750578679,212,15.2,5750578675,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979771,756,1,2,78,59,b3r6d8ydtmtjckam6pku9y400,1,30.3,5.2,2025-05-25T16:45:34.502Z,2025-05-25T16:45:36Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750578935,140,18.9,5750578939,141,16.1,5750578943,213,2.59,5750578941,212,14.1,5750578931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979893,757,1,2,79,0,b3r6d8ydtmtjckam6pku9y400,1,18.9,16.1,2025-05-25T16:45:36.131Z,2025-05-25T16:45:40Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750579579,141,27.1,5750579575,56,Back,5750579583,213,0.85,5750579577,140,25.2,5750579581,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979985,758,1,2,79,4,b3r6d8ydtmtjckam6pku9y400,1,27.2,28.7,2025-05-25T16:45:39.859Z,2025-05-25T16:45:43Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750580053,213,5.18,5750580045,56,Back,5750580051,212,16.5,5750580047,140,34.3,5750580049,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980113,759,1,2,79,8,b3r6d8ydtmtjckam6pku9y400,1,35.6,7.0,2025-05-25T16:45:43.267Z,2025-05-25T16:45:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750580649,56,Center,5750580655,212,25.7,5750580651,140,52.9,5750580653,141,33.7,5750580659,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980223,760,1,2,79,12,b3r6d8ydtmtjckam6pku9y400,1,52.4,35.5,2025-05-25T16:45:47.731Z,2025-05-25T16:45:53Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750581301,141,10.7,5750581303,212,20.3,5750581305,213,5.30,5750581297,56,Right,5750581299,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980277,761,1,2,79,17,b3r6d8ydtmtjckam6pku9y400,1,66.8,23.0,2025-05-25T16:45:53.042Z,2025-05-25T16:45:55Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750581653,141,33.2,5750581651,140,62.8,5750581663,212,8.1,5750581665,213,2.12,5750581649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980307,762,1,2,79,19,b3r6d8ydtmtjckam6pku9y400,1,62.8,35.3,2025-05-25T16:45:54.627Z,2025-05-25T16:45:55Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750581797,56,Center,5750581805,140,64.5,5750581815,141,44.8,5750581823,213,1.30,5750581819,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980375,763,1,2,79,20,b3r6d8ydtmtjckam6pku9y400,1,64.5,44.8,2025-05-25T16:45:55.843Z,2025-05-25T16:45:58Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750582181,213,4.39,5750582171,140,62.8,5750582177,212,5.6,5750582169,56,Center,5750582173,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980477,764,1,2,79,23,b3r6d8ydtmtjckam6pku9y400,1,63.3,38.5,2025-05-25T16:45:58.467Z,2025-05-25T16:46:01Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750582767,56,Center,5750582773,212,11.4,5750582777,213,3.59,5750582769,140,53.5,5750582771,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980503,765,1,2,79,25,b3r6d8ydtmtjckam6pku9y400,1,53.6,31.3,2025-05-25T16:46:01.202Z,2025-05-25T16:46:02Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750582929,140,63.0,5750582931,141,34.3,5750582933,212,10.1,5750582927,56,Center,5750582935,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980533,766,1,2,79,26,b3r6d8ydtmtjckam6pku9y400,1,63.2,34.4,2025-05-25T16:46:02.051Z,2025-05-25T16:46:03Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750583133,141,29.5,5750583125,56,Center,5750583137,213,3.51,5750583129,140,54.9,5750583135,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980605,767,1,2,79,28,b3r6d8ydtmtjckam6pku9y400,1,54.2,30.8,2025-05-25T16:46:03.651Z,2025-05-25T16:46:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750583549,213,1.47,5750583545,141,54.3,5750583543,140,55.8,5750583547,212,16.1,5750583541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980631,768,1,2,79,31,b3r6d8ydtmtjckam6pku9y400,1,55.7,54.3,2025-05-25T16:46:06.306Z,2025-05-25T16:46:07Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750583689,213,4.96,5750583687,212,7.3,5750583683,140,57.4,5750583681,56,Center,5750583685,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980681,769,1,2,79,32,b3r6d8ydtmtjckam6pku9y400,1,57.4,43.6,2025-05-25T16:46:07.330Z,2025-05-25T16:46:09Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750583967,140,61.5,5750583969,141,54.3,5750583973,213,1.04,5750583965,56,Center,5750583971,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980739,770,1,2,79,33,b3r6d8ydtmtjckam6pku9y400,1,62.0,55.1,2025-05-25T16:46:09.058Z,2025-05-25T16:46:12Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750584355,56,Left,5750584363,213,1.67,5750584359,141,86.6,5750584361,212,21.5,5750584357,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980765,771,1,2,79,37,b3r6d8ydtmtjckam6pku9y400,1,59.7,83.7,2025-05-25T16:46:12.594Z,2025-05-25T16:46:14Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750584495,212,8.6,5750584489,56,Center,5750584491,140,59.4,5750584493,141,71.0,5750584497,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980831,772,1,2,79,38,b3r6d8ydtmtjckam6pku9y400,1,59.4,71.0,2025-05-25T16:46:13.890Z,2025-05-25T16:46:16Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750584849,212,10.5,5750584851,213,1.16,5750584845,140,63.4,5750584843,56,Left,5750584847,141,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980887,773,1,2,79,41,b3r6d8ydtmtjckam6pku9y400,1,63.4,85.2,2025-05-25T16:46:16.386Z,2025-05-25T16:46:19Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750585167,213,4.62,5750585163,141,75.6,5750585159,56,Center,5750585161,140,62.8,5750585165,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980949,774,1,2,79,43,b3r6d8ydtmtjckam6pku9y400,1,63.0,67.2,2025-05-25T16:46:19.170Z,2025-05-25T16:46:22Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5750585621,141,33.1,5750585623,212,23.3,5750585617,56,Center,5750585619,140,60.8,5750585625,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981041,775,1,2,79,46,b3r6d8ydtmtjckam6pku9y400,1,61.8,31.4,2025-05-25T16:46:22.178Z,2025-05-25T16:46:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5750586047,140,73.4,5750586049,141,11.9,5750586051,212,18.0,5750586045,56,Right,5750586053,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981179,776,1,2,79,49,b3r6d8ydtmtjckam6pku9y400,1,77.2,10.7,2025-05-25T16:46:25.090Z,2025-05-25T18:14:26Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,1.0,,5750586781,141,52.1,5750586773,2,,5750586777,56,Center,5750586783,212,30.8,5750990267,20,,5750586779,140,89.1,5750587585,210,13,5750587587,154,,5750990265,224,,5750586775,155,5750586785,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981187,777,13,2,79,52,b3r6d8ydtmtjckam6pku9y400,1,89.9,52.6,2025-05-25T16:46:27.578Z,2025-05-25T18:14:35Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750587649,29,,5750587661,230,98.1,5750587067,328,,5750587663,231,50.7,5750587657,102,46.7,5750586817,17,,5750587647,85,,5750586815,22,,5750587659,103,56.9,5750586819,56,5750587653,55,776,5750587057,15,5750587651,154,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2818981565,763,5,2,79,53,77tfx9me4aaqhzv78bmgsy9bg,1,-1.3,52.8,2025-05-25T16:46:28.918Z,2025-05-25T16:48:40Z,c1s6vw84nupd8c0mbj8gov5lg,S. Acquah,,,5750588621,346,,5750588647,233,778,5750588619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981197,778,5,2,79,53,b3r6d8ydtmtjckam6pku9y400,0,101.3,47.2,2025-05-25T16:46:28.918Z,2025-05-25T16:48:40Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750588691,233,763,5750586871,56,Center,5750586873,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981619,764,1,2,80,6,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,61.5,2025-05-25T16:46:42.021Z,2025-05-25T16:46:44Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750588983,141,50.9,5750588977,124,,5750588987,213,4.42,5750588981,140,2.9,5750588979,56,Back,5750588991,237,,5750588985,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981685,765,1,2,80,9,77tfx9me4aaqhzv78bmgsy9bg,1,4.3,50.4,2025-05-25T16:46:44.566Z,2025-05-25T16:46:47Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5750589319,213,1.23,5750589313,141,72.7,5750589317,212,16.1,5750589309,56,Back,5750589311,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981699,766,1,2,80,11,77tfx9me4aaqhzv78bmgsy9bg,1,9.4,72.7,2025-05-25T16:46:47.175Z,2025-05-25T16:46:48Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750589403,56,Back,5750589407,141,74.1,5750589405,140,25.4,5750589411,213,0.06,5750589409,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981799,767,1,2,80,12,77tfx9me4aaqhzv78bmgsy9bg,1,25.6,73.9,2025-05-25T16:46:48.182Z,2025-05-25T16:46:52Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5750589957,141,57.5,5750589953,56,Back,5750589955,140,27.7,5750589961,213,4.91,5750589959,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981807,768,50,2,80,17,77tfx9me4aaqhzv78bmgsy9bg,1,28.5,57.3,2025-05-25T16:46:52.757Z,2025-05-25T17:06:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750592933,233,779,5750590005,56,Back,5750592557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981821,779,7,2,80,17,b3r6d8ydtmtjckam6pku9y400,1,71.5,42.7,2025-05-25T16:46:52.758Z,2025-05-25T18:14:59Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750592807,56,Center,5750592853,233,768,5750592857,286,,5750992001,178,,5750992743,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981859,781,1,2,80,18,b3r6d8ydtmtjckam6pku9y400,1,75.8,49.3,2025-05-25T16:46:53.818Z,2025-05-25T18:15:05Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750590361,213,3.14,5750590359,212,8.2,5750590355,140,68.0,5750590357,141,49.3,5750590353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981873,782,1,2,80,20,b3r6d8ydtmtjckam6pku9y400,1,66.4,44.8,2025-05-25T16:46:55.378Z,2025-05-25T16:51:08Z,rq6npjy37kolscu8lrj4r2dx,R. Falk,,,5750590473,141,37.7,5750590477,213,5.96,5750590469,56,Center,5750590471,140,80.3,5750590475,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981943,783,1,2,80,20,b3r6d8ydtmtjckam6pku9y400,1,81.4,37.9,2025-05-25T16:46:56.035Z,2025-05-25T16:46:58Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750590891,213,5.45,5750590885,140,86.5,5750590889,212,8.0,5750590883,56,Center,5750590887,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981949,784,50,2,80,23,b3r6d8ydtmtjckam6pku9y400,1,87.2,34.2,2025-05-25T16:46:58.468Z,2025-05-25T16:47:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750591473,233,769,5750590919,286,,5750590917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981991,769,7,2,80,23,77tfx9me4aaqhzv78bmgsy9bg,1,12.8,65.8,2025-05-25T16:46:58.469Z,2025-05-25T18:15:17Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750591115,56,Back,5750993889,385,,5750993891,389,,5750591103,167,,5750591417,233,784,5750591117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982029,770,6,2,80,24,77tfx9me4aaqhzv78bmgsy9bg,0,12.4,63.2,2025-05-25T16:46:59.586Z,2025-05-25T18:15:20Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5750592303,56,Back,5750592695,233,785,5750592305,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981965,785,6,2,80,24,b3r6d8ydtmtjckam6pku9y400,1,87.6,36.8,2025-05-25T16:46:59.586Z,2025-05-25T16:48:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750591173,56,Center,5750592465,233,770,5750591175,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982435,786,43,2,80,41,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:47:17.171Z,2025-05-25T16:47:23Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750593453,212,0,5750593435,6,0,5750593439,224,0,5750593447,140,99.6,5750593431,2,0,5750593457,213,3.14,5750593449,141,0.4,5750593437,155,0,5750593443,56,Right,5750594191,144,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2818982443,787,43,2,80,42,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-25T16:47:17.347Z,2025-05-25T16:47:20Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750593485,56,Right,5750593489,286,0,5750593741,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982911,788,1,2,81,0,b3r6d8ydtmtjckam6pku9y400,0,99.7,0.2,2025-05-25T16:47:35.811Z,2025-05-25T18:15:24Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750596175,56,Center,5750596185,1,,5750994341,20,,5750596179,141,49.4,5750596167,2,,5750596171,155,,5750596181,212,34.8,5750596173,224,,5750596183,213,1.85,5750596177,140,5750596169,6,,,,,,,,90.7,,,,,,,,,,,,,,,,,,,,,,,
2818982943,771,12,2,81,3,77tfx9me4aaqhzv78bmgsy9bg,1,8.5,52.1,2025-05-25T16:47:38.917Z,2025-05-25T16:47:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750596403,15,,5750596365,140,24.4,5750596369,141,51.6,5750596373,213,6.26,5750596371,212,16.7,5750596359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983041,789,1,2,81,6,b3r6d8ydtmtjckam6pku9y400,1,71.5,39.4,2025-05-25T16:47:41.682Z,2025-05-25T17:04:02Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5750596845,141,57.3,5750596849,213,1.74,5750596841,56,Center,5750596843,140,69.5,5750596847,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983095,790,1,2,81,8,b3r6d8ydtmtjckam6pku9y400,1,70.4,58.7,2025-05-25T16:47:43.522Z,2025-05-25T16:48:19Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750597139,140,74.0,5750597137,56,Left,5750597143,212,16.0,5750597141,141,81.6,5750597145,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983141,791,1,2,81,10,b3r6d8ydtmtjckam6pku9y400,1,73.8,81.6,2025-05-25T16:47:46.242Z,2025-05-25T16:47:48Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5750597391,213,1.94,5750597385,140,71.5,5750597387,141,90.8,5750597383,56,Left,5750597389,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983261,792,1,2,81,12,b3r6d8ydtmtjckam6pku9y400,1,71.0,90.6,2025-05-25T16:47:47.922Z,2025-05-25T16:47:54Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750598079,56,Center,5750598085,212,13.1,5750598083,141,72.5,5750598087,213,4.36,5750598081,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
