id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2751415021,630,16,2,65,14,aljua8crr0vkwit0j3m59jw9j,1,98.6,48.8,2024-11-24T16:27:52.536Z,2024-11-24T22:21:04Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380884233,231,53.1,5380882685,374,2024-11-24 16:27:52.435,5382286741,396,46.9,5380884231,230,99.7,5380884227,214,,5380884225,103,10.1,5380884205,29,,5380884209,154,,5380884215,55,629,5380884229,328,,5380879155,16,5380882681,72,5382286739,395,5380882679,25,5380884201,78,5380882689,375,65:14.181,,,,0.3,5380884223,102,49.7,,5380879157,56,Center,,,,,
2751415799,557,1,2,66,8,9qsmopgutr7ut5g6workk8w4i,1,49.8,49.9,2024-11-24T16:28:47.187Z,2024-11-24T22:21:54Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5380883669,213,3.22,5380883661,141,47.5,5382288663,189,,5380883673,279,G,5380883655,56,Back,5380883657,140,29.0,5380883665,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415817,558,1,2,66,15,9qsmopgutr7ut5g6workk8w4i,1,28.0,44.8,2024-11-24T16:28:54.181Z,2024-11-24T22:21:55Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380883757,140,41.4,5380883765,212,30.4,5380883753,56,Back,5380883751,155,,5382288719,189,,5380883761,141,84.4,5380883769,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415837,559,1,2,66,17,9qsmopgutr7ut5g6workk8w4i,1,41.0,84.5,2024-11-24T16:28:56.163Z,2024-11-24T16:28:57Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5380883855,56,Back,5380883859,141,81.4,5380883863,213,3.33,5380883857,140,30.3,5380883861,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415861,560,1,2,66,19,9qsmopgutr7ut5g6workk8w4i,1,30.3,81.4,2024-11-24T16:28:57.747Z,2024-11-24T16:28:59Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380883981,141,70.8,5380883985,213,5.45,5380883983,212,9.8,5380883977,56,Back,5380883979,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415885,561,1,2,66,21,9qsmopgutr7ut5g6workk8w4i,1,36.6,70.8,2024-11-24T16:28:59.428Z,2024-11-24T16:29:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380884133,212,11.8,5380884129,141,85.1,5380884121,56,Back,5380884139,213,2.17,5380884125,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415925,562,1,2,66,23,9qsmopgutr7ut5g6workk8w4i,0,30.3,85.1,2024-11-24T16:29:01.363Z,2024-11-24T16:29:04Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5380884407,212,36.5,5380884411,1,,5380884405,141,60.0,5380884403,140,61.0,5380884399,155,,5380884401,56,Center,5380884409,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415953,631,1,2,66,26,aljua8crr0vkwit0j3m59jw9j,0,31.3,45.5,2024-11-24T16:29:04.777Z,2024-11-24T16:29:05Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380884513,3,,5380884521,141,31.2,5380884529,213,5.61,5380884515,56,Back,5380884517,140,43.0,5380884525,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751415995,563,1,2,66,28,9qsmopgutr7ut5g6workk8w4i,1,58.6,65.4,2024-11-24T16:29:06.627Z,2024-11-24T16:29:09Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380884769,212,9.6,5380884767,141,76.9,5380884765,140,53.3,5380884763,56,Center,5380884771,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416013,564,1,2,66,31,9qsmopgutr7ut5g6workk8w4i,1,55.4,78.9,2024-11-24T16:29:09.315Z,2024-11-24T22:22:29Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5380884887,140,48.0,5380884893,212,10.9,5380884895,213,3.92,5380884883,56,Back,5380884891,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416033,565,1,2,66,32,9qsmopgutr7ut5g6workk8w4i,1,49.7,70.2,2024-11-24T16:29:10.259Z,2024-11-24T16:29:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380885005,56,Left,5380885015,141,82.9,5380885021,213,1.01,5380885009,140,54.9,5380885019,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416071,566,1,2,66,34,9qsmopgutr7ut5g6workk8w4i,0,53.8,81.4,2024-11-24T16:29:12.421Z,2024-11-24T16:29:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5380885233,213,5.31,5380885229,141,34.0,5380885235,1,,5380885223,155,,5380885227,140,74.9,5380885225,56,Center,5380885231,212,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416115,633,1,2,66,40,aljua8crr0vkwit0j3m59jw9j,0,28.1,68.5,2024-11-24T16:29:18.872Z,2024-11-24T16:29:22Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380885493,141,71.2,5380885741,233,567,5380885497,213,0.35,5380885495,212,5.4,5380885489,56,Back,5380885745,286,,5380885491,140,32.9,5380885739,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416151,567,74,2,66,40,9qsmopgutr7ut5g6workk8w4i,1,63.5,23.7,2024-11-24T16:29:18.873Z,2024-11-24T16:37:32Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380885761,233,633,5380885733,285,,5380885731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416173,569,1,2,66,44,9qsmopgutr7ut5g6workk8w4i,1,64.2,24.1,2024-11-24T16:29:22.755Z,2024-11-24T16:29:23Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380885853,213,2.08,5380885845,56,Center,5380885847,140,60.8,5380885849,141,33.4,5380885851,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416221,570,1,2,66,45,9qsmopgutr7ut5g6workk8w4i,1,61.3,33.9,2024-11-24T16:29:23.571Z,2024-11-24T16:29:26Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380886115,213,0.77,5380886109,141,43.4,5380886105,56,Center,5380886111,212,9.2,5380886107,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416269,571,1,2,66,48,9qsmopgutr7ut5g6workk8w4i,0,67.5,43.3,2024-11-24T16:29:26.740Z,2024-11-24T22:23:08Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380886331,56,Right,5380886339,213,5.61,5380886335,141,13.2,5380886329,155,,5380886337,212,32.6,5380886341,1,,5380886333,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416289,634,4,2,66,51,aljua8crr0vkwit0j3m59jw9j,1,11.0,87.0,2024-11-24T16:29:29.555Z,2024-11-24T16:29:34Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380886547,294,,5380886581,233,572,5380886553,285,,5380886545,13,,5380886551,152,,5380886549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416273,572,4,2,66,51,9qsmopgutr7ut5g6workk8w4i,0,89.0,13.0,2024-11-24T16:29:29.556Z,2024-11-24T16:29:34Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380886597,233,634,5380886501,294,,5380886505,152,,5380886499,13,,5380886507,286,,5380886503,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416585,635,1,2,67,11,aljua8crr0vkwit0j3m59jw9j,1,12.2,89.3,2024-11-24T16:29:50.168Z,2024-11-24T16:29:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380888049,56,Back,5380888059,1,,5380888047,152,,5380888057,213,4.95,5380888565,189,,5380888051,140,22.0,5380888045,196,,5380888053,141,27.9,5380888055,212,43.0,5380888043,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416597,636,1,2,67,12,aljua8crr0vkwit0j3m59jw9j,1,22.0,27.9,2024-11-24T16:29:51.112Z,2024-11-24T16:29:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380888101,212,12.1,5380888099,141,41.2,5380888097,140,29.6,5380888103,213,0.85,5380888095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416623,637,1,2,67,13,aljua8crr0vkwit0j3m59jw9j,1,29.5,41.2,2024-11-24T16:29:51.831Z,2024-11-24T16:29:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380888181,212,14.0,5380888177,140,19.5,5380888183,213,3.86,5380888179,141,27.6,5380888175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416633,638,1,2,67,14,aljua8crr0vkwit0j3m59jw9j,1,19.1,27.6,2024-11-24T16:29:52.792Z,2024-11-24T16:29:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380888245,140,22.0,5380888247,141,5.8,5380888249,212,15.1,5380888251,213,4.91,5380888243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416683,639,1,2,67,15,aljua8crr0vkwit0j3m59jw9j,1,22.0,7.7,2024-11-24T16:29:53.672Z,2024-11-24T16:29:57Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380888539,141,44.5,5380888537,140,7.2,5380888535,56,Back,5380888543,213,2.13,5380888541,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416795,640,1,2,67,19,aljua8crr0vkwit0j3m59jw9j,1,4.7,38.9,2024-11-24T16:29:58.024Z,2024-11-24T22:23:45Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5380889153,212,21.2,5380889149,140,7.8,5380889147,56,Back,5380889151,141,69.7,5380889155,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416831,641,1,2,67,25,aljua8crr0vkwit0j3m59jw9j,1,19.1,61.5,2024-11-24T16:30:03.752Z,2024-11-24T22:23:55Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380889311,141,50.9,5380889307,56,Back,5380889309,140,25.8,5380889315,213,5.49,5380889313,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416917,642,1,2,67,27,aljua8crr0vkwit0j3m59jw9j,1,33.4,49.0,2024-11-24T16:30:05.720Z,2024-11-24T16:30:10Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380889741,212,17.1,5380889743,213,3.79,5380889735,56,Back,5380889737,140,20.4,5380889739,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751416979,643,1,2,67,32,aljua8crr0vkwit0j3m59jw9j,1,24.2,32.4,2024-11-24T16:30:10.472Z,2024-11-24T16:30:14Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5380890055,213,1.68,5380890051,141,61.2,5380890049,140,22.2,5380890047,56,Back,5380890053,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417009,644,1,2,67,35,aljua8crr0vkwit0j3m59jw9j,1,22.2,60.9,2024-11-24T16:30:14.040Z,2024-11-24T16:30:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380890215,141,90.5,5380890217,212,22.8,5380890213,140,32.4,5380890211,56,Back,5380890219,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417071,645,1,2,67,37,aljua8crr0vkwit0j3m59jw9j,1,32.4,90.5,2024-11-24T16:30:15.560Z,2024-11-24T16:30:18Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380890519,213,5.01,5380890511,56,Back,5380890515,141,68.4,5380890517,212,15.7,5380890513,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417225,646,1,2,67,40,aljua8crr0vkwit0j3m59jw9j,1,37.4,65.7,2024-11-24T16:30:18.488Z,2024-11-24T16:30:27Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380891411,140,90.8,5380891419,1,,5380891413,141,83.5,5380891409,56,Left,5380891417,213,0.21,5380891415,212,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417277,647,1,2,67,48,aljua8crr0vkwit0j3m59jw9j,1,81.5,88.3,2024-11-24T16:30:27.017Z,2024-11-24T16:30:30Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5380891705,140,75.2,5380891707,141,80.8,5380891711,213,3.80,5380891709,212,8.4,5380891703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417285,648,1,2,67,52,aljua8crr0vkwit0j3m59jw9j,1,75.0,80.8,2024-11-24T16:30:30.504Z,2024-11-24T16:30:31Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380891751,56,Left,5380891759,213,0.56,5380891755,141,92.6,5380891757,212,15.0,5380891753,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417305,649,1,2,67,52,aljua8crr0vkwit0j3m59jw9j,1,86.9,92.6,2024-11-24T16:30:31.240Z,2024-11-24T16:30:32Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380891845,56,Left,5380891853,213,3.52,5380891849,141,86.6,5380891847,140,77.2,5380891851,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417361,650,1,2,67,53,aljua8crr0vkwit0j3m59jw9j,1,77.2,86.6,2024-11-24T16:30:32.248Z,2024-11-24T16:30:35Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380892151,141,74.2,5380892155,213,5.82,5380892153,212,19.0,5380892147,56,Center,5380892149,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417379,651,1,2,67,57,aljua8crr0vkwit0j3m59jw9j,0,94.2,80.3,2024-11-24T16:30:35.400Z,2024-11-24T22:24:25Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380892259,213,5.04,5382292943,72,,5380892249,141,49.0,5380892241,155,,5382292941,224,,5380892239,2,,5380892243,56,Center,5380892255,212,22.5,5380892245,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417691,574,5,2,67,58,9qsmopgutr7ut5g6workk8w4i,1,-0.9,50.4,2024-11-24T16:30:36.405Z,2024-11-24T16:37:23Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5380894027,346,,5380894635,233,652,5380894025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417801,652,5,2,67,58,aljua8crr0vkwit0j3m59jw9j,0,100.9,49.6,2024-11-24T16:30:36.405Z,2024-11-24T16:37:23Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380894611,346,,5380894609,56,Center,5380894671,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417713,575,1,2,68,21,9qsmopgutr7ut5g6workk8w4i,1,4.7,39.7,2024-11-24T16:30:59.507Z,2024-11-24T22:24:41Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5380894147,213,1.75,5380894145,212,8.2,5380894143,141,51.6,5380894139,56,Back,5380894141,140,3.3,5380894137,124,,5380894151,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417739,576,1,2,68,22,9qsmopgutr7ut5g6workk8w4i,1,3.7,51.3,2024-11-24T16:31:01.123Z,2024-11-24T16:31:03Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5380894291,212,14.2,5380894285,56,Back,5380894289,141,30.6,5380894293,213,4.57,5380894287,140,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417787,577,1,2,68,24,9qsmopgutr7ut5g6workk8w4i,1,9.1,20.1,2024-11-24T16:31:03.218Z,2024-11-24T22:24:50Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5380894553,212,9.2,5380894547,56,Back,5380894549,140,12.1,5380894551,141,7.4,5380894555,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417795,578,3,2,68,28,9qsmopgutr7ut5g6workk8w4i,0,17.4,8.5,2024-11-24T16:31:06.355Z,2024-11-24T22:24:59Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5382293811,465,,5380894591,56,Back,5380894693,233,653,5380894593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417809,653,7,2,68,28,aljua8crr0vkwit0j3m59jw9j,1,82.6,91.5,2024-11-24T16:31:06.356Z,2024-11-24T22:46:15Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380894689,233,578,5380894639,56,Left,5380894641,286,,5382331215,178,,5382293871,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417911,655,13,2,68,31,aljua8crr0vkwit0j3m59jw9j,1,86.2,76.0,2024-11-24T16:31:09.863Z,2024-11-24T22:25:32Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380896093,75,,5380896101,458,,5380895053,64,,5380895055,56,Center,5380896095,102,0.8,5380896105,147,0,5380895239,153,,5380895225,20,,5380895051,22,,5380896103,146,91.5,5380896109,230,5380896097,103,5380896111,231,5380896107,276,5380896099,215,,,,98.5,13.9,,53.2,,,,,,,,,,,,
2751418197,579,5,2,68,35,9qsmopgutr7ut5g6workk8w4i,1,12.6,100.7,2024-11-24T16:31:13.304Z,2024-11-24T16:37:24Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5380896651,233,656,5380896631,347,,5380896629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751417921,656,5,2,68,35,aljua8crr0vkwit0j3m59jw9j,0,87.4,-0.7000000000000001,2024-11-24T16:31:13.304Z,2024-11-24T16:37:24Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380896695,233,579,5380895117,56,Right,5380895119,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418281,580,1,2,68,54,9qsmopgutr7ut5g6workk8w4i,1,15.6,100.0,2024-11-24T16:31:32.291Z,2024-11-24T16:31:40Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5380897107,140,31.8,5380897111,212,18.9,5380897105,56,Back,5380897103,107,,5380897109,141,89.7,5380897113,213,5.83,5380897479,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418297,581,3,2,68,58,9qsmopgutr7ut5g6workk8w4i,0,34.9,96.2,2024-11-24T16:31:36.791Z,2024-11-24T22:26:03Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5382296071,465,,5380897295,233,657,5380897191,56,Back,5380897299,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418285,657,7,2,68,58,aljua8crr0vkwit0j3m59jw9j,1,65.1,3.8,2024-11-24T16:31:36.792Z,2024-11-24T22:26:09Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5382296147,385,,5380897135,167,,5380897137,56,Right,5380897261,233,581,5382296219,178,,5380897139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418347,582,5,2,68,59,9qsmopgutr7ut5g6workk8w4i,1,38.4,101.8,2024-11-24T16:31:37.256Z,2024-11-24T16:37:24Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5380897463,56,Back,5380897497,233,658,5380897465,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418305,658,5,2,68,59,aljua8crr0vkwit0j3m59jw9j,0,61.6,-1.8,2024-11-24T16:31:37.256Z,2024-11-24T16:37:25Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380897231,347,,5380897229,56,Right,5380897519,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418459,583,1,2,69,5,9qsmopgutr7ut5g6workk8w4i,1,45.9,100.0,2024-11-24T16:31:43.395Z,2024-11-24T22:26:25Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5380898073,107,,5380898075,56,Back,5380898083,213,3.92,5380898077,140,39.5,5380898081,212,9.5,5380898079,141,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751446395,808,1,2,69,6,9qsmopgutr7ut5g6workk8w4i,1,41.8,88.9,2024-11-24T16:31:44.254Z,2024-11-24T17:01:35Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5381054011,56,Back,5381054019,213,0.64,5381054013,140,48.3,5381054015,141,96.3,5381054017,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751446729,809,1,2,69,7,9qsmopgutr7ut5g6workk8w4i,0,50.0,95.7,2024-11-24T16:31:45.254Z,2024-11-24T22:26:40Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5381055755,140,65.5,5381055757,141,100.0,5381055753,56,Left,5381055759,212,16.7,5381055751,155,,5381055761,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751419461,584,5,2,69,10,9qsmopgutr7ut5g6workk8w4i,0,41.6,101.0,2024-11-24T16:31:48.527Z,2024-11-24T16:59:41Z,,,,,5380911149,56,Back,5381046395,347,,5380911665,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418643,659,5,2,69,10,aljua8crr0vkwit0j3m59jw9j,1,58.4,-1.0,2024-11-24T16:31:48.527Z,2024-11-24T16:59:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380899067,56,Right,5380911655,233,584,5381046371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418671,660,1,2,69,18,aljua8crr0vkwit0j3m59jw9j,1,41.8,0.0,2024-11-24T16:31:56.408Z,2024-11-24T16:32:10Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380899229,107,,5380899233,56,Back,5380899249,212,8.7,5380899239,140,44.9,5380900423,189,,5380899253,213,1.19,5380899245,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418685,661,1,2,69,19,aljua8crr0vkwit0j3m59jw9j,1,38.7,12.9,2024-11-24T16:31:57.288Z,2024-11-24T22:27:00Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380899323,56,Back,5380899333,141,4.5,5380899327,140,37.6,5380899337,212,5.8,5380899339,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418689,662,1,2,69,19,aljua8crr0vkwit0j3m59jw9j,1,38.8,6.1,2024-11-24T16:31:58.040Z,2024-11-24T16:31:58Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5380899349,140,44.2,5380899347,56,Back,5380899353,212,6.8,5380899355,213,0.58,5380899351,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418741,663,1,2,69,20,aljua8crr0vkwit0j3m59jw9j,1,44.2,11.6,2024-11-24T16:31:58.664Z,2024-11-24T16:32:01Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380899613,212,34.0,5380899615,213,2.18,5380899609,140,25.7,5380899617,1,,5380899611,141,52.7,5380899607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418797,664,1,2,69,23,aljua8crr0vkwit0j3m59jw9j,1,31.0,58.8,2024-11-24T16:32:01.719Z,2024-11-24T16:32:05Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380899933,141,85.1,5380899929,56,Back,5380899935,212,20.0,5380899937,213,1.11,5380899931,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418871,665,1,2,69,27,aljua8crr0vkwit0j3m59jw9j,1,39.8,86.9,2024-11-24T16:32:05.703Z,2024-11-24T16:32:10Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380900333,140,33.2,5380900335,141,68.4,5380900337,212,14.4,5380900331,56,Back,5380900339,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418943,666,1,2,69,33,aljua8crr0vkwit0j3m59jw9j,1,44.1,69.3,2024-11-24T16:32:12.199Z,2024-11-24T16:32:13Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5380900681,212,23.8,5380900683,213,6.21,5380900677,140,66.7,5380900679,141,66.6,5380900675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751418973,667,1,2,69,35,aljua8crr0vkwit0j3m59jw9j,1,66.7,66.6,2024-11-24T16:32:13.336Z,2024-11-24T16:32:15Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5380900863,140,60.5,5380900861,56,Left,5380900869,213,1.92,5380900867,212,19.2,5380900865,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
