id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2719442783,643,15,2,64,15,36g6ifzjliec1jqnbtf7yesme,1,72.1,46.1,2024-09-13T18:32:33.467Z,2024-09-13T18:33:05Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206309565,147,49.6,5206306605,56,Center,5206309301,20,,5206309549,215,,5206309545,103,31.6,5206309537,29,,5206309601,233,648,5206306601,22,,5206309543,102,51.8,5206309559,146,96.8,5206309539,55,5206309535,79,,5206306603,18,,,,,642,,,,,,,,,,,
2719442825,648,10,2,64,15,anga7587r1zv4ey71ge9zxol3,1,2.7,47.9,2024-09-13T18:32:33.567Z,2024-09-13T18:33:02Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5206306811,56,Back,5206308379,275,,5206308375,174,,5206306809,182,,5206309363,233,643,5206308377,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442903,644,1,2,64,20,36g6ifzjliec1jqnbtf7yesme,1,91.5,65.4,2024-09-13T18:32:38.956Z,2024-09-13T18:33:23Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,1.0,,5206307263,141,56.6,5206307257,3,,5206312135,154,,5206307267,213,4.03,5206307259,56,Center,5206307261,140,86.9,5206307265,212,7.7,5206312133,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442911,645,15,2,64,22,36g6ifzjliec1jqnbtf7yesme,1,89.1,53.9,2024-09-13T18:32:40.731Z,2024-09-13T18:33:24Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5206310329,72,,5206312215,100,,5206312219,147,51.3,5206307299,22,,5206307303,56,Center,5206312199,29,,5206310333,82,,5206312203,154,,5206307301,17,,5206312197,78,,5206312209,102,5206312205,55,644,5206312221,230,99.3,5206312211,103,19,49.8,5206312217,146,5206312295,233,96.2,649,5206312213,328,5206312223,231,49.3
2719442959,649,10,2,64,22,anga7587r1zv4ey71ge9zxol3,1,3.8,48.7,2024-09-13T18:32:40.831Z,2024-09-13T18:33:24Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206307521,56,Back,5206312321,233,645,5206307519,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719442937,646,13,2,64,23,36g6ifzjliec1jqnbtf7yesme,1,96.1,49.3,2024-09-13T18:32:42.267Z,2024-09-13T18:34:14Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206307825,72,,5206307427,16,,5206307423,22,,5206319209,214,,5206319211,328,,5206308289,458,,5206308285,102,51.4,5206308283,74,,5206308287,103,65.3,5206308291,230,99.9,5206307429,56,5206308293,231,50.7,,,,,,,Center,,,,,,,,,,,
2719442973,647,5,2,64,25,36g6ifzjliec1jqnbtf7yesme,0,101.4,56.8,2024-09-13T18:32:43.997Z,2024-09-13T18:32:47Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206307845,233,650,5206307623,56,Center,5206307625,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443001,650,5,2,64,25,anga7587r1zv4ey71ge9zxol3,1,-1.4,43.2,2024-09-13T18:32:43.997Z,2024-09-13T18:35:56Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206307821,233,647,5206307803,56,Back,5206307805,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443729,651,1,2,65,3,anga7587r1zv4ey71ge9zxol3,0,4.4,50.3,2024-09-13T18:33:22.146Z,2024-09-13T18:34:15Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5206311951,141,45.2,5206319327,189,,5206311947,56,Back,5206311955,213,6.15,5206311953,212,26.4,5206311957,74,,5206311945,124,,5206311949,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443873,649,3,2,65,5,36g6ifzjliec1jqnbtf7yesme,0,69.4,63.4,2024-09-13T18:33:23.984Z,2024-09-13T18:35:58Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206323627,233,652,5206323359,286,,5206312845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443789,652,7,2,65,5,anga7587r1zv4ey71ge9zxol3,0,30.6,36.6,2024-09-13T18:33:23.985Z,2024-09-13T18:35:58Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206312351,285,,5206323595,233,649,5206312349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443813,653,61,2,65,6,anga7587r1zv4ey71ge9zxol3,1,30.3,33.3,2024-09-13T18:33:25.009Z,2024-09-13T18:34:43Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206312445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443895,650,1,2,65,9,36g6ifzjliec1jqnbtf7yesme,1,71.9,69.7,2024-09-13T18:33:27.978Z,2024-09-13T18:33:28Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206312955,212,7.9,5206312951,140,78.7,5206312949,56,Center,5206312957,213,5.85,5206312953,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443907,651,1,2,65,10,36g6ifzjliec1jqnbtf7yesme,0,78.7,64.9,2024-09-13T18:33:28.763Z,2024-09-13T18:33:31Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5206313255,286,,5206313013,213,1.10,5206313003,56,Center,5206313251,233,654,5206313007,141,70.3,5206313249,236,,5206313009,212,4.1,5206313005,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719443953,654,74,2,65,10,anga7587r1zv4ey71ge9zxol3,1,17.9,32.8,2024-09-13T18:33:28.764Z,2024-09-13T18:35:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206313277,233,651,5206313219,285,,5206313217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444025,655,1,2,65,14,anga7587r1zv4ey71ge9zxol3,1,24.7,31.3,2024-09-13T18:33:32.528Z,2024-09-13T18:33:33Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206313613,213,3.17,5206313611,212,2.2,5206313607,140,22.6,5206313609,141,31.2,5206313605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444083,657,1,2,65,16,anga7587r1zv4ey71ge9zxol3,1,22.6,31.2,2024-09-13T18:33:35.281Z,2024-09-13T18:33:36Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206313963,140,23.5,5206313967,212,1.1,5206313961,56,Back,5206313969,213,0.57,5206313965,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444097,658,1,2,65,17,anga7587r1zv4ey71ge9zxol3,1,23.5,32.1,2024-09-13T18:33:35.921Z,2024-09-13T18:33:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206314011,213,5.06,5206314003,56,Back,5206314009,212,2.8,5206314005,140,24.4,5206314007,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444147,659,1,2,65,18,anga7587r1zv4ey71ge9zxol3,1,24.4,28.3,2024-09-13T18:33:36.609Z,2024-09-13T18:34:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206314273,155,,5206314293,1,,5206314277,140,72.2,5206314289,213,0.48,5206314283,212,56.5,5206314275,56,Center,5206314279,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444361,660,1,2,65,27,anga7587r1zv4ey71ge9zxol3,0,98.3,67.3,2024-09-13T18:33:45.953Z,2024-09-13T18:35:00Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5206315335,213,4.67,5206315327,56,Center,5206315329,140,98.0,5206315331,141,56.4,5206315333,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444465,652,12,2,65,28,36g6ifzjliec1jqnbtf7yesme,1,3.1,40.6,2024-09-13T18:33:46.891Z,2024-09-13T18:33:50Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206315969,212,12.1,5206315965,140,13.3,5206315967,141,48.8,5206315971,213,0.48,5206315963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444435,661,15,2,65,28,anga7587r1zv4ey71ge9zxol3,1,89.2,51.5,2024-09-13T18:33:47.241Z,2024-09-13T19:06:18Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206326619,20,,5206328261,231,52.7,5206328243,102,46.8,5206326617,23,,5206315765,56,Center,5206328241,80,,5206315763,17,,5206328247,328,,5206328255,146,96.0,5206328259,230,98.9,5206328257,147,5206328245,103,19,5206328249,458,,5206326623,82,,48.6,5206328287,233,5206328251,100,653,,,,,,
2719444469,653,10,2,65,29,36g6ifzjliec1jqnbtf7yesme,1,4.0,51.4,2024-09-13T18:33:47.341Z,2024-09-13T18:43:05Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206315993,56,Back,5206315991,94,,5206328321,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450113,673,61,2,65,30,36g6ifzjliec1jqnbtf7yesme,1,11.4,50.1,2024-09-13T18:33:48.538Z,2024-09-13T18:37:56Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206346275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444479,662,15,2,65,31,anga7587r1zv4ey71ge9zxol3,1,88.6,43.3,2024-09-13T18:33:50.177Z,2024-09-13T18:43:04Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206329953,103,19,5206329949,78,,5206329957,458,,5206329965,230,99.1,5206329951,102,48.8,5206330005,233,654,5206316017,56,Center,5206329177,23,,5206329189,82,,5206316015,17,,5206329967,231,5206329963,147,46.2,5206329179,20,,5206329961,146,94.6,48.4,5206329955,328,5206329959,100,,,,,,,
2719444489,654,10,2,65,31,36g6ifzjliec1jqnbtf7yesme,1,5.4,53.8,2024-09-13T18:33:50.277Z,2024-09-13T18:35:38Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5206330071,233,662,5206316087,56,Back,5206316085,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444657,656,1,2,65,36,36g6ifzjliec1jqnbtf7yesme,0,38.9,51.6,2024-09-13T18:33:55.275Z,2024-09-13T18:33:56Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5206316899,56,Center,5206316903,140,57.5,5206316909,213,0.69,5206316905,141,75.4,5206316907,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444719,657,27,2,65,38,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:33:56.947Z,2024-09-13T18:34:02Z,,,,,5206317399,233,663,5206317235,53,hpzxgnwobdttfgd04dykf26t,5206317233,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719444739,663,27,2,65,38,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T18:33:56.947Z,2024-09-13T18:34:00Z,,,,,5206317439,233,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719447999,658,28,2,67,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:36:17.451Z,2024-09-13T18:47:19Z,,,,,5206334433,55,657,5206411591,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449003,666,28,2,67,59,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T18:36:17.451Z,2024-09-13T18:47:19Z,,,,,5206411611,233,658,5206340111,55,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448203,664,18,2,68,10,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T18:36:29.145Z,2024-09-13T18:36:30Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5206335621,59,21,5206335617,42,,5206335707,55,665,5206335619,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448217,665,19,2,68,10,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T18:36:29.146Z,2024-09-13T18:36:30Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5206335681,59,11,5206335685,293,2,5206335689,55,664,5206335683,292,9,5206335679,145,10,5206335675,42,,5206335687,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448709,659,18,2,68,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:36:50.294Z,2024-09-13T18:36:51Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5206338509,42,,5206338519,44,Midfielder,5206338621,55,660,5206338529,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719448721,660,19,2,68,31,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:36:50.295Z,2024-09-13T18:36:51Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5206338593,59,27,5206338597,293,5,5206338603,55,659,5206338587,42,,5206338591,145,8,5206338599,44,Midfielder,5206338595,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449009,661,18,2,68,44,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:37:02.964Z,2024-09-13T18:37:03Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5206340133,42,,5206340195,55,662,5206340137,59,14,5206340135,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449011,662,19,2,68,44,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-13T18:37:02.965Z,2024-09-13T18:37:04Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,,5206340161,44,Midfielder,5206340159,293,2,5206340155,59,15,5206340149,42,,5206340157,292,6,5206340163,55,661,5206340153,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449307,664,1,2,69,0,36g6ifzjliec1jqnbtf7yesme,1,26.1,37.1,2024-09-13T18:37:18.618Z,2024-09-13T18:37:19Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206341917,56,Back,5206341923,212,11.4,5206341919,140,26.3,5206341925,213,4.73,5206341921,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449573,665,1,2,69,1,36g6ifzjliec1jqnbtf7yesme,1,24.8,23.9,2024-09-13T18:37:19.642Z,2024-09-13T18:37:31Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5206343345,141,48.1,5206343349,213,2.29,5206343347,212,21.8,5206343341,56,Back,5206343343,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449637,666,1,2,69,12,36g6ifzjliec1jqnbtf7yesme,1,11.2,54.2,2024-09-13T18:37:30.970Z,2024-09-13T18:37:33Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206343743,141,28.0,5206343739,56,Back,5206343747,213,5.23,5206343741,140,20.8,5206343745,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449699,667,1,2,69,15,36g6ifzjliec1jqnbtf7yesme,1,20.8,28.0,2024-09-13T18:37:33.769Z,2024-09-13T18:37:36Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206344067,140,13.8,5206344071,212,17.3,5206344065,56,Back,5206344069,141,51.0,5206344073,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449793,668,1,2,69,17,36g6ifzjliec1jqnbtf7yesme,0,13.8,51.0,2024-09-13T18:37:36.026Z,2024-09-13T18:37:39Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5206344545,140,56.6,5206344549,212,46.8,5206344547,141,70.0,5206344541,155,,5206344551,213,0.28,5206344553,1,,5206344543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449779,668,44,2,69,20,anga7587r1zv4ey71ge9zxol3,1,44.0,28.9,2024-09-13T18:37:38.704Z,2024-09-13T18:37:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206344659,233,669,5206344503,285,,5206344501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449809,669,44,2,69,20,36g6ifzjliec1jqnbtf7yesme,0,55.5,72.2,2024-09-13T18:37:38.705Z,2024-09-13T18:37:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206344723,233,668,5206344629,56,Center,5206344635,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449799,669,1,2,69,20,anga7587r1zv4ey71ge9zxol3,0,45.6,25.5,2024-09-13T18:37:38.945Z,2024-09-13T18:37:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206344595,213,5.91,5206344587,56,Back,5206344593,212,0.6,5206344589,140,46.1,5206344591,141,25.2,5206344585,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449829,670,61,2,69,21,36g6ifzjliec1jqnbtf7yesme,1,56.6,70.0,2024-09-13T18:37:40.057Z,2024-09-13T18:37:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206344717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449851,670,83,2,69,23,anga7587r1zv4ey71ge9zxol3,0,35.2,15.3,2024-09-13T18:37:41.504Z,2024-09-13T18:37:45Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206345379,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449951,671,61,2,69,26,36g6ifzjliec1jqnbtf7yesme,0,66.7,88.1,2024-09-13T18:37:44.841Z,2024-09-13T18:37:44Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206345357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449975,671,5,2,69,26,anga7587r1zv4ey71ge9zxol3,1,26.8,-2.0,2024-09-13T18:37:45.314Z,2024-09-13T18:37:49Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206345469,347,,5206345467,56,Back,5206345527,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719449961,672,5,2,69,26,36g6ifzjliec1jqnbtf7yesme,0,73.2,102.0,2024-09-13T18:37:45.314Z,2024-09-13T18:47:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206345541,233,671,5206345405,56,Left,5206345409,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450131,672,1,2,69,31,anga7587r1zv4ey71ge9zxol3,1,23.1,0.0,2024-09-13T18:37:50.256Z,2024-09-13T18:37:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206346371,212,17.2,5206346363,107,,5206346367,140,28.1,5206346373,213,1.26,5206346365,56,Back,5206346369,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450209,673,1,2,69,35,anga7587r1zv4ey71ge9zxol3,1,29.5,27.3,2024-09-13T18:37:53.328Z,2024-09-13T18:37:56Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5206346793,141,34.5,5206346789,56,Back,5206346797,213,2.89,5206346791,140,11.4,5206346795,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450345,674,1,2,69,37,anga7587r1zv4ey71ge9zxol3,1,11.4,33.9,2024-09-13T18:37:55.872Z,2024-09-13T18:38:01Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206347553,56,Back,5206347561,213,5.04,5206347555,140,16.7,5206347559,212,17.4,5206347557,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450391,675,1,2,69,42,anga7587r1zv4ey71ge9zxol3,1,25.0,19.2,2024-09-13T18:38:01.232Z,2024-09-13T18:38:03Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5206347867,213,2.26,5206347863,141,37.7,5206347865,212,16.3,5206347861,140,15.2,5206347859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450453,676,1,2,69,45,anga7587r1zv4ey71ge9zxol3,1,18.3,38.9,2024-09-13T18:38:03.743Z,2024-09-13T18:38:06Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206348175,213,1.69,5206348167,141,65.2,5206348171,212,18.0,5206348159,56,Back,5206348161,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450563,677,1,2,69,47,anga7587r1zv4ey71ge9zxol3,1,15.6,62.9,2024-09-13T18:38:06.016Z,2024-09-13T18:38:10Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206348759,213,4.68,5206348755,141,30.1,5206348751,56,Back,5206348757,212,22.3,5206348753,140,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450601,678,1,2,69,51,anga7587r1zv4ey71ge9zxol3,1,20.5,28.2,2024-09-13T18:38:10.240Z,2024-09-13T18:38:12Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206349013,212,9.3,5206349001,56,Back,5206349017,213,6.02,5206349009,141,24.6,5206349005,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450629,679,1,2,69,53,anga7587r1zv4ey71ge9zxol3,1,27.3,24.9,2024-09-13T18:38:12.015Z,2024-09-13T18:38:13Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5206349173,212,12.6,5206349169,140,15.3,5206349171,141,24.9,5206349175,213,3.14,5206349167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450687,680,1,2,69,55,anga7587r1zv4ey71ge9zxol3,1,15.3,24.9,2024-09-13T18:38:13.423Z,2024-09-13T18:38:17Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5206349551,213,2.13,5206349543,56,Back,5206349549,212,17.0,5206349545,140,6.7,5206349547,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450733,681,1,2,69,58,anga7587r1zv4ey71ge9zxol3,1,9.7,48.7,2024-09-13T18:38:16.896Z,2024-09-13T18:38:19Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5206349749,140,12.0,5206349753,212,17.6,5206349747,56,Back,5206349759,213,1.43,5206349751,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450787,682,1,2,70,0,anga7587r1zv4ey71ge9zxol3,1,14.1,74.7,2024-09-13T18:38:19.216Z,2024-09-13T18:38:21Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206350009,212,14.7,5206350005,140,27.7,5206350007,141,69.3,5206350011,213,6.03,5206350003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450849,683,1,2,70,3,anga7587r1zv4ey71ge9zxol3,1,27.7,69.3,2024-09-13T18:38:21.664Z,2024-09-13T18:38:24Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5206350297,212,14.2,5206350295,141,75.4,5206350299,213,2.84,5206350293,140,14.8,5206350291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450879,684,1,2,70,5,anga7587r1zv4ey71ge9zxol3,0,15.1,75.4,2024-09-13T18:38:23.730Z,2024-09-13T18:38:25Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5206350513,140,38.4,5206350517,212,25.4,5206350511,56,Back,5206350519,213,6.00,5206350515,141,65.1,5206350509,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450915,674,1,2,70,9,36g6ifzjliec1jqnbtf7yesme,1,53.9,39.5,2024-09-13T18:38:27.434Z,2024-09-13T18:38:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5206350719,3,,5206350725,141,48.1,5206350729,213,0.56,5206350721,56,Center,5206350727,212,10.9,5206350723,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450955,676,1,2,70,10,36g6ifzjliec1jqnbtf7yesme,1,62.7,48.1,2024-09-13T18:38:29.113Z,2024-09-13T18:38:30Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206350921,212,10.4,5206350915,56,Center,5206350919,141,61.5,5206350923,213,1.07,5206350917,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450985,677,1,2,70,12,36g6ifzjliec1jqnbtf7yesme,1,67.8,62.4,2024-09-13T18:38:30.377Z,2024-09-13T18:38:31Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5206351013,56,Center,5206351021,213,3.17,5206351017,141,62.0,5206351019,212,8.9,5206351015,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719451005,678,3,2,70,12,36g6ifzjliec1jqnbtf7yesme,1,64.1,69.4,2024-09-13T18:38:30.783Z,2024-09-13T18:38:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5206351157,233,685,5206351131,56,Center,5206351133,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719450965,685,45,2,70,12,anga7587r1zv4ey71ge9zxol3,0,37.5,33.1,2024-09-13T18:38:30.783Z,2024-09-13T18:38:34Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5206350953,56,Back,5206351209,233,678,5206350955,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
