id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2708085331,679,1,2,67,55,5rz9enoyknpg8ji78za5b82p0,1,41.6,22.4,2024-08-11T15:26:06.288Z,2024-08-11T15:26:07Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5143659559,56,Back,5143659567,213,2.02,5143659561,140,34.0,5143659565,212,18.5,5143659563,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085371,680,1,2,67,56,5rz9enoyknpg8ji78za5b82p0,1,33.8,47.2,2024-08-11T15:26:07.536Z,2024-08-11T15:26:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143659773,56,Back,5143659783,213,1.33,5143659775,140,37.8,5143659779,212,17.8,5143659777,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085389,681,1,2,67,59,5rz9enoyknpg8ji78za5b82p0,1,40.9,76.5,2024-08-11T15:26:10.480Z,2024-08-11T17:18:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143659907,140,48.3,5143659913,213,5.73,5143659909,141,69.5,5143659911,212,9.1,5143659905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085421,682,1,2,68,1,5rz9enoyknpg8ji78za5b82p0,1,48.3,69.5,2024-08-11T15:26:12.400Z,2024-08-11T17:18:09Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143660161,212,13.5,5143660163,213,3.05,5143660155,56,Back,5143660159,141,71.4,5144153647,156,,5143660157,140,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085469,683,1,2,68,2,5rz9enoyknpg8ji78za5b82p0,1,35.7,65.8,2024-08-11T15:26:14.032Z,2024-08-11T15:26:17Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143660393,56,Back,5143660399,141,48.8,5143660397,140,32.7,5143660401,212,12.0,5143660403,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085511,684,1,2,68,6,5rz9enoyknpg8ji78za5b82p0,1,33.6,47.2,2024-08-11T15:26:17.729Z,2024-08-11T17:18:17Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143660711,1,,5143660701,56,Right,5144154521,155,,5143660703,140,73.7,5143660707,212,50.4,5143660705,141,6.5,5143660709,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085529,685,1,2,68,10,5rz9enoyknpg8ji78za5b82p0,0,71.7,6.5,2024-08-11T15:26:21.889Z,2024-08-11T15:26:23Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5143660833,3,,5143660837,140,76.9,5143660841,212,10.2,5143660839,141,19.1,5143660843,213,1.00,5143660835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085551,614,1,2,68,13,9qsmopgutr7ut5g6workk8w4i,1,23.9,81.1,2024-08-11T15:26:24.468Z,2024-08-11T15:26:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5143661027,212,8.8,5143661025,141,93.9,5143661029,213,1.40,5143661017,56,Back,5143661015,3,,5143661021,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085563,615,1,2,68,14,9qsmopgutr7ut5g6workk8w4i,1,25.3,93.9,2024-08-11T15:26:25.365Z,2024-08-11T15:26:26Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5143661111,213,5.41,5143661101,3,,5143661103,56,Back,5143661107,141,83.2,5143661105,140,31.1,5143661109,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085575,617,61,2,68,16,9qsmopgutr7ut5g6workk8w4i,0,30.1,83.8,2024-08-11T15:26:27.220Z,2024-08-11T15:26:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143661185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085591,686,1,2,68,16,5rz9enoyknpg8ji78za5b82p0,0,62.5,10.3,2024-08-11T15:26:27.971Z,2024-08-11T15:26:28Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143661277,1,,5143661301,233,618,5143661275,213,0.13,5143661305,286,,5143661297,236,,5143661267,56,Right,5143661265,157,,5143661273,212,3.6,5143661269,140,65.9,5143661271,141,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,
2708085587,618,74,2,68,16,9qsmopgutr7ut5g6workk8w4i,1,33.5,91.7,2024-08-11T15:26:27.972Z,2024-08-11T15:26:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143661321,233,686,5143661259,285,,5143661257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085605,619,5,2,68,17,9qsmopgutr7ut5g6workk8w4i,0,36.0,101.0,2024-08-11T15:26:28.609Z,2024-08-11T15:58:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143661587,233,687,5143661361,56,Back,5143661363,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085645,687,5,2,68,17,5rz9enoyknpg8ji78za5b82p0,1,64.0,-1.0,2024-08-11T15:26:28.609Z,2024-08-11T15:26:35Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143661559,347,,5143661557,56,Right,5143661565,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085681,688,1,2,68,26,5rz9enoyknpg8ji78za5b82p0,1,60.5,0.0,2024-08-11T15:26:37.937Z,2024-08-11T15:26:39Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143661773,107,,5143661781,140,90.1,5143661797,189,,5143661783,141,16.5,5143661787,213,0.38,5143661785,212,33.4,5143661777,56,Right,5143661789,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085701,689,1,2,68,29,5rz9enoyknpg8ji78za5b82p0,0,95.5,17.7,2024-08-11T15:26:40.769Z,2024-08-11T15:26:41Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5143661933,212,20.9,5143661927,140,81.2,5143661937,213,2.37,5143661925,56,Center,5143661929,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085767,621,1,2,68,32,9qsmopgutr7ut5g6workk8w4i,1,18.3,54.2,2024-08-11T15:26:43.765Z,2024-08-11T15:26:45Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5143662273,141,53.4,5143662275,212,9.0,5143662271,140,26.9,5143662269,56,Back,5143662277,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085851,622,1,2,68,34,9qsmopgutr7ut5g6workk8w4i,1,26.9,53.3,2024-08-11T15:26:45.349Z,2024-08-11T15:26:50Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143662675,56,Back,5143662695,212,24.0,5143662697,213,4.67,5143662683,140,26.0,5143662689,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085907,623,1,2,68,38,9qsmopgutr7ut5g6workk8w4i,1,38.0,12.3,2024-08-11T15:26:50.086Z,2024-08-11T15:26:55Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143663033,140,34.5,5143663031,56,Back,5143663039,213,1.93,5143663035,141,26.5,5143663037,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085951,624,1,2,68,43,9qsmopgutr7ut5g6workk8w4i,1,39.4,31.3,2024-08-11T15:26:55.109Z,2024-08-11T15:26:59Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143663299,140,53.6,5143663295,56,Right,5143663309,213,5.79,5143663305,212,16.9,5143663303,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085979,625,1,2,68,48,9qsmopgutr7ut5g6workk8w4i,0,55.0,14.9,2024-08-11T15:26:59.222Z,2024-08-11T15:27:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5143663479,155,,5143663487,141,25.6,5143663493,213,0.18,5143663485,140,92.4,5143663489,212,39.9,5143663483,56,Center,5143663497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708085989,690,52,2,68,50,5rz9enoyknpg8ji78za5b82p0,1,10.8,72.0,2024-08-11T15:27:01.826Z,2024-08-11T17:19:16Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5144158583,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086081,691,1,2,68,53,5rz9enoyknpg8ji78za5b82p0,1,12.4,73.6,2024-08-11T15:27:04.450Z,2024-08-11T15:27:08Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5143664057,212,27.1,5143664059,213,5.14,5143664053,140,23.0,5143664055,141,37.3,5143664049,123,,5143664051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086121,692,1,2,68,57,5rz9enoyknpg8ji78za5b82p0,1,24.1,34.9,2024-08-11T15:27:08.466Z,2024-08-11T15:27:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143664297,141,40.6,5143664301,213,0.50,5143664293,56,Back,5143664299,212,8.0,5143664295,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086135,693,1,2,68,59,5rz9enoyknpg8ji78za5b82p0,1,30.8,40.6,2024-08-11T15:27:10.882Z,2024-08-11T15:27:31Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5143664363,140,27.1,5143664361,56,Back,5143664369,213,3.79,5143664365,141,36.3,5143664367,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086249,694,1,2,69,3,5rz9enoyknpg8ji78za5b82p0,1,26.3,30.7,2024-08-11T15:27:14.690Z,2024-08-11T15:27:17Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143665017,213,2.53,5143665001,56,Back,5143665005,140,8.8,5143665009,141,49.7,5143665013,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086333,695,1,2,69,6,5rz9enoyknpg8ji78za5b82p0,1,8.8,49.7,2024-08-11T15:27:17.442Z,2024-08-11T15:27:23Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5143665493,141,68.2,5143665495,212,17.1,5143665491,140,19.8,5143665489,56,Back,5143665497,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086367,696,1,2,69,12,5rz9enoyknpg8ji78za5b82p0,1,22.8,70.9,2024-08-11T15:27:23.234Z,2024-08-11T15:27:25Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143665725,140,23.5,5143665729,212,12.4,5143665723,56,Back,5143665731,213,4.77,5143665727,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086403,697,1,2,69,14,5rz9enoyknpg8ji78za5b82p0,1,23.5,53.0,2024-08-11T15:27:25.699Z,2024-08-11T15:27:28Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143665969,56,Back,5143665971,140,35.7,5143665975,212,13.4,5143665973,141,47.3,5143665977,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086411,698,1,2,69,16,5rz9enoyknpg8ji78za5b82p0,1,36.6,48.5,2024-08-11T15:27:27.971Z,2024-08-11T15:27:28Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143666013,56,Back,5143666021,213,2.29,5143666015,140,30.8,5143666019,212,9.3,5143666017,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086429,699,1,2,69,17,5rz9enoyknpg8ji78za5b82p0,1,30.8,58.8,2024-08-11T15:27:28.626Z,2024-08-11T15:27:30Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143666159,212,10.5,5143666153,56,Back,5143666155,140,34.9,5143666157,141,72.9,5143666161,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086489,700,1,2,69,19,5rz9enoyknpg8ji78za5b82p0,1,34.9,72.9,2024-08-11T15:27:31.075Z,2024-08-11T15:27:34Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143666477,56,Back,5143666483,141,59.6,5143666491,213,4.42,5143666479,140,32.3,5143666487,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086535,701,1,2,69,23,5rz9enoyknpg8ji78za5b82p0,1,32.2,56.7,2024-08-11T15:27:34.803Z,2024-08-11T15:27:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143666717,1,,5143666707,56,Right,5143666709,140,57.2,5143666713,212,43.1,5143666711,141,6.5,5143666705,155,,5143666715,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086543,702,1,2,69,26,5rz9enoyknpg8ji78za5b82p0,0,57.4,6.5,2024-08-11T15:27:37.347Z,2024-08-11T15:27:38Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5143666773,3,,5143666781,141,13.4,5143666783,212,6.7,5143666779,140,62.0,5143666785,213,0.77,5143666777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086581,626,61,2,69,27,9qsmopgutr7ut5g6workk8w4i,1,44.6,89.6,2024-08-11T15:27:38.947Z,2024-08-11T15:28:03Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5143666945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086603,628,1,2,69,29,9qsmopgutr7ut5g6workk8w4i,0,43.0,82.9,2024-08-11T15:27:40.818Z,2024-08-11T15:57:17Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143667065,56,Left,5143667073,213,6.10,5143667075,236,,5143667071,212,7.9,5143667069,141,80.8,5143667081,286,,5143667077,233,703,5143667067,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086575,703,74,2,69,29,5rz9enoyknpg8ji78za5b82p0,1,58.5,30.0,2024-08-11T15:27:40.819Z,2024-08-11T15:27:43Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5143666939,285,,5143667097,233,628,5143666937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708113387,896,1,2,69,30,9qsmopgutr7ut5g6workk8w4i,1,33.2,59.9,2024-08-11T15:27:41.184Z,2024-08-11T15:57:15Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143818425,140,59.3,5143818423,56,Center,5143818429,212,27.5,5143818427,141,62.5,5143818431,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708113519,897,1,2,69,31,9qsmopgutr7ut5g6workk8w4i,1,58.5,65.8,2024-08-11T15:27:42.184Z,2024-08-11T15:57:30Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5143819227,213,4.00,5143819215,56,Center,5143819225,212,10.7,5143819219,140,51.9,5143819223,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708113649,898,1,2,69,34,9qsmopgutr7ut5g6workk8w4i,1,65.2,43.0,2024-08-11T15:27:45.184Z,2024-08-11T15:57:45Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5143820009,141,60.1,5143820005,140,63.7,5143820013,213,1.71,5143820011,212,11.7,5143820001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086635,631,1,2,69,35,9qsmopgutr7ut5g6workk8w4i,0,62.0,62.3,2024-08-11T15:27:46.438Z,2024-08-11T15:27:46Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143667237,56,Center,5143667243,212,6.7,5143667245,213,5.27,5143667239,140,65.4,5143667241,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086703,705,1,2,69,35,5rz9enoyknpg8ji78za5b82p0,1,30.0,50.0,2024-08-11T15:27:46.963Z,2024-08-11T15:27:52Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143667647,140,35.2,5143667649,141,69.0,5143667651,212,14.0,5143667653,213,1.17,5143667645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086751,706,1,2,69,40,5rz9enoyknpg8ji78za5b82p0,1,57.4,77.2,2024-08-11T15:27:52.084Z,2024-08-11T15:27:55Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143667945,141,91.7,5143667949,213,0.54,5143667947,212,19.0,5143667941,56,Left,5143667943,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086797,707,1,2,69,44,5rz9enoyknpg8ji78za5b82p0,1,78.4,91.7,2024-08-11T15:27:55.492Z,2024-08-11T15:27:58Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5143668231,56,Left,5143668233,140,91.5,5143668237,212,14.9,5143668235,141,83.3,5143668239,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086805,708,1,2,69,47,5rz9enoyknpg8ji78za5b82p0,0,94.3,82.3,2024-08-11T15:27:58.643Z,2024-08-11T15:28:11Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143669201,233,632,5143668299,212,1.5,5143668297,141,80.2,5143669205,286,,5143668293,140,94.6,5143668301,213,4.93,5143669199,236,,5143668289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086897,632,74,2,69,47,9qsmopgutr7ut5g6workk8w4i,1,2.6,26.4,2024-08-11T15:27:58.644Z,2024-08-11T16:00:39Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143668839,285,,5143668837,56,Back,5143669229,233,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086907,633,6,2,69,49,9qsmopgutr7ut5g6workk8w4i,0,1.1,25.0,2024-08-11T15:28:00.885Z,2024-08-11T17:20:12Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143668873,56,Back,5143669257,233,709,5143668875,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708086829,709,6,2,69,49,5rz9enoyknpg8ji78za5b82p0,1,98.9,75.0,2024-08-11T15:28:00.885Z,2024-08-11T15:54:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143668477,56,Center,5143669251,233,633,5143668479,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708087269,710,1,2,70,20,5rz9enoyknpg8ji78za5b82p0,1,99.5,99.5,2024-08-11T15:28:31.973Z,2024-08-11T17:20:16Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,1.0,5143670911,223,,5143675279,25,,5143670907,6,,5143675275,210,16,5143670921,213,4.50,5143675277,154,,5143670905,2,,5143670909,155,,5144162395,20,,5143670913,56,5143670917,141,5143670915,140,92.3,5143670919,212,5143670923,1,,Center,35.5,48.5,,,,,,,,,,,,,,
2708114441,882,44,2,70,24,5rz9enoyknpg8ji78za5b82p0,1,94.0,48.3,2024-08-11T15:28:35.184Z,2024-08-11T15:59:44Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5143824529,56,Center,5143824531,286,,5143824533,233,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708087261,634,44,2,70,24,9qsmopgutr7ut5g6workk8w4i,0,6.0,51.7,2024-08-11T15:28:35.185Z,2024-08-11T15:59:45Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143824565,233,882,5143670843,56,Back,5143670845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708087273,711,16,2,70,24,5rz9enoyknpg8ji78za5b82p0,1,96.7,47.7,2024-08-11T15:28:35.412Z,2024-08-11T17:20:48Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5143675347,102,46.4,5143670947,56,Center,5143675351,214,,5144164457,396,49.3,5143672517,15,,5143672527,374,2024-08-11 16:28:35.184,5143675337,29,,5143675341,133,,5143672533,375,70:24.000,5143675349,103,5143675343,55,5143672523,328,,5143672519,16,5144164455,395,100,22.8,,710,5143672515,25,,5143675355,231,49.5,5143675339,154,,5143675353,230,100,5143675335,81
2708088857,646,18,2,71,11,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-11T15:29:22.458Z,2024-08-11T15:31:39Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5143679907,42,,5143680003,55,647,5143679909,44,Defender,5143686369,189,,5143679911,59,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088869,647,19,2,71,11,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-11T15:29:22.459Z,2024-08-11T15:31:41Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5143679989,42,,5143685871,293,1,5143679993,145,3,5143686507,189,,5143679997,44,Defender,5143679999,55,646,5143686129,292,3,5143679995,59,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088229,635,1,2,71,32,9qsmopgutr7ut5g6workk8w4i,1,50.2,49.7,2024-08-11T15:29:43.931Z,2024-08-11T15:29:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143676283,56,Back,5143676287,141,78.7,5143676293,279,G,5143676291,213,2.21,5143676289,212,24.5,5143676285,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088311,636,1,2,71,33,9qsmopgutr7ut5g6workk8w4i,1,36.3,78.7,2024-08-11T15:29:44.666Z,2024-08-11T15:29:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5143676721,141,94.1,5143676725,213,0.54,5143676723,212,20.3,5143676719,140,52.9,5143676717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088355,637,1,2,71,34,9qsmopgutr7ut5g6workk8w4i,1,53.1,94.8,2024-08-11T15:29:45.307Z,2024-08-11T16:01:34Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5143676951,213,5.19,5143676943,56,Center,5143676949,212,14.4,5143676945,140,59.4,5143676947,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088365,638,50,2,71,35,9qsmopgutr7ut5g6workk8w4i,1,57.6,77.9,2024-08-11T15:29:47.109Z,2024-08-11T17:22:29Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143676987,56,Center,5143677049,233,712,5143676989,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088297,712,7,2,71,35,5rz9enoyknpg8ji78za5b82p0,1,42.4,22.1,2024-08-11T15:29:47.110Z,2024-08-11T17:22:28Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5143676637,285,,5144171447,384,,5143677021,233,638,5143676635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088347,714,3,2,71,37,5rz9enoyknpg8ji78za5b82p0,1,37.7,26.4,2024-08-11T15:29:48.184Z,2024-08-11T17:22:32Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143676919,286,,5143823261,233,900,5143676917,56,Back,5144171757,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708114215,900,45,2,71,37,9qsmopgutr7ut5g6workk8w4i,0,62.3,73.6,2024-08-11T15:29:48.184Z,2024-08-11T16:00:34Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143823277,233,714,5143823245,56,Center,5143823247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088437,715,1,2,71,39,5rz9enoyknpg8ji78za5b82p0,1,40.6,17.3,2024-08-11T15:29:50.710Z,2024-08-11T15:29:55Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143677433,212,24.6,5143677431,141,29.5,5143677425,56,Center,5143677429,140,62.7,5143677435,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088459,716,1,2,71,43,5rz9enoyknpg8ji78za5b82p0,1,66.4,23.4,2024-08-11T15:29:55.127Z,2024-08-11T15:29:56Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5143677559,212,25.5,5143677553,56,Center,5143677555,140,90.7,5143677557,141,23.6,5143677561,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088487,717,1,2,71,45,5rz9enoyknpg8ji78za5b82p0,0,93.0,22.3,2024-08-11T15:29:56.662Z,2024-08-11T17:22:52Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5143677691,2,,5144173133,224,,5143677695,56,Center,5143677699,141,52.1,5144173135,20,,5143677703,213,1.56,5143677701,212,20.3,5143677697,140,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708088505,639,8,2,71,48,9qsmopgutr7ut5g6workk8w4i,1,7.8,42.5,2024-08-11T15:29:59.695Z,2024-08-11T17:23:02Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5144173539,384,,5143677791,56,Back,5144173811,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
