id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2800697837,781,1,2,76,17,b3r6d8ydtmtjckam6pku9y400,1,64.3,15.6,2025-04-13T13:42:45.744Z,2025-04-13T13:42:48Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,5649537511,56,Right,5649537519,141,2.0,5649537515,140,72.1,5649537523,212,12.4,5649537525,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800697861,782,1,2,76,20,b3r6d8ydtmtjckam6pku9y400,1,71.5,5.2,2025-04-13T13:42:48.800Z,2025-04-13T13:42:50Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649537683,213,1.50,5649537681,212,7.2,5649537677,140,72.0,5649537675,56,Right,5649537679,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800697905,783,1,2,76,21,b3r6d8ydtmtjckam6pku9y400,1,72.0,15.9,2025-04-13T13:42:50.480Z,2025-04-13T13:42:52Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,5649537895,140,64.1,5649537899,212,8.3,5649537897,141,14.9,5649537893,56,Right,5649537901,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698009,784,1,2,76,23,b3r6d8ydtmtjckam6pku9y400,1,65.6,21.3,2025-04-13T13:42:51.984Z,2025-04-13T13:42:56Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649538449,141,48.7,5649538445,56,Center,5649538447,140,54.4,5649538453,213,2.13,5649538451,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698049,785,1,2,76,27,b3r6d8ydtmtjckam6pku9y400,1,54.3,48.7,2025-04-13T13:42:56.385Z,2025-04-13T13:42:58Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649538721,56,Center,5649538729,141,61.8,5649538733,212,11.0,5649538737,213,0.94,5649538725,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698145,786,1,2,76,29,b3r6d8ydtmtjckam6pku9y400,1,64.6,65.1,2025-04-13T13:42:58.256Z,2025-04-13T13:43:02Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5649539221,140,74.7,5649539223,141,93.5,5649539227,213,1.07,5649539219,56,Left,5649539225,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698251,787,1,2,76,33,b3r6d8ydtmtjckam6pku9y400,1,77.3,89.6,2025-04-13T13:43:02.193Z,2025-04-13T13:43:06Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649539745,213,4.03,5649539743,212,11.0,5649539741,141,77.0,5649539739,140,70.7,5649539737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698317,788,1,2,76,37,b3r6d8ydtmtjckam6pku9y400,1,72.0,73.8,2025-04-13T13:43:05.905Z,2025-04-13T13:43:09Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5649540073,140,68.3,5649540071,56,Center,5649540079,213,4.42,5649540077,212,13.7,5649540075,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698455,789,1,2,76,40,b3r6d8ydtmtjckam6pku9y400,1,68.3,54.5,2025-04-13T13:43:09.057Z,2025-04-13T13:43:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649540819,56,Back,5649540821,140,39.8,5649540823,141,38.8,5649540829,213,3.48,5649540825,212,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698535,790,1,2,76,46,b3r6d8ydtmtjckam6pku9y400,1,45.9,40.1,2025-04-13T13:43:15.457Z,2025-04-13T13:43:18Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649541175,141,7.6,5649541177,212,24.3,5649541179,213,5.14,5649541171,56,Right,5649541173,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698643,791,1,2,76,50,b3r6d8ydtmtjckam6pku9y400,1,57.8,7.3,2025-04-13T13:43:18.641Z,2025-04-13T13:43:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649541935,140,91.8,5649541943,212,35.8,5649541947,213,0.06,5649541949,1,,5649541933,56,Right,5649541939,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698657,792,1,2,76,55,b3r6d8ydtmtjckam6pku9y400,0,92.0,11.0,2025-04-13T13:43:24.313Z,2025-04-13T22:25:06Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649542019,213,1.61,5649542055,233,625,5649542007,2,,5649542015,141,14.7,5649542059,286,,5651871603,20,,5651871601,224,,5649542017,212,2.5,5649542013,140,5649542011,56,Right,91.9,5649542009,155,,5649542053,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698649,625,12,2,76,55,9qsmopgutr7ut5g6workk8w4i,1,5.2,85.3,2025-04-13T13:43:24.413Z,2025-04-13T13:43:26Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649541969,185,,5649542113,233,792,5649541971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698691,626,6,2,76,57,9qsmopgutr7ut5g6workk8w4i,0,6.2,85.3,2025-04-13T13:43:25.570Z,2025-04-13T22:25:12Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5649542305,56,Back,5649542309,73,,5649542381,233,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800698683,793,6,2,76,57,b3r6d8ydtmtjckam6pku9y400,1,93.8,14.7,2025-04-13T13:43:25.570Z,2025-04-13T13:56:58Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5649542231,75,,5649542349,233,626,5649542229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800699631,794,18,2,77,38,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:44:07.405Z,2025-04-13T13:44:08Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,5649547319,59,19,5649547315,44,Forward,5649547497,55,795,5649547313,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800699659,795,19,2,77,38,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:44:07.406Z,2025-04-13T14:09:45Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5649547461,59,14,5649547463,44,Forward,5649687313,293,3,5649547459,145,9,5649687311,292,9,5649547465,55,794,5649547455,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700023,796,1,2,77,52,b3r6d8ydtmtjckam6pku9y400,0,99.8,0.4,2025-04-13T13:44:20.757Z,2025-04-13T22:25:35Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5649549331,6,,5649549339,224,,5649549351,1,,5649549341,56,Center,5649549343,140,92.4,5649549347,212,36.2,5649549349,213,1.79,5651873349,20,,5649549335,155,5649549327,2,,,5649549345,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700035,627,12,2,77,55,9qsmopgutr7ut5g6workk8w4i,1,7.0,44.0,2025-04-13T13:44:23.807Z,2025-04-13T13:45:13Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649549425,15,,5649549409,140,21.9,5649549407,56,Back,5649549413,212,16.8,5649549411,141,34.9,5649549415,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700123,797,1,2,77,57,b3r6d8ydtmtjckam6pku9y400,1,74.3,64.9,2025-04-13T13:44:26.067Z,2025-04-13T13:44:28Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5649549875,141,59.7,5649549877,212,11.0,5649549879,213,3.47,5649549871,56,Center,5649549873,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700177,798,1,2,77,59,b3r6d8ydtmtjckam6pku9y400,1,63.7,59.1,2025-04-13T13:44:28.259Z,2025-04-13T13:44:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649550217,213,3.38,5649550209,140,35.0,5649550207,56,Back,5649550213,212,31.0,5649550211,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700237,799,1,2,78,2,b3r6d8ydtmtjckam6pku9y400,1,35.0,48.4,2025-04-13T13:44:31.299Z,2025-04-13T13:44:34Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649550509,141,76.3,5649550507,140,56.6,5649550513,213,0.70,5649550511,212,29.6,5649550503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700319,800,1,2,78,5,b3r6d8ydtmtjckam6pku9y400,1,59.6,82.7,2025-04-13T13:44:34.291Z,2025-04-13T13:44:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5649550831,56,Back,5649550833,140,49.8,5649550839,213,3.74,5649550835,141,72.3,5649550837,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700331,801,1,2,78,8,b3r6d8ydtmtjckam6pku9y400,1,51.0,67.0,2025-04-13T13:44:37.411Z,2025-04-13T13:44:39Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649550893,213,4.76,5649550891,212,16.7,5649550889,141,42.5,5649550885,56,Center,5649550887,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700519,802,1,2,78,10,b3r6d8ydtmtjckam6pku9y400,1,51.7,42.5,2025-04-13T13:44:38.867Z,2025-04-13T13:44:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649551849,56,Back,5649551857,212,17.8,5649551859,213,2.86,5649551855,141,49.9,5649551851,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700601,803,1,2,78,18,b3r6d8ydtmtjckam6pku9y400,1,32.7,45.7,2025-04-13T13:44:46.963Z,2025-04-13T13:44:51Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649552347,56,Back,5649552349,140,40.6,5649552355,213,0.96,5649552351,141,63.3,5649552353,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700605,804,1,2,78,23,b3r6d8ydtmtjckam6pku9y400,1,41.2,65.5,2025-04-13T13:44:51.651Z,2025-04-13T13:44:52Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649552361,56,Center,5649552363,140,50.4,5649552369,213,0.08,5649552365,141,66.7,5649552367,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700619,805,1,2,78,24,b3r6d8ydtmtjckam6pku9y400,1,50.4,66.9,2025-04-13T13:44:52.547Z,2025-04-13T13:44:53Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5649552445,140,41.4,5649552447,141,67.6,5649552449,212,9.5,5649552443,56,Back,5649552451,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700657,806,1,2,78,25,b3r6d8ydtmtjckam6pku9y400,1,41.1,67.6,2025-04-13T13:44:53.619Z,2025-04-13T13:44:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649552645,56,Back,5649552649,141,64.0,5649552647,140,46.7,5649552651,212,6.4,5649552653,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700679,807,1,2,78,26,b3r6d8ydtmtjckam6pku9y400,1,46.7,64.0,2025-04-13T13:44:55.283Z,2025-04-13T22:27:01Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,5651877849,156,,5649552765,141,73.6,5649552761,56,Back,5649552763,140,37.8,5649552767,212,11.4,5649552769,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700807,808,1,2,78,28,b3r6d8ydtmtjckam6pku9y400,1,35.2,73.8,2025-04-13T13:44:56.835Z,2025-04-13T13:45:03Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649553507,213,4.38,5649553501,140,29.3,5649553503,141,47.6,5649553505,212,18.9,5649553499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700867,809,1,2,78,34,b3r6d8ydtmtjckam6pku9y400,1,33.2,37.4,2025-04-13T13:45:03.220Z,2025-04-13T13:45:06Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5649553807,212,11.2,5649553811,213,4.83,5649553801,56,Back,5649553803,140,34.5,5649553805,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700943,810,1,2,78,38,b3r6d8ydtmtjckam6pku9y400,1,29.1,27.0,2025-04-13T13:45:06.708Z,2025-04-13T13:45:10Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649554187,213,1.62,5649554179,56,Back,5649554181,140,27.9,5649554183,141,63.4,5649554185,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800700975,811,1,2,78,42,b3r6d8ydtmtjckam6pku9y400,0,27.9,63.4,2025-04-13T13:45:10.629Z,2025-04-13T13:45:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649554375,140,58.3,5649554373,56,Center,5649554371,155,,5649554383,1,,5649554377,141,46.9,5649554381,213,5.95,5649554379,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701037,629,1,2,78,45,9qsmopgutr7ut5g6workk8w4i,1,41.9,50.7,2025-04-13T13:45:14.480Z,2025-04-13T13:45:15Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649554791,213,0.99,5649554783,141,57.8,5649554777,140,44.9,5649554771,56,Back,5649554787,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701063,630,1,2,78,47,9qsmopgutr7ut5g6workk8w4i,1,44.9,57.8,2025-04-13T13:45:15.664Z,2025-04-13T13:45:17Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5649554915,56,Center,5649554919,141,53.6,5649554917,140,54.1,5649554921,212,10.1,5649554923,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701085,631,1,2,78,48,9qsmopgutr7ut5g6workk8w4i,1,54.1,53.6,2025-04-13T13:45:16.928Z,2025-04-13T13:45:18Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5649555045,212,19.5,5649555027,56,Back,5649555069,156,,5649555039,141,46.3,5649555051,213,3.40,5649555031,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701179,632,1,2,78,50,9qsmopgutr7ut5g6workk8w4i,1,42.5,46.9,2025-04-13T13:45:18.688Z,2025-04-13T13:45:22Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649555529,56,Back,5649555533,140,39.0,5649555537,141,20.6,5649555541,212,18.3,5649555547,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701191,633,1,2,78,53,9qsmopgutr7ut5g6workk8w4i,0,38.1,14.7,2025-04-13T13:45:22.513Z,2025-04-13T13:45:23Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5649555593,212,26.2,5649555591,141,6.5,5649555595,213,6.07,5649555589,140,62.5,5649555587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701345,813,1,2,78,56,b3r6d8ydtmtjckam6pku9y400,1,36.7,93.0,2025-04-13T13:45:24.884Z,2025-04-13T13:45:31Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649556365,213,4.29,5649556361,141,80.9,5649556363,212,9.0,5649556357,56,Back,5649556359,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701449,814,1,2,79,2,b3r6d8ydtmtjckam6pku9y400,1,36.2,67.3,2025-04-13T13:45:30.948Z,2025-04-13T13:45:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649556965,141,51.5,5649556969,212,11.0,5649556961,140,34.0,5649556959,56,Back,5649556973,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701513,815,1,2,79,7,b3r6d8ydtmtjckam6pku9y400,1,34.3,52.7,2025-04-13T13:45:35.813Z,2025-04-13T13:45:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5649557279,212,14.7,5649557281,213,1.14,5649557277,141,72.3,5649557273,56,Back,5649557275,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701545,816,1,2,79,9,b3r6d8ydtmtjckam6pku9y400,1,45.3,73.2,2025-04-13T13:45:38.116Z,2025-04-13T13:45:40Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649557445,56,Left,5649557455,213,0.23,5649557447,140,62.7,5649557449,141,79.6,5649557451,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701553,817,1,2,79,11,b3r6d8ydtmtjckam6pku9y400,0,65.2,80.8,2025-04-13T13:45:39.908Z,2025-04-13T13:45:40Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5649557501,56,Left,5649557503,140,70.1,5649557509,213,0.20,5649557505,141,82.3,5649557507,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701571,634,61,2,79,12,9qsmopgutr7ut5g6workk8w4i,1,23.7,18.8,2025-04-13T13:45:41.202Z,2025-04-13T13:45:41Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5649557611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701699,818,1,2,79,13,b3r6d8ydtmtjckam6pku9y400,1,67.3,86.3,2025-04-13T13:45:42.212Z,2025-04-13T13:45:46Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5649558243,56,Left,5649558245,140,77.4,5649558249,141,90.0,5649558253,213,0.23,5649558251,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701713,819,1,2,79,17,b3r6d8ydtmtjckam6pku9y400,0,78.4,87.5,2025-04-13T13:45:46.373Z,2025-04-13T22:29:02Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5651884511,20,,5651884509,223,,5649558345,141,37.9,5649558337,2,,5649558351,1,,5649558339,155,,5649558343,140,85.3,5649558341,56,Center,5649558349,213,5649558347,212,34.5,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701741,635,61,2,79,20,9qsmopgutr7ut5g6workk8w4i,0,15.7,68.2,2025-04-13T13:45:48.562Z,2025-04-13T13:45:48Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5649558493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701799,820,1,2,79,21,b3r6d8ydtmtjckam6pku9y400,1,78.5,23.6,2025-04-13T13:45:49.781Z,2025-04-13T13:45:51Z,66psa7xh8odnlp39ue5vzpes4,R. Bardghji,,5649558827,56,Right,5649558829,140,90.8,5649558831,141,18.9,5649558833,212,13.3,5649558837,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701941,821,1,2,79,22,b3r6d8ydtmtjckam6pku9y400,1,92.3,21.5,2025-04-13T13:45:51.285Z,2025-04-13T22:29:23Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,1.0,5649559561,155,,5651885803,20,,5651885801,224,,5649559567,140,93.1,5649559573,141,51.0,5649559559,2,,5649559577,212,20.1,5649559565,56,Center,5649566721,210,5649566723,154,,15,5649559581,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800702861,823,44,2,79,24,b3r6d8ydtmtjckam6pku9y400,1,91.6,51.8,2025-04-13T13:45:52.742Z,2025-04-13T14:19:57Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5649565723,233,636,5649564551,286,,5649564547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701905,636,44,2,79,24,9qsmopgutr7ut5g6workk8w4i,0,8.4,48.2,2025-04-13T13:45:52.743Z,2025-04-13T14:19:57Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5649559355,285,,5649559353,56,Back,5649565759,233,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800702863,824,15,2,79,25,b3r6d8ydtmtjckam6pku9y400,1,92.7,50.3,2025-04-13T13:45:53.773Z,2025-04-13T13:46:58Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5649566755,231,49.3,5649564565,22,,5649566297,15,,5649566737,154,,5649566747,100,,5649566735,29,,5649566745,103,19,5649564567,17,,5649566313,82,5649566733,78,,,5649564569,56,Center,5649566307,328,5649566743,102,49.8,5649566765,233,637,5649566751,147,50.2,5649566753,230,99.4,5649566739,55,5649566749,146,,,,,821,94.3,,,,,
2800701931,637,10,2,79,25,9qsmopgutr7ut5g6workk8w4i,1,5.7,49.8,2025-04-13T13:45:53.873Z,2025-04-13T14:15:26Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5649566785,233,824,5649559501,56,Back,5649565269,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800702017,638,4,2,79,28,9qsmopgutr7ut5g6workk8w4i,1,7.6,52.6,2025-04-13T13:45:57.013Z,2025-04-13T13:46:28Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5649560311,233,822,5649560283,285,,5649560277,56,Back,5649560279,152,,5649563507,294,,5649560275,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800701953,822,4,2,79,28,b3r6d8ydtmtjckam6pku9y400,0,92.4,47.4,2025-04-13T13:45:57.014Z,2025-04-13T13:47:01Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5649559957,13,,5649567135,294,,5649559961,56,Center,5649559963,152,,5649560377,233,638,5649559965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703201,639,27,2,79,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T13:46:14.532Z,2025-04-13T13:56:54Z,,,,5649614387,233,825,5649566409,53,bmkq3hz1z7lsji7wgr3j8978p,5649566407,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703361,825,27,2,79,45,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:46:14.532Z,2025-04-13T13:56:54Z,,,,5649614379,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703353,640,28,2,80,34,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-13T13:47:02.565Z,2025-04-13T13:47:04Z,,,,5649567229,55,639,5649567411,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703381,826,28,2,80,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-13T13:47:02.565Z,2025-04-13T13:47:04Z,,,,5649567399,233,640,5649567353,55,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703625,641,1,2,80,44,9qsmopgutr7ut5g6workk8w4i,0,11.9,53.4,2025-04-13T13:47:13.492Z,2025-04-13T13:47:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5649568545,212,62.8,5649568535,157,,5649568549,1,,5649568547,213,5.97,5649568541,140,68.8,5649568543,141,25.0,5649568537,152,,5649568539,56,Center,5649568533,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703659,827,12,2,80,51,b3r6d8ydtmtjckam6pku9y400,1,34.7,73.5,2025-04-13T13:47:20.232Z,2025-04-13T13:47:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5649568773,56,Back,5649568785,213,5.80,5649568779,140,41.9,5649568781,141,67.6,5649568783,212,8.6,5649568819,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800703693,642,1,2,80,51,9qsmopgutr7ut5g6workk8w4i,1,56.8,35.5,2025-04-13T13:47:20.340Z,2025-04-13T13:47:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5649568953,140,65.2,5649568951,56,Center,5649568957,212,12.2,5649568959,213,5.52,5649568955,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
