id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716546351,727,5,2,71,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.8,101.7,2024-09-01T17:36:35.143Z,2024-09-01T17:47:17Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190272087,56,Left,5190272091,347,,5190272215,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546567,680,18,2,72,3,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T17:36:59.877Z,2024-09-01T17:37:00Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5190273565,59,16,5190273639,55,681,5190273561,42,,5190273563,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546575,681,19,2,72,3,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T17:36:59.878Z,2024-09-01T17:40:51Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5190273613,145,4,5190273617,44,Forward,5190297499,293,3,5190273615,59,9,5190297497,292,9,5190273619,55,680,5190273607,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546765,728,1,2,72,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.4,100.0,2024-09-01T17:37:07.399Z,2024-09-01T17:37:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190274751,213,3.75,5190274741,107,,5190274743,56,Left,5190274745,140,54.4,5190274747,141,92.3,5190274749,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546875,729,1,2,72,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.3,92.3,2024-09-01T17:37:10.633Z,2024-09-01T17:37:15Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190275321,141,79.0,5190275325,212,36.3,5190275331,1,,5190275329,213,6.03,5190275317,140,87.8,5190275309,155,,5190275313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546935,730,1,2,72,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.7,86.3,2024-09-01T17:37:15.479Z,2024-09-01T17:37:19Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,5190275659,213,3.10,5190275651,56,Left,5190275653,140,77.5,5190275655,141,87.1,5190275657,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716546961,731,1,2,72,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.3,84.8,2024-09-01T17:37:18.919Z,2024-09-01T17:37:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5190275831,212,7.9,5190275827,140,79.1,5190275833,213,1.19,5190275825,56,Left,5190275829,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547011,732,1,2,72,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.4,95.6,2024-09-01T17:37:21.175Z,2024-09-01T17:37:24Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190276137,56,Left,5190276153,213,4.78,5190276141,140,80.0,5190276145,141,82.0,5190276149,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547119,733,1,2,72,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.6,65.7,2024-09-01T17:37:25.560Z,2024-09-01T17:37:29Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5190276739,141,44.0,5190276741,212,15.0,5190276735,56,Center,5190276743,213,4.53,5190276737,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547169,734,1,2,72,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.2,37.3,2024-09-01T17:37:29.543Z,2024-09-01T17:37:37Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,1.0,5190277039,212,10.6,5190277655,210,13,5190277035,140,92.0,5190277041,213,5.59,5190277657,154,,5190277037,141,27.3,5190277031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547175,735,13,2,72,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.3,28.9,2024-09-01T17:37:31.239Z,2024-09-01T17:37:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190277695,102,45.4,5190277689,55,734,5190277687,154,,5190277083,56,Center,5190277081,63,,5190277079,22,,5190277677,74,,5190277291,20,,5190277703,231,46.8,5190277701,230,5190277681,29,5190277699,103,70.8,,,,,,,,,,,,98.9,,,,,,,,
2716547279,682,5,2,72,35,36g6ifzjliec1jqnbtf7yesme,1,-1.2,57.8,2024-09-01T17:37:32.086Z,2024-09-01T17:47:17Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5190277809,233,736,5190277665,346,,5190277663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547195,736,5,2,72,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.2,42.2,2024-09-01T17:37:32.086Z,2024-09-01T17:47:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190277165,346,,5190277817,233,682,5190277163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547561,684,1,2,72,55,36g6ifzjliec1jqnbtf7yesme,1,4.8,56.1,2024-09-01T17:37:51.942Z,2024-09-01T17:37:53Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190279299,213,0.23,5190279303,237,,5190279315,189,,5190279291,56,Back,5190279289,124,,5190279293,140,19.3,5190279295,141,61.4,5190279297,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547755,685,1,2,72,59,36g6ifzjliec1jqnbtf7yesme,1,24.9,56.0,2024-09-01T17:37:55.583Z,2024-09-01T17:38:07Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190280643,212,16.3,5190280637,56,Back,5190280641,141,75.3,5190280639,140,34.1,5190280645,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547767,686,1,2,73,9,36g6ifzjliec1jqnbtf7yesme,1,55.1,66.9,2024-09-01T17:38:06.061Z,2024-09-01T17:38:07Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190280717,141,41.9,5190280715,140,51.7,5190280713,56,Center,5190280721,213,4.51,5190280719,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547811,687,1,2,73,11,36g6ifzjliec1jqnbtf7yesme,1,51.9,38.6,2024-09-01T17:38:07.829Z,2024-09-01T17:38:10Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190280917,213,5.39,5190280915,212,22.4,5190280913,141,12.9,5190280911,140,65.2,5190280909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547885,688,1,2,73,14,36g6ifzjliec1jqnbtf7yesme,1,65.0,12.8,2024-09-01T17:38:10.517Z,2024-09-01T17:38:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190281349,213,0.75,5190281341,56,Center,5190281343,140,75.4,5190281345,141,27.7,5190281347,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547965,689,1,2,73,18,36g6ifzjliec1jqnbtf7yesme,0,87.3,17.3,2024-09-01T17:38:14.749Z,2024-09-01T17:38:18Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5190281765,213,0.67,5190281757,56,Right,5190281761,141,18.9,5190281759,140,88.6,5190281763,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547971,737,61,2,73,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.4,80.0,2024-09-01T17:38:16.805Z,2024-09-01T17:38:22Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190281787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547977,690,6,2,73,23,36g6ifzjliec1jqnbtf7yesme,1,90.4,19.4,2024-09-01T17:38:19.230Z,2024-09-01T17:38:23Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5190281991,233,738,5190281975,56,Right,5190281977,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716547981,738,6,2,73,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.6,80.6,2024-09-01T17:38:19.230Z,2024-09-01T18:00:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190281941,56,Back,5190281943,73,,5190282069,233,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549071,691,1,2,74,23,36g6ifzjliec1jqnbtf7yesme,0,99.6,0.7000000000000001,2024-09-01T17:39:20.045Z,2024-09-01T17:39:22Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190287929,213,1.76,5190287915,6,,5190287917,155,,5190287913,2,,5190287921,56,Center,5190287923,140,94.7,5190287919,224,,5190287925,141,41.2,5190287927,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549355,741,12,2,74,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.8,60.8,2024-09-01T17:39:24.758Z,2024-09-01T17:39:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5190289499,141,90.8,5190289497,140,37.6,5190289501,212,40.0,5190289503,213,0.53,5190289495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549199,692,1,2,74,32,36g6ifzjliec1jqnbtf7yesme,1,59.1,11.6,2024-09-01T17:39:28.909Z,2024-09-01T17:39:30Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5190288617,56,Right,5190288623,212,12.9,5190288621,141,4.3,5190288625,213,5.89,5190288619,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549251,693,1,2,74,33,36g6ifzjliec1jqnbtf7yesme,1,70.4,4.3,2024-09-01T17:39:29.948Z,2024-09-01T17:39:33Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190288983,212,13.5,5190288977,56,Center,5190288981,141,21.9,5190288979,140,64.4,5190288985,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549373,694,1,2,74,37,36g6ifzjliec1jqnbtf7yesme,1,69.9,18.2,2024-09-01T17:39:33.261Z,2024-09-01T17:43:33Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5190289567,56,Center,5190289575,213,1.01,5190289565,155,,5190289577,1,,5190289571,141,68.8,5190289563,2,,5190289573,212,40.5,5190289569,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549377,695,1,2,74,40,36g6ifzjliec1jqnbtf7yesme,0,89.7,69.7,2024-09-01T17:39:36.980Z,2024-09-01T17:43:40Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190289593,56,Center,5190315723,140,90.0,5190316505,286,,5190315727,212,1.5,5190316501,233,742,5190315725,141,67.5,5190316499,236,,5190315729,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549361,742,74,2,74,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.0,33.7,2024-09-01T17:39:36.981Z,2024-09-01T18:07:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190289533,56,Back,5190316387,285,,5190316471,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549389,696,6,2,74,42,36g6ifzjliec1jqnbtf7yesme,1,91.6,66.6,2024-09-01T17:39:39.079Z,2024-09-01T18:00:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190289835,73,,5190289889,233,743,5190289833,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549365,743,6,2,74,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,8.4,33.4,2024-09-01T17:39:39.079Z,2024-09-01T17:39:44Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190289919,233,696,5190289645,73,,5190289643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716549989,697,1,2,75,9,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-09-01T17:40:05.500Z,2024-09-01T18:06:06Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5190292871,2,,5190292873,6,,5190292875,155,,5190292877,223,,5190292879,56,Center,5190292885,212,32.0,5190292887,213,4.51,5190292881,140,93.4,5190292883,141,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550003,744,43,2,75,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T17:40:09.431Z,2024-09-01T18:06:06Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5190293013,233,697,5190292947,56,Back,5190436365,144,11,5190292949,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550053,745,11,2,75,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,8.2,52.5,2024-09-01T17:40:12.215Z,2024-09-01T17:40:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5190293237,88,,5190293235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550129,747,1,2,75,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.4,58.5,2024-09-01T17:40:14.599Z,2024-09-01T17:43:00Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5190293595,1,,5190294527,123,,5190293591,212,57.7,5190293589,141,95.9,5190294781,287,,5190293593,213,0.46,5190293585,56,Left,5190293587,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550179,748,43,2,75,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T17:40:16.437Z,2024-09-01T17:40:21Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190293907,56,Left,5190293909,286,0,5190294199,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550185,749,4,2,75,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.9,98.2,2024-09-01T17:40:18.483Z,2024-09-01T18:00:34Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190294015,286,,5190294007,13,,5190294011,56,Left,5190294009,294,,5190294067,233,698,5190294013,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550173,698,4,2,75,22,36g6ifzjliec1jqnbtf7yesme,0,39.1,1.8,2024-09-01T17:40:18.484Z,2024-09-01T18:00:34Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190294029,13,,5190294031,294,,5190294033,56,Back,5190294035,152,,5190294087,233,749,5190294037,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550773,750,1,2,75,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.2,94.2,2024-09-01T17:40:48.134Z,2024-09-01T17:40:49Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5190297347,140,64.7,5190297345,56,Left,5190297343,152,,5190297353,213,3.64,5190297351,212,6.6,5190297341,5,,5190297349,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550811,751,1,2,75,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.6,89.6,2024-09-01T17:40:49.349Z,2024-09-01T17:40:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5190297585,141,59.1,5190297587,212,35.0,5190297581,56,Back,5190297589,213,3.78,5190297591,1,,5190297583,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550867,752,1,2,75,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.8,59.1,2024-09-01T17:40:52.405Z,2024-09-01T17:40:56Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190297953,213,4.84,5190297951,212,19.1,5190297947,140,40.1,5190297949,141,31.3,5190297939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550911,753,1,2,75,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,18.2,2024-09-01T17:40:55.909Z,2024-09-01T17:40:58Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5190298241,212,27.3,5190298231,140,68.1,5190298245,213,5.99,5190298225,56,Right,5190298239,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716550953,754,1,2,76,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.9,5.2,2024-09-01T17:40:58.709Z,2024-09-01T17:41:02Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5190298465,141,20.7,5190298471,213,1.12,5190298461,140,76.7,5190298457,56,Right,5190298469,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551031,755,1,2,76,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,83.2,35.4,2024-09-01T17:41:01.989Z,2024-09-01T17:41:13Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,1.0,5190298993,213,2.04,5190298991,212,16.2,5190298989,141,56.7,5190299781,210,13,5190298987,140,76.2,5190298985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551037,756,13,2,76,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.5,53.4,2024-09-01T17:41:05.269Z,2024-09-01T17:41:13Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190299809,230,97.3,5190299811,231,50.7,5190299795,81,,5190299017,18,,5190299265,20,,5190299807,215,,5190299797,29,,5190299013,22,,5190299021,56,Center,5190299803,102,5190299799,55,5190299805,103,84.7,,,,755,,,,,,,,39.8,,,,,,,,
2716551199,699,5,2,76,11,36g6ifzjliec1jqnbtf7yesme,1,-0.7000000000000001,62.0,2024-09-01T17:41:07.947Z,2024-09-01T17:47:18Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190300043,233,757,5190299965,346,,5190299963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551059,757,5,2,76,11,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.7,38.0,2024-09-01T17:41:07.947Z,2024-09-01T17:47:18Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5190300061,233,699,5190299159,346,,5190299157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551303,700,1,2,76,21,36g6ifzjliec1jqnbtf7yesme,1,3.3,51.8,2024-09-01T17:41:17.940Z,2024-09-01T17:41:20Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5190300539,212,9.9,5190300529,56,Back,5190300547,237,,5190300533,141,56.1,5190300531,140,12.3,5190300527,124,,5190300601,189,,5190300543,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551447,701,1,2,76,25,36g6ifzjliec1jqnbtf7yesme,1,24.0,55.5,2024-09-01T17:41:21.300Z,2024-09-01T17:41:27Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190301443,213,4.68,5190301437,140,23.6,5190301441,212,11.6,5190301435,56,Back,5190301439,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551469,702,1,2,76,31,36g6ifzjliec1jqnbtf7yesme,1,33.0,40.0,2024-09-01T17:41:27.268Z,2024-09-01T17:41:28Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190301557,56,Back,5190301565,213,5.74,5190301563,212,13.4,5190301559,140,43.9,5190301561,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551533,703,1,2,76,32,36g6ifzjliec1jqnbtf7yesme,1,43.9,30.1,2024-09-01T17:41:28.620Z,2024-09-01T17:41:31Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5190301949,141,6.2,5190301951,212,18.5,5190301953,213,5.21,5190301945,56,Right,5190301947,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551571,704,1,2,76,35,36g6ifzjliec1jqnbtf7yesme,0,52.3,5.8,2024-09-01T17:41:31.468Z,2024-09-01T17:41:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190302163,213,0.13,5190302159,141,10.9,5190302161,212,26.8,5190302153,155,,5190302157,140,77.6,5190302155,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551635,759,12,2,76,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,88.3,2024-09-01T17:41:34.581Z,2024-09-01T17:41:37Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190302479,140,12.1,5190302485,213,3.41,5190302481,141,84.4,5190302477,56,Back,5190302483,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551627,705,43,2,76,40,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T17:41:36.620Z,2024-09-01T17:42:45Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5190309947,144,44,5190302435,56,Right,5190302439,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551657,760,12,2,76,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.0,84.4,2024-09-01T17:41:37.461Z,2024-09-01T17:41:38Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5190302591,56,Back,5190302593,140,9.9,5190302595,141,87.1,5190302617,15,,5190302597,212,2.9,5190302599,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551645,706,61,2,76,41,36g6ifzjliec1jqnbtf7yesme,1,86.5,14.1,2024-09-01T17:41:37.612Z,2024-09-01T17:42:29Z,rv6r0bwbl75er38wklyfpsr9,N. Helenius,,5190302535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551783,762,1,2,76,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.2,89.9,2024-09-01T17:41:39.926Z,2024-09-01T17:41:51Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5190303269,213,0.20,5190303257,157,,5190303261,140,46.7,5190303259,56,Back,5190303263,141,100.0,5190303271,1,,5190303267,212,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551951,707,5,2,76,50,36g6ifzjliec1jqnbtf7yesme,1,53.3,-1.1,2024-09-01T17:41:46.517Z,2024-09-01T17:47:18Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5190304255,56,Right,5190304257,347,,5190304297,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551811,763,5,2,76,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.7,101.1,2024-09-01T17:41:46.517Z,2024-09-01T17:47:18Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,5190304329,233,707,5190303453,347,,5190303451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716551989,708,1,2,76,57,36g6ifzjliec1jqnbtf7yesme,1,54.3,0.0,2024-09-01T17:41:54.036Z,2024-09-01T17:41:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190304417,107,,5190304421,140,45.8,5190304423,141,4.6,5190304425,212,9.9,5190304419,56,Back,5190304427,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552051,709,1,2,76,59,36g6ifzjliec1jqnbtf7yesme,1,45.3,5.6,2024-09-01T17:41:55.451Z,2024-09-01T17:42:00Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190304901,141,2.8,5190304899,140,54.7,5190304903,212,10.1,5190304905,213,6.09,5190304897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552119,710,1,2,77,4,36g6ifzjliec1jqnbtf7yesme,1,56.3,5.3,2024-09-01T17:42:00.388Z,2024-09-01T17:42:03Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5190305287,140,47.5,5190305285,56,Back,5190305293,213,2.65,5190305289,141,12.6,5190305291,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552253,711,1,2,77,7,36g6ifzjliec1jqnbtf7yesme,1,52.6,20.7,2024-09-01T17:42:03.612Z,2024-09-01T17:42:10Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190306091,212,24.5,5190306089,141,50.0,5190306093,213,2.19,5190306085,56,Back,5190306087,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552301,712,1,2,77,14,36g6ifzjliec1jqnbtf7yesme,1,46.7,39.1,2024-09-01T17:42:10.860Z,2024-09-01T17:42:13Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5190306359,213,4.91,5190306351,56,Back,5190306353,140,49.0,5190306355,141,21.5,5190306357,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552335,713,1,2,77,16,36g6ifzjliec1jqnbtf7yesme,1,54.5,22.1,2024-09-01T17:42:13.140Z,2024-09-01T17:42:15Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5190306561,141,20.4,5190306565,212,11.9,5190306569,213,6.19,5190306557,140,65.8,5190306555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716552377,714,1,2,77,19,36g6ifzjliec1jqnbtf7yesme,1,65.0,19.4,2024-09-01T17:42:15.756Z,2024-09-01T17:42:17Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5190306787,212,13.4,5190306779,140,72.2,5190306783,141,3.2,5190306791,213,5.31,5190306775,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
