id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2724303047,646,1,2,64,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.9,61.1,2024-09-22T13:28:07.164Z,2024-09-22T13:28:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232714551,213,5.78,5232714549,212,15.1,5232714545,140,46.5,5232714547,141,50.3,5232714543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303077,647,1,2,64,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.5,50.2,2024-09-22T13:28:09.980Z,2024-09-22T13:28:10Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232714691,140,36.1,5232714689,56,Back,5232714693,141,32.7,5232714695,212,16.2,5232714697,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303105,648,1,2,64,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.1,32.7,2024-09-22T13:28:10.748Z,2024-09-22T13:28:12Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232714843,141,40.8,5232714857,213,0.64,5232714837,140,43.2,5232714847,212,9.3,5232714835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303253,649,1,2,64,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,42.7,2024-09-22T13:28:12.364Z,2024-09-22T13:28:17Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232715565,141,47.9,5232715567,212,15.8,5232715563,140,57.9,5232715569,213,0.23,5232715561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303303,650,1,2,64,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.3,28.8,2024-09-22T13:28:17.756Z,2024-09-22T13:28:20Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232715723,56,Right,5232715733,213,5.46,5232715729,212,19.9,5232715725,140,92.2,5232715727,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303399,651,1,2,64,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,93.4,5.7,2024-09-22T13:28:20.076Z,2024-09-22T16:40:47Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232716147,56,Left,5232716161,213,1.44,5232716145,155,,5232716157,141,87.0,5232716153,140,100.0,5232716143,2,,5232716163,1,,5233969257,20,,5233969255,224,5232716159,212,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303663,633,5,2,64,53,59as3grjvj19voay31j3yfgni,1,-0.5,26.2,2024-09-22T13:28:24.348Z,2024-09-22T13:42:38Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232717389,56,Back,5232717441,233,652,5232717391,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724303401,652,5,2,64,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.5,73.8,2024-09-22T13:28:24.348Z,2024-09-22T13:42:38Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232717451,233,633,5232716175,346,,5232716173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304159,634,1,2,65,20,59as3grjvj19voay31j3yfgni,0,4.5,41.6,2024-09-22T13:28:51.574Z,2024-09-22T13:28:57Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232719749,141,17.6,5232719751,212,64.6,5232719759,74,,5232719755,1,,5232719747,140,64.0,5232719745,56,Right,5232719753,213,6.03,5232719743,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304149,653,44,2,65,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.9,82.8,2024-09-22T13:28:56.203Z,2024-09-22T14:13:50Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232719835,233,635,5232719677,56,Back,5232719679,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304169,635,44,2,65,25,59as3grjvj19voay31j3yfgni,0,63.1,17.2,2024-09-22T13:28:56.204Z,2024-09-22T14:13:50Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232719797,286,,5232719839,233,653,5232719795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304201,654,1,2,65,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.7,81.8,2024-09-22T13:28:56.491Z,2024-09-22T16:41:03Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232719931,56,Center,5232719939,213,5.49,5232719929,3,,5232719933,140,58.8,5232719937,212,25.5,5232719935,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304189,636,44,2,65,27,59as3grjvj19voay31j3yfgni,1,39.4,44.1,2024-09-22T13:28:58.310Z,2024-09-22T14:13:51Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232719895,285,,5232719893,56,Back,5232720049,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304209,655,44,2,65,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.6,55.9,2024-09-22T13:28:58.311Z,2024-09-22T14:13:51Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232719961,286,,5232720079,233,636,5232719959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304219,637,1,2,65,27,59as3grjvj19voay31j3yfgni,0,38.2,40.6,2024-09-22T13:28:58.556Z,2024-09-22T13:28:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232720003,141,29.5,5232719999,56,Center,5232720001,140,61.7,5232720005,212,25.8,5232719997,3,,5232720007,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304267,656,1,2,65,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,64.7,2024-09-22T13:29:00.588Z,2024-09-22T13:29:02Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232720225,3,,5232720235,213,0.43,5232720227,56,Left,5232720231,141,80.2,5232720229,140,63.2,5232720233,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304359,658,43,2,65,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T13:29:05.771Z,2024-09-22T13:29:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232720595,56,Center,5232721339,144,3,5232720597,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304407,659,4,2,65,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.4,83.6,2024-09-22T13:29:07.466Z,2024-09-22T15:30:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232720903,286,,5232720889,295,,5233546255,233,638,5232720885,13,,5232720899,152,,5232720893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304397,638,4,2,65,36,59as3grjvj19voay31j3yfgni,0,35.6,16.4,2024-09-22T13:29:07.467Z,2024-09-22T16:41:18Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5233546281,233,659,5232720837,285,,5233972127,295,,5232720829,13,,5232720833,152,,5232720831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724304961,639,27,2,66,1,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:29:32.533Z,2024-09-22T13:57:17Z,,,,,5232723559,53,arhoud4vfjvmjaf2pkbm6s48a,5232925337,233,660,5232723557,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724305087,660,27,2,66,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T13:29:32.533Z,2024-09-22T13:57:17Z,,,,,5232925313,233,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306007,640,28,2,66,48,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:19.236Z,2024-09-22T13:57:18Z,,,,,5232925397,233,661,5232728711,55,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306131,661,28,2,66,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T13:30:19.236Z,2024-09-22T13:57:18Z,,,,,5232925357,233,640,5232729355,55,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306413,643,18,2,66,56,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:27.059Z,2024-09-22T16:42:56Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232730985,41,,5232731055,55,644,5232730987,44,Midfielder,5232730989,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306419,644,19,2,66,56,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:27.060Z,2024-09-22T16:42:56Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5232731041,44,Midfielder,5232731039,293,5,5232731031,145,4,5232731025,41,,5232731043,55,643,5232731035,59,19,5232731037,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306261,641,18,2,67,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:31.681Z,2024-09-22T13:30:32Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5232730159,59,25,5232730265,55,642,5232730157,44,Forward,5232730155,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306269,642,19,2,67,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:31.682Z,2024-09-22T13:30:32Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5232730209,293,1,5232730203,59,17,5232730217,55,641,5232730205,292,9,5232730213,44,Forward,5232730191,42,,5232730199,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306917,645,40,2,67,13,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:30:44.511Z,2024-09-22T16:43:42Z,,,,,5232733785,130,2,5232733787,131,"1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 0, 0, 0, 0",5232733783,59,"16, 43, 6, 19, 4, 22, 17, 21, 14, 58, 1, 3, 53, 55, 34",5232733779,30,"7yim2aepctujr2m4p20a97755, fwu0bja02waqct7l682s5mfp, 8yfw9f74h0yfz51bkxxc8p39x, bwfg9frq2ecbzg7wlzqjtnv2s, ddl5g7raihnc9s4u3wetz8v10, a87w6l9zsbahdi4knm1347zs9, 5cjx2i2perp5vr62en4cyer1m, 78kzajya12k4sm0ebfl37d6ok, bcscjb9jdgu4ims9n3vwuj5k9, 4zrsiizdbzwwkmit3ta0f0dbe, 41ii5y9ebz5e3xhaif9kc8qmt, c3sp1x0shf2b24rl5ike6v0iy, 7qgiqoaaarr6c2bs4yffqwju2, 8mn8apr6n7t7s6lx4d4vvdnca, 3ylz4gki78fg6jxbbzae0hgk4",5232733789,194,a87w6l9zsbahdi4knm1347zs9,5232733781,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306665,663,1,2,67,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,59.2,80.9,2024-09-22T13:30:45.202Z,2024-09-22T16:43:18Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232732443,141,69.6,5232732445,212,7.9,5232732437,152,,5232732435,5,,5232732447,213,4.93,5232732439,56,Center,5232732441,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306689,664,1,2,67,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.5,69.3,2024-09-22T13:30:47.114Z,2024-09-22T13:30:48Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232732559,212,9.9,5232732553,56,Left,5232732555,140,57.7,5232732557,141,82.6,5232732561,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306713,665,1,2,67,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,82.6,2024-09-22T13:30:47.850Z,2024-09-22T13:30:48Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232732673,56,Back,5232732675,140,41.6,5232732677,141,72.0,5232732679,212,18.4,5232732681,213,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306739,666,1,2,67,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.4,70.6,2024-09-22T13:30:48.814Z,2024-09-22T16:43:22Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232732847,212,21.3,5232732845,141,39.8,5232732841,56,Back,5232732849,213,4.90,5232732843,140,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306759,667,1,2,67,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.2,39.8,2024-09-22T13:30:49.850Z,2024-09-22T13:30:50Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232732933,141,50.6,5232732929,56,Center,5232732935,212,13.7,5232732937,213,0.57,5232732931,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306787,668,1,2,67,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.2,50.6,2024-09-22T13:30:50.827Z,2024-09-22T16:43:32Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232733029,213,2.78,5232733021,56,Back,5232733023,140,39.0,5232733025,141,60.6,5232733027,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306945,669,1,2,67,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.2,67.0,2024-09-22T13:30:55.386Z,2024-09-22T13:30:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232733983,141,37.9,5232733981,140,42.1,5232733991,213,4.81,5232733979,56,Back,5232733987,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724306987,670,1,2,67,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.1,28.8,2024-09-22T13:30:59.611Z,2024-09-22T13:31:01Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232734171,213,0.17,5232734163,56,Center,5232734161,155,,5232734169,212,28.9,5232734165,140,80.2,5232734167,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307015,646,12,2,67,30,59as3grjvj19voay31j3yfgni,1,24.0,63.3,2024-09-22T13:31:01.556Z,2024-09-22T16:43:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5233988081,15,,5232734319,212,26.1,5232734315,140,40.7,5232734317,141,91.7,5232734313,56,Back,5232734321,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307125,671,1,2,67,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.1,6.6,2024-09-22T13:31:03.322Z,2024-09-22T13:31:06Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232734825,3,,5232734835,213,0.42,5232734827,56,Right,5232734831,141,11.8,5232734833,212,8.6,5232734829,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307219,672,1,2,67,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.5,8.5,2024-09-22T13:31:06.378Z,2024-09-22T13:31:09Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232735239,140,58.1,5232735243,141,20.7,5232735245,212,8.7,5232735247,213,1.87,5232735235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307251,673,1,2,67,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.6,28.3,2024-09-22T13:31:09.690Z,2024-09-22T13:31:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232735339,213,1.90,5232735331,56,Center,5232735333,140,58.9,5232735337,212,8.8,5232735335,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307289,674,1,2,67,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.9,40.6,2024-09-22T13:31:10.650Z,2024-09-22T13:31:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232735567,141,33.2,5232735565,140,73.9,5232735569,212,16.5,5232735571,213,5.97,5232735563,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307323,675,1,2,67,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.2,30.1,2024-09-22T13:31:12.587Z,2024-09-22T13:31:14Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5232735773,56,Center,5232735775,140,89.3,5232735777,141,23.2,5232735779,212,17.5,5232735781,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307339,676,1,2,67,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.8,23.1,2024-09-22T13:31:14.250Z,2024-09-22T16:44:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232735917,213,1.37,5232735909,56,Center,5232735915,212,14.5,5232735911,140,91.5,5232735913,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307509,647,12,2,67,44,59as3grjvj19voay31j3yfgni,1,8.3,55.5,2024-09-22T13:31:15.491Z,2024-09-22T13:31:20Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232736707,56,Back,5232736711,141,93.0,5232736713,212,31.2,5232736709,140,25.5,5232736717,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307479,677,1,2,67,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,82.2,10.7,2024-09-22T13:31:18.666Z,2024-09-22T16:44:34Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5232736521,2,,5232736533,140,90.6,5232736529,56,Center,5233992279,224,,5232736535,141,33.3,5233992281,20,,5232736537,212,17.7,5232736539,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307625,648,12,2,67,49,59as3grjvj19voay31j3yfgni,1,7.7,69.7,2024-09-22T13:31:20.420Z,2024-09-22T13:31:24Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232737219,140,43.4,5232737221,141,96.8,5232737213,56,Back,5232737223,212,41.8,5232737225,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307763,678,1,2,67,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.5,13.6,2024-09-22T13:31:25.642Z,2024-09-22T13:31:29Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232737749,141,21.3,5232737751,212,14.4,5232737753,213,2.77,5232737747,140,55.7,5232737745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307855,679,1,2,67,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.8,24.8,2024-09-22T13:31:28.906Z,2024-09-22T13:31:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232738093,140,51.4,5232738101,213,1.78,5232738095,141,56.7,5232738097,212,22.2,5232738091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307911,680,1,2,68,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.5,56.8,2024-09-22T13:31:31.593Z,2024-09-22T13:31:33Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232738315,56,Center,5232738317,140,51.9,5232738323,213,4.74,5232738319,141,37.6,5232738321,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724307959,681,1,2,68,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.9,37.6,2024-09-22T13:31:33.089Z,2024-09-22T13:31:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232738555,212,13.7,5232738545,56,Center,5232738557,213,1.61,5232738553,141,57.7,5232738549,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724308013,682,1,2,68,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.3,64.9,2024-09-22T13:31:34.969Z,2024-09-22T13:31:37Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232738827,212,20.3,5232738831,213,0.91,5232738823,141,88.4,5232738819,56,Left,5232738821,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724308097,683,1,2,68,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.7,88.2,2024-09-22T13:31:37.145Z,2024-09-22T13:31:40Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5232739161,56,Center,5232739169,140,100.0,5232739179,212,37.6,5232739185,1,,5232739181,213,6.03,5232739175,141,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309247,649,5,2,68,9,59as3grjvj19voay31j3yfgni,1,-0.6000000000000001,27.7,2024-09-22T13:31:39.896Z,2024-09-22T13:42:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232744035,56,Back,5232744037,346,,5232744121,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724308115,684,5,2,68,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.6,72.3,2024-09-22T13:31:39.896Z,2024-09-22T13:42:39Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5232744209,233,649,5232739261,346,,5232739257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309263,650,27,2,68,17,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:31:47.828Z,2024-09-22T13:57:18Z,,,,,5232744087,40,,5232925425,233,726,5232744085,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724317825,726,27,2,68,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T13:31:47.828Z,2024-09-22T16:46:53Z,,,,,5234006873,201,,5234004935,40,,5232790305,233,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309507,651,28,2,68,49,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-22T13:32:20.603Z,2024-09-22T13:57:19Z,,,,,5232745221,55,650,5232925469,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724319227,727,28,2,68,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T13:32:20.603Z,2024-09-22T13:57:19Z,,,,,5232798007,55,726,5232925435,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309895,652,1,2,68,57,59as3grjvj19voay31j3yfgni,1,4.9,40.6,2024-09-22T13:32:28.077Z,2024-09-22T13:32:34Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232747039,213,6.11,5232747031,56,Center,5232747041,1,,5232747033,140,58.8,5232747029,124,,5232747045,74,,5232747037,212,57.4,5232747035,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309939,653,61,2,69,3,59as3grjvj19voay31j3yfgni,0,58.8,26.1,2024-09-22T13:32:33.964Z,2024-09-22T16:47:25Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5232747259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724309991,686,1,2,69,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.0,77.9,2024-09-22T13:32:37.521Z,2024-09-22T16:47:29Z,2datlbzulrzdgpyxv3fkzn0et,B. Kopplin,,,5232747535,140,14.3,5232747537,141,50.9,5232747533,56,Back,5232747541,213,4.05,5232747539,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724310069,687,1,2,69,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.4,51.1,2024-09-22T13:32:38.473Z,2024-09-22T16:47:37Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232747983,140,22.2,5232747985,141,85.7,5232747987,212,25.3,5232747989,213,1.20,5232747981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
