id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2780797721,799,19,2,87,45,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:47:54.883Z,2025-02-24T22:19:44Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5540363287,293,3,5540363285,292,9,5540363281,145,9,5540363291,55,798,5540363289,44,Forward,5540363283,59,9,5540363277,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780797885,800,18,2,87,49,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:47:58.391Z,2025-02-24T19:47:59Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5540364225,59,33,5540364223,44,Midfielder,5540364221,42,,5540364263,55,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780797891,801,19,2,87,49,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:47:58.392Z,2025-02-24T19:47:59Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5540364237,59,7,5540364241,293,4,5540364235,145,8,5540364243,44,Midfielder,5540364231,42,,5540364247,55,800,5540364239,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780797979,802,18,2,88,5,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:48:14.409Z,2025-02-24T22:19:55Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540364679,59,10,5540602021,189,,5540364701,55,803,5540364675,42,,5540364677,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780797981,803,19,2,88,5,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:48:14.410Z,2025-02-24T22:19:57Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5540364691,292,9,5540364683,42,,5540364689,59,14,5540364693,293,1,5540364697,55,802,5540602051,189,,5540364695,44,Forward,5540364687,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798031,804,28,2,88,11,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:48:20.873Z,2025-02-24T20:02:18Z,,,,,5540365017,233,816,5540364973,55,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798013,816,28,2,88,11,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-24T19:48:20.873Z,2025-02-24T20:01:32Z,,,,,5540365009,233,804,5540364857,55,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798043,817,1,2,88,12,cftj6g399tknheudaxsdpfdgb,1,49.9,50.7,2025-02-24T19:48:21.820Z,2025-02-24T20:01:52Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540365091,279,G,5540365085,141,37.2,5540365089,213,3.76,5540365083,140,37.6,5540380985,189,,5540365081,56,Back,5540365087,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780800773,918,1,2,88,14,cftj6g399tknheudaxsdpfdgb,1,39.6,42.1,2025-02-24T19:48:23.122Z,2025-02-24T20:01:45Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5540381245,56,Back,5540381249,141,35.4,5540381243,189,,5540381251,212,13.7,5540381253,213,3.48,5540381247,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798051,818,1,2,88,16,cftj6g399tknheudaxsdpfdgb,1,31.3,36.8,2025-02-24T19:48:26.116Z,2025-02-24T20:01:50Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540365127,140,32.6,5540365137,213,1.52,5540365125,56,Back,5540365133,212,25.6,5540365131,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798067,819,1,2,88,20,cftj6g399tknheudaxsdpfdgb,1,24.8,76.4,2025-02-24T19:48:29.709Z,2025-02-24T19:48:33Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540365223,213,0.75,5540365219,141,91.4,5540365221,212,14.9,5540365215,56,Back,5540365217,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798071,820,1,2,88,23,cftj6g399tknheudaxsdpfdgb,1,35.2,91.4,2025-02-24T19:48:32.893Z,2025-02-24T19:48:34Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540365277,141,74.8,5540365275,140,28.1,5540365281,213,4.13,5540365279,212,13.5,5540365273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798087,821,1,2,88,25,cftj6g399tknheudaxsdpfdgb,1,28.1,74.8,2025-02-24T19:48:34.204Z,2025-02-24T19:48:36Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540365359,56,Back,5540365361,140,27.1,5540365371,213,4.64,5540365363,141,52.4,5540365369,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798109,822,1,2,88,28,cftj6g399tknheudaxsdpfdgb,1,28.4,49.1,2025-02-24T19:48:37.901Z,2025-02-24T19:48:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540365465,56,Back,5540365467,140,31.3,5540365469,141,70.9,5540365473,213,1.37,5540365471,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798137,823,1,2,88,31,cftj6g399tknheudaxsdpfdgb,0,36.8,75.0,2025-02-24T19:48:40.734Z,2025-02-24T19:48:44Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540365597,213,5.81,5540365595,212,59.5,5540365587,155,,5540365591,140,87.3,5540365589,56,Center,5540365593,141,35.4,5540365599,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798141,805,52,2,88,36,ahnt9ejgwj58ul8auzdvi3czf,1,13.8,66.4,2025-02-24T19:48:45.425Z,2025-02-24T22:20:28Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5540602497,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798179,806,1,2,88,38,ahnt9ejgwj58ul8auzdvi3czf,1,10.0,57.9,2025-02-24T19:48:47.488Z,2025-02-24T19:48:51Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5540365807,212,20.5,5540365805,141,44.0,5540365801,56,Back,5540365799,123,,5540365809,213,5.80,5540365803,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798193,807,1,2,88,41,ahnt9ejgwj58ul8auzdvi3czf,1,28.7,34.8,2025-02-24T19:48:50.960Z,2025-02-24T19:48:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540365865,141,23.1,5540365867,212,10.8,5540365869,213,3.97,5540365863,140,21.8,5540365861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798213,808,1,2,88,43,ahnt9ejgwj58ul8auzdvi3czf,1,21.7,23.0,2025-02-24T19:48:52.560Z,2025-02-24T19:48:56Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540365971,213,5.61,5540365969,212,20.2,5540365963,56,Back,5540365967,141,4.4,5540365965,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798229,809,1,2,88,46,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,4.6,2025-02-24T19:48:55.952Z,2025-02-24T22:21:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540366065,212,15.5,5540366067,213,0.98,5540366059,56,Back,5540366063,141,23.6,5540366061,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798235,810,1,2,88,48,ahnt9ejgwj58ul8auzdvi3czf,1,43.7,23.5,2025-02-24T19:48:58.080Z,2025-02-24T22:21:03Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5540602923,213,4.26,5540602919,141,13.7,5540366091,56,Back,5540602921,212,7.4,5540602917,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798241,811,1,2,88,49,ahnt9ejgwj58ul8auzdvi3czf,0,37.0,17.4,2025-02-24T19:48:58.168Z,2025-02-24T22:21:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540603077,212,6.0,5540603073,140,40.6,5540603079,213,0.89,5540603075,141,24.2,5540366133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798247,825,1,2,88,51,cftj6g399tknheudaxsdpfdgb,1,58.3,62.4,2025-02-24T19:49:00.862Z,2025-02-24T19:49:02Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5540366173,213,0.56,5540366169,141,67.8,5540366171,212,6.9,5540366165,56,Center,5540366167,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798255,827,1,2,88,53,cftj6g399tknheudaxsdpfdgb,1,65.9,66.1,2025-02-24T19:49:02.653Z,2025-02-24T19:49:03Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540366215,141,73.0,5540366217,212,9.5,5540366213,140,58.0,5540366219,213,2.63,5540366211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798271,828,1,2,88,54,cftj6g399tknheudaxsdpfdgb,1,58.1,73.0,2025-02-24T19:49:03.854Z,2025-02-24T19:49:05Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5540366301,213,1.24,5540366299,212,15.0,5540366293,56,Left,5540366297,141,93.9,5540366295,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798291,829,1,2,88,56,cftj6g399tknheudaxsdpfdgb,1,62.8,93.9,2025-02-24T19:49:05.725Z,2025-02-24T19:49:10Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540366403,56,Left,5540366409,212,11.0,5540366405,140,73.2,5540366407,141,95.3,5540366411,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798297,812,45,2,89,1,ahnt9ejgwj58ul8auzdvi3czf,0,20.2,17.9,2025-02-24T19:49:10.365Z,2025-02-24T19:54:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5540366441,285,,5540366447,233,830,5540366439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798295,830,3,2,89,1,cftj6g399tknheudaxsdpfdgb,1,79.8,82.1,2025-02-24T19:49:10.365Z,2025-02-24T22:21:44Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5540366437,286,,5540366443,233,812,5540366435,56,Left,5540603589,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798305,831,1,2,89,2,cftj6g399tknheudaxsdpfdgb,0,75.6,79.0,2025-02-24T19:49:11.966Z,2025-02-24T22:21:48Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5540366513,56,Center,5540366519,212,28.0,5540603649,20,,5540366521,213,5.10,5540366511,155,,5540366509,2,,5540366515,140,85.7,5540366517,141,40.9,5540603647,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798341,813,12,2,89,4,ahnt9ejgwj58ul8auzdvi3czf,1,13.0,56.3,2025-02-24T19:49:14.001Z,2025-02-24T19:49:24Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540366739,141,59.9,5540366735,56,Back,5540366743,213,0.09,5540366737,140,39.6,5540366741,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798317,832,43,2,89,7,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-24T19:49:16.766Z,2025-02-24T22:22:02Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540366607,140,60.7,5540366611,212,0.9,5540603821,144,1,5540366613,213,4.37,5540366605,56,Center,5540366603,3,0,5540366609,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798327,833,1,2,89,8,cftj6g399tknheudaxsdpfdgb,1,58.4,34.4,2025-02-24T19:49:17.806Z,2025-02-24T22:22:07Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540366677,141,12.3,5540366681,213,5.50,5540366675,140,72.9,5540366671,3,,5540366673,56,Right,5540366679,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798337,834,1,2,89,11,cftj6g399tknheudaxsdpfdgb,1,66.2,8.8,2025-02-24T19:49:20.686Z,2025-02-24T22:22:14Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540366719,140,68.4,5540366725,213,1.27,5540366723,212,7.8,5540366721,141,19.7,5540366717,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798339,835,3,2,89,14,cftj6g399tknheudaxsdpfdgb,0,71.8,17.1,2025-02-24T19:49:23.598Z,2025-02-24T22:22:51Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5540366837,233,814,5540366733,286,,5540604495,465,,5540366729,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798353,814,7,2,89,14,ahnt9ejgwj58ul8auzdvi3czf,0,28.2,82.9,2025-02-24T19:49:23.599Z,2025-02-24T22:22:38Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5540366813,285,,5540366811,56,Back,5540604261,178,,5540366821,233,835,5540604259,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780840233,953,61,2,89,15,cftj6g399tknheudaxsdpfdgb,1,77.7,60.2,2025-02-24T19:49:24.259Z,2025-02-24T22:22:43Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5540604311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798357,836,43,2,89,16,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-24T19:49:25.798Z,2025-02-24T22:23:12Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5540366889,399,8ngloyr6r0m71p8kgpfe69bvu,5540604739,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798355,815,61,2,89,17,ahnt9ejgwj58ul8auzdvi3czf,1,26.6,83.5,2025-02-24T19:49:26.190Z,2025-02-24T19:49:26Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5540366815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798361,817,1,2,89,17,ahnt9ejgwj58ul8auzdvi3czf,1,27.8,75.6,2025-02-24T19:49:27.121Z,2025-02-24T19:49:27Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5540366851,141,83.2,5540366849,140,25.2,5540366855,213,2.06,5540366847,56,Back,5540366853,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798369,818,1,2,89,18,ahnt9ejgwj58ul8auzdvi3czf,1,25.2,83.3,2025-02-24T19:49:27.617Z,2025-02-24T19:49:31Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540366897,212,8.8,5540366891,56,Back,5540366893,140,21.2,5540366899,213,4.21,5540366895,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798381,819,1,2,89,22,ahnt9ejgwj58ul8auzdvi3czf,1,21.3,72.1,2025-02-24T19:49:31.249Z,2025-02-24T19:49:33Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540366973,212,11.9,5540366969,141,59.3,5540366963,56,Back,5540366975,213,5.46,5540366965,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798385,820,1,2,89,24,ahnt9ejgwj58ul8auzdvi3czf,1,29.0,59.3,2025-02-24T19:49:33.665Z,2025-02-24T19:49:34Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5540367003,212,6.6,5540366999,140,34.9,5540367005,213,5.95,5540366997,56,Back,5540367001,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798393,821,1,2,89,25,ahnt9ejgwj58ul8auzdvi3czf,1,36.8,40.6,2025-02-24T19:49:34.865Z,2025-02-24T19:49:37Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5540367053,140,47.2,5540367059,213,5.74,5540367051,56,Back,5540367055,141,31.0,5540367057,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798397,822,1,2,89,27,ahnt9ejgwj58ul8auzdvi3czf,1,47.4,31.0,2025-02-24T19:49:37.009Z,2025-02-24T19:49:38Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5540367081,140,43.4,5540367083,141,28.0,5540367079,56,Back,5540367087,213,3.59,5540367085,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798415,823,1,2,89,29,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,28.0,2025-02-24T19:49:38.690Z,2025-02-24T19:49:43Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5540367169,140,66.1,5540367173,212,29.0,5540367171,141,3.7,5540367175,213,5.68,5540367167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798421,824,1,2,89,34,ahnt9ejgwj58ul8auzdvi3czf,1,69.5,5.5,2025-02-24T19:49:43.329Z,2025-02-24T19:49:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540367241,141,12.3,5540367237,56,Right,5540367243,212,13.7,5540367245,213,2.80,5540367239,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798447,825,1,2,89,37,ahnt9ejgwj58ul8auzdvi3czf,1,55.8,11.5,2025-02-24T19:49:46.898Z,2025-02-24T22:24:00Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540367417,141,56.0,5540367415,140,43.6,5540367421,213,1.97,5540605403,1,,5540367413,56,Back,5540367419,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798455,826,1,2,89,45,ahnt9ejgwj58ul8auzdvi3czf,1,49.1,69.4,2025-02-24T19:49:54.826Z,2025-02-24T22:24:20Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540367465,140,72.3,5540367467,141,90.0,5540367735,189,,5540367463,56,Left,5540367469,212,28.1,5540367471,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798461,827,1,2,89,47,ahnt9ejgwj58ul8auzdvi3czf,1,72.5,90.0,2025-02-24T19:49:56.850Z,2025-02-24T22:24:21Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540367505,141,70.5,5540367509,213,3.96,5540367503,140,60.6,5540367501,56,Center,5540367507,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798483,828,1,2,89,50,ahnt9ejgwj58ul8auzdvi3czf,1,57.6,74.2,2025-02-24T19:49:59.506Z,2025-02-24T22:24:24Z,8ngloyr6r0m71p8kgpfe69bvu,S. Berger,,,5540367643,213,2.77,5540367635,56,Back,5540367641,212,18.9,5540367637,140,40.8,5540367639,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798485,829,1,2,89,53,ahnt9ejgwj58ul8auzdvi3czf,1,42.0,87.1,2025-02-24T19:50:02.866Z,2025-02-24T22:24:31Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540367653,56,Left,5540367659,212,17.4,5540367661,213,0.27,5540367655,140,58.0,5540367657,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798499,830,1,2,89,56,ahnt9ejgwj58ul8auzdvi3czf,1,58.0,94.1,2025-02-24T19:50:05.538Z,2025-02-24T19:50:08Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5540367731,213,3.64,5540367725,140,33.4,5540367729,212,29.4,5540367723,56,Back,5540367727,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798999,852,70,2,90,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-24T19:50:09.122Z,2025-02-24T22:28:21Z,,,,,5540370577,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798519,831,1,2,90,3,ahnt9ejgwj58ul8auzdvi3czf,1,32.0,66.2,2025-02-24T19:50:12.162Z,2025-02-24T22:24:43Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540367843,213,4.54,5540367835,56,Back,5540367841,212,30.6,5540367837,140,26.9,5540367839,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798563,832,1,2,90,4,ahnt9ejgwj58ul8auzdvi3czf,1,29.6,12.5,2025-02-24T19:50:13.587Z,2025-02-24T19:50:20Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540368079,56,Right,5540368087,213,0.07,5540368085,212,72.7,5540368081,140,98.7,5540368083,141,19.7,5540368089,1,,5540368077,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798579,833,1,2,90,11,ahnt9ejgwj58ul8auzdvi3czf,1,98.9,24.1,2025-02-24T19:50:20.659Z,2025-02-24T19:51:23Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,1.0,5540369631,154,,5540368129,140,87.7,5540368131,141,31.3,5540368133,212,12.7,5540369511,210,13,5540368127,56,Center,5540368135,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798581,834,13,2,90,12,ahnt9ejgwj58ul8auzdvi3czf,1,87.5,29.9,2025-02-24T19:50:22.012Z,2025-02-24T22:25:10Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5540368143,56,Center,5540369519,29,,5540369531,230,99.1,5540368141,63,,5540369533,231,47.7,5540369641,154,,5540606141,74,,5540369527,103,70.8,5540369529,328,5540369521,55,833,5540368139,22,,5540369435,20,5540369525,102,,,,,47.6,,,,,,,,,,,,,,,,,,
2780798643,835,5,2,90,13,ahnt9ejgwj58ul8auzdvi3czf,0,101.2,48.4,2025-02-24T19:50:22.122Z,2025-02-24T22:24:59Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5540375205,233,905,5540368507,346,,5540368505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780799797,905,5,2,90,13,cftj6g399tknheudaxsdpfdgb,1,-1.2,51.6,2025-02-24T19:50:22.122Z,2025-02-24T22:25:01Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540375185,56,Back,5540375187,346,,5540375199,233,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780799935,906,1,2,90,25,cftj6g399tknheudaxsdpfdgb,1,3.7,47.3,2025-02-24T19:50:34.122Z,2025-02-24T19:56:31Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540375989,56,Back,5540375991,140,13.8,5540375993,141,27.9,5540375997,213,5.39,5540375987,124,,5540376117,189,,5540376001,237,,5540375995,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780799947,907,1,2,90,27,cftj6g399tknheudaxsdpfdgb,1,15.0,26.7,2025-02-24T19:50:36.122Z,2025-02-24T19:56:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540376095,213,2.29,5540376087,56,Back,5540376093,212,18.4,5540376099,189,,5540376091,141,47.0,5540376089,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780798647,836,43,2,90,29,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-02-24T19:50:38.468Z,2025-02-24T19:50:40Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540368525,56,Center,5540368521,22,0,5540368589,144,39,5540368523,16,0,5540368531,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780799967,908,1,2,90,30,cftj6g399tknheudaxsdpfdgb,1,6.4,49.9,2025-02-24T19:50:39.122Z,2025-02-24T19:56:43Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540376243,213,0.70,5540376235,56,Back,5540376237,140,19.8,5540376241,212,18.3,5540376239,141,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780799987,909,1,2,90,36,cftj6g399tknheudaxsdpfdgb,1,33.3,72.0,2025-02-24T19:50:45.122Z,2025-02-24T22:25:39Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540376355,56,Back,5540376361,212,15.3,5540376359,141,57.0,5540376363,213,5.56,5540376357,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780800009,910,1,2,90,38,cftj6g399tknheudaxsdpfdgb,1,42.2,64.4,2025-02-24T19:50:47.122Z,2025-02-24T22:25:43Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5540376527,212,23.6,5540376521,56,Left,5540376523,140,53.8,5540376529,213,1.03,5540376525,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
