id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2783731335,645,7,2,85,35,anga7587r1zv4ey71ge9zxol3,1,4.4,9.8,2025-03-03T19:47:37.956Z,2025-03-04T00:26:04Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5556419073,285,,5556419071,56,Back,5556991423,385,,5556419181,233,1023,5556991425,178,,5556419069,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731355,646,5,2,85,37,anga7587r1zv4ey71ge9zxol3,0,10.1,-1.6,2025-03-03T19:47:40.006Z,2025-03-03T20:10:58Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5556420981,233,1024,5556419137,56,Back,5556419139,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731387,1024,5,2,85,37,9qsmopgutr7ut5g6workk8w4i,1,89.9,101.6,2025-03-03T19:47:40.006Z,2025-03-03T20:10:57Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556419267,347,,5556420961,233,646,5556419265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731533,1025,1,2,85,51,9qsmopgutr7ut5g6workk8w4i,1,90.1,100.0,2025-03-03T19:47:53.854Z,2025-03-04T00:26:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556420097,56,Left,5556420099,140,72.8,5556420105,213,3.51,5556421333,189,,5556420101,141,91.1,5556420103,212,19.5,5556421037,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731545,1026,1,2,85,53,9qsmopgutr7ut5g6workk8w4i,1,72.8,91.1,2025-03-03T19:47:56.509Z,2025-03-03T19:47:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556420195,213,4.48,5556420191,212,22.5,5556420183,140,67.8,5556420179,56,Center,5556420187,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731575,1027,1,2,85,54,9qsmopgutr7ut5g6workk8w4i,1,67.8,59.0,2025-03-03T19:47:57.486Z,2025-03-03T19:47:59Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556420323,56,Center,5556420329,212,21.6,5556420331,213,4.63,5556420327,141,27.3,5556420325,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731593,1028,1,2,85,56,9qsmopgutr7ut5g6workk8w4i,0,66.6,22.8,2025-03-03T19:47:59.774Z,2025-03-04T00:26:44Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556420437,141,53.3,5556991823,20,,5556420439,212,33.2,5556991821,224,,5556420435,140,91.3,5556420443,1,,5556420441,213,0.67,5556420433,56,Center,5556420429,2,,5556420431,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731597,647,12,2,85,58,anga7587r1zv4ey71ge9zxol3,1,8.3,47.2,2025-03-03T19:48:01.332Z,2025-03-03T19:48:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556420467,213,1.97,5556420469,15,,5556420459,56,Back,5556420653,167,,5556420465,212,25.3,5556420461,140,0.0,5556420463,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731631,648,6,2,86,0,anga7587r1zv4ey71ge9zxol3,0,2.6,68.4,2025-03-03T19:48:03.454Z,2025-03-04T00:27:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556420833,73,,5556420831,56,Back,5556420877,233,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731611,1029,6,2,86,0,9qsmopgutr7ut5g6workk8w4i,1,97.4,31.6,2025-03-03T19:48:03.454Z,2025-03-03T20:00:27Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556420609,56,Center,5556420851,233,648,5556420611,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731899,1030,1,2,86,18,9qsmopgutr7ut5g6workk8w4i,0,99.5,0.5,2025-03-03T19:48:21.344Z,2025-03-04T00:26:53Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556422169,141,45.8,5556422167,140,90.9,5556422175,213,1.86,5556422165,56,Center,5556422157,2,,5556422177,1,,5556991863,20,,5556422159,6,,5556422171,212,32.1,5556422163,224,,5556422161,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783731907,649,12,2,86,20,anga7587r1zv4ey71ge9zxol3,1,10.5,56.1,2025-03-03T19:48:23.126Z,2025-03-03T19:48:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556422199,141,90.9,5556422197,140,35.8,5556422195,56,Back,5556422201,212,35.6,5556422225,15,,5556422203,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732039,1031,1,2,86,26,9qsmopgutr7ut5g6workk8w4i,1,66.5,12.9,2025-03-03T19:48:29.103Z,2025-03-03T19:48:33Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556422953,140,92.5,5556422957,212,27.4,5556422959,213,6.20,5556422955,141,9.7,5556422949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732055,1032,1,2,86,29,9qsmopgutr7ut5g6workk8w4i,0,89.3,12.9,2025-03-03T19:48:31.871Z,2025-03-03T20:03:18Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556423019,140,90.3,5556423017,56,Right,5556423023,212,2.5,5556423025,213,1.13,5556423021,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732031,650,61,2,86,30,anga7587r1zv4ey71ge9zxol3,1,7.3,75.3,2025-03-03T19:48:32.870Z,2025-03-03T19:48:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556422915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732091,651,12,2,86,32,anga7587r1zv4ey71ge9zxol3,1,2.5,62.1,2025-03-03T19:48:34.870Z,2025-03-03T19:48:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556423205,212,31.3,5556423281,167,,5556423207,213,1.05,5556423203,141,100.0,5556423201,140,17.4,5556423199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732101,652,5,2,86,34,anga7587r1zv4ey71ge9zxol3,0,18.8,101.7,2025-03-03T19:48:36.885Z,2025-03-03T20:10:58Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5556423491,233,1033,5556423251,56,Back,5556423253,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732143,1033,5,2,86,34,9qsmopgutr7ut5g6workk8w4i,1,81.2,-1.7,2025-03-03T19:48:36.885Z,2025-03-03T20:10:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556423457,347,,5556423455,56,Right,5556423471,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732349,1034,18,2,86,53,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-03T19:48:56.323Z,2025-03-03T19:48:57Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556424663,44,Midfielder,5556424665,59,7,5556424661,42,,5556424733,55,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732357,1035,19,2,86,53,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-03T19:48:56.324Z,2025-03-03T19:48:57Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5556424709,292,7,5556424707,59,8,5556424705,145,8,5556424715,55,1034,5556424701,42,,5556424711,293,4,5556424713,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732573,1036,18,2,87,1,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-03T19:49:04.428Z,2025-03-04T00:28:21Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5556425901,42,,5556425903,44,Forward,5556992463,189,,5556425905,59,17,5556426003,55,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732577,1037,19,2,87,1,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-03T19:49:04.429Z,2025-03-04T00:28:19Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5556425921,42,,5556425937,55,1036,5556425931,293,3,5556425929,292,10,5556425933,44,Forward,5556425927,59,11,5556425925,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732641,1038,1,2,87,13,9qsmopgutr7ut5g6workk8w4i,1,76.1,0.0,2025-03-03T19:49:16.575Z,2025-03-04T00:28:29Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556426307,140,72.7,5556426309,141,11.0,5556426305,56,Right,5556426313,213,1.99,5556426311,212,8.7,5556426303,107,,5556992517,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732671,1039,1,2,87,14,9qsmopgutr7ut5g6workk8w4i,1,72.7,11.4,2025-03-03T19:49:17.328Z,2025-03-04T00:28:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556426493,56,Right,5556426501,213,0.97,5556426495,140,76.5,5556992607,189,,5556426499,212,7.1,5556426497,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732675,1040,1,2,87,15,9qsmopgutr7ut5g6workk8w4i,0,77.7,21.3,2025-03-03T19:49:18.256Z,2025-03-03T20:17:17Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556426511,140,79.8,5556426513,141,17.9,5556426515,212,3.2,5556426509,56,Right,5556426517,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732683,654,1,2,87,16,anga7587r1zv4ey71ge9zxol3,0,25.8,80.3,2025-03-03T19:49:19.231Z,2025-03-04T00:29:27Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556426551,212,10.1,5556426549,141,91.4,5556426553,213,0.84,5556426547,140,32.2,5556426545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732729,1041,1,2,87,20,9qsmopgutr7ut5g6workk8w4i,0,69.9,5.8,2025-03-03T19:49:23.008Z,2025-03-03T19:49:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556426747,212,11.1,5556426749,213,0.17,5556426745,141,8.5,5556426743,140,80.3,5556426741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732735,655,8,2,87,21,anga7587r1zv4ey71ge9zxol3,1,20.8,90.8,2025-03-03T19:49:24.617Z,2025-03-04T00:29:43Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556993223,385,,5556426775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732767,656,5,2,87,22,anga7587r1zv4ey71ge9zxol3,0,28.4,102.0,2025-03-03T19:49:25.762Z,2025-03-03T20:10:59Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556426955,233,1042,5556426925,347,,5556426923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732757,1042,5,2,87,22,9qsmopgutr7ut5g6workk8w4i,1,71.6,-2.0,2025-03-03T19:49:25.762Z,2025-03-03T20:10:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5556426935,233,656,5556426879,56,Right,5556426881,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732809,1043,1,2,87,28,9qsmopgutr7ut5g6workk8w4i,1,72.8,0.0,2025-03-03T19:49:31.080Z,2025-03-03T19:49:32Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556427237,213,2.69,5556427223,107,,5556427225,56,Right,5556427227,140,57.5,5556427229,141,9.5,5556427233,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732847,1044,1,2,87,29,9qsmopgutr7ut5g6workk8w4i,1,57.5,9.5,2025-03-03T19:49:31.888Z,2025-03-03T19:49:35Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556427447,141,2.8,5556427449,212,7.0,5556427445,140,62.5,5556427451,213,5.57,5556427443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732891,1045,1,2,87,32,9qsmopgutr7ut5g6workk8w4i,1,62.2,4.3,2025-03-03T19:49:35.089Z,2025-03-03T19:49:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556427643,140,56.4,5556427645,141,14.0,5556427641,56,Right,5556427647,212,9.0,5556427651,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732917,1046,1,2,87,35,9qsmopgutr7ut5g6workk8w4i,1,56.4,14.0,2025-03-03T19:49:37.953Z,2025-03-03T19:49:39Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556427811,141,45.8,5556427813,212,21.9,5556427815,213,1.74,5556427807,56,Center,5556427809,140,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732945,1047,1,2,87,36,9qsmopgutr7ut5g6workk8w4i,1,53.6,48.8,2025-03-03T19:49:39.761Z,2025-03-03T19:49:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556427991,140,64.1,5556427995,212,19.3,5556427993,141,72.1,5556427989,56,Center,5556427997,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732955,1048,1,2,87,40,9qsmopgutr7ut5g6workk8w4i,1,64.1,72.1,2025-03-03T19:49:42.913Z,2025-03-03T19:49:44Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5556428103,213,3.40,5556428101,212,13.2,5556428095,56,Center,5556428099,141,67.2,5556428097,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732967,1049,1,2,87,41,9qsmopgutr7ut5g6workk8w4i,1,50.8,70.5,2025-03-03T19:49:44.593Z,2025-03-03T19:49:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556428207,141,88.6,5556428209,212,25.1,5556428211,213,0.51,5556428203,56,Left,5556428205,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732973,1050,61,2,87,43,9qsmopgutr7ut5g6workk8w4i,0,71.6,88.0,2025-03-03T19:49:46.641Z,2025-03-03T19:49:52Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556428239,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783732997,658,1,2,87,45,anga7587r1zv4ey71ge9zxol3,1,23.2,34.0,2025-03-03T19:49:47.992Z,2025-03-03T19:49:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556428345,56,Back,5556428349,141,35.2,5556428347,140,28.9,5556428353,213,0.14,5556428351,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733039,659,1,2,87,47,anga7587r1zv4ey71ge9zxol3,1,28.4,35.5,2025-03-03T19:49:50.280Z,2025-03-03T19:49:51Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556428577,213,5.24,5556428571,140,37.7,5556428573,141,10.9,5556428575,212,19.4,5556428569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733051,660,1,2,87,48,anga7587r1zv4ey71ge9zxol3,1,37.7,10.9,2025-03-03T19:49:51.143Z,2025-03-03T19:49:52Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5556428665,141,30.4,5556428667,212,21.5,5556428669,213,0.67,5556428661,56,Center,5556428663,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733057,661,1,2,87,49,anga7587r1zv4ey71ge9zxol3,0,54.4,29.4,2025-03-03T19:49:52.600Z,2025-03-03T19:49:54Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5556428699,56,Center,5556428707,213,5.79,5556428759,236,,5556428705,212,5.0,5556428765,286,,5556428701,140,58.6,5556428703,141,25.9,5556428761,233,1051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733063,1051,74,2,87,49,9qsmopgutr7ut5g6workk8w4i,1,42.1,68.2,2025-03-03T19:49:52.601Z,2025-03-03T20:04:43Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556428787,233,661,5556428739,285,,5556428737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733101,662,83,2,87,51,anga7587r1zv4ey71ge9zxol3,0,54.6,25.0,2025-03-03T19:49:54.345Z,2025-03-04T00:30:31Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5556429267,399,9auqrrixu34cgkpe8trlkaoh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733115,1053,1,2,87,52,9qsmopgutr7ut5g6workk8w4i,1,41.9,74.1,2025-03-03T19:49:55.185Z,2025-03-03T19:49:57Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5556429007,212,7.6,5556429009,213,4.24,5556429001,56,Back,5556429005,141,64.2,5556429003,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733139,1054,1,2,87,54,9qsmopgutr7ut5g6workk8w4i,1,38.6,64.2,2025-03-03T19:49:57.121Z,2025-03-03T19:49:59Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556429165,56,Back,5556429177,213,3.16,5556429169,141,64.0,5556429167,140,33.0,5556429173,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733161,1055,1,2,87,56,9qsmopgutr7ut5g6workk8w4i,1,35.2,68.1,2025-03-03T19:49:59.297Z,2025-03-03T19:50:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556429277,213,0.34,5556429275,212,29.1,5556429273,141,82.4,5556429271,140,61.3,5556429269,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733241,1056,1,2,87,58,9qsmopgutr7ut5g6workk8w4i,1,62.2,83.8,2025-03-03T19:50:01.201Z,2025-03-03T19:50:06Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5556429725,213,0.39,5556429721,141,95.1,5556429723,212,20.1,5556429719,140,79.9,5556429717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733249,1057,3,2,88,2,9qsmopgutr7ut5g6workk8w4i,0,85.5,93.6,2025-03-03T19:50:05.480Z,2025-03-04T00:31:08Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556429761,56,Left,5556429763,286,,5556429841,233,663,5556994115,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733247,663,7,2,88,2,anga7587r1zv4ey71ge9zxol3,1,14.5,6.4,2025-03-03T19:50:05.481Z,2025-03-04T00:31:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556429753,167,,5556429793,233,1057,5556429755,56,Back,5556994427,385,,5556429757,285,,5556994429,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733253,664,5,2,88,3,anga7587r1zv4ey71ge9zxol3,0,11.0,-1.8,2025-03-03T19:50:06.379Z,2025-03-03T19:50:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5556429925,233,1058,5556429775,56,Back,5556429777,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733283,1058,5,2,88,3,9qsmopgutr7ut5g6workk8w4i,1,89.0,101.8,2025-03-03T19:50:06.379Z,2025-03-03T20:10:59Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556429889,347,,5556429899,233,664,5556429887,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733401,1059,1,2,88,10,9qsmopgutr7ut5g6workk8w4i,1,92.7,100.0,2025-03-03T19:50:13.714Z,2025-03-03T19:50:16Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556430537,213,3.69,5556430535,212,17.6,5556430529,56,Left,5556430533,141,88.1,5556430531,140,78.4,5556430527,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733431,1060,1,2,88,13,9qsmopgutr7ut5g6workk8w4i,1,76.1,88.6,2025-03-03T19:50:16.722Z,2025-03-03T19:50:19Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556430713,213,4.49,5556430711,212,12.1,5556430705,56,Center,5556430709,141,71.2,5556430707,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733441,1061,1,2,88,15,9qsmopgutr7ut5g6workk8w4i,1,73.0,70.6,2025-03-03T19:50:18.106Z,2025-03-04T00:31:51Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556430755,212,12.1,5556430749,56,Center,5556430753,141,56.1,5556430751,140,66.4,5556430757,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733451,1062,1,2,88,16,9qsmopgutr7ut5g6workk8w4i,1,66.4,56.1,2025-03-03T19:50:18.874Z,2025-03-04T00:31:52Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556430793,56,Center,5556430801,213,1.55,5556430795,140,66.7,5556430799,212,12.9,5556430797,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733479,1063,1,2,88,17,9qsmopgutr7ut5g6workk8w4i,1,66.7,75.4,2025-03-03T19:50:20.802Z,2025-03-03T19:50:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556430947,213,0.42,5556430945,212,19.2,5556430943,141,86.9,5556430939,56,Left,5556430941,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733493,1064,1,2,88,19,9qsmopgutr7ut5g6workk8w4i,0,83.4,86.9,2025-03-03T19:50:22.610Z,2025-03-03T19:50:24Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556431005,56,Left,5556431013,213,6.05,5556431011,212,11.6,5556431009,141,82.9,5556431007,140,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733519,665,12,2,88,21,anga7587r1zv4ey71ge9zxol3,1,5.7,18.6,2025-03-03T19:50:24.033Z,2025-03-04T00:32:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556431205,167,,5556431137,140,19.0,5556431141,212,19.3,5556431139,141,0.0,5556431143,213,5.52,5556431135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733525,666,5,2,88,22,anga7587r1zv4ey71ge9zxol3,0,17.0,-1.4,2025-03-03T19:50:25.748Z,2025-03-03T20:10:59Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5556431245,233,1065,5556431175,347,,5556431171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733527,1065,5,2,88,22,9qsmopgutr7ut5g6workk8w4i,1,83.0,101.4,2025-03-03T19:50:25.748Z,2025-03-03T19:50:29Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556431189,347,,5556431229,233,666,5556431187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733619,1066,1,2,88,28,9qsmopgutr7ut5g6workk8w4i,1,85.7,100.0,2025-03-03T19:50:31.218Z,2025-03-03T19:50:35Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5556431725,107,,5556431729,140,78.0,5556431731,141,91.8,5556431727,56,Left,5556431739,213,3.85,5556431735,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733645,1067,1,2,88,32,9qsmopgutr7ut5g6workk8w4i,1,75.8,91.1,2025-03-03T19:50:35.538Z,2025-03-03T19:50:37Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556431867,213,4.92,5556431861,140,78.0,5556431865,212,11.2,5556431863,141,75.0,5556431859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783733637,667,83,2,88,33,anga7587r1zv4ey71ge9zxol3,0,20.4,37.1,2025-03-03T19:50:36.554Z,2025-03-03T19:50:40Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5556432091,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
