id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2800807325,664,1,2,65,9,5rz9enoyknpg8ji78za5b82p0,1,30.3,78.8,2025-04-13T15:25:52.430Z,2025-04-13T15:25:56Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5650136065,141,95.3,5650136069,212,31.7,5650136071,213,0.36,5650136057,56,Left,5650136061,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807327,665,61,2,65,13,5rz9enoyknpg8ji78za5b82p0,0,58.6,95.3,2025-04-13T15:25:56.727Z,2025-04-13T15:25:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650136087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807569,504,5,2,65,15,59as3grjvj19voay31j3yfgni,1,42.0,-1.5,2025-04-13T15:25:58.243Z,2025-04-13T15:33:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5650137553,233,666,5650137535,347,,5650137533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807355,666,5,2,65,15,5rz9enoyknpg8ji78za5b82p0,0,58.0,101.5,2025-04-13T15:25:58.243Z,2025-04-13T15:33:10Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650137567,233,504,5650136257,56,Left,5650136259,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807637,505,1,2,65,33,59as3grjvj19voay31j3yfgni,1,44.9,0.0,2025-04-13T15:26:16.227Z,2025-04-13T15:26:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650137955,56,Right,5650137961,212,43.3,5650137953,107,,5650137959,141,12.5,5650137957,140,85.1,5650137963,213,0.23,5650137965,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807639,506,50,2,65,38,59as3grjvj19voay31j3yfgni,1,79.0,9.4,2025-04-13T15:26:22.018Z,2025-04-13T15:26:26Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650137969,56,Right,5650138061,233,667,5650137971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807649,667,7,2,65,38,5rz9enoyknpg8ji78za5b82p0,1,21.0,90.6,2025-04-13T15:26:22.019Z,2025-04-13T18:56:18Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650137997,167,,5650138035,233,506,5651130967,178,,5650137999,56,Back,5651130965,385,,5650138001,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807903,507,5,2,65,39,59as3grjvj19voay31j3yfgni,1,73.2,-1.8,2025-04-13T15:26:22.924Z,2025-04-13T15:33:10Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650139453,233,668,5650139305,56,Right,5650139307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807711,668,5,2,65,39,5rz9enoyknpg8ji78za5b82p0,0,26.8,101.8,2025-04-13T15:26:22.924Z,2025-04-13T15:26:40Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650139467,233,507,5650138317,56,Back,5650138319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807911,508,18,2,65,55,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T15:26:38.455Z,2025-04-13T15:26:39Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5650139323,59,7,5650139319,42,,5650139405,55,509,5650139321,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800807919,509,19,2,65,55,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T15:26:38.456Z,2025-04-13T15:26:39Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5650139359,59,21,5650139357,145,10,5650139363,293,2,5650139365,44,Forward,5650139361,292,8,5650139367,55,508,5650139353,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808179,510,1,2,66,16,59as3grjvj19voay31j3yfgni,0,77.3,0.0,2025-04-13T15:26:59.396Z,2025-04-13T15:27:02Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650140771,212,24.7,5650140763,107,,5650140765,56,Center,5650140773,213,1.04,5650140775,1,,5650140769,141,29.4,5650140767,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808209,669,61,2,66,19,5rz9enoyknpg8ji78za5b82p0,1,8.8,66.9,2025-04-13T15:27:03.103Z,2025-04-13T15:27:03Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5650140953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808239,670,61,2,66,23,5rz9enoyknpg8ji78za5b82p0,0,30.3,86.9,2025-04-13T15:27:06.353Z,2025-04-13T15:27:06Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5650141125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808263,511,61,2,66,25,59as3grjvj19voay31j3yfgni,0,79.7,12.5,2025-04-13T15:27:08.307Z,2025-04-13T15:27:08Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650141245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808301,672,50,2,66,28,5rz9enoyknpg8ji78za5b82p0,1,26.2,92.4,2025-04-13T15:27:11.149Z,2025-04-13T15:31:38Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5650141525,56,Back,5650141833,233,512,5650141527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808347,512,7,2,66,28,59as3grjvj19voay31j3yfgni,1,73.8,7.6,2025-04-13T15:27:11.150Z,2025-04-13T18:57:28Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650141761,286,,5651134445,384,,5651134447,178,,5650141759,56,Right,5650141817,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808353,513,43,2,66,31,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T15:27:14.420Z,2025-04-13T15:27:24Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5650142529,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808409,515,1,2,66,33,59as3grjvj19voay31j3yfgni,1,62.5,8.8,2025-04-13T15:27:16.424Z,2025-04-13T15:27:18Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650142025,140,44.7,5650142033,213,2.46,5650142023,56,Back,5650142027,141,31.0,5650142029,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808445,516,1,2,66,35,59as3grjvj19voay31j3yfgni,1,45.0,30.0,2025-04-13T15:27:18.467Z,2025-04-13T15:27:20Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5650142241,141,13.1,5650142239,140,49.6,5650142243,212,12.5,5650142235,56,Back,5650142245,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808531,517,1,2,66,37,59as3grjvj19voay31j3yfgni,1,45.8,11.4,2025-04-13T15:27:20.227Z,2025-04-13T15:27:26Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650142699,141,49.6,5650142695,140,9.3,5650142709,1,,5650142689,56,Back,5650142703,212,46.3,5650142707,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808675,518,1,2,66,50,59as3grjvj19voay31j3yfgni,1,26.0,46.3,2025-04-13T15:27:33.651Z,2025-04-13T15:27:37Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5650143543,1,,5650143533,56,Center,5650143535,140,76.0,5650143531,157,,5650143541,213,0.14,5650143539,212,53.0,5650143537,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808683,519,61,2,66,54,59as3grjvj19voay31j3yfgni,0,75.6,57.0,2025-04-13T15:27:37.476Z,2025-04-13T15:27:38Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5650143561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808701,673,1,2,66,55,5rz9enoyknpg8ji78za5b82p0,0,42.0,51.9,2025-04-13T15:27:38.721Z,2025-04-13T15:27:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5650143691,213,5.85,5650143685,140,55.6,5650143683,56,Center,5650143689,212,15.8,5650143687,141,42.1,5650143681,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808763,520,1,2,66,57,59as3grjvj19voay31j3yfgni,0,48.0,65.4,2025-04-13T15:27:40.499Z,2025-04-13T15:27:44Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650144011,56,Center,5650144017,212,16.0,5650144013,140,63.2,5650144019,213,0.01,5650144009,157,,5650144015,141,65.7,5650144021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808769,674,44,2,66,59,5rz9enoyknpg8ji78za5b82p0,1,35.4,30.3,2025-04-13T15:27:42.408Z,2025-04-13T15:31:44Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650144105,233,521,5650144049,285,,5650144047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808767,521,44,2,66,59,59as3grjvj19voay31j3yfgni,0,64.6,69.7,2025-04-13T15:27:42.409Z,2025-04-13T15:31:44Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5650144111,233,674,5650144039,56,Center,5650144041,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808785,675,12,2,66,59,5rz9enoyknpg8ji78za5b82p0,1,33.0,24.6,2025-04-13T15:27:42.939Z,2025-04-13T19:52:34Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650144155,140,68.6,5650144201,15,,5650144159,212,39.0,5650144153,56,Right,5650144161,213,5.99,5650144157,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808827,522,1,2,67,2,59as3grjvj19voay31j3yfgni,1,44.1,85.4,2025-04-13T15:27:45.656Z,2025-04-13T15:27:49Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5650144439,212,20.4,5650144437,141,93.2,5650144441,213,0.26,5650144435,140,62.9,5650144433,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808851,523,1,2,67,6,59as3grjvj19voay31j3yfgni,1,68.2,89.6,2025-04-13T15:27:49.203Z,2025-04-13T15:27:50Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650144551,141,83.6,5650144555,213,5.37,5650144553,212,5.2,5650144549,140,71.2,5650144547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808859,524,61,2,67,7,59as3grjvj19voay31j3yfgni,1,71.2,83.6,2025-04-13T15:27:50.481Z,2025-04-13T15:27:50Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5650144575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808873,525,1,2,67,8,59as3grjvj19voay31j3yfgni,0,69.9,85.9,2025-04-13T15:27:51.299Z,2025-04-13T15:27:52Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650144677,56,Center,5650144683,212,7.8,5650144679,140,74.1,5650144685,213,5.31,5650144681,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808909,526,1,2,67,9,59as3grjvj19voay31j3yfgni,1,74.4,73.5,2025-04-13T15:27:52.939Z,2025-04-13T15:30:00Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5650144915,141,78.7,5650144919,213,2.73,5650144913,140,66.6,5650144917,212,8.9,5650144911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800810595,555,3,2,67,10,59as3grjvj19voay31j3yfgni,0,69.4,68.5,2025-04-13T15:27:53.291Z,2025-04-13T18:58:57Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5651137961,465,,5650154243,56,Center,5650154435,233,685,5650154245,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809677,685,7,2,67,10,5rz9enoyknpg8ji78za5b82p0,0,30.6,31.5,2025-04-13T15:27:53.292Z,2025-04-13T18:59:04Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650154431,233,555,5651138267,178,,5650149169,285,,5650149167,56,Back,5651138265,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808895,676,43,2,67,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-13T15:27:53.889Z,2025-04-13T15:28:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650146545,144,8,5650144839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808951,527,61,2,67,12,59as3grjvj19voay31j3yfgni,1,67.8,75.7,2025-04-13T15:27:55.595Z,2025-04-13T15:30:15Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650145145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808973,528,1,2,67,13,59as3grjvj19voay31j3yfgni,1,75.4,43.1,2025-04-13T15:27:56.258Z,2025-04-13T18:59:14Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,1.0,,5650145245,141,53.6,5650145249,213,1.19,5650145649,210,13,5650145243,140,78.1,5650145247,212,7.7,5650145241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800808985,529,13,2,67,13,59as3grjvj19voay31j3yfgni,1,73.5,46.8,2025-04-13T15:27:57.059Z,2025-04-13T18:59:46Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650145707,103,36.1,5650145687,29,,5651138559,215,,5650145711,231,49.5,5651139829,120,,5650145695,55,528,5650145709,230,98.0,5650145329,22,,5650145331,18,,5650145511,20,5650145333,56,Center,,5650145683,84,,5650145703,102,43.9,,,,,,,,,,,,,,,,,,,,,,,,
2800808993,530,5,2,67,15,59as3grjvj19voay31j3yfgni,0,100.6,41.4,2025-04-13T15:27:58.592Z,2025-04-13T15:33:11Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5650145359,346,,5650145357,56,Center,5650146943,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809271,677,5,2,67,15,5rz9enoyknpg8ji78za5b82p0,1,-0.6,58.6,2025-04-13T15:27:58.592Z,2025-04-13T15:33:11Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650146907,233,530,5650146899,346,,5650146897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809285,678,1,2,67,36,5rz9enoyknpg8ji78za5b82p0,1,4.6,49.3,2025-04-13T15:28:20.008Z,2025-04-13T15:28:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650146975,141,71.5,5650146969,124,,5650147013,189,,5650146979,213,0.70,5650146983,237,,5650146973,140,21.8,5650146971,56,Back,5650146977,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809327,679,1,2,67,38,5rz9enoyknpg8ji78za5b82p0,1,21.8,71.5,2025-04-13T15:28:21.461Z,2025-04-13T15:28:23Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5650147215,141,50.7,5650147207,56,Back,5650147211,140,6.8,5650147219,212,21.2,5650147223,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809371,680,1,2,67,40,5rz9enoyknpg8ji78za5b82p0,1,6.8,50.7,2025-04-13T15:28:23.601Z,2025-04-13T15:28:26Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650147467,56,Back,5650147471,140,25.9,5650147481,213,5.28,5650147475,141,4.3,5650147479,212,37.4,5650147483,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809373,681,1,2,67,43,5rz9enoyknpg8ji78za5b82p0,0,25.9,4.3,2025-04-13T15:28:26.492Z,2025-04-13T15:30:54Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5650158451,236,,5650147495,213,0.90,5650158457,286,,5650147489,140,28.8,5650158453,233,531,5650147493,212,4.9,5650147487,56,Back,5650147491,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809395,531,74,2,67,43,59as3grjvj19voay31j3yfgni,1,75.5,89.3,2025-04-13T15:28:26.493Z,2025-04-13T15:31:45Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650158411,285,,5650147593,56,Left,5650158473,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809407,532,5,2,67,45,59as3grjvj19voay31j3yfgni,0,80.1,101.0,2025-04-13T15:28:28.413Z,2025-04-13T15:33:12Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650147649,347,,5650147647,56,Left,5650148527,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809559,682,5,2,67,45,5rz9enoyknpg8ji78za5b82p0,1,19.9,-1.0,2025-04-13T15:28:28.413Z,2025-04-13T15:33:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5650148505,233,532,5650148497,56,Back,5650148499,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809611,683,1,2,67,55,5rz9enoyknpg8ji78za5b82p0,1,20.6,0.0,2025-04-13T15:28:38.348Z,2025-04-13T15:28:42Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650148781,107,,5650148787,141,33.0,5650148793,1,,5650148783,56,Back,5650148791,213,2.14,5650148789,212,28.3,5650148785,140,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809637,684,1,2,67,58,5rz9enoyknpg8ji78za5b82p0,0,6.2,31.5,2025-04-13T15:28:42.035Z,2025-04-13T15:28:43Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650148965,1,,5650148959,213,0.01,5650148933,157,,5650148955,212,34.1,5650148951,141,32.2,5650148935,56,Back,5650148943,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809655,533,1,2,68,1,59as3grjvj19voay31j3yfgni,1,63.4,60.6,2025-04-13T15:28:44.146Z,2025-04-13T15:28:45Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5650149073,213,5.14,5650149069,141,47.6,5650149067,140,67.2,5650149071,212,9.7,5650149063,3,,5650149065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809709,535,1,2,68,3,59as3grjvj19voay31j3yfgni,1,64.9,40.9,2025-04-13T15:28:46.819Z,2025-04-13T15:28:50Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5650149349,212,23.7,5650149347,141,14.4,5650149343,56,Right,5650149345,140,79.5,5650149351,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809731,536,1,2,68,7,59as3grjvj19voay31j3yfgni,0,79.5,11.7,2025-04-13T15:28:50.211Z,2025-04-13T19:00:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650149437,155,,5651141715,224,,5650149445,212,30.7,5650149447,213,1.15,5650149439,56,Center,5650149441,140,91.4,5650149435,2,,5650149443,141,53.0,5651141717,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809779,686,12,2,68,9,5rz9enoyknpg8ji78za5b82p0,1,8.8,37.1,2025-04-13T15:28:52.486Z,2025-04-13T19:00:27Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5650149701,212,8.6,5650149695,56,Back,5650149703,213,0.86,5650149697,140,14.2,5650149699,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809747,537,61,2,68,10,59as3grjvj19voay31j3yfgni,0,88.3,49.9,2025-04-13T15:28:53.427Z,2025-04-13T15:28:53Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5650149537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809827,687,12,2,68,12,5rz9enoyknpg8ji78za5b82p0,1,10.1,45.2,2025-04-13T15:28:55.658Z,2025-04-13T15:29:01Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5650149927,141,5.3,5650149929,212,42.1,5650149931,213,5.58,5650149925,140,40.8,5650149923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809831,688,61,2,68,17,5rz9enoyknpg8ji78za5b82p0,0,40.8,5.3,2025-04-13T15:29:00.876Z,2025-04-13T15:29:01Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5650149957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809871,538,61,2,68,18,59as3grjvj19voay31j3yfgni,1,41.8,93.5,2025-04-13T15:29:01.155Z,2025-04-13T19:00:50Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5650150173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809951,539,1,2,68,21,59as3grjvj19voay31j3yfgni,1,30.8,73.6,2025-04-13T15:29:05.122Z,2025-04-13T15:29:10Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5650150643,141,38.8,5650150641,140,29.7,5650150647,213,4.66,5650150645,212,23.7,5650150637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809975,540,1,2,68,27,59as3grjvj19voay31j3yfgni,1,42.1,29.5,2025-04-13T15:29:10.691Z,2025-04-13T15:29:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5650150797,140,65.2,5650150799,141,21.9,5650150803,213,6.07,5650150795,56,Center,5650150801,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800809989,541,1,2,68,30,59as3grjvj19voay31j3yfgni,1,65.9,23.9,2025-04-13T15:29:13.411Z,2025-04-13T15:29:14Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5650150887,156,,5650150855,141,11.3,5650150859,213,3.75,5650150853,140,54.3,5650150851,56,Right,5650150857,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800810077,542,1,2,68,32,59as3grjvj19voay31j3yfgni,1,56.8,11.3,2025-04-13T15:29:15.955Z,2025-04-13T15:29:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650151341,212,17.2,5650151339,141,28.2,5650151337,140,44.6,5650151343,213,2.41,5650151335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800810119,543,1,2,68,38,59as3grjvj19voay31j3yfgni,1,44.9,28.8,2025-04-13T15:29:21.283Z,2025-04-13T15:29:23Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5650151555,212,18.4,5650151549,56,Right,5650151557,213,5.37,5650151551,140,55.6,5650151553,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800810189,544,1,2,68,40,59as3grjvj19voay31j3yfgni,1,57.1,6.5,2025-04-13T15:29:23.618Z,2025-04-13T15:29:27Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5650151937,141,12.9,5650151929,56,Right,5650151945,213,0.40,5650151933,140,67.0,5650151941,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800810223,545,1,2,68,44,59as3grjvj19voay31j3yfgni,1,65.9,12.6,2025-04-13T15:29:27.203Z,2025-04-13T15:29:29Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5650152131,141,6.5,5650152129,140,59.2,5650152127,56,Right,5650152133,212,8.2,5650152135,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
