id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2747102735,755,1,2,82,29,cftj6g399tknheudaxsdpfdgb,1,55.8,95.3,2024-11-10T16:38:46.629Z,2024-11-10T16:38:50Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357292877,213,3.42,5357292875,212,12.5,5357292873,141,90.3,5357292871,140,44.3,5357292869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747102837,756,1,2,82,33,cftj6g399tknheudaxsdpfdgb,1,38.5,92.4,2024-11-10T16:38:50.339Z,2024-11-10T16:38:55Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5357293481,213,3.65,5357293475,140,17.6,5357293479,212,25.1,5357293477,141,74.5,5357293473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747102855,757,1,2,82,37,cftj6g399tknheudaxsdpfdgb,1,17.6,74.5,2024-11-10T16:38:54.914Z,2024-11-10T16:38:56Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357293567,56,Back,5357293575,213,4.44,5357293571,141,42.4,5357293573,212,22.7,5357293569,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747102953,758,1,2,82,38,cftj6g399tknheudaxsdpfdgb,1,11.7,42.4,2024-11-10T16:38:55.901Z,2024-11-10T16:38:59Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357294131,213,5.39,5357294101,56,Back,5357294129,212,12.6,5357294127,141,27.9,5357294103,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103005,759,1,2,82,42,cftj6g399tknheudaxsdpfdgb,1,21.3,30.0,2024-11-10T16:38:59.674Z,2024-11-10T16:39:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5357294395,212,19.8,5357294393,141,29.4,5357294391,140,2.4,5357294397,213,3.16,5357294389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103131,760,1,2,82,44,cftj6g399tknheudaxsdpfdgb,1,5.9,31.2,2024-11-10T16:39:01.695Z,2024-11-10T16:39:05Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357295087,56,Center,5357295089,140,52.8,5357295097,1,,5357295085,157,,5357295091,141,44.2,5357295093,212,50.0,5357295095,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103201,761,1,2,82,48,cftj6g399tknheudaxsdpfdgb,0,52.8,44.2,2024-11-10T16:39:05.854Z,2024-11-10T16:39:08Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5357295475,56,Right,5357295483,213,5.16,5357295481,212,25.3,5357295479,141,10.7,5357295477,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103233,684,1,2,82,52,59as3grjvj19voay31j3yfgni,0,36.5,92.9,2024-11-10T16:39:10.018Z,2024-11-10T16:39:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357296061,286,,5357296055,236,,5357295711,212,3.8,5357295709,141,92.7,5357295707,140,40.1,5357295713,213,6.25,5357295705,56,Back,5357296057,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103277,762,74,2,82,52,cftj6g399tknheudaxsdpfdgb,1,67.4,4.0,2024-11-10T16:39:10.019Z,2024-11-10T16:46:15Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357296077,233,684,5357295951,56,Right,5357295953,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103309,763,43,2,82,56,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:39:13.425Z,2024-11-10T16:39:23Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357297281,144,83,5357296643,399,8yfw9f74h0yfz51bkxxc8p39x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103359,685,4,2,82,58,59as3grjvj19voay31j3yfgni,1,28.4,94.2,2024-11-10T16:39:15.300Z,2024-11-10T16:45:58Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357296523,152,,5357296511,295,,5357296741,233,764,5357296529,285,,5357296517,56,Back,5357296505,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103369,764,4,2,82,58,cftj6g399tknheudaxsdpfdgb,0,71.6,5.8,2024-11-10T16:39:15.301Z,2024-11-10T16:45:58Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357296763,233,685,5357296691,295,,5357296693,56,Right,5357296695,152,,5357296689,13,,5357296697,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103987,686,18,2,83,26,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:39:44.065Z,2024-11-10T16:39:45Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5357299831,42,,5357299929,55,687,5357299835,44,Defender,5357299837,59,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747103997,687,19,2,83,26,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-11-10T16:39:44.066Z,2024-11-10T16:39:45Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357299879,293,2,5357299867,42,,5357299873,59,29,5357299889,55,686,5357299885,44,Midfielder,5357299875,292,7,5357299871,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104103,688,1,2,83,31,59as3grjvj19voay31j3yfgni,1,29.5,92.4,2024-11-10T16:39:48.338Z,2024-11-10T16:39:49Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357300489,152,,5357300497,141,44.2,5357300499,212,37.7,5357300501,213,4.19,5357300491,56,Back,5357300495,140,11.7,5357300485,5,,5357300503,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104159,689,1,2,83,31,59as3grjvj19voay31j3yfgni,1,11.8,44.2,2024-11-10T16:39:49.059Z,2024-11-10T16:39:51Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5357300813,213,1.27,5357300805,56,Back,5357300811,212,17.3,5357300809,141,68.5,5357300807,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104237,690,1,2,83,35,59as3grjvj19voay31j3yfgni,0,22.7,73.6,2024-11-10T16:39:52.322Z,2024-11-10T16:39:55Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357301245,212,65.9,5357301255,1,,5357301225,157,,5357301229,56,Center,5357301233,140,85.1,5357301249,213,6.17,5357301239,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104259,765,52,2,83,38,cftj6g399tknheudaxsdpfdgb,1,11.4,34.2,2024-11-10T16:39:55.853Z,2024-11-10T22:13:37Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5358907071,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104563,766,1,2,83,50,cftj6g399tknheudaxsdpfdgb,1,14.3,51.0,2024-11-10T16:40:07.956Z,2024-11-10T16:40:09Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5357303181,213,0.04,5357303175,140,24.4,5357303171,123,,5357303177,141,51.6,5357303179,212,10.6,5357303173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104621,767,1,2,83,52,cftj6g399tknheudaxsdpfdgb,1,24.4,51.6,2024-11-10T16:40:09.845Z,2024-11-10T16:40:12Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357303591,141,17.3,5357303623,212,24.0,5357303587,56,Back,5357303625,213,4.47,5357303589,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104645,768,1,2,83,54,cftj6g399tknheudaxsdpfdgb,0,19.0,17.3,2024-11-10T16:40:11.825Z,2024-11-10T22:14:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5357303759,212,41.6,5357303757,141,19.7,5357303763,1,,5357303753,56,Right,5357303755,140,58.6,5357303761,213,0.04,5357303751,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104799,691,1,2,83,55,59as3grjvj19voay31j3yfgni,1,43.3,82.0,2024-11-10T16:40:12.570Z,2024-11-10T22:14:26Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357304551,56,Center,5357304555,140,62.1,5357304563,212,19.9,5357304559,141,77.9,5357304547,3,,5357304567,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747394617,830,1,2,83,57,59as3grjvj19voay31j3yfgni,0,63.1,83.3,2024-11-10T16:40:15.116Z,2024-11-10T22:14:36Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5358909447,156,,5358909365,141,72.9,5358909361,56,Back,5358909359,3,,5358909369,213,3.60,5358909367,212,16.0,5358909363,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104769,769,8,2,84,0,cftj6g399tknheudaxsdpfdgb,1,62.3,31.0,2024-11-10T16:40:17.306Z,2024-11-10T22:14:53Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5358909537,385,,5357304419,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747104853,692,1,2,84,1,59as3grjvj19voay31j3yfgni,0,48.1,68.5,2024-11-10T16:40:18.339Z,2024-11-10T22:14:48Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357304845,141,68.5,5357304851,212,2.5,5357304835,56,Back,5357304839,140,45.7,5357304857,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747394757,901,61,2,84,2,cftj6g399tknheudaxsdpfdgb,0,56.8,28.0,2024-11-10T16:40:19.191Z,2024-11-10T22:15:04Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5358910349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747394791,831,1,2,84,3,59as3grjvj19voay31j3yfgni,1,53.0,66.3,2024-11-10T16:40:20.936Z,2024-11-10T22:15:14Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5358910629,213,5.58,5358910627,212,23.6,5358910621,56,Center,5358910623,140,70.1,5358910625,141,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747394879,902,83,2,84,4,cftj6g399tknheudaxsdpfdgb,1,28.7,49.9,2024-11-10T16:40:21.519Z,2024-11-10T22:15:33Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5358911251,399,7qgiqoaaarr6c2bs4yffqwju2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105005,693,1,2,84,5,59as3grjvj19voay31j3yfgni,1,69.9,47.0,2024-11-10T16:40:22.802Z,2024-11-10T16:41:49Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5357305773,56,Center,5357305779,212,4.2,5357305777,141,45.2,5357305775,140,66.1,5357305781,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105017,694,4,2,84,12,59as3grjvj19voay31j3yfgni,1,68.4,43.8,2024-11-10T16:40:30.098Z,2024-11-10T16:45:59Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357305919,13,,5357305925,265,,5357305923,152,,5357305921,56,Center,5357306033,233,770,5357305927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105027,770,4,2,84,12,cftj6g399tknheudaxsdpfdgb,0,31.6,56.2,2024-11-10T16:40:30.099Z,2024-11-10T16:45:59Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357305961,13,,5357305971,152,,5357306221,55,771,5357305975,265,,5357305979,285,,5357306057,233,694,5357305967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105057,771,17,2,84,14,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T16:40:31.516Z,2024-11-10T16:40:33Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357306195,13,243,5357306191,31,,5357306193,392,,5357306199,55,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105783,695,1,2,84,48,59as3grjvj19voay31j3yfgni,1,71.5,49.6,2024-11-10T16:41:05.954Z,2024-11-10T16:41:08Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357310055,212,7.9,5357310051,140,76.2,5357310053,141,40.6,5357310045,5,,5357310057,213,5.39,5357310047,152,,5357310049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105801,696,1,2,84,50,59as3grjvj19voay31j3yfgni,1,72.0,45.2,2024-11-10T16:41:08.050Z,2024-11-10T16:41:08Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357310147,140,76.4,5357310143,56,Center,5357310155,213,0.96,5357310151,141,54.9,5357310153,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105827,697,1,2,84,51,59as3grjvj19voay31j3yfgni,1,76.4,54.9,2024-11-10T16:41:08.642Z,2024-11-10T22:16:00Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5357310287,140,62.2,5357310289,141,57.3,5358912439,156,,5357310293,213,3.03,5357310285,56,Center,5357310291,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747105899,698,1,2,84,52,59as3grjvj19voay31j3yfgni,1,62.2,57.3,2024-11-10T16:41:09.746Z,2024-11-10T16:41:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357310745,212,26.3,5357310741,140,70.5,5357310747,213,1.23,5357310739,56,Left,5357310743,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106015,699,1,2,84,55,59as3grjvj19voay31j3yfgni,1,70.9,92.6,2024-11-10T16:41:12.866Z,2024-11-10T16:41:17Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357311373,212,8.3,5357311371,141,93.6,5357311375,213,0.08,5357311367,56,Left,5357311369,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106109,700,1,2,85,0,59as3grjvj19voay31j3yfgni,1,75.2,97.1,2024-11-10T16:41:17.474Z,2024-11-10T16:41:22Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5357311971,213,3.66,5357311965,140,47.3,5357311967,141,72.6,5357311973,1,,5357311969,212,33.7,5357311963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106177,701,1,2,85,5,59as3grjvj19voay31j3yfgni,1,51.5,68.5,2024-11-10T16:41:22.434Z,2024-11-10T16:41:25Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357312369,56,Left,5357312373,140,72.1,5357312379,212,26.8,5357312375,141,91.7,5357312381,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106207,702,1,2,85,8,59as3grjvj19voay31j3yfgni,0,73.7,94.1,2024-11-10T16:41:25.506Z,2024-11-10T16:41:26Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5357312519,141,91.7,5357312517,140,78.7,5357312521,212,5.5,5357312513,155,,5357312523,213,5.98,5357312515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106307,772,1,2,85,9,cftj6g399tknheudaxsdpfdgb,1,21.5,17.0,2024-11-10T16:41:26.349Z,2024-11-10T22:16:10Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5357313095,141,21.3,5357313085,157,,5357313097,212,36.8,5357313089,56,Center,5357313099,213,0.08,5357313101,1,,5357313093,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106371,773,1,2,85,13,cftj6g399tknheudaxsdpfdgb,1,56.4,21.3,2024-11-10T16:41:30.624Z,2024-11-10T16:41:33Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5357313461,141,23.7,5357313471,213,3.00,5357313453,56,Back,5357313459,140,45.8,5357313467,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106549,775,1,2,85,16,cftj6g399tknheudaxsdpfdgb,1,45.8,23.7,2024-11-10T16:41:33.317Z,2024-11-10T16:41:42Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357314503,1,,5357314491,155,,5357314495,140,74.9,5357314501,213,0.77,5357314493,56,Center,5357314499,212,42.7,5357314497,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106627,776,1,2,85,25,cftj6g399tknheudaxsdpfdgb,1,73.3,55.2,2024-11-10T16:41:42.655Z,2024-11-10T16:41:45Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357314895,213,0.96,5357314893,212,22.2,5357314891,141,82.0,5357314889,140,85.4,5357314887,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106649,777,1,2,85,28,cftj6g399tknheudaxsdpfdgb,1,83.0,82.9,2024-11-10T16:41:45.687Z,2024-11-10T16:41:47Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5357315019,213,3.06,5357315017,212,8.1,5357315013,140,75.3,5357315011,56,Left,5357315015,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106757,778,1,2,85,30,cftj6g399tknheudaxsdpfdgb,1,73.7,82.7,2024-11-10T16:41:47.362Z,2024-11-10T16:41:50Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5357315529,212,12.4,5357315527,141,75.6,5357315523,56,Center,5357315531,213,3.54,5357315525,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106789,779,1,2,85,33,cftj6g399tknheudaxsdpfdgb,1,62.5,75.6,2024-11-10T16:41:50.585Z,2024-11-10T16:41:51Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5357315723,213,5.47,5357315715,140,68.8,5357315719,212,9.6,5357315717,141,65.4,5357315713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106819,780,1,2,85,34,cftj6g399tknheudaxsdpfdgb,0,66.2,68.2,2024-11-10T16:41:51.687Z,2024-11-10T16:41:53Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357315879,213,2.85,5357315877,212,5.6,5357315871,56,Center,5357315873,140,61.1,5357315875,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106883,703,8,2,85,38,59as3grjvj19voay31j3yfgni,1,52.1,29.2,2024-11-10T16:41:55.451Z,2024-11-10T22:16:33Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5358913999,384,,5357316291,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747106955,705,4,2,85,42,59as3grjvj19voay31j3yfgni,1,67.0,47.3,2024-11-10T16:41:59.314Z,2024-11-10T16:59:32Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357317195,13,,5357317203,265,,5357317205,286,,5357347321,233,781,5357317197,56,Center,5357317199,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107095,781,4,2,85,42,cftj6g399tknheudaxsdpfdgb,0,33.0,52.7,2024-11-10T16:41:59.315Z,2024-11-10T16:45:59Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357317523,152,,5357317527,285,,5357347341,233,705,5357317519,13,,5357317521,56,Back,5357317525,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747395783,832,1,2,85,46,59as3grjvj19voay31j3yfgni,1,70.1,45.8,2024-11-10T16:42:03.488Z,2024-11-10T22:17:37Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5358916845,213,2.42,5358916835,152,,5358916841,141,51.0,5358916843,212,5.3,5358916833,5,,5358916837,56,Center,5358916839,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107233,706,1,2,85,48,59as3grjvj19voay31j3yfgni,1,70.8,47.6,2024-11-10T16:42:05.952Z,2024-11-10T22:17:38Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5357318075,140,63.8,5357318081,213,4.27,5357318073,56,Center,5357318077,141,25.0,5357318079,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107281,707,1,2,85,52,59as3grjvj19voay31j3yfgni,1,63.1,26.2,2024-11-10T16:42:09.745Z,2024-11-10T16:42:11Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5357318365,141,38.3,5357318363,140,58.8,5357318361,56,Center,5357318367,212,9.4,5357318369,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107355,708,1,2,85,54,59as3grjvj19voay31j3yfgni,1,58.9,37.7,2024-11-10T16:42:11.186Z,2024-11-10T16:42:14Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5357318753,213,1.45,5357318751,212,20.6,5357318745,56,Center,5357318749,141,67.8,5357318747,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107453,709,1,2,86,0,59as3grjvj19voay31j3yfgni,1,64.7,66.9,2024-11-10T16:42:17.570Z,2024-11-10T16:42:18Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5357319315,141,82.3,5357319305,56,Left,5357319321,212,17.0,5357319325,213,0.66,5357319309,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107539,710,1,2,86,1,59as3grjvj19voay31j3yfgni,1,79.9,88.0,2024-11-10T16:42:18.323Z,2024-11-10T16:42:21Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5357319689,140,75.4,5357319687,56,Left,5357319693,212,6.1,5357319691,141,82.3,5357319695,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107603,711,1,2,86,4,59as3grjvj19voay31j3yfgni,1,75.0,82.9,2024-11-10T16:42:21.234Z,2024-11-10T16:42:24Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5357320027,213,6.02,5357320019,56,Center,5357320025,212,25.3,5357320021,140,98.3,5357320023,141,73.3,5357320017,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107647,712,1,2,86,6,59as3grjvj19voay31j3yfgni,0,99.3,74.7,2024-11-10T16:42:24.050Z,2024-11-10T22:17:56Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5358917821,72,,5358917819,224,,5357320237,155,,5357320247,141,50.0,5357320249,212,17.5,5357320245,140,94.6,5357320251,213,4.43,5357320231,2,,5357320241,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107671,782,12,2,86,8,cftj6g399tknheudaxsdpfdgb,1,4.8,53.0,2024-11-10T16:42:25.396Z,2024-11-10T22:17:59Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5357320403,213,5.22,5357320401,212,16.1,5357320395,56,Back,5357320451,15,,5357320397,140,12.3,5357320399,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107739,783,12,2,86,10,cftj6g399tknheudaxsdpfdgb,1,12.3,32.4,2024-11-10T16:42:27.985Z,2024-11-10T22:18:02Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5357320709,212,18.9,5357320697,56,Back,5357320707,141,7.7,5357320731,15,,5357320713,213,5.19,5357320703,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747107833,713,1,2,86,13,59as3grjvj19voay31j3yfgni,1,80.0,90.2,2024-11-10T16:42:30.954Z,2024-11-10T22:18:07Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5357321219,141,89.9,5357321221,212,17.2,5357321223,213,6.27,5357321217,140,96.4,5357321215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108009,714,1,2,86,15,59as3grjvj19voay31j3yfgni,1,96.9,89.3,2024-11-10T16:42:32.698Z,2024-11-10T22:18:33Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,1.0,,5357322095,140,91.6,5358919259,224,,5357322089,2,,5358919777,154,,5357322091,155,,5357324221,210,13,5357322097,141,44.2,5357322099,212,31.2,5358919261,72,,5357322093,56,Center,5357322101,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747108015,715,13,2,86,18,59as3grjvj19voay31j3yfgni,1,92.4,44.0,2024-11-10T16:42:35.866Z,2024-11-10T22:18:34Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5357324297,29,,5357324315,230,98.8,5357324299,55,714,5357323729,72,,5358919791,154,,5357324311,108,,5357324309,103,75,5357324307,102,54.5,5357322119,22,,5357322127,56,Center,5357324313,328,,5357324295,74,5357322123,17,5357324317,231,,,51.1,,,,,,,,,,,,,,,,,,
