id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2804443913,640,1,2,73,59,anga7587r1zv4ey71ge9zxol3,1,65.2,67.5,2025-04-21T13:32:05.684Z,2025-04-21T13:32:09Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5670167079,140,53.3,5670167081,141,48.4,5670167083,212,18.0,5670167085,213,3.95,5670167077,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443929,641,1,2,74,2,anga7587r1zv4ey71ge9zxol3,1,57.6,62.6,2025-04-21T13:32:09.253Z,2025-04-21T13:32:12Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5670167193,56,Left,5670167195,140,73.0,5670167199,212,24.4,5670167201,213,0.85,5670167197,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443943,642,1,2,74,5,anga7587r1zv4ey71ge9zxol3,1,72.5,90.9,2025-04-21T13:32:12.181Z,2025-04-21T13:32:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5670167281,56,Back,5670167287,212,33.2,5670167289,213,3.53,5670167291,1,,5670167283,140,43.3,5670167285,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443957,643,1,2,74,8,anga7587r1zv4ey71ge9zxol3,1,43.1,72.4,2025-04-21T13:32:14.773Z,2025-04-21T13:32:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5670167369,141,95.0,5670167373,213,0.85,5670167367,140,56.0,5670167365,56,Left,5670167371,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443999,644,1,2,74,9,anga7587r1zv4ey71ge9zxol3,1,55.6,94.7,2025-04-21T13:32:16.252Z,2025-04-21T13:32:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5670167549,213,5.87,5670167543,140,69.8,5670167545,141,85.1,5670167541,56,Left,5670167547,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444005,645,1,2,74,11,anga7587r1zv4ey71ge9zxol3,1,66.4,92.8,2025-04-21T13:32:17.677Z,2025-04-21T19:42:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5670167593,212,9.9,5670167595,213,4.17,5670167587,56,Left,5670167589,140,61.5,5670167591,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443977,773,43,2,74,12,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:32:18.861Z,2025-04-21T13:32:22Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5670167647,144,8,5670167465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804443989,774,43,2,74,13,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:32:19.995Z,2025-04-21T19:42:50Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5671762835,144,83,5670167747,399,d854rlweyk5wq6d2veyviukq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444017,646,1,2,74,14,anga7587r1zv4ey71ge9zxol3,1,73.1,86.3,2025-04-21T13:32:21.244Z,2025-04-21T19:43:15Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5670167697,212,5.7,5670167699,213,0.82,5670167693,140,76.8,5670167691,56,Left,5670167695,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444021,647,1,2,74,16,anga7587r1zv4ey71ge9zxol3,1,80.4,88.1,2025-04-21T13:32:22.885Z,2025-04-21T19:43:17Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5670167717,212,11.6,5670167719,213,5.83,5670167713,140,90.3,5670167711,56,Left,5670167715,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444071,648,1,2,74,17,anga7587r1zv4ey71ge9zxol3,1,92.5,81.4,2025-04-21T13:32:24.189Z,2025-04-21T19:43:30Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,1.0,5670167945,212,34.3,5670172283,154,,5670167937,155,,5670167941,140,89.9,5670167935,2,,5670167943,141,31.1,5670172281,210,15,5670167947,213,4.63,5671764645,72,5670167939,56,Center,,5671764643,224,,5670167949,1,,,,,,,,,,,,,,,,,,,,,
2804444075,649,15,2,74,21,anga7587r1zv4ey71ge9zxol3,1,89.6,32.3,2025-04-21T13:32:28.381Z,2025-04-21T19:44:33Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,1.0,,5670172297,29,,5670172307,103,4.2,5670172311,146,96.8,5670177223,76,,5670172315,230,98.8,5670172309,328,,5670177225,139,,5670172299,154,,5670172313,147,5670167967,56,Center,47.1,5670172305,102,54.3,5670172301,55,648,5670177229,82,5670177227,100,5670171831,20,5670167965,63,5670167963,22,,5670172317,231,,,,,44.9,5670177231,101
2804728653,801,61,2,74,22,anga7587r1zv4ey71ge9zxol3,1,95.4,47.3,2025-04-21T13:32:28.632Z,2025-04-21T19:44:07Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5671766195,56,Center,5671766319,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444095,650,16,2,74,23,anga7587r1zv4ey71ge9zxol3,1,96.5,48.3,2025-04-21T13:32:29.860Z,2025-04-21T19:44:30Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5671767423,396,54.7,5670170705,102,50.4,5670170699,29,,5670168061,56,Center,5670169663,16,,5670170701,55,649,5670168057,22,,5670170719,231,45.3,5670169661,72,5671767421,395,1.8,,5670170697,78,,5670170715,328,,5670170709,103,5670170717,230,5670169671,374,5670169675,375,5670170713,214,,,,17.7,98.2,2025-04-21 14:32:29.629,74:23.204,,,
2804444585,777,18,2,75,15,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:33:22.366Z,2025-04-21T19:45:25Z,195o7hchielt14ic49r3k06sq,Serginho,,,5670170985,55,778,5670170941,42,,5670170947,59,7,5670170945,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444591,778,19,2,75,15,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:33:22.367Z,2025-04-21T19:45:25Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5670170969,145,10,5670170977,44,Forward,5670170973,292,8,5670170979,55,777,5670170971,59,17,5670170965,42,,5670170975,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444539,775,18,2,75,21,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:33:27.804Z,2025-04-21T19:45:01Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5670170641,55,776,5670170613,42,,5670170615,44,Midfielder,5670170617,59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444541,776,19,2,75,21,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:33:27.805Z,2025-04-21T19:45:40Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5670170625,59,19,5670170619,42,,5670170631,44,Midfielder,5670170623,145,8,5670170633,55,775,5670170629,293,4,5670170627,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444603,779,1,2,75,34,cftj6g399tknheudaxsdpfdgb,1,50.1,50.1,2025-04-21T13:33:40.754Z,2025-04-21T19:45:56Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5670171037,213,2.36,5670171029,56,Back,5670171039,279,G,5670171033,141,70.5,5670171031,140,36.8,5670171035,212,19.7,5670178007,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804729563,1011,1,2,75,36,cftj6g399tknheudaxsdpfdgb,1,33.7,82.1,2025-04-21T13:33:42.512Z,2025-04-21T19:46:05Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5671771707,140,25.5,5671771713,213,4.16,5671771709,141,61.7,5671771705,56,Back,5671771711,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445915,816,1,2,75,37,cftj6g399tknheudaxsdpfdgb,1,26.3,61.5,2025-04-21T13:33:43.474Z,2025-04-21T13:36:53Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5670178353,56,Back,5670178355,140,28.4,5670178359,212,16.9,5670178357,141,36.8,5670178361,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444607,780,1,2,75,41,cftj6g399tknheudaxsdpfdgb,1,32.5,35.9,2025-04-21T13:33:47.715Z,2025-04-21T13:33:48Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5670171059,213,5.14,5670171055,141,14.3,5670171053,140,38.9,5670171051,56,Back,5670171057,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444623,781,1,2,75,42,cftj6g399tknheudaxsdpfdgb,1,38.9,14.2,2025-04-21T13:33:48.563Z,2025-04-21T13:33:50Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5670171149,212,13.4,5670171151,213,2.12,5670171143,56,Back,5670171145,140,32.3,5670171147,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444631,782,1,2,75,43,cftj6g399tknheudaxsdpfdgb,1,24.6,23.1,2025-04-21T13:33:50.330Z,2025-04-21T19:46:13Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5670171195,56,Back,5670171203,213,0.57,5670171201,212,13.3,5670171197,140,35.3,5670171199,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444635,783,1,2,75,45,cftj6g399tknheudaxsdpfdgb,0,29.9,28.6,2025-04-21T13:33:52.027Z,2025-04-21T19:46:16Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5670171221,213,0.05,5670171213,56,Center,5670171219,212,37.9,5670171217,141,31.3,5670171215,140,66.0,5670171223,1,,5670171211,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444673,651,1,2,75,47,anga7587r1zv4ey71ge9zxol3,1,42.2,67.0,2025-04-21T13:33:53.869Z,2025-04-21T13:33:57Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5670171391,140,72.0,5670171395,212,31.3,5670171389,56,Center,5670171397,213,0.02,5670171393,141,67.9,5670171399,1,,5670171387,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804452513,772,1,2,75,48,anga7587r1zv4ey71ge9zxol3,1,73.2,65.8,2025-04-21T13:33:54.425Z,2025-04-21T19:46:27Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5671772715,141,70.3,5671772713,140,63.2,5670217299,56,Center,5671772719,213,2.86,5671772717,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804452603,773,1,2,75,49,anga7587r1zv4ey71ge9zxol3,1,64.6,72.9,2025-04-21T13:33:55.425Z,2025-04-21T13:56:56Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5670217859,213,5.07,5670217853,140,69.5,5670217855,141,52.5,5670217851,56,Center,5670217857,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444721,653,1,2,75,50,anga7587r1zv4ey71ge9zxol3,1,73.7,43.4,2025-04-21T13:33:57.301Z,2025-04-21T13:56:59Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670171635,212,14.3,5670171633,141,52.2,5670171627,56,Center,5670171637,213,0.43,5670171631,140,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444679,652,61,2,75,50,anga7587r1zv4ey71ge9zxol3,0,82.9,53.8,2025-04-21T13:33:57.349Z,2025-04-21T13:57:01Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5670171437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444701,784,43,2,75,53,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-21T13:34:00.010Z,2025-04-21T19:46:35Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5671773151,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444715,785,1,2,75,53,cftj6g399tknheudaxsdpfdgb,1,17.0,49.0,2025-04-21T13:34:00.178Z,2025-04-21T13:34:02Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5670171587,141,50.1,5670171589,212,12.0,5670171591,213,3.08,5670171583,56,Back,5670171585,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444741,786,1,2,75,55,cftj6g399tknheudaxsdpfdgb,0,5.3,49.9,2025-04-21T13:34:01.922Z,2025-04-21T13:56:25Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5670171759,213,5.73,5670171753,140,58.8,5670171757,212,66.2,5670171755,141,0.0,5670171751,56,Right,5670171761,1,,5670171749,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444859,654,5,2,75,59,anga7587r1zv4ey71ge9zxol3,1,42.2,101.8,2025-04-21T13:34:05.667Z,2025-04-21T13:50:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670172437,56,Back,5670172439,347,,5670209223,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444743,787,5,2,75,59,cftj6g399tknheudaxsdpfdgb,0,57.8,-1.8,2025-04-21T13:34:05.667Z,2025-04-21T13:50:34Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5670209261,233,654,5670171765,347,,5670171763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444865,655,1,2,76,17,anga7587r1zv4ey71ge9zxol3,1,44.1,100.0,2025-04-21T13:34:24.156Z,2025-04-21T13:34:25Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5670172503,140,46.4,5670172509,213,4.90,5670172499,107,,5670172507,212,12.8,5670172505,141,83.5,5670172501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444903,656,1,2,76,18,anga7587r1zv4ey71ge9zxol3,1,46.5,78.7,2025-04-21T13:34:25.404Z,2025-04-21T13:34:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670172705,212,39.5,5670172699,56,Back,5670172701,140,21.8,5670172709,1,,5670172703,141,34.8,5670172707,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444917,657,1,2,76,25,anga7587r1zv4ey71ge9zxol3,1,23.9,29.4,2025-04-21T13:34:31.892Z,2025-04-21T13:34:34Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5670172835,141,3.2,5670172825,140,37.5,5670172837,212,22.8,5670172845,213,5.39,5670172823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444933,658,1,2,76,27,anga7587r1zv4ey71ge9zxol3,1,37.5,3.2,2025-04-21T13:34:34.212Z,2025-04-21T13:34:39Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5670172995,141,15.9,5670172991,56,Back,5670172993,140,44.1,5670172999,213,0.89,5670172997,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444939,659,1,2,76,31,anga7587r1zv4ey71ge9zxol3,0,43.6,16.0,2025-04-21T13:34:38.370Z,2025-04-21T19:47:16Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670173311,140,48.1,5670173033,56,Back,5670173317,213,5.89,5670173315,212,5.1,5670173313,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444925,788,8,2,76,31,cftj6g399tknheudaxsdpfdgb,1,50.6,84.8,2025-04-21T13:34:38.371Z,2025-04-21T19:47:18Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5671775255,385,,5670172951,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445025,661,5,2,76,33,anga7587r1zv4ey71ge9zxol3,1,49.0,-1.8,2025-04-21T13:34:39.506Z,2025-04-21T13:50:34Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670173603,347,,5670209265,233,789,5670173601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444937,789,5,2,76,33,cftj6g399tknheudaxsdpfdgb,0,51.0,101.8,2025-04-21T13:34:39.506Z,2025-04-21T13:50:35Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5670173019,56,Left,5670173021,347,,5670209269,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804444983,660,43,2,76,34,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-21T13:34:40.837Z,2025-04-21T13:34:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5670173301,347,0,5670173679,144,5,5670173299,56,Right,5670173395,233,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445085,662,1,2,76,43,anga7587r1zv4ey71ge9zxol3,1,46.3,0.0,2025-04-21T13:34:49.572Z,2025-04-21T19:47:25Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5670173815,140,31.8,5670173811,107,,5670173821,213,2.63,5670173813,56,Back,5670173819,212,17.5,5670173817,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445093,663,1,2,76,44,anga7587r1zv4ey71ge9zxol3,1,38.7,11.1,2025-04-21T13:34:51.053Z,2025-04-21T19:47:46Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5671776363,213,2.37,5671776359,141,46.6,5670173859,56,Back,5671776357,140,15.1,5671776365,1,,5671776361,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804730573,802,1,2,76,53,anga7587r1zv4ey71ge9zxol3,0,22.3,50.1,2025-04-21T13:34:59.563Z,2025-04-21T19:48:02Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5671777321,56,Right,5671777331,1,,5671777319,157,,5671777325,141,16.4,5671777327,212,58.4,5671777329,213,5.88,5671777323,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445113,790,12,2,76,56,cftj6g399tknheudaxsdpfdgb,1,21.6,82.4,2025-04-21T13:35:03.371Z,2025-04-21T19:48:06Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5670173995,140,40.7,5671777495,15,,5670173993,56,Back,5670174001,213,0.59,5670173999,212,24.1,5670173997,141,100.0,5671777497,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445165,664,5,2,76,58,anga7587r1zv4ey71ge9zxol3,1,58.3,-2.0,2025-04-21T13:35:04.630Z,2025-04-21T13:50:27Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5670174309,56,Right,5670174317,233,791,5670174313,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445115,791,5,2,76,58,cftj6g399tknheudaxsdpfdgb,0,41.7,102.0,2025-04-21T13:35:04.630Z,2025-04-21T13:50:27Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5670174005,347,,5670174003,56,Back,5670174321,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445183,665,1,2,77,6,anga7587r1zv4ey71ge9zxol3,1,62.5,0.0,2025-04-21T13:35:12.964Z,2025-04-21T13:35:15Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5670174357,140,57.0,5670174359,141,10.3,5670174363,213,2.18,5670174353,107,,5670174361,212,10.2,5670174355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445211,666,1,2,77,8,anga7587r1zv4ey71ge9zxol3,1,54.6,12.8,2025-04-21T13:35:15.420Z,2025-04-21T13:35:18Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5670174491,56,Back,5670174497,212,16.3,5670174499,213,2.50,5670174495,141,27.1,5670174493,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445251,667,1,2,77,12,anga7587r1zv4ey71ge9zxol3,1,41.0,32.2,2025-04-21T13:35:18.467Z,2025-04-21T13:35:25Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5670174747,141,56.9,5670174751,213,2.21,5670174743,56,Back,5670174745,140,29.2,5670174749,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445263,668,1,2,77,19,anga7587r1zv4ey71ge9zxol3,1,31.4,46.6,2025-04-21T13:35:25.636Z,2025-04-21T13:35:29Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5670174871,56,Center,5670174877,212,31.2,5670174879,213,5.94,5670174875,141,31.0,5670174873,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445271,669,1,2,77,22,anga7587r1zv4ey71ge9zxol3,0,59.3,31.0,2025-04-21T13:35:29.132Z,2025-04-21T13:35:30Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5670174917,213,4.90,5670174909,56,Right,5670174911,140,62.5,5670174913,141,4.3,5670174915,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445291,793,1,2,77,23,cftj6g399tknheudaxsdpfdgb,1,44.2,95.0,2025-04-21T13:35:30.322Z,2025-04-21T13:35:32Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5670175071,213,5.93,5670175063,141,86.3,5670175059,140,59.4,5670175057,56,Left,5670175067,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445329,794,1,2,77,25,cftj6g399tknheudaxsdpfdgb,1,58.9,86.7,2025-04-21T13:35:32.034Z,2025-04-21T13:35:37Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5670175201,141,80.0,5670175197,56,Back,5670175199,140,41.8,5670175203,212,18.5,5670175205,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445349,795,1,2,77,30,cftj6g399tknheudaxsdpfdgb,1,43.4,72.3,2025-04-21T13:35:36.906Z,2025-04-21T13:35:39Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5670175295,212,16.9,5670175293,141,89.3,5670175291,140,55.1,5670175297,213,0.76,5670175289,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445359,796,1,2,77,32,cftj6g399tknheudaxsdpfdgb,1,54.8,89.1,2025-04-21T13:35:38.929Z,2025-04-21T13:35:40Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5670175363,213,3.35,5670175359,141,84.6,5670175357,140,41.0,5670175355,56,Back,5670175361,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445375,797,1,2,77,34,cftj6g399tknheudaxsdpfdgb,1,40.9,84.6,2025-04-21T13:35:40.802Z,2025-04-21T13:35:43Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5670175463,212,11.6,5670175465,213,4.46,5670175459,140,38.1,5670175457,56,Back,5670175461,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445395,798,1,2,77,36,cftj6g399tknheudaxsdpfdgb,1,36.7,62.3,2025-04-21T13:35:43.257Z,2025-04-21T13:35:45Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5670175599,140,41.9,5670175601,141,30.5,5670175603,212,22.3,5670175605,213,4.96,5670175597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445413,799,1,2,77,38,cftj6g399tknheudaxsdpfdgb,1,41.9,30.5,2025-04-21T13:35:45.290Z,2025-04-21T13:35:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5670175687,141,18.7,5670175689,212,17.5,5670175691,213,5.81,5670175685,140,56.7,5670175683,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445451,800,1,2,77,40,cftj6g399tknheudaxsdpfdgb,1,55.9,18.8,2025-04-21T13:35:47.378Z,2025-04-21T13:35:50Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5670175891,140,71.8,5670175897,213,5.75,5670175889,56,Right,5670175895,212,19.4,5670175893,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445461,801,1,2,77,44,cftj6g399tknheudaxsdpfdgb,1,70.7,4.4,2025-04-21T13:35:50.666Z,2025-04-21T19:48:39Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5670175959,141,14.3,5670175963,213,2.69,5670175957,140,57.5,5670175955,56,Right,5670175961,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804445499,802,1,2,77,45,cftj6g399tknheudaxsdpfdgb,1,57.2,14.0,2025-04-21T13:35:51.970Z,2025-04-21T13:35:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5670176103,141,45.1,5670176105,212,30.2,5670176107,213,2.37,5670176099,56,Back,5670176101,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
