id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2801956051,881,1,2,73,30,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,84.2,2025-04-16T18:32:37.625Z,2025-04-16T18:32:39Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656585695,141,94.5,5656585697,212,10.1,5656585699,213,2.37,5656585693,140,67.0,5656585691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956053,882,1,2,73,31,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,94.5,2025-04-16T18:32:39.265Z,2025-04-16T18:32:40Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656585707,141,82.4,5656585705,140,58.0,5656585703,56,Left,5656585711,213,3.86,5656585709,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956055,883,1,2,73,32,ahnt9ejgwj58ul8auzdvi3czf,1,58.0,82.4,2025-04-16T18:32:40.358Z,2025-04-16T18:32:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656585727,212,8.8,5656585723,140,61.2,5656585721,56,Left,5656585725,141,94.4,5656585729,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956059,884,1,2,73,33,ahnt9ejgwj58ul8auzdvi3czf,1,61.2,94.4,2025-04-16T18:32:41.452Z,2025-04-16T18:32:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656585755,212,6.1,5656585751,140,65.0,5656585753,141,87.7,5656585749,56,Left,5656585757,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956063,885,1,2,73,35,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,87.7,2025-04-16T18:32:43.030Z,2025-04-16T18:32:44Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656585789,212,10.0,5656585785,140,73.0,5656585791,213,0.57,5656585783,56,Left,5656585787,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956067,886,1,2,73,37,ahnt9ejgwj58ul8auzdvi3czf,1,73.0,95.6,2025-04-16T18:32:44.592Z,2025-04-16T18:32:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656585815,213,4.95,5656585807,56,Center,5656585809,140,77.3,5656585813,212,19.4,5656585811,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956069,887,1,2,73,38,ahnt9ejgwj58ul8auzdvi3czf,1,77.3,67.9,2025-04-16T18:32:45.576Z,2025-04-16T18:32:46Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5656585825,212,6.1,5656585819,56,Center,5656585827,213,1.11,5656585823,141,75.9,5656585821,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956075,888,1,2,73,39,ahnt9ejgwj58ul8auzdvi3czf,0,80.0,76.0,2025-04-16T18:32:46.779Z,2025-04-16T18:32:47Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656585855,56,Center,5656585863,213,5.48,5656585859,141,66.7,5656585861,212,8.8,5656585857,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956079,615,8,2,73,41,36g6ifzjliec1jqnbtf7yesme,1,15.8,34.5,2025-04-16T18:32:48.883Z,2025-04-16T20:53:56Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5656761161,384,,5656585871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956089,617,1,2,73,43,36g6ifzjliec1jqnbtf7yesme,0,19.0,27.9,2025-04-16T18:32:51.257Z,2025-04-16T18:59:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5656585919,140,31.4,5656585925,213,5.45,5656585923,212,19.3,5656585921,141,7.0,5656585917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956105,890,1,2,73,47,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,95.1,2025-04-16T18:32:54.607Z,2025-04-16T18:33:01Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656586025,213,4.46,5656586019,140,61.9,5656586023,212,13.1,5656586017,56,Center,5656586021,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956109,891,1,2,73,54,ahnt9ejgwj58ul8auzdvi3czf,1,65.0,69.6,2025-04-16T18:33:01.667Z,2025-04-16T18:33:02Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586033,56,Left,5656586041,213,1.55,5656586037,141,87.5,5656586039,212,12.2,5656586035,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956113,892,1,2,73,55,ahnt9ejgwj58ul8auzdvi3czf,1,65.2,87.5,2025-04-16T18:33:02.745Z,2025-04-16T18:33:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656586073,141,74.7,5656586077,213,4.81,5656586071,140,66.0,5656586069,56,Center,5656586075,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956115,893,1,2,73,57,ahnt9ejgwj58ul8auzdvi3czf,1,66.0,74.7,2025-04-16T18:33:05.401Z,2025-04-16T18:33:08Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586087,56,Center,5656586093,212,21.7,5656586091,141,46.9,5656586095,213,4.20,5656586089,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956121,894,1,2,74,0,ahnt9ejgwj58ul8auzdvi3czf,1,55.7,45.8,2025-04-16T18:33:08.353Z,2025-04-16T18:33:10Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656586127,212,10.7,5656586123,140,65.6,5656586121,56,Center,5656586125,141,49.6,5656586129,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956123,895,1,2,74,2,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,49.6,2025-04-16T18:33:10.228Z,2025-04-16T18:33:11Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586159,141,66.9,5656586163,213,2.23,5656586155,56,Center,5656586161,212,14.9,5656586157,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956129,896,1,2,74,4,ahnt9ejgwj58ul8auzdvi3czf,1,56.9,66.9,2025-04-16T18:33:11.618Z,2025-04-16T18:33:13Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656586199,56,Center,5656586201,140,63.9,5656586203,141,66.0,5656586207,213,6.20,5656586205,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956131,897,1,2,74,5,ahnt9ejgwj58ul8auzdvi3czf,1,63.9,66.0,2025-04-16T18:33:12.930Z,2025-04-16T18:33:13Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656586215,141,69.1,5656586217,212,8.2,5656586219,213,2.88,5656586211,56,Center,5656586213,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956135,898,1,2,74,5,ahnt9ejgwj58ul8auzdvi3czf,1,56.4,69.1,2025-04-16T18:33:13.306Z,2025-04-16T18:33:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656586245,213,1.01,5656586239,140,64.6,5656586243,212,16.3,5656586241,141,89.4,5656586237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956139,899,1,2,74,8,ahnt9ejgwj58ul8auzdvi3czf,1,65.8,86.8,2025-04-16T18:33:15.680Z,2025-04-16T18:33:17Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656586275,213,4.94,5656586267,56,Center,5656586273,212,9.9,5656586269,140,67.9,5656586271,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956153,900,1,2,74,9,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,72.6,2025-04-16T18:33:17.195Z,2025-04-16T18:33:22Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656586365,140,60.0,5656586371,213,2.69,5656586367,141,78.5,5656586369,212,9.1,5656586363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956157,901,1,2,74,15,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,75.6,2025-04-16T18:33:22.647Z,2025-04-16T18:33:24Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656586401,212,18.6,5656586395,56,Back,5656586403,213,4.01,5656586397,140,44.8,5656586399,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956159,902,1,2,74,16,ahnt9ejgwj58ul8auzdvi3czf,1,44.8,54.6,2025-04-16T18:33:23.975Z,2025-04-16T18:33:26Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5656586421,212,12.2,5656586417,140,54.2,5656586415,56,Center,5656586419,141,65.2,5656586425,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956179,903,1,2,74,18,ahnt9ejgwj58ul8auzdvi3czf,1,58.3,66.0,2025-04-16T18:33:26.521Z,2025-04-16T18:33:32Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586523,212,38.2,5656586527,1,,5656586521,141,93.8,5656586517,56,Left,5656586519,140,89.9,5656586525,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956185,904,1,2,74,24,ahnt9ejgwj58ul8auzdvi3czf,1,94.4,87.2,2025-04-16T18:33:32.020Z,2025-04-16T18:33:34Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5656586557,141,90.8,5656586561,213,2.86,5656586555,140,86.4,5656586553,56,Left,5656586559,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956201,905,1,2,74,26,ahnt9ejgwj58ul8auzdvi3czf,1,79.9,92.6,2025-04-16T18:33:34.254Z,2025-04-16T18:33:38Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586623,140,75.5,5656586627,212,7.7,5656586621,56,Left,5656586625,141,83.5,5656586629,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956205,906,1,2,74,30,ahnt9ejgwj58ul8auzdvi3czf,1,77.0,85.0,2025-04-16T18:33:38.097Z,2025-04-16T18:33:41Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656586663,140,79.1,5656586667,212,6.1,5656586661,56,Left,5656586665,141,93.3,5656586669,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956213,907,1,2,74,33,ahnt9ejgwj58ul8auzdvi3czf,1,78.8,93.5,2025-04-16T18:33:41.331Z,2025-04-16T18:33:43Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656586707,141,90.6,5656586705,140,82.5,5656586703,56,Left,5656586711,213,5.81,5656586709,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956217,908,1,2,74,34,ahnt9ejgwj58ul8auzdvi3czf,0,82.4,90.8,2025-04-16T18:33:42.424Z,2025-04-16T18:59:45Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656586731,56,Left,5656586733,140,84.0,5656586729,168,,5656586737,212,1.7,5656586739,213,6.16,5656586735,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956219,618,61,2,74,35,36g6ifzjliec1jqnbtf7yesme,1,16.5,13.2,2025-04-16T18:33:43.366Z,2025-04-16T18:59:48Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5656586743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956237,619,12,2,74,36,36g6ifzjliec1jqnbtf7yesme,1,24.1,28.4,2025-04-16T18:33:44.097Z,2025-04-16T21:17:56Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5656587485,213,1.39,5656586825,56,Back,5656778881,233,909,5656765043,397,,5656587479,140,24.4,5656587483,212,1.7,5656587481,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956233,909,74,2,74,36,ahnt9ejgwj58ul8auzdvi3czf,1,80.5,79.5,2025-04-16T18:33:44.098Z,2025-04-16T21:17:56Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5656765105,397,,5656778887,233,619,5656586809,56,Left,5656765107,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956255,620,12,2,74,39,36g6ifzjliec1jqnbtf7yesme,1,20.8,40.7,2025-04-16T18:33:46.866Z,2025-04-16T18:33:50Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656586891,140,39.3,5656586897,213,6.00,5656586889,56,Back,5656586893,141,32.5,5656586895,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956245,910,61,2,74,40,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,73.8,2025-04-16T18:33:48.189Z,2025-04-16T18:33:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656586851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956253,911,1,2,74,41,ahnt9ejgwj58ul8auzdvi3czf,1,74.8,74.5,2025-04-16T18:33:49.048Z,2025-04-16T18:33:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5656586875,141,73.2,5656586877,212,2.1,5656586879,213,3.58,5656586873,140,73.0,5656586871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956259,912,61,2,74,42,ahnt9ejgwj58ul8auzdvi3czf,1,73.0,73.2,2025-04-16T18:33:49.720Z,2025-04-16T18:33:50Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5656586909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956269,622,1,2,74,43,36g6ifzjliec1jqnbtf7yesme,1,29.5,48.2,2025-04-16T18:33:51.265Z,2025-04-16T18:33:54Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5656586951,56,Back,5656586953,140,31.4,5656586959,213,1.49,5656586957,212,23.3,5656586955,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956273,623,1,2,74,49,36g6ifzjliec1jqnbtf7yesme,1,43.8,91.7,2025-04-16T18:33:56.881Z,2025-04-16T18:33:59Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656587017,56,Back,5656587021,141,88.1,5656587023,212,12.3,5656587025,213,3.34,5656587019,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956281,624,1,2,74,52,36g6ifzjliec1jqnbtf7yesme,1,34.5,90.0,2025-04-16T18:33:59.697Z,2025-04-16T18:34:02Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656587051,141,82.1,5656587053,212,6.6,5656587049,140,38.2,5656587047,56,Back,5656587055,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956283,625,1,2,74,55,36g6ifzjliec1jqnbtf7yesme,1,40.5,81.2,2025-04-16T18:34:02.753Z,2025-04-16T18:34:03Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5656587069,141,85.1,5656587071,212,6.4,5656587073,213,2.71,5656587065,56,Back,5656587067,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956287,626,1,2,74,56,36g6ifzjliec1jqnbtf7yesme,1,35.0,85.1,2025-04-16T18:34:03.729Z,2025-04-16T18:34:07Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656587115,212,21.8,5656587117,213,0.38,5656587109,56,Left,5656587113,141,97.1,5656587111,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956295,627,1,2,74,59,36g6ifzjliec1jqnbtf7yesme,1,55.8,97.4,2025-04-16T18:34:06.929Z,2025-04-16T18:34:10Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656587161,212,9.3,5656587163,213,3.43,5656587155,56,Back,5656587157,140,47.3,5656587159,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956299,628,1,2,75,2,36g6ifzjliec1jqnbtf7yesme,1,44.8,82.9,2025-04-16T18:34:10.304Z,2025-04-16T18:34:14Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656587193,56,Back,5656587199,212,37.7,5656587197,141,29.8,5656587203,1,,5656587195,140,34.5,5656587201,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956305,629,1,2,75,6,36g6ifzjliec1jqnbtf7yesme,1,38.4,30.0,2025-04-16T18:34:13.921Z,2025-04-16T18:34:16Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5656587235,212,23.5,5656587231,140,54.7,5656587229,56,Right,5656587233,141,6.4,5656587237,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956313,630,1,2,75,8,36g6ifzjliec1jqnbtf7yesme,1,55.1,7.7,2025-04-16T18:34:16.481Z,2025-04-16T18:34:18Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656587275,141,28.6,5656587277,212,21.4,5656587279,213,2.42,5656587271,56,Back,5656587273,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956327,631,1,2,75,11,36g6ifzjliec1jqnbtf7yesme,1,39.4,30.4,2025-04-16T18:34:18.801Z,2025-04-16T18:34:21Z,697f50qoetodmfe8ybcuey2ac,E. Makolli,,,5656587341,213,1.62,5656587337,141,60.6,5656587333,56,Back,5656587335,140,38.5,5656587339,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956331,632,1,2,75,14,36g6ifzjliec1jqnbtf7yesme,1,38.5,60.6,2025-04-16T18:34:21.617Z,2025-04-16T18:34:24Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656587375,213,1.18,5656587367,56,Back,5656587369,140,46.2,5656587371,141,89.4,5656587373,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956335,633,1,2,75,17,36g6ifzjliec1jqnbtf7yesme,1,42.4,85.4,2025-04-16T18:34:24.737Z,2025-04-16T20:57:35Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656587397,213,4.21,5656587389,56,Back,5656587393,141,67.2,5656587391,140,36.0,5656587395,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956341,634,1,2,75,19,36g6ifzjliec1jqnbtf7yesme,1,36.6,64.6,2025-04-16T18:34:26.625Z,2025-04-16T18:34:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656587425,141,72.1,5656587429,213,0.53,5656587423,140,44.8,5656587427,212,10.0,5656587421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956345,635,1,2,75,21,36g6ifzjliec1jqnbtf7yesme,1,44.5,72.1,2025-04-16T18:34:28.657Z,2025-04-16T18:34:30Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5656587453,213,2.21,5656587449,141,86.3,5656587457,156,,5656587451,212,12.1,5656587445,56,Back,5656587447,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956351,636,1,2,75,24,36g6ifzjliec1jqnbtf7yesme,1,37.2,86.0,2025-04-16T18:34:31.633Z,2025-04-16T20:57:52Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656587473,212,11.1,5656587471,141,70.3,5656587469,140,34.2,5656587467,56,Back,5656587475,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956359,637,1,2,75,25,36g6ifzjliec1jqnbtf7yesme,1,34.2,69.7,2025-04-16T18:34:33.233Z,2025-04-16T18:34:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656587499,56,Back,5656587505,212,12.6,5656587501,140,44.5,5656587503,141,60.2,5656587507,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956361,638,1,2,75,27,36g6ifzjliec1jqnbtf7yesme,1,44.5,60.2,2025-04-16T18:34:35.393Z,2025-04-16T18:34:37Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5656587511,56,Back,5656587513,140,35.1,5656587519,213,3.03,5656587517,212,9.9,5656587515,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956367,639,1,2,75,29,36g6ifzjliec1jqnbtf7yesme,1,36.8,63.6,2025-04-16T18:34:37.088Z,2025-04-16T18:34:41Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656587551,213,0.84,5656587545,140,53.9,5656587547,141,93.3,5656587549,212,27.0,5656587543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956375,640,1,2,75,33,36g6ifzjliec1jqnbtf7yesme,1,57.2,90.6,2025-04-16T18:34:41.521Z,2025-04-16T18:34:43Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5656587587,212,5.1,5656587585,141,95.3,5656587581,56,Left,5656587583,140,61.0,5656587589,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956385,641,1,2,75,36,36g6ifzjliec1jqnbtf7yesme,1,58.7,93.0,2025-04-16T18:34:43.632Z,2025-04-16T18:34:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5656587627,213,3.28,5656587623,141,91.4,5656587621,140,51.2,5656587625,212,7.9,5656587619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956389,642,1,2,75,38,36g6ifzjliec1jqnbtf7yesme,1,51.7,90.5,2025-04-16T18:34:46.353Z,2025-04-16T18:34:48Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656587647,140,46.8,5656587645,56,Back,5656587651,212,10.8,5656587653,213,4.21,5656587649,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956399,643,1,2,75,40,36g6ifzjliec1jqnbtf7yesme,1,45.8,68.1,2025-04-16T18:34:48.513Z,2025-04-16T18:34:52Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5656587707,56,Right,5656587717,1,,5656587705,155,,5656587715,213,5.34,5656587713,212,47.7,5656587711,141,11.3,5656587709,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956401,644,1,2,75,44,36g6ifzjliec1jqnbtf7yesme,0,72.1,19.2,2025-04-16T18:34:52.481Z,2025-04-16T20:58:11Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5656587727,212,2.8,5656587725,141,23.3,5656587723,140,71.8,5656587721,56,Center,5656587757,233,913,5656587761,286,,5656587755,236,,5656587729,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956409,913,74,2,75,44,ahnt9ejgwj58ul8auzdvi3czf,1,27.2,79.5,2025-04-16T18:34:52.482Z,2025-04-16T20:58:13Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5656587745,56,Back,5656587763,233,644,5656587747,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956417,915,1,2,75,48,ahnt9ejgwj58ul8auzdvi3czf,1,40.7,85.0,2025-04-16T18:34:55.973Z,2025-04-16T18:34:58Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5656587775,56,Back,5656587781,212,12.2,5656587783,213,4.15,5656587779,141,69.9,5656587777,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956435,916,1,2,75,50,ahnt9ejgwj58ul8auzdvi3czf,1,34.5,69.9,2025-04-16T18:34:58.072Z,2025-04-16T18:35:28Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,1.0,,5656588173,210,15,5656587869,212,64.5,5656587863,56,Right,5656587861,196,,5656587865,140,78.3,5656587873,1,,5656587871,213,5.51,5656587867,141,3.4,5656587859,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956441,645,45,2,76,0,36g6ifzjliec1jqnbtf7yesme,0,20.9,75.4,2025-04-16T18:35:07.681Z,2025-04-16T18:51:28Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5656587983,233,917,5656587895,56,Back,5656587897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956449,917,3,2,76,0,ahnt9ejgwj58ul8auzdvi3czf,1,79.1,24.6,2025-04-16T18:35:07.681Z,2025-04-16T20:59:06Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656587927,56,Center,5656766833,465,,5656587963,233,645,5656587929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801956457,918,15,2,76,3,ahnt9ejgwj58ul8auzdvi3czf,1,86.6,37.6,2025-04-16T18:35:10.684Z,2025-04-16T20:59:16Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5656587971,22,,5656588195,230,96.7,5656588109,17,,5656588183,55,916,5656588191,146,87.9,5656588187,102,49.1,5656587975,56,Center,5656588115,82,,5656767005,215,5656588199,233,646,5656588189,103,5656588179,78,,,5656588107,72,,5656588197,231,5656588181,29,,5656588193,147,15.3,46.8,38.4,,,,,,
2801956453,646,10,2,76,3,36g6ifzjliec1jqnbtf7yesme,1,11.8,57.5,2025-04-16T18:35:10.784Z,2025-04-16T20:59:26Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5656587945,56,Back,5656588203,233,918,5656587943,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
