id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789479999,585,10,2,75,15,aljua8crr0vkwit0j3m59jw9j,1,1.8,58.5,2025-03-16T17:40:46.078Z,2025-03-17T06:05:47Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587918385,56,Back,5587918383,94,,5587925367,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789480065,586,12,2,75,18,aljua8crr0vkwit0j3m59jw9j,1,7.7,66.6,2025-03-16T17:40:49.690Z,2025-03-16T17:40:51Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587918831,140,14.0,5587918829,56,Back,5587918835,212,6.6,5587918861,15,,5587918837,213,0.01,5587918833,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789480085,757,13,2,75,19,36g6ifzjliec1jqnbtf7yesme,1,85.7,37.8,2025-03-16T17:40:50.639Z,2025-03-17T06:06:06Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587918957,17,,5587921633,103,2.8,5587920581,20,,5587921639,458,,5587921635,108,,5587921631,102,58.0,5587921641,230,98.9,5587921637,328,,5587918953,22,,5587921629,83,,5587921643,231,47.3,5587918959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2789480235,587,5,2,75,20,aljua8crr0vkwit0j3m59jw9j,1,-0.6,42.2,2025-03-16T17:40:51.498Z,2025-03-16T17:59:32Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587919719,56,Back,5587919721,346,,5587920613,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789480371,758,5,2,75,20,36g6ifzjliec1jqnbtf7yesme,0,100.6,57.8,2025-03-16T17:40:51.498Z,2025-03-16T17:59:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5587920551,56,Center,5587920629,233,587,5587920553,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481423,588,1,2,76,7,aljua8crr0vkwit0j3m59jw9j,1,5.3,42.1,2025-03-16T17:41:38.638Z,2025-03-16T17:41:44Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587926455,141,28.0,5587926459,213,6.10,5587926461,1,,5587926465,74,,5587926451,56,Center,5587926453,140,54.3,5587926457,212,52.3,5587926449,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481431,589,44,2,76,13,aljua8crr0vkwit0j3m59jw9j,1,54.0,24.6,2025-03-16T17:41:44.479Z,2025-03-16T17:41:46Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587926505,56,Center,5587926515,233,759,5587926507,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481417,759,44,2,76,13,36g6ifzjliec1jqnbtf7yesme,0,46.0,75.4,2025-03-16T17:41:44.480Z,2025-03-16T17:41:47Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587926571,233,589,5587926423,285,,5587926419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481487,590,1,2,76,13,aljua8crr0vkwit0j3m59jw9j,0,54.3,28.0,2025-03-16T17:41:44.713Z,2025-03-16T17:41:47Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587926793,141,0.0,5587926787,168,,5587926795,212,25.2,5587926785,3,,5587926789,56,Right,5587926791,140,68.6,5587926797,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481493,591,5,2,76,15,aljua8crr0vkwit0j3m59jw9j,0,66.6,-1.8,2025-03-16T17:41:46.337Z,2025-03-16T17:59:32Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587926821,347,,5587927589,233,760,5587926819,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481627,760,5,2,76,15,36g6ifzjliec1jqnbtf7yesme,1,33.4,101.8,2025-03-16T17:41:46.337Z,2025-03-16T17:59:32Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587927467,56,Back,5587927471,347,,5587927531,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481679,761,1,2,76,21,36g6ifzjliec1jqnbtf7yesme,1,36.8,100.0,2025-03-16T17:41:52.241Z,2025-03-16T17:41:54Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587927767,213,4.61,5587927757,107,,5587927763,141,94.4,5587927759,56,Back,5587927761,140,36.3,5587927765,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481765,762,1,2,76,23,36g6ifzjliec1jqnbtf7yesme,1,36.4,94.2,2025-03-16T17:41:54.194Z,2025-03-16T17:41:57Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587928229,141,97.5,5587928225,56,Back,5587928231,212,2.9,5587928233,213,2.27,5587928227,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481859,763,1,2,76,26,36g6ifzjliec1jqnbtf7yesme,1,34.6,97.5,2025-03-16T17:41:57.745Z,2025-03-16T17:42:01Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587928749,56,Back,5587928771,1,,5587928769,213,4.03,5587928765,212,36.9,5587928759,141,55.5,5587928755,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481887,764,1,2,76,30,36g6ifzjliec1jqnbtf7yesme,1,10.4,55.9,2025-03-16T17:42:01.586Z,2025-03-16T17:42:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587928887,212,5.6,5587928881,56,Back,5587928889,213,5.45,5587928885,141,49.8,5587928883,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789481931,765,1,2,76,31,36g6ifzjliec1jqnbtf7yesme,1,14.5,49.6,2025-03-16T17:42:02.450Z,2025-03-16T17:42:04Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587929069,141,75.2,5587929065,56,Back,5587929073,213,1.60,5587929071,212,17.4,5587929067,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482027,766,1,2,76,33,36g6ifzjliec1jqnbtf7yesme,1,14.0,75.2,2025-03-16T17:42:04.130Z,2025-03-16T17:42:08Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587929659,56,Back,5587929661,140,33.7,5587929665,212,24.2,5587929667,213,0.55,5587929663,141,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482087,767,1,2,76,37,36g6ifzjliec1jqnbtf7yesme,1,37.0,94.2,2025-03-16T17:42:08.210Z,2025-03-16T17:42:10Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587930033,140,45.4,5587930037,212,8.9,5587930039,213,0.09,5587930035,141,95.4,5587930031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482155,768,1,2,76,39,36g6ifzjliec1jqnbtf7yesme,1,41.9,95.1,2025-03-16T17:42:10.433Z,2025-03-16T17:42:13Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5587930365,213,3.13,5587930361,141,95.2,5587930359,140,33.4,5587930363,212,8.9,5587930357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482309,769,1,2,76,42,36g6ifzjliec1jqnbtf7yesme,1,33.6,94.2,2025-03-16T17:42:13.298Z,2025-03-16T17:42:18Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587931131,141,74.1,5587931129,140,28.5,5587931127,56,Back,5587931133,212,14.7,5587931135,213,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482347,770,1,2,76,47,36g6ifzjliec1jqnbtf7yesme,1,33.1,59.7,2025-03-16T17:42:18.578Z,2025-03-16T17:42:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587931391,56,Back,5587931399,213,4.94,5587931395,141,29.1,5587931397,212,21.3,5587931393,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482413,771,1,2,76,49,36g6ifzjliec1jqnbtf7yesme,1,41.4,28.9,2025-03-16T17:42:20.690Z,2025-03-16T17:42:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587931707,56,Right,5587931713,212,21.3,5587931715,213,5.53,5587931711,141,7.4,5587931709,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482425,772,1,2,76,52,36g6ifzjliec1jqnbtf7yesme,1,56.5,7.4,2025-03-16T17:42:22.930Z,2025-03-16T17:42:23Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587931811,140,57.8,5587931809,56,Right,5587931815,212,6.3,5587931817,213,1.35,5587931813,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482487,773,1,2,76,52,36g6ifzjliec1jqnbtf7yesme,1,57.8,16.5,2025-03-16T17:42:23.794Z,2025-03-16T17:42:26Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5587932207,141,16.0,5587932211,213,3.20,5587932209,212,5.5,5587932205,140,52.6,5587932203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482529,774,1,2,76,55,36g6ifzjliec1jqnbtf7yesme,1,54.0,25.3,2025-03-16T17:42:26.483Z,2025-03-16T17:42:28Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587932509,141,47.4,5587932511,212,15.3,5587932505,56,Center,5587932507,140,51.1,5587932513,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482707,775,1,2,76,57,36g6ifzjliec1jqnbtf7yesme,1,51.1,47.4,2025-03-16T17:42:28.803Z,2025-03-16T17:42:36Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587933517,56,Left,5587933521,141,84.0,5587933525,213,1.50,5587933523,212,25.0,5587933519,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482777,776,1,2,77,5,36g6ifzjliec1jqnbtf7yesme,1,61.8,80.8,2025-03-16T17:42:36.498Z,2025-03-16T17:42:38Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587933871,212,10.2,5587933867,140,58.4,5587933865,56,Center,5587933869,141,66.8,5587933873,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482885,777,1,2,77,7,36g6ifzjliec1jqnbtf7yesme,1,56.1,65.8,2025-03-16T17:42:38.851Z,2025-03-16T17:42:43Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587934439,213,4.61,5587934435,141,44.5,5587934431,56,Center,5587934433,140,54.7,5587934437,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789482925,778,1,2,77,12,36g6ifzjliec1jqnbtf7yesme,1,63.7,39.5,2025-03-16T17:42:43.443Z,2025-03-16T17:42:45Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587934677,141,9.6,5587934681,213,5.01,5587934679,212,21.3,5587934675,140,69.6,5587934673,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483009,779,1,2,77,14,36g6ifzjliec1jqnbtf7yesme,1,69.9,10.1,2025-03-16T17:42:45.539Z,2025-03-16T17:42:48Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5587935115,141,27.9,5587935119,213,2.17,5587935113,140,62.1,5587935117,212,14.6,5587935111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483055,780,1,2,77,17,36g6ifzjliec1jqnbtf7yesme,1,59.2,30.7,2025-03-16T17:42:48.851Z,2025-03-16T17:42:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587935387,212,22.1,5587935381,56,Center,5587935385,141,62.5,5587935389,213,1.77,5587935383,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483145,781,1,2,77,19,36g6ifzjliec1jqnbtf7yesme,1,55.0,62.5,2025-03-16T17:42:50.451Z,2025-03-16T17:42:54Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587935867,212,24.4,5587935863,140,63.9,5587935871,213,1.18,5587935861,56,Left,5587935865,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483201,782,1,2,77,23,36g6ifzjliec1jqnbtf7yesme,0,65.9,95.4,2025-03-16T17:42:53.939Z,2025-03-17T06:10:15Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5589633495,72,,5587936161,140,85.1,5587936159,56,Center,5587936155,2,,5587936165,212,41.2,5587936169,1,,5587936167,213,5.22,5589633493,224,,5587936163,141,42.5,5587936157,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483231,592,12,2,77,25,aljua8crr0vkwit0j3m59jw9j,1,7.4,58.8,2025-03-16T17:42:56.604Z,2025-03-16T17:43:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587936327,212,23.9,5587936321,56,Back,5587936329,213,6.19,5587936325,141,55.7,5587936391,15,,5587936323,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483269,783,61,2,77,28,36g6ifzjliec1jqnbtf7yesme,1,70.8,45.3,2025-03-16T17:42:59.025Z,2025-03-16T17:42:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587936503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483403,784,1,2,77,30,36g6ifzjliec1jqnbtf7yesme,1,53.6,40.0,2025-03-16T17:43:01.572Z,2025-03-16T17:43:05Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587937177,212,24.6,5587937171,56,Back,5587937175,141,46.9,5587937179,213,2.95,5587937173,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483441,785,1,2,77,34,36g6ifzjliec1jqnbtf7yesme,1,30.6,46.9,2025-03-16T17:43:05.059Z,2025-03-16T17:43:06Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587937381,212,10.7,5587937375,56,Back,5587937379,141,35.0,5587937377,140,37.2,5587937383,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483569,786,1,2,77,35,36g6ifzjliec1jqnbtf7yesme,1,37.2,35.0,2025-03-16T17:43:06.004Z,2025-03-16T17:43:10Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587938021,213,1.63,5587938017,141,60.5,5587938013,56,Back,5587938019,212,17.4,5587938015,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483621,787,1,2,77,39,36g6ifzjliec1jqnbtf7yesme,1,38.9,64.1,2025-03-16T17:43:10.356Z,2025-03-16T17:43:12Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587938259,56,Left,5587938267,141,81.8,5587938275,213,0.67,5587938263,140,53.3,5587938271,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483651,788,1,2,77,41,36g6ifzjliec1jqnbtf7yesme,1,53.5,81.8,2025-03-16T17:43:12.548Z,2025-03-16T17:43:14Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587938515,213,0.67,5587938513,212,14.2,5587938507,140,64.1,5587938511,141,94.7,5587938505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483689,789,1,2,77,43,36g6ifzjliec1jqnbtf7yesme,1,64.1,94.7,2025-03-16T17:43:14.052Z,2025-03-16T17:43:15Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5587938743,213,3.72,5587938739,141,91.7,5587938735,56,Left,5587938737,140,61.1,5587938741,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483817,790,1,2,77,44,36g6ifzjliec1jqnbtf7yesme,1,61.1,91.3,2025-03-16T17:43:15.732Z,2025-03-16T17:43:20Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587939387,141,74.4,5587939385,140,47.9,5587939389,212,18.0,5587939391,213,3.83,5587939383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789483941,791,1,2,77,49,36g6ifzjliec1jqnbtf7yesme,1,49.2,65.5,2025-03-16T17:43:20.308Z,2025-03-16T17:43:25Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587940077,56,Center,5587940083,212,17.0,5587940085,213,4.96,5587940081,141,41.3,5587940079,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484019,792,1,2,77,54,36g6ifzjliec1jqnbtf7yesme,1,58.7,31.6,2025-03-16T17:43:25.444Z,2025-03-16T17:43:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587940497,212,20.5,5587940491,56,Right,5587940499,213,5.28,5587940495,141,6.1,5587940493,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484079,793,1,2,77,57,36g6ifzjliec1jqnbtf7yesme,1,68.8,10.9,2025-03-16T17:43:28.740Z,2025-03-16T17:43:31Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5587940873,141,32.1,5587940869,56,Center,5587940877,213,1.76,5587940875,212,14.7,5587940871,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484103,794,1,2,77,59,36g6ifzjliec1jqnbtf7yesme,1,66.0,35.9,2025-03-16T17:43:30.868Z,2025-03-16T17:43:33Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5587941039,213,2.44,5587941027,140,53.1,5587941037,212,17.7,5587941023,56,Center,5587941031,141,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484175,795,1,2,78,2,36g6ifzjliec1jqnbtf7yesme,1,53.1,53.4,2025-03-16T17:43:32.964Z,2025-03-16T17:43:36Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587941455,140,58.4,5587941459,212,22.9,5587941453,56,Left,5587941461,213,1.32,5587941457,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484259,796,1,2,78,5,36g6ifzjliec1jqnbtf7yesme,1,58.4,86.0,2025-03-16T17:43:35.942Z,2025-03-16T17:43:39Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587941949,155,,5587941957,212,34.4,5587941953,140,89.2,5587941951,56,Center,5587941961,1,,5587941959,213,5.94,5587941955,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484265,797,61,2,78,8,36g6ifzjliec1jqnbtf7yesme,0,89.5,68.8,2025-03-16T17:43:38.949Z,2025-03-16T17:43:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587941993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484499,593,5,2,78,10,aljua8crr0vkwit0j3m59jw9j,1,-0.8,37.6,2025-03-16T17:43:40.934Z,2025-03-16T17:59:33Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5587943343,233,798,5587943285,346,,5587943283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484307,798,5,2,78,10,36g6ifzjliec1jqnbtf7yesme,0,100.8,62.4,2025-03-16T17:43:40.934Z,2025-03-16T17:59:33Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587943397,233,593,5587942191,346,,5587942189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484697,594,1,2,78,19,aljua8crr0vkwit0j3m59jw9j,1,5.3,43.0,2025-03-16T17:43:50.864Z,2025-03-16T17:43:59Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587944331,213,5.19,5587944329,212,10.1,5587944325,141,29.8,5587944317,124,,5587944323,140,9.7,5587944337,237,,5587944319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484735,595,1,2,78,28,aljua8crr0vkwit0j3m59jw9j,1,11.5,30.0,2025-03-16T17:43:59.441Z,2025-03-16T17:44:00Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587944517,140,5.9,5587944513,56,Back,5587944529,213,2.04,5587944527,212,13.1,5587944523,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484781,596,1,2,78,29,aljua8crr0vkwit0j3m59jw9j,1,5.9,47.2,2025-03-16T17:44:00.734Z,2025-03-16T17:44:01Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587944679,212,21.9,5587944675,141,79.4,5587944681,213,1.57,5587944669,56,Back,5587944671,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484823,597,1,2,78,30,aljua8crr0vkwit0j3m59jw9j,1,5.9,79.6,2025-03-16T17:44:01.629Z,2025-03-16T17:44:03Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587944845,56,Back,5587944859,213,0.68,5587944855,212,13.6,5587944847,140,16.0,5587944851,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484907,598,1,2,78,32,aljua8crr0vkwit0j3m59jw9j,1,16.0,92.6,2025-03-16T17:44:02.944Z,2025-03-16T17:44:06Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587945337,141,77.5,5587945341,213,5.07,5587945333,56,Back,5587945339,212,11.0,5587945335,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789484927,599,1,2,78,35,aljua8crr0vkwit0j3m59jw9j,1,17.6,73.5,2025-03-16T17:44:06.465Z,2025-03-16T17:44:07Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587945455,140,21.8,5587945459,212,15.2,5587945453,56,Back,5587945461,213,5.01,5587945457,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485079,600,1,2,78,36,aljua8crr0vkwit0j3m59jw9j,1,21.8,52.1,2025-03-16T17:44:07.599Z,2025-03-16T17:44:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587946251,56,Back,5587946259,213,3.30,5587946255,141,48.2,5587946257,212,16.9,5587946253,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485137,601,1,2,78,42,aljua8crr0vkwit0j3m59jw9j,1,10.3,46.9,2025-03-16T17:44:13.617Z,2025-03-16T17:44:16Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587946649,212,7.5,5587946645,140,17.4,5587946647,141,47.9,5587946651,213,0.09,5587946643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485215,602,1,2,78,45,aljua8crr0vkwit0j3m59jw9j,1,14.2,48.7,2025-03-16T17:44:16.209Z,2025-03-17T06:11:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587947067,141,14.3,5587947071,212,23.5,5587947061,56,Back,5587947077,213,4.60,5587947065,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485337,603,1,2,78,48,aljua8crr0vkwit0j3m59jw9j,1,12.5,17.9,2025-03-16T17:44:19.394Z,2025-03-16T17:44:23Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5587947583,141,46.7,5587947587,213,1.95,5587947579,56,Back,5587947585,212,21.1,5587947581,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485443,604,1,2,78,52,aljua8crr0vkwit0j3m59jw9j,1,5.0,43.6,2025-03-16T17:44:23.615Z,2025-03-16T17:44:27Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587948111,141,72.1,5587948105,56,Back,5587948117,213,1.37,5587948107,140,8.7,5587948115,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485501,605,1,2,78,56,aljua8crr0vkwit0j3m59jw9j,1,8.6,72.0,2025-03-16T17:44:27.152Z,2025-03-16T17:44:29Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587948469,141,92.6,5587948473,212,15.0,5587948463,56,Back,5587948467,140,13.6,5587948475,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789485609,606,1,2,78,58,aljua8crr0vkwit0j3m59jw9j,1,13.8,93.3,2025-03-16T17:44:28.912Z,2025-03-16T17:44:32Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5587949001,141,91.2,5587948999,140,24.2,5587949005,213,6.15,5587948997,56,Back,5587949003,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
