id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2816921535,901,3,2,66,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.3,50.7,2025-05-18T17:25:32.328Z,2025-05-18T22:42:46Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5739072397,233,886,5739072387,56,Back,5739072395,465,,5739072393,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816689203,615,4,2,66,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.2,48.0,2025-05-18T17:25:35.713Z,2025-05-18T17:46:07Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737767135,233,604,5737767011,285,,5737767007,152,,5737767009,265,,5737767005,56,Back,5737767003,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816689209,604,4,2,66,34,b3r6d8ydtmtjckam6pku9y400,0,70.8,52.0,2025-05-18T17:25:35.714Z,2025-05-18T17:46:07Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5737767107,13,,5737767111,152,,5737767109,56,Center,5737767113,265,,5737767115,286,,5737767181,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690163,620,18,2,67,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:01.673Z,2025-05-18T22:44:23Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5737772373,59,90,5737772369,42,,5739078577,189,,5737772371,44,Forward,5737772431,55,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690173,621,19,2,67,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:01.674Z,2025-05-18T22:44:26Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5737772399,42,,5737772403,145,9,5737772405,59,11,5737772407,44,Midfielder,5739078639,189,,5737777471,293,2,5737941797,292,6,5737772409,55,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816689805,616,18,2,67,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:07.327Z,2025-05-18T22:58:24Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737770437,42,,5737770515,55,617,5737770439,44,Midfielder,5737770443,59,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816689815,617,19,2,67,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:07.328Z,2025-05-18T22:58:25Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5737770483,145,4,5737770485,59,16,5737770487,44,Midfielder,5737941305,293,5,5737941303,292,7,5737770489,55,616,5737770479,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690037,618,18,2,67,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:29.823Z,2025-05-18T17:26:30Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737771685,59,9,5737771683,44,Midfielder,5737771737,55,619,5737771681,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690045,619,19,2,67,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:29.824Z,2025-05-18T18:04:44Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5737771705,42,,5737771715,55,618,5737771713,44,Forward,5737941021,292,9,5737771709,145,11,5737941023,293,1,5737771711,59,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691599,644,40,2,67,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-18T17:26:31.793Z,2025-05-18T18:00:33Z,,,,,5737780807,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5737780811,194,8cox96ikk1k4c24f0y5ef45x,5737780791,30,"dmxzug2enscx331w5vmdzn2s5, 6m5ftd7c68b2d4d2931xs5srt, 60z63hezwwosjnhvamcwxtre1, brsecgiiou4wcogoimzawyhp0, effgiwtme6eu08o1ninlnqqqd, 8cox96ikk1k4c24f0y5ef45x, d1j2a0az2datf1l2efdzne7vu, 6uj3c69lgu6boblkjiuhoy6eh, 4vfbiav52mg5s9vnx53f0nhuc, ag40mk09zc8tzbkr7dnnqumay, 8domjmewnw5h6b19vef8w0afp, 1329qhvvxpp6j4q5esh4n3hii, o7nooyu95nab78ys541e3uuh, 2datlbzulrzdgpyxv3fkzn0et, 3cdo7b8vwb5kzeoaxzqm6esk4, cyuoj9pesenese4i3pklv7d2h, 54ipja7wrxji6kn8yw5uhr6ga",5737780803,130,2,5737780799,59,"1, 27, 44, 16, 3, 4, 11, 6, 30, 10, 17, 7, 14, 15, 24, 25, 26",5737780795,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690203,622,1,2,67,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.6,38.8,2025-05-18T17:26:40.771Z,2025-05-18T17:26:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737772579,140,32.3,5737772581,141,58.1,5737772577,56,Back,5737772571,5,,5737772585,213,1.90,5737772573,152,,5737772583,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690227,623,1,2,67,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,60.9,2025-05-18T17:26:41.571Z,2025-05-18T17:26:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737772665,56,Center,5737772671,212,19.2,5737772669,141,70.3,5737772673,213,0.34,5737772667,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690255,624,1,2,67,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.5,71.7,2025-05-18T17:26:42.771Z,2025-05-18T17:26:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737772817,141,62.0,5737772825,213,5.14,5737772811,56,Center,5737772821,212,7.3,5737772813,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690273,625,1,2,67,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.5,64.8,2025-05-18T17:26:44.724Z,2025-05-18T17:26:46Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737772901,140,64.0,5737772907,213,1.36,5737772903,141,90.3,5737772899,56,Left,5737772905,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690289,626,1,2,67,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.3,90.9,2025-05-18T17:26:46.851Z,2025-05-18T17:26:48Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737773009,213,4.02,5737773007,212,9.4,5737773001,56,Left,5737773005,141,80.3,5737773003,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690301,627,1,2,67,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.6,83.3,2025-05-18T17:26:48.387Z,2025-05-18T17:26:50Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737773113,56,Left,5737773119,212,12.5,5737773121,213,3.19,5737773115,140,54.7,5737773117,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690343,628,1,2,67,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.0,82.7,2025-05-18T17:26:50.451Z,2025-05-18T17:26:54Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737773347,213,5.20,5737773341,140,59.8,5737773345,212,12.9,5737773339,56,Center,5737773343,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690361,629,1,2,67,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.0,65.5,2025-05-18T17:26:53.875Z,2025-05-18T17:26:55Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5737773457,212,28.4,5737773447,155,,5737773449,56,Center,5737773453,140,88.0,5737773459,213,0.07,5737773455,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690435,605,12,2,67,56,b3r6d8ydtmtjckam6pku9y400,1,5.6,31.6,2025-05-18T17:26:57.186Z,2025-05-18T17:26:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737773885,141,14.2,5737773889,213,4.78,5737773883,140,6.4,5737773887,212,11.9,5737773881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690447,606,3,2,67,57,b3r6d8ydtmtjckam6pku9y400,0,8.0,10.9,2025-05-18T17:26:58.834Z,2025-05-18T23:00:24Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737773947,285,,5739116881,465,,5737773977,233,630,5737773945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690429,630,7,2,67,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.0,89.1,2025-05-18T17:26:58.835Z,2025-05-18T23:00:26Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5739116977,385,,5737773953,233,606,5737773863,286,,5737773861,56,Left,5739116979,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690455,607,61,2,67,58,b3r6d8ydtmtjckam6pku9y400,0,6.4,10.9,2025-05-18T17:26:59.237Z,2025-05-18T23:00:35Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737773985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690469,608,5,2,67,59,b3r6d8ydtmtjckam6pku9y400,0,12.4,-1.8,2025-05-18T17:27:00.228Z,2025-05-18T18:06:11Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737774115,233,631,5737774073,347,,5737774071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690459,631,5,2,67,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.6,101.8,2025-05-18T17:27:00.228Z,2025-05-18T18:06:11Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737774003,56,Left,5737774005,347,,5737774083,233,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690551,632,1,2,68,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,85.8,100.0,2025-05-18T17:27:06.115Z,2025-05-18T17:27:08Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737774493,140,73.9,5737774495,141,91.4,5737774497,212,14.1,5737774491,56,Left,5737774489,107,,5737774499,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690583,633,1,2,68,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.9,91.4,2025-05-18T17:27:07.907Z,2025-05-18T17:27:10Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737774723,213,3.13,5737774717,140,60.7,5737774719,141,91.7,5737774721,212,13.9,5737774715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690631,634,1,2,68,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.5,91.7,2025-05-18T17:27:10.404Z,2025-05-18T17:27:13Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737774999,213,0.23,5737774991,56,Left,5737774997,212,18.1,5737774993,140,78.3,5737774995,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690671,635,1,2,68,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.6,97.8,2025-05-18T17:27:12.868Z,2025-05-18T17:27:17Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737775239,141,88.4,5737775243,213,4.27,5737775235,56,Left,5737775241,212,7.1,5737775237,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690681,636,1,2,68,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.0,88.9,2025-05-18T17:27:16.900Z,2025-05-18T17:27:17Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737775311,213,1.37,5737775301,141,95.1,5737775293,56,Left,5737775305,212,4.3,5737775297,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690709,637,1,2,68,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.8,95.1,2025-05-18T17:27:17.812Z,2025-05-18T17:27:20Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737775475,56,Left,5737775483,213,6.09,5737775479,141,90.9,5737775477,140,89.9,5737775481,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690713,638,3,2,68,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.0,92.6,2025-05-18T17:27:19.925Z,2025-05-19T00:46:47Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5739119419,464,,5737775493,56,Left,5737775495,286,,5739392699,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690733,609,7,2,68,19,b3r6d8ydtmtjckam6pku9y400,1,6.0,7.4,2025-05-18T17:27:19.926Z,2025-05-19T00:46:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737775613,56,Back,5739119555,385,,5737775617,285,,5739119557,178,,5739392695,233,638,5737775609,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690765,610,5,2,68,20,b3r6d8ydtmtjckam6pku9y400,0,8.6,-1.6,2025-05-18T17:27:21.316Z,2025-05-18T18:06:12Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737775797,347,,5737776689,233,639,5737775795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690889,639,5,2,68,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.4,101.6,2025-05-18T17:27:21.316Z,2025-05-18T18:06:12Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5737776583,347,,5737776623,233,610,5737776581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690927,640,1,2,68,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.4,100.0,2025-05-18T17:27:37.111Z,2025-05-18T17:27:40Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5737776835,107,,5737776839,140,92.7,5737776843,212,20.2,5737776845,213,4.88,5737776841,141,72.4,5737776837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690935,641,1,2,68,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.7,72.4,2025-05-18T17:27:40.246Z,2025-05-18T17:27:40Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5737776901,140,96.1,5737776907,212,10.5,5737776895,3,,5737776909,213,5.06,5737776897,168,,5737776899,56,Center,5737776903,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816690951,611,11,2,68,41,b3r6d8ydtmtjckam6pku9y400,1,3.5,47.9,2025-05-18T17:27:42.429Z,2025-05-18T23:02:23Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5739120895,378,,5737777001,56,Back,5737777005,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691119,612,1,2,68,54,b3r6d8ydtmtjckam6pku9y400,1,11.1,53.9,2025-05-18T17:27:55.644Z,2025-05-18T17:29:09Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737778019,213,0.83,5737782543,123,,5737778011,141,91.5,5737778007,140,33.5,5737782635,287,,5737778021,1,,5737778015,212,34.7,5737778003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816930197,888,61,2,68,55,b3r6d8ydtmtjckam6pku9y400,1,26.5,92.2,2025-05-18T17:27:56.091Z,2025-05-18T23:02:54Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5739122079,189,,5739121791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691117,642,83,2,68,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,59.6,14.7,2025-05-18T17:27:58.309Z,2025-05-18T17:28:01Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737778211,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691133,613,1,2,68,57,b3r6d8ydtmtjckam6pku9y400,1,34.8,91.4,2025-05-18T17:27:58.569Z,2025-05-18T18:05:19Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737778121,141,80.6,5737778123,212,11.6,5737778117,56,Back,5737778125,213,3.82,5737778119,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691213,614,1,2,69,0,b3r6d8ydtmtjckam6pku9y400,1,26.1,78.9,2025-05-18T17:28:00.876Z,2025-05-18T17:28:10Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737778703,212,11.4,5737778697,56,Back,5737778705,213,3.41,5737778701,141,74.4,5737778699,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691245,615,1,2,69,9,b3r6d8ydtmtjckam6pku9y400,1,27.1,90.0,2025-05-18T17:28:10.710Z,2025-05-18T17:28:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737778895,141,66.5,5737778893,140,46.5,5737778891,56,Back,5737778897,212,25.9,5737778889,155,,5737778899,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691247,616,1,2,69,13,b3r6d8ydtmtjckam6pku9y400,0,46.5,66.5,2025-05-18T17:28:13.883Z,2025-05-18T17:28:14Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737778917,140,34.4,5737778923,213,2.50,5737778913,3,,5737778919,141,80.6,5737778921,212,15.9,5737778915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691251,643,61,2,69,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.7,31.8,2025-05-18T17:28:14.566Z,2025-05-18T17:28:14Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5737778937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691297,617,1,2,69,14,b3r6d8ydtmtjckam6pku9y400,1,39.3,64.5,2025-05-18T17:28:15.673Z,2025-05-18T17:28:17Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737779143,140,59.3,5737779139,157,,5737779145,141,72.9,5737779151,1,,5737779149,213,0.27,5737779141,56,Center,5737779147,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691329,618,1,2,69,16,b3r6d8ydtmtjckam6pku9y400,1,59.3,72.9,2025-05-18T17:28:17.595Z,2025-05-18T17:28:20Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737779319,56,Back,5737779325,212,20.2,5737779317,3,,5737779323,141,89.3,5737779327,213,2.56,5737779321,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691369,619,1,2,69,19,b3r6d8ydtmtjckam6pku9y400,1,43.0,92.1,2025-05-18T17:28:20.556Z,2025-05-18T17:28:24Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737779535,141,82.4,5737779539,213,3.58,5737779533,140,29.5,5737779537,212,15.6,5737779531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691411,620,1,2,69,23,b3r6d8ydtmtjckam6pku9y400,1,30.9,74.9,2025-05-18T17:28:23.915Z,2025-05-18T17:28:28Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737779749,140,32.9,5737779753,212,26.6,5737779755,213,4.79,5737779751,141,35.9,5737779747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691451,621,2,2,69,27,b3r6d8ydtmtjckam6pku9y400,1,27.6,36.7,2025-05-18T17:28:27.998Z,2025-05-18T18:28:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737783397,56,Center,5737783393,7,7hw1plnv7nvxnqpnfnxcxszpx,5737779975,141,52.2,5737779973,140,58.5,5737783395,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691631,645,55,2,69,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.7,66.9,2025-05-18T17:28:27.999Z,2025-05-18T17:46:10Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737781055,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816691493,622,43,2,69,29,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T17:28:30.591Z,2025-05-18T17:29:18Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5737781225,7,96787,5737780181,141,36.7,5737780177,140,71.1,5737781227,56,Center,5737783227,144,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692367,623,18,2,70,20,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T17:29:20.987Z,2025-05-18T17:33:17Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737785323,59,11,5737785375,55,624,5737785321,44,Forward,5737785319,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692375,624,19,2,70,20,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T17:29:20.988Z,2025-05-18T18:17:59Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5737785363,59,8,5737785365,44,Midfielder,5737785367,55,623,5737785361,145,7,5737802379,293,5,5737991213,292,7,5737785357,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692439,625,18,2,70,21,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T17:29:22.477Z,2025-05-18T17:33:14Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5737785701,59,10,5737785747,55,626,5737785699,44,Midfielder,5737785697,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692441,626,19,2,70,21,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-18T17:29:22.478Z,2025-05-18T18:18:02Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5737785719,145,9,5737991363,292,9,5737785723,44,Forward,5737802135,293,1,5737785725,55,625,5737785711,42,,5737785721,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692185,646,1,2,70,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.6,65.5,2025-05-18T17:29:32.152Z,2025-05-18T23:08:33Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737784327,141,72.6,5737784321,241,,5737784329,212,9.2,5739136501,189,,5737784319,5,,5737784331,213,0.55,5737784325,140,38.1,5737784323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692223,647,50,2,70,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.1,76.2,2025-05-18T17:29:33.257Z,2025-05-19T00:46:47Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5737784531,56,Back,5739137523,286,,5739392715,233,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816933105,889,7,2,70,32,b3r6d8ydtmtjckam6pku9y400,1,61.9,23.8,2025-05-18T17:29:33.258Z,2025-05-19T00:46:47Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5739138923,285,,5739138925,384,,5739392707,233,647,5739138921,56,Center,5739138927,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816937379,890,1,2,70,33,b3r6d8ydtmtjckam6pku9y400,0,59.8,18.7,2025-05-18T17:29:34.797Z,2025-05-18T23:17:04Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5739162037,140,51.6,5739162041,212,11.0,5739162035,56,Center,5739162043,213,2.47,5739162039,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816692233,648,3,2,70,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.2,68.4,2025-05-18T17:29:36.008Z,2025-05-18T23:17:47Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5737784591,286,,5739164649,464,,5737934691,233,627,5737784589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
