id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2751286739,614,1,2,71,22,c165yjiny1qnmfdvefxvflnkc,1,26.1,51.2,2024-11-24T14:31:45.470Z,2024-11-24T14:31:48Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380184193,213,5.02,5380184189,141,10.3,5380184191,212,29.1,5380184185,56,Back,5380184187,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286931,615,1,2,71,25,c165yjiny1qnmfdvefxvflnkc,1,34.4,10.3,2024-11-24T14:31:48.685Z,2024-11-24T14:31:59Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380185259,213,1.43,5380185253,140,40.2,5380185247,196,,5380185261,1,,5380185249,56,Back,5380185243,155,,5380185257,212,44.2,5380185255,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286963,616,1,2,71,36,c165yjiny1qnmfdvefxvflnkc,1,63.3,63.3,2024-11-24T14:31:59.389Z,2024-11-24T14:32:01Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380185405,212,22.1,5380185407,213,4.87,5380185395,56,Center,5380185399,140,66.6,5380185401,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751287165,617,1,2,71,41,c165yjiny1qnmfdvefxvflnkc,1,74.8,26.2,2024-11-24T14:32:04.606Z,2024-11-24T14:32:23Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,1.0,,5380186485,56,Right,5380186487,140,85.4,5380186491,212,15.9,5380187883,210,13,5380186489,141,9.4,5380186493,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751287169,618,13,2,71,47,c165yjiny1qnmfdvefxvflnkc,1,85.1,32.4,2024-11-24T14:32:10.487Z,2024-11-24T14:35:52Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380187905,77,,5380187213,72,,5380187919,215,,5380187923,230,98.9,5380187913,102,63.9,5380186523,56,Center,5380187907,29,,5380187915,103,47.2,5380186519,63,,5380187925,231,5380186517,22,5380187903,121,,5380187909,55,,,46.9,,,,,,,,,,617,,,,,,,,,,,
2751287291,619,5,2,71,48,c165yjiny1qnmfdvefxvflnkc,0,100.6,61.6,2024-11-24T14:32:11.294Z,2024-11-24T14:32:46Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380187403,233,765,5380187167,346,,5380187165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751287309,765,5,2,71,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.6000000000000001,38.4,2024-11-24T14:32:11.294Z,2024-11-24T14:32:18Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5380187307,346,,5380187305,56,Back,5380187389,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751287685,620,18,2,72,11,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-24T14:32:34.307Z,2024-11-24T14:32:40Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5380189231,55,621,5380189163,42,,5380189165,44,Midfielder,5380189167,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751287697,621,19,2,72,11,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-24T14:32:34.308Z,2024-11-24T17:43:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5380189219,44,Midfielder,5381247873,292,7,5380189221,55,620,5380189601,293,5,5380189211,42,,5380189215,145,8,5380189217,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288535,768,18,2,72,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:33:11.718Z,2024-11-24T14:33:25Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5380193501,59,19,5380193499,44,Forward,5380193497,42,,5380193583,55,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288543,769,19,2,72,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:33:11.719Z,2024-11-24T14:33:26Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5380193553,55,768,5380193547,292,6,5380193535,42,,5380193543,59,90,5380193551,44,Midfielder,5380193539,145,10,5380193549,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288385,766,18,2,72,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:33:12.337Z,2024-11-24T14:33:13Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5380192627,59,9,5380192625,44,Midfielder,5380192709,55,767,5380192623,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288391,767,19,2,72,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T14:33:12.338Z,2024-11-24T14:33:13Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380192663,55,766,5380192653,145,11,5380192659,293,1,5380192655,59,18,5380192657,292,6,5380192661,44,Midfielder,5380192649,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288883,771,1,2,72,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,2.7,48.5,2024-11-24T14:33:20.797Z,2024-11-24T14:33:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380195241,212,37.3,5380195223,56,Back,5380195245,1,,5380195247,74,,5380195631,189,,5380195239,141,95.1,5380195225,140,21.5,5380195243,213,1.01,5380195221,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288653,622,49,2,73,4,c165yjiny1qnmfdvefxvflnkc,1,84.9,12.0,2024-11-24T14:33:27.358Z,2024-11-24T14:33:34Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380194859,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288733,623,1,2,73,6,c165yjiny1qnmfdvefxvflnkc,0,90.0,15.3,2024-11-24T14:33:29.053Z,2024-11-24T17:43:58Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380194515,1,,5380194501,140,100.0,5381251815,20,,5380194493,155,,5380194505,141,72.1,5380194491,2,,5381251813,224,,5380194509,212,40.2,5380194513,213,1.29,5380194497,56,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2751288801,624,5,2,73,8,c165yjiny1qnmfdvefxvflnkc,0,100.6,71.4,2024-11-24T14:33:30.766Z,2024-11-24T14:56:24Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5380194953,233,770,5380194825,346,,5380194823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751288821,770,5,2,73,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,-0.6000000000000001,28.6,2024-11-24T14:33:30.766Z,2024-11-24T14:33:37Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380194891,346,,5380194887,56,Back,5380194917,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289219,772,1,2,73,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.0,48.6,2024-11-24T14:33:53.214Z,2024-11-24T14:33:56Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5380197165,140,58.2,5380197167,141,14.3,5380197173,1,,5380197161,124,,5380197171,213,5.89,5380197163,56,Right,5380197175,74,,5380197169,212,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289455,626,1,2,73,40,c165yjiny1qnmfdvefxvflnkc,1,35.3,91.8,2024-11-24T14:34:02.861Z,2024-11-24T14:34:06Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380198211,140,11.2,5380198233,212,34.4,5380198235,213,3.88,5380198237,1,,5380198209,56,Back,5380198213,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289535,627,1,2,73,43,c165yjiny1qnmfdvefxvflnkc,1,11.2,57.6,2024-11-24T14:34:06.525Z,2024-11-24T14:34:10Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5380198721,56,Back,5380198725,141,30.0,5380198727,212,21.1,5380198729,213,5.19,5380198723,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289573,628,1,2,73,48,c165yjiny1qnmfdvefxvflnkc,1,28.0,29.2,2024-11-24T14:34:10.829Z,2024-11-24T14:34:13Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5380198913,140,30.2,5380198919,213,4.86,5380198915,141,5.6,5380198917,212,16.2,5380198911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289613,629,3,2,73,50,c165yjiny1qnmfdvefxvflnkc,1,33.8,9.6,2024-11-24T14:34:12.877Z,2024-11-24T17:44:15Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5381253079,465,,5380199223,286,,5380199161,233,773,5380199095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289605,773,45,2,73,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,66.2,90.4,2024-11-24T14:34:12.877Z,2024-11-24T14:34:17Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380199067,56,Left,5380199287,285,,5380199201,233,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289707,630,1,2,73,52,c165yjiny1qnmfdvefxvflnkc,1,41.2,8.6,2024-11-24T14:34:14.781Z,2024-11-24T14:34:19Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380199625,213,0.57,5380199617,56,Center,5380199621,141,23.1,5380199623,212,18.3,5380199619,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289733,631,1,2,73,56,c165yjiny1qnmfdvefxvflnkc,0,68.0,21.8,2024-11-24T14:34:18.989Z,2024-11-24T14:34:19Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5380199733,141,43.3,5380199737,213,0.82,5380199735,212,20.1,5380199729,56,Center,5380199731,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289821,774,12,2,73,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.7,57.3,2024-11-24T14:34:20.268Z,2024-11-24T14:34:23Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5380200207,56,Back,5380200211,141,78.3,5380200209,140,32.5,5380200213,212,19.6,5380200215,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289805,632,1,2,73,59,c165yjiny1qnmfdvefxvflnkc,0,62.2,23.1,2024-11-24T14:34:22.382Z,2024-11-24T14:34:24Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380200281,236,,5380200117,56,Center,5380200125,213,5.62,5380200121,141,21.3,5380200287,286,,5380200123,212,2.0,5380200119,140,63.7,5380200283,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751289829,775,74,2,73,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.9,82.8,2024-11-24T14:34:22.383Z,2024-11-24T14:55:40Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380200247,285,,5380200245,56,Back,5380200371,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290095,777,1,2,74,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.9,88.5,2024-11-24T14:34:26.237Z,2024-11-24T14:34:35Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380201537,56,Left,5380201545,213,0.20,5380201541,141,93.5,5380201543,212,16.7,5380201539,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290133,778,1,2,74,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.6,84.3,2024-11-24T14:34:35.244Z,2024-11-24T14:34:37Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5380201761,141,77.8,5380201767,212,17.8,5380201757,140,74.2,5380201771,213,3.39,5380201753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290187,779,1,2,74,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.2,77.8,2024-11-24T14:34:37.052Z,2024-11-24T14:34:39Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380202077,56,Left,5380202083,212,11.8,5380202081,141,93.7,5380202079,140,69.7,5380202085,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290203,780,1,2,74,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.7,93.7,2024-11-24T14:34:39.292Z,2024-11-24T14:34:40Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380202159,213,4.54,5380202149,140,68.1,5380202145,56,Left,5380202157,212,9.7,5380202153,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290223,781,1,2,74,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.1,79.6,2024-11-24T14:34:40.668Z,2024-11-24T14:34:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380202301,213,3.40,5380202297,141,74.0,5380202295,140,54.2,5380202293,56,Center,5380202299,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290247,782,1,2,74,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.2,74.0,2024-11-24T14:34:42.285Z,2024-11-24T14:34:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380202383,141,57.6,5380202379,56,Center,5380202387,213,5.36,5380202385,212,14.0,5380202381,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290273,783,1,2,74,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.2,57.6,2024-11-24T14:34:43.484Z,2024-11-24T14:34:45Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380202545,212,10.7,5380202547,213,1.66,5380202543,141,73.3,5380202539,56,Center,5380202541,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290297,784,1,2,74,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.0,75.7,2024-11-24T14:34:45.228Z,2024-11-24T14:34:46Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380202667,213,3.45,5380202665,212,8.8,5380202663,141,71.8,5380202659,56,Center,5380202661,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290321,785,1,2,74,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.0,71.5,2024-11-24T14:34:46.828Z,2024-11-24T14:34:48Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380202775,141,86.0,5380202777,212,14.1,5380202771,56,Left,5380202773,140,62.6,5380202779,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290341,786,1,2,74,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.2,85.5,2024-11-24T14:34:48.012Z,2024-11-24T14:34:49Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380202883,212,11.2,5380202879,140,55.6,5380202885,213,4.05,5380202877,56,Center,5380202881,141,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290405,787,1,2,74,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.4,72.2,2024-11-24T14:34:49.212Z,2024-11-24T14:34:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5380203303,213,5.20,5380203299,141,60.1,5380203301,212,9.3,5380203297,140,59.6,5380203295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290417,633,83,2,74,31,c165yjiny1qnmfdvefxvflnkc,0,28.9,38.9,2024-11-24T14:34:53.918Z,2024-11-24T17:44:53Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380203715,399,2mawaijd9czgtd5jh9myk434l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290407,788,61,2,74,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.7,61.5,2024-11-24T14:34:55.178Z,2024-11-24T14:34:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380203311,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290475,789,1,2,74,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,80.3,67.5,2024-11-24T14:34:57.228Z,2024-11-24T14:34:58Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380203667,56,Center,5380203673,141,73.4,5380203669,140,91.2,5380203681,213,0.34,5380203677,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290493,790,1,2,74,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.3,72.4,2024-11-24T14:34:59.212Z,2024-11-24T14:35:00Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380203811,141,60.6,5380203807,56,Center,5380203809,140,93.9,5380203813,212,8.0,5380203815,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290499,634,8,2,74,37,c165yjiny1qnmfdvefxvflnkc,1,6.3,36.1,2024-11-24T14:35:00.382Z,2024-11-24T17:44:59Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380203841,56,Back,5381256853,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290587,791,1,2,74,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,96.0,71.5,2024-11-24T14:35:04.348Z,2024-11-24T14:35:05Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380204285,141,55.1,5380204287,212,11.2,5380204283,140,96.0,5380204289,213,4.71,5380204281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290593,635,61,2,74,42,c165yjiny1qnmfdvefxvflnkc,1,3.2,37.3,2024-11-24T14:35:05.659Z,2024-11-24T14:35:05Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380204311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290641,636,6,2,74,43,c165yjiny1qnmfdvefxvflnkc,0,0.8,36.0,2024-11-24T14:35:06.380Z,2024-11-24T17:45:06Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380204653,56,Back,5380204655,73,,5380204733,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751290609,792,6,2,74,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.2,64.0,2024-11-24T14:35:06.380Z,2024-11-24T14:53:35Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5380204471,73,,5380204465,56,Center,5380204703,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751291447,793,1,2,75,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.5,99.5,2024-11-24T14:35:38.365Z,2024-11-24T17:45:14Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380208789,141,35.5,5380208783,223,,5381258183,20,,5380208787,140,100.0,5380208791,212,43.5,5380208777,2,,5380208793,213,4.73,5380208799,1,,5380208781,155,,5380208785,56,5380208779,6,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2751292019,637,5,2,75,19,c165yjiny1qnmfdvefxvflnkc,1,-0.4,63.8,2024-11-24T14:35:42.131Z,2024-11-24T14:56:24Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5380211755,346,,5380211835,233,794,5380211753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751291685,794,5,2,75,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.4,36.2,2024-11-24T14:35:42.131Z,2024-11-24T14:56:25Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5380210007,346,,5380210005,56,Center,5380211851,233,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292121,638,1,2,75,43,c165yjiny1qnmfdvefxvflnkc,0,5.1,58.2,2024-11-24T14:36:06.462Z,2024-11-24T14:36:11Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5380212283,141,67.2,5380212293,74,,5380212277,124,,5380212289,1,,5380212279,56,Back,5380212287,213,0.14,5380212285,212,43.7,5380212281,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292115,795,44,2,75,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.4,30.6,2024-11-24T14:36:10.541Z,2024-11-24T14:56:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380212251,286,,5380212453,233,639,5380212249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292133,639,44,2,75,47,c165yjiny1qnmfdvefxvflnkc,0,45.6,69.4,2024-11-24T14:36:10.542Z,2024-11-24T14:56:22Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380212347,56,Back,5380212351,285,,5380212485,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292181,796,1,2,75,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.5,24.3,2024-11-24T14:36:10.844Z,2024-11-24T14:36:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5380212571,3,,5380212575,140,63.2,5380212577,141,6.0,5380212579,212,14.8,5380212573,56,Right,5380212581,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292211,640,3,2,75,51,c165yjiny1qnmfdvefxvflnkc,0,43.0,97.0,2024-11-24T14:36:14.011Z,2024-11-24T17:45:32Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380212807,56,Back,5381259771,465,,5380212809,286,,5380212881,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292217,797,7,2,75,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.0,3.0,2024-11-24T14:36:14.012Z,2024-11-24T17:45:34Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380781601,178,,5380212847,56,Right,5380212845,167,,5380212869,233,640,5381260023,385,,5380212849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292435,641,5,2,75,52,c165yjiny1qnmfdvefxvflnkc,1,43.7,101.4,2024-11-24T14:36:14.765Z,2024-11-24T14:56:25Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380213883,233,798,5380213857,56,Back,5380213859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292271,798,5,2,75,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.3,-1.4,2024-11-24T14:36:14.765Z,2024-11-24T14:56:25Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5380213939,233,641,5380213091,347,,5380213089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292561,642,1,2,76,3,c165yjiny1qnmfdvefxvflnkc,1,47.0,100.0,2024-11-24T14:36:26.558Z,2024-11-24T14:36:31Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5380214429,107,,5380214435,141,92.6,5380214437,212,8.7,5380214433,140,53.0,5380214439,213,5.52,5380214431,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292567,643,4,2,76,7,c165yjiny1qnmfdvefxvflnkc,1,54.6,90.0,2024-11-24T14:36:30.555Z,2024-11-24T14:36:34Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380214515,286,,5380214525,233,799,5380214507,56,Left,5380214511,152,,5380214513,265,,5380214503,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292537,799,4,2,76,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.4,10.0,2024-11-24T14:36:30.556Z,2024-11-24T14:36:35Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5380214447,13,,5380214453,265,,5380214455,285,,5380214449,56,Back,5380214583,233,643,5380214451,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751292765,644,1,2,76,17,c165yjiny1qnmfdvefxvflnkc,1,52.0,88.6,2024-11-24T14:36:39.997Z,2024-11-24T14:36:40Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5380215535,152,,5380215537,56,Left,5380215545,213,5.75,5380215541,141,83.0,5380215533,5,,5380215543,212,7.5,5380215539,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
