id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2715510373,526,1,2,66,4,5rz9enoyknpg8ji78za5b82p0,1,51.8,56.0,2024-08-31T15:25:31.892Z,2024-08-31T15:25:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184638139,213,0.81,5184638133,140,57.8,5184638129,56,Center,5184638137,212,9.1,5184638135,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715510397,527,1,2,66,6,5rz9enoyknpg8ji78za5b82p0,1,57.8,66.9,2024-08-31T15:25:33.316Z,2024-08-31T15:25:34Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5184638325,213,3.92,5184638317,56,Center,5184638319,140,52.1,5184638323,212,8.4,5184638321,141,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715510441,528,1,2,66,6,5rz9enoyknpg8ji78za5b82p0,1,52.1,58.3,2024-08-31T15:25:34.165Z,2024-08-31T15:25:35Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184638563,213,0.88,5184638557,141,65.8,5184638553,56,Center,5184638559,212,6.6,5184638555,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715510629,529,1,2,66,8,5rz9enoyknpg8ji78za5b82p0,1,56.1,65.8,2024-08-31T15:25:35.540Z,2024-08-31T15:25:45Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5184639577,141,59.1,5184639581,213,3.57,5184639579,212,11.1,5184639573,56,Back,5184639575,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715510647,530,27,2,66,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-31T15:25:41.860Z,2024-08-31T15:26:56Z,,,,,5184649947,233,561,5184639663,53,8og8nxbkcb63van4llvpkbe8l,5184639661,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512397,561,27,2,66,14,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-31T15:25:41.860Z,2024-08-31T15:26:56Z,,,,,5184649967,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715511065,531,43,2,66,36,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-31T15:26:04.092Z,2024-08-31T15:26:39Z,,,,,5184647325,144,28,5184642003,55,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512463,533,28,2,67,25,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-31T15:26:53.082Z,2024-08-31T15:26:54Z,,,,,5184649533,55,530,5184649599,233,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512443,562,28,2,67,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-31T15:26:53.082Z,2024-08-31T15:26:54Z,,,,,5184649425,55,561,5184649645,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512741,535,1,2,67,32,5rz9enoyknpg8ji78za5b82p0,1,38.5,79.7,2024-08-31T15:26:59.845Z,2024-08-31T15:27:02Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184650985,140,29.2,5184650991,213,4.00,5184650987,141,63.1,5184650989,212,14.9,5184650983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512763,536,1,2,67,34,5rz9enoyknpg8ji78za5b82p0,1,29.8,64.0,2024-08-31T15:27:01.731Z,2024-08-31T15:27:02Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184651089,212,17.9,5184651083,56,Back,5184651091,213,4.70,5184651087,141,37.7,5184651085,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512883,537,1,2,67,35,5rz9enoyknpg8ji78za5b82p0,1,29.4,35.4,2024-08-31T15:27:02.853Z,2024-08-31T15:27:06Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184651755,212,18.1,5184651757,213,4.85,5184651753,141,9.1,5184651751,140,31.8,5184651749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512917,538,1,2,67,39,5rz9enoyknpg8ji78za5b82p0,0,29.2,7.1,2024-08-31T15:27:06.596Z,2024-08-31T15:27:08Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184651883,212,4.2,5184651877,140,33.2,5184651887,213,0.06,5184651873,155,,5184651879,141,7.5,5184651875,56,Back,5184652003,233,564,5184652001,236,,5184652007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512893,564,74,2,67,39,77tfx9me4aaqhzv78bmgsy9bg,1,63.5,91.8,2024-08-31T15:27:06.597Z,2024-08-31T15:27:09Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184651795,56,Left,5184651797,285,,5184652033,233,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513465,539,5,2,67,41,5rz9enoyknpg8ji78za5b82p0,1,37.4,-1.3,2024-08-31T15:27:08.612Z,2024-08-31T15:43:05Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184654823,347,,5184654901,233,565,5184654821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715512961,565,5,2,67,41,77tfx9me4aaqhzv78bmgsy9bg,0,62.6,101.3,2024-08-31T15:27:08.612Z,2024-08-31T15:43:05Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184652119,347,,5184652117,56,Left,5184654957,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513503,540,1,2,68,1,5rz9enoyknpg8ji78za5b82p0,1,44.1,0.0,2024-08-31T15:27:29.043Z,2024-08-31T15:27:30Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184655045,56,Right,5184655043,107,,5184655053,213,0.84,5184655049,141,14.5,5184655051,212,14.3,5184655047,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513531,541,1,2,68,2,5rz9enoyknpg8ji78za5b82p0,1,53.2,14.5,2024-08-31T15:27:29.892Z,2024-08-31T15:27:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184655231,213,3.65,5184655219,140,43.2,5184655269,156,,5184655223,141,5.8,5184655227,212,12.1,5184655215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513635,542,1,2,68,4,5rz9enoyknpg8ji78za5b82p0,1,43.2,5.8,2024-08-31T15:27:32.003Z,2024-08-31T15:27:36Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184655815,212,43.3,5184655813,141,68.0,5184655811,140,52.1,5184655819,1,,5184655807,56,Center,5184655803,157,,5184655817,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513679,543,1,2,68,8,5rz9enoyknpg8ji78za5b82p0,0,50.6,68.0,2024-08-31T15:27:36.099Z,2024-08-31T15:27:37Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5184656029,140,67.9,5184656033,212,18.2,5184656031,141,66.0,5184656035,213,6.21,5184656027,56,Center,5184656025,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513723,566,1,2,68,11,77tfx9me4aaqhzv78bmgsy9bg,1,30.7,31.5,2024-08-31T15:27:38.305Z,2024-08-31T15:27:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184656265,3,,5184656267,56,Back,5184656271,141,38.7,5184656273,212,8.1,5184656275,213,0.64,5184656269,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513769,568,1,2,68,12,77tfx9me4aaqhzv78bmgsy9bg,1,37.7,39.3,2024-08-31T15:27:39.505Z,2024-08-31T15:27:40Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184656497,141,53.3,5184656499,212,14.9,5184656493,56,Back,5184656501,213,2.45,5184656495,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513821,569,1,2,68,13,77tfx9me4aaqhzv78bmgsy9bg,1,26.8,53.3,2024-08-31T15:27:40.865Z,2024-08-31T15:27:42Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184656827,213,0.11,5184656821,140,35.1,5184656823,141,54.7,5184656819,56,Back,5184656825,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715513935,570,1,2,68,15,77tfx9me4aaqhzv78bmgsy9bg,1,35.3,57.2,2024-08-31T15:27:42.689Z,2024-08-31T15:27:47Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184657455,141,75.1,5184657457,212,12.3,5184657459,213,1.43,5184657453,140,36.9,5184657451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514049,571,1,2,68,20,77tfx9me4aaqhzv78bmgsy9bg,1,45.1,79.6,2024-08-31T15:27:47.617Z,2024-08-31T15:27:52Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184658039,141,60.7,5184658035,56,Back,5184658037,140,35.2,5184658043,213,4.03,5184658041,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514263,572,1,2,68,24,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,51.1,2024-08-31T15:27:51.920Z,2024-08-31T15:28:00Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184659105,140,48.4,5184659103,56,Back,5184659109,212,18.5,5184659107,141,24.8,5184659111,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514355,573,1,2,68,33,77tfx9me4aaqhzv78bmgsy9bg,1,54.0,26.8,2024-08-31T15:28:00.512Z,2024-08-31T15:28:05Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184659713,141,9.7,5184659711,140,60.8,5184659709,56,Right,5184659715,212,13.6,5184659717,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514395,574,1,2,68,37,77tfx9me4aaqhzv78bmgsy9bg,1,60.8,9.7,2024-08-31T15:28:05.056Z,2024-08-31T15:29:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5184659989,140,42.7,5184659995,213,2.87,5184659991,141,17.6,5184659993,212,19.7,5184659987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514485,575,1,2,68,38,77tfx9me4aaqhzv78bmgsy9bg,1,42.7,17.6,2024-08-31T15:28:06.081Z,2024-08-31T15:28:09Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184660447,141,33.9,5184660441,56,Back,5184660451,213,1.16,5184660449,212,12.1,5184660445,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514587,576,1,2,68,41,77tfx9me4aaqhzv78bmgsy9bg,1,47.5,34.2,2024-08-31T15:28:08.865Z,2024-08-31T15:28:12Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184660955,140,45.1,5184660959,141,64.6,5184660953,56,Back,5184660963,213,1.69,5184660961,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514757,577,1,2,68,45,77tfx9me4aaqhzv78bmgsy9bg,0,46.1,69.1,2024-08-31T15:28:13.025Z,2024-08-31T15:28:18Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184661855,212,33.3,5184661857,213,0.62,5184661853,141,97.5,5184661849,56,Left,5184661851,140,71.9,5184661859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514769,544,8,2,68,51,5rz9enoyknpg8ji78za5b82p0,1,22.6,3.8,2024-08-31T15:28:18.533Z,2024-08-31T20:06:33Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5186319737,385,,5184661917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514797,545,5,2,68,51,5rz9enoyknpg8ji78za5b82p0,0,26.6,-1.6,2024-08-31T15:28:19.219Z,2024-08-31T15:28:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184662043,56,Back,5184662603,233,578,5184662045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715514885,578,5,2,68,51,77tfx9me4aaqhzv78bmgsy9bg,1,73.4,101.6,2024-08-31T15:28:19.219Z,2024-08-31T15:43:06Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5184662485,56,Left,5184662487,347,,5184662555,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515017,579,1,2,68,55,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,100.0,2024-08-31T15:28:22.657Z,2024-08-31T15:28:26Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184663227,141,80.1,5184663233,1,,5184663231,213,3.77,5184663221,107,,5184663223,56,Back,5184663229,212,25.3,5184663225,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515069,580,1,2,68,59,77tfx9me4aaqhzv78bmgsy9bg,1,49.1,73.3,2024-08-31T15:28:26.578Z,2024-08-31T15:28:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184663515,140,53.2,5184663519,212,21.0,5184663523,213,4.92,5184663513,56,Center,5184663517,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515149,581,1,2,69,0,77tfx9me4aaqhzv78bmgsy9bg,0,54.0,42.5,2024-08-31T15:28:28.153Z,2024-08-31T15:28:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5184663945,140,81.8,5184663951,213,0.49,5184663953,1,,5184663949,212,33.1,5184663941,155,,5184663943,56,Center,5184663947,141,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515237,546,1,2,69,4,5rz9enoyknpg8ji78za5b82p0,0,20.6,27.1,2024-08-31T15:28:32.093Z,2024-08-31T16:04:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184664495,213,0.14,5184664483,56,Back,5184664487,140,31.4,5184664493,212,11.4,5184664491,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515251,582,1,2,69,5,77tfx9me4aaqhzv78bmgsy9bg,1,72.5,65.2,2024-08-31T15:28:32.785Z,2024-08-31T15:28:34Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184664563,141,56.0,5184664569,212,9.2,5184664557,56,Center,5184664559,140,78.9,5184664573,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515289,583,1,2,69,6,77tfx9me4aaqhzv78bmgsy9bg,1,78.9,56.0,2024-08-31T15:28:34.128Z,2024-08-31T20:07:13Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5184664793,56,Center,5184664799,212,7.2,5184664801,213,3.60,5186322819,156,,5184664797,141,51.3,5184664795,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515459,584,1,2,69,7,77tfx9me4aaqhzv78bmgsy9bg,0,73.9,56.2,2024-08-31T15:28:34.777Z,2024-08-31T20:33:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184665787,56,Center,5184665793,140,76.4,5184665831,213,5.44,5186490485,286,,5184665797,212,3.9,5186490657,233,550,5186490483,236,,5184665795,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516725,550,74,2,69,7,5rz9enoyknpg8ji78za5b82p0,1,22.4,62.5,2024-08-31T15:28:34.778Z,2024-08-31T20:33:44Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5186490681,233,584,5186325021,285,,5184672737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515579,585,1,2,69,14,77tfx9me4aaqhzv78bmgsy9bg,1,96.8,96.2,2024-08-31T15:28:41.425Z,2024-08-31T15:28:46Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184666435,56,Left,5184666437,140,92.7,5184666441,212,8.8,5184666443,213,4.20,5184666439,141,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515603,586,1,2,69,19,77tfx9me4aaqhzv78bmgsy9bg,1,81.8,77.7,2024-08-31T15:28:46.450Z,2024-08-31T15:28:47Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184666539,140,74.7,5184666547,212,7.5,5184666549,213,3.25,5184666543,141,76.5,5184666537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515633,587,1,2,69,20,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,76.5,2024-08-31T15:28:47.425Z,2024-08-31T15:28:48Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184666715,56,Center,5184666721,212,6.7,5184666723,213,4.95,5184666719,141,66.9,5184666717,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515669,588,1,2,69,21,77tfx9me4aaqhzv78bmgsy9bg,0,76.2,66.9,2024-08-31T15:28:48.705Z,2024-08-31T15:28:50Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184666917,212,11.6,5184666915,141,72.4,5184666919,213,0.33,5184666913,140,86.7,5184666911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515767,547,1,2,69,23,5rz9enoyknpg8ji78za5b82p0,0,14.5,27.5,2024-08-31T15:28:50.804Z,2024-08-31T15:28:54Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5184667427,141,48.5,5184667431,213,0.24,5184667433,1,,5184667419,56,Center,5184667429,212,60.2,5184667423,140,70.2,5184667415,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515887,589,1,2,69,31,77tfx9me4aaqhzv78bmgsy9bg,1,30.3,54.5,2024-08-31T15:28:58.353Z,2024-08-31T15:28:59Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5184668127,141,64.7,5184668125,140,40.2,5184668131,212,12.5,5184668133,213,0.59,5184668123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515925,590,1,2,69,32,77tfx9me4aaqhzv78bmgsy9bg,1,40.2,64.7,2024-08-31T15:28:59.601Z,2024-08-31T15:29:01Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5184668381,213,0.26,5184668377,141,70.2,5184668379,212,14.7,5184668373,140,53.7,5184668371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715515981,591,1,2,69,33,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,71.1,2024-08-31T15:29:00.977Z,2024-08-31T15:29:04Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5184668731,56,Left,5184668733,140,62.2,5184668741,213,0.86,5184668737,212,13.8,5184668735,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516027,592,1,2,69,36,77tfx9me4aaqhzv78bmgsy9bg,1,65.7,83.4,2024-08-31T15:29:03.873Z,2024-08-31T15:29:05Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5184668993,213,5.28,5184668991,212,17.6,5184668987,140,74.7,5184668985,56,Center,5184668989,141,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516045,593,1,2,69,38,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,61.6,2024-08-31T15:29:05.649Z,2024-08-31T20:07:43Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5184669087,212,6.7,5184669085,141,65.7,5184669089,213,2.71,5184669083,140,68.9,5184669081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516167,594,1,2,69,40,77tfx9me4aaqhzv78bmgsy9bg,1,68.9,65.8,2024-08-31T15:29:08.178Z,2024-08-31T15:29:11Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184669751,140,87.9,5184669749,56,Right,5184669753,141,14.4,5184669759,1,,5184669747,155,,5184669757,213,5.23,5184669755,212,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516195,595,1,2,69,44,77tfx9me4aaqhzv78bmgsy9bg,0,91.9,15.7,2024-08-31T15:29:11.795Z,2024-08-31T20:07:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5186329461,224,,5186329463,20,,5184669885,213,1.43,5184669877,56,Center,5184669881,141,45.8,5184669883,212,20.7,5184669879,140,94.6,5184669873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516347,548,12,2,69,46,5rz9enoyknpg8ji78za5b82p0,1,7.5,59.8,2024-08-31T15:29:13.427Z,2024-08-31T15:29:18Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184670679,141,75.2,5184670687,213,0.46,5184670683,212,23.7,5184670677,140,27.8,5184670675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516369,549,4,2,69,50,5rz9enoyknpg8ji78za5b82p0,1,27.5,74.3,2024-08-31T15:29:17.792Z,2024-08-31T15:43:12Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5184670845,13,,5184670925,233,596,5184670847,56,Back,5184672091,294,,5184670853,285,,5184670849,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715516317,596,4,2,69,50,77tfx9me4aaqhzv78bmgsy9bg,0,72.5,25.7,2024-08-31T15:29:17.793Z,2024-08-31T15:43:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5184672003,294,,5184670761,152,,5184670751,13,,5184670775,286,,5184672203,233,549,5184670755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517001,551,1,2,70,13,5rz9enoyknpg8ji78za5b82p0,1,27.1,78.2,2024-08-31T15:29:40.372Z,2024-08-31T15:29:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5184674155,141,56.3,5184674157,212,15.7,5184674147,152,,5184674143,5,,5184674159,213,4.39,5184674153,140,22.4,5184674151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517067,552,1,2,70,14,5rz9enoyknpg8ji78za5b82p0,1,23.1,55.4,2024-08-31T15:29:41.491Z,2024-08-31T15:30:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5184674511,141,4.7,5184674517,213,4.88,5184674501,56,Back,5184674505,140,28.6,5184677495,1,,5184674515,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517093,553,43,2,70,16,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-31T15:29:43.555Z,2024-08-31T15:30:00Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184674665,141,5.7,5184677035,144,1,5184674663,140,22.9,5184674661,56,Back,5184674669,213,5.35,5184674667,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517125,554,1,2,70,17,5rz9enoyknpg8ji78za5b82p0,1,23.0,5.2,2024-08-31T15:29:44.548Z,2024-08-31T15:29:45Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184674855,140,10.8,5184674853,56,Back,5184674859,212,14.2,5184674861,213,2.70,5184674857,141,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517223,555,1,2,70,18,5rz9enoyknpg8ji78za5b82p0,1,11.3,13.7,2024-08-31T15:29:45.827Z,2024-08-31T15:29:48Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5184675327,141,37.4,5184675325,140,4.8,5184675333,213,1.97,5184675329,212,17.5,5184675323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517417,556,1,2,70,21,5rz9enoyknpg8ji78za5b82p0,1,4.0,32.9,2024-08-31T15:29:48.707Z,2024-08-31T15:29:55Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5184676425,213,5.52,5184676415,155,,5184676417,56,Back,5184676419,140,23.9,5184676421,141,3.8,5184676423,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517423,557,4,2,70,27,5rz9enoyknpg8ji78za5b82p0,1,24.6,8.8,2024-08-31T15:29:54.947Z,2024-08-31T15:43:13Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184676527,13,,5184676533,265,,5184676531,152,,5184676631,233,597,5184676529,56,Back,5184676535,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715517447,597,4,2,70,27,77tfx9me4aaqhzv78bmgsy9bg,0,75.4,91.2,2024-08-31T15:29:54.948Z,2024-08-31T15:43:13Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5184676595,56,Left,5184676597,152,,5184676599,265,,5184676667,233,557,5184676593,13,,5184676601,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715518213,558,1,2,70,53,5rz9enoyknpg8ji78za5b82p0,0,26.9,7.7,2024-08-31T15:30:20.372Z,2024-08-31T15:30:24Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5184680795,1,,5184680785,140,60.3,5184680765,155,,5184680763,5,,5184680777,152,,5184680789,212,65.9,5184680779,56,Left,5184680771,196,,5184680787,141,89.7,5184680793,213,1.01,,,,,,,,,,,,,,,,,,,,,,,
2715518195,598,44,2,70,55,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,12.9,2024-08-31T15:30:22.945Z,2024-08-31T15:58:21Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5184680679,285,,5184680997,233,559,5184680677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
