id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2810264739,896,1,2,72,48,ahnt9ejgwj58ul8auzdvi3czf,1,51.6,58.1,2025-05-04T13:31:25.763Z,2025-05-04T13:31:29Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5702327271,212,24.8,5702327273,213,1.19,5702327265,56,Left,5702327267,140,60.3,5702327269,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810264837,897,1,2,72,52,ahnt9ejgwj58ul8auzdvi3czf,1,64.4,89.1,2025-05-04T13:31:29.443Z,2025-05-04T13:31:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5702327829,140,60.6,5702327835,213,3.99,5702327833,212,6.0,5702327827,56,Left,5702327831,141,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810264891,898,1,2,72,56,ahnt9ejgwj58ul8auzdvi3czf,1,64.8,64.1,2025-05-04T13:31:33.011Z,2025-05-04T13:31:34Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702328115,140,68.1,5702328113,56,Center,5702328121,213,4.97,5702328119,212,13.4,5702328117,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810264979,899,1,2,72,57,ahnt9ejgwj58ul8auzdvi3czf,1,70.5,44.0,2025-05-04T13:31:34.787Z,2025-05-04T13:31:37Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702328475,56,Center,5702328481,212,16.1,5702328483,213,5.02,5702328477,140,75.2,5702328479,141,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265077,900,1,2,73,0,ahnt9ejgwj58ul8auzdvi3czf,1,73.8,11.9,2025-05-04T13:31:37.092Z,2025-05-04T13:31:40Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702328979,141,23.8,5702328975,56,Center,5702328985,213,1.98,5702328981,212,8.8,5702328977,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265173,901,1,2,73,3,ahnt9ejgwj58ul8auzdvi3czf,1,74.9,20.0,2025-05-04T13:31:40.660Z,2025-05-04T13:31:43Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702329497,140,70.0,5702329495,56,Center,5702329499,141,28.1,5702329501,212,7.5,5702329503,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265313,902,1,2,73,6,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,25.1,2025-05-04T13:31:43.475Z,2025-05-04T13:31:50Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702330209,56,Right,5702330215,212,18.8,5702330217,213,5.62,5702330213,141,8.0,5702330211,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265349,903,1,2,73,13,ahnt9ejgwj58ul8auzdvi3czf,0,86.8,25.3,2025-05-04T13:31:49.972Z,2025-05-04T13:31:51Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702330419,141,47.3,5702330421,212,17.2,5702330423,213,2.09,5702330417,140,78.7,5702330415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265381,495,8,2,73,14,c165yjiny1qnmfdvefxvflnkc,1,18.8,54.0,2025-05-04T13:31:51.688Z,2025-05-04T18:05:33Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5702330559,56,Back,5704030859,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265647,497,1,2,73,15,c165yjiny1qnmfdvefxvflnkc,1,23.1,58.4,2025-05-04T13:31:52.471Z,2025-05-04T13:32:01Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5702331905,1,,5702331899,141,78.7,5702331903,213,0.31,5702331897,140,64.2,5702331901,212,45.3,5702331895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265655,498,1,2,73,24,c165yjiny1qnmfdvefxvflnkc,0,89.1,74.5,2025-05-04T13:32:01.247Z,2025-05-04T13:32:03Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702332169,233,904,5702331935,212,4.1,5702332167,236,,5702331933,141,68.5,5702331927,56,Center,5702331937,213,4.79,5702331931,140,89.4,5702332173,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265697,904,74,2,73,24,ahnt9ejgwj58ul8auzdvi3czf,1,7.3,25.6,2025-05-04T13:32:01.248Z,2025-05-04T14:01:36Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5702332145,285,,5702332177,233,498,5702332143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265673,499,6,2,73,25,c165yjiny1qnmfdvefxvflnkc,1,96.8,67.5,2025-05-04T13:32:02.302Z,2025-05-04T13:55:39Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702332105,73,,5702332335,233,905,5702332103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810265723,905,6,2,73,25,ahnt9ejgwj58ul8auzdvi3czf,0,3.2,32.5,2025-05-04T13:32:02.302Z,2025-05-04T18:06:08Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5702332287,73,,5702332285,56,Back,5702332353,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267411,500,1,2,74,31,c165yjiny1qnmfdvefxvflnkc,1,99.5,99.5,2025-05-04T13:33:08.192Z,2025-05-04T18:06:03Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,1.0,,5702341457,2,,5702341465,56,Center,5702341473,213,4.52,5702341475,1,,5702341463,223,,5702343995,210,15,5702341469,141,41.3,5702343997,154,,5702341459,6,,5704033055,20,5702341471,212,5702341467,140,92.1,,40.3,5702341461,155,,,,,,,,,,,,,,,,,,,,,,
2810267477,501,44,2,74,35,c165yjiny1qnmfdvefxvflnkc,1,90.6,37.8,2025-05-04T13:33:12.631Z,2025-05-04T13:33:17Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5702341821,286,,5702341819,56,Center,5702341951,233,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267467,907,44,2,74,35,ahnt9ejgwj58ul8auzdvi3czf,0,9.4,62.2,2025-05-04T13:33:12.632Z,2025-05-04T13:33:18Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702341793,285,,5702341791,56,Back,5702341999,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267493,502,15,2,74,36,c165yjiny1qnmfdvefxvflnkc,1,92.9,40.9,2025-05-04T13:33:13.159Z,2025-05-04T18:06:36Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5702344065,147,46.8,5702344063,146,98.9,5702342859,15,,5702342855,25,,5702341889,56,Center,5702344047,102,45.8,5702342867,328,,5702528863,233,1145,5702344039,154,,5702344043,55,5702350131,81,5702344049,103,31.6,500,,5702344035,29,5702341887,17,,,,,,,,,,,,,,,,,,,,
2810301661,1145,10,2,74,36,ahnt9ejgwj58ul8auzdvi3czf,1,0.8,54.4,2025-05-04T13:33:13.259Z,2025-05-04T18:06:46Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5702528899,233,502,5702528859,182,,5704036085,378,,5704036083,181,,5702528855,177,,5702528861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810301663,1146,52,2,74,40,ahnt9ejgwj58ul8auzdvi3czf,1,4.2,57.2,2025-05-04T13:33:16.891Z,2025-05-04T18:06:53Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5704036575,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267541,908,43,2,74,40,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:33:17.058Z,2025-05-04T13:56:52Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5702525581,56,Back,5702528313,144,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267605,909,1,2,74,41,ahnt9ejgwj58ul8auzdvi3czf,1,10.1,65.7,2025-05-04T13:33:18.386Z,2025-05-04T13:33:20Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5702342561,123,,5702342595,213,0.78,5702342571,140,28.9,5702342587,212,27.9,5702342581,141,94.7,5702342565,56,Back,5702342667,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267737,910,1,2,74,45,ahnt9ejgwj58ul8auzdvi3czf,1,41.1,90.0,2025-05-04T13:33:22.594Z,2025-05-04T13:33:24Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5702343317,213,4.39,5702343313,141,75.6,5702343311,140,38.0,5702343315,212,10.3,5702343309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267835,911,1,2,74,47,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,66.8,2025-05-04T13:33:24.434Z,2025-05-04T13:33:27Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702343855,141,37.0,5702343853,140,59.6,5702343857,212,27.0,5702343851,56,Center,5702343859,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267837,912,1,2,74,50,ahnt9ejgwj58ul8auzdvi3czf,0,60.3,34.6,2025-05-04T13:33:27.731Z,2025-05-04T13:35:30Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702343869,56,Center,5702365167,141,40.1,5702365165,140,57.4,5702365171,213,2.25,5702365169,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810268021,503,45,2,74,50,c165yjiny1qnmfdvefxvflnkc,0,39.7,61.6,2025-05-04T13:33:27.732Z,2025-05-04T15:43:51Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702344929,56,Back,5702361955,233,913,5702344931,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810267963,913,3,2,74,50,ahnt9ejgwj58ul8auzdvi3czf,1,60.3,38.4,2025-05-04T13:33:27.732Z,2025-05-04T18:07:11Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5704038057,465,,5702344567,56,Center,5702348921,286,,5702361877,233,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810268091,914,1,2,74,55,ahnt9ejgwj58ul8auzdvi3czf,1,81.7,28.1,2025-05-04T13:33:32.323Z,2025-05-04T13:33:36Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702345331,141,19.3,5702345329,140,93.7,5702345327,56,Right,5702345333,212,13.9,5702345335,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810268039,504,43,2,74,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-04T13:33:34.326Z,2025-05-04T13:35:14Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702345025,56,Back,5702362165,144,50,5702345027,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810268135,915,1,2,74,58,ahnt9ejgwj58ul8auzdvi3czf,0,94.3,18.1,2025-05-04T13:33:35.537Z,2025-05-04T18:07:35Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5704039817,224,,5702345557,140,95.3,5702345551,2,,5704039819,20,,5702345563,213,1.55,5702345565,1,,5702345559,141,100.0,5702345555,56,Left,5702345553,155,,5702345561,212,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,
2810268959,505,5,2,75,0,c165yjiny1qnmfdvefxvflnkc,1,4.8,-1.2,2025-05-04T13:33:37.283Z,2025-05-04T13:40:16Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702350205,233,916,5702350067,56,Back,5702350071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810268143,916,5,2,75,0,ahnt9ejgwj58ul8auzdvi3czf,0,95.2,101.2,2025-05-04T13:33:37.283Z,2025-05-04T13:40:16Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5702350241,233,505,5702345595,56,Left,5702345597,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269023,917,18,2,75,28,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:34:05.020Z,2025-05-04T13:34:05Z,lmrff8mviimc33yyrpjzr2tw,O. Boesen,,,5702350439,59,41,5702350433,42,,5702350437,44,Midfielder,5702350545,55,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269031,918,19,2,75,28,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-05-04T13:34:05.021Z,2025-05-04T14:13:36Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5702350497,44,Forward,5702647083,293,2,5702350485,42,,5702350499,55,917,5702350493,145,7,5702350495,59,7,5702647079,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269437,506,1,2,75,41,c165yjiny1qnmfdvefxvflnkc,0,9.5,0.0,2025-05-04T13:34:18.318Z,2025-05-04T13:34:20Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5702352863,140,30.8,5702352859,107,,5702352865,141,6.7,5702352869,213,0.25,5702352867,212,23.1,5702352861,56,Back,5702352871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269463,919,8,2,75,43,ahnt9ejgwj58ul8auzdvi3czf,1,77.0,98.0,2025-05-04T13:34:20.818Z,2025-05-04T18:08:13Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702353079,15,,5704042037,384,,5702352991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269533,920,61,2,75,46,ahnt9ejgwj58ul8auzdvi3czf,0,74.1,58.8,2025-05-04T13:34:22.897Z,2025-05-04T13:34:23Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5702353335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269603,507,12,2,75,47,c165yjiny1qnmfdvefxvflnkc,1,20.7,32.7,2025-05-04T13:34:24.376Z,2025-05-04T18:08:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5702353705,56,Back,5702353713,212,25.0,5702353717,213,0.11,5702353707,140,44.4,5702353709,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269713,921,1,2,75,48,ahnt9ejgwj58ul8auzdvi3czf,0,62.1,63.6,2025-05-04T13:34:25.297Z,2025-05-04T18:34:57Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702354285,56,Center,5702354283,3,,5702354291,212,10.8,5702354289,141,49.1,5702354287,140,66.4,5702354293,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810579413,628,1,2,75,50,c165yjiny1qnmfdvefxvflnkc,0,40.6,41.3,2025-05-04T13:34:27.685Z,2025-05-04T18:09:16Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5704046751,213,0.60,5704046749,212,8.8,5704046745,140,47.5,5704046747,141,48.6,5704046743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269719,922,61,2,75,51,ahnt9ejgwj58ul8auzdvi3czf,0,66.8,48.7,2025-05-04T13:34:28.250Z,2025-05-04T18:09:02Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702354317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810579601,629,45,2,75,52,c165yjiny1qnmfdvefxvflnkc,0,47.5,48.6,2025-05-04T13:34:29.221Z,2025-05-04T18:09:30Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5704047775,285,,5704047873,233,1169,5704047773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810579609,1169,3,2,75,52,ahnt9ejgwj58ul8auzdvi3czf,1,52.5,51.4,2025-05-04T13:34:29.221Z,2025-05-04T18:09:30Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5704047807,56,Center,5704047815,233,629,5704047811,286,,5704047813,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269859,924,1,2,75,55,ahnt9ejgwj58ul8auzdvi3czf,1,52.0,39.8,2025-05-04T13:34:32.626Z,2025-05-04T13:34:34Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702355043,140,66.0,5702355051,212,14.9,5702355037,56,Center,5702355047,141,36.2,5702355053,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269935,925,1,2,75,57,ahnt9ejgwj58ul8auzdvi3czf,1,68.1,33.1,2025-05-04T13:34:34.529Z,2025-05-04T13:34:37Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5702355479,56,Right,5702355487,141,17.0,5702355495,213,5.84,5702355491,212,25.6,5702355483,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810269981,926,1,2,76,0,ahnt9ejgwj58ul8auzdvi3czf,1,90.3,17.0,2025-05-04T13:34:37.105Z,2025-05-04T13:34:38Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5702355717,141,25.4,5702355719,212,18.2,5702355721,213,2.82,5702355713,56,Center,5702355715,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810270015,927,1,2,76,1,ahnt9ejgwj58ul8auzdvi3czf,1,76.7,22.3,2025-05-04T13:34:38.754Z,2025-05-04T13:34:39Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702355903,212,8.8,5702355905,213,0.75,5702355899,141,31.1,5702355897,140,82.8,5702355895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810270035,928,1,2,76,2,ahnt9ejgwj58ul8auzdvi3czf,1,81.6,31.4,2025-05-04T13:34:39.793Z,2025-05-04T13:34:40Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5702356009,213,2.75,5702356001,56,Center,5702356007,212,6.9,5702356003,140,75.5,5702356005,141,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810270173,929,1,2,76,3,ahnt9ejgwj58ul8auzdvi3czf,1,78.5,32.3,2025-05-04T13:34:40.465Z,2025-05-04T13:34:44Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5702356713,56,Right,5702356719,140,90.3,5702356733,213,5.63,5702356721,141,18.4,5702356729,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810270331,930,1,2,76,7,ahnt9ejgwj58ul8auzdvi3czf,0,89.7,23.9,2025-05-04T13:34:44.321Z,2025-05-04T18:10:47Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702357591,141,89.4,5702357597,1,,5702357583,2,,5704054187,20,,5702357585,155,,5702357589,140,100.0,5702357593,212,46.0,5702357587,56,Left,5704054183,224,,5702357595,213,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,
2810271157,508,5,2,76,10,c165yjiny1qnmfdvefxvflnkc,1,-0.7,9.2,2025-05-04T13:34:47.462Z,2025-05-04T13:40:16Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5702361929,233,931,5702361783,56,Back,5702361787,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810270445,931,5,2,76,10,ahnt9ejgwj58ul8auzdvi3czf,0,100.7,90.8,2025-05-04T13:34:47.462Z,2025-05-04T13:40:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5702358229,56,Left,5702358233,346,,5702362051,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271273,509,1,2,76,38,c165yjiny1qnmfdvefxvflnkc,0,5.0,41.3,2025-05-04T13:35:15.326Z,2025-05-04T13:35:16Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5702362433,74,,5702362421,141,20.3,5702362427,213,6.02,5702362417,140,55.4,5702362429,1,,5702362425,212,54.8,5702362413,124,,5702362415,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271413,932,1,2,76,39,ahnt9ejgwj58ul8auzdvi3czf,0,45.0,75.5,2025-05-04T13:35:16.713Z,2025-05-04T13:51:19Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702363315,140,54.0,5702363309,3,,5702363323,212,19.7,5702363311,56,Left,5702363319,141,100.0,5702363327,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271895,510,5,2,76,40,c165yjiny1qnmfdvefxvflnkc,1,46.6,-1.4,2025-05-04T13:35:17.718Z,2025-05-04T13:40:17Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5702365891,347,,5702365889,56,Back,5702365941,233,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271427,933,5,2,76,40,ahnt9ejgwj58ul8auzdvi3czf,0,53.4,101.4,2025-05-04T13:35:17.718Z,2025-05-04T13:40:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5702363415,56,Left,5702365979,233,510,5702363417,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271987,511,1,2,76,57,c165yjiny1qnmfdvefxvflnkc,0,57.2,0.0,2025-05-04T13:35:34.134Z,2025-05-04T13:35:38Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5702366363,213,0.53,5702366359,141,15.5,5702366365,1,,5702366357,140,75.8,5702366361,212,22.7,5702366355,56,Right,5702366353,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810271997,934,44,2,76,59,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,81.8,2025-05-04T13:35:36.769Z,2025-05-04T14:04:09Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5702366409,56,Back,5702366667,233,512,5702366411,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272007,512,44,2,76,59,c165yjiny1qnmfdvefxvflnkc,0,74.1,18.2,2025-05-04T13:35:36.770Z,2025-05-04T14:04:09Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5702366455,56,Right,5702366859,233,934,5702366457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272027,935,1,2,77,0,ahnt9ejgwj58ul8auzdvi3czf,0,29.1,77.4,2025-05-04T13:35:37.361Z,2025-05-04T13:35:38Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5702366561,140,19.6,5702366567,213,3.35,5702366557,3,,5702366563,141,74.3,5702366559,56,Back,5702366565,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272059,513,50,2,77,0,c165yjiny1qnmfdvefxvflnkc,1,90.8,13.8,2025-05-04T13:35:37.814Z,2025-05-04T13:36:12Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702366751,286,,5702367215,233,936,5702366749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272127,936,7,2,77,0,ahnt9ejgwj58ul8auzdvi3czf,0,9.2,86.2,2025-05-04T13:35:37.815Z,2025-05-04T18:11:54Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702367109,285,,5704059903,178,,5702367101,167,,5704059901,385,,5702367147,233,513,5702367105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272973,515,61,2,77,1,c165yjiny1qnmfdvefxvflnkc,1,93.4,7.9,2025-05-04T13:35:38.515Z,2025-05-04T13:36:31Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702371727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272089,514,5,2,77,2,c165yjiny1qnmfdvefxvflnkc,0,100.3,8.0,2025-05-04T13:35:39.590Z,2025-05-04T13:40:18Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5702375717,346,,5702375847,233,937,5702375721,361,,5702367173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810272219,937,5,2,77,2,ahnt9ejgwj58ul8auzdvi3czf,1,-0.3,92.0,2025-05-04T13:35:39.590Z,2025-05-04T13:40:17Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5702375639,233,514,5702375837,346,,5702367579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
