id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value
2786861005,780,1,2,74,53,9qsmopgutr7ut5g6workk8w4i,0,54.3,68.6,2025-03-10T19:37:10.437Z,2025-03-10T19:37:15Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573578851,236,,5573578577,140,55.4,5573578583,213,1.21,5573578579,141,73.1,5573578857,286,,5573578853,233,656,5573578575,56,Center,5573578581,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861047,656,74,2,74,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.3,30.9,2025-03-10T19:37:10.438Z,2025-03-10T20:09:27Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5573578825,285,,5573578823,56,Back,5573578865,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861043,781,1,2,74,54,9qsmopgutr7ut5g6workk8w4i,1,54.8,67.7,2025-03-10T19:37:11.862Z,2025-03-10T19:37:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573578805,213,2.77,5573578803,212,15.0,5573578799,140,41.5,5573578801,141,75.6,5573578797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861063,782,1,2,74,57,9qsmopgutr7ut5g6workk8w4i,1,40.4,70.1,2025-03-10T19:37:14.837Z,2025-03-10T19:37:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573578917,140,47.4,5573578921,212,8.0,5573578923,213,5.87,5573578915,56,Back,5573578919,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861111,783,1,2,74,59,9qsmopgutr7ut5g6workk8w4i,1,52.4,65.1,2025-03-10T19:37:16.757Z,2025-03-10T19:37:21Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573579143,213,1.60,5573579141,212,6.3,5573579137,140,52.2,5573579139,141,74.3,5573579135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861133,784,1,2,75,3,9qsmopgutr7ut5g6workk8w4i,1,53.2,71.1,2025-03-10T19:37:20.870Z,2025-03-10T19:37:28Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573579257,141,58.4,5573579253,56,Center,5573579261,213,4.79,5573579255,140,53.8,5573579259,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861139,785,1,2,75,5,9qsmopgutr7ut5g6workk8w4i,1,52.4,52.8,2025-03-10T19:37:22.501Z,2025-03-10T19:37:23Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573579287,56,Back,5573579291,141,45.2,5573579295,213,3.96,5573579289,140,47.8,5573579293,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861181,786,1,2,75,6,9qsmopgutr7ut5g6workk8w4i,1,47.8,44.8,2025-03-10T19:37:23.845Z,2025-03-10T19:37:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573579495,56,Center,5573579503,213,0.99,5573579499,141,61.1,5573579497,140,54.7,5573579501,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861187,787,1,2,75,10,9qsmopgutr7ut5g6workk8w4i,0,56.1,61.4,2025-03-10T19:37:26.981Z,2025-03-10T19:37:27Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573579521,141,65.6,5573579517,56,Center,5573579523,212,16.0,5573579525,213,0.18,5573579515,155,,5573579519,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861189,657,8,2,75,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.9,29.1,2025-03-10T19:37:27.943Z,2025-03-10T23:12:49Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573579535,56,Back,5573999075,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861223,659,1,2,75,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.1,28.8,2025-03-10T19:37:28.740Z,2025-03-10T19:37:30Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573579711,56,Back,5573579719,213,5.93,5573579713,140,38.9,5573579715,141,24.9,5573579717,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861239,660,1,2,75,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.6,25.9,2025-03-10T19:37:29.974Z,2025-03-10T19:37:30Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5573579795,212,10.5,5573579793,141,40.9,5573579789,56,Back,5573579791,140,36.1,5573579797,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861289,789,1,2,75,16,9qsmopgutr7ut5g6workk8w4i,1,61.7,53.4,2025-03-10T19:37:33.509Z,2025-03-10T19:37:35Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573580049,141,21.2,5573580045,140,69.9,5573580043,56,Center,5573580053,213,5.09,5573580051,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861315,790,1,2,75,19,9qsmopgutr7ut5g6workk8w4i,0,70.6,21.4,2025-03-10T19:37:36.085Z,2025-03-10T23:13:10Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5573580227,213,0.78,5573580215,2,,5573999381,20,,5573580221,140,87.4,5573580219,56,Center,5573580223,141,47.0,5573999379,224,,5573580225,212,24.8,5573580217,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861381,661,12,2,75,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.7,52.4,2025-03-10T19:37:37.754Z,2025-03-10T19:37:42Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573580581,141,100.0,5573580585,213,1.81,5573580583,212,33.9,5573580615,167,,5573580579,140,5.0,5573580577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861387,662,5,2,75,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,9.1,101.0,2025-03-10T19:37:39.782Z,2025-03-10T20:11:33Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573580603,56,Back,5573580605,347,,5573580801,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861407,791,5,2,75,22,9qsmopgutr7ut5g6workk8w4i,1,90.9,-1.0,2025-03-10T19:37:39.782Z,2025-03-10T20:11:33Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5573580757,347,,5573580755,56,Right,5573580795,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861473,792,1,2,75,31,9qsmopgutr7ut5g6workk8w4i,1,91.3,0.0,2025-03-10T19:37:48.741Z,2025-03-10T19:37:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5573581149,107,,5573581153,140,83.7,5573581155,141,12.4,5573581157,212,11.9,5573581151,56,Right,5573581159,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861477,793,1,2,75,33,9qsmopgutr7ut5g6workk8w4i,1,84.0,9.1,2025-03-10T19:37:50.661Z,2025-03-10T19:37:51Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573581219,56,Right,5573581227,213,5.72,5573581225,212,7.1,5573581223,141,3.5,5573581221,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861517,794,1,2,75,34,9qsmopgutr7ut5g6workk8w4i,1,89.7,3.2,2025-03-10T19:37:51.813Z,2025-03-10T19:37:55Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5573581451,213,2.79,5573581447,141,12.4,5573581449,212,18.3,5573581443,56,Right,5573581445,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861597,795,1,2,75,38,9qsmopgutr7ut5g6workk8w4i,1,73.8,12.8,2025-03-10T19:37:55.317Z,2025-03-10T19:38:02Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573581963,212,24.4,5573581965,213,1.77,5573581959,140,69.2,5573581961,141,47.9,5573581957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861661,796,1,2,75,45,9qsmopgutr7ut5g6workk8w4i,1,60.1,40.4,2025-03-10T19:38:01.893Z,2025-03-10T19:38:06Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573582291,56,Center,5573582299,213,4.55,5573582293,140,58.4,5573582295,141,24.8,5573582297,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861685,797,1,2,75,49,9qsmopgutr7ut5g6workk8w4i,1,58.4,24.8,2025-03-10T19:38:06.101Z,2025-03-10T19:38:09Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573582447,213,0.25,5573582439,56,Center,5573582445,212,14.2,5573582443,141,29.9,5573582441,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861705,798,1,2,75,52,9qsmopgutr7ut5g6workk8w4i,1,71.5,29.9,2025-03-10T19:38:09.109Z,2025-03-10T19:38:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573582567,213,3.22,5573582545,56,Center,5573582557,141,28.7,5573582563,212,10.3,5573582551,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861717,799,1,2,75,53,9qsmopgutr7ut5g6workk8w4i,1,60.5,29.2,2025-03-10T19:38:10.693Z,2025-03-10T19:38:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5573582659,56,Center,5573582667,141,55.8,5573582663,140,56.4,5573582671,212,18.6,5573582677,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861795,800,1,2,75,55,9qsmopgutr7ut5g6workk8w4i,1,56.7,62.9,2025-03-10T19:38:12.325Z,2025-03-10T19:38:18Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5573583097,140,71.7,5573583101,212,27.8,5573583099,141,96.5,5573583095,56,Left,5573583103,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861815,663,45,2,76,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.9,11.3,2025-03-10T19:38:18.069Z,2025-03-10T20:10:33Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5573583261,233,801,5573583197,285,,5573583195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861811,801,3,2,76,1,9qsmopgutr7ut5g6workk8w4i,1,78.1,88.7,2025-03-10T19:38:18.069Z,2025-03-10T23:13:37Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5573999681,464,,5573583229,233,663,5573583191,56,Left,5573583193,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861853,802,1,2,76,2,9qsmopgutr7ut5g6workk8w4i,1,74.7,83.0,2025-03-10T19:38:19.237Z,2025-03-10T19:38:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5573583441,56,Center,5573583449,213,4.67,5573583443,140,74.2,5573583445,141,65.9,5573583447,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861877,803,1,2,76,6,9qsmopgutr7ut5g6workk8w4i,1,74.5,72.9,2025-03-10T19:38:23.078Z,2025-03-10T19:38:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5573583579,212,8.7,5573583577,141,82.7,5573583581,213,0.87,5573583573,56,Left,5573583575,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861913,804,1,2,76,9,9qsmopgutr7ut5g6workk8w4i,1,75.2,91.7,2025-03-10T19:38:26.309Z,2025-03-10T19:38:30Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5573583793,140,68.7,5573583795,141,92.7,5573583791,56,Left,5573583799,213,3.04,5573583797,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861925,805,1,2,76,13,9qsmopgutr7ut5g6workk8w4i,0,71.5,80.6,2025-03-10T19:38:30.021Z,2025-03-10T23:13:53Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573583861,213,5.37,5573583851,155,,5573999883,223,,5573583859,212,27.5,5573999885,20,,5573583857,141,48.7,5573583853,56,Center,5573583855,140,87.6,5573583849,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786861937,664,12,2,76,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.1,53.6,2025-03-10T19:38:30.838Z,2025-03-10T19:38:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573583915,212,18.9,5573583913,141,53.6,5573583919,15,,5573583911,140,30.1,5573583917,213,0.00,5573583909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862007,666,1,2,76,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.4,52.7,2025-03-10T19:38:34.040Z,2025-03-10T19:38:38Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573584281,212,14.3,5573584279,141,43.6,5573584283,213,5.84,5573584275,56,Back,5573584277,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862029,667,1,2,76,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,40.9,2025-03-10T19:38:38.133Z,2025-03-10T23:14:13Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5573584417,212,22.4,5573584421,213,5.56,5573584415,141,19.1,5573584413,140,63.4,5573584411,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862111,668,3,2,76,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.4,23.7,2025-03-10T19:38:39.851Z,2025-03-10T23:14:29Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5573584875,233,806,5573584859,286,,5573584857,56,Center,5574000259,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862039,806,45,2,76,22,9qsmopgutr7ut5g6workk8w4i,0,29.6,76.3,2025-03-10T19:38:39.851Z,2025-03-10T20:10:33Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5573584475,56,Back,5573584881,233,668,5573584477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862171,669,1,2,76,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.7,52.1,2025-03-10T19:38:46.413Z,2025-03-10T19:38:50Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5573585173,140,63.6,5573585181,213,1.72,5573585179,212,22.1,5573585177,141,84.2,5573585167,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862195,670,1,2,76,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.5,83.5,2025-03-10T19:38:50.068Z,2025-03-10T19:38:52Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573585287,213,4.11,5573585281,140,52.5,5573585279,56,Center,5573585283,141,58.8,5573585285,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862221,671,1,2,76,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.7,58.7,2025-03-10T19:38:52.115Z,2025-03-10T19:38:54Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573585451,141,45.4,5573585455,213,5.27,5573585453,212,10.7,5573585447,56,Center,5573585449,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862241,672,1,2,76,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.9,52.5,2025-03-10T19:38:54.427Z,2025-03-10T19:38:56Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573585567,213,1.45,5573585565,212,9.0,5573585559,56,Center,5573585563,141,65.7,5573585561,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862273,673,1,2,76,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.0,58.7,2025-03-10T19:38:56.239Z,2025-03-10T19:38:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5573585737,212,17.4,5573585739,213,4.33,5573585731,56,Center,5573585735,141,34.9,5573585733,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862285,674,1,2,76,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.0,35.5,2025-03-10T19:38:59.222Z,2025-03-10T19:39:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573585803,140,55.5,5573585805,141,57.0,5573585801,56,Center,5573585807,212,14.6,5573585811,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862313,675,1,2,76,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.4,57.0,2025-03-10T19:39:00.457Z,2025-03-10T19:39:02Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573585967,212,11.4,5573585961,56,Center,5573585969,213,4.58,5573585963,140,53.0,5573585965,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862339,676,1,2,76,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.5,40.6,2025-03-10T19:39:02.175Z,2025-03-10T19:39:04Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5573586095,140,63.2,5573586093,56,Center,5573586101,213,0.13,5573586099,212,10.3,5573586097,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862363,677,1,2,76,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.9,47.8,2025-03-10T19:39:04.690Z,2025-03-10T19:39:07Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5573586215,141,72.9,5573586213,140,54.0,5573586223,213,1.75,5573586219,212,17.3,5573586211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862383,678,1,2,76,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.6,75.3,2025-03-10T19:39:07.143Z,2025-03-10T19:39:09Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5573586329,141,97.2,5573586333,213,1.19,5573586331,212,16.0,5573586325,56,Left,5573586327,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862385,679,1,2,76,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.5,97.2,2025-03-10T19:39:09.564Z,2025-03-10T19:39:11Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573586419,286,,5573586345,141,95.9,5573586343,140,68.3,5573586415,233,807,5573586413,236,,5573586347,212,0.9,5573586349,213,4.48,5573586341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862395,807,74,2,76,52,9qsmopgutr7ut5g6workk8w4i,1,31.7,4.4,2025-03-10T19:39:09.565Z,2025-03-10T20:09:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573586407,56,Back,5573586409,285,,5573586421,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862421,680,5,2,76,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.9,100.8,2025-03-10T19:39:10.517Z,2025-03-10T20:11:33Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573586539,347,,5573586537,56,Left,5573586549,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786862401,808,5,2,76,53,9qsmopgutr7ut5g6workk8w4i,0,31.1,-0.8,2025-03-10T19:39:10.517Z,2025-03-10T20:11:33Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5573586441,56,Back,5573586571,233,680,5573586443,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863077,683,18,2,78,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T19:40:24.237Z,2025-03-10T19:40:24Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5573590161,41,,5573590163,44,Forward,5573590189,55,684,5573590165,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863081,684,19,2,78,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T19:40:24.238Z,2025-03-10T19:43:22Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5573601053,292,9,5573590181,55,683,5573601055,293,2,5573590175,145,9,5573590177,59,90,5573590171,41,,5573590179,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863145,685,18,2,78,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T19:40:30.751Z,2025-03-10T19:40:31Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5573590525,42,,5573590529,59,9,5573590561,55,686,5573590527,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863149,686,19,2,78,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T19:40:30.752Z,2025-03-10T19:40:31Z,o7nooyu95nab78ys541e3uuh,F. Lauenborg,,,5573590553,55,685,5573590547,292,7,5573590539,42,,5573590551,44,Midfielder,5573590549,293,1,5573590545,59,14,5573590543,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786865045,706,40,2,78,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-10T19:40:31.633Z,2025-03-10T19:43:38Z,,,,,5573601671,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5573601665,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5",5573601663,30,"dmxzug2enscx331w5vmdzn2s5, 6m5ftd7c68b2d4d2931xs5srt, 60z63hezwwosjnhvamcwxtre1, 2mawaijd9czgtd5jh9myk434l, effgiwtme6eu08o1ninlnqqqd, 8cox96ikk1k4c24f0y5ef45x, o7nooyu95nab78ys541e3uuh, 6uj3c69lgu6boblkjiuhoy6eh, 9yuyz4ci6wqikd6ckjstbt2i1, d1j2a0az2datf1l2efdzne7vu, 8domjmewnw5h6b19vef8w0afp, ag40mk09zc8tzbkr7dnnqumay, 2datlbzulrzdgpyxv3fkzn0et, brsecgiiou4wcogoimzawyhp0, 3aoh34sqan7y34c2qa1d6xkyy, 3cdo7b8vwb5kzeoaxzqm6esk4, cyuoj9pesenese4i3pklv7d2h",5573601669,130,2,5573601673,194,8cox96ikk1k4c24f0y5ef45x,5573601667,59,"1, 27, 44, 28, 3, 4, 14, 6, 90, 11, 17, 10, 15, 16, 18, 24, 25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863211,687,1,2,78,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,70.3,100.0,2025-03-10T19:40:35.485Z,2025-03-10T20:14:59Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5573590919,141,93.6,5573590913,107,,5573590915,56,Left,5573590923,213,5.98,5573590921,212,18.8,5573590917,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863213,809,12,2,78,18,9qsmopgutr7ut5g6workk8w4i,1,13.9,6.4,2025-03-10T19:40:35.684Z,2025-03-10T19:40:36Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5573590943,213,0.46,5573590937,140,25.3,5573590941,212,13.4,5573590939,141,15.1,5573590951,15,,5573590935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863253,810,1,2,78,22,9qsmopgutr7ut5g6workk8w4i,1,20.3,23.5,2025-03-10T19:40:39.380Z,2025-03-10T20:07:16Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5573591177,56,Back,5573591193,213,5.52,5573591189,212,17.8,5573591181,140,32.5,5573591185,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863301,812,1,2,78,25,9qsmopgutr7ut5g6workk8w4i,1,30.0,3.1,2025-03-10T19:40:42.020Z,2025-03-10T19:40:43Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5573591423,56,Back,5573591425,140,31.1,5573591431,213,1.41,5573591429,212,7.1,5573591427,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786863325,813,1,2,78,26,9qsmopgutr7ut5g6workk8w4i,1,31.0,11.8,2025-03-10T19:40:43.220Z,2025-03-10T19:40:45Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5573591527,141,5.3,5573591529,212,4.4,5573591523,56,Back,5573591531,213,4.66,5573591525,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
