id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807109459,607,1,2,73,29,aljua8crr0vkwit0j3m59jw9j,1,40.4,61.7,2025-04-27T13:31:47.458Z,2025-04-27T13:31:52Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684861691,56,Back,5684861697,212,7.9,5684861693,140,46.1,5684861699,213,5.58,5684861695,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109503,608,1,2,73,33,aljua8crr0vkwit0j3m59jw9j,1,43.7,67.6,2025-04-27T13:31:51.913Z,2025-04-27T13:31:53Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684861915,213,1.03,5684861909,140,53.0,5684861911,141,91.7,5684861907,56,Left,5684861913,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109555,609,1,2,73,35,aljua8crr0vkwit0j3m59jw9j,1,53.1,91.8,2025-04-27T13:31:53.417Z,2025-04-27T13:31:56Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684862175,212,8.0,5684862177,213,0.39,5684862171,140,60.1,5684862173,141,96.3,5684862169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109551,638,83,2,73,38,cftj6g399tknheudaxsdpfdgb,0,40.0,8.8,2025-04-27T13:31:56.294Z,2025-04-27T13:31:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684862445,399,6gh4z3yubnpypzoakjom1rj3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109557,610,61,2,73,38,aljua8crr0vkwit0j3m59jw9j,0,57.9,97.1,2025-04-27T13:31:56.410Z,2025-04-27T13:31:56Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684862187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109607,639,61,2,73,39,cftj6g399tknheudaxsdpfdgb,1,44.7,8.6,2025-04-27T13:31:58.244Z,2025-04-27T13:31:58Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684862415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109741,641,1,2,73,41,cftj6g399tknheudaxsdpfdgb,1,45.7,10.0,2025-04-27T13:31:59.813Z,2025-04-27T13:32:04Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684863109,212,22.8,5684863105,140,64.0,5684863103,56,Center,5684863111,213,0.57,5684863107,141,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807109781,642,1,2,73,45,cftj6g399tknheudaxsdpfdgb,1,65.5,46.0,2025-04-27T13:32:03.975Z,2025-04-27T13:32:05Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5684863345,212,23.3,5684863339,56,Center,5684863343,141,78.0,5684863341,140,57.6,5684863347,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110039,643,1,2,73,47,cftj6g399tknheudaxsdpfdgb,1,57.6,78.0,2025-04-27T13:32:05.622Z,2025-04-27T13:32:15Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684864703,212,14.1,5684864701,141,89.9,5684864697,56,Left,5684864705,213,0.61,5684864699,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110137,644,1,2,73,56,cftj6g399tknheudaxsdpfdgb,0,95.5,87.0,2025-04-27T13:32:15.062Z,2025-04-27T13:32:18Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5684865217,213,4.70,5684865203,2,,5684865211,140,94.8,5684865207,155,,5684865213,141,17.6,5684865215,212,47.2,5684865219,1,,5684865209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110205,611,1,2,74,0,aljua8crr0vkwit0j3m59jw9j,0,10.1,82.3,2025-04-27T13:32:19.041Z,2025-04-27T13:32:20Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684865525,140,35.0,5684865527,141,74.2,5684865529,212,26.7,5684865523,56,Back,5684865531,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110331,645,1,2,74,4,cftj6g399tknheudaxsdpfdgb,1,68.3,10.3,2025-04-27T13:32:22.678Z,2025-04-27T13:32:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684866135,140,71.0,5684866141,213,5.44,5684866133,56,Right,5684866137,141,5.6,5684866139,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110339,646,50,2,74,5,cftj6g399tknheudaxsdpfdgb,1,70.8,4.2,2025-04-27T13:32:24.121Z,2025-04-27T13:32:26Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684866175,286,,5684866173,56,Right,5684866285,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110313,612,7,2,74,5,aljua8crr0vkwit0j3m59jw9j,1,29.1,95.1,2025-04-27T13:32:24.122Z,2025-04-27T13:32:26Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684866091,285,,5684866219,233,646,5684866087,167,,5684866089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110323,613,5,2,74,6,aljua8crr0vkwit0j3m59jw9j,0,30.4,100.6,2025-04-27T13:32:24.634Z,2025-04-27T13:32:27Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684866117,347,,5684866115,56,Back,5684866353,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110367,647,5,2,74,6,cftj6g399tknheudaxsdpfdgb,1,69.6,-0.6,2025-04-27T13:32:24.634Z,2025-04-27T14:01:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684866325,56,Right,5684866347,233,613,5684866327,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110493,648,1,2,74,11,cftj6g399tknheudaxsdpfdgb,1,70.0,0.0,2025-04-27T13:32:29.958Z,2025-04-27T13:32:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684867021,213,1.57,5684867011,107,,5684867017,141,24.5,5684867013,56,Center,5684867015,140,70.0,5684867019,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110541,649,1,2,74,13,cftj6g399tknheudaxsdpfdgb,0,71.2,25.3,2025-04-27T13:32:32.005Z,2025-04-27T13:32:33Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5684867365,212,6.9,5684867359,56,Center,5684867367,213,2.11,5684867361,140,67.8,5684867363,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110535,614,8,2,74,15,aljua8crr0vkwit0j3m59jw9j,1,31.4,68.7,2025-04-27T13:32:33.353Z,2025-04-27T13:32:33Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684867313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110679,650,4,2,74,18,cftj6g399tknheudaxsdpfdgb,1,70.2,25.0,2025-04-27T13:32:36.712Z,2025-04-27T13:32:42Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5684868327,286,,5684868321,295,,5684868323,56,Center,5684868371,233,615,5684868319,13,,5684868325,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807110653,615,4,2,74,18,aljua8crr0vkwit0j3m59jw9j,0,29.8,75.0,2025-04-27T13:32:36.713Z,2025-04-27T13:32:43Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5684868175,295,,5684868181,285,,5684868389,233,650,5684868179,152,,5684868173,13,,5684868177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807111719,651,1,2,74,50,cftj6g399tknheudaxsdpfdgb,1,73.2,22.7,2025-04-27T13:33:08.582Z,2025-04-27T13:33:20Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5684873761,155,,5684873775,141,91.2,5684873779,213,1.13,5684873781,1,,5684873769,56,Left,5684873757,5,,5684873753,2,,5684874409,345,,5684873777,212,5684873765,152,5684873773,140,94.1,,,,,,,51.5,,,,,,,,,,,,,,,,,,,,,
2807111749,652,1,2,74,56,cftj6g399tknheudaxsdpfdgb,0,94.0,95.9,2025-04-27T13:33:15.174Z,2025-04-27T13:33:16Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684873943,213,2.69,5684873935,56,Left,5684873941,212,8.4,5684873937,140,86.8,5684873939,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112027,616,5,2,74,57,aljua8crr0vkwit0j3m59jw9j,1,12.6,-1.5,2025-04-27T13:33:15.273Z,2025-04-27T14:01:31Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684875527,56,Back,5684875569,233,653,5684875529,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807111757,653,5,2,74,57,cftj6g399tknheudaxsdpfdgb,0,87.4,101.5,2025-04-27T13:33:15.273Z,2025-04-27T14:01:31Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684873981,56,Left,5684873983,347,,5684875603,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112121,617,1,2,75,9,aljua8crr0vkwit0j3m59jw9j,1,15.4,0.0,2025-04-27T13:33:28.145Z,2025-04-27T13:33:32Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684876025,1,,5684876019,141,3.2,5684876015,56,Back,5684876013,107,,5684876017,140,36.2,5684876023,213,0.14,5684876021,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112155,654,83,2,75,12,cftj6g399tknheudaxsdpfdgb,0,62.7,94.4,2025-04-27T13:33:30.806Z,2025-04-27T13:33:42Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5684877451,399,1902oagnhlo7x9xpumxvg1t78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112131,618,61,2,75,13,aljua8crr0vkwit0j3m59jw9j,0,37.5,2.8,2025-04-27T13:33:32.025Z,2025-04-27T13:33:32Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684876083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112153,619,5,2,75,14,aljua8crr0vkwit0j3m59jw9j,0,37.4,-1.1,2025-04-27T13:33:32.441Z,2025-04-27T14:01:32Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684876165,347,,5684876163,56,Back,5684876691,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112241,655,5,2,75,14,cftj6g399tknheudaxsdpfdgb,1,62.6,101.1,2025-04-27T13:33:32.441Z,2025-04-27T14:01:31Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5684876653,347,,5684876661,233,619,5684876649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112315,656,1,2,75,18,cftj6g399tknheudaxsdpfdgb,1,62.3,100.0,2025-04-27T13:33:36.278Z,2025-04-27T13:33:38Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5684877033,107,,5684877037,140,56.3,5684877039,141,93.5,5684877041,212,8.4,5684877035,56,Left,5684877043,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112373,657,1,2,75,20,cftj6g399tknheudaxsdpfdgb,1,56.2,92.7,2025-04-27T13:33:38.822Z,2025-04-27T13:33:41Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684877309,213,3.64,5684877305,141,85.7,5684877301,56,Back,5684877307,212,10.0,5684877303,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112445,658,1,2,75,22,cftj6g399tknheudaxsdpfdgb,1,46.6,82.8,2025-04-27T13:33:41.045Z,2025-04-27T13:33:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5684877713,141,88.4,5684877717,213,0.20,5684877711,140,64.1,5684877709,56,Left,5684877715,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112473,659,1,2,75,24,cftj6g399tknheudaxsdpfdgb,1,67.4,91.2,2025-04-27T13:33:43.158Z,2025-04-27T13:33:44Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5684877873,213,2.84,5684877855,56,Left,5684877867,212,10.2,5684877861,140,58.1,5684877863,141,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112539,660,1,2,75,26,cftj6g399tknheudaxsdpfdgb,1,58.1,95.7,2025-04-27T13:33:44.565Z,2025-04-27T13:33:46Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5684878225,56,Left,5684878231,212,7.7,5684878229,141,96.8,5684878235,213,0.10,5684878227,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112557,620,45,2,75,28,aljua8crr0vkwit0j3m59jw9j,0,33.7,3.1,2025-04-27T13:33:46.582Z,2025-04-27T13:33:53Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5684878329,285,,5684878323,56,Back,5684879211,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112719,661,3,2,75,28,cftj6g399tknheudaxsdpfdgb,1,66.5,97.0,2025-04-27T13:33:46.582Z,2025-04-27T13:33:53Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5684879135,233,620,5684879109,286,,5684879107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112823,662,1,2,75,34,cftj6g399tknheudaxsdpfdgb,0,93.3,83.7,2025-04-27T13:33:52.390Z,2025-04-27T13:33:56Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5684879677,56,Center,5684879671,155,,5684879683,140,90.6,5684879689,141,39.4,5684879697,213,4.62,5684879669,2,,5684879693,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112799,621,44,2,75,35,aljua8crr0vkwit0j3m59jw9j,1,7.8,59.2,2025-04-27T13:33:53.537Z,2025-04-27T13:33:57Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684879531,285,,5684879897,233,663,5684879527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112841,663,44,2,75,35,cftj6g399tknheudaxsdpfdgb,0,93.6,42.9,2025-04-27T13:33:53.538Z,2025-04-27T13:58:16Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684879793,286,,5684879791,56,Center,5684879933,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112815,622,12,2,75,35,aljua8crr0vkwit0j3m59jw9j,1,3.7,52.8,2025-04-27T13:33:53.689Z,2025-04-27T13:58:43Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684879617,56,Back,5684879627,212,1.4,5684879623,140,3.9,5684879625,141,54.8,5684879629,213,1.42,5684879747,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807142433,784,61,2,75,36,aljua8crr0vkwit0j3m59jw9j,1,4.4,57.6,2025-04-27T13:33:54.265Z,2025-04-27T13:58:39Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5685040803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807112909,664,15,2,75,38,cftj6g399tknheudaxsdpfdgb,1,95.5,43.8,2025-04-27T13:33:56.638Z,2025-04-27T13:58:59Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5685041079,60,,5685041081,328,,5684958613,103,19,5684880141,56,Center,5684958617,146,96.7,5684958675,233,623,5684958621,230,99.0,5685041083,100,,5684958609,80,5684957443,22,5684958619,147,44.8,5684958615,458,,5685041077,72,,,,5684958611,102,5684957945,82,,5684958623,231,46.6,47.5,,,,,,,,,,,
2807112879,623,10,2,75,38,aljua8crr0vkwit0j3m59jw9j,1,5.9,56.0,2025-04-27T13:33:56.738Z,2025-04-27T13:58:45Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684958703,233,664,5684958385,94,,5684879987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113045,624,12,2,75,39,aljua8crr0vkwit0j3m59jw9j,1,1.9,67.3,2025-04-27T13:33:57.753Z,2025-04-27T13:58:46Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684880923,213,0.61,5684880915,56,Back,5684880921,212,30.2,5684880919,141,92.9,5684880917,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113083,665,1,2,75,45,cftj6g399tknheudaxsdpfdgb,1,65.8,10.0,2025-04-27T13:34:03.318Z,2025-04-27T13:34:05Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5684881155,213,0.06,5684881147,56,Right,5684881149,140,76.9,5684881153,212,11.7,5684881151,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113163,666,1,2,75,47,cftj6g399tknheudaxsdpfdgb,1,78.6,15.5,2025-04-27T13:34:05.478Z,2025-04-27T13:34:09Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5684881639,213,4.73,5684881635,141,5.0,5684881633,140,78.7,5684881631,56,Right,5684881637,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113171,667,4,2,75,50,cftj6g399tknheudaxsdpfdgb,1,77.0,5.1,2025-04-27T13:34:08.934Z,2025-04-27T13:56:03Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684881747,56,Right,5684881743,13,,5684881755,286,,5684881751,152,,5684881753,265,,5684882051,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113209,625,4,2,75,50,aljua8crr0vkwit0j3m59jw9j,0,23.0,94.9,2025-04-27T13:34:08.935Z,2025-04-27T13:56:04Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684882013,152,,5684882101,233,667,5684882017,265,,5684883175,55,626,5684882005,13,,5684882009,56,Back,5684882019,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807113309,626,17,2,75,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-27T13:34:15.561Z,2025-04-27T13:34:20Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684883143,13,243,5684883141,392,,5684883139,31,,5684883145,55,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114175,668,1,2,76,28,cftj6g399tknheudaxsdpfdgb,0,76.4,6.5,2025-04-27T13:34:47.126Z,2025-04-27T13:34:55Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5684887075,2,,5684887081,152,,5684887095,1,,5684887087,140,92.4,5684887079,155,,5684887083,56,Center,5684887093,213,1.09,5684887091,212,36.0,5684887089,141,5684887077,5,,,,,,,,,,53.4,,,,,,,,,,,,,,,,,,,,,
2807114157,627,43,2,76,31,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-27T13:34:49.473Z,2025-04-27T13:34:58Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5684886933,285,0,5684886931,56,Back,5684888007,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114233,628,4,2,76,32,aljua8crr0vkwit0j3m59jw9j,1,11.0,54.8,2025-04-27T13:34:51.156Z,2025-04-27T13:35:28Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684887589,294,,5684887593,152,,5684887627,233,669,5684887591,56,Back,5684887587,13,,5684887595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807114185,669,4,2,76,32,cftj6g399tknheudaxsdpfdgb,0,89.0,45.2,2025-04-27T13:34:51.157Z,2025-04-27T13:59:19Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5684891721,294,,5684887195,13,,5684887199,152,,5684887203,286,,5684887197,56,Center,5684887661,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115401,629,1,2,77,22,aljua8crr0vkwit0j3m59jw9j,0,15.7,47.0,2025-04-27T13:35:40.946Z,2025-04-27T13:35:46Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5684894121,212,53.7,5684894113,56,Right,5684894107,5,,5684894117,141,21.0,5684894111,152,,5684894115,140,64.0,5684894129,1,,5684894109,157,,5684894125,213,,,,,,,,,,,,5.95,,,,,,,,,,,,,,,,,,,,,
2807115461,670,1,2,77,28,cftj6g399tknheudaxsdpfdgb,0,27.4,67.4,2025-04-27T13:35:47.142Z,2025-04-27T13:35:48Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5684894421,3,,5684894429,141,51.6,5684894427,140,38.8,5684894433,213,5.55,5684894431,212,16.1,5684894423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115589,630,1,2,77,30,aljua8crr0vkwit0j3m59jw9j,1,62.3,38.0,2025-04-27T13:35:48.993Z,2025-04-27T13:35:53Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5684895109,56,Left,5684895119,1,,5684895115,212,39.4,5684895113,141,95.4,5684895117,213,1.44,5684895111,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115599,631,3,2,77,34,aljua8crr0vkwit0j3m59jw9j,0,69.6,94.4,2025-04-27T13:35:52.805Z,2025-04-27T13:35:57Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684895151,286,,5684895367,233,671,5684895149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115609,671,7,2,77,34,cftj6g399tknheudaxsdpfdgb,0,30.4,5.6,2025-04-27T13:35:52.806Z,2025-04-27T13:35:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684895285,233,631,5684895221,56,Back,5684895223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115627,632,61,2,77,35,aljua8crr0vkwit0j3m59jw9j,1,67.3,95.4,2025-04-27T13:35:53.814Z,2025-04-27T13:35:54Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5684895313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115773,633,61,2,77,40,aljua8crr0vkwit0j3m59jw9j,0,71.3,70.5,2025-04-27T13:35:59.200Z,2025-04-27T13:35:59Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5684896019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115913,673,1,2,77,45,cftj6g399tknheudaxsdpfdgb,1,28.4,21.2,2025-04-27T13:36:03.365Z,2025-04-27T13:36:04Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5684896653,140,28.8,5684896659,213,4.76,5684896651,56,Back,5684896657,212,8.4,5684896655,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115909,634,83,2,77,45,aljua8crr0vkwit0j3m59jw9j,0,60.5,80.2,2025-04-27T13:36:04.184Z,2025-04-27T13:36:08Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5684896933,399,bitixkzgt5p65rlo2bnllcf6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807115947,674,1,2,77,46,cftj6g399tknheudaxsdpfdgb,1,28.8,8.8,2025-04-27T13:36:04.309Z,2025-04-27T13:36:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5684896849,56,Back,5684896857,213,1.74,5684896851,140,27.6,5684896853,141,19.6,5684896855,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807116021,675,4,2,77,50,cftj6g399tknheudaxsdpfdgb,1,30.7,21.1,2025-04-27T13:36:08.949Z,2025-04-27T13:56:04Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5684897511,295,,5684897517,285,,5684897509,13,,5684897513,56,Back,5684897515,152,,5684897845,233,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807116077,635,4,2,77,50,aljua8crr0vkwit0j3m59jw9j,0,69.3,78.9,2025-04-27T13:36:08.950Z,2025-04-27T13:56:04Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5684897791,13,,5684897803,286,,5684897801,152,,5684897799,56,Left,5684897795,295,,5684897927,233,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
