id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2738652807,1059,4,2,85,53,ahnt9ejgwj58ul8auzdvi3czf,1,39.6,83.7,2024-10-25T18:49:26.201Z,2024-10-26T08:35:54Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311312345,233,625,5312543077,265,,5311312221,152,,5311312219,56,Back,5311312223,286,,5311312215,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738652817,625,4,2,85,53,36g6ifzjliec1jqnbtf7yesme,0,60.4,16.3,2024-10-25T18:49:26.202Z,2024-10-26T08:35:51Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5311312331,152,,5311312359,233,1059,5311312333,285,,5312543047,265,,5311312329,56,Right,5311312325,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653053,1060,1,2,86,8,ahnt9ejgwj58ul8auzdvi3czf,1,31.2,79.1,2024-10-25T18:49:40.913Z,2024-10-26T08:36:06Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311313609,5,,5311313619,140,54.2,5311313623,212,52.8,5311313621,141,10.1,5311313613,196,,5312543247,189,,5311313611,155,,5311313617,56,Right,5311313625,213,5.19,5311313627,1,,5311313615,152,,,,,,,,,,,,,,,,,,,,,,
2738653083,1061,1,2,86,10,ahnt9ejgwj58ul8auzdvi3czf,1,54.1,10.1,2024-10-25T18:49:42.769Z,2024-10-26T08:36:13Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311313787,212,18.3,5311313789,213,2.79,5311313783,140,37.7,5311313785,141,19.4,5311313781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653125,1062,1,2,86,13,ahnt9ejgwj58ul8auzdvi3czf,1,39.6,21.3,2024-10-25T18:49:45.385Z,2024-10-26T08:36:30Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311314007,213,0.98,5311313999,56,Back,5311314005,212,9.2,5311314003,141,32.5,5311314001,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653149,1063,1,2,86,15,ahnt9ejgwj58ul8auzdvi3czf,1,45.8,43.9,2024-10-25T18:49:47.289Z,2024-10-26T08:36:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311314129,213,5.97,5311314125,141,38.8,5311314123,140,56.0,5311314121,56,Center,5311314127,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653117,626,83,2,86,16,36g6ifzjliec1jqnbtf7yesme,0,41.8,62.0,2024-10-25T18:49:49.178Z,2024-10-26T08:56:38Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5311314221,399,n2annzbap7hll02zo2v0ccgk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653207,1064,1,2,86,18,ahnt9ejgwj58ul8auzdvi3czf,1,56.9,37.3,2024-10-25T18:49:50.937Z,2024-10-25T18:49:54Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5311314439,140,53.6,5311314441,141,4.1,5311314445,213,4.56,5311314443,212,22.8,5311314437,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653239,1065,1,2,86,22,ahnt9ejgwj58ul8auzdvi3czf,1,55.9,7.9,2024-10-25T18:49:54.553Z,2024-10-25T18:49:57Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311314657,56,Right,5311314663,212,7.9,5311314665,213,1.58,5311314661,141,19.5,5311314659,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653261,1066,1,2,86,24,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,21.9,2024-10-25T18:49:57.209Z,2024-10-25T18:49:58Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5311314787,141,21.6,5311314791,212,13.8,5311314793,213,3.16,5311314777,56,Back,5311314781,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653313,1067,1,2,86,26,ahnt9ejgwj58ul8auzdvi3czf,1,44.6,24.3,2024-10-25T18:49:58.457Z,2024-10-25T18:50:01Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311315055,212,19.4,5311315053,141,52.7,5311315051,140,46.3,5311315049,56,Back,5311315057,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653343,1068,1,2,86,28,ahnt9ejgwj58ul8auzdvi3czf,1,52.6,56.4,2024-10-25T18:50:01.241Z,2024-10-25T18:50:03Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311315189,56,Center,5311315197,213,5.98,5311315191,140,64.6,5311315195,212,13.2,5311315193,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653353,1069,1,2,86,30,ahnt9ejgwj58ul8auzdvi3czf,1,64.6,50.6,2024-10-25T18:50:03.081Z,2024-10-25T18:50:03Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311315237,140,51.5,5311315239,141,47.3,5311315269,156,,5311315235,56,Center,5311315241,212,13.9,5311315243,213,3.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653393,1070,1,2,86,31,ahnt9ejgwj58ul8auzdvi3czf,1,53.7,47.8,2024-10-25T18:50:04.169Z,2024-10-25T18:50:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311315455,56,Center,5311315457,140,61.5,5311315463,213,1.00,5311315461,212,15.2,5311315459,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653451,1071,1,2,86,33,ahnt9ejgwj58ul8auzdvi3czf,1,60.0,74.1,2024-10-25T18:50:05.833Z,2024-10-25T18:50:11Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311315757,213,4.26,5311315751,140,54.0,5311315749,56,Center,5311315755,212,14.5,5311315753,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653495,1072,1,2,86,39,ahnt9ejgwj58ul8auzdvi3czf,1,53.3,54.3,2024-10-25T18:50:11.721Z,2024-10-25T18:50:14Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311315979,212,20.8,5311315973,56,Back,5311315975,140,47.7,5311315981,213,4.43,5311315977,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653517,1073,1,2,86,42,ahnt9ejgwj58ul8auzdvi3czf,1,45.8,27.0,2024-10-25T18:50:14.346Z,2024-10-25T18:50:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311316117,141,3.8,5311316121,213,5.19,5311316119,212,17.8,5311316113,56,Right,5311316115,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653533,1074,1,2,86,43,ahnt9ejgwj58ul8auzdvi3czf,1,53.2,5.5,2024-10-25T18:50:15.993Z,2024-10-25T18:50:17Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311316231,140,55.4,5311316235,212,11.8,5311316233,141,22.5,5311316229,56,Center,5311316237,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653601,1075,1,2,86,44,ahnt9ejgwj58ul8auzdvi3czf,1,55.4,23.4,2024-10-25T18:50:16.985Z,2024-10-25T18:50:21Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311316587,141,11.3,5311316591,213,5.80,5311316585,140,70.4,5311316583,56,Right,5311316589,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653637,1076,1,2,86,49,ahnt9ejgwj58ul8auzdvi3czf,1,70.9,11.3,2024-10-25T18:50:21.673Z,2024-10-25T18:50:24Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,5311316785,140,80.3,5311316783,56,Right,5311316789,212,11.6,5311316787,141,2.2,5311316791,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653733,1077,1,2,86,51,ahnt9ejgwj58ul8auzdvi3czf,1,82.7,11.3,2024-10-25T18:50:23.881Z,2024-10-25T18:50:29Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311317285,140,74.6,5311317283,56,Center,5311317289,212,20.4,5311317287,141,38.5,5311317291,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653743,1078,1,2,86,56,ahnt9ejgwj58ul8auzdvi3czf,1,74.1,48.7,2024-10-25T18:50:29.209Z,2024-10-25T18:50:30Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311317341,56,Center,5311317343,140,72.4,5311317345,141,59.1,5311317349,213,1.82,5311317347,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653801,1079,1,2,86,57,ahnt9ejgwj58ul8auzdvi3czf,1,72.4,58.5,2024-10-25T18:50:29.993Z,2024-10-25T18:50:33Z,2513579m13glsous1p82fbjzd,A. Poulsen,,5311317601,141,40.7,5311317597,56,Center,5311317603,212,12.1,5311317599,140,72.5,5311317607,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653879,1080,1,2,87,0,ahnt9ejgwj58ul8auzdvi3czf,1,75.7,32.7,2024-10-25T18:50:33.065Z,2024-10-25T18:50:37Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,5311318021,212,8.8,5311318023,213,4.90,5311318019,141,20.0,5311318013,56,Right,5311318015,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653917,1081,1,2,87,3,ahnt9ejgwj58ul8auzdvi3czf,0,76.3,24.7,2024-10-25T18:50:36.161Z,2024-10-26T08:38:04Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311318213,155,,5311318215,56,Center,5311318247,140,100.0,5312545133,223,,5312545135,72,,5311318253,212,35.9,5311318251,141,61.8,5311318257,213,0.78,5311318261,1,,5312545015,2,,,,,,,,,,,,,,,,,,,,,,,,,
2738653967,628,5,2,87,5,36g6ifzjliec1jqnbtf7yesme,1,-0.8,36.7,2024-10-25T18:50:38.025Z,2024-10-25T19:09:32Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,5311318459,346,,5311318537,233,1082,5311318457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738653927,1082,5,2,87,5,ahnt9ejgwj58ul8auzdvi3czf,0,100.8,63.3,2024-10-25T18:50:38.025Z,2024-10-25T19:09:32Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311318545,233,628,5311318285,346,,5311318283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654371,629,1,2,87,29,36g6ifzjliec1jqnbtf7yesme,0,5.3,38.3,2024-10-25T18:51:01.482Z,2024-10-25T18:51:06Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5311320695,1,,5311320693,213,6.01,5311320687,140,55.4,5311320691,212,54.6,5311320689,141,17.0,5311320699,74,,5311320685,56,Right,5311320683,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654427,1083,44,2,87,32,ahnt9ejgwj58ul8auzdvi3czf,1,43.2,81.4,2024-10-25T18:51:04.590Z,2024-10-26T08:55:45Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311321111,233,630,5311321055,56,Back,5311321057,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654379,630,44,2,87,32,36g6ifzjliec1jqnbtf7yesme,0,56.8,18.6,2024-10-25T18:51:04.591Z,2024-10-26T08:38:23Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5311321115,233,1083,5311320733,286,,5311320731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655247,1099,61,2,87,32,ahnt9ejgwj58ul8auzdvi3czf,1,36.2,76.6,2024-10-25T18:51:04.792Z,2024-10-26T08:38:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,5311325643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654459,1085,1,2,87,36,ahnt9ejgwj58ul8auzdvi3czf,1,29.1,77.3,2024-10-25T18:51:08.341Z,2024-10-26T08:38:40Z,2513579m13glsous1p82fbjzd,A. Poulsen,,5311321209,140,26.0,5311321207,56,Back,5311321211,141,50.9,5311321215,213,4.53,5311321213,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654615,1086,1,2,87,39,ahnt9ejgwj58ul8auzdvi3czf,1,26.0,50.9,2024-10-25T18:51:11.800Z,2024-10-25T18:51:21Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311322087,213,6.05,5311322079,56,Back,5311322085,212,22.4,5311322083,141,43.4,5311322081,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654665,1087,1,2,87,48,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,58.8,2024-10-25T18:51:21.097Z,2024-10-25T18:51:25Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5311322399,1,,5311322397,213,5.08,5311322391,140,84.5,5311322395,212,41.3,5311322393,141,2.2,5311322389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654739,1088,1,2,87,53,ahnt9ejgwj58ul8auzdvi3czf,1,83.7,2.5,2024-10-25T18:51:25.545Z,2024-10-25T18:51:29Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,5311322817,213,2.76,5311322809,56,Right,5311322813,141,17.6,5311322815,212,27.4,5311322811,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654815,1089,1,2,87,57,ahnt9ejgwj58ul8auzdvi3czf,1,59.1,18.8,2024-10-25T18:51:29.529Z,2024-10-25T18:51:34Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311323207,140,66.1,5311323209,141,39.1,5311323213,213,1.08,5311323211,212,15.6,5311323203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654825,1090,1,2,88,1,ahnt9ejgwj58ul8auzdvi3czf,1,70.7,54.5,2024-10-25T18:51:34.025Z,2024-10-25T18:51:34Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,5311323241,140,79.8,5311323239,56,Center,5311323245,212,10.4,5311323243,141,60.6,5311323247,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654835,1091,1,2,88,2,ahnt9ejgwj58ul8auzdvi3czf,0,80.8,60.9,2024-10-25T18:51:34.744Z,2024-10-26T08:39:05Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,5312546073,156,,5311323337,141,73.2,5311323333,56,Center,5311323335,140,78.7,5311323341,213,1.83,5311323339,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654883,631,12,2,88,3,36g6ifzjliec1jqnbtf7yesme,1,19.3,27.6,2024-10-25T18:51:35.769Z,2024-10-25T18:51:38Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5311323581,213,5.65,5311323573,56,Back,5311323575,140,44.9,5311323659,167,,5311323577,141,0.0,5311323579,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654887,632,5,2,88,5,36g6ifzjliec1jqnbtf7yesme,0,44.4,-1.2,2024-10-25T18:51:38.131Z,2024-10-25T19:09:33Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5311323613,56,Back,5311323615,347,,5311324053,233,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738654953,1092,5,2,88,5,ahnt9ejgwj58ul8auzdvi3czf,1,55.6,101.2,2024-10-25T18:51:38.131Z,2024-10-25T19:09:32Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,5311324039,233,632,5311323981,347,,5311323979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655045,1093,1,2,88,7,ahnt9ejgwj58ul8auzdvi3czf,1,59.1,100.0,2024-10-25T18:51:40.232Z,2024-10-26T08:41:44Z,2513579m13glsous1p82fbjzd,A. Poulsen,,5311324425,212,7.5,5311324423,141,91.1,5311324419,56,Left,5311324421,140,56.6,5311324417,107,,5312547875,189,,5311324427,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655679,1100,1,2,88,8,ahnt9ejgwj58ul8auzdvi3czf,1,51.9,90.6,2024-10-25T18:51:40.920Z,2024-10-25T19:01:38Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311327927,141,83.2,5311327929,212,6.1,5311327931,213,5.32,5311327923,56,Left,5311327925,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655047,1094,1,2,88,11,ahnt9ejgwj58ul8auzdvi3czf,1,61.1,77.7,2024-10-25T18:51:43.471Z,2024-10-26T08:41:56Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5311371343,56,Left,5311371359,213,0.16,5311371347,140,72.7,5311371351,141,80.5,5311371355,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655051,1095,1,2,88,12,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,79.5,2024-10-25T18:51:44.625Z,2024-10-26T08:42:17Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311372439,156,,5311372331,56,Left,5311372333,140,58.8,5311372335,141,87.7,5311372339,213,2.61,5311372337,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655055,1096,1,2,88,14,ahnt9ejgwj58ul8auzdvi3czf,1,53.0,91.0,2024-10-25T18:51:46.770Z,2024-10-26T08:42:23Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311373021,140,55.8,5311373025,212,9.1,5311373023,141,78.3,5311373027,213,5.04,5311373017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655117,1097,1,2,88,17,ahnt9ejgwj58ul8auzdvi3czf,0,63.4,73.9,2024-10-25T18:51:49.865Z,2024-10-25T18:51:52Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,5311324817,141,61.4,5311324811,155,,5311324821,213,5.95,5311324819,212,25.9,5311324815,140,86.7,5311324813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655113,633,12,2,88,18,36g6ifzjliec1jqnbtf7yesme,1,15.0,39.5,2024-10-25T18:51:50.801Z,2024-10-26T08:42:35Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5311324785,56,Back,5311324791,212,6.5,5311324787,140,20.9,5311324793,213,5.99,5311324837,15,,5311324789,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655139,634,12,2,88,21,36g6ifzjliec1jqnbtf7yesme,1,20.9,36.7,2024-10-25T18:51:53.738Z,2024-10-25T18:52:00Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5311324989,141,28.8,5311324985,140,25.0,5311324981,56,Back,5311324997,213,5.39,5311324993,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655207,635,4,2,88,22,36g6ifzjliec1jqnbtf7yesme,1,26.4,30.6,2024-10-25T18:51:54.761Z,2024-10-25T18:58:09Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5311325367,152,,5311325369,285,,5311325365,56,Back,5311325363,294,,5311325361,13,,5311325497,233,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655175,1098,4,2,88,22,ahnt9ejgwj58ul8auzdvi3czf,0,73.6,69.4,2024-10-25T18:51:54.762Z,2024-10-25T18:58:09Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311325471,56,Center,5311325473,152,,5311325475,286,,5311325469,294,,5311325533,233,635,5311325467,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655661,636,1,2,88,51,36g6ifzjliec1jqnbtf7yesme,1,24.8,33.1,2024-10-25T18:52:23.273Z,2024-10-25T18:52:27Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5311327803,157,,5311327827,213,6.18,5311327811,56,Center,5311327815,140,72.6,5311327799,5,,5311327831,1,,5311327807,152,,5311327823,212,50.4,5311327819,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655667,637,44,2,88,53,36g6ifzjliec1jqnbtf7yesme,1,75.1,27.1,2024-10-25T18:52:25.872Z,2024-10-26T08:43:41Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5311328161,233,1101,5311327861,56,Center,5311327863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655713,1101,44,2,88,53,ahnt9ejgwj58ul8auzdvi3czf,0,24.9,72.9,2024-10-25T18:52:25.873Z,2024-10-26T08:43:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311328063,285,,5311328219,233,637,5311328059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655789,638,1,2,88,53,36g6ifzjliec1jqnbtf7yesme,1,80.5,36.0,2024-10-25T18:52:26.001Z,2024-10-26T08:55:53Z,5vrsflxiv2dgfa8199a2qxsve,K. John,1.0,5311328447,141,48.1,5311336741,154,,5311328449,212,8.2,5311328451,213,1.57,5311328439,3,,5311336739,210,13,5311328445,140,80.5,5311328443,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655797,639,13,2,88,59,36g6ifzjliec1jqnbtf7yesme,1,85.2,49.5,2024-10-25T18:52:31.930Z,2024-10-26T08:44:25Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5311336777,29,,5311328499,17,,5311328501,56,Center,5311336801,231,50,5311336781,154,,5311336797,103,1.4,5311328497,22,,5311336793,102,61.2,5311336785,55,638,5311336799,230,97.5,5311336773,73,,5311336771,114,,5311332095,20,,,,,,,,,,,,,,,,
2738655809,640,5,2,89,0,36g6ifzjliec1jqnbtf7yesme,0,100.6,59.1,2024-10-25T18:52:32.569Z,2024-10-25T19:09:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5311328559,56,Center,5311328561,346,,5311328933,233,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738655861,1102,5,2,89,0,ahnt9ejgwj58ul8auzdvi3czf,1,-0.6000000000000001,40.9,2024-10-25T18:52:32.569Z,2024-10-25T19:09:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,5311328929,233,640,5311328875,56,Back,5311328877,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656013,1103,1,2,89,7,ahnt9ejgwj58ul8auzdvi3czf,1,3.6,51.2,2024-10-25T18:52:40.185Z,2024-10-25T18:52:44Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,5311329729,213,5.65,5311329713,124,,5311329715,56,Back,5311329727,212,8.7,5311329723,141,43.6,5311329719,140,10.3,5311329733,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656117,1104,1,2,89,12,ahnt9ejgwj58ul8auzdvi3czf,1,26.6,27.6,2024-10-25T18:52:44.601Z,2024-10-25T18:52:50Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,5311330265,212,22.6,5311330263,141,60.5,5311330259,140,29.4,5311330257,56,Back,5311330271,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656173,1105,1,2,89,18,ahnt9ejgwj58ul8auzdvi3czf,1,42.6,37.3,2024-10-25T18:52:50.425Z,2024-10-25T18:52:53Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311330585,56,Center,5311330589,140,64.7,5311330597,213,5.97,5311330593,141,26.1,5311330595,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656187,1106,1,2,89,20,ahnt9ejgwj58ul8auzdvi3czf,0,64.3,24.1,2024-10-25T18:52:52.321Z,2024-10-26T08:45:30Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,5311330629,140,74.3,5311330627,56,Right,5311330635,213,5.55,5311330633,212,14.2,5311330631,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656211,641,1,2,89,21,36g6ifzjliec1jqnbtf7yesme,0,27.6,85.1,2024-10-25T18:52:53.649Z,2024-10-26T08:45:34Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,5311330767,212,12.7,5311330771,1,,5311330763,140,39.6,5311330765,141,82.4,5311330769,213,6.14,5311330761,56,Back,5311330759,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656241,642,83,2,89,24,36g6ifzjliec1jqnbtf7yesme,0,38.8,82.4,2024-10-25T18:52:57.033Z,2024-10-25T18:52:59Z,974s3rwvb2ls1k1no4hlaz8ph,Diego Caballo,,5311331163,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656277,1107,1,2,89,24,ahnt9ejgwj58ul8auzdvi3czf,1,66.0,12.6,2024-10-25T18:52:57.177Z,2024-10-25T18:52:59Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,5311331085,56,Center,5311331089,141,25.8,5311331093,213,2.22,5311331091,212,11.3,5311331087,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738656287,1108,1,2,89,25,ahnt9ejgwj58ul8auzdvi3czf,1,58.5,28.8,2024-10-25T18:52:57.985Z,2024-10-26T08:45:47Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,5311331137,212,13.6,5311331139,213,0.61,5311331131,56,Center,5311331133,140,69.1,5311331135,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
