id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2746909949,583,12,2,63,3,anga7587r1zv4ey71ge9zxol3,1,10.0,61.5,2024-11-10T14:24:43.658Z,2024-11-10T15:10:36Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5356239585,141,33.9,5356239593,213,5.34,5356239677,15,,5356239579,56,Back,5356239583,140,22.9,5356239589,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746909953,548,15,2,63,5,36g6ifzjliec1jqnbtf7yesme,1,82.1,57.9,2024-11-10T14:24:45.892Z,2024-11-10T20:56:16Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5356248699,328,,5356248693,102,52.8,5356244263,160,,5356248705,147,57.2,5356248701,458,,5356244267,72,,5356248813,233,584,5356239623,56,Center,5356248709,231,5356248703,146,84.5,5356244273,18,,5356248707,230,52.2,98.8,5356244281,82,,5356248695,103,19,5356248691,76,,,,,,,,,,,,,,,,,,,
2746909977,584,10,2,63,5,anga7587r1zv4ey71ge9zxol3,1,17.5,42.1,2024-11-10T14:24:45.992Z,2024-11-10T20:56:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356239753,56,Back,5356248871,233,548,5356239751,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910195,549,1,2,63,9,36g6ifzjliec1jqnbtf7yesme,1,62.6,78.7,2024-11-10T14:24:50.050Z,2024-11-10T14:24:54Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356240849,141,53.7,5356240843,56,Back,5356240853,213,3.56,5356240851,212,41.5,5356240857,1,,5356240847,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910261,550,1,2,63,14,36g6ifzjliec1jqnbtf7yesme,0,27.2,52.8,2024-11-10T14:24:54.485Z,2024-11-10T14:24:56Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5356241209,213,0.43,5356241203,140,76.4,5356241207,212,56.9,5356241199,157,,5356241205,141,87.7,5356241211,1,,5356241201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910357,585,1,2,63,17,anga7587r1zv4ey71ge9zxol3,1,29.3,18.2,2024-11-10T14:24:57.859Z,2024-11-10T20:57:52Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356241787,3,,5356241793,141,16.6,5356241791,140,50.3,5356241795,212,22.1,5356241797,213,6.23,5356241789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910361,586,61,2,63,20,anga7587r1zv4ey71ge9zxol3,0,49.8,17.3,2024-11-10T14:25:00.196Z,2024-11-10T14:25:00Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5356241821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910369,551,61,2,63,20,36g6ifzjliec1jqnbtf7yesme,0,44.1,91.8,2024-11-10T14:25:00.771Z,2024-11-10T14:25:00Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356241853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910407,552,5,2,63,22,36g6ifzjliec1jqnbtf7yesme,0,49.8,101.7,2024-11-10T14:25:02.162Z,2024-11-10T14:25:06Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356242069,56,Back,5356242071,347,,5356242409,233,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910459,587,5,2,63,22,anga7587r1zv4ey71ge9zxol3,1,50.2,-1.7000000000000002,2024-11-10T14:25:02.162Z,2024-11-10T15:06:26Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356242283,347,,5356242335,233,552,5356242281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746910803,588,1,2,63,34,anga7587r1zv4ey71ge9zxol3,1,56.8,0.0,2024-11-10T14:25:14.882Z,2024-11-10T20:58:08Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356244219,141,4.9,5356244229,213,2.95,5356244213,107,,5356244215,56,Back,5356244217,140,36.0,5356244225,212,22.3,5358668161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911027,589,1,2,63,36,anga7587r1zv4ey71ge9zxol3,1,33.9,14.4,2024-11-10T14:25:16.914Z,2024-11-10T14:25:24Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356245387,141,51.0,5356245385,140,25.2,5356245391,213,1.92,5356245389,212,26.5,5356245383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911299,590,1,2,63,44,anga7587r1zv4ey71ge9zxol3,1,37.0,64.0,2024-11-10T14:25:24.099Z,2024-11-10T20:58:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356246693,56,Back,5356246701,213,0.97,5356246699,212,19.1,5356246695,140,47.3,5356246697,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911285,553,45,2,63,52,36g6ifzjliec1jqnbtf7yesme,0,58.9,18.8,2024-11-10T14:25:32.378Z,2024-11-10T21:15:30Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5356267057,56,Right,5356267061,285,,5358735149,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911313,591,3,2,63,52,anga7587r1zv4ey71ge9zxol3,1,41.1,81.2,2024-11-10T14:25:32.378Z,2024-11-10T21:15:30Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5358670139,465,,5356246737,56,Back,5356246739,286,,5358735115,233,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911333,592,43,2,63,54,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:25:34.274Z,2024-11-10T22:17:12Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5358915655,144,1,5356246861,212,11.3,5356246859,141,95.5,5356246855,56,Left,5356246857,140,55.8,5356246863,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911453,593,43,2,63,55,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:25:35.235Z,2024-11-10T21:01:24Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5356247447,212,13.5,5356247445,141,74.0,5356247441,56,Center,5356247449,213,4.50,5356247443,140,54.4,5358681989,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911345,554,43,2,63,55,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T14:25:35.492Z,2024-11-10T14:28:34Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5356271141,144,8,5356246899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747354547,768,43,2,63,58,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-10T14:25:38.251Z,2024-11-10T21:01:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5358675645,399,6d0lxiep13vdv32bdb0xwyrys,5358682193,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911605,594,43,2,63,58,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-10T14:25:38.850Z,2024-11-10T21:01:22Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5356248355,140,88.1,5356248351,56,Left,5356248363,212,27.7,5356248365,213,0.36,5358681829,144,1,5356248359,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911837,595,4,2,64,1,anga7587r1zv4ey71ge9zxol3,1,60.0,88.6,2024-11-10T14:25:41.906Z,2024-11-10T22:17:23Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356286349,233,555,5356249829,286,,5356249823,152,,5356249819,13,,5356249825,265,,5356249821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911709,555,4,2,64,1,36g6ifzjliec1jqnbtf7yesme,0,40.0,11.4,2024-11-10T14:25:41.907Z,2024-11-10T22:17:25Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5356273961,233,595,5356249029,13,,5356273971,285,,5356249035,265,,5356249031,56,Back,5356249033,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746911993,596,1,2,64,19,anga7587r1zv4ey71ge9zxol3,1,63.1,91.5,2024-11-10T14:25:59.859Z,2024-11-10T14:26:01Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356250537,140,64.0,5356250535,56,Center,5356250531,5,,5356250543,213,4.76,5356250539,141,61.5,5356250541,212,20.4,5356250533,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912051,597,1,2,64,20,anga7587r1zv4ey71ge9zxol3,1,57.1,68.3,2024-11-10T14:26:00.899Z,2024-11-10T21:01:51Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356250917,213,4.08,5356250909,141,43.4,5356250905,56,Back,5356250907,140,45.2,5356250913,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912157,598,1,2,64,23,anga7587r1zv4ey71ge9zxol3,1,53.7,29.4,2024-11-10T14:26:03.570Z,2024-11-10T14:26:07Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356251483,141,18.2,5356251479,56,Right,5356251481,140,68.1,5356251485,212,16.9,5356251487,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747356363,769,83,2,64,26,36g6ifzjliec1jqnbtf7yesme,1,33.1,72.0,2024-11-10T14:26:06.667Z,2024-11-10T21:02:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5358686053,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912277,599,1,2,64,27,anga7587r1zv4ey71ge9zxol3,1,68.8,23.0,2024-11-10T14:26:07.587Z,2024-11-10T14:26:11Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5356252139,140,63.0,5356252145,213,2.20,5356252141,141,35.2,5356252137,56,Center,5356252143,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912433,600,1,2,64,31,anga7587r1zv4ey71ge9zxol3,1,67.1,37.8,2024-11-10T14:26:11.795Z,2024-11-10T21:02:29Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356252909,213,5.05,5356252899,155,,5356252903,140,74.6,5356252907,212,23.7,5356252905,141,4.9,5356252901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912499,601,1,2,64,36,anga7587r1zv4ey71ge9zxol3,1,73.1,6.8,2024-11-10T14:26:16.611Z,2024-11-10T14:26:19Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356253321,56,Center,5356253327,212,20.2,5356253325,141,24.3,5356253323,140,88.6,5356253329,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912543,602,1,2,64,39,anga7587r1zv4ey71ge9zxol3,0,88.6,24.4,2024-11-10T14:26:19.298Z,2024-11-10T21:02:41Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5356253573,56,Center,5356253595,213,1.76,5356253591,212,18.2,5358687781,20,,5356253583,141,50.7,5356253569,155,,5356253567,2,,5356253581,140,85.3,5358687779,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912719,556,12,2,64,41,36g6ifzjliec1jqnbtf7yesme,1,15.0,53.2,2024-11-10T14:26:21.107Z,2024-11-10T21:02:56Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5356254637,213,1.05,5356254633,212,34.4,5356254615,56,Back,5356254621,140,31.3,5356254627,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912729,557,61,2,64,47,36g6ifzjliec1jqnbtf7yesme,1,32.3,96.9,2024-11-10T14:26:27.519Z,2024-11-10T14:26:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356254667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912749,558,5,2,64,47,36g6ifzjliec1jqnbtf7yesme,0,33.9,101.8,2024-11-10T14:26:27.826Z,2024-11-10T15:06:27Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356254837,233,603,5356254757,347,,5356254755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912737,603,5,2,64,47,anga7587r1zv4ey71ge9zxol3,1,66.1,-1.8,2024-11-10T14:26:27.826Z,2024-11-10T15:06:27Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356254683,56,Right,5356254685,347,,5356254795,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912789,604,1,2,64,49,anga7587r1zv4ey71ge9zxol3,1,65.7,0.0,2024-11-10T14:26:29.771Z,2024-11-10T14:29:56Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356254975,107,,5356254983,212,10.4,5356254977,56,Right,5356254979,140,62.3,5356254981,141,12.8,5356254987,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746912963,605,1,2,64,50,anga7587r1zv4ey71ge9zxol3,1,60.4,3.5,2024-11-10T14:26:30.099Z,2024-11-10T21:03:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356255871,213,2.22,5356255863,56,Back,5356255869,212,27.1,5356255865,140,44.7,5356255867,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913095,606,1,2,64,57,anga7587r1zv4ey71ge9zxol3,1,47.9,48.5,2024-11-10T14:26:37.477Z,2024-11-10T21:03:18Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5356256549,56,Right,5356256551,140,71.8,5356256555,212,40.0,5356256561,1,,5356256553,141,2.7,5356256547,155,,5356256559,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913149,607,1,2,65,1,anga7587r1zv4ey71ge9zxol3,0,77.7,3.7,2024-11-10T14:26:41.763Z,2024-11-10T21:03:22Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5358690181,20,,5356256871,140,92.0,5356256877,212,32.6,5356256875,141,46.3,5356256867,155,,5356256881,213,1.09,5356256865,2,,5358690179,224,,5356256869,56,5356256883,1,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913179,559,12,2,65,4,36g6ifzjliec1jqnbtf7yesme,1,12.1,67.9,2024-11-10T14:26:44.579Z,2024-11-10T14:26:55Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356257035,213,0.16,5356257029,140,39.2,5356257031,141,74.8,5356257027,56,Back,5356257069,15,,5356257033,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913261,608,1,2,65,6,anga7587r1zv4ey71ge9zxol3,1,74.4,43.1,2024-11-10T14:26:46.771Z,2024-11-10T14:26:48Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356257419,212,19.0,5356257413,56,Right,5356257421,213,4.40,5356257415,140,68.9,5356257417,141,16.5,5356257411,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913323,609,1,2,65,8,anga7587r1zv4ey71ge9zxol3,1,68.7,16.5,2024-11-10T14:26:48.147Z,2024-11-10T14:26:50Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5356257763,56,Center,5356257771,213,1.09,5356257769,212,14.5,5356257767,141,35.4,5356257765,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913409,610,1,2,65,10,anga7587r1zv4ey71ge9zxol3,1,73.3,40.9,2024-11-10T14:26:50.514Z,2024-11-10T14:26:53Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356258247,140,78.5,5356258253,213,5.07,5356258245,56,Right,5356258249,141,19.7,5356258251,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913449,611,1,2,65,13,anga7587r1zv4ey71ge9zxol3,0,77.0,19.2,2024-11-10T14:26:53.554Z,2024-11-10T21:03:47Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5356258393,2,,5356258419,213,1.12,5356258399,155,,5356258407,140,92.3,5358692051,224,,5358692053,20,,5356258403,56,Center,5356258421,1,,5356258415,212,5356258411,141,68.2,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913495,560,1,2,65,15,36g6ifzjliec1jqnbtf7yesme,1,11.9,36.3,2024-11-10T14:26:55.555Z,2024-11-10T14:26:57Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5356258653,56,Back,5356258659,212,10.1,5356258651,3,,5356258655,140,3.4,5356258657,141,43.3,5356258661,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913507,561,52,2,65,17,36g6ifzjliec1jqnbtf7yesme,1,3.4,43.3,2024-11-10T14:26:57.475Z,2024-11-10T21:03:58Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5358692853,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913843,562,1,2,65,29,36g6ifzjliec1jqnbtf7yesme,1,9.7,38.8,2024-11-10T14:27:09.730Z,2024-11-10T14:27:12Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5356260575,123,,5356260577,56,Back,5356260585,213,5.10,5356260581,141,28.3,5356260757,189,,5356260583,212,7.7,5356260579,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913897,563,1,2,65,32,36g6ifzjliec1jqnbtf7yesme,1,12.5,28.3,2024-11-10T14:27:12.899Z,2024-11-10T21:04:12Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5358693701,189,,5356260951,212,16.1,5356260949,141,51.5,5356260947,140,9.3,5356260953,213,1.78,5356260945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913925,564,1,2,65,33,36g6ifzjliec1jqnbtf7yesme,1,9.3,51.5,2024-11-10T14:27:14.019Z,2024-11-10T14:27:15Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5356261097,140,21.9,5356261095,56,Back,5356261103,213,0.98,5356261099,141,80.3,5356261101,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746913959,565,1,2,65,34,36g6ifzjliec1jqnbtf7yesme,1,21.1,83.8,2024-11-10T14:27:14.363Z,2024-11-10T21:04:55Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356261303,56,Back,5356261309,212,17.2,5356261311,213,0.56,5356261307,141,97.3,5356261305,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747357873,770,3,2,65,35,36g6ifzjliec1jqnbtf7yesme,1,33.7,97.4,2024-11-10T14:27:15.819Z,2024-11-10T21:04:58Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5358695981,286,,5358695985,233,903,5358695983,464,,5358695977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747357867,903,45,2,65,35,anga7587r1zv4ey71ge9zxol3,0,66.3,2.6,2024-11-10T14:27:15.819Z,2024-11-10T21:05:00Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5358695927,56,Right,5358695997,233,770,5358695929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914009,566,1,2,65,37,36g6ifzjliec1jqnbtf7yesme,1,35.5,96.7,2024-11-10T14:27:17.347Z,2024-11-10T21:05:06Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5356261573,56,Back,5356261579,212,17.9,5356261575,140,18.9,5356261577,141,90.8,5356261581,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914067,567,1,2,65,39,36g6ifzjliec1jqnbtf7yesme,1,20.2,88.7,2024-11-10T14:27:19.411Z,2024-11-10T14:27:23Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5356261883,140,7.0,5356261889,213,4.07,5356261881,56,Back,5356261887,212,23.1,5356261885,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914149,568,1,2,65,43,36g6ifzjliec1jqnbtf7yesme,0,9.3,53.6,2024-11-10T14:27:23.173Z,2024-11-10T21:05:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5356262329,141,10.9,5356262335,1,,5356262331,212,54.4,5356262325,56,Right,5356262327,140,53.1,5356262333,213,5.72,5356262321,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914275,613,3,2,65,51,anga7587r1zv4ey71ge9zxol3,0,63.6,88.9,2024-11-10T14:27:31.905Z,2024-11-10T21:15:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5358700933,465,,5358735083,233,569,5356263067,56,Left,5356263069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914307,569,7,2,65,51,36g6ifzjliec1jqnbtf7yesme,0,36.4,11.1,2024-11-10T14:27:31.906Z,2024-11-10T21:15:29Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5356263273,285,,5358735053,233,613,5358699703,385,,5356263269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747358909,904,61,2,65,52,anga7587r1zv4ey71ge9zxol3,1,60.4,93.6,2024-11-10T14:27:32.172Z,2024-11-10T21:06:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5358702407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914345,570,1,2,65,54,36g6ifzjliec1jqnbtf7yesme,1,35.0,16.5,2024-11-10T14:27:34.179Z,2024-11-10T14:27:36Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5356263443,140,34.4,5356263449,213,1.68,5356263441,56,Back,5356263447,212,5.5,5356263445,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914355,571,61,2,65,55,36g6ifzjliec1jqnbtf7yesme,0,34.4,24.6,2024-11-10T14:27:35.939Z,2024-11-10T14:27:36Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5356263483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914485,614,1,2,65,57,anga7587r1zv4ey71ge9zxol3,1,55.6,74.6,2024-11-10T14:27:37.523Z,2024-11-10T21:06:53Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356264213,213,3.49,5356264209,141,64.0,5356264211,212,21.0,5356264201,56,Back,5356264205,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914515,615,1,2,66,1,anga7587r1zv4ey71ge9zxol3,1,40.3,63.0,2024-11-10T14:27:41.715Z,2024-11-10T21:07:00Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5356264367,212,14.0,5356264365,141,83.4,5356264361,56,Back,5356264369,213,1.43,5356264363,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914613,616,1,2,66,3,anga7587r1zv4ey71ge9zxol3,1,40.7,78.1,2024-11-10T14:27:43.107Z,2024-11-10T21:07:06Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356265025,141,65.6,5356265027,212,13.5,5356264975,56,Center,5356264977,140,50.7,5356265029,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914659,617,1,2,66,6,anga7587r1zv4ey71ge9zxol3,1,51.4,65.2,2024-11-10T14:27:46.739Z,2024-11-10T21:07:10Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5356265297,56,Back,5356265307,213,2.64,5356265301,141,77.5,5356265299,140,36.8,5356265303,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746914711,618,1,2,66,9,anga7587r1zv4ey71ge9zxol3,1,41.7,77.7,2024-11-10T14:27:49.379Z,2024-11-10T21:07:19Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5356265641,141,66.2,5356265645,213,5.48,5356265639,140,48.9,5356265643,212,10.9,5356265637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
