id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2713296099,672,61,2,65,11,ahnt9ejgwj58ul8auzdvi3czf,1,31.6,7.4,2024-08-25T13:22:15.696Z,2024-08-25T13:22:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172429083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296157,565,1,2,65,12,c165yjiny1qnmfdvefxvflnkc,0,76.0,87.2,2024-08-25T13:22:17.233Z,2024-08-25T13:22:19Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5172429433,140,90.3,5172429441,212,23.0,5172429437,141,61.5,5172429431,56,Center,5172429443,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296175,673,52,2,65,15,ahnt9ejgwj58ul8auzdvi3czf,1,10.6,46.3,2024-08-25T13:22:20.096Z,2024-08-25T17:01:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5173468731,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296223,674,1,2,65,17,ahnt9ejgwj58ul8auzdvi3czf,1,12.6,48.1,2024-08-25T13:22:21.472Z,2024-08-25T13:22:24Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172429857,213,1.19,5172429855,212,26.9,5172429853,141,84.7,5172429849,56,Back,5172429851,140,22.2,5172429847,123,,5172429887,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296325,675,1,2,65,23,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,89.1,2024-08-25T13:22:27.856Z,2024-08-25T13:22:32Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172430437,56,Back,5172430443,212,13.6,5172430445,213,4.11,5172430439,140,24.3,5172430441,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296377,676,1,2,65,27,ahnt9ejgwj58ul8auzdvi3czf,1,31.2,72.7,2024-08-25T13:22:31.903Z,2024-08-25T13:22:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172430713,213,5.50,5172430709,141,59.9,5172430705,56,Back,5172430707,140,39.6,5172430711,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296397,677,1,2,65,30,ahnt9ejgwj58ul8auzdvi3czf,1,39.0,59.7,2024-08-25T13:22:35.008Z,2024-08-25T13:22:36Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172430839,140,45.5,5172430841,141,52.4,5172430837,56,Back,5172430843,212,8.4,5172430845,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296477,678,1,2,65,31,ahnt9ejgwj58ul8auzdvi3czf,1,45.6,51.2,2024-08-25T13:22:36.208Z,2024-08-25T13:22:40Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5172431273,140,32.1,5172431285,213,4.09,5172431277,141,21.9,5172431269,56,Back,5172431281,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296499,679,1,2,65,36,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,19.2,2024-08-25T13:22:40.752Z,2024-08-25T13:22:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172431431,140,39.8,5172431429,56,Back,5172431433,141,3.4,5172431435,212,14.5,5172431437,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296523,680,1,2,65,37,ahnt9ejgwj58ul8auzdvi3czf,1,41.1,5.0,2024-08-25T13:22:42.031Z,2024-08-25T13:22:43Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172431501,56,Back,5172431511,213,1.63,5172431507,212,9.0,5172431505,141,18.2,5172431503,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296585,681,1,2,65,39,ahnt9ejgwj58ul8auzdvi3czf,1,40.6,18.2,2024-08-25T13:22:43.312Z,2024-08-25T13:22:47Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172431861,141,12.8,5172431857,56,Back,5172431865,213,3.64,5172431859,140,34.2,5172431863,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296617,682,1,2,65,43,ahnt9ejgwj58ul8auzdvi3czf,1,38.3,24.1,2024-08-25T13:22:47.712Z,2024-08-25T13:22:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172432055,141,45.1,5172432059,213,1.82,5172432053,140,34.8,5172432051,56,Back,5172432057,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296687,683,1,2,65,46,ahnt9ejgwj58ul8auzdvi3czf,1,34.5,45.7,2024-08-25T13:22:50.416Z,2024-08-25T13:22:54Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172432451,56,Back,5172432457,212,14.6,5172432453,140,38.7,5172432459,213,5.02,5172432455,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296737,684,1,2,65,50,ahnt9ejgwj58ul8auzdvi3czf,1,41.3,28.9,2024-08-25T13:22:54.352Z,2024-08-25T13:22:56Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172432679,140,53.9,5172432685,213,0.90,5172432683,212,21.2,5172432681,141,53.3,5172432677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296781,685,1,2,65,52,ahnt9ejgwj58ul8auzdvi3czf,1,54.1,53.9,2024-08-25T13:22:56.368Z,2024-08-25T13:22:59Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172432917,212,18.9,5172432913,140,42.4,5172432915,141,75.0,5172432911,56,Back,5172432919,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296837,686,1,2,65,54,ahnt9ejgwj58ul8auzdvi3czf,1,42.4,75.0,2024-08-25T13:22:59.168Z,2024-08-25T13:23:02Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172433261,56,Back,5172433267,212,12.4,5172433263,140,36.3,5172433269,213,4.17,5172433265,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713296963,687,1,2,65,57,ahnt9ejgwj58ul8auzdvi3czf,1,36.6,59.4,2024-08-25T13:23:02.047Z,2024-08-25T13:23:07Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172433883,140,38.9,5172433889,213,4.85,5172433885,141,33.3,5172433887,212,17.9,5172433881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297007,688,1,2,66,2,ahnt9ejgwj58ul8auzdvi3czf,1,40.2,30.6,2024-08-25T13:23:07.168Z,2024-08-25T13:23:09Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172434083,212,22.3,5172434079,140,54.2,5172434085,213,5.43,5172434077,56,Right,5172434081,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297053,689,1,2,66,5,ahnt9ejgwj58ul8auzdvi3czf,1,54.6,7.1,2024-08-25T13:23:09.344Z,2024-08-25T13:23:11Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172434311,140,43.7,5172434315,212,14.2,5172434309,56,Back,5172434313,141,19.5,5172434317,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297083,690,1,2,66,7,ahnt9ejgwj58ul8auzdvi3czf,1,43.1,21.3,2024-08-25T13:23:11.248Z,2024-08-25T13:23:13Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172434479,140,47.7,5172434491,213,0.87,5172434487,212,7.5,5172434475,56,Back,5172434483,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297157,691,1,2,66,9,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,27.6,2024-08-25T13:23:13.296Z,2024-08-25T13:23:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172434955,212,7.5,5172434953,141,30.9,5172434949,140,61.2,5172434957,213,0.30,5172434945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297207,692,1,2,66,13,ahnt9ejgwj58ul8auzdvi3czf,1,61.2,30.9,2024-08-25T13:23:17.584Z,2024-08-25T13:23:20Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172435229,213,3.32,5172435225,141,26.2,5172435223,140,44.1,5172435221,56,Back,5172435227,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297225,693,1,2,66,16,ahnt9ejgwj58ul8auzdvi3czf,1,44.1,26.2,2024-08-25T13:23:20.480Z,2024-08-25T13:23:22Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172435323,212,13.3,5172435325,213,0.52,5172435319,140,55.1,5172435317,56,Center,5172435321,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297241,694,1,2,66,17,ahnt9ejgwj58ul8auzdvi3czf,1,55.1,36.0,2024-08-25T13:23:22.224Z,2024-08-25T13:23:23Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172435407,212,18.7,5172435403,140,42.4,5172435405,141,55.2,5172435401,56,Back,5172435409,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297309,695,1,2,66,19,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,56.4,2024-08-25T13:23:23.456Z,2024-08-25T13:23:27Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172435737,212,25.6,5172435731,56,Left,5172435735,141,89.9,5172435733,140,54.0,5172435741,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297343,696,1,2,66,22,ahnt9ejgwj58ul8auzdvi3czf,1,48.5,76.6,2024-08-25T13:23:27.200Z,2024-08-25T13:23:29Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5172435927,213,4.68,5172435923,141,61.1,5172435925,212,10.5,5172435921,140,48.2,5172435919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297373,697,1,2,66,25,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,60.6,2024-08-25T13:23:29.665Z,2024-08-25T13:23:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172436071,141,63.7,5172436069,140,34.6,5172436075,213,2.99,5172436073,212,14.3,5172436067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297407,698,1,2,66,26,ahnt9ejgwj58ul8auzdvi3czf,1,34.6,63.7,2024-08-25T13:23:31.024Z,2024-08-25T13:23:33Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172436267,141,39.8,5172436265,140,35.8,5172436263,56,Back,5172436269,212,16.3,5172436271,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297497,699,1,2,66,28,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,39.7,2024-08-25T13:23:32.929Z,2024-08-25T13:23:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172436709,213,0.11,5172436699,56,Center,5172436701,140,54.2,5172436703,141,42.8,5172436705,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297509,700,1,2,66,30,ahnt9ejgwj58ul8auzdvi3czf,0,54.6,42.8,2024-08-25T13:23:34.824Z,2024-08-25T17:02:41Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172436773,213,0.24,5172436751,155,,5172436769,212,18.2,5172436755,56,Center,5172436759,140,71.4,5172436763,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713486255,834,8,2,66,31,c165yjiny1qnmfdvefxvflnkc,1,26.4,45.8,2024-08-25T13:23:36.015Z,2024-08-25T17:02:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5173475673,56,Back,5173476153,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297563,567,1,2,66,34,c165yjiny1qnmfdvefxvflnkc,1,21.7,37.1,2024-08-25T13:23:38.626Z,2024-08-25T13:24:05Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172437085,212,23.1,5172437083,141,13.4,5172437087,213,5.51,5172437079,56,Back,5172437081,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297599,568,1,2,66,39,c165yjiny1qnmfdvefxvflnkc,1,23.5,13.1,2024-08-25T13:23:43.264Z,2024-08-25T17:03:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5172437301,56,Back,5172437313,213,2.34,5172437309,141,39.9,5172437311,212,25.3,5172437305,140,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297667,569,1,2,66,40,c165yjiny1qnmfdvefxvflnkc,0,7.7,40.5,2024-08-25T13:23:45.234Z,2024-08-25T17:03:15Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5172437615,1,,5172437609,141,28.8,5172437613,213,6.07,5172437607,140,42.4,5172437611,212,37.3,5172437605,56,Back,5172437603,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297731,701,1,2,66,45,ahnt9ejgwj58ul8auzdvi3czf,1,53.0,73.8,2024-08-25T13:23:50.225Z,2024-08-25T13:23:53Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5172437983,141,73.3,5172437985,212,7.6,5172437987,213,6.24,5172437979,56,Center,5172437981,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297737,702,4,2,66,49,ahnt9ejgwj58ul8auzdvi3czf,1,55.0,71.6,2024-08-25T13:23:53.344Z,2024-08-25T13:55:50Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172438045,286,,5172438037,13,,5172438123,233,570,5172438043,265,,5172438041,152,,5172438039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713297743,570,4,2,66,49,c165yjiny1qnmfdvefxvflnkc,0,45.0,28.4,2024-08-25T13:23:53.345Z,2024-08-25T13:55:51Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5172438117,285,,5172438111,56,Back,5172438109,13,,5172438115,265,,5172438157,233,702,5172438113,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298013,703,18,2,67,7,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-25T13:24:11.748Z,2024-08-25T13:24:12Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5172439421,42,,5172439483,55,704,5172439425,59,33,5172439423,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298015,704,19,2,67,7,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-25T13:24:11.749Z,2024-08-25T13:32:12Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5172439437,59,7,5172471589,292,6,5172439435,145,7,5172471593,293,5,5172439431,42,,5172439441,55,703,5172439439,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298821,713,40,2,67,8,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-25T13:24:12.291Z,2024-08-25T17:08:28Z,,,,,5172443771,30,"b2492j7qzdo7g3ysxz6gq4g5x, 55u45p7vwom7civ3xy3hdf71m, 2513579m13glsous1p82fbjzd, 4qo7eu3xwhkpssbuyk4n70fe1, 5r1v2w303bvj0vv1893qr5d5h, 9zhmwx3g0m6xi2oh57g4z35nu, 242y4x99xvpu9zvln5vxoepjp, 6wrch4yhbs6utcc0doguj90q, n2annzbap7hll02zo2v0ccgk, avtms6bcr8i7qdacuv225evo5, bb8q9cgqzw9n2tmkl8s3bth0q, 7h39w16zvj1lbfb0rqr7kvt1x, 9pv2ame21kaydllf78eo1nqc4, d8nahz092xxj6muqc24hocp3o, 89xit2bryc0g4yhqina7akjkk, lmrff8mviimc33yyrpjzr2tw, 6f6x6f9iybgp9pmkqati2otn8",5172443781,194,b2492j7qzdo7g3ysxz6gq4g5x,5172443779,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",5172443777,130,17,5172443773,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5",5172443775,59,"1, 5, 2, 4, 14, 3, 7, 20, 23, 8, 10, 19, 24, 30, 36, 41, 9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298345,705,1,2,67,27,ahnt9ejgwj58ul8auzdvi3czf,1,57.9,72.1,2024-08-25T13:24:31.857Z,2024-08-25T13:24:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172441239,152,,5172441249,212,19.4,5172441247,141,51.0,5172441235,5,,5172441251,213,3.98,5172441245,140,45.5,5172441243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298379,706,1,2,67,29,ahnt9ejgwj58ul8auzdvi3czf,1,44.4,50.6,2024-08-25T13:24:33.441Z,2024-08-25T13:24:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172441461,140,47.1,5172441467,213,5.16,5172441463,141,41.9,5172441459,56,Back,5172441465,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298385,707,1,2,67,31,ahnt9ejgwj58ul8auzdvi3czf,1,47.1,41.9,2024-08-25T13:24:35.553Z,2024-08-25T13:24:36Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5172441507,213,1.92,5172441505,212,7.4,5172441503,141,52.2,5172441499,56,Back,5172441501,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298399,708,1,2,67,32,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,52.2,2024-08-25T13:24:36.336Z,2024-08-25T13:24:38Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5172441597,213,1.31,5172441591,141,65.4,5172441589,140,47.0,5172441587,56,Back,5172441593,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298435,709,1,2,67,33,ahnt9ejgwj58ul8auzdvi3czf,1,44.1,65.7,2024-08-25T13:24:38.113Z,2024-08-25T13:24:40Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5172441771,213,3.53,5172441769,212,23.3,5172441763,56,Back,5172441765,140,23.6,5172441767,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298457,710,1,2,67,36,ahnt9ejgwj58ul8auzdvi3czf,1,24.7,50.0,2024-08-25T13:24:40.353Z,2024-08-25T13:24:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5172441897,140,31.4,5172441905,212,29.1,5172441895,56,Back,5172441901,141,8.5,5172441909,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298537,711,1,2,67,38,ahnt9ejgwj58ul8auzdvi3czf,1,31.7,10.1,2024-08-25T13:24:42.833Z,2024-08-25T13:24:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5172442287,212,10.9,5172442285,141,5.9,5172442283,140,41.7,5172442281,56,Back,5172442289,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298557,712,1,2,67,42,ahnt9ejgwj58ul8auzdvi3czf,0,42.5,5.9,2024-08-25T13:24:46.913Z,2024-08-25T13:24:48Z,242y4x99xvpu9zvln5vxoepjp,R. Orazov,,,5172442397,140,68.7,5172442401,212,29.3,5172442393,155,,5172442403,213,0.35,5172442399,141,20.7,5172442395,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298607,572,1,2,67,45,c165yjiny1qnmfdvefxvflnkc,1,30.5,74.2,2024-08-25T13:24:49.424Z,2024-08-25T13:24:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5172442673,212,23.2,5172442667,56,Back,5172442675,213,3.51,5172442669,140,9.9,5172442671,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298647,573,1,2,67,48,c165yjiny1qnmfdvefxvflnkc,1,10.2,61.8,2024-08-25T13:24:52.367Z,2024-08-25T13:24:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5172442933,56,Back,5172442941,213,0.91,5172442939,212,11.4,5172442935,140,16.9,5172442937,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298687,574,1,2,67,51,c165yjiny1qnmfdvefxvflnkc,1,24.4,68.4,2024-08-25T13:24:56.063Z,2024-08-25T13:24:59Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172443099,140,22.9,5172443105,213,4.65,5172443103,212,24.1,5172443097,56,Back,5172443101,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298717,575,1,2,67,54,c165yjiny1qnmfdvefxvflnkc,1,23.8,31.5,2024-08-25T13:24:58.880Z,2024-08-25T13:25:01Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172443239,56,Back,5172443241,140,38.0,5172443243,141,7.7,5172443245,212,22.0,5172443247,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298755,576,1,2,67,56,c165yjiny1qnmfdvefxvflnkc,1,38.1,7.7,2024-08-25T13:25:00.960Z,2024-08-25T13:25:04Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5172443391,212,20.7,5172443389,141,33.7,5172443385,56,Back,5172443393,213,2.12,5172443387,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298789,577,1,2,67,59,c165yjiny1qnmfdvefxvflnkc,1,33.6,35.5,2024-08-25T13:25:03.936Z,2024-08-25T13:25:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5172443591,140,31.7,5172443589,56,Back,5172443595,212,17.1,5172443593,141,60.5,5172443597,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298835,578,1,2,68,2,c165yjiny1qnmfdvefxvflnkc,1,38.0,59.9,2024-08-25T13:25:06.319Z,2024-08-25T13:25:09Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5172443863,213,0.82,5172443859,141,88.7,5172443855,56,Left,5172443857,140,55.3,5172443861,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298897,579,1,2,68,5,c165yjiny1qnmfdvefxvflnkc,1,56.7,89.1,2024-08-25T13:25:09.647Z,2024-08-25T13:25:13Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5172444177,212,42.1,5172444173,140,96.7,5172444175,141,84.8,5172444171,56,Left,5172444181,1,,5172444179,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298947,580,1,2,68,8,c165yjiny1qnmfdvefxvflnkc,1,96.9,86.1,2024-08-25T13:25:13.216Z,2024-08-25T17:09:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,1.0,,5172444469,56,Center,5173507139,224,,5172444473,140,94.6,5172444463,2,,5172446165,210,13,5172444465,155,,5172444481,212,19.7,5173507143,72,,5172446167,154,,5172444477,141,57.3,5172444487,213,,,4.59,,,,,,,,,,,,,,,,,,,,,,,,
2713298955,581,13,2,68,9,c165yjiny1qnmfdvefxvflnkc,1,94.0,56.8,2024-08-25T13:25:13.311Z,2024-08-25T17:10:25Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5172446189,147,34.1,5172446179,55,580,5172445779,153,,5172446183,102,25.0,5172446173,75,,5172446185,103,20.8,5172446175,29,,5172446195,231,53.8,5172444525,56,Center,5172445773,15,,5172444523,17,5172444521,22,,,5172446191,230,99.5,5172445777,328,,5172446177,154,5172446187,146,94.3,,,,,,,,,,,,
2713298975,582,1,2,68,11,c165yjiny1qnmfdvefxvflnkc,1,94.7,29.4,2024-08-25T13:25:15.536Z,2024-08-25T17:10:38Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,1.0,,5172444639,140,90.5,5172446741,210,15,5172444641,141,40.3,5172444637,56,Center,5172446743,154,,5172444643,212,8.6,5172444645,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713298981,583,15,2,68,12,c165yjiny1qnmfdvefxvflnkc,1,89.8,47.7,2024-08-25T13:25:16.960Z,2024-08-25T17:11:16Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5172446789,154,,5172444659,17,,5172446795,102,49.1,5172446801,328,,5172446785,78,,5172446367,20,,5172446805,147,48.6,5172446803,146,99.1,5172444657,22,,5172444661,56,Center,5172446791,55,5172446825,233,582,714,5172446787,29,,5172446797,103,7.6,,,,,,,,,,,,,,,,,
