id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2808854313,670,1,2,67,9,77tfx9me4aaqhzv78bmgsy9bg,1,46.3,29.7,2025-05-02T18:29:50.593Z,2025-05-02T18:29:54Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694690211,213,1.30,5694690207,141,57.8,5694690203,56,Center,5694690209,212,19.8,5694690205,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854349,671,1,2,67,12,77tfx9me4aaqhzv78bmgsy9bg,0,52.0,56.6,2025-05-02T18:29:54.289Z,2025-05-02T18:29:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694690433,155,,5694690435,56,Center,5694690449,1,,5694690445,212,38.8,5694690441,140,87.1,5694690443,141,38.6,5694690447,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854383,576,12,2,67,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.1,59.3,2025-05-02T18:29:59.092Z,2025-05-02T21:47:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694690707,212,10.0,5694690703,140,26.2,5694690705,141,63.6,5694690701,56,Back,5694690709,213,0.30,5694690717,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854475,578,1,2,67,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.4,65.2,2025-05-02T18:30:01.317Z,2025-05-02T21:47:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694691179,213,0.35,5694691167,140,36.9,5694691175,212,12.8,5694691171,141,71.6,5694691165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854493,579,3,2,67,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,37.3,93.2,2025-05-02T18:30:04.544Z,2025-05-02T21:47:38Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694691263,56,Back,5694691449,233,672,5694691265,286,,5695584101,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854513,672,7,2,67,22,77tfx9me4aaqhzv78bmgsy9bg,0,62.7,6.8,2025-05-02T18:30:04.545Z,2025-05-02T21:47:43Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694691405,233,579,5694691363,56,Right,5694691367,285,,5695584231,385,,5695584235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809016587,830,3,2,67,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.7,89.3,2025-05-02T18:30:06.821Z,2025-05-02T21:47:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5695584649,56,Back,5695584657,233,963,5695584655,464,,5695584653,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809016583,963,45,2,67,25,77tfx9me4aaqhzv78bmgsy9bg,0,67.3,10.7,2025-05-02T18:30:06.821Z,2025-05-02T21:47:57Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5695584665,233,830,5695584643,286,,5695584641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854583,580,1,2,67,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.2,97.7,2025-05-02T18:30:09.620Z,2025-05-02T18:30:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5694691769,140,34.8,5694691775,213,5.31,5694691771,141,91.8,5694691773,212,4.9,5694691767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854665,581,1,2,67,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.8,91.8,2025-05-02T18:30:10.229Z,2025-05-02T18:30:14Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694692175,56,Back,5694692189,213,0.14,5694692179,141,94.7,5694692177,140,48.4,5694692183,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854675,582,61,2,67,31,9w3sjm5ml4sjr2v81oxzdrt8v,0,48.4,94.7,2025-05-02T18:30:13.372Z,2025-05-02T19:11:40Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5694692217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854717,674,1,2,67,33,77tfx9me4aaqhzv78bmgsy9bg,1,51.0,2.0,2025-05-02T18:30:15.536Z,2025-05-02T18:30:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694692473,141,19.5,5694692477,212,13.0,5694692469,56,Back,5694692481,213,1.99,5694692471,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854735,675,1,2,67,35,77tfx9me4aaqhzv78bmgsy9bg,1,46.0,19.5,2025-05-02T18:30:17.280Z,2025-05-02T21:48:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694692597,141,37.4,5694692593,56,Center,5694692599,212,15.2,5694692595,140,54.6,5694692601,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854763,676,1,2,67,37,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,37.2,2025-05-02T18:30:18.689Z,2025-05-02T21:48:26Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694692793,212,5.8,5694692789,140,52.1,5694692787,56,Center,5694692795,213,2.67,5694692791,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854901,677,1,2,67,38,77tfx9me4aaqhzv78bmgsy9bg,1,50.8,40.1,2025-05-02T18:30:20.512Z,2025-05-02T18:30:28Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694693473,56,Right,5694693477,141,5.3,5694693475,140,64.0,5694693479,212,27.4,5694693481,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854937,678,1,2,67,46,77tfx9me4aaqhzv78bmgsy9bg,1,70.3,14.1,2025-05-02T18:30:27.968Z,2025-05-02T18:30:29Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694693619,141,20.1,5694693623,213,2.09,5694693615,56,Right,5694693621,212,4.7,5694693617,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854951,679,1,2,67,47,77tfx9me4aaqhzv78bmgsy9bg,1,68.1,20.1,2025-05-02T18:30:29.136Z,2025-05-02T18:30:29Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694693701,212,4.0,5694693695,56,Right,5694693699,141,15.2,5694693697,140,66.0,5694693703,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808854963,680,1,2,67,48,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,15.2,2025-05-02T18:30:29.697Z,2025-05-02T18:30:30Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694693777,213,1.68,5694693773,141,31.3,5694693775,212,11.0,5694693771,140,64.9,5694693769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855059,681,1,2,67,49,77tfx9me4aaqhzv78bmgsy9bg,1,64.9,31.3,2025-05-02T18:30:30.609Z,2025-05-02T18:30:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694694227,56,Center,5694694231,140,63.0,5694694233,141,62.0,5694694237,212,21.0,5694694239,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855137,682,1,2,67,55,77tfx9me4aaqhzv78bmgsy9bg,1,64.2,58.7,2025-05-02T18:30:36.593Z,2025-05-02T21:49:02Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694694645,56,Right,5694694641,155,,5694694657,213,5.32,5694694655,212,34.8,5694694653,141,16.8,5694694659,1,,5694694649,140,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855171,683,1,2,67,56,77tfx9me4aaqhzv78bmgsy9bg,0,85.2,12.5,2025-05-02T18:30:38.552Z,2025-05-02T21:49:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694694861,213,1.11,5694694859,212,9.7,5694694855,140,89.3,5694694851,3,,5694694853,56,Center,5694694857,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855249,583,44,2,67,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.6,73.4,2025-05-02T18:30:38.687Z,2025-05-02T18:31:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694695243,56,Back,5694695245,285,,5694695281,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855185,684,44,2,67,57,77tfx9me4aaqhzv78bmgsy9bg,0,89.4,26.6,2025-05-02T18:30:38.688Z,2025-05-02T19:09:10Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5694694921,56,Center,5694694923,286,,5694695355,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855271,584,12,2,67,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.7,66.9,2025-05-02T18:30:38.948Z,2025-05-02T21:49:56Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694695401,15,,5694695375,56,Back,5694695377,140,17.8,5694695383,213,0.66,5694695381,212,9.4,5694695379,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809017171,831,12,2,67,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,74.6,2025-05-02T18:30:40.831Z,2025-05-02T21:50:00Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5695587781,56,Back,5695587785,141,76.6,5695587783,140,35.3,5695587787,212,10.6,5695587789,213,0.13,5695587987,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855259,685,1,2,68,2,77tfx9me4aaqhzv78bmgsy9bg,1,70.4,22.5,2025-05-02T18:30:43.760Z,2025-05-02T21:50:07Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694695319,141,30.7,5694695323,213,0.93,5694695315,56,Center,5694695321,212,7.0,5694695317,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855301,686,1,2,68,3,77tfx9me4aaqhzv78bmgsy9bg,1,74.7,30.3,2025-05-02T18:30:45.425Z,2025-05-02T18:30:47Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694695519,56,Center,5694695527,213,1.13,5694695523,141,52.5,5694695525,212,16.7,5694695521,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855309,687,61,2,68,5,77tfx9me4aaqhzv78bmgsy9bg,0,81.5,52.5,2025-05-02T18:30:47.440Z,2025-05-02T19:08:32Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5694695541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855319,585,12,2,68,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.1,45.0,2025-05-02T18:30:47.652Z,2025-05-02T21:50:32Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694695615,141,44.2,5694695613,140,29.2,5694695611,56,Back,5694695617,212,3.3,5694695631,15,,5694695619,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855375,586,44,2,68,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.5,39.3,2025-05-02T18:30:50.560Z,2025-05-02T19:09:10Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694695935,56,Back,5694695937,285,,5694936165,233,948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808899205,948,44,2,68,9,77tfx9me4aaqhzv78bmgsy9bg,0,73.5,60.7,2025-05-02T18:30:50.561Z,2025-05-02T19:09:11Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5694935975,286,,5694935973,56,Center,5694936209,233,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855393,587,61,2,68,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.9,43.6,2025-05-02T18:30:50.948Z,2025-05-02T18:31:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694696055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856671,596,1,2,68,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.6,42.5,2025-05-02T18:30:52.092Z,2025-05-02T18:31:55Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694702867,140,28.5,5694702871,212,10.0,5694702865,56,Back,5694702873,213,4.01,5694702869,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855461,589,1,2,68,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.1,23.7,2025-05-02T18:30:53.748Z,2025-05-02T18:30:56Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694696435,141,8.6,5694696431,56,Back,5694696433,140,36.6,5694696437,212,16.7,5694696439,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855491,590,1,2,68,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,8.5,2025-05-02T18:30:55.972Z,2025-05-02T18:30:57Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694696607,213,1.27,5694696605,212,7.5,5694696603,141,19.1,5694696601,140,37.3,5694696599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855595,591,1,2,68,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.3,19.1,2025-05-02T18:30:57.669Z,2025-05-02T18:31:02Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694697113,56,Back,5694697117,141,10.7,5694697121,213,3.66,5694697115,140,27.7,5694697119,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809017619,832,3,2,68,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,13.8,2025-05-02T18:30:58.261Z,2025-05-02T21:51:19Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5695590131,56,Back,5695590135,285,,5695590137,465,,5695590139,233,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809017617,964,45,2,68,16,77tfx9me4aaqhzv78bmgsy9bg,0,74.7,86.2,2025-05-02T18:30:58.261Z,2025-05-02T21:51:18Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5695590123,56,Left,5695590125,286,,5695590155,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855611,592,1,2,68,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.9,18.3,2025-05-02T18:31:02.453Z,2025-05-02T18:31:03Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5694697195,212,19.0,5694697191,140,54.9,5694697193,141,33.9,5694697189,56,Center,5694697197,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855625,593,1,2,68,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.6,35.2,2025-05-02T18:31:03.445Z,2025-05-02T21:51:37Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5694697267,141,53.8,5694697263,56,Center,5694697265,140,81.1,5694697269,212,30.6,5694697305,4,,5694697271,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855795,689,1,2,68,24,77tfx9me4aaqhzv78bmgsy9bg,1,20.4,31.8,2025-05-02T18:31:06.240Z,2025-05-02T18:31:14Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694698089,56,Back,5694698097,213,5.59,5694698093,141,15.9,5694698095,212,17.0,5694698091,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855907,690,1,2,68,32,77tfx9me4aaqhzv78bmgsy9bg,1,55.7,13.2,2025-05-02T18:31:13.985Z,2025-05-02T18:31:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694698593,56,Right,5694698597,141,7.3,5694698599,212,4.2,5694698601,213,4.99,5694698595,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808855951,691,1,2,68,37,77tfx9me4aaqhzv78bmgsy9bg,1,56.2,18.9,2025-05-02T18:31:19.440Z,2025-05-02T18:31:22Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5694698923,213,1.79,5694698915,56,Center,5694698919,141,37.3,5694698917,140,53.6,5694698921,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856027,692,1,2,68,40,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,39.7,2025-05-02T18:31:22.304Z,2025-05-02T18:31:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694699335,141,57.9,5694699331,140,51.7,5694699329,56,Center,5694699339,212,12.5,5694699343,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856051,693,1,2,68,44,77tfx9me4aaqhzv78bmgsy9bg,0,54.3,58.5,2025-05-02T18:31:25.744Z,2025-05-02T21:51:57Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694699509,213,5.51,5694699497,140,67.0,5694699505,212,18.7,5694699501,141,39.3,5694699495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856127,595,1,2,68,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.2,60.3,2025-05-02T18:31:29.092Z,2025-05-02T21:52:11Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694699807,56,Center,5694699819,213,5.49,5694699815,212,31.4,5694699811,141,27.2,5694699809,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856195,695,1,2,68,51,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,72.3,2025-05-02T18:31:32.881Z,2025-05-02T18:31:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5694700187,56,Back,5694700191,141,65.7,5694700195,213,4.08,5694700193,212,5.5,5694700189,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856523,696,1,2,69,3,77tfx9me4aaqhzv78bmgsy9bg,1,46.1,55.5,2025-05-02T18:31:45.425Z,2025-05-02T18:31:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694701979,213,5.05,5694701963,56,Center,5694701967,140,52.5,5694701971,141,27.3,5694701975,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856687,697,1,2,69,10,77tfx9me4aaqhzv78bmgsy9bg,1,65.2,23.1,2025-05-02T18:31:51.601Z,2025-05-02T21:52:31Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694702967,56,Right,5694702973,212,14.2,5694702975,213,5.08,5694702971,141,3.7,5694702969,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856735,698,1,2,69,15,77tfx9me4aaqhzv78bmgsy9bg,1,72.2,4.4,2025-05-02T18:31:56.656Z,2025-05-02T18:31:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5694703225,141,24.7,5694703223,140,70.4,5694703221,56,Center,5694703227,212,13.9,5694703229,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856819,699,1,2,69,18,77tfx9me4aaqhzv78bmgsy9bg,1,72.6,30.7,2025-05-02T18:31:59.762Z,2025-05-02T18:32:03Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5694703649,140,77.8,5694703645,155,,5694703657,1,,5694703653,212,34.9,5694703647,56,Left,5694703655,213,1.41,5694703651,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856859,700,1,2,69,21,77tfx9me4aaqhzv78bmgsy9bg,1,75.7,83.9,2025-05-02T18:32:03.504Z,2025-05-02T18:32:05Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5694703863,140,71.7,5694703865,141,77.8,5694703861,56,Center,5694703867,212,5.9,5694703869,213,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856947,701,1,2,69,26,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,69.4,2025-05-02T18:32:07.615Z,2025-05-02T18:32:08Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5694704359,140,69.9,5694704365,213,5.97,5694704363,212,5.3,5694704361,141,67.0,5694704357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808856973,702,1,2,69,27,77tfx9me4aaqhzv78bmgsy9bg,0,69.9,67.0,2025-05-02T18:32:08.800Z,2025-05-02T18:32:10Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5694704543,213,4.72,5694704541,212,10.5,5694704539,141,51.5,5694704535,56,Center,5694704537,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857045,597,1,2,69,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.9,47.7,2025-05-02T18:32:11.444Z,2025-05-02T21:52:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5694704911,213,5.95,5694704907,141,40.3,5694704909,212,15.2,5694704901,56,Back,5694704905,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857215,599,1,2,69,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.5,29.8,2025-05-02T18:32:14.580Z,2025-05-02T18:32:20Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5694705773,56,Right,5694705777,141,11.3,5694705775,140,75.5,5694705779,212,26.3,5694705781,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857245,600,1,2,69,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,75.6,11.4,2025-05-02T18:32:20.116Z,2025-05-02T18:32:22Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5694705951,213,1.42,5694705943,140,78.3,5694705947,141,39.7,5694705949,212,19.5,5694705935,155,,5694705939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857295,601,1,2,69,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.9,40.7,2025-05-02T18:32:22.132Z,2025-05-02T21:53:12Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,1.0,,5694706199,213,1.41,5694707109,154,,5694706191,56,Center,5694706195,141,53.0,5694707107,210,15,5694706197,212,8.5,5694706193,140,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857311,602,15,2,69,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.5,51.3,2025-05-02T18:32:23.876Z,2025-05-02T21:53:28Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5694706263,22,,5694706269,56,Center,5694707141,154,,5694707195,233,703,5694707173,231,50.5,5694706267,18,,5694707143,55,601,5694707171,230,96.7,5694707169,147,5694707157,328,,5694706563,20,,5694707165,146,5694707147,102,83.4,5694707137,78,,5694707139,29,,5694707153,215,51.2,50.8,,5694706567,82,,5694707149,103,19,,,,
2808857293,703,10,2,69,42,77tfx9me4aaqhzv78bmgsy9bg,1,17.4,48.3,2025-05-02T18:32:23.976Z,2025-05-02T21:53:34Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5694706189,56,Back,5694707261,233,602,5694706187,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857395,704,59,2,69,45,77tfx9me4aaqhzv78bmgsy9bg,1,12.8,13.5,2025-05-02T18:32:27.425Z,2025-05-02T18:32:29Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694706777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857439,705,1,2,69,47,77tfx9me4aaqhzv78bmgsy9bg,0,12.8,13.5,2025-05-02T18:32:29.233Z,2025-05-02T18:32:31Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5694707015,1,,5694707011,212,58.7,5694707003,157,,5694707007,140,68.7,5694707013,213,0.00,5694707009,141,13.8,5694707005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857509,603,1,2,69,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.5,88.9,2025-05-02T18:32:32.900Z,2025-05-02T18:32:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5694707439,213,4.59,5694707437,212,11.9,5694707431,56,Back,5694707435,141,71.5,5694707433,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808857531,604,1,2,69,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.3,69.6,2025-05-02T18:32:34.468Z,2025-05-02T18:32:35Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5694707545,140,45.4,5694707549,212,10.9,5694707551,213,0.25,5694707543,56,Back,5694707547,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
