id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2743713663,809,1,2,85,5,9qsmopgutr7ut5g6workk8w4i,1,38.0,82.0,2024-11-03T14:48:25.714Z,2024-11-03T19:20:11Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5338807083,56,Back,5338807081,152,,5338807089,212,18.2,5338807085,140,46.2,5338807091,213,5.20,5338807079,5,,5338807087,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743713687,810,1,2,85,6,9qsmopgutr7ut5g6workk8w4i,1,46.2,58.4,2024-11-03T14:48:26.770Z,2024-11-03T14:48:28Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5338807217,141,35.2,5338807221,213,4.61,5338807215,140,44.6,5338807219,212,15.9,5338807213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743713747,811,1,2,85,8,9qsmopgutr7ut5g6workk8w4i,1,44.6,35.2,2024-11-03T14:48:28.450Z,2024-11-03T14:48:31Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338807597,140,40.0,5338807603,141,44.0,5338807607,213,2.25,5338807593,56,Back,5338807605,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743713889,812,1,2,85,11,9qsmopgutr7ut5g6workk8w4i,1,35.2,46.8,2024-11-03T14:48:31.362Z,2024-11-03T14:48:37Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338808327,141,50.7,5338808331,213,3.03,5338808325,140,12.0,5338808329,212,24.5,5338808323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743713933,813,1,2,85,15,9qsmopgutr7ut5g6workk8w4i,1,15.2,49.1,2024-11-03T14:48:35.274Z,2024-11-03T14:49:31Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338808537,140,24.7,5338808539,141,69.1,5338808543,213,0.94,5338808541,212,16.9,5338808535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743713947,814,1,2,85,18,9qsmopgutr7ut5g6workk8w4i,1,24.7,69.1,2024-11-03T14:48:38.010Z,2024-11-03T14:49:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5338808633,213,3.95,5338808629,141,51.8,5338808631,212,16.3,5338808627,140,14.0,5338808625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714019,815,1,2,85,20,9qsmopgutr7ut5g6workk8w4i,0,14.0,51.8,2024-11-03T14:48:40.034Z,2024-11-03T14:48:43Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338809073,1,,5338809065,140,70.2,5338809071,213,0.02,5338809067,141,53.6,5338809061,157,,5338809063,56,Center,5338809069,212,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714123,772,1,2,85,24,59as3grjvj19voay31j3yfgni,1,24.4,38.0,2024-11-03T14:48:44.111Z,2024-11-03T14:48:48Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338809643,213,1.51,5338809641,212,9.2,5338809633,3,,5338809635,56,Back,5338809637,140,24.9,5338809639,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714165,773,1,2,85,28,59as3grjvj19voay31j3yfgni,0,24.9,51.5,2024-11-03T14:48:48.767Z,2024-11-03T14:48:50Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338809907,140,56.7,5338809915,1,,5338809905,56,Left,5338809909,141,87.4,5338809911,212,41.4,5338809903,157,,5338809913,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714247,816,1,2,85,30,9qsmopgutr7ut5g6workk8w4i,1,48.4,18.9,2024-11-03T14:48:50.115Z,2024-11-03T14:48:54Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5338810353,56,Center,5338810351,3,,5338810359,212,11.3,5338810355,140,56.0,5338810357,141,30.6,5338810361,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714261,817,1,2,85,33,9qsmopgutr7ut5g6workk8w4i,1,51.3,24.0,2024-11-03T14:48:53.890Z,2024-11-03T14:48:55Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5338810431,56,Center,5338810443,212,7.2,5338810445,213,1.42,5338810441,141,34.5,5338810435,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714287,818,1,2,85,35,9qsmopgutr7ut5g6workk8w4i,1,52.3,34.5,2024-11-03T14:48:54.930Z,2024-11-03T14:48:56Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5338810533,212,13.3,5338810529,140,64.3,5338810535,213,5.96,5338810531,141,28.2,5338810527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714307,819,1,2,85,36,9qsmopgutr7ut5g6workk8w4i,1,64.3,28.2,2024-11-03T14:48:56.513Z,2024-11-03T14:48:57Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5338810701,156,,5338810663,213,2.80,5338810659,212,5.7,5338810651,56,Center,5338810653,140,59.2,5338810655,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714333,820,1,2,85,37,9qsmopgutr7ut5g6workk8w4i,1,59.2,31.0,2024-11-03T14:48:57.874Z,2024-11-03T14:48:58Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5338810785,140,68.2,5338810793,212,10.2,5338810795,213,0.39,5338810781,56,Center,5338810789,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714341,821,61,2,85,38,9qsmopgutr7ut5g6workk8w4i,0,68.2,36.7,2024-11-03T14:48:58.818Z,2024-11-03T14:48:59Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5338810831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714483,775,4,2,85,43,59as3grjvj19voay31j3yfgni,1,33.6,54.8,2024-11-03T14:49:03.776Z,2024-11-03T14:49:09Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338811769,152,,5338811783,286,,5338811767,56,Back,5338811779,233,822,5338811765,13,,5338811771,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714443,822,4,2,85,43,9qsmopgutr7ut5g6workk8w4i,0,66.4,45.2,2024-11-03T14:49:03.777Z,2024-11-03T19:49:34Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5338811505,13,,5338811517,265,,5338811821,233,775,5338811513,152,,5338811519,285,,5338811509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714613,776,1,2,85,49,59as3grjvj19voay31j3yfgni,1,39.1,57.8,2024-11-03T14:49:09.736Z,2024-11-03T14:49:12Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338812329,212,19.2,5338812321,152,,5338812323,56,Back,5338812331,213,1.34,5338812327,141,85.3,5338812319,5,,5338812325,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714687,777,1,2,85,52,59as3grjvj19voay31j3yfgni,1,43.7,85.7,2024-11-03T14:49:12.439Z,2024-11-03T14:49:16Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338812713,212,12.3,5338812705,56,Back,5338812715,213,4.91,5338812711,141,67.9,5338812709,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714769,778,1,2,85,56,59as3grjvj19voay31j3yfgni,1,53.3,69.3,2024-11-03T14:49:15.939Z,2024-11-03T14:49:19Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5338813227,212,14.6,5338813225,141,89.3,5338813229,213,1.20,5338813221,56,Left,5338813223,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714831,779,1,2,85,59,59as3grjvj19voay31j3yfgni,1,57.9,89.1,2024-11-03T14:49:19.298Z,2024-11-03T14:49:22Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338813539,56,Center,5338813547,213,4.41,5338813541,140,54.4,5338813543,141,72.0,5338813545,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714871,780,1,2,86,2,59as3grjvj19voay31j3yfgni,1,54.2,72.0,2024-11-03T14:49:21.938Z,2024-11-03T14:49:24Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5338813819,141,42.5,5338813825,213,4.28,5338813817,140,45.4,5338813815,56,Back,5338813823,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743714947,781,1,2,86,4,59as3grjvj19voay31j3yfgni,1,45.4,42.2,2024-11-03T14:49:24.454Z,2024-11-03T14:49:27Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338814205,212,28.1,5338814203,141,7.3,5338814201,140,59.8,5338814207,213,5.28,5338814199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715001,782,1,2,86,7,59as3grjvj19voay31j3yfgni,1,59.8,7.3,2024-11-03T14:49:27.742Z,2024-11-03T14:49:31Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338814539,212,20.4,5338814537,141,28.0,5338814535,140,45.7,5338814533,56,Back,5338814541,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715145,783,1,2,86,11,59as3grjvj19voay31j3yfgni,1,45.8,28.3,2024-11-03T14:49:31.523Z,2024-11-03T14:49:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338815303,212,26.0,5338815299,140,42.0,5338815305,213,1.72,5338815301,141,66.1,5338815297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715205,784,1,2,86,19,59as3grjvj19voay31j3yfgni,1,53.3,71.8,2024-11-03T14:49:39.523Z,2024-11-03T14:49:42Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5338815703,212,9.4,5338815701,141,63.7,5338815699,140,60.6,5338815705,213,5.66,5338815695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715253,785,1,2,86,22,59as3grjvj19voay31j3yfgni,1,60.4,64.3,2024-11-03T14:49:42.663Z,2024-11-03T14:49:47Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5338815969,141,91.2,5338815967,140,64.4,5338815965,56,Left,5338815971,212,18.8,5338815973,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715337,786,1,2,86,26,59as3grjvj19voay31j3yfgni,1,64.8,90.9,2024-11-03T14:49:46.882Z,2024-11-03T14:49:50Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338816435,212,5.8,5338816433,141,82.7,5338816429,56,Left,5338816431,140,66.2,5338816443,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715381,787,1,2,86,30,59as3grjvj19voay31j3yfgni,1,65.0,93.9,2024-11-03T14:49:50.772Z,2024-11-03T14:49:54Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5338816765,141,84.5,5338816767,212,11.4,5338816761,56,Left,5338816763,140,74.0,5338816769,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715387,788,1,2,86,34,59as3grjvj19voay31j3yfgni,0,77.8,81.5,2024-11-03T14:49:54.178Z,2024-11-03T14:49:55Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338816803,140,89.3,5338816805,141,59.0,5338816801,56,Center,5338816809,213,5.38,5338816807,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715393,823,12,2,86,35,9qsmopgutr7ut5g6workk8w4i,1,12.1,41.5,2024-11-03T14:49:55.618Z,2024-11-03T19:22:32Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5340444765,212,17.2,5340444763,141,23.3,5340444761,140,23.5,5338816839,56,Back,5340444767,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715435,824,83,2,86,38,9qsmopgutr7ut5g6workk8w4i,0,26.8,39.8,2024-11-03T14:49:57.906Z,2024-11-03T14:50:04Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5338817675,399,drlp4xtkta08jiu0px6m4ocq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715517,789,1,2,86,41,59as3grjvj19voay31j3yfgni,1,75.7,73.3,2024-11-03T14:50:01.100Z,2024-11-03T19:22:44Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338817531,140,81.2,5338817543,213,0.40,5338817533,141,76.9,5338817537,212,6.3,5338817529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715525,790,3,2,86,43,59as3grjvj19voay31j3yfgni,0,84.6,70.4,2024-11-03T14:50:03.022Z,2024-11-03T19:22:49Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5338817857,233,825,5340446293,465,,5338817573,286,,5338817571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715551,825,7,2,86,43,9qsmopgutr7ut5g6workk8w4i,1,15.4,29.6,2024-11-03T14:50:03.023Z,2024-11-03T19:23:03Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5338817705,285,,5338817703,56,Back,5338817811,233,790,5340446479,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744013109,931,61,2,86,43,9qsmopgutr7ut5g6workk8w4i,1,18.9,36.0,2024-11-03T14:50:03.818Z,2024-11-03T19:23:18Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5340447655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715567,791,15,2,86,44,59as3grjvj19voay31j3yfgni,1,87.0,68.1,2024-11-03T14:50:04.115Z,2024-11-03T19:23:36Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5338849573,102,50.7,5338817773,22,,5338891379,458,,5338842173,233,827,5338849583,147,53.1,5338842121,20,,5338817777,56,Center,5338849565,78,,5338817775,64,,5338849575,103,17.1,5338849581,146,,,,,,,,,,,,,,,99.3,,,,,,,,,,,,,,,,
2743715595,827,10,2,86,44,9qsmopgutr7ut5g6workk8w4i,1,2.0,49.5,2024-11-03T14:50:04.215Z,2024-11-03T19:58:14Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5338818635,179,,5338817965,56,Back,5338842217,233,791,5338817963,182,,5338817955,173,,5340450023,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715559,826,43,2,86,45,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-03T14:50:05.259Z,2024-11-03T19:23:45Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5340450483,144,61,5338817739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715701,792,1,2,86,50,59as3grjvj19voay31j3yfgni,1,93.8,24.9,2024-11-03T14:50:10.115Z,2024-11-03T14:50:12Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338818523,141,23.6,5338818521,140,72.0,5338818519,56,Center,5338818527,213,3.18,5338818525,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715731,793,1,2,86,52,59as3grjvj19voay31j3yfgni,1,69.1,23.1,2024-11-03T14:50:12.209Z,2024-11-03T14:50:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5338818691,212,12.5,5338818693,213,2.72,5338818685,56,Center,5338818687,140,58.2,5338818689,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715775,794,1,2,86,54,59as3grjvj19voay31j3yfgni,1,59.1,31.2,2024-11-03T14:50:14.178Z,2024-11-03T14:50:18Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338819003,212,10.7,5338818999,140,66.6,5338819005,213,0.74,5338819001,141,41.8,5338818997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715839,795,1,2,86,58,59as3grjvj19voay31j3yfgni,1,68.0,30.3,2024-11-03T14:50:18.115Z,2024-11-03T14:50:21Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5338819357,140,58.8,5338819361,212,9.7,5338819363,213,3.04,5338819359,141,31.8,5338819355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715907,796,1,2,87,1,59as3grjvj19voay31j3yfgni,1,65.2,33.1,2024-11-03T14:50:21.099Z,2024-11-03T14:50:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338819709,141,39.8,5338819713,213,0.44,5338819711,212,10.6,5338819707,140,74.3,5338819705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715969,797,1,2,87,5,59as3grjvj19voay31j3yfgni,1,71.7,51.9,2024-11-03T14:50:25.177Z,2024-11-03T14:50:27Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5338820035,140,85.0,5338820041,213,1.02,5338820033,56,Left,5338820037,141,85.4,5338820039,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743715995,798,1,2,87,7,59as3grjvj19voay31j3yfgni,0,86.2,85.6,2024-11-03T14:50:27.614Z,2024-11-03T19:24:05Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338820217,155,,5338820223,141,42.2,5338820215,2,,5338820221,140,91.3,5340451921,72,,5340451919,224,,5338820219,56,Center,5338820227,213,4.89,5338820225,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716043,828,12,2,87,9,9qsmopgutr7ut5g6workk8w4i,1,7.9,55.7,2024-11-03T14:50:29.570Z,2024-11-03T14:50:35Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5338820447,141,88.7,5338820445,140,22.1,5338820503,15,,5338820449,212,26.9,5338820443,56,Back,5338820451,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716185,829,3,2,87,11,9qsmopgutr7ut5g6workk8w4i,0,24.6,84.2,2024-11-03T14:50:31.603Z,2024-11-03T19:58:10Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5340604259,233,930,5340453893,465,,5340453741,285,,5338821173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744014379,930,7,2,87,11,59as3grjvj19voay31j3yfgni,1,75.4,15.8,2024-11-03T14:50:31.604Z,2024-11-03T19:58:09Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5340604223,233,829,5340454553,286,,5340454555,384,,5340454551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716249,799,1,2,87,17,59as3grjvj19voay31j3yfgni,1,66.5,12.8,2024-11-03T14:50:37.442Z,2024-11-03T14:50:40Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5338821523,56,Center,5338821529,212,10.6,5338821525,140,68.7,5338821527,141,28.0,5338821531,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716395,800,1,2,87,20,59as3grjvj19voay31j3yfgni,1,68.7,30.0,2024-11-03T14:50:40.536Z,2024-11-03T14:52:53Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,1.0,,5338822243,213,0.67,5338822231,155,,5338822241,212,41.3,5338822233,56,Center,5338834173,210,15,5338822239,141,67.8,5338822245,1,,5338834177,154,,5338822237,140,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744015015,931,1,2,87,24,59as3grjvj19voay31j3yfgni,1,97.8,71.5,2024-11-03T14:50:44.398Z,2024-11-03T19:25:34Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5340458257,141,54.2,5340458261,213,4.19,5340458255,140,91.4,5340458259,212,13.5,5340458251,155,,5340458253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716515,802,44,2,87,26,59as3grjvj19voay31j3yfgni,1,90.2,48.3,2024-11-03T14:50:46.537Z,2024-11-03T14:51:48Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5338822903,233,830,5338822855,286,,5338822851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716419,830,44,2,87,26,9qsmopgutr7ut5g6workk8w4i,0,9.8,51.7,2024-11-03T14:50:46.538Z,2024-11-03T14:51:49Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338822935,233,802,5338822347,56,Back,5338822349,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743717155,808,15,2,87,27,59as3grjvj19voay31j3yfgni,1,90.3,50.7,2024-11-03T14:50:46.925Z,2024-11-03T19:25:34Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5338826105,56,Center,5338834235,231,49.5,5338834229,146,92.0,5338834221,55,800,5338833209,82,,5338826101,22,,5338834231,147,50.9,5338834219,154,,5338834225,102,51.9,5338834217,29,,5338833203,15,5338834289,233,5338834227,103,19,5338834233,230,99.5,5338826103,17,,5338833207,328,,,831,5340458265,76,,,,,,,,,,,,,
2743716427,831,10,2,87,27,9qsmopgutr7ut5g6workk8w4i,1,13.4,51.6,2024-11-03T14:50:47.025Z,2024-11-03T14:52:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5338822397,56,Back,5338822395,94,,5338834301,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716505,832,12,2,87,27,9qsmopgutr7ut5g6workk8w4i,1,8.7,58.7,2024-11-03T14:50:47.473Z,2024-11-03T15:08:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5338822789,140,28.3,5338822797,212,21.9,5338822801,213,5.94,5338822793,141,47.9,5338822785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716437,801,1,2,87,28,59as3grjvj19voay31j3yfgni,1,99.5,67.8,2024-11-03T14:50:47.957Z,2024-11-03T14:50:50Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338822449,212,21.4,5338822441,155,,5338822451,213,4.02,5338822443,56,Center,5338822447,141,43.6,5338822445,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716549,803,3,2,87,34,59as3grjvj19voay31j3yfgni,1,73.4,44.3,2024-11-03T14:50:54.818Z,2024-11-03T19:25:48Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5338823013,56,Center,5338823015,286,,5338823041,233,833,5340459211,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716513,833,45,2,87,34,9qsmopgutr7ut5g6workk8w4i,0,26.6,55.7,2024-11-03T14:50:54.818Z,2024-11-03T15:08:00Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5338822847,285,,5338823059,233,803,5338822845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716607,804,1,2,87,37,59as3grjvj19voay31j3yfgni,1,70.8,51.9,2024-11-03T14:50:57.051Z,2024-11-03T14:50:59Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5338823327,56,Left,5338823331,141,80.8,5338823333,212,19.7,5338823329,140,71.1,5338823335,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716627,805,1,2,87,39,59as3grjvj19voay31j3yfgni,1,71.3,80.8,2024-11-03T14:50:59.660Z,2024-11-03T14:51:01Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5338823455,141,92.6,5338823457,212,15.8,5338823451,56,Left,5338823453,140,84.3,5338823459,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743716717,806,1,2,87,41,59as3grjvj19voay31j3yfgni,0,86.5,92.0,2024-11-03T14:51:01.285Z,2024-11-03T19:25:56Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5338823835,155,,5338823845,213,5.07,5338823847,1,,5340459729,72,,5338823837,56,Center,5338823841,141,34.5,5338823833,2,,5338823843,212,41.7,5338823839,140,100.0,5340459727,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
