id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2709301089,784,1,2,82,44,59as3grjvj19voay31j3yfgni,1,7.5,30.3,2024-08-16T18:43:17.357Z,2024-08-16T18:43:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150485033,140,2.8,5150485031,56,Back,5150485039,213,2.00,5150485037,212,11.9,5150485035,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301099,785,1,2,82,49,59as3grjvj19voay31j3yfgni,0,7.8,45.8,2024-08-16T18:43:22.638Z,2024-08-16T18:43:23Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5150485095,56,Left,5150485097,140,65.9,5150485105,213,0.36,5150485109,1,,5150485101,212,65.3,5150485099,141,80.0,5150485093,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301125,641,1,2,82,50,anga7587r1zv4ey71ge9zxol3,1,33.5,19.8,2024-08-16T18:43:23.379Z,2024-08-16T18:43:25Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5150485261,56,Back,5150485269,213,6.11,5150485265,141,15.8,5150485267,212,15.6,5150485263,140,48.1,5150485259,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301171,643,1,2,82,53,anga7587r1zv4ey71ge9zxol3,0,45.5,12.6,2024-08-16T18:43:26.387Z,2024-08-16T18:43:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150485537,213,5.41,5150485535,212,12.9,5150485531,140,53.4,5150485539,1,,5150485529,56,Right,5150485533,141,0.0,5150485527,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301177,644,5,2,82,55,anga7587r1zv4ey71ge9zxol3,0,53.2,-1.6,2024-08-16T18:43:28.078Z,2024-08-16T19:05:29Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150485559,347,,5150487449,233,786,5150485557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301481,786,5,2,82,55,59as3grjvj19voay31j3yfgni,1,46.8,101.6,2024-08-16T18:43:28.078Z,2024-08-16T19:05:28Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150487285,347,,5150487441,233,644,5150487283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301483,787,18,2,83,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T18:43:47.125Z,2024-08-16T18:43:48Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5150487309,44,Forward,5150487307,42,,5150487395,55,788,5150487311,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301489,788,19,2,83,14,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-16T18:43:47.126Z,2024-08-16T18:43:48Z,3xp5g6ooahnnxyqpldskaytp1,A. Kamara,,,5150487373,55,787,5150487369,293,1,5150487367,292,9,5150487365,59,45,5150487371,44,Forward,5150487363,145,9,5150487359,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301723,789,1,2,83,26,59as3grjvj19voay31j3yfgni,1,53.4,100.0,2024-08-16T18:43:59.534Z,2024-08-16T18:44:05Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150488787,140,70.0,5150488785,56,Left,5150488793,213,5.80,5150488789,141,87.5,5150488791,212,19.7,5150488783,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301687,645,83,2,83,29,anga7587r1zv4ey71ge9zxol3,0,34.9,17.3,2024-08-16T18:44:02.082Z,2024-08-16T18:44:07Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150488897,399,1sdsqfn743j5tqem8ra7sppn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301739,790,1,2,83,32,59as3grjvj19voay31j3yfgni,1,74.9,84.0,2024-08-16T18:44:05.518Z,2024-08-16T18:44:06Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5150488887,213,4.34,5150488879,141,67.6,5150488883,212,12.0,5150488871,56,Center,5150488875,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301805,791,1,2,83,34,59as3grjvj19voay31j3yfgni,1,70.6,68.3,2024-08-16T18:44:07.502Z,2024-08-16T18:44:11Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150489283,212,19.4,5150489279,140,76.9,5150489277,56,Left,5150489281,141,95.1,5150489285,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301879,792,1,2,83,38,59as3grjvj19voay31j3yfgni,1,82.4,91.6,2024-08-16T18:44:11.198Z,2024-08-16T18:44:16Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5150489729,140,72.1,5150489727,56,Left,5150489733,212,12.8,5150489735,213,3.70,5150489731,141,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709301989,793,1,2,83,43,59as3grjvj19voay31j3yfgni,1,81.2,81.6,2024-08-16T18:44:16.510Z,2024-08-16T18:44:22Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150490427,141,90.7,5150490425,140,85.5,5150490435,213,0.94,5150490423,56,Left,5150490431,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302089,794,1,2,83,48,59as3grjvj19voay31j3yfgni,1,95.1,76.1,2024-08-16T18:44:21.997Z,2024-08-16T18:44:26Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5150490939,141,83.0,5150490941,212,12.2,5150490935,56,Left,5150490937,140,84.4,5150490943,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302107,795,1,2,83,53,59as3grjvj19voay31j3yfgni,0,85.9,75.0,2024-08-16T18:44:26.317Z,2024-08-16T18:44:27Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150491039,213,5.26,5150491031,56,Center,5150491037,212,22.4,5150491035,141,46.8,5150491033,140,97.0,5150491029,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302253,647,1,2,83,57,anga7587r1zv4ey71ge9zxol3,0,15.8,55.7,2024-08-16T18:44:30.226Z,2024-08-16T18:44:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150491775,213,0.01,5150491777,1,,5150491771,141,56.1,5150491765,199,,5150491767,56,Center,5150491773,212,45.7,5150491769,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302267,796,44,2,84,0,59as3grjvj19voay31j3yfgni,1,40.4,42.4,2024-08-16T18:44:33.665Z,2024-08-16T18:44:35Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150491917,233,648,5150491867,285,,5150491865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302257,648,44,2,84,0,anga7587r1zv4ey71ge9zxol3,0,60.3,58.5,2024-08-16T18:44:33.666Z,2024-08-16T18:44:35Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5150491785,56,Center,5150491789,286,,5150491947,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302331,797,1,2,84,1,59as3grjvj19voay31j3yfgni,0,38.4,39.6,2024-08-16T18:44:34.285Z,2024-08-16T18:44:37Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150492199,141,63.0,5150492203,213,1.52,5150492197,140,39.1,5150492195,56,Back,5150492201,212,15.9,5150492193,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302335,649,61,2,84,3,anga7587r1zv4ey71ge9zxol3,0,60.6,33.9,2024-08-16T18:44:36.995Z,2024-08-16T18:44:37Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5150492217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302351,798,1,2,84,5,59as3grjvj19voay31j3yfgni,0,39.1,63.0,2024-08-16T18:44:38.142Z,2024-08-16T18:44:38Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150492291,212,4.0,5150492285,56,Back,5150492287,140,37.3,5150492293,213,4.22,5150492289,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302399,650,1,2,84,7,anga7587r1zv4ey71ge9zxol3,1,62.8,32.7,2024-08-16T18:44:40.530Z,2024-08-16T18:44:42Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150492585,213,5.01,5150492581,141,9.7,5150492577,56,Right,5150492575,155,,5150492583,212,16.3,5150492579,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302567,651,1,2,84,8,anga7587r1zv4ey71ge9zxol3,1,67.3,9.7,2024-08-16T18:44:42.018Z,2024-08-16T18:44:54Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5150493583,212,8.7,5150493579,140,61.7,5150493575,3,,5150493577,56,Right,5150493581,141,19.1,5150493587,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302581,652,1,2,84,12,anga7587r1zv4ey71ge9zxol3,1,77.9,20.7,2024-08-16T18:44:45.322Z,2024-08-16T18:45:13Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150493691,212,7.2,5150493689,141,13.1,5150493687,140,73.1,5150493685,56,Right,5150493693,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302607,653,1,2,84,13,anga7587r1zv4ey71ge9zxol3,1,73.1,13.1,2024-08-16T18:44:46.962Z,2024-08-16T18:45:15Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5150493795,213,0.08,5150493791,141,15.5,5150493789,140,92.5,5150493793,212,20.4,5150493787,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302743,654,1,2,84,15,anga7587r1zv4ey71ge9zxol3,0,98.6,24.6,2024-08-16T18:44:48.867Z,2024-08-16T19:14:28Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150494611,1,,5150494597,2,,5150494603,140,88.2,5150494599,155,,5150494605,141,100.0,5150494607,212,52.7,5150494609,213,1.78,5150494601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302755,655,5,2,84,16,anga7587r1zv4ey71ge9zxol3,0,89.8,102.0,2024-08-16T18:44:49.227Z,2024-08-16T19:05:29Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150494647,347,,5150494643,56,Left,5150549473,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709302825,799,5,2,84,16,59as3grjvj19voay31j3yfgni,1,10.2,-2.0,2024-08-16T18:44:49.227Z,2024-08-16T19:05:29Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150495047,347,,5150495043,56,Back,5150549461,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303047,800,1,2,84,49,59as3grjvj19voay31j3yfgni,0,8.7,0.0,2024-08-16T18:45:22.414Z,2024-08-16T18:45:23Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150496317,141,5.2,5150496315,140,27.8,5150496311,56,Back,5150496319,212,20.4,5150496307,107,,5150496321,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303085,656,1,2,84,50,anga7587r1zv4ey71ge9zxol3,1,67.7,95.3,2024-08-16T18:45:23.170Z,2024-08-16T18:45:24Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5150496493,56,Center,5150496503,212,20.7,5150496499,141,65.5,5150496507,213,4.91,5150496495,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303181,658,1,2,84,52,anga7587r1zv4ey71ge9zxol3,1,69.7,62.6,2024-08-16T18:45:25.442Z,2024-08-16T18:45:28Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150497027,141,49.0,5150497025,140,67.0,5150497029,212,9.7,5150497031,213,4.41,5150497023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303249,659,1,2,84,55,anga7587r1zv4ey71ge9zxol3,1,67.0,40.1,2024-08-16T18:45:28.194Z,2024-08-16T18:45:31Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5150497399,140,49.2,5150497405,213,3.32,5150497397,56,Back,5150497401,141,35.2,5150497403,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303303,660,1,2,84,57,anga7587r1zv4ey71ge9zxol3,1,46.9,33.4,2024-08-16T18:45:31.042Z,2024-08-16T18:45:35Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5150497741,56,Back,5150497747,212,14.0,5150497745,141,35.4,5150497751,213,3.04,5150497743,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303363,661,1,2,85,3,anga7587r1zv4ey71ge9zxol3,1,34.5,32.5,2024-08-16T18:45:36.324Z,2024-08-16T18:45:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5150498063,155,,5150498071,212,50.0,5150498075,1,,5150498073,213,5.90,5150498069,141,4.7,5150498065,56,Right,5150498067,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303371,662,61,2,85,5,anga7587r1zv4ey71ge9zxol3,0,78.6,4.7,2024-08-16T18:45:39.025Z,2024-08-16T18:45:39Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5150498105,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303433,802,1,2,85,6,59as3grjvj19voay31j3yfgni,1,16.1,96.7,2024-08-16T18:45:39.886Z,2024-08-16T18:45:42Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5150498443,141,60.4,5150498441,140,2.6,5150498445,212,28.5,5150498447,213,4.19,5150498437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303503,803,1,2,85,9,59as3grjvj19voay31j3yfgni,1,7.6,57.6,2024-08-16T18:45:42.589Z,2024-08-16T18:45:46Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5150498869,140,7.4,5150498873,212,16.2,5150498867,56,Back,5150498871,141,33.8,5150498875,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303581,804,1,2,85,13,59as3grjvj19voay31j3yfgni,1,5.1,28.0,2024-08-16T18:45:46.510Z,2024-08-16T18:45:50Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150499293,213,6.17,5150499287,140,45.9,5150499285,56,Back,5150499289,141,20.6,5150499291,212,43.1,5150499295,1,,5150499283,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303585,805,61,2,85,17,59as3grjvj19voay31j3yfgni,0,45.9,20.6,2024-08-16T18:45:50.750Z,2024-08-16T18:45:51Z,3xp5g6ooahnnxyqpldskaytp1,A. Kamara,,,5150499303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303663,664,1,2,85,18,anga7587r1zv4ey71ge9zxol3,1,62.2,76.0,2024-08-16T18:45:51.921Z,2024-08-16T18:46:02Z,5733iw16239m83syv5dm8huj9,M. Rømer,1.0,,5150499775,213,6.16,5150500419,210,13,5150499771,141,72.7,5150499767,56,Center,5150499773,212,17.9,5150499769,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303667,665,13,2,85,22,anga7587r1zv4ey71ge9zxol3,1,79.5,61.8,2024-08-16T18:45:55.186Z,2024-08-16T18:46:02Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150500455,230,98.9,5150499795,56,Center,5150500001,20,,5150499793,18,,5150500453,215,,5150500441,75,,5150500449,102,33.8,5150500457,231,50.2,5150500451,103,20.8,5150499791,22,,5150500445,55,5150500443,29,,,,,,,664,,,,,,,,,,,,,
2709303685,666,5,2,85,24,anga7587r1zv4ey71ge9zxol3,0,100.8,32.4,2024-08-16T18:45:57.283Z,2024-08-16T19:05:30Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150500425,233,806,5150499915,56,Center,5150499917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303783,806,5,2,85,24,59as3grjvj19voay31j3yfgni,1,-0.8,67.6,2024-08-16T18:45:57.283Z,2024-08-16T19:05:29Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150500369,346,,5150500367,56,Back,5150500407,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303885,807,1,2,85,28,59as3grjvj19voay31j3yfgni,1,2.7,58.1,2024-08-16T18:46:01.774Z,2024-08-16T18:46:06Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5150500925,124,,5150500933,141,96.0,5150500929,56,Back,5150500939,1,,5150500931,140,24.3,5150500945,237,,5150500935,212,34.3,5150500937,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709303953,808,1,2,85,33,59as3grjvj19voay31j3yfgni,1,40.6,92.5,2024-08-16T18:46:06.798Z,2024-08-16T18:46:10Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5150501255,141,75.2,5150501257,212,11.8,5150501259,213,4.80,5150501251,56,Back,5150501253,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304057,809,1,2,85,36,59as3grjvj19voay31j3yfgni,1,45.8,68.5,2024-08-16T18:46:09.965Z,2024-08-16T18:46:15Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5150501875,140,42.8,5150501877,141,24.3,5150501879,212,30.2,5150501881,213,4.61,5150501873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304101,810,1,2,85,41,59as3grjvj19voay31j3yfgni,1,53.4,22.3,2024-08-16T18:46:14.974Z,2024-08-16T18:46:17Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150502147,56,Center,5150502149,140,57.6,5150502153,212,10.7,5150502151,141,36.6,5150502155,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304147,811,1,2,85,44,59as3grjvj19voay31j3yfgni,1,57.6,36.6,2024-08-16T18:46:17.246Z,2024-08-16T18:46:19Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150502413,56,Back,5150502419,212,17.1,5150502417,141,35.7,5150502415,140,41.3,5150502421,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304203,812,1,2,85,46,59as3grjvj19voay31j3yfgni,1,44.3,43.8,2024-08-16T18:46:19.502Z,2024-08-16T18:46:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150502733,212,11.7,5150502727,56,Back,5150502729,140,45.5,5150502731,141,60.9,5150502735,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304431,813,1,2,85,48,59as3grjvj19voay31j3yfgni,1,47.0,66.6,2024-08-16T18:46:21.982Z,2024-08-16T18:46:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5150503963,56,Left,5150503971,213,0.84,5150503969,212,28.6,5150503967,141,97.8,5150503965,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304511,814,1,2,85,59,59as3grjvj19voay31j3yfgni,1,87.2,89.8,2024-08-16T18:46:33.022Z,2024-08-16T18:46:36Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5150504395,213,3.69,5150504391,141,75.0,5150504389,140,71.6,5150504387,56,Center,5150504393,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304531,815,1,2,86,3,59as3grjvj19voay31j3yfgni,1,71.5,75.6,2024-08-16T18:46:36.638Z,2024-08-16T18:46:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5150504491,56,Center,5150504499,213,5.81,5150504497,212,8.8,5150504495,141,69.7,5150504493,140,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304585,816,1,2,86,4,59as3grjvj19voay31j3yfgni,1,80.1,68.2,2024-08-16T18:46:37.581Z,2024-08-16T18:46:39Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5150504713,140,92.0,5150504719,213,0.58,5150504711,56,Left,5150504715,141,80.3,5150504717,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304625,817,1,2,86,6,59as3grjvj19voay31j3yfgni,0,92.4,78.7,2024-08-16T18:46:39.262Z,2024-08-16T18:47:11Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5150504925,56,Center,5150504927,140,93.4,5150504933,213,4.76,5150504921,2,,5150504929,141,46.1,5150504931,212,22.2,5150504923,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305177,669,12,2,86,7,anga7587r1zv4ey71ge9zxol3,1,7.4,58.3,2024-08-16T18:46:40.930Z,2024-08-16T18:47:31Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150508149,140,8.3,5150508155,213,0.41,5150508147,56,Back,5150508151,141,58.9,5150508187,15,,5150508153,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304857,668,4,2,86,8,anga7587r1zv4ey71ge9zxol3,1,7.0,54.0,2024-08-16T18:46:41.730Z,2024-08-16T18:47:35Z,,,,,5150506357,10,,5150506369,285,,5150506361,56,Back,5150506365,152,,5150508719,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304665,818,4,2,86,8,59as3grjvj19voay31j3yfgni,0,93.0,46.0,2024-08-16T18:46:41.731Z,2024-08-16T18:47:22Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150505479,152,,5150508731,233,668,5150505475,10,,5150505477,56,Center,5150505481,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709304787,667,43,2,86,12,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-16T18:46:45.650Z,2024-08-16T18:47:01Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5150507331,144,12,5150505785,141,54.0,5150505787,212,6.0,5150505789,213,1.12,5150505781,56,Back,5150505783,140,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305387,670,1,2,86,47,anga7587r1zv4ey71ge9zxol3,0,10.8,56.9,2024-08-16T18:47:20.898Z,2024-08-16T18:47:25Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5150509253,141,83.8,5150509255,212,55.2,5150509257,213,0.34,5150509259,1,,5150509251,140,60.4,5150509243,5,,5150509249,56,Left,5150509247,152,,5150509245,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305379,819,44,2,86,50,59as3grjvj19voay31j3yfgni,1,36.0,14.7,2024-08-16T18:47:23.886Z,2024-08-16T18:47:26Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150509201,56,Back,5150509203,285,,5150509381,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305397,671,44,2,86,50,anga7587r1zv4ey71ge9zxol3,0,67.7,86.8,2024-08-16T18:47:23.887Z,2024-08-16T18:47:26Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5150509293,286,,5150509291,56,Left,5150509403,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305407,820,1,2,86,51,59as3grjvj19voay31j3yfgni,0,25.0,10.2,2024-08-16T18:47:24.142Z,2024-08-16T18:47:25Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5150509369,212,19.8,5150509361,56,Back,5150509367,141,8.9,5150509365,140,43.8,5150509357,3,,5150509371,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305421,672,1,2,86,52,anga7587r1zv4ey71ge9zxol3,1,51.9,74.5,2024-08-16T18:47:25.361Z,2024-08-16T18:47:26Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5150509445,141,87.1,5150509447,212,18.9,5150509439,3,,5150509449,213,0.47,5150509441,56,Left,5150509443,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305435,673,1,2,86,53,anga7587r1zv4ey71ge9zxol3,0,68.1,87.4,2024-08-16T18:47:26.386Z,2024-08-16T18:47:27Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5150509529,141,71.7,5150509525,56,Center,5150509533,213,5.59,5150509527,140,80.3,5150509523,3,,5150509531,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305453,821,12,2,86,55,59as3grjvj19voay31j3yfgni,1,19.5,24.6,2024-08-16T18:47:28.510Z,2024-08-16T18:47:29Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5150509697,141,37.0,5150509695,140,26.2,5150509699,212,11.0,5150509719,15,,5150509701,213,0.88,5150509693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709305623,823,1,2,87,5,59as3grjvj19voay31j3yfgni,1,53.3,80.0,2024-08-16T18:47:39.006Z,2024-08-16T18:47:41Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5150510681,212,13.1,5150510679,141,95.8,5150510683,213,0.96,5150510675,56,Left,5150510677,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
